Date,Symbol,Price,Unlocked Supply,Founder / Team,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2025-03-19,EUL,0,25512572,11599221,11599221,3899.0,0.03362562937018911,linear unlock,3899.0,0.0,45.46472617500109,0.015284997381086816
2025-03-20,EUL,0,25516470,11603119,11603119,3898.0,0.03360570507278032,linear unlock,3898.0,0.0,45.473057205796884,0.015278741790518023
2025-03-21,EUL,0,25520368,11607017,11607017,3898.0,0.03359441543260911,linear unlock,3898.0,0.0,45.481385691616985,0.015276407747623398
2025-03-22,EUL,0,25524266,11610915,11610915,3898.0,0.033583133375267735,linear unlock,3898.0,0.0,45.48971163362739,0.015274074417735668
2025-03-23,EUL,0,25528164,11614813,11614813,3898.0,0.0335718588931191,linear unlock,3898.0,0.0,45.498035032993364,0.015271741800528172
2025-03-24,EUL,0,25532062,11618711,11618711,3898.0,0.03356059197853638,linear unlock,3898.0,0.0,45.506355890879476,0.01526940989567444
2025-03-25,EUL,0,25535960,11622609,11622609,3898.0,0.033549332623902944,linear unlock,3898.0,0.0,45.51467420844958,0.015267078702848207
2025-03-26,EUL,0,25539858,11626507,11626507,3898.0,0.03353808082161243,linear unlock,3898.0,0.0,45.522989986866804,0.015264748221723405
2025-03-27,EUL,0,25543756,11630405,11630405,3898.0,0.03352683656406864,linear unlock,3898.0,0.0,45.53130322729359,0.015262418451974166
2025-03-28,EUL,0,25581117,11634303,11634303,3898.0,0.03351559984368558,linear unlock,3898.0,0.0,45.48004295512194,0.1462627500826425
2025-03-29,EUL,0,25585015,11638201,11638201,3898.0,0.03350437065288741,linear unlock,3898.0,0.0,45.488349332607385,0.015237802164776463
2025-03-30,EUL,0,25588914,11642100,11642100,3899.0,0.03350174137738298,linear unlock,3899.0,0.0,45.49665530940469,0.015239389150250644
2025-03-31,EUL,0,25592812,11645998,11645998,3898.0,0.03348193195385712,linear unlock,3898.0,0.0,45.50495662610267,0.015233159171975801
2025-04-01,EUL,0,25596710,11649896,11649896,3898.0,0.03347072530838491,linear unlock,3898.0,0.0,45.51325541446538,0.01523083903402252
2025-04-02,EUL,0,25600608,11653794,11653794,3898.0,0.03345952616229364,linear unlock,3898.0,0.0,45.5215516756477,0.015228519602714569
2025-04-03,EUL,0,25604506,11657692,11657692,3898.0,0.033448334508058064,linear unlock,3898.0,0.0,45.529845410803865,0.015226200877729154
2025-04-04,EUL,0,25608404,11661590,11661590,3898.0,0.03343715033816299,linear unlock,3898.0,0.0,45.53813662108736,0.01522388285874369
2025-04-05,EUL,0,25612302,11665488,11665488,3898.0,0.03342597364510329,linear unlock,3898.0,0.0,45.54642530765099,0.015221565545435786
2025-04-06,EUL,0,25616200,11669386,11669386,3898.0,0.03341480442138383,linear unlock,3898.0,0.0,45.55471147164685,0.015219248937483245
2025-04-07,EUL,0,25620098,11673284,11673284,3898.0,0.033403642659519533,linear unlock,3898.0,0.0,45.56299511422634,0.015216933034564064
2025-04-08,EUL,0,25623996,11677182,11677182,3898.0,0.033392488352035295,linear unlock,3898.0,0.0,45.57127623654015,0.015214617836356442
2025-04-09,EUL,0,25627894,11681080,11681080,3898.0,0.03338134149146601,linear unlock,3898.0,0.0,45.57955483973829,0.015212303342538766
2025-04-10,EUL,0,25631793,11684979,11684979,3899.0,0.03337876292260647,linear unlock,3899.0,0.0,45.58783304780902,0.01521389155113565
2025-04-11,EUL,0,25668897,11688877,11688877,3898.0,0.03335906722639382,linear unlock,3898.0,0.0,45.537122222275464,0.144757723347719
2025-04-12,EUL,0,25672795,11692775,11692775,3898.0,0.033347942663781986,linear unlock,3898.0,0.0,45.54539153216469,0.015185693409420746
2025-04-13,EUL,0,25676693,11696673,11696673,3898.0,0.03333682551832221,linear unlock,3898.0,0.0,45.55365833131237,0.015183387706714442
2025-04-14,EUL,0,25680591,11700571,11700571,3898.0,0.03332571578259903,linear unlock,3898.0,0.0,45.5619226208618,0.015181082704069407
2025-04-15,EUL,0,25684489,11704469,11704469,3898.0,0.03331461344920688,linear unlock,3898.0,0.0,45.57018440195559,0.015178778401166859
2025-04-16,EUL,0,25688387,11708367,11708367,3898.0,0.03330351851075004,linear unlock,3898.0,0.0,45.578443675735656,0.015176474797688208
2025-04-17,EUL,0,25692285,11712265,11712265,3898.0,0.03329243095984265,linear unlock,3898.0,0.0,45.586700443343204,0.015174171893315061
2025-04-18,EUL,0,25696183,11716163,11716163,3898.0,0.03328135078910868,linear unlock,3898.0,0.0,45.594954705918774,0.015171869687729217
2025-04-19,EUL,0,25700081,11720061,11720061,3898.0,0.03327027799118192,linear unlock,3898.0,0.0,45.603206464602195,0.015169568180612662
2025-04-20,EUL,0,25703979,11723959,11723959,3898.0,0.03325921255870597,linear unlock,3898.0,0.0,45.611455720532604,0.015167267371647582
2025-04-21,EUL,0,25707878,11727858,11727858,3899.0,0.03325668402627474,linear unlock,3899.0,0.0,45.61970459016493,0.015168857708761745
2025-04-22,EUL,0,25711776,11731756,11731756,3898.0,0.03323710092669949,linear unlock,3898.0,0.0,45.62794884336267,0.015162667257095277
2025-04-23,EUL,0,25715674,11735654,11735654,3898.0,0.033226057548418154,linear unlock,3898.0,0.0,45.636190597220974,0.015160368540858478
2025-04-24,EUL,0,25719572,11739552,11739552,3898.0,0.03321502150625777,linear unlock,3898.0,0.0,45.64442985287624,0.015158070521503733
2025-04-25,EUL,0,25756452,11743450,11743450,3898.0,0.03320399279291067,linear unlock,3898.0,0.0,45.59420684184297,0.1433927438605899
2025-04-26,EUL,0,25760350,11747348,11747348,3898.0,0.0331929714010789,linear unlock,3898.0,0.0,45.60243940784966,0.015134072037561695
2025-04-27,EUL,0,25764248,11751246,11751246,3898.0,0.033181957323474204,linear unlock,3898.0,0.0,45.61066948276542,0.015131781982775854
2025-04-28,EUL,0,25768146,11755144,11755144,3898.0,0.03317095055281797,linear unlock,3898.0,0.0,45.618897067720745,0.015129492620937355
2025-04-29,EUL,0,25772044,11759042,11759042,3898.0,0.03315995108184128,linear unlock,3898.0,0.0,45.62712216384545,0.015127203951731725
2025-04-30,EUL,0,25775942,11762940,11762940,3898.0,0.03314895890328481,linear unlock,3898.0,0.0,45.63534477226865,0.015124915974844682
2025-05-01,EUL,0,25779840,11766838,11766838,3898.0,0.03313797400989889,linear unlock,3898.0,0.0,45.64356489411882,0.015122628689962135
2025-05-02,EUL,0,25783739,11770737,11770737,3899.0,0.03313549485426756,linear unlock,3899.0,0.0,45.65178463837227,0.015124221096795013
2025-05-03,EUL,0,25787637,11774635,11774635,3898.0,0.03311602323626804,linear unlock,3898.0,0.0,45.65999978982177,0.015118055608614407
2025-05-04,EUL,0,25791535,11778533,11778533,3898.0,0.03310506015685412,linear unlock,3898.0,0.0,45.66821245807976,0.01511577039803996
2025-05-05,EUL,0,25795433,11782431,11782431,3898.0,0.033094104333706076,linear unlock,3898.0,0.0,45.67642264427195,0.015113485878215469
2025-05-06,EUL,0,25799331,11786329,11786329,3898.0,0.0330831557596221,linear unlock,3898.0,0.0,45.6846303495234,0.015111202048827791
2025-05-07,EUL,0,25803229,11790227,11790227,3898.0,0.03307221442740993,linear unlock,3898.0,0.0,45.692835574958465,0.015108918909563973
2025-05-08,EUL,0,25807127,11794125,11794125,3898.0,0.033061280329886776,linear unlock,3898.0,0.0,45.70103832170082,0.015106636460111253
2025-05-09,EUL,0,25843808,11798023,11798023,3898.0,0.03305035345987939,linear unlock,3898.0,0.0,45.65125619258586,0.1421351551453209
2025-05-10,EUL,0,25847706,11801921,11801921,3898.0,0.03303943381022397,linear unlock,3898.0,0.0,45.659452332056084,0.015082916573285176
2025-05-11,EUL,0,25851604,11805819,11805819,3898.0,0.03302852137376619,linear unlock,3898.0,0.0,45.66764599983815,0.015080641972637726
2025-05-12,EUL,0,25855502,11809717,11809717,3898.0,0.03301761614336116,linear unlock,3898.0,0.0,45.67583719704997,0.015078368057935592
2025-05-13,EUL,0,25859401,11813616,11813616,3899.0,0.033015185715288525,linear unlock,3899.0,0.0,45.68402802524312,0.015079962477618884
2025-05-14,EUL,0,25863299,11817514,11817514,3898.0,0.03299582447914339,linear unlock,3898.0,0.0,45.69221428403237,0.015073821702211896
2025-05-15,EUL,0,25867197,11821412,11821412,3898.0,0.032984940825963906,linear unlock,3898.0,0.0,45.70039807560131,0.015071549843660704
2025-05-16,EUL,0,25871095,11825310,11825310,3898.0,0.032974064350350024,linear unlock,3898.0,0.0,45.708579401065165,0.015069278669814902
2025-05-17,EUL,0,25874993,11829208,11829208,3898.0,0.03296319504520389,linear unlock,3898.0,0.0,45.716758261538466,0.015067008180364997
2025-05-18,EUL,0,25878891,11833106,11833106,3898.0,0.03295233290343698,linear unlock,3898.0,0.0,45.72493465813508,0.015064738375001685
2025-05-19,EUL,0,25882789,11837004,11837004,3898.0,0.03294147791797014,linear unlock,3898.0,0.0,45.7331085919682,0.015062469253415844
2025-05-20,EUL,0,25886687,11840902,11840902,3898.0,0.03293063008173352,linear unlock,3898.0,0.0,45.741280064150345,0.015060200815298538
2025-05-21,EUL,0,25890585,11844800,11844800,3898.0,0.032919789387666584,linear unlock,3898.0,0.0,45.74944907579338,0.015057933060341014
2025-05-22,EUL,0,25894483,11848698,11848698,3898.0,0.03290895582871809,linear unlock,3898.0,0.0,45.75761562800849,0.015055665988234719
2025-05-23,EUL,0,25930990,11852596,11852596,3898.0,0.032898129397846074,linear unlock,3898.0,0.0,45.70822787714622,0.14098369911459518
2025-05-24,EUL,0,25934889,11856495,11856495,3899.0,0.03289574705828158,linear unlock,3899.0,0.0,45.716389994960075,0.01503606302728897
2025-05-25,EUL,0,25938787,11860393,11860393,3898.0,0.03287649511934176,linear unlock,3898.0,0.0,45.72454756654581,0.015029946725432295
2025-05-26,EUL,0,25942685,11864291,11864291,3898.0,0.03286569003236234,linear unlock,3898.0,0.0,45.73270268671111,0.01502768807192102
2025-05-27,EUL,0,25946583,11868189,11868189,3898.0,0.032854892045382236,linear unlock,3898.0,0.0,45.74085535656082,0.015025430097154555
2025-05-28,EUL,0,25950481,11872087,11872087,3898.0,0.03284410115140566,linear unlock,3898.0,0.0,45.74900557719913,0.015023172800826993
2025-05-29,EUL,0,25954379,11875985,11875985,3898.0,0.03283331734344602,linear unlock,3898.0,0.0,45.75715334972954,0.015020916182632607
2025-05-30,EUL,0,25958277,11879883,11879883,3898.0,0.032822540614525865,linear unlock,3898.0,0.0,45.76529867525491,0.015018660242265862
2025-05-31,EUL,0,25962175,11883781,11883781,3898.0,0.03281177095767694,linear unlock,3898.0,0.0,45.77344155487743,0.015016404979421399
2025-06-01,EUL,0,25966073,11887679,11887679,3898.0,0.032801008365940104,linear unlock,3898.0,0.0,45.78158198969863,0.015014150393794048
2025-06-02,EUL,0,25969971,11891577,11891577,3898.0,0.03279025283236534,linear unlock,3898.0,0.0,45.789719980819385,0.01501189648507882
2025-06-03,EUL,0,25973869,11895475,11895475,3898.0,0.03277950435001178,linear unlock,3898.0,0.0,45.79785552933989,0.015009643252970903
2025-06-04,EUL,0,25977768,11899374,11899374,3899.0,0.03277716946990347,linear unlock,3899.0,0.0,45.80599072252859,0.015011240720433293
2025-06-05,EUL,0,25981666,11903272,11903272,3898.0,0.032758025758329805,linear unlock,3898.0,0.0,45.814121388520654,0.015005138239744076
2025-06-06,EUL,0,26018020,11907170,11907170,3898.0,0.032747298389888095,linear unlock,3898.0,0.0,45.76508896526331,0.1399217432785103
2025-06-07,EUL,0,26021918,11911068,11911068,3898.0,0.03273657804499306,linear unlock,3898.0,0.0,45.77321318128818,0.01498192406647393
2025-06-08,EUL,0,26025816,11914966,11914966,3898.0,0.03272586471674916,linear unlock,3898.0,0.0,45.78133496371449,0.014979679822217564
2025-06-09,EUL,0,26029714,11918864,11918864,3898.0,0.03271515839826988,linear unlock,3898.0,0.0,45.78945431363557,0.014977436250221703
2025-06-10,EUL,0,26033612,11922762,11922762,3898.0,0.03270445908267768,linear unlock,3898.0,0.0,45.797571232144044,0.01497519335018433
2025-06-11,EUL,0,26037510,11926660,11926660,3898.0,0.03269376676310405,linear unlock,3898.0,0.0,45.80568572033194,0.014972951121803614
2025-06-12,EUL,0,26041408,11930558,11930558,3898.0,0.032683081432689456,linear unlock,3898.0,0.0,45.81379777929058,0.01497070956477789
2025-06-13,EUL,0,26045306,11934456,11934456,3898.0,0.0326724030845833,linear unlock,3898.0,0.0,45.821907410110676,0.014968468678805693
2025-06-14,EUL,0,26049204,11938354,11938354,3898.0,0.032661731711943975,linear unlock,3898.0,0.0,45.830014613882256,0.014966228463585723
2025-06-15,EUL,0,26053103,11942253,11942253,3899.0,0.032659443672050606,linear unlock,3899.0,0.0,45.838121470597954,0.014967827807713434
2025-06-16,EUL,0,26057001,11946151,11946151,3898.0,0.03264040713255698,linear unlock,3898.0,0.0,45.84622382291807,0.014961749469919187
2025-06-17,EUL,0,26060899,11950049,11950049,3898.0,0.03262975664714099,linear unlock,3898.0,0.0,45.85432375145616,0.014959511265321745
2025-06-18,EUL,0,26064797,11953947,11953947,3898.0,0.03261911310991277,linear unlock,3898.0,0.0,45.862421257299644,0.01495727373027308
2025-06-19,EUL,0,26068695,11957845,11957845,3898.0,0.032608476514075224,linear unlock,3898.0,0.0,45.870516341535314,0.014955036864472797
2025-06-20,EUL,0,26104916,11961743,11961743,3898.0,0.032597846852840125,linear unlock,3898.0,0.0,45.82180229961284,0.13894443124214695
2025-06-21,EUL,0,26108814,11965641,11965641,3898.0,0.03258722411942808,linear unlock,3898.0,0.0,45.829891009220106,0.014932053410936086
2025-06-22,EUL,0,26112712,11969539,11969539,3898.0,0.03257660830706855,linear unlock,3898.0,0.0,45.83797730392768,0.014929824081630056
2025-06-23,EUL,0,26116610,11973437,11973437,3898.0,0.03256599940899979,linear unlock,3898.0,0.0,45.84606118481687,0.01492759541789455
2025-06-24,EUL,0,26120508,11977335,11977335,3898.0,0.0325553974184689,linear unlock,3898.0,0.0,45.854142652968314,0.01492536741943154
2025-06-25,EUL,0,26124407,11981234,11981234,3899.0,0.03255315143143278,linear unlock,3899.0,0.0,45.86222378176852,0.014926968495405986
2025-06-26,EUL,0,26128305,11985132,11985132,3898.0,0.032534211417621924,linear unlock,3898.0,0.0,45.870300427065594,0.014920912845983451
2025-06-27,EUL,0,26132203,11989030,11989030,3898.0,0.03252363011104091,linear unlock,3898.0,0.0,45.87837466286329,0.014918686841722035
2025-06-28,EUL,0,26136101,11992928,11992928,3898.0,0.0325130556850721,linear unlock,3898.0,0.0,45.88644649023969,0.014916461501542752
2025-06-29,EUL,0,26139999,11996826,11996826,3898.0,0.03250248813300639,linear unlock,3898.0,0.0,45.89451591027222,0.014914236825148478
2025-06-30,EUL,0,26143897,12000724,12000724,3898.0,0.032491927448143366,linear unlock,3898.0,0.0,45.90258292403768,0.014912012812242265
2025-07-01,EUL,0,26147795,12004622,12004622,3898.0,0.03248137362379137,linear unlock,3898.0,0.0,45.91064753261222,0.014909789462527336
2025-07-02,EUL,0,26151693,12008520,12008520,3898.0,0.032470826653267386,linear unlock,3898.0,0.0,45.918709737071325,0.014907566775707091
2025-07-03,EUL,0,26155591,12012418,12012418,3898.0,0.0324602865298971,linear unlock,3898.0,0.0,45.92676953848988,0.014905344751485115
2025-07-04,EUL,0,26191693,12016316,12016316,3898.0,0.03244975324701488,linear unlock,3898.0,0.0,45.878347764690126,0.13802785033609066
2025-07-05,EUL,0,26195591,12020214,12020214,3898.0,0.032439226797963704,linear unlock,3898.0,0.0,45.88640126500677,0.01488258128254634
2025-07-06,EUL,0,26199490,12024113,12024113,3899.0,0.03243702649553494,linear unlock,3899.0,0.0,45.89445443403669,0.014884184136177727
2025-07-07,EUL,0,26203388,12028011,12028011,3898.0,0.03241819167867102,linear unlock,3898.0,0.0,45.90250314196012,0.014878152208306345
2025-07-08,EUL,0,26207286,12031909,12031909,3898.0,0.03240768569300444,linear unlock,3898.0,0.0,45.91054945559796,0.01487593894346792
2025-07-09,EUL,0,26211184,12035807,12035807,3898.0,0.0323971865146254,linear unlock,3898.0,0.0,45.91859337601842,0.01487372633701941
2025-07-10,EUL,0,26215082,12039705,12039705,3898.0,0.03238669413691994,linear unlock,3898.0,0.0,45.92663490428907,0.014871514388667068
2025-07-11,EUL,0,26218980,12043603,12043603,3898.0,0.03237620855328266,linear unlock,3898.0,0.0,45.934674041476825,0.014869303098117336
2025-07-12,EUL,0,26222878,12047501,12047501,3898.0,0.0323657297571167,linear unlock,3898.0,0.0,45.942710788647986,0.014867092465076824
2025-07-13,EUL,0,26226776,12051399,12051399,3898.0,0.032355257741833766,linear unlock,3898.0,0.0,45.95074514686822,0.014864882489252324
2025-07-14,EUL,0,26230674,12055297,12055297,3898.0,0.03234479250085405,linear unlock,3898.0,0.0,45.95877711720255,0.01486267317035079
2025-07-15,EUL,0,26234572,12059195,12059195,3898.0,0.03233433402760629,linear unlock,3898.0,0.0,45.96680670071538,0.014860464508079357
2025-07-16,EUL,0,26238470,12063093,12063093,3898.0,0.03232388231552769,linear unlock,3898.0,0.0,45.97483389847045,0.014858256502145336
2025-07-17,EUL,0,26242369,12066992,12066992,3899.0,0.03232172710597523,linear unlock,3899.0,0.0,45.98286076992515,0.01485986035008901
2025-07-18,EUL,0,26278368,12070890,12070890,3898.0,0.032302996471697334,linear unlock,3898.0,0.0,45.93470188103005,0.1371789261861229
2025-07-19,EUL,0,26282266,12074788,12074788,3898.0,0.03229256500556297,linear unlock,3898.0,0.0,45.9427204640574,0.014833493465043186
2025-07-20,EUL,0,26286164,12078686,12078686,3898.0,0.03228214027442966,linear unlock,3898.0,0.0,45.950736668918296,0.014831293466096112
2025-07-21,EUL,0,26290062,12082584,12082584,3898.0,0.03227172227177691,linear unlock,3898.0,0.0,45.95875049667057,0.014829094119628867
2025-07-22,EUL,0,26293960,12086482,12086482,3898.0,0.03226131099109263,linear unlock,3898.0,0.0,45.96676194837141,0.014826895425351221
2025-07-23,EUL,0,26297858,12090380,12090380,3898.0,0.03225090642587314,linear unlock,3898.0,0.0,45.9747710250774,0.014824697382973123
2025-07-24,EUL,0,26301756,12094278,12094278,3898.0,0.03224050856962312,linear unlock,3898.0,0.0,45.98277772784448,0.014822499992204688
2025-07-25,EUL,0,26305654,12098176,12098176,3898.0,0.032230117415855665,linear unlock,3898.0,0.0,45.99078205772797,0.014820303252756205
2025-07-26,EUL,0,26309552,12102074,12102074,3898.0,0.0322197329580922,linear unlock,3898.0,0.0,45.998784015782554,0.01481810716433813
2025-07-27,EUL,0,26313450,12105972,12105972,3898.0,0.032209355189862496,linear unlock,3898.0,0.0,46.00678360306231,0.0148159117266611
2025-07-28,EUL,0,26317349,12109871,12109871,3899.0,0.03220724449057044,linear unlock,3899.0,0.0,46.01478287193744,0.01481751727728595
2025-07-29,EUL,0,26321247,12113769,12113769,3898.0,0.03218861703811709,linear unlock,3898.0,0.0,46.022777720219715,0.014811522239569039
2025-07-30,EUL,0,26325145,12117667,12117667,3898.0,0.03217825930146101,linear unlock,3898.0,0.0,46.03077020088588,0.014809328752547323
2025-07-31,EUL,0,26329043,12121565,12121565,3898.0,0.03216790822853937,linear unlock,3898.0,0.0,46.03876031498752,0.014807135915110818
2025-08-01,EUL,0,26364951,12125463,12125463,3898.0,0.03215756381292349,linear unlock,3898.0,0.0,45.9908421601087,0.13638171353208697
2025-08-02,EUL,0,26368849,12129361,12129361,3898.0,0.032147226048192964,linear unlock,3898.0,0.0,45.998826114859995,0.014784779990677774
2025-08-03,EUL,0,26372747,12133259,12133259,3898.0,0.03213689492793561,linear unlock,3898.0,0.0,46.00680770948889,0.014782594416616363
2025-08-04,EUL,0,26376645,12137157,12137157,3898.0,0.03212657044574751,linear unlock,3898.0,0.0,46.01478694504172,0.014780409488628545
2025-08-05,EUL,0,26380543,12141055,12141055,3898.0,0.03211625259523297,linear unlock,3898.0,0.0,46.02276382256423,0.014778225206427882
2025-08-06,EUL,0,26384441,12144953,12144953,3898.0,0.032105941370004505,linear unlock,3898.0,0.0,46.03073834310153,0.014776041569728114
2025-08-07,EUL,0,26388339,12148851,12148851,3898.0,0.03209563676368282,linear unlock,3898.0,0.0,46.03871050769811,0.01477385857824314
2025-08-08,EUL,0,26392238,12152750,12152750,3899.0,0.03209357000098199,linear unlock,3899.0,0.0,46.046682361685285,0.014775465784337544
2025-08-09,EUL,0,26396136,12156648,12156648,3898.0,0.03207504474295941,linear unlock,3898.0,0.0,46.05464981692775,0.014769493970158955
2025-08-10,EUL,0,26400034,12160546,12160546,3898.0,0.03206475995685653,linear unlock,3898.0,0.0,46.062614919359575,0.014767312912768749
2025-08-11,EUL,0,26403932,12164444,12164444,3898.0,0.032054481764223416,linear unlock,3898.0,0.0,46.070577670022786,0.01476513249945057
2025-08-12,EUL,0,26407830,12168342,12168342,3898.0,0.0320442101587216,linear unlock,3898.0,0.0,46.078538069958796,0.014762952729919164
2025-08-13,EUL,0,26411728,12172240,12172240,3898.0,0.032033945134020726,linear unlock,3898.0,0.0,46.086496120208416,0.014760773603889454
2025-08-14,EUL,0,26415626,12176138,12176138,3898.0,0.03202368668379855,linear unlock,3898.0,0.0,46.09445182181183,0.014758595121076514
2025-08-15,EUL,0,26451454,12180036,12180036,3898.0,0.03201343480174091,linear unlock,3898.0,0.0,46.04675417842815,0.13563184154712063
2025-08-16,EUL,0,26455352,12183934,12183934,3898.0,0.032003189481541766,linear unlock,3898.0,0.0,46.05470378923705,0.014736429989822108
2025-08-17,EUL,0,26459250,12187832,12187832,3898.0,0.03199295071690309,linear unlock,3898.0,0.0,46.06265105775863,0.014734258686106312
2025-08-18,EUL,0,26463148,12191730,12191730,3898.0,0.031982718501534974,linear unlock,3898.0,0.0,46.070595985027936,0.014732088022147264
2025-08-19,EUL,0,26467047,12195629,12195629,3899.0,0.03198069511053805,linear unlock,3899.0,0.0,46.078540609384945,0.014733696837579566
2025-08-20,EUL,0,26470945,12199527,12199527,3898.0,0.03196227107269334,linear unlock,3898.0,0.0,46.08648085665246,0.014727748055912699
2025-08-21,EUL,0,26474843,12203425,12203425,3898.0,0.031952058469152125,linear unlock,3898.0,0.0,46.094418765769454,0.014725579309692193
2025-08-22,EUL,0,26478741,12207323,12207323,3898.0,0.03194185238980041,linear unlock,3898.0,0.0,46.10235433776855,0.014723411202098536
2025-08-23,EUL,0,26482639,12211221,12211221,3898.0,0.031931652828388335,linear unlock,3898.0,0.0,46.11028757368176,0.014721243732849686
2025-08-24,EUL,0,26486537,12215119,12215119,3898.0,0.031921459778674055,linear unlock,3898.0,0.0,46.11821847454048,0.014719076901663766
2025-08-25,EUL,0,26490435,12219017,12219017,3898.0,0.031911273234423665,linear unlock,3898.0,0.0,46.126147041375496,0.014716910708259067
2025-08-26,EUL,0,26494333,12222915,12222915,3898.0,0.03190109318941123,linear unlock,3898.0,0.0,46.134073275217006,0.014714745152354049
2025-08-27,EUL,0,26498231,12226813,12226813,3898.0,0.03189091963741873,linear unlock,3898.0,0.0,46.14199717709458,0.014712580233667326
2025-08-28,EUL,0,26502129,12230711,12230711,3898.0,0.03188075257223612,linear unlock,3898.0,0.0,46.14991874803719,0.014710415951917695
2025-08-29,EUL,0,26537887,12234609,12234609,3898.0,0.03187059198766122,linear unlock,3898.0,0.0,46.102423301448226,0.13492500923227715
2025-08-30,EUL,0,26541786,12238508,12238508,3899.0,0.031868611412101525,linear unlock,3899.0,0.0,46.110340879095325,0.014692202133500682
2025-08-31,EUL,0,26545684,12242406,12242406,3898.0,0.031850287633100376,linear unlock,3898.0,0.0,46.11825410111866,0.014686276198594923
2025-09-01,EUL,0,26549582,12246304,12246304,3898.0,0.031840146454871696,linear unlock,3898.0,0.0,46.12616499950922,0.014684119648226053
2025-09-02,EUL,0,26553480,12250202,12250202,3898.0,0.03183001173251946,linear unlock,3898.0,0.0,46.134073575290316,0.014681963731105068
2025-09-03,EUL,0,26557378,12254100,12254100,3898.0,0.031819883459880904,linear unlock,3898.0,0.0,46.141979829484676,0.014679808446953092
2025-09-04,EUL,0,26561276,12257998,12257998,3898.0,0.03180976163080112,linear unlock,3898.0,0.0,46.14988376311439,0.01467765379549141
2025-09-05,EUL,0,26565174,12261896,12261896,3898.0,0.03179964623913301,linear unlock,3898.0,0.0,46.157785377200995,0.014675499776441463
2025-09-06,EUL,0,26569072,12265794,12265794,3898.0,0.03178953727873732,linear unlock,3898.0,0.0,46.16568467276539,0.014673346389524873
2025-09-07,EUL,0,26572970,12269692,12269692,3898.0,0.03177943474348257,linear unlock,3898.0,0.0,46.17358165082789,0.01467119363446341
2025-09-08,EUL,0,26576868,12273590,12273590,3898.0,0.03176933862724508,linear unlock,3898.0,0.0,46.18147631240822,0.014669041510979015
2025-09-09,EUL,0,26580766,12277488,12277488,3898.0,0.03175924892390898,linear unlock,3898.0,0.0,46.189368658525495,0.014666890018793786
2025-09-10,EUL,0,26584665,12281387,12281387,3899.0,0.031757310615982685,linear unlock,3899.0,0.0,46.19726071402442,0.014668501276449294
2025-09-11,EUL,0,26588563,12285285,12285285,3898.0,0.03173908614719168,linear unlock,3898.0,0.0,46.20514843167719,0.01466258837566695
2025-09-12,EUL,0,26592461,12289183,12289183,3898.0,0.03172901564758164,linear unlock,3898.0,0.0,46.21303383692093,0.014660438775875174
2025-09-13,EUL,0,26628158,12293081,12293081,3898.0,0.03171895153648538,linear unlock,3898.0,0.0,46.165720512849596,0.13423729379541066
2025-09-14,EUL,0,26632056,12296979,12296979,3898.0,0.03170889380782572,linear unlock,3898.0,0.0,46.173599965395084,0.014638639293037091
2025-09-15,EUL,0,26635954,12300877,12300877,3898.0,0.031698842455533185,linear unlock,3898.0,0.0,46.1814771117265,0.014636496709078713
2025-09-16,EUL,0,26639852,12304775,12304775,3898.0,0.03168879747354599,linear unlock,3898.0,0.0,46.18935195285619,0.014634354752227009
2025-09-17,EUL,0,26643750,12308673,12308673,3898.0,0.03167875885581004,linear unlock,3898.0,0.0,46.19722448979592,0.0146322134222067
2025-09-18,EUL,0,26647648,12312571,12312571,3898.0,0.0316687265962789,linear unlock,3898.0,0.0,46.20509472355684,0.01463007271874267
2025-09-19,EUL,0,26651546,12316469,12316469,3898.0,0.03165870068891379,linear unlock,3898.0,0.0,46.21296265514954,0.01462793264155996
2025-09-20,EUL,0,26655444,12320367,12320367,3898.0,0.03164868112768359,linear unlock,3898.0,0.0,46.220828285583984,0.014625793190383776
2025-09-21,EUL,0,26659343,12324266,12324266,3899.0,0.031646784547895365,linear unlock,3899.0,0.0,46.22869363284759,0.014627405943791444
2025-09-22,EUL,0,26663241,12328164,12328164,3898.0,0.03162865845316873,linear unlock,3898.0,0.0,46.236554663403446,0.014621515616495124
2025-09-23,EUL,0,26667139,12332062,12332062,3898.0,0.03161865789585538,linear unlock,3898.0,0.0,46.24441339582773,0.0146193780418517
2025-09-24,EUL,0,26671037,12335960,12335960,3898.0,0.03160866366062707,linear unlock,3898.0,0.0,46.252269831128054,0.014617241092117157
2025-09-25,EUL,0,26674935,12339858,12339858,3898.0,0.03159867574149073,linear unlock,3898.0,0.0,46.260123970311454,0.014615104767017495
2025-09-26,EUL,0,26678833,12343756,12343756,3898.0,0.03158869413246085,linear unlock,3898.0,0.0,46.267975814384386,0.014612969066278887
2025-09-27,EUL,0,26714476,12347654,12347654,3898.0,0.03157871882755946,linear unlock,3898.0,0.0,46.220835475118434,0.13360029653470973
2025-09-28,EUL,0,26718374,12351552,12351552,3898.0,0.031568749820816165,linear unlock,3898.0,0.0,46.228681430988274,0.014591339916231186
2025-09-29,EUL,0,26722272,12355450,12355450,3898.0,0.0315587871062681,linear unlock,3898.0,0.0,46.236525097865936,0.014589211154840485
