Date,Symbol,Price,Unlocked Supply,Community & Other (TBD),Founder / Team,Private Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2033-12-26,FIL,0,1372439967,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.43146600378769,0.009077796606888015
2033-12-27,FIL,0,1372564544,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.42815940319088,0.009077045480707719
2033-12-28,FIL,0,1372689121,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.42485340276839,0.009076221627942619
2033-12-29,FIL,0,1372813697,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.421548028887415,0.00907532507500655
2033-12-30,FIL,0,1372938274,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.41824322831865,0.009074574377589417
2033-12-31,FIL,0,1373062850,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.41493905395517,0.009073678136822048
2034-01-01,FIL,0,1373187427,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.411635452587056,0.009072927725049147
2034-01-02,FIL,0,1373312003,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.40833247708824,0.00907203179628297
2034-01-03,FIL,0,1373436580,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.405030074268154,0.009071281669996442
2034-01-04,FIL,0,1373561157,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.401728270479914,0.009070458863124208
2034-01-05,FIL,0,1373685733,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.39842709205745,0.009069563402046612
2034-01-06,FIL,0,1373810310,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.39512648583923,0.009068813703694483
2034-01-07,FIL,0,1373934886,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.3918265046514,0.009067918554199816
2034-01-08,FIL,0,1374059463,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.38852709535177,0.009067169140939914
2034-01-09,FIL,0,1374184040,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.385228284269694,0.009066347079915273
2034-01-10,FIL,0,1374308616,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.381930097715404,0.009065452397482363
2034-01-11,FIL,0,1374433193,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.378632482575675,0.009064703411566184
2034-01-12,FIL,0,1374557769,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.375335491628945,0.009063809040298694
2034-01-13,FIL,0,1374682346,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.372039071781316,0.009063060339081318
2034-01-14,FIL,0,1374806922,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.36874327579215,0.009062166278812457
2034-01-15,FIL,0,1374931499,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.36544805058685,0.009061417862136717
2034-01-16,FIL,0,1375056076,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.36215342246159,0.009060596843595916
2034-01-17,FIL,0,1375180652,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.35885941769344,0.009059703249513149
2034-01-18,FIL,0,1375305229,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.35556598323673,0.00905895525935599
2034-01-19,FIL,0,1375429805,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.3522731718032,0.009058061975855397
2034-01-20,FIL,0,1375554382,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.348980930366444,0.009057314269847454
2034-01-21,FIL,0,1375678959,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.345689285198986,0.00905649399472452
2034-01-22,FIL,0,1375803535,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.342398262554255,0.009055601176785898
2034-01-23,FIL,0,1375928112,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.339107809434736,0.009054853896708442
2034-01-24,FIL,0,1376052688,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.335817978504615,0.009053961388936283
2034-01-25,FIL,0,1376177265,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.332528716785625,0.009053214392616337
2034-01-26,FIL,0,1376301841,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.32924007692292,0.009052322194844573
2034-01-27,FIL,0,1376426418,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.325952005957504,0.009051575482125653
2034-01-28,FIL,0,1376550995,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.3226645301288,0.009050756246092336
2034-01-29,FIL,0,1376675571,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.31937767565718,0.009049864513010649
2034-01-30,FIL,0,1376800148,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.31609138961249,0.00904911822540069
2034-01-31,FIL,0,1376924724,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.312805724592394,0.009048226801904731
2034-02-01,FIL,0,1377049301,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.309520627685934,0.009047480797505093
2034-02-02,FIL,0,1377173878,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.30623612510896,0.009046662302470462
2034-02-03,FIL,0,1377298454,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.30295224305828,0.009045771343043147
2034-02-04,FIL,0,1377423031,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.29966892865174,0.009045025763166941
2034-02-05,FIL,0,1377547607,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.296386234439595,0.009044135112911437
2034-02-06,FIL,0,1377672184,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.29310410755887,0.009043389815855563
2034-02-07,FIL,0,1377796760,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.28982260054088,0.009042499474606508
2034-02-08,FIL,0,1377921337,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.28654166054183,0.009041754460215162
2034-02-09,FIL,0,1378045914,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.28326131374459,0.009040937000890639
2034-02-10,FIL,0,1378170490,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.27998158631303,0.009040047122842091
2034-02-11,FIL,0,1378295067,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.2767024254321,0.009039302532156235
2034-02-12,FIL,0,1378419643,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.27342388358579,0.009038412962701258
2034-02-13,FIL,0,1378544220,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.270145907978204,0.009037668654290934
2034-02-14,FIL,0,1378668797,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.26686852476868,0.0090368519335564
2034-02-15,FIL,0,1378793373,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.26359176009762,0.009035962826683166
2034-02-16,FIL,0,1378917950,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.26031556119782,0.009035218941395362
2034-02-17,FIL,0,1379042526,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.257039980506015,0.00903433014270356
2034-02-18,FIL,0,1379167103,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.253764965274115,0.009033586539302994
2034-02-19,FIL,0,1379291680,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.25049054163801,0.009032770556157907
2034-02-20,FIL,0,1379416256,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.247216735714616,0.009031882219430194
2034-02-21,FIL,0,1379540833,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.24394349478454,0.00903113903857024
2034-02-22,FIL,0,1379665409,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.2406708712373,0.009030251009612559
2034-02-23,FIL,0,1379789986,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.2373988123726,0.009029508110252259
2034-02-24,FIL,0,1379914562,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.234127370561076,0.009028620388900257
2034-02-25,FIL,0,1380039139,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.230856493121536,0.009027877770884775
2034-02-26,FIL,0,1380163716,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.22758620615701,0.009027062818687204
2034-02-27,FIL,0,1380288292,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.22431653575165,0.009026175558436432
2034-02-28,FIL,0,1380412869,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.22104742925285,0.009025433362148666
2034-03-01,FIL,0,1380537445,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.21777893898416,0.009024546409093205
2034-03-02,FIL,0,1380662022,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.21451101231203,0.009023804493763658
2034-03-03,FIL,0,1380786599,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.21124367531612,0.009022990276761593
2034-03-04,FIL,0,1380911175,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.207976954057166,0.00902210378419236
2034-03-05,FIL,0,1381035752,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.20471079593021,0.009021362290011159
2034-03-06,FIL,0,1381160328,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.20144525321176,0.009020476104227603
2034-03-07,FIL,0,1381284905,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.198180273315884,0.009019734890618723
2034-03-08,FIL,0,1381409481,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.19491590850027,0.009018849011457199
2034-03-09,FIL,0,1381534058,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.19165210619803,0.009018108078266475
2034-03-10,FIL,0,1381658635,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.18838889245606,0.009017294888867662
2034-03-11,FIL,0,1381783211,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.18512629330246,0.00901640946933321
2034-03-12,FIL,0,1381907788,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.181864256198836,0.00901566895648148
2034-03-13,FIL,0,1382032364,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.17860283335593,0.009014783843160453
2034-03-14,FIL,0,1382156941,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.175341972254365,0.009014043610341964
2034-03-15,FIL,0,1382281518,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.172081698917715,0.009013231153755064
2034-03-16,FIL,0,1382406094,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.168822039350765,0.009012346499448747
2034-03-17,FIL,0,1382530671,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.165562941062596,0.0090116066863924
2034-03-18,FIL,0,1382655247,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.16230445621706,0.009010722337891627
2034-03-19,FIL,0,1382779824,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.15904653234223,0.009009982804484305
2034-03-20,FIL,0,1382904400,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.15578922158321,0.009009098761626132
2034-03-21,FIL,0,1383028977,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.152532471487035,0.009008359507714345
2034-03-22,FIL,0,1383153554,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.14927630804468,0.009007548075400882
2034-03-23,FIL,0,1383278130,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.146020757228335,0.009006664490701949
2034-03-24,FIL,0,1383402707,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.142765766613465,0.009005925655746469
2034-03-25,FIL,0,1383527283,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.13951138829837,0.009005042376283278
2034-03-26,FIL,0,1383651860,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.136257569877436,0.00900430382044009
2034-03-27,FIL,0,1383776437,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.1330043373184,0.009003493118565244
2034-03-28,FIL,0,1383901013,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.129751716570205,0.009002610296651553
2034-03-29,FIL,0,1384025590,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.12649965525565,0.009001872159190334
2034-03-30,FIL,0,1384150166,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.123248205426286,0.009000989642106256
2034-03-31,FIL,0,1384274743,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.11999731472382,0.00900025178337478
2034-04-01,FIL,0,1384399319,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.11674703518111,0.00899936957095807
2034-04-02,FIL,0,1384523896,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.113497314458776,0.008998631990803516
2034-04-03,FIL,0,1384648473,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.110248178492014,0.008997822309886662
2034-04-04,FIL,0,1384773049,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.10699965319733,0.008996940554167642
2034-04-05,FIL,0,1384897626,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.10375168626363,0.008996203391592725
2034-04-06,FIL,0,1385022202,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.100504329677165,0.008995321940135956
2034-04-07,FIL,0,1385146779,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.09725753114573,0.008994585055756383
2034-04-08,FIL,0,1385271356,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.09401131658135,0.008993776102915083
2034-04-09,FIL,0,1385395932,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.090765711877374,0.008992895107548877
2034-04-10,FIL,0,1385520509,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.0875206647699,0.008992158640177095
2034-04-11,FIL,0,1385645085,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.08427622719854,0.008991277948668748
2034-04-12,FIL,0,1385769662,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.08103234691827,0.008990541759111424
2034-04-13,FIL,0,1385894238,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.077789075850106,0.008989661371299381
2034-04-14,FIL,0,1386018815,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.07454636176782,0.008988925459404357
2034-04-15,FIL,0,1386143392,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.07130423055106,0.0089881175242199
2034-04-16,FIL,0,1386267968,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.068062708060786,0.008987237591650259
2034-04-17,FIL,0,1386392545,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.06482174209902,0.008986502095964178
2034-04-18,FIL,0,1386517121,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.06158138454029,0.008985622466687456
2034-04-19,FIL,0,1386641698,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.05834158320544,0.008984887248283752
2034-04-20,FIL,0,1386766275,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.055102363950986,0.008984080038821968
2034-04-21,FIL,0,1386890851,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.05186375261481,0.008983200864183114
2034-04-22,FIL,0,1387015428,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.04862569704596,0.00898246606141899
2034-04-23,FIL,0,1387140004,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.045388249072516,0.008981587189670395
2034-04-24,FIL,0,1387264581,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.042151356562314,0.008980852663809413
2034-04-25,FIL,0,1387389158,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.038915045348794,0.008980046179092926
2034-04-26,FIL,0,1387513734,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.0356793412468,0.008979167761378744
2034-04-27,FIL,0,1387638311,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.03244419215232,0.008978433650589004
2034-04-28,FIL,0,1387762887,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.02920964984705,0.008977555535363134
2034-04-29,FIL,0,1387887464,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.02597566224577,0.008976821701097992
2034-04-30,FIL,0,1388012040,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.022742281111626,0.008975943888199858
2034-05-01,FIL,0,1388136617,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.01950945437815,0.008975210330308086
2034-05-02,FIL,0,1388261194,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.01627720784653,0.008974404858596133
2034-05-03,FIL,0,1388385770,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.01304556729935,0.008973527498889376
2034-05-04,FIL,0,1388510347,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.00981448069828,0.008972794355274902
2034-05-05,FIL,0,1388634923,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.006583999760174,0.008971917297494938
2034-05-06,FIL,0,1388759500,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.00335407246539,0.008971184429876246
2034-05-07,FIL,0,1388884077,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,36.00012472459211,0.008970379680571043
2034-05-08,FIL,0,1389008653,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.99689598189998,0.008969503075381576
2034-05-09,FIL,0,1389133230,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.993667792397424,0.008968770621474307
2034-05-10,FIL,0,1389257806,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.99044020775508,0.008967894317811403
2034-05-11,FIL,0,1389382383,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.98721317600009,0.008967162139523007
2034-05-12,FIL,0,1389506959,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.98398674878461,0.008966286137226774
2034-05-13,FIL,0,1389631536,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.980760874154484,0.00896555423440668
2034-05-14,FIL,0,1389756113,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.97753557785574,0.008964750494839087
2034-05-15,FIL,0,1389880689,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.97431088561588,0.008963874944293912
2034-05-16,FIL,0,1390005266,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.97108674550877,0.008963143454394739
2034-05-17,FIL,0,1390129842,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.96786320914043,0.008962268204817003
2034-05-18,FIL,0,1390254419,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.96464022460338,0.008961536990010175
2034-05-19,FIL,0,1390378996,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.96141781762071,0.008960733970520829
2034-05-20,FIL,0,1390503572,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.958196013897044,0.008959859172095836
2034-05-21,FIL,0,1390628149,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.95497476155288,0.008959128369646503
2034-05-22,FIL,0,1390752725,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.95175411214815,0.008958253871790424
2034-05-23,FIL,0,1390877302,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.94853401382202,0.00895752334405816
2034-05-24,FIL,0,1391001878,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.945314518115985,0.008956649146611784
2034-05-25,FIL,0,1391126455,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.94209557318784,0.008955918893446671
2034-05-26,FIL,0,1391251032,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.93887720472864,0.008955116880442045
2034-05-27,FIL,0,1391375608,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.935659438410966,0.00895424313331255
2034-05-28,FIL,0,1391500185,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.93244222242055,0.008953513291717846
2034-05-29,FIL,0,1391624761,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.929225608252885,0.008952639844600523
2034-05-30,FIL,0,1391749338,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.92600954411232,0.00895191027719864
2034-05-31,FIL,0,1391873915,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.92279405566703,0.00895110898195376
2034-06-01,FIL,0,1391998491,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.919579168566784,0.008950235984557553
2034-06-02,FIL,0,1392123068,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.9163648310438,0.00894950682816509
2034-06-03,FIL,0,1392247644,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.91315109454766,0.008948634130384226
2034-06-04,FIL,0,1392372221,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.909937907329166,0.008947905247810927
2034-06-05,FIL,0,1392496797,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.90672532081953,0.008947032849486876
2034-06-06,FIL,0,1392621374,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.90351328328815,0.00894630424058347
2034-06-07,FIL,0,1392745951,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.90030182037126,0.008945503948584376
2034-06-08,FIL,0,1392870527,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.89709095768669,0.00894463199914914
2034-06-09,FIL,0,1392995104,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.89388064353168,0.00894390380047147
2034-06-10,FIL,0,1393119680,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.89067092929159,0.008943032150097206
2034-06-11,FIL,0,1393244257,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.88746176328218,0.008942304224716716
2034-06-12,FIL,0,1393368834,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.88425317111693,0.00894150464816881
2034-06-13,FIL,0,1393493410,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.881045178390906,0.008940633446090125
2034-06-14,FIL,0,1393617987,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.877837733447684,0.008939905930376808
2034-06-15,FIL,0,1393742563,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.87463088762684,0.008939035026963957
2034-06-16,FIL,0,1393867140,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.871424589290484,0.00893830778417578
2034-06-17,FIL,0,1393991716,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.86821888975989,0.008937437179270901
2034-06-18,FIL,0,1394116293,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.865013737415666,0.008936710209259235
2034-06-19,FIL,0,1394240870,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.86180915783942,0.008935911632732062
2034-06-20,FIL,0,1394365446,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.85860517659442,0.008935041475294007
2034-06-21,FIL,0,1394490023,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.85540174208905,0.008934314914169208
2034-06-22,FIL,0,1394614599,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.85219890559886,0.00893344505484497
2034-06-23,FIL,0,1394739176,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.84899661555072,0.008932718766125579
2034-06-24,FIL,0,1394863753,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.84579489750352,0.008931920902750924
2034-06-25,FIL,0,1394988329,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.84259377699783,0.008931051490302796
2034-06-26,FIL,0,1395112906,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.83939320248823,0.008930325609914117
2034-06-27,FIL,0,1395237482,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.83619322520465,0.008929456495186347
2034-06-28,FIL,0,1395362059,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.832993793620126,0.00892873088683264
2034-06-29,FIL,0,1395486635,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.82979495894635,0.008927862069668042
2034-06-30,FIL,0,1395611212,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.82659666967479,0.008927136733201318
2034-07-01,FIL,0,1395735789,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.823398951332614,0.008926339866636154
2034-07-02,FIL,0,1395860365,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.82020182942869,0.008925471495522424
2034-07-03,FIL,0,1395984942,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.81700525248216,0.008924746566609477
2034-07-04,FIL,0,1396109518,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.81380927165916,0.008923878492666435
2034-07-05,FIL,0,1396234095,300000000,300000000,200000000,500000000,0.0,0.0,no unlock,0.0,0.0,35.810613835497264,0.008923153835270967
