block_height,ExtraNonce,entity
32209,5320,Patoshi
32214,5325,Patoshi
32222,5335,Patoshi
32232,5389,Patoshi
32244,5404,Patoshi
32258,5467,Patoshi
32263,5475,Patoshi
32267,5479,Patoshi
32270,5496,Patoshi
32275,5508,Patoshi
32283,5551,Patoshi
32285,5577,Patoshi
32288,5589,Patoshi
32292,5609,Patoshi
32294,5613,Patoshi
32299,5614,Patoshi
32303,5620,Patoshi
32311,5700,Patoshi
32314,5710,Patoshi
32319,5747,Patoshi
32328,5766,Patoshi
32332,5781,Patoshi
32341,5788,Patoshi
32344,5795,Patoshi
32345,5797,Patoshi
32349,5800,Patoshi
32353,5819,Patoshi
32365,5833,Patoshi
32366,5836,Patoshi
32373,5859,Patoshi
32381,5892,Patoshi
32387,5906,Patoshi
32396,5985,Patoshi
32401,6021,Patoshi
32406,6028,Patoshi
32408,6046,Patoshi
32413,6056,Patoshi
32421,6073,Patoshi
32428,6090,Patoshi
32431,6126,Patoshi
32438,6130,Patoshi
32440,6141,Patoshi
32444,6181,Patoshi
32452,6189,Patoshi
32455,6199,Patoshi
32461,6205,Patoshi
32466,6279,Patoshi
32471,6282,Patoshi
32472,6328,Patoshi
32476,6342,Patoshi
32479,6348,Patoshi
32481,6359,Patoshi
32485,6372,Patoshi
32489,6389,Patoshi
32495,6400,Patoshi
32496,6408,Patoshi
32498,6409,Patoshi
32503,6464,Patoshi
32510,6475,Patoshi
32516,6492,Patoshi
32519,6517,Patoshi
32522,6522,Patoshi
32533,11,Patoshi
32536,12,Patoshi
32541,20,Patoshi
32543,28,Patoshi
32551,30,Patoshi
32553,38,Patoshi
32558,48,Patoshi
32567,55,Patoshi
32571,68,Patoshi
32576,86,Patoshi
32578,113,Patoshi
32580,119,Patoshi
32589,140,Patoshi
32590,175,Patoshi
32591,208,Patoshi
32593,212,Patoshi
32604,240,Patoshi
32610,244,Patoshi
32612,268,Patoshi
32618,269,Patoshi
32623,289,Patoshi
32628,295,Patoshi
32634,314,Patoshi
32639,316,Patoshi
32645,346,Patoshi
32653,378,Patoshi
32657,390,Patoshi
32663,398,Patoshi
32671,414,Patoshi
32684,455,Patoshi
32693,462,Patoshi
32700,470,Patoshi
32709,484,Patoshi
32711,491,Patoshi
32715,516,Patoshi
32723,570,Patoshi
32725,571,Patoshi
32728,572,Patoshi
32733,584,Patoshi
32735,590,Patoshi
32738,594,Patoshi
32742,601,Patoshi
32747,612,Patoshi
32751,618,Patoshi
32756,662,Patoshi
32766,693,Patoshi
32775,699,Patoshi
32783,712,Patoshi
32787,725,Patoshi
32795,731,Patoshi
32797,734,Patoshi
32805,756,Patoshi
32829,765,Patoshi
32832,769,Patoshi
32841,783,Patoshi
32843,786,Patoshi
32854,787,Patoshi
32855,793,Patoshi
32860,819,Patoshi
32867,822,Patoshi
32869,863,Patoshi
32875,867,Patoshi
32892,877,Patoshi
32893,881,Patoshi
32907,963,Patoshi
32920,1011,Patoshi
32926,1012,Patoshi
32927,1016,Patoshi
32938,1029,Patoshi
32949,1031,Patoshi
32956,1042,Patoshi
32960,1058,Patoshi
32970,1059,Patoshi
32974,1122,Patoshi
32976,1126,Patoshi
32984,1140,Patoshi
32991,1156,Patoshi
33000,1171,Patoshi
33004,1190,Patoshi
33009,1191,Patoshi
33016,1203,Patoshi
33022,1236,Patoshi
33025,1259,Patoshi
33026,1289,Patoshi
33030,1293,Patoshi
33037,1335,Patoshi
33047,1359,Patoshi
33056,1373,Patoshi
33059,1377,Patoshi
33060,1378,Patoshi
33064,1386,Patoshi
33068,1397,Patoshi
33075,1427,Patoshi
33085,1433,Patoshi
33091,1435,Patoshi
33100,1479,Patoshi
33105,1506,Patoshi
33115,1511,Patoshi
33121,1512,Patoshi
33126,1540,Patoshi
33137,1541,Patoshi
33143,1554,Patoshi
33154,1555,Patoshi
33168,1568,Patoshi
33182,1584,Patoshi
33187,1598,Patoshi
33190,1606,Patoshi
33200,1671,Patoshi
33204,1676,Patoshi
33211,1720,Patoshi
33215,1761,Patoshi
33221,1775,Patoshi
33224,1785,Patoshi
33235,1792,Patoshi
33243,1793,Patoshi
33256,1810,Patoshi
33267,1880,Patoshi
33272,1914,Patoshi
33275,1983,Patoshi
33286,2003,Patoshi
33291,2010,Patoshi
33294,2011,Patoshi
33297,2071,Patoshi
33305,2095,Patoshi
33314,2164,Patoshi
33315,2196,Patoshi
33319,2208,Patoshi
33328,2213,Patoshi
33331,2214,Patoshi
33338,2221,Patoshi
33341,2222,Patoshi
33350,2223,Patoshi
33358,2237,Patoshi
33362,2254,Patoshi
33368,2260,Patoshi
33370,2264,Patoshi
33375,2271,Patoshi
33376,2281,Patoshi
33383,2284,Patoshi
33393,2285,Patoshi
33395,2297,Patoshi
33405,2310,Patoshi
33412,2313,Patoshi
33413,2347,Patoshi
33420,2354,Patoshi
33421,2356,Patoshi
33430,2364,Patoshi
33434,2406,Patoshi
33436,2410,Patoshi
33441,2427,Patoshi
33445,2437,Patoshi
33450,2440,Patoshi
33457,2444,Patoshi
33460,2454,Patoshi
33468,2462,Patoshi
33472,2524,Patoshi
33481,2570,Patoshi
33484,2601,Patoshi
33487,2634,Patoshi
33491,2652,Patoshi
33496,2659,Patoshi
33502,2673,Patoshi
33506,2727,Patoshi
33518,2788,Patoshi
33520,2795,Patoshi
33523,2796,Patoshi
33531,2809,Patoshi
33540,2822,Patoshi
33549,2836,Patoshi
33554,2843,Patoshi
33566,2845,Patoshi
33577,2866,Patoshi
33584,2882,Patoshi
33593,2891,Patoshi
33594,2900,Patoshi
33601,2904,Patoshi
33607,2907,Patoshi
33610,2913,Patoshi
33616,2916,Patoshi
33622,2923,Patoshi
33627,2925,Patoshi
33629,2953,Patoshi
33631,2975,Patoshi
33634,2979,Patoshi
33641,3021,Patoshi
33647,3059,Patoshi
33654,3086,Patoshi
33657,3090,Patoshi
33664,3094,Patoshi
33665,3106,Patoshi
33667,3114,Patoshi
33670,3124,Patoshi
33675,3139,Patoshi
33684,3165,Patoshi
33689,3188,Patoshi
33696,3201,Patoshi
33705,3238,Patoshi
33707,3241,Patoshi
33710,3254,Patoshi
33724,3263,Patoshi
33728,3277,Patoshi
33734,3283,Patoshi
33737,3363,Patoshi
33741,3365,Patoshi
33744,3391,Patoshi
33747,3392,Patoshi
33758,3423,Patoshi
33760,3435,Patoshi
33765,3445,Patoshi
33766,3468,Patoshi
33771,3475,Patoshi
33780,3490,Patoshi
33793,3510,Patoshi
33794,3518,Patoshi
33795,3528,Patoshi
33797,3543,Patoshi
33801,3557,Patoshi
33803,3559,Patoshi
33811,3562,Patoshi
33813,3579,Patoshi
33822,3639,Patoshi
33830,3648,Patoshi
33838,3649,Patoshi
33842,3652,Patoshi
33843,3662,Patoshi
33846,3667,Patoshi
33850,3669,Patoshi
33852,3681,Patoshi
33860,3699,Patoshi
33866,3712,Patoshi
33870,3729,Patoshi
33878,3749,Patoshi
33885,3761,Patoshi
33890,3767,Patoshi
33896,3777,Patoshi
33904,3789,Patoshi
33912,3802,Patoshi
33916,3857,Patoshi
33917,3858,Patoshi
33922,3861,Patoshi
33927,3865,Patoshi
33932,3874,Patoshi
33936,3879,Patoshi
33943,3904,Patoshi
33946,3909,Patoshi
33952,3936,Patoshi
33953,3940,Patoshi
33955,3947,Patoshi
33960,3951,Patoshi
33968,3952,Patoshi
33977,3980,Patoshi
33982,3994,Patoshi
33987,4008,Patoshi
33990,4026,Patoshi
33995,4042,Patoshi
34001,4053,Patoshi
34014,4066,Patoshi
34021,4068,Patoshi
34027,4079,Patoshi
34035,4091,Patoshi
34038,4097,Patoshi
34049,4105,Patoshi
34051,4141,Patoshi
34053,4159,Patoshi
34059,4190,Patoshi
34067,4197,Patoshi
34072,4201,Patoshi
34088,4262,Patoshi
34094,4271,Patoshi
34095,4280,Patoshi
34097,4298,Patoshi
34102,4342,Patoshi
34110,4347,Patoshi
34117,4361,Patoshi
34130,4384,Patoshi
34138,4393,Patoshi
34140,4402,Patoshi
34144,4414,Patoshi
34146,4431,Patoshi
34157,4456,Patoshi
34160,4491,Patoshi
34167,4499,Patoshi
34168,4501,Patoshi
34170,4507,Patoshi
34171,4516,Patoshi
34176,4581,Patoshi
34185,4677,Patoshi
34194,4704,Patoshi
34203,4709,Patoshi
34206,4716,Patoshi
34209,4719,Patoshi
34220,4720,Patoshi
34224,4722,Patoshi
34227,4742,Patoshi
34232,4779,Patoshi
34235,4781,Patoshi
34242,4801,Patoshi
34243,4826,Patoshi
34256,4833,Patoshi
34261,4847,Patoshi
34262,4878,Patoshi
34273,4946,Patoshi
34281,4954,Patoshi
34286,4967,Patoshi
34293,4973,Patoshi
34294,4978,Patoshi
34300,5010,Patoshi
34304,5016,Patoshi
34310,5042,Patoshi
34321,5056,Patoshi
34327,5064,Patoshi
34332,5127,Patoshi
34337,5157,Patoshi
34339,5162,Patoshi
34343,5170,Patoshi
34350,5193,Patoshi
34353,5194,Patoshi
34363,5198,Patoshi
34366,5206,Patoshi
34376,5219,Patoshi
34382,5235,Patoshi
34390,5245,Patoshi
34403,5273,Patoshi
34405,5274,Patoshi
34407,5297,Patoshi
34413,5302,Patoshi
34438,5337,Patoshi
34447,5344,Patoshi
34456,5353,Patoshi
34457,5369,Patoshi
34463,5371,Patoshi
34470,5393,Patoshi
34477,5397,Patoshi
34485,5407,Patoshi
34492,5417,Patoshi
34494,5435,Patoshi
34502,5448,Patoshi
34504,5449,Patoshi
34510,5452,Patoshi
34513,5474,Patoshi
34519,5477,Patoshi
34524,5479,Patoshi
34526,5497,Patoshi
34531,5541,Patoshi
34535,5552,Patoshi
34540,5565,Patoshi
34552,5572,Patoshi
34555,5573,Patoshi
34562,5576,Patoshi
34569,5610,Patoshi
34575,5641,Patoshi
34581,5643,Patoshi
34584,5647,Patoshi
34590,5694,Patoshi
34598,5698,Patoshi
34607,5731,Patoshi
34613,5765,Patoshi
34619,5788,Patoshi
34620,5807,Patoshi
34622,5820,Patoshi
34624,5821,Patoshi
34630,5830,Patoshi
34632,5842,Patoshi
34634,5843,Patoshi
34636,5900,Patoshi
34637,5916,Patoshi
34640,5934,Patoshi
34647,5960,Patoshi
34648,5963,Patoshi
34653,6009,Patoshi
34661,6019,Patoshi
34664,6034,Patoshi
34670,6054,Patoshi
34672,6056,Patoshi
34675,6073,Patoshi
34677,6104,Patoshi
34684,6123,Patoshi
34685,6139,Patoshi
34686,6144,Patoshi
34697,6154,Patoshi
34701,6164,Patoshi
34715,6167,Patoshi
34719,6196,Patoshi
34720,6225,Patoshi
34728,6236,Patoshi
34732,6241,Patoshi
34734,6247,Patoshi
34738,6300,Patoshi
34741,6308,Patoshi
34748,6336,Patoshi
34751,6343,Patoshi
34752,6350,Patoshi
34753,6390,Patoshi
34755,6398,Patoshi
34756,6406,Patoshi
34761,6441,Patoshi
34768,6447,Patoshi
34784,6519,Patoshi
34786,6547,Patoshi
34804,22,Patoshi
34808,39,Patoshi
34812,97,Patoshi
34813,136,Patoshi
34819,165,Patoshi
34822,174,Patoshi
34824,183,Patoshi
34833,195,Patoshi
34836,206,Patoshi
34844,209,Patoshi
34849,213,Patoshi
34859,254,Patoshi
34863,260,Patoshi
34867,268,Patoshi
34877,303,Patoshi
34879,328,Patoshi
34880,345,Patoshi
34882,348,Patoshi
34891,355,Patoshi
34898,357,Patoshi
34902,367,Patoshi
34905,393,Patoshi
34909,399,Patoshi
34915,412,Patoshi
34920,431,Patoshi
34925,442,Patoshi
34926,443,Patoshi
34928,486,Patoshi
34933,496,Patoshi
34938,524,Patoshi
34942,533,Patoshi
34946,571,Patoshi
34947,604,Patoshi
34949,606,Patoshi
34951,614,Patoshi
34952,619,Patoshi
34957,622,Patoshi
34965,653,Patoshi
34973,691,Patoshi
34975,692,Patoshi
34978,726,Patoshi
34984,783,Patoshi
34988,803,Patoshi
34992,808,Patoshi
34993,830,Patoshi
34996,850,Patoshi
34998,867,Patoshi
35002,891,Patoshi
35007,948,Patoshi
35011,965,Patoshi
35018,1042,Patoshi
35025,1043,Patoshi
35026,1072,Patoshi
35031,1082,Patoshi
35032,1102,Patoshi
35036,1234,Patoshi
35038,1241,Patoshi
35039,1254,Patoshi
35044,1260,Patoshi
35046,1270,Patoshi
35048,1277,Patoshi
35053,1278,Patoshi
35060,1294,Patoshi
35063,1319,Patoshi
35066,1326,Patoshi
35068,1342,Patoshi
35076,1356,Patoshi
35081,1358,Patoshi
35084,1377,Patoshi
35087,1413,Patoshi
35091,1430,Patoshi
35094,1437,Patoshi
35104,1492,Patoshi
35106,1503,Patoshi
35109,1517,Patoshi
35112,1543,Patoshi
35121,1559,Patoshi
35125,1583,Patoshi
35128,1590,Patoshi
35137,1618,Patoshi
35144,1631,Patoshi
35145,1663,Patoshi
35155,1731,Patoshi
35158,1782,Patoshi
35159,1792,Patoshi
35160,1800,Patoshi
35168,1805,Patoshi
35174,1812,Patoshi
35177,1835,Patoshi
35184,1857,Patoshi
35187,1916,Patoshi
35190,1957,Patoshi
35195,2036,Patoshi
35200,2082,Patoshi
35203,2102,Patoshi
35511,13,Patoshi
35519,80,Patoshi
35527,81,Patoshi
35562,214,Patoshi
35563,245,Patoshi
35568,294,Patoshi
35573,339,Patoshi
35595,354,Patoshi
35599,365,Patoshi
35612,371,Patoshi
35616,389,Patoshi
35623,416,Patoshi
35631,430,Patoshi
35640,460,Patoshi
35651,471,Patoshi
35657,473,Patoshi
35665,488,Patoshi
35675,530,Patoshi
35689,550,Patoshi
35692,580,Patoshi
35702,588,Patoshi
35713,601,Patoshi
35719,604,Patoshi
35721,643,Patoshi
35724,655,Patoshi
35727,727,Patoshi
35735,754,Patoshi
35741,756,Patoshi
35744,759,Patoshi
35751,775,Patoshi
35753,780,Patoshi
35755,785,Patoshi
35767,803,Patoshi
35770,829,Patoshi
35773,841,Patoshi
35778,843,Patoshi
35784,859,Patoshi
35788,862,Patoshi
35791,911,Patoshi
35800,916,Patoshi
35807,946,Patoshi
35814,953,Patoshi
35817,984,Patoshi
35819,987,Patoshi
35822,990,Patoshi
35828,1081,Patoshi
35836,1097,Patoshi
35839,1107,Patoshi
35845,1117,Patoshi
35851,1138,Patoshi
35853,1147,Patoshi
35859,1156,Patoshi
35860,1169,Patoshi
35865,1255,Patoshi
35868,1280,Patoshi
35876,1320,Patoshi
35880,1343,Patoshi
35888,1411,Patoshi
35894,1453,Patoshi
35896,1462,Patoshi
35904,1469,Patoshi
35916,1494,Patoshi
35919,1495,Patoshi
35923,1500,Patoshi
35930,1536,Patoshi
35932,1537,Patoshi
35936,1561,Patoshi
35938,1584,Patoshi
35942,1601,Patoshi
35946,1633,Patoshi
35952,1652,Patoshi
35953,1663,Patoshi
35959,1666,Patoshi
35960,1684,Patoshi
35967,1685,Patoshi
35977,1714,Patoshi
35978,1726,Patoshi
35986,1774,Patoshi
35998,1790,Patoshi
36006,1798,Patoshi
36013,1819,Patoshi
36017,1829,Patoshi
36024,1873,Patoshi
36025,1905,Patoshi
36027,1920,Patoshi
36030,1928,Patoshi
36031,1960,Patoshi
36037,1968,Patoshi
36046,1976,Patoshi
36048,1980,Patoshi
36050,1984,Patoshi
36056,1991,Patoshi
36057,1998,Patoshi
36068,2007,Patoshi
36072,2008,Patoshi
36079,2036,Patoshi
36084,2048,Patoshi
36088,2064,Patoshi
36092,2079,Patoshi
36107,2127,Patoshi
36112,2128,Patoshi
36114,2152,Patoshi
36115,2155,Patoshi
36122,2157,Patoshi
36135,2166,Patoshi
36138,2185,Patoshi
36146,2189,Patoshi
36153,2194,Patoshi
36162,2220,Patoshi
36172,2287,Patoshi
36183,2393,Patoshi
36189,2399,Patoshi
36191,7,Patoshi
36197,11,Patoshi
36208,17,Patoshi
36223,50,Patoshi
36224,71,Patoshi
36230,76,Patoshi
36235,103,Patoshi
36239,110,Patoshi
36248,133,Patoshi
36251,149,Patoshi
36260,157,Patoshi
36262,158,Patoshi
36264,233,Patoshi
36273,264,Patoshi
36275,271,Patoshi
36287,316,Patoshi
36299,348,Patoshi
36308,362,Patoshi
36314,408,Patoshi
36323,436,Patoshi
36327,452,Patoshi
36334,458,Patoshi
36343,465,Patoshi
36349,483,Patoshi
36354,540,Patoshi
36359,558,Patoshi
36364,590,Patoshi
36368,645,Patoshi
36374,697,Patoshi
36378,700,Patoshi
36381,744,Patoshi
36383,761,Patoshi
36388,789,Patoshi
36395,797,Patoshi
36401,817,Patoshi
36407,823,Patoshi
36417,841,Patoshi
36421,856,Patoshi
36423,857,Patoshi
36432,887,Patoshi
36437,890,Patoshi
36454,895,Patoshi
36458,906,Patoshi
36464,934,Patoshi
36466,943,Patoshi
36474,962,Patoshi
36485,975,Patoshi
36493,978,Patoshi
36501,1028,Patoshi
36502,1029,Patoshi
36509,1057,Patoshi
36513,1058,Patoshi
36518,1072,Patoshi
36524,1089,Patoshi
36535,1091,Patoshi
36538,1102,Patoshi
36541,1115,Patoshi
36550,1125,Patoshi
36555,1126,Patoshi
36564,1142,Patoshi
36569,1149,Patoshi
36580,1163,Patoshi
36585,1184,Patoshi
36588,1187,Patoshi
36598,1189,Patoshi
36604,1190,Patoshi
36610,1200,Patoshi
36619,1218,Patoshi
36630,1227,Patoshi
36635,1241,Patoshi
36642,1262,Patoshi
36646,1278,Patoshi
36655,1289,Patoshi
36661,1297,Patoshi
36665,1303,Patoshi
36669,1310,Patoshi
36683,1330,Patoshi
36694,1356,Patoshi
36696,1365,Patoshi
36699,1377,Patoshi
36701,1396,Patoshi
36711,1408,Patoshi
36718,1440,Patoshi
36722,1477,Patoshi
36725,1552,Patoshi
36735,1592,Patoshi
36737,1648,Patoshi
36743,1657,Patoshi
36744,1673,Patoshi
36746,1688,Patoshi
36756,1728,Patoshi
36757,1736,Patoshi
36760,1759,Patoshi
36763,1766,Patoshi
36767,1770,Patoshi
36772,1777,Patoshi
36781,1780,Patoshi
36786,1806,Patoshi
36787,1814,Patoshi
36793,1827,Patoshi
36802,1850,Patoshi
36805,1872,Patoshi
36812,1877,Patoshi
36818,1878,Patoshi
36826,1887,Patoshi
36832,1893,Patoshi
36839,1906,Patoshi
36847,1909,Patoshi
36852,1911,Patoshi
36862,1922,Patoshi
36871,1940,Patoshi
36875,1956,Patoshi
36883,1962,Patoshi
36884,1976,Patoshi
36889,1998,Patoshi
36897,2013,Patoshi
36917,2073,Patoshi
36929,2086,Patoshi
36934,2087,Patoshi
36939,2095,Patoshi
36960,2173,Patoshi
36967,2190,Patoshi
36980,2194,Patoshi
36990,2238,Patoshi
36995,2242,Patoshi
37012,2289,Patoshi
37015,2325,Patoshi
37021,2338,Patoshi
37026,2344,Patoshi
37034,2370,Patoshi
37049,2458,Patoshi
37050,2501,Patoshi
37061,2536,Patoshi
37070,2543,Patoshi
37078,2546,Patoshi
37086,2560,Patoshi
37096,2569,Patoshi
37098,2573,Patoshi
37100,2579,Patoshi
37106,2592,Patoshi
37115,2597,Patoshi
37120,2617,Patoshi
37124,2619,Patoshi
37138,2636,Patoshi
37146,2696,Patoshi
37153,2721,Patoshi
37160,2737,Patoshi
37168,2756,Patoshi
37179,2809,Patoshi
37181,2810,Patoshi
37192,2811,Patoshi
37197,2840,Patoshi
37205,2866,Patoshi
37216,2889,Patoshi
37222,2935,Patoshi
37224,2955,Patoshi
37232,2968,Patoshi
37241,3012,Patoshi
37244,3017,Patoshi
37246,3025,Patoshi
37254,3088,Patoshi
37271,3153,Patoshi
37278,3174,Patoshi
37293,3177,Patoshi
37301,3183,Patoshi
37303,3190,Patoshi
37308,3199,Patoshi
37311,3209,Patoshi
37738,55,Patoshi
37764,86,Patoshi
37797,139,Patoshi
37804,146,Patoshi
37808,152,Patoshi
37809,166,Patoshi
37815,191,Patoshi
37819,201,Patoshi
37825,209,Patoshi
37838,214,Patoshi
37850,230,Patoshi
37852,245,Patoshi
37864,271,Patoshi
37869,287,Patoshi
37878,297,Patoshi
37883,306,Patoshi
37893,321,Patoshi
37899,329,Patoshi
37915,333,Patoshi
37927,334,Patoshi
37931,338,Patoshi
37944,419,Patoshi
37957,446,Patoshi
37968,456,Patoshi
37978,459,Patoshi
37985,464,Patoshi
37996,480,Patoshi
38004,484,Patoshi
38005,495,Patoshi
38017,521,Patoshi
38025,539,Patoshi
38034,572,Patoshi
38047,576,Patoshi
38060,587,Patoshi
38074,597,Patoshi
38081,599,Patoshi
38090,607,Patoshi
38098,667,Patoshi
38104,679,Patoshi
38108,687,Patoshi
38116,696,Patoshi
38118,700,Patoshi
38127,702,Patoshi
38129,703,Patoshi
38143,704,Patoshi
38150,730,Patoshi
38160,773,Patoshi
38168,779,Patoshi
38175,782,Patoshi
38183,822,Patoshi
38192,875,Patoshi
38197,895,Patoshi
38201,924,Patoshi
38205,929,Patoshi
38207,944,Patoshi
38210,978,Patoshi
38213,995,Patoshi
38215,1021,Patoshi
38219,1064,Patoshi
38244,1116,Patoshi
38256,1127,Patoshi
38258,1132,Patoshi
38267,1149,Patoshi
38277,1168,Patoshi
38283,1184,Patoshi
38293,1187,Patoshi
38304,1192,Patoshi
38309,1235,Patoshi
38316,1269,Patoshi
38332,1300,Patoshi
38335,1325,Patoshi
38349,1343,Patoshi
38357,1392,Patoshi
38364,1398,Patoshi
38375,1471,Patoshi
38376,1483,Patoshi
38381,1506,Patoshi
38391,1530,Patoshi
38398,1609,Patoshi
38400,1631,Patoshi
38410,1665,Patoshi
38420,1724,Patoshi
38435,1739,Patoshi
38445,1755,Patoshi
38463,1765,Patoshi
38472,1785,Patoshi
38482,1807,Patoshi
38496,1843,Patoshi
38499,1871,Patoshi
38504,1913,Patoshi
38511,1977,Patoshi
38514,2011,Patoshi
38520,2013,Patoshi
38523,2025,Patoshi
38528,2026,Patoshi
38532,2035,Patoshi
38544,2055,Patoshi
38555,2107,Patoshi
38560,2124,Patoshi
38568,2125,Patoshi
38576,2158,Patoshi
38578,2161,Patoshi
38583,2301,Patoshi
38588,2346,Patoshi
38590,2373,Patoshi
38597,2439,Patoshi
38606,2445,Patoshi
38612,2448,Patoshi
38613,2486,Patoshi
38620,2500,Patoshi
38621,2513,Patoshi
38625,2541,Patoshi
38637,2576,Patoshi
38653,2695,Patoshi
38655,2698,Patoshi
38662,2734,Patoshi
38674,2792,Patoshi
38679,2803,Patoshi
38686,2845,Patoshi
38689,2870,Patoshi
38696,2883,Patoshi
38707,2931,Patoshi
38712,2932,Patoshi
38721,2938,Patoshi
38726,2951,Patoshi
38734,2975,Patoshi
38741,2983,Patoshi
38751,3016,Patoshi
38752,3020,Patoshi
38761,3024,Patoshi
38767,3027,Patoshi
38771,3030,Patoshi
38779,3042,Patoshi
38792,3062,Patoshi
38797,3111,Patoshi
38809,3114,Patoshi
38819,3115,Patoshi
38820,3139,Patoshi
38832,3141,Patoshi
38838,3164,Patoshi
38848,3207,Patoshi
38863,3251,Patoshi
38873,3309,Patoshi
38878,3344,Patoshi
38884,3349,Patoshi
38891,3373,Patoshi
38895,3436,Patoshi
38905,3476,Patoshi
38924,3497,Patoshi
38933,3534,Patoshi
38939,3571,Patoshi
38948,3765,Patoshi
38951,3789,Patoshi
38961,3857,Patoshi
38967,3866,Patoshi
38972,3874,Patoshi
38979,3880,Patoshi
38982,3912,Patoshi
38988,3967,Patoshi
39000,4008,Patoshi
39013,4024,Patoshi
39017,4048,Patoshi
39031,4080,Patoshi
39040,4103,Patoshi
39045,4111,Patoshi
39057,4162,Patoshi
39058,4168,Patoshi
39059,4181,Patoshi
39063,4185,Patoshi
39066,4192,Patoshi
39074,4198,Patoshi
39082,4206,Patoshi
39084,4213,Patoshi
39088,4275,Patoshi
39094,4337,Patoshi
39103,4343,Patoshi
39106,4362,Patoshi
39108,4365,Patoshi
39116,4453,Patoshi
39124,4495,Patoshi
39130,4506,Patoshi
39131,4511,Patoshi
39140,4526,Patoshi
39148,4549,Patoshi
39157,4553,Patoshi
39166,4555,Patoshi
39174,4595,Patoshi
39180,4604,Patoshi
39189,4621,Patoshi
39200,4627,Patoshi
39211,4711,Patoshi
39214,4763,Patoshi
39217,4766,Patoshi
39221,4792,Patoshi
39229,4815,Patoshi
39236,4825,Patoshi
39242,4836,Patoshi
39244,4838,Patoshi
39256,4863,Patoshi
39259,4873,Patoshi
39264,4886,Patoshi
39268,4897,Patoshi
39273,4915,Patoshi
39282,4962,Patoshi
39290,4975,Patoshi
39294,5021,Patoshi
39304,5031,Patoshi
39308,5039,Patoshi
39320,5149,Patoshi
39329,5155,Patoshi
39339,5239,Patoshi
39347,5305,Patoshi
39353,5323,Patoshi
39356,5338,Patoshi
39361,5375,Patoshi
39366,5393,Patoshi
39376,5395,Patoshi
39381,5438,Patoshi
39387,5453,Patoshi
39390,5463,Patoshi
39393,5468,Patoshi
39404,5469,Patoshi
39410,5533,Patoshi
39416,5548,Patoshi
39419,5570,Patoshi
39421,5582,Patoshi
39425,5603,Patoshi
39429,5609,Patoshi
39434,5724,Patoshi
39446,5796,Patoshi
39448,5820,Patoshi
39452,5825,Patoshi
39465,5834,Patoshi
39471,5865,Patoshi
39474,5893,Patoshi
39479,5899,Patoshi
39481,5960,Patoshi
39491,6091,Patoshi
39495,6108,Patoshi
39500,6132,Patoshi
39517,6208,Patoshi
39522,6244,Patoshi
39526,6247,Patoshi
39541,6308,Patoshi
39548,6343,Patoshi
39552,6348,Patoshi
39559,6388,Patoshi
39572,6410,Patoshi
39575,6413,Patoshi
39584,6456,Patoshi
39587,6458,Patoshi
39597,6469,Patoshi
39601,6494,Patoshi
39607,6508,Patoshi
39616,6517,Patoshi
39629,45,Patoshi
39633,70,Patoshi
39641,170,Patoshi
39647,181,Patoshi
39648,192,Patoshi
39650,194,Patoshi
39655,195,Patoshi
39661,226,Patoshi
39663,227,Patoshi
39670,280,Patoshi
39680,313,Patoshi
39684,359,Patoshi
39694,362,Patoshi
39698,370,Patoshi
39707,377,Patoshi
39729,501,Patoshi
39740,510,Patoshi
39747,523,Patoshi
39754,566,Patoshi
39759,569,Patoshi
39762,576,Patoshi
39764,601,Patoshi
39770,602,Patoshi
39776,653,Patoshi
39781,705,Patoshi
39788,740,Patoshi
39813,852,Patoshi
39827,882,Patoshi
39830,913,Patoshi
39839,921,Patoshi
39844,961,Patoshi
39849,983,Patoshi
39855,1000,Patoshi
39859,1026,Patoshi
39865,1031,Patoshi
39868,1037,Patoshi
39872,1043,Patoshi
39879,1065,Patoshi
39889,1083,Patoshi
39900,1114,Patoshi
39903,1119,Patoshi
39905,1123,Patoshi
39909,1175,Patoshi
39912,1178,Patoshi
39915,1210,Patoshi
39928,1214,Patoshi
39934,1263,Patoshi
39951,1295,Patoshi
39959,1335,Patoshi
39968,1391,Patoshi
39983,1397,Patoshi
39987,1399,Patoshi
39991,1405,Patoshi
40000,1412,Patoshi
40018,1434,Patoshi
40028,1454,Patoshi
40037,1455,Patoshi
40039,1462,Patoshi
40047,1466,Patoshi
40057,1496,Patoshi
40066,1512,Patoshi
40074,1513,Patoshi
40083,1591,Patoshi
40093,1604,Patoshi
40099,1635,Patoshi
40116,1677,Patoshi
40138,1781,Patoshi
40149,1786,Patoshi
40161,1817,Patoshi
40166,1824,Patoshi
40169,1917,Patoshi
40176,1926,Patoshi
40182,1938,Patoshi
40184,1974,Patoshi
40190,1977,Patoshi
40196,2009,Patoshi
40203,2024,Patoshi
40215,2039,Patoshi
40227,2045,Patoshi
40229,2053,Patoshi
40247,2083,Patoshi
40252,2086,Patoshi
40260,2104,Patoshi
40268,2125,Patoshi
40273,2153,Patoshi
40292,2202,Patoshi
40296,2211,Patoshi
40306,2225,Patoshi
40313,2236,Patoshi
40316,2241,Patoshi
40322,2309,Patoshi
40328,2326,Patoshi
40341,2354,Patoshi
40349,2369,Patoshi
40357,2431,Patoshi
40363,2434,Patoshi
40369,2436,Patoshi
40370,2486,Patoshi
40377,2583,Patoshi
