block_height,entity,ExtraNonce
1156,Point Click,": Patoshi, BN: 1156, ExtraNonce=2025
1157,Point Click,": Patoshi, BN: 1157, ExtraNonce=2032
1158,Point Click,": Patoshi, BN: 1158, ExtraNonce=2037
1159,Point Click,": Patoshi, BN: 1159, ExtraNonce=2041
1160,Point Click,": Other, BN: 1160, ExtraNonce=470
1161,Point Click,": Patoshi, BN: 1161, ExtraNonce=2043
1162,Point Click,": Patoshi, BN: 1162, ExtraNonce=2045
1163,Point Click,": Patoshi, BN: 1163, ExtraNonce=2046
1164,Point Click,": Patoshi, BN: 1164, ExtraNonce=2047
1165,Point Click,": Patoshi, BN: 1165, ExtraNonce=2059
1166,Point Click,": Patoshi, BN: 1166, ExtraNonce=2063
1167,Point Click,": Patoshi, BN: 1167, ExtraNonce=2064
1168,Point Click,": Patoshi, BN: 1168, ExtraNonce=2067
1169,Point Click,": Patoshi, BN: 1169, ExtraNonce=2069
1170,Point Click,": Patoshi, BN: 1170, ExtraNonce=2083
1171,Point Click,": Patoshi, BN: 1171, ExtraNonce=2089
1172,Point Click,": Other, BN: 1172, ExtraNonce=482
1173,Point Click,": Patoshi, BN: 1173, ExtraNonce=2093
1174,Point Click,": Patoshi, BN: 1174, ExtraNonce=2095
1175,Point Click,": Patoshi, BN: 1175, ExtraNonce=2096
1176,Point Click,": Patoshi, BN: 1176, ExtraNonce=2113
1177,Point Click,": Patoshi, BN: 1177, ExtraNonce=2120
1178,Point Click,": Other, BN: 1178, ExtraNonce=387
1179,Point Click,": Other, BN: 1179, ExtraNonce=489
1180,Point Click,": Patoshi, BN: 1180, ExtraNonce=2122
1181,Point Click,": Patoshi, BN: 1181, ExtraNonce=2132
1182,Point Click,": Patoshi, BN: 1182, ExtraNonce=2136
1183,Point Click,": Patoshi, BN: 1183, ExtraNonce=2138
1184,Point Click,": Patoshi, BN: 1184, ExtraNonce=2141
1185,Point Click,": Patoshi, BN: 1185, ExtraNonce=2150
1186,Point Click,": Patoshi, BN: 1186, ExtraNonce=2168
1187,Point Click,": Patoshi, BN: 1187, ExtraNonce=2173
1188,Point Click,": Patoshi, BN: 1188, ExtraNonce=2177
1189,Point Click,": Patoshi, BN: 1189, ExtraNonce=2179
1190,Point Click,": Patoshi, BN: 1190, ExtraNonce=2188
1191,Point Click,": Patoshi, BN: 1191, ExtraNonce=2191
1192,Point Click,": Other, BN: 1192, ExtraNonce=13
1193,Point Click,": Patoshi, BN: 1193, ExtraNonce=2195
1194,Point Click,": Patoshi, BN: 1194, ExtraNonce=2199
1195,Point Click,": Other, BN: 1195, ExtraNonce=546
1196,Point Click,": Patoshi, BN: 1196, ExtraNonce=2201
1197,Point Click,": Other, BN: 1197, ExtraNonce=505
1198,Point Click,": Patoshi, BN: 1198, ExtraNonce=2203
1199,Point Click,": Patoshi, BN: 1199, ExtraNonce=2209
1200,Point Click,": Patoshi, BN: 1200, ExtraNonce=2215
1201,Point Click,": Patoshi, BN: 1201, ExtraNonce=2225
1202,Point Click,": Patoshi, BN: 1202, ExtraNonce=2227
1203,Point Click,": Patoshi, BN: 1203, ExtraNonce=2232
1204,Point Click,": Patoshi, BN: 1204, ExtraNonce=2234
1205,Point Click,": Patoshi, BN: 1205, ExtraNonce=2237
1206,Point Click,": Other, BN: 1206, ExtraNonce=267
1207,Point Click,": Patoshi, BN: 1207, ExtraNonce=2238
1208,Point Click,": Other, BN: 1208, ExtraNonce=15
1209,Point Click,": Patoshi, BN: 1209, ExtraNonce=2243
1210,Point Click,": Patoshi, BN: 1210, ExtraNonce=2244
1211,Point Click,": Patoshi, BN: 1211, ExtraNonce=2255
1212,Point Click,": Patoshi, BN: 1212, ExtraNonce=2262
1213,Point Click,": Patoshi, BN: 1213, ExtraNonce=2270
1214,Point Click,": Other, BN: 1214, ExtraNonce=566
1215,Point Click,": Patoshi, BN: 1215, ExtraNonce=2273
1216,Point Click,": Other, BN: 1216, ExtraNonce=524
1217,Point Click,": Other, BN: 1217, ExtraNonce=428
1218,Point Click,": Other, BN: 1218, ExtraNonce=379
1219,Point Click,": Other, BN: 1219, ExtraNonce=430
1220,Point Click,": Patoshi, BN: 1220, ExtraNonce=2287
1221,Point Click,": Patoshi, BN: 1221, ExtraNonce=2289
1222,Point Click,": Patoshi, BN: 1222, ExtraNonce=2291
1223,Point Click,": Patoshi, BN: 1223, ExtraNonce=2297
1224,Point Click,": Patoshi, BN: 1224, ExtraNonce=2304
1225,Point Click,": Patoshi, BN: 1225, ExtraNonce=2317
1226,Point Click,": Patoshi, BN: 1226, ExtraNonce=2319
1227,Point Click,": Other, BN: 1227, ExtraNonce=388
1228,Point Click,": Patoshi, BN: 1228, ExtraNonce=2320
1229,Point Click,": Patoshi, BN: 1229, ExtraNonce=2324
1230,Point Click,": Patoshi, BN: 1230, ExtraNonce=2335
1231,Point Click,": Patoshi, BN: 1231, ExtraNonce=2341
1232,Point Click,": Patoshi, BN: 1232, ExtraNonce=2343
1233,Point Click,": Other, BN: 1233, ExtraNonce=585
1234,Point Click,": Patoshi, BN: 1234, ExtraNonce=2344
1235,Point Click,": Patoshi, BN: 1235, ExtraNonce=2345
1236,Point Click,": Patoshi, BN: 1236, ExtraNonce=2350
1237,Point Click,": Patoshi, BN: 1237, ExtraNonce=2353
1238,Point Click,": Patoshi, BN: 1238, ExtraNonce=2356
1239,Point Click,": Patoshi, BN: 1239, ExtraNonce=2364
1240,Point Click,": Other, BN: 1240, ExtraNonce=62
1241,Point Click,": Patoshi, BN: 1241, ExtraNonce=2378
1242,Point Click,": Other, BN: 1242, ExtraNonce=400
1243,Point Click,": Patoshi, BN: 1243, ExtraNonce=2383
1244,Point Click,": Patoshi, BN: 1244, ExtraNonce=2390
1245,Point Click,": Other, BN: 1245, ExtraNonce=597
1246,Point Click,": Patoshi, BN: 1246, ExtraNonce=2396
1247,Point Click,": Patoshi, BN: 1247, ExtraNonce=2401
1248,Point Click,": Other, BN: 1248, ExtraNonce=406
1249,Point Click,": Patoshi, BN: 1249, ExtraNonce=2413
1250,Point Click,": Patoshi, BN: 1250, ExtraNonce=2414
1251,Point Click,": Patoshi, BN: 1251, ExtraNonce=2417
1252,Point Click,": Patoshi, BN: 1252, ExtraNonce=2421
1253,Point Click,": Patoshi, BN: 1253, ExtraNonce=2428
1254,Point Click,": Other, BN: 1254, ExtraNonce=465
1255,Point Click,": Other, BN: 1255, ExtraNonce=48
1256,Point Click,": Patoshi, BN: 1256, ExtraNonce=2430
1257,Point Click,": Patoshi, BN: 1257, ExtraNonce=2433
1258,Point Click,": Patoshi, BN: 1258, ExtraNonce=2456
1259,Point Click,": Patoshi, BN: 1259, ExtraNonce=2468
1260,Point Click,": Other, BN: 1260, ExtraNonce=418
1261,Point Click,": Patoshi, BN: 1261, ExtraNonce=2472
1262,Point Click,": Patoshi, BN: 1262, ExtraNonce=2480
1263,Point Click,": Other, BN: 1263, ExtraNonce=554
1264,Point Click,": Patoshi, BN: 1264, ExtraNonce=2486
1265,Point Click,": Patoshi, BN: 1265, ExtraNonce=2487
1266,Point Click,": Patoshi, BN: 1266, ExtraNonce=2490
1267,Point Click,": Other, BN: 1267, ExtraNonce=478
1268,Point Click,": Patoshi, BN: 1268, ExtraNonce=2502
1269,Point Click,": Other, BN: 1269, ExtraNonce=331
1270,Point Click,": Other, BN: 1270, ExtraNonce=6
1271,Point Click,": Patoshi, BN: 1271, ExtraNonce=2522
1272,Point Click,": Patoshi, BN: 1272, ExtraNonce=2524
1273,Point Click,": Patoshi, BN: 1273, ExtraNonce=2528
1274,Point Click,": Patoshi, BN: 1274, ExtraNonce=2546
1275,Point Click,": Patoshi, BN: 1275, ExtraNonce=2550
1276,Point Click,": Other, BN: 1276, ExtraNonce=487
1277,Point Click,": Patoshi, BN: 1277, ExtraNonce=2551
1278,Point Click,": Patoshi, BN: 1278, ExtraNonce=2552
1279,Point Click,": Patoshi, BN: 1279, ExtraNonce=2556
1280,Point Click,": Patoshi, BN: 1280, ExtraNonce=2557
1281,Point Click,": Patoshi, BN: 1281, ExtraNonce=2558
1282,Point Click,": Patoshi, BN: 1282, ExtraNonce=2563
1283,Point Click,": Patoshi, BN: 1283, ExtraNonce=2564
1284,Point Click,": Other, BN: 1284, ExtraNonce=19
1285,Point Click,": Other, BN: 1285, ExtraNonce=20
1286,Point Click,": Patoshi, BN: 1286, ExtraNonce=2572
1287,Point Click,": Patoshi, BN: 1287, ExtraNonce=2576
1288,Point Click,": Patoshi, BN: 1288, ExtraNonce=2590
1289,Point Click,": Other, BN: 1289, ExtraNonce=24
1290,Point Click,": Patoshi, BN: 1290, ExtraNonce=2591
1291,Point Click,": Patoshi, BN: 1291, ExtraNonce=2602
1292,Point Click,": Patoshi, BN: 1292, ExtraNonce=2607
1293,Point Click,": Patoshi, BN: 1293, ExtraNonce=2610
1294,Point Click,": Patoshi, BN: 1294, ExtraNonce=2612
1295,Point Click,": Patoshi, BN: 1295, ExtraNonce=2614
1296,Point Click,": Other, BN: 1296, ExtraNonce=119
1297,Point Click,": Other, BN: 1297, ExtraNonce=585
1298,Point Click,": Other, BN: 1298, ExtraNonce=32
1299,Point Click,": Other, BN: 1299, ExtraNonce=122
1300,Point Click,": Patoshi, BN: 1300, ExtraNonce=16
1301,Point Click,": Patoshi, BN: 1301, ExtraNonce=17
1302,Point Click,": Patoshi, BN: 1302, ExtraNonce=42
1303,Point Click,": Patoshi, BN: 1303, ExtraNonce=43
1304,Point Click,": Patoshi, BN: 1304, ExtraNonce=47
1305,Point Click,": Patoshi, BN: 1305, ExtraNonce=56
1306,Point Click,": Patoshi, BN: 1306, ExtraNonce=59
1307,Point Click,": Patoshi, BN: 1307, ExtraNonce=70
1308,Point Click,": Patoshi, BN: 1308, ExtraNonce=74
1309,Point Click,": Other, BN: 1309, ExtraNonce=521
1310,Point Click,": Patoshi, BN: 1310, ExtraNonce=78
1311,Point Click,": Patoshi, BN: 1311, ExtraNonce=79
1312,Point Click,": Patoshi, BN: 1312, ExtraNonce=86
1313,Point Click,": Patoshi, BN: 1313, ExtraNonce=90
1314,Point Click,": Patoshi, BN: 1314, ExtraNonce=92
1315,Point Click,": Patoshi, BN: 1315, ExtraNonce=95
1316,Point Click,": Other, BN: 1316, ExtraNonce=669
1317,Point Click,": Patoshi, BN: 1317, ExtraNonce=105
1318,Point Click,": Patoshi, BN: 1318, ExtraNonce=106
1319,Point Click,": Patoshi, BN: 1319, ExtraNonce=121
1320,Point Click,": Patoshi, BN: 1320, ExtraNonce=130
1321,Point Click,": Patoshi, BN: 1321, ExtraNonce=136
1322,Point Click,": Patoshi, BN: 1322, ExtraNonce=149
1323,Point Click,": Patoshi, BN: 1323, ExtraNonce=150
1324,Point Click,": Patoshi, BN: 1324, ExtraNonce=156
1325,Point Click,": Patoshi, BN: 1325, ExtraNonce=159
1326,Point Click,": Patoshi, BN: 1326, ExtraNonce=164
1327,Point Click,": Patoshi, BN: 1327, ExtraNonce=166
1328,Point Click,": Patoshi, BN: 1328, ExtraNonce=181
1329,Point Click,": Patoshi, BN: 1329, ExtraNonce=185
1330,Point Click,": Patoshi, BN: 1330, ExtraNonce=192
1331,Point Click,": Patoshi, BN: 1331, ExtraNonce=195
1332,Point Click,": Patoshi, BN: 1332, ExtraNonce=196
1333,Point Click,": Other, BN: 1333, ExtraNonce=156
1334,Point Click,": Patoshi, BN: 1334, ExtraNonce=199
1335,Point Click,": Patoshi, BN: 1335, ExtraNonce=214
1336,Point Click,": Patoshi, BN: 1336, ExtraNonce=237
1337,Point Click,": Patoshi, BN: 1337, ExtraNonce=238
1338,Point Click,": Patoshi, BN: 1338, ExtraNonce=254
1339,Point Click,": Patoshi, BN: 1339, ExtraNonce=258
1340,Point Click,": Patoshi, BN: 1340, ExtraNonce=259
1341,Point Click,": Patoshi, BN: 1341, ExtraNonce=262
1342,Point Click,": Other, BN: 1342, ExtraNonce=165
1343,Point Click,": Patoshi, BN: 1343, ExtraNonce=268
1344,Point Click,": Patoshi, BN: 1344, ExtraNonce=272
1345,Point Click,": Patoshi, BN: 1345, ExtraNonce=273
1346,Point Click,": Patoshi, BN: 1346, ExtraNonce=276
1347,Point Click,": Patoshi, BN: 1347, ExtraNonce=278
1348,Point Click,": Patoshi, BN: 1348, ExtraNonce=281
1349,Point Click,": Patoshi, BN: 1349, ExtraNonce=291
1350,Point Click,": Patoshi, BN: 1350, ExtraNonce=301
1351,Point Click,": Patoshi, BN: 1351, ExtraNonce=304
1352,Point Click,": Other, BN: 1352, ExtraNonce=85
1353,Point Click,": Patoshi, BN: 1353, ExtraNonce=316
1354,Point Click,": Patoshi, BN: 1354, ExtraNonce=320
1355,Point Click,": Patoshi, BN: 1355, ExtraNonce=328
1356,Point Click,": Patoshi, BN: 1356, ExtraNonce=334
1357,Point Click,": Patoshi, BN: 1357, ExtraNonce=335
1358,Point Click,": Patoshi, BN: 1358, ExtraNonce=337
1359,Point Click,": Patoshi, BN: 1359, ExtraNonce=339
1360,Point Click,": Patoshi, BN: 1360, ExtraNonce=342
1361,Point Click,": Patoshi, BN: 1361, ExtraNonce=348
1362,Point Click,": Patoshi, BN: 1362, ExtraNonce=350
1363,Point Click,": Patoshi, BN: 1363, ExtraNonce=373
1364,Point Click,": Patoshi, BN: 1364, ExtraNonce=375
1365,Point Click,": Patoshi, BN: 1365, ExtraNonce=376
1366,Point Click,": Patoshi, BN: 1366, ExtraNonce=377
1367,Point Click,": Patoshi, BN: 1367, ExtraNonce=378
1368,Point Click,": Patoshi, BN: 1368, ExtraNonce=388
1369,Point Click,": Patoshi, BN: 1369, ExtraNonce=390
1370,Point Click,": Patoshi, BN: 1370, ExtraNonce=392
1371,Point Click,": Other, BN: 1371, ExtraNonce=2
1372,Point Click,": Patoshi, BN: 1372, ExtraNonce=394
1373,Point Click,": Patoshi, BN: 1373, ExtraNonce=402
1374,Point Click,": Patoshi, BN: 1374, ExtraNonce=409
1375,Point Click,": Patoshi, BN: 1375, ExtraNonce=424
1376,Point Click,": Other, BN: 1376, ExtraNonce=729
1377,Point Click,": Patoshi, BN: 1377, ExtraNonce=435
1378,Point Click,": Other, BN: 1378, ExtraNonce=109
1379,Point Click,": Patoshi, BN: 1379, ExtraNonce=445
1380,Point Click,": Patoshi, BN: 1380, ExtraNonce=447
1381,Point Click,": Patoshi, BN: 1381, ExtraNonce=451
1382,Point Click,": Patoshi, BN: 1382, ExtraNonce=469
1383,Point Click,": Other, BN: 1383, ExtraNonce=206
1384,Point Click,": Patoshi, BN: 1384, ExtraNonce=475
1385,Point Click,": Other, BN: 1385, ExtraNonce=16
1386,Point Click,": Patoshi, BN: 1386, ExtraNonce=478
1387,Point Click,": Other, BN: 1387, ExtraNonce=18
1388,Point Click,": Other, BN: 1388, ExtraNonce=600
1389,Point Click,": Other, BN: 1389, ExtraNonce=602
1390,Point Click,": Other, BN: 1390, ExtraNonce=214
1391,Point Click,": Other, BN: 1391, ExtraNonce=604
1392,Point Click,": Other, BN: 1392, ExtraNonce=12
1393,Point Click,": Other, BN: 1393, ExtraNonce=13
1394,Point Click,": Other, BN: 1394, ExtraNonce=607
1395,Point Click,": Other, BN: 1395, ExtraNonce=6
1396,Point Click,": Other, BN: 1396, ExtraNonce=220
1397,Point Click,": Other, BN: 1397, ExtraNonce=221
1398,Point Click,": Other, BN: 1398, ExtraNonce=222
1399,Point Click,": Other, BN: 1399, ExtraNonce=223
1400,Point Click,": Patoshi, BN: 1400, ExtraNonce=7
1401,Point Click,": Patoshi, BN: 1401, ExtraNonce=20
1402,Point Click,": Patoshi, BN: 1402, ExtraNonce=21
1403,Point Click,": Patoshi, BN: 1403, ExtraNonce=15
1404,Point Click,": Patoshi, BN: 1404, ExtraNonce=19
1405,Point Click,": Patoshi, BN: 1405, ExtraNonce=25
1406,Point Click,": Patoshi, BN: 1406, ExtraNonce=30
1407,Point Click,": Patoshi, BN: 1407, ExtraNonce=40
1408,Point Click,": Other, BN: 1408, ExtraNonce=25
1409,Point Click,": Other, BN: 1409, ExtraNonce=199
1410,Point Click,": Patoshi, BN: 1410, ExtraNonce=63
1411,Point Click,": Patoshi, BN: 1411, ExtraNonce=47
1412,Point Click,": Other, BN: 1412, ExtraNonce=29
1413,Point Click,": Patoshi, BN: 1413, ExtraNonce=73
1414,Point Click,": Patoshi, BN: 1414, ExtraNonce=78
1415,Point Click,": Patoshi, BN: 1415, ExtraNonce=83
1416,Point Click,": Patoshi, BN: 1416, ExtraNonce=83
1417,Point Click,": Other, BN: 1417, ExtraNonce=630
1418,Point Click,": Patoshi, BN: 1418, ExtraNonce=86
1419,Point Click,": Patoshi, BN: 1419, ExtraNonce=87
1420,Point Click,": Patoshi, BN: 1420, ExtraNonce=89
1421,Point Click,": Patoshi, BN: 1421, ExtraNonce=90
1422,Point Click,": Patoshi, BN: 1422, ExtraNonce=87
1423,Point Click,": Patoshi, BN: 1423, ExtraNonce=88
1424,Point Click,": Patoshi, BN: 1424, ExtraNonce=91
1425,Point Click,": Other, BN: 1425, ExtraNonce=779
1426,Point Click,": Patoshi, BN: 1426, ExtraNonce=97
1427,Point Click,": Patoshi, BN: 1427, ExtraNonce=100
1428,Point Click,": Patoshi, BN: 1428, ExtraNonce=105
1429,Point Click,": Patoshi, BN: 1429, ExtraNonce=93
1430,Point Click,": Patoshi, BN: 1430, ExtraNonce=112
1431,Point Click,": Patoshi, BN: 1431, ExtraNonce=98
1432,Point Click,": Patoshi, BN: 1432, ExtraNonce=113
1433,Point Click,": Patoshi, BN: 1433, ExtraNonce=105
1434,Point Click,": Patoshi, BN: 1434, ExtraNonce=114
1435,Point Click,": Patoshi, BN: 1435, ExtraNonce=106
1436,Point Click,": Patoshi, BN: 1436, ExtraNonce=119
1437,Point Click,": Patoshi, BN: 1437, ExtraNonce=118
1438,Point Click,": Patoshi, BN: 1438, ExtraNonce=124
1439,Point Click,": Patoshi, BN: 1439, ExtraNonce=120
1440,Point Click,": Other, BN: 1440, ExtraNonce=794
1441,Point Click,": Patoshi, BN: 1441, ExtraNonce=125
1442,Point Click,": Patoshi, BN: 1442, ExtraNonce=125
1443,Point Click,": Patoshi, BN: 1443, ExtraNonce=129
1444,Point Click,": Patoshi, BN: 1444, ExtraNonce=130
1445,Point Click,": Patoshi, BN: 1445, ExtraNonce=130
1446,Point Click,": Patoshi, BN: 1446, ExtraNonce=137
1447,Point Click,": Patoshi, BN: 1447, ExtraNonce=152
1448,Point Click,": Patoshi, BN: 1448, ExtraNonce=156
1449,Point Click,": Patoshi, BN: 1449, ExtraNonce=149
1450,Point Click,": Patoshi, BN: 1450, ExtraNonce=160
1451,Point Click,": Patoshi, BN: 1451, ExtraNonce=156
1452,Point Click,": Patoshi, BN: 1452, ExtraNonce=176
1453,Point Click,": Patoshi, BN: 1453, ExtraNonce=158
1454,Point Click,": Patoshi, BN: 1454, ExtraNonce=167
1455,Point Click,": Patoshi, BN: 1455, ExtraNonce=178
1456,Point Click,": Patoshi, BN: 1456, ExtraNonce=179
1457,Point Click,": Patoshi, BN: 1457, ExtraNonce=182
1458,Point Click,": Patoshi, BN: 1458, ExtraNonce=169
1459,Point Click,": Patoshi, BN: 1459, ExtraNonce=174
1460,Point Click,": Patoshi, BN: 1460, ExtraNonce=222
1461,Point Click,": Patoshi, BN: 1461, ExtraNonce=184
1462,Point Click,": Patoshi, BN: 1462, ExtraNonce=187
1463,Point Click,": Patoshi, BN: 1463, ExtraNonce=229
1464,Point Click,": Patoshi, BN: 1464, ExtraNonce=188
1465,Point Click,": Patoshi, BN: 1465, ExtraNonce=230
1466,Point Click,": Patoshi, BN: 1466, ExtraNonce=196
1467,Point Click,": Patoshi, BN: 1467, ExtraNonce=235
1468,Point Click,": Patoshi, BN: 1468, ExtraNonce=208
1469,Point Click,": Patoshi, BN: 1469, ExtraNonce=238
1470,Point Click,": Patoshi, BN: 1470, ExtraNonce=216
1471,Point Click,": Other, BN: 1471, ExtraNonce=826
1472,Point Click,": Patoshi, BN: 1472, ExtraNonce=239
1473,Point Click,": Patoshi, BN: 1473, ExtraNonce=227
1474,Point Click,": Patoshi, BN: 1474, ExtraNonce=240
1475,Point Click,": Patoshi, BN: 1475, ExtraNonce=229
1476,Point Click,": Patoshi, BN: 1476, ExtraNonce=234
1477,Point Click,": Patoshi, BN: 1477, ExtraNonce=241
1478,Point Click,": Patoshi, BN: 1478, ExtraNonce=236
1479,Point Click,": Other, BN: 1479, ExtraNonce=834
1480,Point Click,": Patoshi, BN: 1480, ExtraNonce=246
1481,Point Click,": Patoshi, BN: 1481, ExtraNonce=237
1482,Point Click,": Patoshi, BN: 1482, ExtraNonce=245
1483,Point Click,": Patoshi, BN: 1483, ExtraNonce=259
1484,Point Click,": Patoshi, BN: 1484, ExtraNonce=257
1485,Point Click,": Patoshi, BN: 1485, ExtraNonce=262
1486,Point Click,": Other, BN: 1486, ExtraNonce=841
1487,Point Click,": Other, BN: 1487, ExtraNonce=101
1488,Point Click,": Patoshi, BN: 1488, ExtraNonce=270
1489,Point Click,": Patoshi, BN: 1489, ExtraNonce=268
1490,Point Click,": Patoshi, BN: 1490, ExtraNonce=272
1491,Point Click,": Patoshi, BN: 1491, ExtraNonce=273
1492,Point Click,": Patoshi, BN: 1492, ExtraNonce=284
1493,Point Click,": Patoshi, BN: 1493, ExtraNonce=276
1494,Point Click,": Patoshi, BN: 1494, ExtraNonce=295
1495,Point Click,": Patoshi, BN: 1495, ExtraNonce=287
1496,Point Click,": Patoshi, BN: 1496, ExtraNonce=300
1497,Point Click,": Patoshi, BN: 1497, ExtraNonce=290
1498,Point Click,": Patoshi, BN: 1498, ExtraNonce=302
1499,Point Click,": Patoshi, BN: 1499, ExtraNonce=293
1500,Point Click,": Patoshi, BN: 1500, ExtraNonce=300
1501,Point Click,": Patoshi, BN: 1501, ExtraNonce=303
1502,Point Click,": Patoshi, BN: 1502, ExtraNonce=308
1503,Point Click,": Patoshi, BN: 1503, ExtraNonce=304
1504,Point Click,": Patoshi, BN: 1504, ExtraNonce=310
1505,Point Click,": Patoshi, BN: 1505, ExtraNonce=312
1506,Point Click,": Patoshi, BN: 1506, ExtraNonce=311
1507,Point Click,": Other, BN: 1507, ExtraNonce=721
1508,Point Click,": Patoshi, BN: 1508, ExtraNonce=312
1509,Point Click,": Patoshi, BN: 1509, ExtraNonce=315
1510,Point Click,": Patoshi, BN: 1510, ExtraNonce=314
1511,Point Click,": Patoshi, BN: 1511, ExtraNonce=316
1512,Point Click,": Patoshi, BN: 1512, ExtraNonce=317
1513,Point Click,": Other, BN: 1513, ExtraNonce=338
1514,Point Click,": Other, BN: 1514, ExtraNonce=34
1515,Point Click,": Patoshi, BN: 1515, ExtraNonce=330
1516,Point Click,": Patoshi, BN: 1516, ExtraNonce=335
1517,Point Click,": Patoshi, BN: 1517, ExtraNonce=318
1518,Point Click,": Patoshi, BN: 1518, ExtraNonce=337
1519,Point Click,": Patoshi, BN: 1519, ExtraNonce=320
1520,Point Click,": Other, BN: 1520, ExtraNonce=345
1521,Point Click,": Other, BN: 1521, ExtraNonce=130
1522,Point Click,": Other, BN: 1522, ExtraNonce=42
1523,Point Click,": Patoshi, BN: 1523, ExtraNonce=326
1524,Point Click,": Patoshi, BN: 1524, ExtraNonce=338
1525,Point Click,": Other, BN: 1525, ExtraNonce=880
1526,Point Click,": Patoshi, BN: 1526, ExtraNonce=344
1527,Point Click,": Patoshi, BN: 1527, ExtraNonce=341
1528,Point Click,": Patoshi, BN: 1528, ExtraNonce=359
1529,Point Click,": Patoshi, BN: 1529, ExtraNonce=366
1530,Point Click,": Patoshi, BN: 1530, ExtraNonce=369
1531,Point Click,": Patoshi, BN: 1531, ExtraNonce=362
1532,Point Click,": Patoshi, BN: 1532, ExtraNonce=378
1533,Point Click,": Patoshi, BN: 1533, ExtraNonce=372
1534,Point Click,": Patoshi, BN: 1534, ExtraNonce=393
1535,Point Click,": Patoshi, BN: 1535, ExtraNonce=400
1536,Point Click,": Patoshi, BN: 1536, ExtraNonce=374
1537,Point Click,": Patoshi, BN: 1537, ExtraNonce=405
1538,Point Click,": Patoshi, BN: 1538, ExtraNonce=375
1539,Point Click,": Patoshi, BN: 1539, ExtraNonce=379
1540,Point Click,": Patoshi, BN: 1540, ExtraNonce=381
1541,Point Click,": Patoshi, BN: 1541, ExtraNonce=408
1542,Point Click,": Patoshi, BN: 1542, ExtraNonce=386
1543,Point Click,": Patoshi, BN: 1543, ExtraNonce=409
1544,Point Click,": Patoshi, BN: 1544, ExtraNonce=399
1545,Point Click,": Patoshi, BN: 1545, ExtraNonce=417
1546,Point Click,": Patoshi, BN: 1546, ExtraNonce=412
1547,Point Click,": Other, BN: 1547, ExtraNonce=761
1548,Point Click,": Patoshi, BN: 1548, ExtraNonce=420
1549,Point Click,": Patoshi, BN: 1549, ExtraNonce=416
1550,Point Click,": Patoshi, BN: 1550, ExtraNonce=423
1551,Point Click,": Patoshi, BN: 1551, ExtraNonce=419
1552,Point Click,": Patoshi, BN: 1552, ExtraNonce=428
1553,Point Click,": Patoshi, BN: 1553, ExtraNonce=432
1554,Point Click,": Patoshi, BN: 1554, ExtraNonce=427
1555,Point Click,": Patoshi, BN: 1555, ExtraNonce=432
1556,Point Click,": Patoshi, BN: 1556, ExtraNonce=435
1557,Point Click,": Patoshi, BN: 1557, ExtraNonce=447
1558,Point Click,": Patoshi, BN: 1558, ExtraNonce=436
1559,Point Click,": Patoshi, BN: 1559, ExtraNonce=460
1560,Point Click,": Patoshi, BN: 1560, ExtraNonce=442
1561,Point Click,": Patoshi, BN: 1561, ExtraNonce=471
1562,Point Click,": Patoshi, BN: 1562, ExtraNonce=444
1563,Point Click,": Patoshi, BN: 1563, ExtraNonce=473
1564,Point Click,": Patoshi, BN: 1564, ExtraNonce=450
1565,Point Click,": Other, BN: 1565, ExtraNonce=920
1566,Point Click,": Patoshi, BN: 1566, ExtraNonce=463
1567,Point Click,": Patoshi, BN: 1567, ExtraNonce=475
1568,Point Click,": Other, BN: 1568, ExtraNonce=173
1569,Point Click,": Patoshi, BN: 1569, ExtraNonce=486
1570,Point Click,": Patoshi, BN: 1570, ExtraNonce=466
1571,Point Click,": Other, BN: 1571, ExtraNonce=785
1572,Point Click,": Patoshi, BN: 1572, ExtraNonce=487
1573,Point Click,": Patoshi, BN: 1573, ExtraNonce=471
1574,Point Click,": Patoshi, BN: 1574, ExtraNonce=493
1575,Point Click,": Patoshi, BN: 1575, ExtraNonce=478
1576,Point Click,": Other, BN: 1576, ExtraNonce=401
1577,Point Click,": Patoshi, BN: 1577, ExtraNonce=506
1578,Point Click,": Patoshi, BN: 1578, ExtraNonce=482
1579,Point Click,": Other, BN: 1579, ExtraNonce=404
1580,Point Click,": Patoshi, BN: 1580, ExtraNonce=507
1581,Point Click,": Patoshi, BN: 1581, ExtraNonce=488
1582,Point Click,": Patoshi, BN: 1582, ExtraNonce=509
1583,Point Click,": Patoshi, BN: 1583, ExtraNonce=511
1584,Point Click,": Patoshi, BN: 1584, ExtraNonce=489
1585,Point Click,": Patoshi, BN: 1585, ExtraNonce=512
1586,Point Click,": Patoshi, BN: 1586, ExtraNonce=490
1587,Point Click,": Patoshi, BN: 1587, ExtraNonce=514
1588,Point Click,": Patoshi, BN: 1588, ExtraNonce=493
1589,Point Click,": Patoshi, BN: 1589, ExtraNonce=520
1590,Point Click,": Patoshi, BN: 1590, ExtraNonce=500
1591,Point Click,": Other, BN: 1591, ExtraNonce=417
1592,Point Click,": Patoshi, BN: 1592, ExtraNonce=515
1593,Point Click,": Patoshi, BN: 1593, ExtraNonce=523
1594,Point Click,": Patoshi, BN: 1594, ExtraNonce=516
1595,Point Click,": Patoshi, BN: 1595, ExtraNonce=524
