block_height,recipient_hash,reward_amount
34946,14kM7pVnueC3rpGqbt6w2KsmDHJh7ZSzzL,50.0
34947,1MJcBeJZMho9vwjXnzMPoY46s9SF5AdyDu,50.0
34949,15Fnvo7WKcjUfGXCyVYhmtK7gGhyq7DQRy,50.0
34951,17sALtH9QFLVTgNbBa8uNCqMtoenz8a7z4,50.0
34952,1ERBFesemDHGnsdG2kBMpVc26zVYuECEkX,50.0
34957,1Gk8uUPSPJruuPpCcDz61jFNvYBjVb9ipA,50.0
34965,1DQY62WF4HAvJ3rM4RyDTJ9r1QVdyB9Hpi,50.0
34973,1GqJmCbh7zjaEVntYijJsZmTrkoBqgrZKi,50.0
34975,14z7mFiJuRrCzQMpK5xfgaUqtUrYJGE8Jb,50.0
34978,1CBEGT5n9xcVMYvv5KDm6UNk4tdQL71bZJ,50.0
34984,1JawBd96cMbncDK1zueGghDUGWPSipGhFS,50.0
34988,15ya5YmV5kvqSdw5G1ePEnmWecJ4mRWCqF,50.0
34992,1AdB15brWMNYhrD3Xsdhtx8ioiK3xt21pJ,50.0
34993,1EgNsnDoWAdjmfSAFjQXrVPjnHxCQJ9EE,50.0
34996,1NuFWsh6R87zhvjpNfT5xvhmymLszPtP6Z,50.0
34998,19p2fqtMNT2cVx5UvRJtTGgNTvPx8hy4VK,50.0
35002,139J7vVRCnk2w6HNUPAm4KzGFHZ2MhQ6ME,50.0
35007,1QAqzppS516HChLpSJkctK3SqHXTXvb44u,50.0
35011,1MCqMoFLPqr3fn1UMJAyK2hUWod23ZoMcJ,50.0
35018,1HJavtsNFzKmevmzcxtQzay2CSXStqhmwN,50.0
35025,1R68KN2KjG6MiW2m3XUEoFHgDHBAprdZ4,50.0
35026,1AnfjNBXjxQZaLvwkdNcnHYRe5hZgKnBrf,50.0
35031,17yRVYQun3zPKzCpnPHrKL9gokfrXVpwVn,50.0
35032,1KkCyX1VBYLCd6LAyAreYN4AqHCw7ZzoH9,50.0
35036,1EVp2eff4wN3eUWopboZ9mmjU1mz4cPBpR,50.0
35038,1L9v7TZs989rm2FvfYgpEkjrbuSsYM9s8t,50.0
35039,1FpGb7FEKboGZ7Xh8Hy7X2cMakCLb7MHd6,50.0
35044,14AybWRhixDmXbGsPto69kFvbfhed7cCvV,50.0
35046,1KLsg7MSD1zSk7xm4Xeis1sNStbgVA6XsH,50.0
35048,14PvcHnhLo3cQvLfgCPczQfyExy3hL8wZb,50.0
35053,1F1Eu6YGSJxaYxnpxzszcSe7UV91cER1pM,50.0
35060,1NFw16XWfAqtYfJYjoW3QHY7BpJ5Mge3MY,50.0
35063,1A1V7zy85sSBXFVx6kVSjS2xxBYKwaJ9yq,50.0
35066,1eN4fXGkGuMyoCjDxEgiRQYZoWFbChfRy,50.0
35068,1GxbJ9PDzkfJi2gyhHGGUiagZv4WXgoLfX,50.0
35076,18TXKQwnAtSmu43yaQ1QXQar7AAzH5LDtQ,50.0
35081,1Nd2qrTjjx1Kh2tEbRrcwoF6BLPLn5UL3g,50.0
35084,1P9UnmM7pFEi8gowvuwyzHuCbnBRLRw9co,50.0
35087,1MayhjnEpKpbsiZ9C6xJ6Jz9sKQDm4WKgk,50.0
35091,1Mfnmbv6qrnRAcxJKdRB8pxSks8AWu4tTD,50.0
35094,1CFiP83jMeeskRfdxTvyn2XgvW153oTTZi,50.0
35104,1CaoihjePgiyzP4hVeEUdmPV5wZbAua3Jz,50.0
35106,17MrMK6Nnn9qEy9VYGi6HPSGwWQfoHmH3m,50.0
35109,164CsmjNS4hjeBBWok2MqTTunn13qDYdkM,50.0
35112,1AxqLxh8oZrrfd2DjJxNQjqGVp3ce1sTnR,50.0
35121,13f2gtnhPmYumgnPU6a6gBM3SY7okQQdS5,50.0
35125,1AJA3nXhKaYtzYZ7tsjHvTxSpHyqsK5tJw,50.0
35128,1J5DXf9KLLomjbL24A1Eg2vxfUS5gUtcef,50.0
35137,1FMQcP5NPqB2iHVDw84peLnuqpFiZCSUxH,50.0
35144,171kwHgKzLpKzCHWrAVNhZeQajpmR6mLW,50.0
35145,1GBw7xDL1UnYNr2xobVRiieK6AtiDLGvhC,50.0
35155,1Nww3Sp2635gi2gyxSnMtAkDnTSFqpSm9X,50.0
35158,1VmpX8ns5qcwQGvEr5YNpL6j684Ft4KCH,50.0
35159,1Fw9a7WW1XoxJbqWDDTrFAgWaR6Bxpitnb,50.0
35160,1MijKWJPmrnp5zjxm8MPFVgQGosJ2X4izq,50.0
35168,16QMA8kK7XShafDsyfabA5bCWrJnTvinMS,50.0
35174,15AYU7wUZ4pmSpHHswA8YkV2P4k1J71xbk,50.0
35177,1Lo7KsLZzfWDx5xcZPMmfULf4zCm6wMCkW,50.0
35184,13KnA5Cgpf4rphStaEpzs4nsDJsPKTa7ez,50.0
35187,1MTGm8QJdv7DrvJiY9cwdoJBMyZBpw7fFF,50.0
35190,14DR8FvCqJTMVyLDVjQeWKzZ3DfYyUcPkq,50.0
35195,1GuKKJmp6z2QMSR4R3T3kFn8Q4ktHL595A,50.0
35200,1BKFoNYr6oftxBr8dDGg96KTpC5VZeNxFv,50.0
35203,1MJt5cEvp1DU3WBqPCE9fUNHy156xeKKgx,50.0
35511,15T62agBUdzwZR9RRvZb5oHJM29yefvy3i,50.0
35519,1Cx8sbnoyDD9kYaqZ3s44ozyi9hqF1AGRb,50.0
35527,1MjCGeZhozQigqXtjVWLLDYV5ZQkqcUWXF,50.0
35562,12T4jMxQZp992FWbZquUwcywgY1HpD3vmr,50.0
35563,15zcZGrAjbi3UjBL8XJvFkLB1PbTsU7AFb,50.0
35568,14EoPk1kYRN1e5xDoGtFi4jkSK7C2NUAuF,50.0
35573,18qwCoKsfQY6tVrLpcS3rEaAYxdLyf7o5k,50.0
35595,1PBF3iqXHBhhTmoaYLtscEMu2wre7o7nTb,50.0
35599,1QF6wtRo3viaqtsD7vyzqeD4d6RLCpLS59,50.0
35612,1JDmcgw7yUk6Zk3B5CQ949hwxMGoEUfjpH,50.0
35616,1KSFnopAKrMuyxJSficRRp7gN7Lm15BXGT,50.0
35623,1MiUGCyMGYRtd485tQGkqBub5fQanDTUK1,50.0
35631,1HUEZYgaG9MakBtk2cKH6LrJKfzR7YCoNe,50.0
35640,1A72cTxaWWmg3QkXuPZaSatMjYQANUHkG7,50.0
35651,1GQvkScgx5nnX189QyTwFcKzCw3KuCv3no,50.0
35657,17dXJgVhYAR724NM5PHgkKBhoEtC8TTbRV,50.0
35665,19k1Dj3dG5HGtYRVKPBWpxhQX2Yw7KNWzb,50.0
35675,1uQQiWSirFBXjMFWMemxqrq8pSPD5oiNu,50.0
35689,1Mggg8o8WiZ37qDvdhQPagX8fbXtteMUMt,50.0
35692,17Z3mf8v5ehvihn6HAaJa9whePqDGniTSY,50.0
35702,1Dt5gzhE6gbaK2xEE3zXQAzDh6bNYsyuz7,50.0
35713,18PacjM6st7qh9KooYTMfWADQMzcpn4qvx,50.0
35719,1MS7ZYPHfS9Jmixtey3S6XTX7cHmpmkiPE,50.0
35721,1CuhN13zZrHC9woTbBGZz6DoheQq33DrAr,50.0
35724,17NUg4qA9A9Zi3VoqedK4t9494HYpB8zB5,50.0
35727,1Lv1dk3kCn3H1uzH2wxftG7DzcWWxMGdj9,50.0
35735,14dr8E7aUcFPRKGY4Xw28VyxbA24Nduc7e,50.0
35741,1BvzG7g3KqUheLmG1vedcAUPk7vnrnDazF,50.0
35744,1BBqiZm1geAuF2yPaNwid8thhAbc38hmq,50.0
35751,1Mt68yK6QTK9b7MtFy2ihZNn11Ps8qewMn,50.0
35753,1CzqDH2R15zqsDt6yhFgeGi6zkwncsL75n,50.0
35755,1NgR5WsAEdyJTg9cLqD5SWu2v4dDEjMUiu,50.0
35767,1DQZ91ZDi1b76jhFPPK7csePYkpQvgaMAe,50.0
35770,1AjPiobJFAj8aFV5qy39zY9gP5izFzytAt,50.0
35773,15EcTKbi5EmomyXMx8SF1xcJaZ4cUi27HU,50.0
35778,1P4nNaf7uxfHBTzxna1mNrsDNicD33VZAE,50.0
35784,1DCoG8vRt8iUputoPwavzbnQmMML8ifQ53,50.0
35788,1G78fMbNF8bTqY3iHvHMDLHH1BP9fkuN85,50.0
35791,1Jz7bcrcHGQivK5zD8iWf6jJE8tbLuuHBy,50.0
35800,1Bx64412DHgaKDJ215vY8MdnRP4YNHnbGp,50.0
35807,1Q9C7Zsw4Yx5RREsN5qZUNYSp6Rpp4yzcU,50.0
35814,15XG8Aih1Fvn2sr4zs1Fvwa3xrcwP4e7R6,50.0
35817,127ZoYiBWX3joSzoFZZ1UhFDWD6Kkxt667,50.0
35819,1CEWrZwqMfLx4HgZ4b5BQcQUNGYjMpDANA,50.0
35822,1ENwjCZCV8aB2pddCt4qFB7Yjx1gutQm23,50.0
35828,16g13D4SfPpinMfjqwsz8DGuGAyRuDuiNi,50.0
35836,1HYehZZ9dN2XC865qVYCANqJDtNQz5gQe8,50.0
35839,1DhgPymh4mBnEEdjQJ4a89joqTfyxQwbQt,50.0
35845,1BMcMLUHShtdvnbpiHYMZHXsakiTXX6kP3,50.0
35851,1Mwz43b8aoDfuqCdx79kqn8BgqNURmLSTU,50.0
35853,1B1LJcNCoVZToU57eJHRWTXeh9iUDxea7p,50.0
35859,143gAPuDXTSZ9UCmc7sE8HBVUU9ShRRMju,50.0
35860,1F9rQrH8Yfi8RHtjzwL6BQUs8XguvFwV3H,50.0
35865,1G75BV4KnKTD2fFVT8oVWwyYDzyLMHf9re,50.0
35868,13c19rd65pxJH4L13EYWv3G2GdYk84fkjU,50.0
35876,1LkthrUKG7Tqt9Tc1HaYwUHobTJs1YbpEY,50.0
35880,1LGrYJHR3TpAumErM9n8DVPXjjPiRdrFhi,50.0
35888,14UMnpdCQdLgVPPgFKqNXBvPn4UTWuekY4,50.0
35894,1CwRWgSQSwV2taWvipkyBU7HkhaJmcVLQq,50.0
35896,1GxpcYULJz7t4ep7jaSLjox9C6wpST7HiZ,50.0
35904,1EPAcwkyRq48Ys4BATr2dLdqEFtUW8JPCA,50.0
35916,14WPHjrLK9oJW8edWvztDsk7rzRTfAfdaj,50.0
35919,14sTKj6sU53T2KetsUbcEXb5pGMibyrgSS,50.0
35923,1JHmJfU514PscVVfroxAEZTNk7xXqT1T4D,50.0
35930,1CvK1TpB5bMcoQUrwjkNFczwiwynuQ5GTK,50.0
35932,19FEA4oC19HntgLy89XbtLPBsBSaKe3Gym,50.0
35936,1B9oJQDHdDD8A9YJSzSN4bnJQvUwxVFmU3,50.0
35938,1ESCTZu5N7ypyA6XD7hsvkaWzcUfFNfPmi,50.0
35942,1LujPujsHxK5TNFfhQR5fTapj4vt5XJqxp,50.0
35946,1FgRKtyuoXeTQbRg2t2NypPS7HwfCy96ts,50.0
35952,1HvVjUCDk2ttJetTeQQotHMmJigbYvpQCN,50.0
35953,1BGULbLnFBjb317XgE6yVUexc4pTZ8jbFC,50.0
35959,1AGpcpxwcd7W5d5G5Ln5wDV5g6CL8gJhqv,50.0
35960,1CGg9NKUPWTToRfUvShD63nn7i2E5kcfDi,50.0
35967,1ChfjbH8ydrtUPG3LYq6pViFuBuer8hHFD,50.0
35977,1MoebSv5CQXH364vdiEXxUkv75WXCLydQ1,50.0
35978,19f7hYDJQQuyqesxVWZvZwtnQMLizaEFTj,50.0
35986,1EKK9WeEbiSYGrMYFJHjhXcwNmBtNEW5rC,50.0
35998,1LdCux11H3QELX3Pcxh4bUPXBNRcBxfvkR,50.0
36006,1CXK1vWrWrZ6Z593cULU9y6bjbjT7RT6cD,50.0
36013,1FX95VBSqzbaPpjZRobHQyJRM9mGy1KF2q,50.0
36017,1FTCtar5i2Sejvok5V9Qv99dxt8poxuySP,50.0
36024,1JfSGHsEpFFXU3PkW7AN6s6fEZKMvgkJnc,50.0
36025,1GuHe6wUet98SeMJ8sbF7HMFJaJnfFxkDy,50.0
36027,1FDgEdDTTUuTM5ES9kDa7yQF1GbiwwHZMo,50.0
36030,148KX8KauBndEtRL77mJpJrjJps67KmiXB,50.0
36031,1PN6HWhj9NMqFnmb1u17jLAi6jf8PaxSpL,50.0
36037,196ZkuoZEqfV78qDiZD5WxPBjK9BrsxEWY,50.0
36046,1NtHR9q1r3JhMztL1KfxhMDg6RzzPNBKJc,50.0
36048,1VuZEmmMpzaZkymrtgpNQs5djHyocULjC,50.0
36050,1J4ipc6JdVpEVPu1jYmPFa8giiKrR2SVrn,50.0
36056,1Hc4QxLDyyv7oNGYBwvAmh4RoYfxiwFbRv,50.0
36057,1GzEQZ8QHu8FMEdsDXkZMMVEN4Tc8tVnu3,50.0
36068,17DfvqxK2efyMJSKmevAa1p4YS9HH9h6Xk,50.0
36072,1LTPdRYoBhY9x4iSP9YusNU66rr1UACwpm,50.0
36079,1CWLV1ReXUCCczjGPz2qvQxeXULUVxsYUJ,50.0
36084,174weBTdYu4NzWyqvCWtQDYVmTihaGxcKB,50.0
36088,1JLnpbAYQaJ5apJ3CjcCsouKag7mZWTuzJ,50.0
36092,17KM8VKQ5pPQAeYHZe8dYJJXaD2RwToWxf,50.0
36107,1Gn31CBK3ebUpA6dEtM83DbKdELpTdUDiT,50.0
36112,1KSBwLdFEtJT4GKfWTjasYx41h2MVRbjgs,50.0
36114,1M6VNUfD4qrjakVJbzJX4pMAUFh3bUG7HR,50.0
36115,1PDtiJmp5AqeJPqH9iWtXumSipsNpnySjx,50.0
36122,1FmNPeb7YXtk1xeHEErgSEASGnEnGYxWMP,50.0
36135,13jAvzM4BG4ortGRK34pVQPBLMbjC2KtSn,50.0
36138,1HSMfHVzXytCVnx5sNQxpykQeKs2Ezags2,50.0
36146,19ynBMm86b9b2mS9vPSaqwPCEEH3oqBMYk,50.0
36153,16UEr59iFFXaBjyZRQbu4SqxNaYa1rGTwW,50.0
36162,1NcSDJLJAykMYXAqG6Ljzun4Efg6NRFuri,50.0
36172,1CgJjY4dwQoEe33tcpbAEzWHNKH2enXsz9,50.0
36183,1QK9pkEmPV9chPVWapd3xkNUsR6PEuf2bF,50.0
36189,13kXQGD6U8ryitjodviLHcgwrgp2wYEzo2,50.0
36191,1LziKJLqfvfY4e8booUqzZWQmgMTZKczvX,50.0
36197,17ZC3JLYU4baXn3rjnpzCAgKsyhUSdMqT6,50.0
36208,1HvPx8GGd8vgXzkAUh1SpnHt6No2ztQzZL,50.0
36223,1JJy3V2fKMQvx7YUqXtDRjRACm3g1bFALz,50.0
36224,1JZgboJHA9YJjqiGmHLD1JBE7sXMLLdr2j,50.0
36230,1CjoH4gAgZbxVP7Suic7sArs2Ahg42J45a,50.0
36235,1LGumxhMYvuAqYW9FVYtFmfDfeCsDYdS2b,50.0
36239,19CDSBdu7zaV7v8vJXhoPy72cs2p9LPNaU,50.0
36248,1GWC2DFvKtW9w2Uw6XXGXT2ofgEu7VG7ve,50.0
36251,1Gum3soaxkZeJwUFmiiAm2XaEiW4Fw8bZj,50.0
36260,12zndzxpgX9di48FNbApZmN3h5ybvmAi6Z,50.0
36262,1CGt1fKuX3781jBuQ6iCRsrANsbJfAxj64,50.0
36264,19qKeKYPoCPRuXiy3sGNDA6cAtkajtj8H7,50.0
36273,1B95pNyDz43cd5Fzk6zdQDDnSpJWK5yvgA,50.0
36275,1FHhzJzkQrRKs7iq7sW7qmDnqJXfMbCEBo,50.0
36287,1NGFUjKkAXZhRCTf3NiDUgATTmNCYnXykv,50.0
36299,18bVh4sqhz4ejEaKVddNhAaqiJ3iarLtSn,50.0
36308,1GMsDyTcwsa41L9ajLUk1vMXNT6s63qmmA,50.0
36314,1D7F67d1Q8CrLudKKLtmDdbkppnkj6KxMV,50.0
36323,16C9Rrg9HirEU5nzGnMET5gxEXuX3htwZh,50.0
36327,1KhjJC72yBjNtwimzwDfjmfoh4pnztZBsf,50.0
36334,1L2UoWxHC3MjAJX9EzrPnMsumEBmKhrVWB,50.0
36343,18NxehF5a7LeLeBh9zNiiTPft4owE5mtLp,50.0
36349,1MnjgtpfmSioVFzWLxsBkH8WujUsgVxjr,50.0
36354,1M6Hf6ZnwoQ44WUzxoMqgwZPeLVMGCEK3Y,50.0
36359,1PJhxJK96LUVWyvSTT4YppgnDnSsctsF2t,50.0
36364,1GB2pETiy9Cy1poFaCXhy7D6iyEB8V4fi8,50.0
36368,1Jfq45Czj95HsKbPN4FkxxYjCdDLU1WhwK,50.0
36374,1G4rLoWzF9kLKk9M9DgesvyTGNJUM4Hd9v,50.0
36378,17JbdBdPcGMR7YBmTXCTFuyKf3sc24DMeG,50.0
36381,1M3amNEPTXnEv3UgkPg7QzAa3kYicfwFfS,50.0
36383,1Djje9fmTbt34AkEZLfTdDUn27AMbaE4s8,50.0
36388,1JuamMVDkkJ3zsCbXbGFQdS5SkhUncxfuV,50.0
36395,17mVHFjdfNZTsdCEBEjgRicoeras1FL4Vm,50.0
36401,14eE2rgkCGJ7d9WDvqu6bTojqVCUp1chco,50.0
36407,1Af2mNsYjzizWMj97tnD7hzKNADbPNKj2k,50.0
36417,1Jf8XpvHSS5zB8gVnBy3QGfZNSsPkscAvo,50.0
36421,1GpAL2PDTjJyy7QGweWGRZf1Ukj6mYWy16,50.0
36423,1Hb6FbFy7nZ6yfT4TnMomn5DojqUq7q2Ym,50.0
36432,1HpzxVniWtEwRTNpEa7BrZvDigF6wVoPyP,50.0
36437,1K9ePTZYfZKKFXS4WdHmW5RB97QvGBic8o,50.0
36454,1EwWJXfAQFhGsVaoPfQWVnUyCVmxjy3SC2,50.0
36458,1PFPJ6oiAJM1HQWDoRAGUjH4zUU5ZjS2ey,50.0
36464,1BHERkaauSXyBws5z3EUp2pssk9v61K9Uq,50.0
36466,15rV5F338zBo1FByUcx78irjVguuuNqT6X,50.0
36474,1VtrUQJqsWdjG2mk8ZkoZeFwAyeqZZ8F2,50.0
36485,1FS1xrWMfVp43wQWKsmiL4jKNo4AWL2wnY,50.0
36493,1Egp3daWHWwq2eoCpTmcirCGfyVJ4gh2up,50.0
36501,19RvYyhNj93wAbGLU2YVdDTUTtHpZFffxT,50.0
36502,1EgBi71Cky28nKrPttTU3xCWHsd3iaHJJ6,50.0
36509,1EM32RJC4GQejyT8yZNc1vaAk4fwxR8e8V,50.0
36513,1Npev3oSwLapdRHwR18p8SDcPqSzBDRA6z,50.0
36518,13SqhZBzgSXhB2kMBgJh6uoiexp4hdcE9B,50.0
36524,1NyQVY8uncfsAT8bZMmbbP53Rsyshy95Da,50.0
36535,1BUdJpBeREe3dx3T9S7F2snzVqkYM99zu7,50.0
36538,17RR54ehWEnLePJoxadz6QFwJXY8dLZKd9,50.0
36541,1MkCTcRJWG1Grka9jXEHrJRK1HD1NrSWRw,50.0
36550,12GfCVo7EV9kSvHuGLo9ugM5V4t6H6aJGU,50.0
36555,1KBJrKeUEsiuURJWFAAu2pwVvAgm48arc6,50.0
36564,14kenWECYUTuhV749rhkSHqo8MiRphZQjB,50.0
36569,1ASAfDS7Q85duFcPmHjfxg5fodT2ztg8qq,50.0
36580,16QHXvBfT1sG368BGpLRNgyyarFS9X96Lo,50.0
36585,15BcEQzWtkVNMBnzBtXzNWR1ekw6FR6vtz,50.0
36588,19F6bjqgzL7jjLA7BM8WnRFQaKJS78UreN,50.0
36598,1HWWTTsHEDByjH9tL1MvhEa7V11CN1oeDg,50.0
36604,1QLSux18dZkr9grJXaLt7QoFhAvCZZ41vW,50.0
36610,139dPT5YhnFxjdXceWeNWcVUaty2zv9BNv,50.0
36619,18aFijPft9EGM1kCmtkf5CArtzManE8RS4,50.0
36630,1NfC9tiJNXZk4cJYRBPP9MgH74wXF9ovm8,50.0
36635,14g5hZSytPTsr8Am6PGLRA2uJgXviZZqEX,50.0
36642,1N71Kim7uH5iffmKffbUhqyxfBpWUSjud7,50.0
36646,13RcnDoEov6LubfQhyxTEn6nnNHZVuGyJ9,50.0
36655,13qM2s28FBSUmtZzjmicghTpr7mxTKtymX,50.0
36661,16h81noXdoM59R2pddDuSJzaWV4oUFkw9s,50.0
36665,1DifQr5brGAeTPDkEvqwEwppjRmy9Kp1bG,50.0
36669,1DTCpJTwP3T6kZu19xRiL8SyswKdTb1h1p,50.0
36683,1AZa7xvQ8pdkQTi5pFbJmge4VpjTLJAjZN,50.0
36694,14BB8sQRU5mJFRkwMa3CD4PXBbC56T91FC,50.0
36696,1GzBFVARu47mUQGun964sorC6ENvLBDCsm,50.0
36699,185yEU6hazewVELGHiuhP4zZpMvThQoWj5,50.0
36701,1MwsNxA2YySqzbepunWwSZ5yfbfyosbz1u,50.0
36711,1HbT73R2JxTL5B5WznYFG7vSb4tejCjdny,50.0
36718,14LrP2nxmDn6VjXXb3R65kdPzUj1bCfhSJ,50.0
36722,1JehQkTKVDqZJM6kDiiAj7AUWzraDoNic,50.0
36725,1HmnMHf5uWq2qieP6Qg1DGd7ohLYdzPFdp,50.0
36735,1DJUNBEKPPR1e2xaCzyXCPTYF7VHfB1Je6,50.0
36737,1Lw98QNS9NdR9ZveS9xJ5vD9FEnMPNx9Jr,50.0
36743,192M8kNGsdMF7AA9PCF1S4waZv1z9MvcqD,50.0
36744,1Ghx8Zg99j8QGAZeEoajRUBiLnxjs8XWqh,50.0
36746,13Zw8tPmnMPAfS8Tf2GpY4UYpJP4nTTKVR,50.0
36756,1C9uR9XuMftfKpLpndcf83Ps2ng7sosi23,50.0
36757,12c9C2VzbFWbs6m8LH5FFyaXQVUe3KxPuw,50.0
36760,1LHMswWFcBwzshEAjH7PbtfeJanxiNJYe7,50.0
36763,19zBwTzsr8fpcUbf8NqqpoZ3UJrD4DQqJe,50.0
36767,1D1iBJHXD2YZvT3PcUbQkaPruPhWtjozkm,50.0
36772,1GjaJp7yKcoSGgvMztvmvtAyxB9JPSRLNr,50.0
36781,1NUtWL6moT9oucvzmnUaCs9SRevJeDN8fG,50.0
36786,15vKPdYnKd6ftoevWMDUqNzM5SNtNi9oqW,50.0
36787,15GNCaCMvGgmE1tSgr8fzNqR6a2xgHXSuv,50.0
36793,17Z4xzjdFq8E4T9uVDe9hq5iR6xkS9AF8B,50.0
36802,1KErhXwQskPemZkeiwMwwitgPAfc8rCtP1,50.0
36805,1B16MhxPA1aq4YBPcJuypo8HVeteFRfErj,50.0
36812,1JLqzwF5TKeQRsoDk84WPyUa33DW3diLNQ,50.0
36818,1SBgBzQY3SgmVdahAWnT4PKhxyuLhSQKF,50.0
36826,12gp5gBwoeYWAtzm89JNnGogJkyuJjJW6J,50.0
36832,12bwTDfcWwaw1uHHZem9uc1nKy1FDW9jsJ,50.0
36839,19TSp346fvkNo78p95qR9To3UQtwit4oc7,50.0
36847,1EvWoZs78qYJwBiDUNvqVXHPUkKoABQEuA,50.0
36852,1CZVMcSQK9jRQgDEnTxaPZz75sxJnJiams,50.0
36862,1MLVvqsGrMPaoyxbxxR8LmPSGy7dFV2m8X,50.0
36871,14eNpvTBQpYMo9wnZfdFtuD2VrQSXRXNZM,50.0
36875,1MMjKiDuSzXzbeUhv5hevFEWdm1fTGK5bT,50.0
36883,18TDz8fcyuz19pHJsvCad9E6FJGazBuQ1V,50.0
36884,123ZsCUPBcXBUKygpE7VJh4MNjJLSiJHJX,50.0
36889,17wTkhcqbLycCM7JDmUVH5GamR1s8hVa3E,50.0
36897,1L89S5mFa33yXjL7QDBDUBjBzHxRhR8HAh,50.0
36917,193MLsguSmwDFo5fNSBQx6ZeEUm6waUQpq,50.0
36929,13v5ehixourRmFLveRXKs6qj3ouuSw7XGE,50.0
36934,18RFHB5bS8NRMUgvDGPU23VmAkeGJBkS1t,50.0
36939,12CXXcymvq5G2g5suqHwkEQ9d856BE2hjm,50.0
36960,17eeJ2vAewcn9nF8CFTNu5Cjz9ABwthokC,50.0
36967,1J9DiKLwHBni4adS6WJyTZcbphE3Tqd5EB,50.0
36980,1Hwjg1jku96cpGDUhVjNJL4e675dvdtAAf,50.0
36990,1Ac1KWuU4MTwZG92gGFfLMPR4UgNb1hW3t,50.0
36995,1CMvRzosCDtHZkKkJrcUydcYWdDHhDZEJ3,50.0
37012,1PZ1GP1biDC2LJdYDKVnLQNDgHP3stveip,50.0
37015,1L3potssTxQWBjAPFygKnaSDfrDCP1vXxv,50.0
37021,1592mE8fJzZxtfPhHKuGEpUZMVinN4PAz9,50.0
37026,136s8z5tLWdtGWCyTdnuZkAf2ZQC5mbquC,50.0
37034,1PVNoi4hEm5wJuSAZ6vWqXpoAVx7pTFJ8S,50.0
37049,1FK1HnfARXCjEsfTbs9y3G3Qyb1wa5948p,50.0
37050,13zcST3APQC9h2UNBZZZD2MU5dvGxQNT9p,50.0
37061,1PQC5hVwSKgokmRT2G7S7PS5top6FWsqYS,50.0
37070,1ECsy4FqFmyVH6pXLLAcgsCECzw9AMBWuS,50.0
37078,1KbbuFH8bXzbGhCB9P65FMNdCLccRF6ANc,50.0
37086,1LAqQyX9XTX5GUzAiyHmdb78gimLv43DmQ,50.0
37096,16CYviZ3B8GiCb3y6x9uoqAHoSD9QvkJxs,50.0
37098,1HvN7sVUhBd1NMhb6f2v1SdTPvAhC4ziCm,50.0
37100,1EWVByWTBKt4ERdmDneupunSTqB89gWmY5,50.0
37106,1CcoBUghuEQywgX4yyZgcc2b87urr9Vsvq,50.0
37115,1DiFBW5WwJNaYybeN9hkeqXtBc3BvuQBe2,50.0
37120,19Ma6bj41smT1V8bGdY1YSDEZdBRCJsVy8,50.0
37124,1P849RLqhSWvwojGu6TiYz6WR3qFC55dSC,50.0
37138,19CMDuju7QPBNDTGnhYpd7Veo4GrHE1GYX,50.0
37146,1MHzmPdtffLUTWKqLg8neoLDTi1hyHUCs3,50.0
37153,1AS5a6CqTjEYf9x5E4644Z6kdPcw4CdfjX,50.0
37160,13wmsWjxGfmG9WtgiF6ghXE6jHaoSjy3Nu,50.0
37168,1LkpQYN6V1rLkJbQuoDNbuTf6wQqSkb2fV,50.0
37179,1HZzK3TdE5BFjZss83sNxSMAyigCzdoCyR,50.0
37181,1HCynGMBAgorXQtBKXCyXmaoUj7r6L1cdk,50.0
37192,16fvYf8xFSHeF4Y3A2bbLBdeufcazavMue,50.0
37197,18yRWdDFFS2JrLGs7Yosxr2UFkNUag6PUV,50.0
37205,1DnAFHSFhrMRHPYUMbPnPmas2eh8pbUuR9,50.0
37216,162PLdfxZ4ciQa3voMfEh7EBUH5Ns6PP9f,50.0
37222,1Frth33dAwgwr6vba44ttAfQH9VUTRydSG,50.0
37224,1L2caSzMAEGoF77WUcVUow8jA1kG3PGwTk,50.0
37232,1NXh2iEWH2anBG37yq6pFcjq4pY5yfPf4z,50.0
37241,1BbkK5c92okusarssfJ1Wmy61pb2oTy7tW,50.0
37244,1EB4o7h7H1XfLC25yVS3r3oPVUd3nU79h3,50.0
37246,1GWnP28i6nT9ptXWzTVxec6QVfC9Znj8ZS,50.0
37254,1PApWqFnqEcEAfTsyFA3rRtqtFy21zCaL3,50.0
37271,1H1shCcVabQRirU6XcC2RVZgBuyXdJrWRK,50.0
37278,1KmXj6KfvSWtVLsAq74P4uGjVbhgVkwezx,50.0
37293,12VD86V2Lc2VVXcicUC5ut3jXb1dLcfoN8,50.0
37301,19hY2SaaCosCBcNDcJoCYUVkEQH21MK5Hb,50.0
37303,1LDxkT7rcb1SDm7Fn28F6zArahDxwQeUAp,50.0
37308,13BhJpxXZB1zZo2xwDqhkBXRuBKeyRjDYQ,50.0
37311,13TN6j4xgzCnqsYnRRakYVQJmSHHRA83Kk,50.0
37738,12LP9dtx9RSsUnEbGGkwcFvau74i1BVj5K,50.0
37764,1CBrNqpBZbqUFDxJeXbG3e4a5Ftx3ifXsF,50.0
37797,1DSNvKvEgmWdWhXbEkKxHUSW7zYz1HZzE1,50.0
37804,1BF8v21MyAU7ha5FJiSkT3wF16h72K3bip,50.0
37808,1jQAdWcgwXsTab8BnNSCighRDsDubpzg3,50.0
