Date,Symbol,Available Supply,Unlocked Supply,Private Sales,Protocol Development,Ecosystem Growth,Community Access Sale
Sep 15 2024,ONDO,1442691309.59,1442691309.59,0,0,1250608691.00,192082618.59
Sep 13 2024,ONDO,1442582480.91,1442582480.91,0,0,1250608691.00,191973789.91
Sep 11 2024,ONDO,1442473652.24,1442473652.24,0,0,1250608691.00,191864961.24
Sep 09 2024,ONDO,1442364823.56,1442364823.56,0,0,1250608691.00,191756132.56
Sep 06 2024,ONDO,1442201580.54,1442201580.54,0,0,1250608691.00,191592889.54
Sep 04 2024,ONDO,1442092751.86,1442092751.86,0,0,1250608691.00,191484060.86
Sep 02 2024,ONDO,1441983923.18,1441983923.18,0,0,1250608691.00,191375232.18
Aug 31 2024,ONDO,1441875094.50,1441875094.50,0,0,1250608691.00,191266403.50
Aug 29 2024,ONDO,1441766265.82,1441766265.82,0,0,1250608691.00,191157574.82
Aug 27 2024,ONDO,1441657437.15,1441657437.15,0,0,1250608691.00,191048746.15
Aug 24 2024,ONDO,1441494194.13,1441494194.13,0,0,1250608691.00,190885503.13
Aug 22 2024,ONDO,1441385365.45,1441385365.45,0,0,1250608691.00,190776674.45
Aug 20 2024,ONDO,1441276536.77,1441276536.77,0,0,1250608691.00,190667845.77
Aug 18 2024,ONDO,1441167708.09,1441167708.09,0,0,1250608691.00,190559017.09
Aug 16 2024,ONDO,1441058879.41,1441058879.41,0,0,1250608691.00,190450188.41
Aug 14 2024,ONDO,1440950050.74,1440950050.74,0,0,1250608691.00,190341359.74
Aug 12 2024,ONDO,1440841222.06,1440841222.06,0,0,1250608691.00,190232531.06
Aug 09 2024,ONDO,1440677979.04,1440677979.04,0,0,1250608691.00,190069288.04
Aug 07 2024,ONDO,1440569150.36,1440569150.36,0,0,1250608691.00,189960459.36
Aug 05 2024,ONDO,1440460321.68,1440460321.68,0,0,1250608691.00,189851630.68
Aug 03 2024,ONDO,1440351493.00,1440351493.00,0,0,1250608691.00,189742802.00
Aug 01 2024,ONDO,1440242664.33,1440242664.33,0,0,1250608691.00,189633973.33
Jul 30 2024,ONDO,1440133835.65,1440133835.65,0,0,1250608691.00,189525144.65
Jul 27 2024,ONDO,1439970592.63,1439970592.63,0,0,1250608691.00,189361901.63
Jul 25 2024,ONDO,1439861763.95,1439861763.95,0,0,1250608691.00,189253072.95
Jul 23 2024,ONDO,1439752935.27,1439752935.27,0,0,1250608691.00,189144244.27
Jul 21 2024,ONDO,1439644106.59,1439644106.59,0,0,1250608691.00,189035415.59
Jul 19 2024,ONDO,1439535277.92,1439535277.92,0,0,1250608691.00,188926586.92
Jul 17 2024,ONDO,1439426449.24,1439426449.24,0,0,1250608691.00,188817758.24
Jul 15 2024,ONDO,1439317620.56,1439317620.56,0,0,1250608691.00,188708929.56
Jul 12 2024,ONDO,1439154377.54,1439154377.54,0,0,1250608691.00,188545686.54
Jul 10 2024,ONDO,1439045548.86,1439045548.86,0,0,1250608691.00,188436857.86
Jul 08 2024,ONDO,1438936720.18,1438936720.18,0,0,1250608691.00,188328029.18
Jul 06 2024,ONDO,1438827891.50,1438827891.50,0,0,1250608691.00,188219200.50
Jul 04 2024,ONDO,1438719062.83,1438719062.83,0,0,1250608691.00,188110371.83
Jul 02 2024,ONDO,1438610234.15,1438610234.15,0,0,1250608691.00,188001543.15
Jun 30 2024,ONDO,1438501405.47,1438501405.47,0,0,1250608691.00,187892714.47
Jun 27 2024,ONDO,1438338162.45,1438338162.45,0,0,1250608691.00,187729471.45
Jun 25 2024,ONDO,1438229333.77,1438229333.77,0,0,1250608691.00,187620642.77
Jun 23 2024,ONDO,1438120505.09,1438120505.09,0,0,1250608691.00,187511814.09
Jun 21 2024,ONDO,1438011676.42,1438011676.42,0,0,1250608691.00,187402985.42
Jun 19 2024,ONDO,1437902847.74,1437902847.74,0,0,1250608691.00,187294156.74
Jun 17 2024,ONDO,1437794019.06,1437794019.06,0,0,1250608691.00,187185328.06
Jun 14 2024,ONDO,1437630776.04,1437630776.04,0,0,1250608691.00,187022085.04
Jun 12 2024,ONDO,1437521947.36,1437521947.36,0,0,1250608691.00,186913256.36
Jun 10 2024,ONDO,1437413118.68,1437413118.68,0,0,1250608691.00,186804427.68
Jun 08 2024,ONDO,1437304290.01,1437304290.01,0,0,1250608691.00,186695599.01
Jun 06 2024,ONDO,1437195461.33,1437195461.33,0,0,1250608691.00,186586770.33
Jun 04 2024,ONDO,1437086632.65,1437086632.65,0,0,1250608691.00,186477941.65
Jun 02 2024,ONDO,1436977803.97,1436977803.97,0,0,1250608691.00,186369112.97
May 30 2024,ONDO,1436814560.95,1436814560.95,0,0,1250608691.00,186205869.95
May 28 2024,ONDO,1436705732.27,1436705732.27,0,0,1250608691.00,186097041.27
May 26 2024,ONDO,1436596903.60,1436596903.60,0,0,1250608691.00,185988212.60
May 24 2024,ONDO,1436488074.92,1436488074.92,0,0,1250608691.00,185879383.92
May 22 2024,ONDO,1436379246.24,1436379246.24,0,0,1250608691.00,185770555.24
May 20 2024,ONDO,1436270417.56,1436270417.56,0,0,1250608691.00,185661726.56
May 17 2024,ONDO,1436107174.54,1436107174.54,0,0,1250608691.00,185498483.54
May 15 2024,ONDO,1435998345.86,1435998345.86,0,0,1250608691.00,185389654.86
May 13 2024,ONDO,1435889517.18,1435889517.18,0,0,1250608691.00,185280826.18
May 11 2024,ONDO,1435780688.51,1435780688.51,0,0,1250608691.00,185171997.51
May 09 2024,ONDO,1435671859.83,1435671859.83,0,0,1250608691.00,185063168.83
May 07 2024,ONDO,1435563031.15,1435563031.15,0,0,1250608691.00,184954340.15
May 05 2024,ONDO,1435454202.47,1435454202.47,0,0,1250608691.00,184845511.47
May 02 2024,ONDO,1435290959.45,1435290959.45,0,0,1250608691.00,184682268.45
Apr 30 2024,ONDO,1435182130.77,1435182130.77,0,0,1250608691.00,184573439.77
Apr 28 2024,ONDO,1435073302.10,1435073302.10,0,0,1250608691.00,184464611.10
Apr 26 2024,ONDO,1434964473.42,1434964473.42,0,0,1250608691.00,184355782.42
Apr 24 2024,ONDO,1434855644.74,1434855644.74,0,0,1250608691.00,184246953.74
Apr 22 2024,ONDO,1434746816.06,1434746816.06,0,0,1250608691.00,184138125.06
Apr 20 2024,ONDO,1434637987.38,1434637987.38,0,0,1250608691.00,184029296.38
Apr 17 2024,ONDO,1434474744.36,1434474744.36,0,0,1250608691.00,183866053.36
Apr 15 2024,ONDO,1434365915.69,1434365915.69,0,0,1250608691.00,183757224.69
Apr 13 2024,ONDO,1434257087.01,1434257087.01,0,0,1250608691.00,183648396.01
Apr 11 2024,ONDO,1434148258.33,1434148258.33,0,0,1250608691.00,183539567.33
Apr 09 2024,ONDO,1434039429.65,1434039429.65,0,0,1250608691.00,183430738.65
Apr 07 2024,ONDO,1433930600.97,1433930600.97,0,0,1250608691.00,183321909.97
Apr 04 2024,ONDO,1433767357.95,1433767357.95,0,0,1250608691.00,183158666.95
Apr 02 2024,ONDO,1433658529.27,1433658529.27,0,0,1250608691.00,183049838.27
Mar 31 2024,ONDO,1433549700.60,1433549700.60,0,0,1250608691.00,182941009.60
Mar 29 2024,ONDO,0,1433440871.92,0,0,1250608691.00,182832180.92
Mar 27 2024,ONDO,0,1433332043.24,0,0,1250608691.00,182723352.24
Mar 25 2024,ONDO,0,1433223214.56,0,0,1250608691.00,182614523.56
Mar 23 2024,ONDO,0,1433114385.88,0,0,1250608691.00,182505694.88
Mar 20 2024,ONDO,0,1432951142.86,0,0,1250608691.00,182342451.86
Mar 18 2024,ONDO,0,1432842314.19,0,0,1250608691.00,182233623.19
Mar 16 2024,ONDO,0,1432733485.51,0,0,1250608691.00,182124794.51
Mar 14 2024,ONDO,0,1432624656.83,0,0,1250608691.00,182015965.83
Mar 12 2024,ONDO,0,1432515828.15,0,0,1250608691.00,181907137.15
Mar 10 2024,ONDO,0,1432406999.47,0,0,1250608691.00,181798308.47
Mar 07 2024,ONDO,0,1432243756.45,0,0,1250608691.00,181635065.45
Mar 05 2024,ONDO,0,1432134927.78,0,0,1250608691.00,181526236.78
Mar 03 2024,ONDO,0,1432026099.10,0,0,1250608691.00,181417408.10
Mar 01 2024,ONDO,0,1431917270.42,0,0,1250608691.00,181308579.42
Feb 28 2024,ONDO,0,1431808441.74,0,0,1250608691.00,181199750.74
Feb 26 2024,ONDO,0,1431699613.06,0,0,1250608691.00,181090922.06
Feb 24 2024,ONDO,0,1431590784.38,0,0,1250608691.00,180982093.38
Feb 21 2024,ONDO,0,1431427541.37,0,0,1250608691.00,180818850.37
Feb 19 2024,ONDO,0,1431318712.69,0,0,1250608691.00,180710021.69
Feb 17 2024,ONDO,0,1431209884.01,0,0,1250608691.00,180601193.01
Feb 15 2024,ONDO,0,1431101055.33,0,0,1250608691.00,180492364.33
Feb 13 2024,ONDO,0,1430992226.65,0,0,1250608691.00,180383535.65
Feb 11 2024,ONDO,0,1430883397.97,0,0,1250608691.00,180274706.97
Feb 09 2024,ONDO,0,1430774569.29,0,0,1250608691.00,180165878.29
Feb 06 2024,ONDO,0,1430611326.28,0,0,1250608691.00,180002635.28
Feb 04 2024,ONDO,0,1430502497.60,0,0,1250608691.00,179893806.60
Feb 02 2024,ONDO,0,1430393668.92,0,0,1250608691.00,179784977.92
Jan 31 2024,ONDO,0,1430284840.24,0,0,1250608691.00,179676149.24
Jan 29 2024,ONDO,0,1430176011.56,0,0,1250608691.00,179567320.56
Jan 27 2024,ONDO,0,1430067182.88,0,0,1250608691.00,179458491.88
Jan 24 2024,ONDO,0,1429903939.87,0,0,1250608691.00,179295248.87
Jan 22 2024,ONDO,0,1429795111.19,0,0,1250608691.00,179186420.19
Jan 20 2024,ONDO,0,1429686282.51,0,0,1250608691.00,179077591.51
Jan 18 2024,ONDO,0,1429604661.00,0,0,1250608691.00,178995970.00
