Date,Symbol,Available Supply,Unlocked Supply,Mining,Vendors & Marketing,Testnets,Ecosystem,Team & Advisors,Investors,Foundation,Public Sale
Aug 07 2026,AKT,291982941.52,291982941.52,191982941.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 03 2026,AKT,291789563.84,291789563.84,191789563.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 30 2026,AKT,291594666.42,291594666.42,191594666.42,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 26 2026,AKT,291398249.26,291398249.26,191398249.26,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 21 2026,AKT,291152727.81,291152727.81,191152727.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 17 2026,AKT,290956310.65,290956310.65,190956310.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 13 2026,AKT,290759893.48,290759893.48,190759893.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 09 2026,AKT,290563476.32,290563476.32,190563476.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 05 2026,AKT,290367059.16,290367059.16,190367059.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 30 2026,AKT,290119103.33,290119103.33,190119103.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 26 2026,AKT,289912948.67,289912948.67,189912948.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 22 2026,AKT,289706794.00,289706794.00,189706794.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 18 2026,AKT,289500639.33,289500639.33,189500639.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 14 2026,AKT,289294484.67,289294484.67,189294484.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 09 2026,AKT,289036791.33,289036791.33,189036791.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 05 2026,AKT,288830636.67,288830636.67,188830636.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 01 2026,AKT,288624482.00,288624482.00,188624482.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 28 2026,AKT,288421841.61,288421841.61,188421841.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 23 2026,AKT,288168541.13,288168541.13,188168541.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 19 2026,AKT,287965900.74,287965900.74,187965900.74,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 15 2026,AKT,287763260.35,287763260.35,187763260.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 11 2026,AKT,287560619.97,287560619.97,187560619.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 07 2026,AKT,287357979.58,287357979.58,187357979.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 02 2026,AKT,287104679.10,287104679.10,187104679.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 28 2026,AKT,286894504.30,286894504.30,186894504.30,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 24 2026,AKT,286681818.03,286681818.03,186681818.03,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 20 2026,AKT,286469131.77,286469131.77,186469131.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 16 2026,AKT,286256445.50,286256445.50,186256445.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 11 2026,AKT,285990587.67,285990587.67,185990587.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 07 2026,AKT,285777901.40,285777901.40,185777901.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 03 2026,AKT,285565215.13,285565215.13,185565215.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 30 2026,AKT,285354341.68,285354341.68,185354341.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 26 2026,AKT,285145281.03,285145281.03,185145281.03,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 21 2026,AKT,284883955.23,284883955.23,184883955.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 17 2026,AKT,284674894.58,284674894.58,184674894.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 13 2026,AKT,284465833.94,284465833.94,184465833.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 09 2026,AKT,284256773.29,284256773.29,184256773.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 05 2026,AKT,284047712.65,284047712.65,184047712.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 28 2026,AKT,283779877.46,283779877.46,183779877.46,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 24 2026,AKT,283544779.32,283544779.32,183544779.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 20 2026,AKT,283309681.18,283309681.18,183309681.18,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 16 2026,AKT,283074583.04,283074583.04,183074583.04,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 11 2026,AKT,282780710.36,282780710.36,182780710.36,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 07 2026,AKT,282545612.21,282545612.21,182545612.21,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 03 2026,AKT,282310514.07,282310514.07,182310514.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 30 2026,AKT,282085122.81,282085122.81,182085122.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 26 2026,AKT,281869438.42,281869438.42,181869438.42,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 21 2026,AKT,281599832.94,281599832.94,181599832.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 17 2026,AKT,281384148.55,281384148.55,181384148.55,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 13 2026,AKT,281168464.16,281168464.16,181168464.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 09 2026,AKT,280952779.77,280952779.77,180952779.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 05 2026,AKT,280737095.39,280737095.39,180737095.39,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 31 2025,AKT,280466642.39,280466642.39,180466642.39,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 27 2025,AKT,280247567.94,280247567.94,180247567.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 23 2025,AKT,280028493.48,280028493.48,180028493.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 19 2025,AKT,279809419.03,279809419.03,179809419.03,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 15 2025,AKT,279590344.58,279590344.58,179590344.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 10 2025,AKT,279316501.52,279316501.52,179316501.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 06 2025,AKT,279097427.06,279097427.06,179097427.06,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 02 2025,AKT,278878352.61,278878352.61,178878352.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 28 2025,AKT,278651132.60,278651132.60,178651132.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 24 2025,AKT,278421197.40,278421197.40,178421197.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 19 2025,AKT,278133778.40,278133778.40,178133778.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 15 2025,AKT,277903843.20,277903843.20,177903843.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 11 2025,AKT,277673908.00,277673908.00,177673908.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 07 2025,AKT,277443972.80,277443972.80,177443972.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 02 2025,AKT,277156553.80,277156553.80,177156553.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 29 2025,AKT,276929558.39,276929558.39,176929558.39,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 25 2025,AKT,276703542.90,276703542.90,176703542.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 21 2025,AKT,276477527.42,276477527.42,176477527.42,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 17 2025,AKT,276251511.94,276251511.94,176251511.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 12 2025,AKT,275968992.58,275968992.58,175968992.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 08 2025,AKT,275742977.10,275742977.10,175742977.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 04 2025,AKT,275516961.61,275516961.61,175516961.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 30 2025,AKT,275288144.93,275288144.93,175288144.93,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 26 2025,AKT,275050924.67,275050924.67,175050924.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 21 2025,AKT,274754399.33,274754399.33,174754399.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 17 2025,AKT,274517179.07,274517179.07,174517179.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 13 2025,AKT,274279958.80,274279958.80,174279958.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 09 2025,AKT,274042738.53,274042738.53,174042738.53,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 05 2025,AKT,273805518.27,273805518.27,173805518.27,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 31 2025,AKT,273510003.90,273510003.90,173510003.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 27 2025,AKT,273276827.52,273276827.52,173276827.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 23 2025,AKT,273043651.13,273043651.13,173043651.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 19 2025,AKT,272810474.74,272810474.74,172810474.74,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 15 2025,AKT,272577298.35,272577298.35,172577298.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 10 2025,AKT,272285827.87,272285827.87,172285827.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 06 2025,AKT,272052651.48,272052651.48,172052651.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 06 2025,AKT,272052651.48,272052651.48,172052651.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 02 2025,AKT,271819475.10,271819475.10,171819475.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 29 2025,AKT,271583549.94,271583549.94,171583549.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 24 2025,AKT,271287498.16,271287498.16,171287498.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 20 2025,AKT,271050656.74,271050656.74,171050656.74,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 16 2025,AKT,270813815.32,270813815.32,170813815.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 12 2025,AKT,270576973.90,270576973.90,170576973.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 08 2025,AKT,270340132.48,270340132.48,170340132.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 03 2025,AKT,270044080.71,270044080.71,170044080.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 29 2025,AKT,269801368.53,269801368.53,169801368.53,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 25 2025,AKT,269552785.60,269552785.60,169552785.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 21 2025,AKT,269304202.67,269304202.67,169304202.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 17 2025,AKT,269055619.73,269055619.73,169055619.73,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 12 2025,AKT,268744891.07,268744891.07,168744891.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 08 2025,AKT,268496308.13,268496308.13,168496308.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 04 2025,AKT,268247725.20,268247725.20,168247725.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 31 2025,AKT,268000201.68,268000201.68,168000201.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 27 2025,AKT,267755856.39,267755856.39,167755856.39,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 22 2025,AKT,267450424.77,267450424.77,167450424.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 18 2025,AKT,267206079.48,267206079.48,167206079.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 14 2025,AKT,266961734.19,266961734.19,166961734.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 10 2025,AKT,266717388.90,266717388.90,166717388.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 06 2025,AKT,266473043.61,266473043.61,166473043.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 01 2025,AKT,266167612.00,266167612.00,166167612.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 27 2025,AKT,265911153.20,265911153.20,165911153.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 23 2025,AKT,265654694.40,265654694.40,165654694.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 19 2025,AKT,265398235.60,265398235.60,165398235.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 14 2025,AKT,265077662.10,265077662.10,165077662.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 10 2025,AKT,264821203.30,264821203.30,164821203.30,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 06 2025,AKT,264564744.50,264564744.50,164564744.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 02 2025,AKT,264308285.70,264308285.70,164308285.70,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 29 2025,AKT,264055105.77,264055105.77,164055105.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 24 2025,AKT,263739997.06,263739997.06,163739997.06,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 20 2025,AKT,263487910.10,263487910.10,163487910.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 16 2025,AKT,263235823.13,263235823.13,163235823.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 12 2025,AKT,262983736.16,262983736.16,162983736.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 08 2025,AKT,262731649.19,262731649.19,162731649.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 03 2025,AKT,262416540.48,262416540.48,162416540.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 27 2025,AKT,262148755.43,262148755.43,162148755.43,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 23 2025,AKT,261865272.29,261865272.29,161865272.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 19 2025,AKT,261581789.14,261581789.14,161581789.14,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 15 2025,AKT,261298306.00,261298306.00,161298306.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 10 2025,AKT,260943952.07,260943952.07,160943952.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 06 2025,AKT,260660468.93,260660468.93,160660468.93,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 02 2025,AKT,260376985.79,260376985.79,160376985.79,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 29 2025,AKT,260111059.65,260111059.65,160111059.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 24 2025,AKT,259785967.39,259785967.39,159785967.39,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 20 2025,AKT,259525893.58,259525893.58,159525893.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 16 2025,AKT,259265819.77,259265819.77,159265819.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 12 2025,AKT,259005745.97,259005745.97,159005745.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 08 2025,AKT,258745672.16,258745672.16,158745672.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 03 2025,AKT,258420579.90,258420579.90,158420579.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 30 2024,AKT,258158462.16,258158462.16,158158462.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 26 2024,AKT,257894300.48,257894300.48,157894300.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 22 2024,AKT,257630138.81,257630138.81,157630138.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 18 2024,AKT,257365977.13,257365977.13,157365977.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 13 2024,AKT,257035775.03,257035775.03,157035775.03,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 09 2024,AKT,256771613.35,256771613.35,156771613.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 05 2024,AKT,256507451.68,256507451.68,156507451.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 01 2024,AKT,256243290.00,256243290.00,156243290.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 27 2024,AKT,255966032.40,255966032.40,155966032.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 22 2024,AKT,255619460.40,255619460.40,155619460.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 18 2024,AKT,255342202.80,255342202.80,155342202.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 14 2024,AKT,255064945.20,255064945.20,155064945.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 10 2024,AKT,254787687.60,254787687.60,154787687.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 06 2024,AKT,254510430.00,254510430.00,154510430.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 01 2024,AKT,254163858.00,254163858.00,154163858.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 28 2024,AKT,253891326.77,253891326.77,153891326.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 24 2024,AKT,253618795.55,253618795.55,153618795.55,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 20 2024,AKT,253346264.32,253346264.32,153346264.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 15 2024,AKT,253005600.29,253005600.29,153005600.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 11 2024,AKT,252733069.06,252733069.06,152733069.06,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 07 2024,AKT,252460537.84,252460537.84,152460537.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 03 2024,AKT,252188006.61,252188006.61,152188006.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 29 2024,AKT,251908720.00,251908720.00,151908720.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 24 2024,AKT,251551167.50,251551167.50,151551167.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 20 2024,AKT,251265125.50,251265125.50,151265125.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 16 2024,AKT,250979083.50,250979083.50,150979083.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 12 2024,AKT,250693041.50,250693041.50,150693041.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 08 2024,AKT,250406999.50,250406999.50,150406999.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 03 2024,AKT,250049447.00,250049447.00,150049447.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 30 2024,AKT,249765843.10,249765843.10,149765843.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 26 2024,AKT,249484677.29,249484677.29,149484677.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 22 2024,AKT,249203511.48,249203511.48,149203511.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 18 2024,AKT,248922345.68,248922345.68,148922345.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 13 2024,AKT,248570888.42,248570888.42,148570888.42,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 09 2024,AKT,248289722.61,248289722.61,148289722.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 05 2024,AKT,248008556.81,248008556.81,148008556.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 01 2024,AKT,247727391.00,247727391.00,147727391.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 28 2024,AKT,247441805.71,247441805.71,147441805.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 23 2024,AKT,247084824.10,247084824.10,147084824.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 19 2024,AKT,246799238.81,246799238.81,146799238.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 15 2024,AKT,246513653.52,246513653.52,146513653.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 11 2024,AKT,246228068.23,246228068.23,146228068.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 06 2024,AKT,245871086.61,245871086.61,145871086.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 02 2024,AKT,245585501.32,245585501.32,145585501.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 28 2024,AKT,245289297.60,245289297.60,145289297.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 24 2024,AKT,244989554.40,244989554.40,144989554.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 20 2024,AKT,244689811.20,244689811.20,144689811.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 15 2024,AKT,244315132.20,244315132.20,144315132.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 11 2024,AKT,244015389.00,244015389.00,144015389.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 07 2024,AKT,243715645.80,243715645.80,143715645.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 03 2024,AKT,243415902.60,243415902.60,143415902.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
