Date,Symbol,Available Supply,Unlocked Supply,Company Tokens,Team Tokens,Round 1 (Seed),Round 2,Other Rounds,Round 3,Advisors Tokens,Backstop Fund,Safety Fund,User Acquisition Fund,Ecosystem Fund,FTT Liquidity Fund
Jan 25 2021,FTT,0,240873884.08,99811010.91,11755009.17,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 23 2021,FTT,0,240470827.27,99445011.79,11717951.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 21 2021,FTT,0,240067770.45,99079012.67,11680893.78,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 19 2021,FTT,0,239664713.63,98713013.54,11643836.09,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 17 2021,FTT,0,239261656.82,98347014.42,11606778.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 14 2021,FTT,0,238657071.59,97798015.74,11551191.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 12 2021,FTT,0,238254014.77,97432016.61,11514134.16,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 10 2021,FTT,0,237850957.96,97066017.49,11477076.47,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 08 2021,FTT,0,237447901.14,96700018.37,11440018.78,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 06 2021,FTT,0,237044844.32,96334019.24,11402961.08,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 04 2021,FTT,0,236641787.51,95968020.12,11365903.39,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 02 2021,FTT,0,236238730.69,95602021.00,11328845.70,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 31 2020,FTT,0,235835673.87,95236021.87,11291788.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 28 2020,FTT,0,235231088.65,94687023.19,11236201.46,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 26 2020,FTT,0,234828031.83,94321024.06,11199143.77,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 24 2020,FTT,0,234424975.02,93955024.94,11162086.08,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 22 2020,FTT,0,234021918.20,93589025.82,11125028.38,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 20 2020,FTT,0,233618861.38,93223026.69,11087970.69,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 18 2020,FTT,0,233215804.57,92857027.57,11050913.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 16 2020,FTT,0,232812747.75,92491028.45,11013855.30,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 14 2020,FTT,0,232409690.93,92125029.32,10976797.61,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 12 2020,FTT,0,232006634.12,91759030.20,10939739.91,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 09 2020,FTT,0,231402048.89,91210031.52,10884153.37,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 07 2020,FTT,0,230998992.07,90844032.39,10847095.68,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 05 2020,FTT,0,230595935.26,90478033.27,10810037.99,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 03 2020,FTT,0,230192878.44,90112034.15,10772980.29,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 01 2020,FTT,0,229789821.62,89746035.02,10735922.60,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 29 2020,FTT,0,229386764.81,89380035.90,10698864.91,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 27 2020,FTT,0,228983707.99,89014036.78,10661807.21,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 25 2020,FTT,0,228580651.17,88648037.65,10624749.52,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 23 2020,FTT,0,228177594.36,88282038.53,10587691.83,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 20 2020,FTT,0,227573009.13,87733039.84,10532105.29,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 18 2020,FTT,0,227169952.32,87367040.72,10495047.59,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 16 2020,FTT,0,226766895.50,87001041.60,10457989.90,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 14 2020,FTT,0,226363838.68,86635042.47,10420932.21,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 12 2020,FTT,0,225960781.86,86269043.35,10383874.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 10 2020,FTT,0,225557725.05,85903044.23,10346816.82,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 08 2020,FTT,0,225154668.23,85537045.11,10309759.13,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 06 2020,FTT,0,224751611.41,85171045.98,10272701.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 03 2020,FTT,0,224147026.19,84622047.30,10217114.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 01 2020,FTT,0,223743969.37,84256048.17,10180057.20,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 30 2020,FTT,0,223340912.56,83890049.05,10142999.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 28 2020,FTT,0,222937855.74,83524049.93,10105941.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 26 2020,FTT,0,222534798.92,83158050.80,10068884.12,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 24 2020,FTT,0,222131742.11,82792051.68,10031826.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 22 2020,FTT,0,221728685.29,82426052.56,9994768.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 20 2020,FTT,0,221325628.47,82060053.43,9957711.04,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 18 2020,FTT,0,220922571.66,81694054.31,9920653.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 15 2020,FTT,0,220317986.43,81145055.63,9865066.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 13 2020,FTT,0,219914929.61,80779056.50,9828009.11,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 11 2020,FTT,0,219511872.80,80413057.38,9790951.42,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 09 2020,FTT,0,219108815.98,80047058.26,9753893.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 07 2020,FTT,0,218705759.16,79681059.13,9716836.03,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 05 2020,FTT,0,218302702.35,79315060.01,9679778.34,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 03 2020,FTT,0,217899645.53,78949060.89,9642720.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 01 2020,FTT,0,217496588.71,78583061.76,9605662.95,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 28 2020,FTT,0,216892003.49,78034063.08,9550076.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 26 2020,FTT,0,216488946.67,77668063.95,9513018.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 24 2020,FTT,0,216085889.86,77302064.83,9475961.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 22 2020,FTT,0,215682833.04,76936065.71,9438903.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 20 2020,FTT,0,215279776.22,76570066.58,9401845.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 18 2020,FTT,0,214876719.41,76204067.46,9364787.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 16 2020,FTT,0,214473662.59,75838068.34,9327730.25,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 14 2020,FTT,0,214070605.77,75472069.21,9290672.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 12 2020,FTT,0,213667548.96,75106070.09,9253614.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 09 2020,FTT,0,213062963.73,74557071.41,9198028.32,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 07 2020,FTT,0,212659906.91,74191072.28,9160970.63,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 05 2020,FTT,0,212256850.10,73825073.16,9123912.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 03 2020,FTT,0,211853793.28,73459074.04,9086855.24,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 01 2020,FTT,0,211450736.46,73093074.91,9049797.55,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 30 2020,FTT,0,211047679.65,72727075.79,9012739.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 28 2020,FTT,0,210644622.83,72361076.67,8975682.16,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 26 2020,FTT,0,210241566.01,71995077.54,8938624.47,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 23 2020,FTT,0,209636980.79,71446078.86,8883037.93,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 21 2020,FTT,0,209233923.97,71080079.74,8845980.24,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 19 2020,FTT,0,208830867.15,70714080.61,8808922.54,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 17 2020,FTT,0,208427810.34,70348081.49,8771864.85,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 15 2020,FTT,0,208024753.52,69982082.37,8734807.16,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 13 2020,FTT,0,207621696.70,69616083.24,8697749.46,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 11 2020,FTT,0,207218639.89,69250084.12,8660691.77,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 09 2020,FTT,0,206815583.07,68884085.00,8623634.08,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 07 2020,FTT,0,206412526.25,68518085.87,8586576.38,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 04 2020,FTT,0,205807941.03,67969087.19,8530989.84,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 02 2020,FTT,0,205404884.21,67603088.06,8493932.15,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 31 2020,FTT,0,205001827.40,67237088.94,8456874.45,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 29 2020,FTT,0,204598770.58,66871089.82,8419816.76,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 27 2020,FTT,0,204195713.76,66505090.69,8382759.07,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 25 2020,FTT,0,203792656.95,66139091.57,8345701.37,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 23 2020,FTT,0,203389600.13,65773092.45,8308643.68,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 21 2020,FTT,0,202986543.31,65407093.32,8271585.99,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 19 2020,FTT,0,202583486.50,65041094.20,8234528.29,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 16 2020,FTT,0,201978901.27,64492095.52,8178941.75,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 14 2020,FTT,0,201575844.45,64126096.39,8141884.06,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 12 2020,FTT,0,201172787.64,63760097.27,8104826.37,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 10 2020,FTT,0,200769730.82,63394098.15,8067768.67,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 08 2020,FTT,0,200366674.00,63028099.02,8030710.98,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 06 2020,FTT,0,199963617.19,62662099.90,7993653.29,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 04 2020,FTT,0,199560560.37,62296100.78,7956595.59,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 02 2020,FTT,0,199157503.55,61930101.65,7919537.90,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 29 2020,FTT,0,198552918.33,61381102.97,7863951.36,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 27 2020,FTT,0,198149861.51,61015103.84,7826893.67,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 25 2020,FTT,0,197746804.69,60649104.72,7789835.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 23 2020,FTT,0,197343747.88,60283105.60,7752778.28,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 21 2020,FTT,0,196940691.06,59917106.47,7715720.59,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 19 2020,FTT,0,196537634.24,59551107.35,7678662.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 17 2020,FTT,0,196134577.43,59185108.23,7641605.20,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 15 2020,FTT,0,195731520.61,58819109.11,7604547.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 13 2020,FTT,0,195328463.79,58453109.98,7567489.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 10 2020,FTT,0,194723878.57,57904111.30,7511903.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 08 2020,FTT,0,194320821.75,57538112.17,7474845.58,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 06 2020,FTT,0,193917764.94,57172113.05,7437787.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 04 2020,FTT,0,193514708.12,56806113.93,7400730.19,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 02 2020,FTT,0,193111651.30,56440114.80,7363672.50,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 31 2020,FTT,0,192708594.49,56074115.68,7326614.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 29 2020,FTT,0,192305537.67,55708116.56,7289557.11,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 27 2020,FTT,0,191902480.85,55342117.43,7252499.42,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 24 2020,FTT,0,191297895.63,54793118.75,7196912.88,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 22 2020,FTT,0,190894838.81,54427119.63,7159855.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 20 2020,FTT,0,190491781.99,54061120.50,7122797.49,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 18 2020,FTT,0,190088725.18,53695121.38,7085739.80,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 16 2020,FTT,0,189685668.36,53329122.26,7048682.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 14 2020,FTT,0,189282611.54,52963123.13,7011624.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 12 2020,FTT,0,188879554.73,52597124.01,6974566.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 10 2020,FTT,0,188476497.91,52231124.89,6937509.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 08 2020,FTT,0,188073441.09,51865125.76,6900451.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 05 2020,FTT,0,187468855.87,51316127.08,6844864.79,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 03 2020,FTT,0,187065799.05,50950127.95,6807807.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 01 2020,FTT,0,186662742.23,50584128.83,6770749.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 29 2020,FTT,0,186259685.42,50218129.71,6733691.71,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 27 2020,FTT,0,185856628.60,49852130.58,6696634.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 25 2020,FTT,0,185453571.78,49486131.46,6659576.32,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 23 2020,FTT,0,185050514.97,49120132.34,6622518.63,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 21 2020,FTT,0,184647458.15,48754133.21,6585460.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 18 2020,FTT,0,184042872.93,48205134.53,6529874.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 16 2020,FTT,0,183639816.11,47839135.41,6492816.70,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 14 2020,FTT,0,183236759.29,47473136.28,6455759.01,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 12 2020,FTT,0,182833702.48,47107137.16,6418701.32,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 10 2020,FTT,0,182430645.66,46741138.04,6381643.62,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 08 2020,FTT,0,182027588.84,46375138.91,6344585.93,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 06 2020,FTT,0,181624532.03,46009139.79,6307528.24,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 04 2020,FTT,0,181221475.21,45643140.67,6270470.54,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 02 2020,FTT,0,180818418.39,45277141.54,6233412.85,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 30 2020,FTT,0,180213833.17,44728142.86,6177826.31,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 28 2020,FTT,0,179810776.35,44362143.74,6140768.62,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 26 2020,FTT,0,179407719.53,43996144.61,6103710.92,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 24 2020,FTT,0,179004662.72,43630145.49,6066653.23,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 22 2020,FTT,0,178601605.90,43264146.37,6029595.54,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 20 2020,FTT,0,178198549.08,42898147.24,5992537.84,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 18 2020,FTT,0,177795492.27,42532148.12,5955480.15,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
