Date,Symbol,Available Supply,Unlocked Supply,Staking Reward,Dapper Labs,Development Team,Community,Pre Launch Backers,Ecosystem Development
Feb 20 2023,FLOW,0,1275653748.98,156487082.31,166666666.67,187500000.00,115000000.00,250000000.00,400000000.00
Feb 16 2023,FLOW,0,1274873922.02,155707255.35,166666666.67,187500000.00,115000000.00,250000000.00,400000000.00
Feb 12 2023,FLOW,0,1266802428.38,154927428.38,164062500.00,182812500.00,115000000.00,250000000.00,400000000.00
Feb 07 2023,FLOW,0,1265827644.68,153952644.68,164062500.00,182812500.00,115000000.00,250000000.00,400000000.00
Feb 03 2023,FLOW,0,1265047817.72,153172817.72,164062500.00,182812500.00,115000000.00,250000000.00,400000000.00
Jan 30 2023,FLOW,0,1264267990.76,152392990.76,164062500.00,182812500.00,115000000.00,250000000.00,400000000.00
Jan 26 2023,FLOW,0,1263488163.79,151613163.79,164062500.00,182812500.00,115000000.00,250000000.00,400000000.00
Jan 22 2023,FLOW,0,1262708336.83,150833336.83,164062500.00,182812500.00,115000000.00,250000000.00,400000000.00
Jan 18 2023,FLOW,0,1261928509.87,150053509.87,164062500.00,182812500.00,115000000.00,250000000.00,400000000.00
Jan 14 2023,FLOW,0,1253857016.24,149273682.91,161458333.33,178125000.00,115000000.00,250000000.00,400000000.00
Jan 10 2023,FLOW,0,1253077189.27,148493855.94,161458333.33,178125000.00,115000000.00,250000000.00,400000000.00
Jan 05 2023,FLOW,0,1252102405.57,147519072.24,161458333.33,178125000.00,115000000.00,250000000.00,400000000.00
Jan 01 2023,FLOW,0,1251322578.61,146739245.28,161458333.33,178125000.00,115000000.00,250000000.00,400000000.00
Dec 28 2022,FLOW,0,1250542751.65,145959418.32,161458333.33,178125000.00,115000000.00,250000000.00,400000000.00
Dec 24 2022,FLOW,0,1249762924.68,145179591.35,161458333.33,178125000.00,115000000.00,250000000.00,400000000.00
Dec 20 2022,FLOW,0,1248983097.72,144399764.39,161458333.33,178125000.00,115000000.00,250000000.00,400000000.00
Dec 16 2022,FLOW,0,1248203270.76,143619937.43,161458333.33,178125000.00,115000000.00,250000000.00,400000000.00
Dec 12 2022,FLOW,0,1240131777.13,142840110.46,158854166.67,173437500.00,115000000.00,250000000.00,400000000.00
Dec 08 2022,FLOW,0,1239351950.17,142060283.50,158854166.67,173437500.00,115000000.00,250000000.00,400000000.00
Dec 04 2022,FLOW,0,1238572123.21,141280456.54,158854166.67,173437500.00,115000000.00,250000000.00,400000000.00
Nov 29 2022,FLOW,0,1237597339.51,140305672.84,158854166.67,173437500.00,115000000.00,250000000.00,400000000.00
Nov 25 2022,FLOW,0,1236817512.54,139525845.87,158854166.67,173437500.00,115000000.00,250000000.00,400000000.00
Nov 21 2022,FLOW,0,1236037685.58,138746018.91,158854166.67,173437500.00,115000000.00,250000000.00,400000000.00
Nov 17 2022,FLOW,0,1235257858.62,137966191.95,158854166.67,173437500.00,115000000.00,250000000.00,400000000.00
Nov 13 2022,FLOW,0,1227186364.99,137186364.99,156250000.00,168750000.00,115000000.00,250000000.00,400000000.00
Nov 09 2022,FLOW,0,1226406538.02,136406538.02,156250000.00,168750000.00,115000000.00,250000000.00,400000000.00
Nov 05 2022,FLOW,0,1225626711.06,135626711.06,156250000.00,168750000.00,115000000.00,250000000.00,400000000.00
Nov 01 2022,FLOW,0,1224846884.10,134846884.10,156250000.00,168750000.00,115000000.00,250000000.00,400000000.00
Oct 27 2022,FLOW,0,1223872100.40,133872100.40,156250000.00,168750000.00,115000000.00,250000000.00,400000000.00
Oct 23 2022,FLOW,0,1223092273.43,133092273.43,156250000.00,168750000.00,115000000.00,250000000.00,400000000.00
Oct 19 2022,FLOW,0,1222312446.47,132312446.47,156250000.00,168750000.00,115000000.00,250000000.00,400000000.00
Oct 15 2022,FLOW,0,1200074286.17,131532619.51,153645833.33,164062500.00,111250000.00,239583333.33,400000000.00
Oct 11 2022,FLOW,0,1199294459.21,130752792.55,153645833.33,164062500.00,111250000.00,239583333.33,400000000.00
Oct 07 2022,FLOW,0,1198514632.24,129972965.58,153645833.33,164062500.00,111250000.00,239583333.33,400000000.00
Oct 03 2022,FLOW,0,1197734805.28,129193138.62,153645833.33,164062500.00,111250000.00,239583333.33,400000000.00
Sep 29 2022,FLOW,0,1196954978.32,128413311.66,153645833.33,164062500.00,111250000.00,239583333.33,400000000.00
Sep 25 2022,FLOW,0,1196175151.35,127633484.69,153645833.33,164062500.00,111250000.00,239583333.33,400000000.00
Sep 20 2022,FLOW,0,1195200367.65,126658700.99,153645833.33,164062500.00,111250000.00,239583333.33,400000000.00
Sep 16 2022,FLOW,0,1194420540.69,125878874.03,153645833.33,164062500.00,111250000.00,239583333.33,400000000.00
Sep 12 2022,FLOW,0,1172182380.41,125099047.07,151041666.67,159375000.00,107500000.00,229166666.67,400000000.00
Sep 08 2022,FLOW,0,1171402553.44,124319220.10,151041666.67,159375000.00,107500000.00,229166666.67,400000000.00
Sep 04 2022,FLOW,0,1170622726.48,123539393.14,151041666.67,159375000.00,107500000.00,229166666.67,400000000.00
Aug 31 2022,FLOW,0,1169842899.52,122759566.18,151041666.67,159375000.00,107500000.00,229166666.67,400000000.00
Aug 27 2022,FLOW,0,1169063072.56,121979739.22,151041666.67,159375000.00,107500000.00,229166666.67,400000000.00
Aug 23 2022,FLOW,0,1168283245.59,121199912.25,151041666.67,159375000.00,107500000.00,229166666.67,400000000.00
Aug 19 2022,FLOW,0,1167503418.63,120420085.29,151041666.67,159375000.00,107500000.00,229166666.67,400000000.00
Aug 14 2022,FLOW,0,1145070301.59,119445301.59,148437500.00,154687500.00,103750000.00,218750000.00,400000000.00
Aug 10 2022,FLOW,0,1144290474.63,118665474.63,148437500.00,154687500.00,103750000.00,218750000.00,400000000.00
Aug 06 2022,FLOW,0,1143510647.66,117885647.66,148437500.00,154687500.00,103750000.00,218750000.00,400000000.00
Aug 02 2022,FLOW,0,1142730820.70,117105820.70,148437500.00,154687500.00,103750000.00,218750000.00,400000000.00
Jul 29 2022,FLOW,0,1141950993.74,116325993.74,148437500.00,154687500.00,103750000.00,218750000.00,400000000.00
Jul 25 2022,FLOW,0,1141171166.78,115546166.78,148437500.00,154687500.00,103750000.00,218750000.00,400000000.00
Jul 21 2022,FLOW,0,1140391339.81,114766339.81,148437500.00,154687500.00,103750000.00,218750000.00,400000000.00
Jul 17 2022,FLOW,0,1139611512.85,113986512.85,148437500.00,154687500.00,103750000.00,218750000.00,400000000.00
Jul 12 2022,FLOW,0,1117178395.81,113011729.15,145833333.33,150000000.00,100000000.00,208333333.33,400000000.00
Jul 08 2022,FLOW,0,1116398568.84,112231902.18,145833333.33,150000000.00,100000000.00,208333333.33,400000000.00
Jul 04 2022,FLOW,0,1115618741.88,111452075.22,145833333.33,150000000.00,100000000.00,208333333.33,400000000.00
Jun 30 2022,FLOW,0,1114838914.92,110672248.26,145833333.33,150000000.00,100000000.00,208333333.33,400000000.00
Jun 26 2022,FLOW,0,1114059087.96,109892421.30,145833333.33,150000000.00,100000000.00,208333333.33,400000000.00
Jun 22 2022,FLOW,0,1113279260.99,109112594.33,145833333.33,150000000.00,100000000.00,208333333.33,400000000.00
Jun 18 2022,FLOW,0,1112499434.03,108332767.37,145833333.33,150000000.00,100000000.00,208333333.33,400000000.00
Jun 14 2022,FLOW,0,1090261273.75,107552940.41,143229166.67,145312500.00,96250000.00,197916666.67,400000000.00
Jun 10 2022,FLOW,0,1089481446.79,106773113.45,143229166.67,145312500.00,96250000.00,197916666.67,400000000.00
Jun 05 2022,FLOW,0,1088506663.08,105798329.74,143229166.67,145312500.00,96250000.00,197916666.67,400000000.00
Jun 01 2022,FLOW,0,1087726836.12,105018502.78,143229166.67,145312500.00,96250000.00,197916666.67,400000000.00
May 28 2022,FLOW,0,1086947009.16,104238675.82,143229166.67,145312500.00,96250000.00,197916666.67,400000000.00
May 24 2022,FLOW,0,1086167182.20,103458848.86,143229166.67,145312500.00,96250000.00,197916666.67,400000000.00
May 20 2022,FLOW,0,1085387355.23,102679021.89,143229166.67,145312500.00,96250000.00,197916666.67,400000000.00
May 16 2022,FLOW,0,1084607528.27,101899194.93,143229166.67,145312500.00,96250000.00,197916666.67,400000000.00
May 12 2022,FLOW,0,1062369367.97,101119367.97,140625000.00,140625000.00,92500000.00,187500000.00,400000000.00
May 08 2022,FLOW,0,1061589541.01,100339541.01,140625000.00,140625000.00,92500000.00,187500000.00,400000000.00
May 03 2022,FLOW,0,1060614757.30,99364757.30,140625000.00,140625000.00,92500000.00,187500000.00,400000000.00
Apr 29 2022,FLOW,0,1059834930.34,98584930.34,140625000.00,140625000.00,92500000.00,187500000.00,400000000.00
Apr 25 2022,FLOW,0,1059055103.38,97805103.38,140625000.00,140625000.00,92500000.00,187500000.00,400000000.00
Apr 21 2022,FLOW,0,1058275276.41,97025276.41,140625000.00,140625000.00,92500000.00,187500000.00,400000000.00
Apr 17 2022,FLOW,0,1057495449.45,96245449.45,140625000.00,140625000.00,92500000.00,187500000.00,400000000.00
Apr 13 2022,FLOW,0,1035257289.15,95465622.49,138020833.33,135937500.00,88750000.00,177083333.33,400000000.00
Apr 09 2022,FLOW,0,1034477462.19,94685795.53,138020833.33,135937500.00,88750000.00,177083333.33,400000000.00
Apr 05 2022,FLOW,0,1033697635.22,93905968.56,138020833.33,135937500.00,88750000.00,177083333.33,400000000.00
Apr 01 2022,FLOW,0,1032917808.26,93126141.60,138020833.33,135937500.00,88750000.00,177083333.33,400000000.00
Mar 27 2022,FLOW,0,1031943024.56,92151357.90,138020833.33,135937500.00,88750000.00,177083333.33,400000000.00
Mar 23 2022,FLOW,0,1031163197.60,91371530.94,138020833.33,135937500.00,88750000.00,177083333.33,400000000.00
Mar 19 2022,FLOW,0,1030383370.63,90591703.97,138020833.33,135937500.00,88750000.00,177083333.33,400000000.00
Mar 15 2022,FLOW,0,1008145210.35,89811877.01,135416666.67,131250000.00,85000000.00,166666666.67,400000000.00
Mar 11 2022,FLOW,0,1007365383.39,89032050.05,135416666.67,131250000.00,85000000.00,166666666.67,400000000.00
Mar 07 2022,FLOW,0,1006585556.43,88252223.09,135416666.67,131250000.00,85000000.00,166666666.67,400000000.00
Mar 03 2022,FLOW,0,1005805729.46,87472396.12,135416666.67,131250000.00,85000000.00,166666666.67,400000000.00
Feb 27 2022,FLOW,0,1005025902.50,86692569.16,135416666.67,131250000.00,85000000.00,166666666.67,400000000.00
Feb 22 2022,FLOW,0,1004051118.80,85717785.46,135416666.67,131250000.00,85000000.00,166666666.67,400000000.00
Feb 18 2022,FLOW,0,1003271291.83,84937958.49,135416666.67,131250000.00,85000000.00,166666666.67,400000000.00
Feb 14 2022,FLOW,0,981033131.53,84158131.53,132812500.00,126562500.00,81250000.00,156250000.00,400000000.00
Feb 10 2022,FLOW,0,980253304.57,83378304.57,132812500.00,126562500.00,81250000.00,156250000.00,400000000.00
Feb 06 2022,FLOW,0,979473477.61,82598477.61,132812500.00,126562500.00,81250000.00,156250000.00,400000000.00
Feb 02 2022,FLOW,0,978693650.64,81818650.64,132812500.00,126562500.00,81250000.00,156250000.00,400000000.00
Jan 29 2022,FLOW,0,977913823.68,81038823.68,132812500.00,126562500.00,81250000.00,156250000.00,400000000.00
Jan 25 2022,FLOW,0,977133996.72,80258996.72,132812500.00,126562500.00,81250000.00,156250000.00,400000000.00
Jan 21 2022,FLOW,0,976354169.76,79479169.76,132812500.00,126562500.00,81250000.00,156250000.00,400000000.00
Jan 16 2022,FLOW,0,975379386.05,78504386.05,132812500.00,126562500.00,81250000.00,156250000.00,400000000.00
Jan 12 2022,FLOW,0,953141225.75,77724559.09,130208333.33,121875000.00,77500000.00,145833333.33,400000000.00
Jan 08 2022,FLOW,0,952361398.79,76944732.13,130208333.33,121875000.00,77500000.00,145833333.33,400000000.00
Jan 04 2022,FLOW,0,951581571.83,76164905.17,130208333.33,121875000.00,77500000.00,145833333.33,400000000.00
Dec 31 2021,FLOW,0,950801744.86,75385078.20,130208333.33,121875000.00,77500000.00,145833333.33,400000000.00
Dec 27 2021,FLOW,0,950021917.90,74605251.24,130208333.33,121875000.00,77500000.00,145833333.33,400000000.00
Dec 23 2021,FLOW,0,949242090.94,73825424.28,130208333.33,121875000.00,77500000.00,145833333.33,400000000.00
Dec 19 2021,FLOW,0,948462263.98,73045597.32,130208333.33,121875000.00,77500000.00,145833333.33,400000000.00
Dec 15 2021,FLOW,0,926224103.69,72265770.35,127604166.67,117187500.00,73750000.00,135416666.67,400000000.00
Dec 10 2021,FLOW,0,925249319.99,71290986.65,127604166.67,117187500.00,73750000.00,135416666.67,400000000.00
Dec 06 2021,FLOW,0,924469493.03,70511159.69,127604166.67,117187500.00,73750000.00,135416666.67,400000000.00
Dec 02 2021,FLOW,0,923689666.06,69731332.72,127604166.67,117187500.00,73750000.00,135416666.67,400000000.00
Nov 28 2021,FLOW,0,922909839.10,68951505.76,127604166.67,117187500.00,73750000.00,135416666.67,400000000.00
Nov 24 2021,FLOW,0,922130012.14,68171678.80,127604166.67,117187500.00,73750000.00,135416666.67,400000000.00
Nov 20 2021,FLOW,0,921350185.18,67391851.84,127604166.67,117187500.00,73750000.00,135416666.67,400000000.00
Nov 16 2021,FLOW,0,920570358.21,66612024.87,127604166.67,117187500.00,73750000.00,135416666.67,400000000.00
Nov 12 2021,FLOW,0,898332197.91,65832197.91,125000000.00,112500000.00,70000000.00,125000000.00,400000000.00
Nov 07 2021,FLOW,0,897357414.21,64857414.21,125000000.00,112500000.00,70000000.00,125000000.00,400000000.00
Nov 03 2021,FLOW,0,896577587.25,64077587.25,125000000.00,112500000.00,70000000.00,125000000.00,400000000.00
Oct 30 2021,FLOW,0,895797760.28,63297760.28,125000000.00,112500000.00,70000000.00,125000000.00,400000000.00
Oct 26 2021,FLOW,0,895017933.32,62517933.32,125000000.00,112500000.00,70000000.00,125000000.00,400000000.00
Oct 22 2021,FLOW,0,894238106.36,61738106.36,125000000.00,112500000.00,70000000.00,125000000.00,400000000.00
Oct 18 2021,FLOW,0,893458279.40,60958279.40,125000000.00,112500000.00,70000000.00,125000000.00,400000000.00
Oct 14 2021,FLOW,0,60178452.43,60178452.43,0,0,0,0,0
Oct 10 2021,FLOW,0,59398625.47,59398625.47,0,0,0,0,0
Oct 06 2021,FLOW,0,58618798.51,58618798.51,0,0,0,0,0
Oct 01 2021,FLOW,0,57644014.80,57644014.80,0,0,0,0,0
Sep 27 2021,FLOW,0,56864187.84,56864187.84,0,0,0,0,0
Sep 23 2021,FLOW,0,56084360.88,56084360.88,0,0,0,0,0
Sep 19 2021,FLOW,0,55304533.92,55304533.92,0,0,0,0,0
Sep 15 2021,FLOW,0,54524706.95,54524706.95,0,0,0,0,0
Sep 11 2021,FLOW,0,53744879.99,53744879.99,0,0,0,0,0
Sep 07 2021,FLOW,0,52965053.03,52965053.03,0,0,0,0,0
Sep 03 2021,FLOW,0,52185226.07,52185226.07,0,0,0,0,0
Aug 29 2021,FLOW,0,51210442.36,51210442.36,0,0,0,0,0
Aug 25 2021,FLOW,0,50430615.40,50430615.40,0,0,0,0,0
Aug 21 2021,FLOW,0,49650788.44,49650788.44,0,0,0,0,0
Aug 17 2021,FLOW,0,48870961.48,48870961.48,0,0,0,0,0
Aug 13 2021,FLOW,0,48091134.51,48091134.51,0,0,0,0,0
Aug 09 2021,FLOW,0,47311307.55,47311307.55,0,0,0,0,0
Aug 05 2021,FLOW,0,46531480.59,46531480.59,0,0,0,0,0
Aug 01 2021,FLOW,0,45751653.63,45751653.63,0,0,0,0,0
Jul 28 2021,FLOW,0,44971826.66,44971826.66,0,0,0,0,0
Jul 23 2021,FLOW,0,43997042.96,43997042.96,0,0,0,0,0
Jul 19 2021,FLOW,0,43217216.00,43217216.00,0,0,0,0,0
Jul 15 2021,FLOW,0,42437389.03,42437389.03,0,0,0,0,0
Jul 11 2021,FLOW,0,41657562.07,41657562.07,0,0,0,0,0
Jul 07 2021,FLOW,0,40877735.11,40877735.11,0,0,0,0,0
Jul 03 2021,FLOW,0,40097908.15,40097908.15,0,0,0,0,0
Jun 29 2021,FLOW,0,39318081.18,39318081.18,0,0,0,0,0
Jun 25 2021,FLOW,0,38538254.22,38538254.22,0,0,0,0,0
Jun 20 2021,FLOW,0,37563470.52,37563470.52,0,0,0,0,0
Jun 16 2021,FLOW,0,36783643.56,36783643.56,0,0,0,0,0
Jun 12 2021,FLOW,0,36003816.59,36003816.59,0,0,0,0,0
Jun 08 2021,FLOW,0,35223989.63,35223989.63,0,0,0,0,0
Jun 04 2021,FLOW,0,34444162.67,34444162.67,0,0,0,0,0
May 31 2021,FLOW,0,33664335.71,33664335.71,0,0,0,0,0
May 27 2021,FLOW,0,32884508.74,32884508.74,0,0,0,0,0
May 23 2021,FLOW,0,32104681.78,32104681.78,0,0,0,0,0
May 19 2021,FLOW,0,31324854.82,31324854.82,0,0,0,0,0
May 14 2021,FLOW,0,30350071.11,30350071.11,0,0,0,0,0
May 10 2021,FLOW,0,29570244.15,29570244.15,0,0,0,0,0
May 06 2021,FLOW,0,28790417.19,28790417.19,0,0,0,0,0
May 02 2021,FLOW,0,28010590.23,28010590.23,0,0,0,0,0
Apr 28 2021,FLOW,0,27230763.26,27230763.26,0,0,0,0,0
Apr 24 2021,FLOW,0,26450936.30,26450936.30,0,0,0,0,0
Apr 20 2021,FLOW,0,25671109.34,25671109.34,0,0,0,0,0
Apr 16 2021,FLOW,0,24891282.38,24891282.38,0,0,0,0,0
Apr 12 2021,FLOW,0,24111455.41,24111455.41,0,0,0,0,0
Apr 07 2021,FLOW,0,23136671.71,23136671.71,0,0,0,0,0
Apr 03 2021,FLOW,0,22356844.75,22356844.75,0,0,0,0,0
Mar 30 2021,FLOW,0,21577017.79,21577017.79,0,0,0,0,0
Mar 26 2021,FLOW,0,20797190.82,20797190.82,0,0,0,0,0
Mar 22 2021,FLOW,0,20017363.86,20017363.86,0,0,0,0,0
Mar 18 2021,FLOW,0,19237536.90,19237536.90,0,0,0,0,0
Mar 14 2021,FLOW,0,18457709.94,18457709.94,0,0,0,0,0
Mar 10 2021,FLOW,0,17677882.97,17677882.97,0,0,0,0,0
Mar 05 2021,FLOW,0,16703099.27,16703099.27,0,0,0,0,0
Mar 01 2021,FLOW,0,15923272.31,15923272.31,0,0,0,0,0
Feb 25 2021,FLOW,0,15143445.34,15143445.34,0,0,0,0,0
Feb 21 2021,FLOW,0,14363618.38,14363618.38,0,0,0,0,0
Feb 17 2021,FLOW,0,13583791.42,13583791.42,0,0,0,0,0
Feb 13 2021,FLOW,0,12803964.46,12803964.46,0,0,0,0,0
Feb 09 2021,FLOW,0,12024137.49,12024137.49,0,0,0,0,0
Feb 05 2021,FLOW,0,11244310.53,11244310.53,0,0,0,0,0
Feb 01 2021,FLOW,0,10464483.57,10464483.57,0,0,0,0,0
Jan 27 2021,FLOW,0,9489699.87,9489699.87,0,0,0,0,0
Jan 23 2021,FLOW,0,8709872.90,8709872.90,0,0,0,0,0
Jan 19 2021,FLOW,0,7930045.94,7930045.94,0,0,0,0,0
Jan 15 2021,FLOW,0,7150218.98,7150218.98,0,0,0,0,0
Jan 11 2021,FLOW,0,6370392.02,6370392.02,0,0,0,0,0
Jan 07 2021,FLOW,0,5590565.05,5590565.05,0,0,0,0,0
Jan 03 2021,FLOW,0,4810738.09,4810738.09,0,0,0,0,0
Dec 30 2020,FLOW,0,4030911.13,4030911.13,0,0,0,0,0
Dec 25 2020,FLOW,0,3056127.43,3056127.43,0,0,0,0,0
Dec 21 2020,FLOW,0,2276300.46,2276300.46,0,0,0,0,0
Dec 17 2020,FLOW,0,1496473.50,1496473.50,0,0,0,0,0
Dec 13 2020,FLOW,0,716646.54,716646.54,0,0,0,0,0
Dec 09 2020,FLOW,0.00,0.00,0,0,0,0,0,0
