Date,Symbol,Available Supply,Unlocked Supply,Mix-Mining,Team,Backers,Coinlist Option 2,Testnet-Reward,Coinlist Option 1,Reserve & Community
Mar 13 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 09 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 06 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 02 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 26 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 23 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 19 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 15 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 12 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 08 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 04 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 01 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 28 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 25 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 21 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 17 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 14 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 10 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 06 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 03 2031,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 30 2030,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 26 2030,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 23 2030,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 19 2030,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 15 2030,NYM,970629994.00,970629994.00,220629994.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 12 2030,NYM,970030606.00,970030606.00,220030606.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 08 2030,NYM,970030606.00,970030606.00,220030606.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 04 2030,NYM,970030606.00,970030606.00,220030606.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 01 2030,NYM,970030606.00,970030606.00,220030606.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 27 2030,NYM,970030606.00,970030606.00,220030606.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 23 2030,NYM,970030606.00,970030606.00,220030606.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 20 2030,NYM,970030606.00,970030606.00,220030606.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 16 2030,NYM,970030606.00,970030606.00,220030606.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 12 2030,NYM,969418986.00,969418986.00,219418986.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 09 2030,NYM,969418986.00,969418986.00,219418986.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 05 2030,NYM,969418986.00,969418986.00,219418986.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 01 2030,NYM,969418986.00,969418986.00,219418986.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 29 2030,NYM,969418986.00,969418986.00,219418986.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 25 2030,NYM,969418986.00,969418986.00,219418986.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 22 2030,NYM,969418986.00,969418986.00,219418986.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 18 2030,NYM,969418986.00,969418986.00,219418986.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 14 2030,NYM,969418986.00,969418986.00,219418986.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 11 2030,NYM,968794884.00,968794884.00,218794884.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 07 2030,NYM,968794884.00,968794884.00,218794884.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 03 2030,NYM,968794884.00,968794884.00,218794884.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 30 2030,NYM,968794884.00,968794884.00,218794884.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 26 2030,NYM,968794884.00,968794884.00,218794884.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 22 2030,NYM,968794884.00,968794884.00,218794884.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 19 2030,NYM,968794884.00,968794884.00,218794884.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 15 2030,NYM,968794884.00,968794884.00,218794884.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 11 2030,NYM,968158045.00,968158045.00,218158045.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 08 2030,NYM,968158045.00,968158045.00,218158045.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 04 2030,NYM,968158045.00,968158045.00,218158045.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 31 2030,NYM,968158045.00,968158045.00,218158045.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 28 2030,NYM,968158045.00,968158045.00,218158045.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 24 2030,NYM,968158045.00,968158045.00,218158045.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 20 2030,NYM,968158045.00,968158045.00,218158045.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 17 2030,NYM,968158045.00,968158045.00,218158045.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 13 2030,NYM,967508209.00,967508209.00,217508209.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 09 2030,NYM,967508209.00,967508209.00,217508209.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 06 2030,NYM,967508209.00,967508209.00,217508209.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 02 2030,NYM,967508209.00,967508209.00,217508209.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 30 2030,NYM,967508209.00,967508209.00,217508209.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 26 2030,NYM,967508209.00,967508209.00,217508209.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 22 2030,NYM,967508209.00,967508209.00,217508209.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 19 2030,NYM,967508209.00,967508209.00,217508209.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 15 2030,NYM,966845111.00,966845111.00,216845111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 11 2030,NYM,966845111.00,966845111.00,216845111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 08 2030,NYM,966845111.00,966845111.00,216845111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 04 2030,NYM,966845111.00,966845111.00,216845111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 30 2030,NYM,966845111.00,966845111.00,216845111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 27 2030,NYM,966845111.00,966845111.00,216845111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 23 2030,NYM,966845111.00,966845111.00,216845111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 19 2030,NYM,966845111.00,966845111.00,216845111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 16 2030,NYM,966845111.00,966845111.00,216845111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 12 2030,NYM,966168481.00,966168481.00,216168481.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 08 2030,NYM,966168481.00,966168481.00,216168481.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 05 2030,NYM,966168481.00,966168481.00,216168481.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 01 2030,NYM,966168481.00,966168481.00,216168481.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 28 2030,NYM,966168481.00,966168481.00,216168481.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 25 2030,NYM,966168481.00,966168481.00,216168481.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 21 2030,NYM,966168481.00,966168481.00,216168481.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 17 2030,NYM,966168481.00,966168481.00,216168481.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 14 2030,NYM,965478041.00,965478041.00,215478041.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 10 2030,NYM,965478041.00,965478041.00,215478041.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 06 2030,NYM,965478041.00,965478041.00,215478041.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 03 2030,NYM,965478041.00,965478041.00,215478041.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 29 2030,NYM,965478041.00,965478041.00,215478041.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 26 2030,NYM,965478041.00,965478041.00,215478041.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 22 2030,NYM,965478041.00,965478041.00,215478041.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 18 2030,NYM,965478041.00,965478041.00,215478041.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 15 2030,NYM,964773512.00,964773512.00,214773512.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 11 2030,NYM,964773512.00,964773512.00,214773512.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 07 2030,NYM,964773512.00,964773512.00,214773512.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 04 2030,NYM,964773512.00,964773512.00,214773512.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 31 2030,NYM,964773512.00,964773512.00,214773512.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 27 2030,NYM,964773512.00,964773512.00,214773512.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 24 2030,NYM,964773512.00,964773512.00,214773512.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 20 2030,NYM,964773512.00,964773512.00,214773512.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 16 2030,NYM,964054604.00,964054604.00,214054604.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 13 2030,NYM,964054604.00,964054604.00,214054604.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 09 2030,NYM,964054604.00,964054604.00,214054604.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 05 2030,NYM,964054604.00,964054604.00,214054604.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 02 2030,NYM,964054604.00,964054604.00,214054604.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 26 2030,NYM,964054604.00,964054604.00,214054604.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 22 2030,NYM,964054604.00,964054604.00,214054604.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 19 2030,NYM,964054604.00,964054604.00,214054604.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 15 2030,NYM,963321024.00,963321024.00,213321024.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 11 2030,NYM,963321024.00,963321024.00,213321024.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 08 2030,NYM,963321024.00,963321024.00,213321024.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 04 2030,NYM,963321024.00,963321024.00,213321024.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 31 2030,NYM,963321024.00,963321024.00,213321024.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 28 2030,NYM,963321024.00,963321024.00,213321024.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 24 2030,NYM,963321024.00,963321024.00,213321024.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 21 2030,NYM,963321024.00,963321024.00,213321024.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 17 2030,NYM,963321024.00,963321024.00,213321024.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 13 2030,NYM,962572474.00,962572474.00,212572474.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 10 2030,NYM,962572474.00,962572474.00,212572474.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 06 2030,NYM,962572474.00,962572474.00,212572474.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 02 2030,NYM,962572474.00,962572474.00,212572474.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 30 2029,NYM,962572474.00,962572474.00,212572474.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 26 2029,NYM,962572474.00,962572474.00,212572474.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 22 2029,NYM,962572474.00,962572474.00,212572474.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 19 2029,NYM,962572474.00,962572474.00,212572474.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 15 2029,NYM,961808647.00,961808647.00,211808647.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 11 2029,NYM,961808647.00,961808647.00,211808647.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 08 2029,NYM,961808647.00,961808647.00,211808647.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 04 2029,NYM,961808647.00,961808647.00,211808647.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 30 2029,NYM,961808647.00,961808647.00,211808647.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 27 2029,NYM,961808647.00,961808647.00,211808647.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 23 2029,NYM,961808647.00,961808647.00,211808647.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 19 2029,NYM,961808647.00,961808647.00,211808647.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 16 2029,NYM,961029231.00,961029231.00,211029231.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 12 2029,NYM,961029231.00,961029231.00,211029231.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 08 2029,NYM,961029231.00,961029231.00,211029231.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 05 2029,NYM,961029231.00,961029231.00,211029231.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 01 2029,NYM,961029231.00,961029231.00,211029231.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 29 2029,NYM,961029231.00,961029231.00,211029231.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 25 2029,NYM,961029231.00,961029231.00,211029231.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 21 2029,NYM,961029231.00,961029231.00,211029231.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 18 2029,NYM,960233909.00,960233909.00,210233909.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 14 2029,NYM,960233909.00,960233909.00,210233909.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 10 2029,NYM,960233909.00,960233909.00,210233909.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 07 2029,NYM,960233909.00,960233909.00,210233909.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 03 2029,NYM,960233909.00,960233909.00,210233909.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 29 2029,NYM,960233909.00,960233909.00,210233909.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 26 2029,NYM,960233909.00,960233909.00,210233909.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 22 2029,NYM,960233909.00,960233909.00,210233909.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 18 2029,NYM,959422357.00,959422357.00,209422357.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 15 2029,NYM,959422357.00,959422357.00,209422357.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 11 2029,NYM,959422357.00,959422357.00,209422357.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 07 2029,NYM,959422357.00,959422357.00,209422357.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 04 2029,NYM,959422357.00,959422357.00,209422357.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 31 2029,NYM,959422357.00,959422357.00,209422357.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 27 2029,NYM,959422357.00,959422357.00,209422357.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 24 2029,NYM,959422357.00,959422357.00,209422357.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 20 2029,NYM,959422357.00,959422357.00,209422357.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 16 2029,NYM,958594241.00,958594241.00,208594241.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 13 2029,NYM,958594241.00,958594241.00,208594241.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 09 2029,NYM,958594241.00,958594241.00,208594241.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 05 2029,NYM,958594241.00,958594241.00,208594241.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 02 2029,NYM,958594241.00,958594241.00,208594241.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 29 2029,NYM,958594241.00,958594241.00,208594241.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 26 2029,NYM,958594241.00,958594241.00,208594241.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 22 2029,NYM,958594241.00,958594241.00,208594241.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 18 2029,NYM,957749226.00,957749226.00,207749226.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 15 2029,NYM,957749226.00,957749226.00,207749226.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 11 2029,NYM,957749226.00,957749226.00,207749226.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 07 2029,NYM,957749226.00,957749226.00,207749226.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 04 2029,NYM,957749226.00,957749226.00,207749226.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 30 2029,NYM,957749226.00,957749226.00,207749226.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 26 2029,NYM,957749226.00,957749226.00,207749226.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 23 2029,NYM,957749226.00,957749226.00,207749226.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 19 2029,NYM,956886965.00,956886965.00,206886965.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 15 2029,NYM,956886965.00,956886965.00,206886965.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 12 2029,NYM,956886965.00,956886965.00,206886965.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 08 2029,NYM,956886965.00,956886965.00,206886965.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 04 2029,NYM,956886965.00,956886965.00,206886965.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 01 2029,NYM,956886965.00,956886965.00,206886965.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 28 2029,NYM,956886965.00,956886965.00,206886965.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 24 2029,NYM,956886965.00,956886965.00,206886965.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 21 2029,NYM,956007107.00,956007107.00,206007107.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 17 2029,NYM,956007107.00,956007107.00,206007107.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 13 2029,NYM,956007107.00,956007107.00,206007107.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 10 2029,NYM,956007107.00,956007107.00,206007107.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 06 2029,NYM,956007107.00,956007107.00,206007107.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 03 2029,NYM,956007107.00,956007107.00,206007107.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 29 2029,NYM,956007107.00,956007107.00,206007107.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 25 2029,NYM,956007107.00,956007107.00,206007107.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 22 2029,NYM,956007107.00,956007107.00,206007107.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 18 2029,NYM,955109293.00,955109293.00,205109293.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 14 2029,NYM,955109293.00,955109293.00,205109293.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 11 2029,NYM,955109293.00,955109293.00,205109293.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 07 2029,NYM,955109293.00,955109293.00,205109293.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 03 2029,NYM,955109293.00,955109293.00,205109293.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 31 2029,NYM,955109293.00,955109293.00,205109293.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 27 2029,NYM,955109293.00,955109293.00,205109293.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 23 2029,NYM,955109293.00,955109293.00,205109293.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 20 2029,NYM,954193156.00,954193156.00,204193156.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 16 2029,NYM,954193156.00,954193156.00,204193156.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 12 2029,NYM,954193156.00,954193156.00,204193156.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 09 2029,NYM,954193156.00,954193156.00,204193156.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 05 2029,NYM,954193156.00,954193156.00,204193156.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 01 2029,NYM,954193156.00,954193156.00,204193156.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 26 2029,NYM,954193156.00,954193156.00,204193156.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 22 2029,NYM,954193156.00,954193156.00,204193156.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 18 2029,NYM,953258323.00,953258323.00,203258323.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 15 2029,NYM,953258323.00,953258323.00,203258323.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
