Date,Symbol,Available Supply,Unlocked Supply,Marketing (TBD),BONK DAO (TBD),Early Contributor,Initial Liquidity,Solana Developer,Solana Artist and Collectors,Solana Market Participants and Defi Users,Solana NFT Projects
Aug 20 2024,BONK,90438868613138.56,69338868613138.57,5300000000000.00,15800000000000.00,11438868613138.57,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 19 2024,BONK,90419708029196.95,69319708029196.97,5300000000000.00,15800000000000.00,11419708029196.97,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 17 2024,BONK,90381386861313.77,69281386861313.75,5300000000000.00,15800000000000.00,11381386861313.76,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 16 2024,BONK,90362226277372.16,69262226277372.15,5300000000000.00,15800000000000.00,11362226277372.15,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 15 2024,BONK,90343065693430.56,69243065693430.55,5300000000000.00,15800000000000.00,11343065693430.54,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 13 2024,BONK,90304744525547.31,69204744525547.33,5300000000000.00,15800000000000.00,11304744525547.33,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 12 2024,BONK,90285583941605.72,69185583941605.73,5300000000000.00,15800000000000.00,11285583941605.73,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 10 2024,BONK,90247262773722.52,69147262773722.52,5300000000000.00,15800000000000.00,11247262773722.52,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 09 2024,BONK,90228102189780.90,69128102189780.91,5300000000000.00,15800000000000.00,11228102189780.91,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 08 2024,BONK,90208941605839.31,69108941605839.30,5300000000000.00,15800000000000.00,11208941605839.31,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 06 2024,BONK,90170620437956.10,69070620437956.09,5300000000000.00,15800000000000.00,11170620437956.09,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 05 2024,BONK,90151459854014.48,69051459854014.48,5300000000000.00,15800000000000.00,11151459854014.49,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 04 2024,BONK,90132299270072.88,69032299270072.88,5300000000000.00,15800000000000.00,11132299270072.88,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 02 2024,BONK,90093978102189.69,68993978102189.67,5300000000000.00,15800000000000.00,11093978102189.67,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 01 2024,BONK,90074817518248.06,68974817518248.06,5300000000000.00,15800000000000.00,11074817518248.07,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 31 2024,BONK,90055656934306.47,68955656934306.46,5300000000000.00,15800000000000.00,11055656934306.46,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 29 2024,BONK,90017335766423.25,68917335766423.25,5300000000000.00,15800000000000.00,11017335766423.25,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 28 2024,BONK,89998175182481.64,68898175182481.64,5300000000000.00,15800000000000.00,10998175182481.65,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 27 2024,BONK,89979014598540.03,68879014598540.04,5300000000000.00,15800000000000.00,10979014598540.04,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 25 2024,BONK,89940693430656.83,68840693430656.83,5300000000000.00,15800000000000.00,10940693430656.83,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 24 2024,BONK,89921532846715.22,68821532846715.22,5300000000000.00,15800000000000.00,10921532846715.22,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 23 2024,BONK,89902372262773.62,68802372262773.62,5300000000000.00,15800000000000.00,10902372262773.62,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 21 2024,BONK,89864051094890.40,68764051094890.41,5300000000000.00,15800000000000.00,10864051094890.41,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 20 2024,BONK,89844890510948.80,68744890510948.80,5300000000000.00,15800000000000.00,10844890510948.80,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 19 2024,BONK,89825729927007.19,68725729927007.20,5300000000000.00,15800000000000.00,10825729927007.20,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 17 2024,BONK,89787408759123.98,68687408759123.98,5300000000000.00,15800000000000.00,10787408759123.98,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 16 2024,BONK,89768248175182.38,68668248175182.38,5300000000000.00,15800000000000.00,10768248175182.38,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 15 2024,BONK,89749087591240.78,68649087591240.77,5300000000000.00,15800000000000.00,10749087591240.77,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 13 2024,BONK,89710766423357.56,68610766423357.56,5300000000000.00,15800000000000.00,10710766423357.56,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 12 2024,BONK,89691605839415.95,68591605839415.95,5300000000000.00,15800000000000.00,10691605839415.96,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 12 2024,BONK,89691605839415.95,68591605839415.95,5300000000000.00,15800000000000.00,10691605839415.96,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 11 2024,BONK,89672445255474.34,68572445255474.35,5300000000000.00,15800000000000.00,10672445255474.35,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 09 2024,BONK,89634124087591.14,68534124087591.14,5300000000000.00,15800000000000.00,10634124087591.14,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 08 2024,BONK,89614963503649.53,68514963503649.53,5300000000000.00,15800000000000.00,10614963503649.54,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 07 2024,BONK,89595802919707.94,68495802919707.93,5300000000000.00,15800000000000.00,10595802919707.93,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 05 2024,BONK,89557481751824.72,68457481751824.72,5300000000000.00,15800000000000.00,10557481751824.72,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 04 2024,BONK,89538321167883.11,68438321167883.11,5300000000000.00,15800000000000.00,10538321167883.11,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 03 2024,BONK,89519160583941.50,68419160583941.51,5300000000000.00,15800000000000.00,10519160583941.51,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 01 2024,BONK,89480839416058.30,68380839416058.30,5300000000000.00,15800000000000.00,10480839416058.30,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 30 2024,BONK,89461678832116.69,68361678832116.69,5300000000000.00,15800000000000.00,10461678832116.69,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 29 2024,BONK,89442518248175.10,68342518248175.09,5300000000000.00,15800000000000.00,10442518248175.09,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 27 2024,BONK,89404197080291.88,68304197080291.88,5300000000000.00,15800000000000.00,10404197080291.88,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 26 2024,BONK,89385036496350.27,68285036496350.27,5300000000000.00,15800000000000.00,10385036496350.27,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 25 2024,BONK,89365875912408.66,68265875912408.66,5300000000000.00,15800000000000.00,10365875912408.66,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 23 2024,BONK,89327554744525.45,68227554744525.45,5300000000000.00,15800000000000.00,10327554744525.45,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 22 2024,BONK,89308394160583.84,68208394160583.84,5300000000000.00,15800000000000.00,10308394160583.85,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 21 2024,BONK,89289233576642.25,68189233576642.24,5300000000000.00,15800000000000.00,10289233576642.24,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 19 2024,BONK,89250912408759.03,68150912408759.03,5300000000000.00,15800000000000.00,10250912408759.03,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 18 2024,BONK,89231751824817.42,68131751824817.42,5300000000000.00,15800000000000.00,10231751824817.43,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 17 2024,BONK,89212591240875.81,68112591240875.82,5300000000000.00,15800000000000.00,10212591240875.82,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 15 2024,BONK,89174270072992.61,68074270072992.61,5300000000000.00,15800000000000.00,10174270072992.61,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 14 2024,BONK,89155109489051.00,68055109489051.00,5300000000000.00,15800000000000.00,10155109489051.00,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 13 2024,BONK,89135948905109.40,68035948905109.40,5300000000000.00,15800000000000.00,10135948905109.40,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 11 2024,BONK,89097627737226.19,67997627737226.19,5300000000000.00,15800000000000.00,10097627737226.19,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 10 2024,BONK,89078467153284.58,67978467153284.58,5300000000000.00,15800000000000.00,10078467153284.58,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 09 2024,BONK,89059306569342.97,67959306569342.98,5300000000000.00,15800000000000.00,10059306569342.98,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 07 2024,BONK,89020985401459.77,67920985401459.77,5300000000000.00,15800000000000.00,10020985401459.77,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 06 2024,BONK,89001824817518.16,67901824817518.16,5300000000000.00,15800000000000.00,10001824817518.16,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 05 2024,BONK,88982664233576.56,67882664233576.56,5300000000000.00,15800000000000.00,9982664233576.56,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 03 2024,BONK,88944343065693.34,67844343065693.34,5300000000000.00,15800000000000.00,9944343065693.34,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 02 2024,BONK,88925182481751.73,67825182481751.73,5300000000000.00,15800000000000.00,9925182481751.74,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 01 2024,BONK,88906021897810.12,67806021897810.13,5300000000000.00,15800000000000.00,9906021897810.13,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 30 2024,BONK,88867700729926.92,67767700729926.92,5300000000000.00,15800000000000.00,9867700729926.92,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 29 2024,BONK,88848540145985.31,67748540145985.31,5300000000000.00,15800000000000.00,9848540145985.32,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 28 2024,BONK,88829379562043.72,67729379562043.71,5300000000000.00,15800000000000.00,9829379562043.71,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 26 2024,BONK,88791058394160.50,67691058394160.50,5300000000000.00,15800000000000.00,9791058394160.50,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 25 2024,BONK,88771897810218.89,67671897810218.89,5300000000000.00,15800000000000.00,9771897810218.90,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 23 2024,BONK,88733576642335.69,67633576642335.69,5300000000000.00,15800000000000.00,9733576642335.68,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 22 2024,BONK,88714416058394.08,67614416058394.08,5300000000000.00,15800000000000.00,9714416058394.08,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 21 2024,BONK,88695255474452.47,67595255474452.47,5300000000000.00,15800000000000.00,9695255474452.47,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 19 2024,BONK,88656934306569.27,67556934306569.27,5300000000000.00,15800000000000.00,9656934306569.26,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 18 2024,BONK,88637773722627.66,67537773722627.66,5300000000000.00,15800000000000.00,9637773722627.66,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 17 2024,BONK,88618613138686.05,67518613138686.05,5300000000000.00,15800000000000.00,9618613138686.05,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 15 2024,BONK,88580291970802.84,67480291970802.84,5300000000000.00,15800000000000.00,9580291970802.84,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 14 2024,BONK,88561131386861.23,67461131386861.23,5300000000000.00,15800000000000.00,9561131386861.23,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 13 2024,BONK,88541970802919.62,67441970802919.62,5300000000000.00,15800000000000.00,9541970802919.63,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 11 2024,BONK,88503649635036.42,67403649635036.42,5300000000000.00,15800000000000.00,9503649635036.42,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 10 2024,BONK,88484489051094.81,67384489051094.81,5300000000000.00,15800000000000.00,9484489051094.81,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 09 2024,BONK,88465328467153.20,67365328467153.20,5300000000000.00,15800000000000.00,9465328467153.21,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 07 2024,BONK,88427007299270.00,67327007299270.00,5300000000000.00,15800000000000.00,9427007299270.00,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 06 2024,BONK,88407846715328.39,67307846715328.39,5300000000000.00,15800000000000.00,9407846715328.39,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 05 2024,BONK,88388686131386.78,67288686131386.78,5300000000000.00,15800000000000.00,9388686131386.79,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 03 2024,BONK,88350364963503.58,67250364963503.58,5300000000000.00,15800000000000.00,9350364963503.57,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 02 2024,BONK,88331204379561.97,67231204379561.97,5300000000000.00,15800000000000.00,9331204379561.97,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 01 2024,BONK,88312043795620.36,67212043795620.36,5300000000000.00,15800000000000.00,9312043795620.36,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 29 2024,BONK,88273722627737.16,67173722627737.16,5300000000000.00,15800000000000.00,9273722627737.15,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 28 2024,BONK,88254562043795.55,67154562043795.55,5300000000000.00,15800000000000.00,9254562043795.55,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 27 2024,BONK,88235401459853.94,67135401459853.94,5300000000000.00,15800000000000.00,9235401459853.94,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 25 2024,BONK,88197080291970.73,67097080291970.73,5300000000000.00,15800000000000.00,9197080291970.73,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 24 2024,BONK,88177919708029.12,67077919708029.12,5300000000000.00,15800000000000.00,9177919708029.13,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 23 2024,BONK,88158759124087.52,67058759124087.52,5300000000000.00,15800000000000.00,9158759124087.52,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 21 2024,BONK,88120437956204.31,67020437956204.31,5300000000000.00,15800000000000.00,9120437956204.31,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 20 2024,BONK,88101277372262.70,67001277372262.70,5300000000000.00,15800000000000.00,9101277372262.70,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 19 2024,BONK,88082116788321.10,66982116788321.09,5300000000000.00,15800000000000.00,9082116788321.10,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 17 2024,BONK,88043795620437.89,66943795620437.89,5300000000000.00,15800000000000.00,9043795620437.89,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 16 2024,BONK,88024635036496.28,66924635036496.28,5300000000000.00,15800000000000.00,9024635036496.28,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 15 2024,BONK,88005474452554.67,66905474452554.67,5300000000000.00,15800000000000.00,9005474452554.68,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 13 2024,BONK,87967153284671.47,66867153284671.47,5300000000000.00,15800000000000.00,8967153284671.47,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 12 2024,BONK,87947992700729.86,66847992700729.86,5300000000000.00,15800000000000.00,8947992700729.86,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 11 2024,BONK,87928832116788.25,66828832116788.25,5300000000000.00,15800000000000.00,8928832116788.25,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 09 2024,BONK,87890510948905.05,66790510948905.05,5300000000000.00,15800000000000.00,8890510948905.04,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 08 2024,BONK,87871350364963.44,66771350364963.44,5300000000000.00,15800000000000.00,8871350364963.44,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 07 2024,BONK,87852189781021.83,66752189781021.83,5300000000000.00,15800000000000.00,8852189781021.83,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 05 2024,BONK,87813868613138.62,66713868613138.62,5300000000000.00,15800000000000.00,8813868613138.62,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 04 2024,BONK,87794708029197.02,66694708029197.02,5300000000000.00,15800000000000.00,8794708029197.02,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 03 2024,BONK,87775547445255.40,66675547445255.41,5300000000000.00,15800000000000.00,8775547445255.41,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Apr 01 2024,BONK,87737226277372.20,66637226277372.20,5300000000000.00,15800000000000.00,8737226277372.20,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 31 2024,BONK,87718065693430.60,66618065693430.59,5300000000000.00,15800000000000.00,8718065693430.59,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 30 2024,BONK,0,66598905109488.98,5300000000000.00,15800000000000.00,8698905109488.99,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 28 2024,BONK,0,66560583941605.78,0,0,8660583941605.78,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 27 2024,BONK,0,66541423357664.17,0,0,8641423357664.17,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 26 2024,BONK,0,66522262773722.56,0,0,8622262773722.57,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 24 2024,BONK,0,66483941605839.36,0,0,8583941605839.36,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 23 2024,BONK,0,66464781021897.75,0,0,8564781021897.75,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 22 2024,BONK,0,66445620437956.14,0,0,8545620437956.15,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 20 2024,BONK,0,66407299270072.94,0,0,8507299270072.93,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 19 2024,BONK,0,66388138686131.33,0,0,8488138686131.33,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 18 2024,BONK,0,66368978102189.72,0,0,8468978102189.72,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 16 2024,BONK,0,66330656934306.52,0,0,8430656934306.51,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 15 2024,BONK,0,66311496350364.91,0,0,8411496350364.91,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 14 2024,BONK,0,66292335766423.30,0,0,8392335766423.30,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 12 2024,BONK,0,66254014598540.09,0,0,8354014598540.09,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 11 2024,BONK,0,66234854014598.48,0,0,8334854014598.48,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 10 2024,BONK,0,66215693430656.88,0,0,8315693430656.88,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 08 2024,BONK,0,66177372262773.67,0,0,8277372262773.67,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 07 2024,BONK,0,66158211678832.06,0,0,8258211678832.06,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 05 2024,BONK,0,66119890510948.85,0,0,8219890510948.85,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 04 2024,BONK,0,66100729927007.25,0,0,8200729927007.25,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 03 2024,BONK,0,66081569343065.64,0,0,8181569343065.64,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Mar 01 2024,BONK,0,66043248175182.43,0,0,8143248175182.43,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 29 2024,BONK,0,66024087591240.83,0,0,8124087591240.82,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 28 2024,BONK,0,66004927007299.22,0,0,8104927007299.22,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 26 2024,BONK,0,65966605839416.01,0,0,8066605839416.01,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 25 2024,BONK,0,65947445255474.41,0,0,8047445255474.40,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 24 2024,BONK,0,65928284671532.80,0,0,8028284671532.80,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 22 2024,BONK,0,65889963503649.59,0,0,7989963503649.59,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 21 2024,BONK,0,65870802919707.98,0,0,7970802919707.98,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 20 2024,BONK,0,65851642335766.38,0,0,7951642335766.38,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 18 2024,BONK,0,65813321167883.16,0,0,7913321167883.16,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 17 2024,BONK,0,65794160583941.56,0,0,7894160583941.56,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 16 2024,BONK,0,65774999999999.95,0,0,7874999999999.95,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 14 2024,BONK,0,65736678832116.74,0,0,7836678832116.74,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 13 2024,BONK,0,65717518248175.14,0,0,7817518248175.14,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 12 2024,BONK,0,65698357664233.53,0,0,7798357664233.53,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 10 2024,BONK,0,65660036496350.32,0,0,7760036496350.32,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 09 2024,BONK,0,65640875912408.72,0,0,7740875912408.72,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 08 2024,BONK,0,65621715328467.11,0,0,7721715328467.11,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 06 2024,BONK,0,65583394160583.90,0,0,7683394160583.90,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 05 2024,BONK,0,65564233576642.30,0,0,7664233576642.29,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 04 2024,BONK,0,65545072992700.69,0,0,7645072992700.69,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 02 2024,BONK,0,65506751824817.48,0,0,7606751824817.48,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Feb 01 2024,BONK,0,65487591240875.88,0,0,7587591240875.87,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 31 2024,BONK,0,65468430656934.27,0,0,7568430656934.27,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 29 2024,BONK,0,65430109489051.06,0,0,7530109489051.06,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 28 2024,BONK,0,65410948905109.45,0,0,7510948905109.45,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 27 2024,BONK,0,65391788321167.84,0,0,7491788321167.84,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 25 2024,BONK,0,65353467153284.63,0,0,7453467153284.63,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 24 2024,BONK,0,65334306569343.03,0,0,7434306569343.03,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 23 2024,BONK,0,65315145985401.42,0,0,7415145985401.42,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
