Date,Symbol,Available Supply,Unlocked Supply,Founders & Advisors,Development,Ecosystem,NFT Drops,Staking,Liquidity,Seed,Private Round 1,Private Round 2,Private Round 3,IDO
Dec 02 2023,SUPER,0,967424657.53,88767123.29,88767123.29,79890410.96,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Dec 01 2023,SUPER,0,967027397.26,88630136.99,88630136.99,79767123.29,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 29 2023,SUPER,0,966232876.71,88356164.38,88356164.38,79520547.95,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 28 2023,SUPER,0,965835616.44,88219178.08,88219178.08,79397260.27,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 26 2023,SUPER,0,965041095.89,87945205.48,87945205.48,79150684.93,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 25 2023,SUPER,0,964643835.62,87808219.18,87808219.18,79027397.26,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 24 2023,SUPER,0,964246575.34,87671232.88,87671232.88,78904109.59,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 22 2023,SUPER,0,963452054.79,87397260.27,87397260.27,78657534.25,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 21 2023,SUPER,0,963054794.52,87260273.97,87260273.97,78534246.58,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 20 2023,SUPER,0,962657534.25,87123287.67,87123287.67,78410958.90,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 18 2023,SUPER,0,961863013.70,86849315.07,86849315.07,78164383.56,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 17 2023,SUPER,0,961465753.42,86712328.77,86712328.77,78041095.89,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 16 2023,SUPER,0,961068493.15,86575342.47,86575342.47,77917808.22,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 14 2023,SUPER,0,960273972.60,86301369.86,86301369.86,77671232.88,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 13 2023,SUPER,0,959876712.33,86164383.56,86164383.56,77547945.21,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 11 2023,SUPER,0,959082191.78,85890410.96,85890410.96,77301369.86,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 10 2023,SUPER,0,958684931.51,85753424.66,85753424.66,77178082.19,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 09 2023,SUPER,0,958287671.23,85616438.36,85616438.36,77054794.52,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 07 2023,SUPER,0,957493150.68,85342465.75,85342465.75,76808219.18,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 06 2023,SUPER,0,957095890.41,85205479.45,85205479.45,76684931.51,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 05 2023,SUPER,0,956698630.14,85068493.15,85068493.15,76561643.84,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 03 2023,SUPER,0,955904109.59,84794520.55,84794520.55,76315068.49,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 02 2023,SUPER,0,955506849.32,84657534.25,84657534.25,76191780.82,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 31 2023,SUPER,0,954712328.77,84383561.64,84383561.64,75945205.48,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 30 2023,SUPER,0,954315068.49,84246575.34,84246575.34,75821917.81,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 29 2023,SUPER,0,953917808.22,84109589.04,84109589.04,75698630.14,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 27 2023,SUPER,0,953123287.67,83835616.44,83835616.44,75452054.79,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 26 2023,SUPER,0,952726027.40,83698630.14,83698630.14,75328767.12,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 25 2023,SUPER,0,952328767.12,83561643.84,83561643.84,75205479.45,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 23 2023,SUPER,0,951534246.58,83287671.23,83287671.23,74958904.11,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 22 2023,SUPER,0,951136986.30,83150684.93,83150684.93,74835616.44,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 20 2023,SUPER,0,950342465.75,82876712.33,82876712.33,74589041.10,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 19 2023,SUPER,0,949945205.48,82739726.03,82739726.03,74465753.42,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 18 2023,SUPER,0,949547945.21,82602739.73,82602739.73,74342465.75,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 16 2023,SUPER,0,948753424.66,82328767.12,82328767.12,74095890.41,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 15 2023,SUPER,0,948356164.38,82191780.82,82191780.82,73972602.74,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 14 2023,SUPER,0,947958904.11,82054794.52,82054794.52,73849315.07,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 12 2023,SUPER,0,947164383.56,81780821.92,81780821.92,73602739.73,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 11 2023,SUPER,0,946767123.29,81643835.62,81643835.62,73479452.05,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 09 2023,SUPER,0,945972602.74,81369863.01,81369863.01,73232876.71,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 08 2023,SUPER,0,945575342.47,81232876.71,81232876.71,73109589.04,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 07 2023,SUPER,0,945178082.19,81095890.41,81095890.41,72986301.37,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 05 2023,SUPER,0,944383561.64,80821917.81,80821917.81,72739726.03,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 04 2023,SUPER,0,943986301.37,80684931.51,80684931.51,72616438.36,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 03 2023,SUPER,0,943589041.10,80547945.21,80547945.21,72493150.68,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Oct 01 2023,SUPER,0,942794520.55,80273972.60,80273972.60,72246575.34,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 30 2023,SUPER,0,942397260.27,80136986.30,80136986.30,72123287.67,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 28 2023,SUPER,0,941602739.73,79863013.70,79863013.70,71876712.33,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 27 2023,SUPER,0,941205479.45,79726027.40,79726027.40,71753424.66,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 26 2023,SUPER,0,940808219.18,79589041.10,79589041.10,71630136.99,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 24 2023,SUPER,0,940013698.63,79315068.49,79315068.49,71383561.64,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 23 2023,SUPER,0,939616438.36,79178082.19,79178082.19,71260273.97,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 22 2023,SUPER,0,939219178.08,79041095.89,79041095.89,71136986.30,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 20 2023,SUPER,0,938424657.53,78767123.29,78767123.29,70890410.96,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 19 2023,SUPER,0,938027397.26,78630136.99,78630136.99,70767123.29,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 17 2023,SUPER,0,937232876.71,78356164.38,78356164.38,70520547.95,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 16 2023,SUPER,0,936835616.44,78219178.08,78219178.08,70397260.27,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 15 2023,SUPER,0,936438356.16,78082191.78,78082191.78,70273972.60,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 13 2023,SUPER,0,935643835.62,77808219.18,77808219.18,70027397.26,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 12 2023,SUPER,0,935246575.34,77671232.88,77671232.88,69904109.59,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 11 2023,SUPER,0,934849315.07,77534246.58,77534246.58,69780821.92,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 09 2023,SUPER,0,934054794.52,77260273.97,77260273.97,69534246.58,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 08 2023,SUPER,0,933657534.25,77123287.67,77123287.67,69410958.90,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 07 2023,SUPER,0,933260273.97,76986301.37,76986301.37,69287671.23,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 05 2023,SUPER,0,932465753.42,76712328.77,76712328.77,69041095.89,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 04 2023,SUPER,0,932068493.15,76575342.47,76575342.47,68917808.22,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 02 2023,SUPER,0,931273972.60,76301369.86,76301369.86,68671232.88,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Sep 01 2023,SUPER,0,930876712.33,76164383.56,76164383.56,68547945.21,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Aug 31 2023,SUPER,0,930479452.05,76027397.26,76027397.26,68424657.53,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Aug 29 2023,SUPER,0,929684931.51,75753424.66,75753424.66,68178082.19,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Aug 28 2023,SUPER,0,929287671.23,75616438.36,75616438.36,68054794.52,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Aug 27 2023,SUPER,0,928890410.96,75479452.05,75479452.05,67931506.85,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Aug 25 2023,SUPER,0,928095890.41,75205479.45,75205479.45,67684931.51,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Aug 24 2023,SUPER,0,927698630.14,75068493.15,75068493.15,67561643.84,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Aug 22 2023,SUPER,0,926904109.59,74794520.55,74794520.55,67315068.49,50000000.00,250000000.00,10000000.00,50000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Aug 21 2023,SUPER,0,926448630.14,74657534.25,74657534.25,67191780.82,50000000.00,250000000.00,10000000.00,49941780.82,90000000.00,150000000.00,100000000.00,10000000.00
Aug 20 2023,SUPER,0,925993150.68,74520547.95,74520547.95,67068493.15,50000000.00,250000000.00,10000000.00,49883561.64,90000000.00,150000000.00,100000000.00,10000000.00
Aug 18 2023,SUPER,0,925082191.78,74246575.34,74246575.34,66821917.81,50000000.00,250000000.00,10000000.00,49767123.29,90000000.00,150000000.00,100000000.00,10000000.00
Aug 17 2023,SUPER,0,924626712.33,74109589.04,74109589.04,66698630.14,50000000.00,250000000.00,10000000.00,49708904.11,90000000.00,150000000.00,100000000.00,10000000.00
Aug 16 2023,SUPER,0,924171232.88,73972602.74,73972602.74,66575342.47,50000000.00,250000000.00,10000000.00,49650684.93,90000000.00,150000000.00,100000000.00,10000000.00
Aug 14 2023,SUPER,0,923260273.97,73698630.14,73698630.14,66328767.12,50000000.00,250000000.00,10000000.00,49534246.58,90000000.00,150000000.00,100000000.00,10000000.00
Aug 13 2023,SUPER,0,922804794.52,73561643.84,73561643.84,66205479.45,50000000.00,250000000.00,10000000.00,49476027.40,90000000.00,150000000.00,100000000.00,10000000.00
Aug 11 2023,SUPER,0,921893835.62,73287671.23,73287671.23,65958904.11,50000000.00,250000000.00,10000000.00,49359589.04,90000000.00,150000000.00,100000000.00,10000000.00
Aug 10 2023,SUPER,0,921438356.16,73150684.93,73150684.93,65835616.44,50000000.00,250000000.00,10000000.00,49301369.86,90000000.00,150000000.00,100000000.00,10000000.00
Aug 09 2023,SUPER,0,920982876.71,73013698.63,73013698.63,65712328.77,50000000.00,250000000.00,10000000.00,49243150.68,90000000.00,150000000.00,100000000.00,10000000.00
Aug 07 2023,SUPER,0,920071917.81,72739726.03,72739726.03,65465753.42,50000000.00,250000000.00,10000000.00,49126712.33,90000000.00,150000000.00,100000000.00,10000000.00
Aug 06 2023,SUPER,0,919616438.36,72602739.73,72602739.73,65342465.75,50000000.00,250000000.00,10000000.00,49068493.15,90000000.00,150000000.00,100000000.00,10000000.00
Aug 05 2023,SUPER,0,919160958.90,72465753.42,72465753.42,65219178.08,50000000.00,250000000.00,10000000.00,49010273.97,90000000.00,150000000.00,100000000.00,10000000.00
Aug 03 2023,SUPER,0,918250000.00,72191780.82,72191780.82,64972602.74,50000000.00,250000000.00,10000000.00,48893835.62,90000000.00,150000000.00,100000000.00,10000000.00
Aug 02 2023,SUPER,0,917794520.55,72054794.52,72054794.52,64849315.07,50000000.00,250000000.00,10000000.00,48835616.44,90000000.00,150000000.00,100000000.00,10000000.00
Jul 31 2023,SUPER,0,916883561.64,71780821.92,71780821.92,64602739.73,50000000.00,250000000.00,10000000.00,48719178.08,90000000.00,150000000.00,100000000.00,10000000.00
Jul 30 2023,SUPER,0,916428082.19,71643835.62,71643835.62,64479452.05,50000000.00,250000000.00,10000000.00,48660958.90,90000000.00,150000000.00,100000000.00,10000000.00
Jul 29 2023,SUPER,0,915972602.74,71506849.32,71506849.32,64356164.38,50000000.00,250000000.00,10000000.00,48602739.73,90000000.00,150000000.00,100000000.00,10000000.00
Jul 27 2023,SUPER,0,915061643.84,71232876.71,71232876.71,64109589.04,50000000.00,250000000.00,10000000.00,48486301.37,90000000.00,150000000.00,100000000.00,10000000.00
Jul 26 2023,SUPER,0,914606164.38,71095890.41,71095890.41,63986301.37,50000000.00,250000000.00,10000000.00,48428082.19,90000000.00,150000000.00,100000000.00,10000000.00
Jul 25 2023,SUPER,0,914150684.93,70958904.11,70958904.11,63863013.70,50000000.00,250000000.00,10000000.00,48369863.01,90000000.00,150000000.00,100000000.00,10000000.00
Jul 23 2023,SUPER,0,913239726.03,70684931.51,70684931.51,63616438.36,50000000.00,250000000.00,10000000.00,48253424.66,90000000.00,150000000.00,100000000.00,10000000.00
Jul 22 2023,SUPER,0,912784246.58,70547945.21,70547945.21,63493150.68,50000000.00,250000000.00,10000000.00,48195205.48,90000000.00,150000000.00,100000000.00,10000000.00
Jul 20 2023,SUPER,0,911873287.67,70273972.60,70273972.60,63246575.34,50000000.00,250000000.00,10000000.00,48078767.12,90000000.00,150000000.00,100000000.00,10000000.00
Jul 19 2023,SUPER,0,911417808.22,70136986.30,70136986.30,63123287.67,50000000.00,250000000.00,10000000.00,48020547.95,90000000.00,150000000.00,100000000.00,10000000.00
Jul 18 2023,SUPER,0,910962328.77,70000000.00,70000000.00,63000000.00,50000000.00,250000000.00,10000000.00,47962328.77,90000000.00,150000000.00,100000000.00,10000000.00
Jul 16 2023,SUPER,0,910051369.86,69726027.40,69726027.40,62753424.66,50000000.00,250000000.00,10000000.00,47845890.41,90000000.00,150000000.00,100000000.00,10000000.00
Jul 15 2023,SUPER,0,909595890.41,69589041.10,69589041.10,62630136.99,50000000.00,250000000.00,10000000.00,47787671.23,90000000.00,150000000.00,100000000.00,10000000.00
Jul 14 2023,SUPER,0,909140410.96,69452054.79,69452054.79,62506849.32,50000000.00,250000000.00,10000000.00,47729452.05,90000000.00,150000000.00,100000000.00,10000000.00
Jul 12 2023,SUPER,0,908229452.05,69178082.19,69178082.19,62260273.97,50000000.00,250000000.00,10000000.00,47613013.70,90000000.00,150000000.00,100000000.00,10000000.00
Jul 11 2023,SUPER,0,907773972.60,69041095.89,69041095.89,62136986.30,50000000.00,250000000.00,10000000.00,47554794.52,90000000.00,150000000.00,100000000.00,10000000.00
Jul 09 2023,SUPER,0,906863013.70,68767123.29,68767123.29,61890410.96,50000000.00,250000000.00,10000000.00,47438356.16,90000000.00,150000000.00,100000000.00,10000000.00
Jul 08 2023,SUPER,0,906407534.25,68630136.99,68630136.99,61767123.29,50000000.00,250000000.00,10000000.00,47380136.99,90000000.00,150000000.00,100000000.00,10000000.00
Jul 07 2023,SUPER,0,905952054.79,68493150.68,68493150.68,61643835.62,50000000.00,250000000.00,10000000.00,47321917.81,90000000.00,150000000.00,100000000.00,10000000.00
Jul 05 2023,SUPER,0,905041095.89,68219178.08,68219178.08,61397260.27,50000000.00,250000000.00,10000000.00,47205479.45,90000000.00,150000000.00,100000000.00,10000000.00
Jul 04 2023,SUPER,0,904585616.44,68082191.78,68082191.78,61273972.60,50000000.00,250000000.00,10000000.00,47147260.27,90000000.00,150000000.00,100000000.00,10000000.00
Jul 03 2023,SUPER,0,904130136.99,67945205.48,67945205.48,61150684.93,50000000.00,250000000.00,10000000.00,47089041.10,90000000.00,150000000.00,100000000.00,10000000.00
Jul 01 2023,SUPER,0,903219178.08,67671232.88,67671232.88,60904109.59,50000000.00,250000000.00,10000000.00,46972602.74,90000000.00,150000000.00,100000000.00,10000000.00
Jun 30 2023,SUPER,0,902763698.63,67534246.58,67534246.58,60780821.92,50000000.00,250000000.00,10000000.00,46914383.56,90000000.00,150000000.00,100000000.00,10000000.00
Jun 29 2023,SUPER,0,902308219.18,67397260.27,67397260.27,60657534.25,50000000.00,250000000.00,10000000.00,46856164.38,90000000.00,150000000.00,100000000.00,10000000.00
Jun 27 2023,SUPER,0,901397260.27,67123287.67,67123287.67,60410958.90,50000000.00,250000000.00,10000000.00,46739726.03,90000000.00,150000000.00,100000000.00,10000000.00
Jun 26 2023,SUPER,0,900941780.82,66986301.37,66986301.37,60287671.23,50000000.00,250000000.00,10000000.00,46681506.85,90000000.00,150000000.00,100000000.00,10000000.00
Jun 24 2023,SUPER,0,900030821.92,66712328.77,66712328.77,60041095.89,50000000.00,250000000.00,10000000.00,46565068.49,90000000.00,150000000.00,100000000.00,10000000.00
Jun 23 2023,SUPER,0,899575342.47,66575342.47,66575342.47,59917808.22,50000000.00,250000000.00,10000000.00,46506849.32,90000000.00,150000000.00,100000000.00,10000000.00
Jun 22 2023,SUPER,0,899119863.01,66438356.16,66438356.16,59794520.55,50000000.00,250000000.00,10000000.00,46448630.14,90000000.00,150000000.00,100000000.00,10000000.00
Jun 20 2023,SUPER,0,898208904.11,66164383.56,66164383.56,59547945.21,50000000.00,250000000.00,10000000.00,46332191.78,90000000.00,150000000.00,100000000.00,10000000.00
Jun 19 2023,SUPER,0,897753424.66,66027397.26,66027397.26,59424657.53,50000000.00,250000000.00,10000000.00,46273972.60,90000000.00,150000000.00,100000000.00,10000000.00
Jun 18 2023,SUPER,0,897297945.21,65890410.96,65890410.96,59301369.86,50000000.00,250000000.00,10000000.00,46215753.42,90000000.00,150000000.00,100000000.00,10000000.00
Jun 16 2023,SUPER,0,896386986.30,65616438.36,65616438.36,59054794.52,50000000.00,250000000.00,10000000.00,46099315.07,90000000.00,150000000.00,100000000.00,10000000.00
Jun 15 2023,SUPER,0,895931506.85,65479452.05,65479452.05,58931506.85,50000000.00,250000000.00,10000000.00,46041095.89,90000000.00,150000000.00,100000000.00,10000000.00
Jun 13 2023,SUPER,0,895020547.95,65205479.45,65205479.45,58684931.51,50000000.00,250000000.00,10000000.00,45924657.53,90000000.00,150000000.00,100000000.00,10000000.00
Jun 12 2023,SUPER,0,894565068.49,65068493.15,65068493.15,58561643.84,50000000.00,250000000.00,10000000.00,45866438.36,90000000.00,150000000.00,100000000.00,10000000.00
Jun 11 2023,SUPER,0,894109589.04,64931506.85,64931506.85,58438356.16,50000000.00,250000000.00,10000000.00,45808219.18,90000000.00,150000000.00,100000000.00,10000000.00
Jun 09 2023,SUPER,0,893198630.14,64657534.25,64657534.25,58191780.82,50000000.00,250000000.00,10000000.00,45691780.82,90000000.00,150000000.00,100000000.00,10000000.00
Jun 08 2023,SUPER,0,892743150.68,64520547.95,64520547.95,58068493.15,50000000.00,250000000.00,10000000.00,45633561.64,90000000.00,150000000.00,100000000.00,10000000.00
Jun 07 2023,SUPER,0,892287671.23,64383561.64,64383561.64,57945205.48,50000000.00,250000000.00,10000000.00,45575342.47,90000000.00,150000000.00,100000000.00,10000000.00
Jun 05 2023,SUPER,0,891376712.33,64109589.04,64109589.04,57698630.14,50000000.00,250000000.00,10000000.00,45458904.11,90000000.00,150000000.00,100000000.00,10000000.00
Jun 04 2023,SUPER,0,890921232.88,63972602.74,63972602.74,57575342.47,50000000.00,250000000.00,10000000.00,45400684.93,90000000.00,150000000.00,100000000.00,10000000.00
Jun 02 2023,SUPER,0,890010273.97,63698630.14,63698630.14,57328767.12,50000000.00,250000000.00,10000000.00,45284246.58,90000000.00,150000000.00,100000000.00,10000000.00
Jun 01 2023,SUPER,0,889554794.52,63561643.84,63561643.84,57205479.45,50000000.00,250000000.00,10000000.00,45226027.40,90000000.00,150000000.00,100000000.00,10000000.00
May 31 2023,SUPER,0,889099315.07,63424657.53,63424657.53,57082191.78,50000000.00,250000000.00,10000000.00,45167808.22,90000000.00,150000000.00,100000000.00,10000000.00
May 29 2023,SUPER,0,888188356.16,63150684.93,63150684.93,56835616.44,50000000.00,250000000.00,10000000.00,45051369.86,90000000.00,150000000.00,100000000.00,10000000.00
May 28 2023,SUPER,0,887732876.71,63013698.63,63013698.63,56712328.77,50000000.00,250000000.00,10000000.00,44993150.68,90000000.00,150000000.00,100000000.00,10000000.00
May 27 2023,SUPER,0,887277397.26,62876712.33,62876712.33,56589041.10,50000000.00,250000000.00,10000000.00,44934931.51,90000000.00,150000000.00,100000000.00,10000000.00
May 25 2023,SUPER,0,886366438.36,62602739.73,62602739.73,56342465.75,50000000.00,250000000.00,10000000.00,44818493.15,90000000.00,150000000.00,100000000.00,10000000.00
May 24 2023,SUPER,0,885910958.90,62465753.42,62465753.42,56219178.08,50000000.00,250000000.00,10000000.00,44760273.97,90000000.00,150000000.00,100000000.00,10000000.00
May 22 2023,SUPER,0,885000000.00,62191780.82,62191780.82,55972602.74,50000000.00,250000000.00,10000000.00,44643835.62,90000000.00,150000000.00,100000000.00,10000000.00
May 21 2023,SUPER,0,884544520.55,62054794.52,62054794.52,55849315.07,50000000.00,250000000.00,10000000.00,44585616.44,90000000.00,150000000.00,100000000.00,10000000.00
May 20 2023,SUPER,0,884089041.10,61917808.22,61917808.22,55726027.40,50000000.00,250000000.00,10000000.00,44527397.26,90000000.00,150000000.00,100000000.00,10000000.00
May 18 2023,SUPER,0,883178082.19,61643835.62,61643835.62,55479452.05,50000000.00,250000000.00,10000000.00,44410958.90,90000000.00,150000000.00,100000000.00,10000000.00
May 17 2023,SUPER,0,882722602.74,61506849.32,61506849.32,55356164.38,50000000.00,250000000.00,10000000.00,44352739.73,90000000.00,150000000.00,100000000.00,10000000.00
May 16 2023,SUPER,0,882267123.29,61369863.01,61369863.01,55232876.71,50000000.00,250000000.00,10000000.00,44294520.55,90000000.00,150000000.00,100000000.00,10000000.00
May 14 2023,SUPER,0,881356164.38,61095890.41,61095890.41,54986301.37,50000000.00,250000000.00,10000000.00,44178082.19,90000000.00,150000000.00,100000000.00,10000000.00
May 13 2023,SUPER,0,880900684.93,60958904.11,60958904.11,54863013.70,50000000.00,250000000.00,10000000.00,44119863.01,90000000.00,150000000.00,100000000.00,10000000.00
May 11 2023,SUPER,0,879989726.03,60684931.51,60684931.51,54616438.36,50000000.00,250000000.00,10000000.00,44003424.66,90000000.00,150000000.00,100000000.00,10000000.00
May 10 2023,SUPER,0,879534246.58,60547945.21,60547945.21,54493150.68,50000000.00,250000000.00,10000000.00,43945205.48,90000000.00,150000000.00,100000000.00,10000000.00
May 09 2023,SUPER,0,879078767.12,60410958.90,60410958.90,54369863.01,50000000.00,250000000.00,10000000.00,43886986.30,90000000.00,150000000.00,100000000.00,10000000.00
May 07 2023,SUPER,0,878167808.22,60136986.30,60136986.30,54123287.67,50000000.00,250000000.00,10000000.00,43770547.95,90000000.00,150000000.00,100000000.00,10000000.00
May 06 2023,SUPER,0,877712328.77,60000000.00,60000000.00,54000000.00,50000000.00,250000000.00,10000000.00,43712328.77,90000000.00,150000000.00,100000000.00,10000000.00
May 05 2023,SUPER,0,877256849.32,59863013.70,59863013.70,53876712.33,50000000.00,250000000.00,10000000.00,43654109.59,90000000.00,150000000.00,100000000.00,10000000.00
May 03 2023,SUPER,0,876345890.41,59589041.10,59589041.10,53630136.99,50000000.00,250000000.00,10000000.00,43537671.23,90000000.00,150000000.00,100000000.00,10000000.00
May 02 2023,SUPER,0,875890410.96,59452054.79,59452054.79,53506849.32,50000000.00,250000000.00,10000000.00,43479452.05,90000000.00,150000000.00,100000000.00,10000000.00
Apr 30 2023,SUPER,0,874979452.05,59178082.19,59178082.19,53260273.97,50000000.00,250000000.00,10000000.00,43363013.70,90000000.00,150000000.00,100000000.00,10000000.00
