Date,Symbol,Available Supply,Unlocked Supply,Network Inflation,Team,Protocol Treausury,Private Sale,MKT / Grants / Accerlerator Pool,Advisors,Community Fund,Ecosystem Rewards,IEO
Oct 04 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 30 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 26 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 21 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 17 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 13 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 09 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 05 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 31 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 27 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 23 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 19 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 15 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 10 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 06 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 02 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 29 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 25 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 20 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 16 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 12 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 08 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 04 2029,EGLD,31415926.00,31415926.00,11415926.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 29 2029,EGLD,31414362.10,31414362.10,11414362.10,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 25 2029,EGLD,31413110.97,31413110.97,11413110.97,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 21 2029,EGLD,31411859.85,31411859.85,11411859.85,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 17 2029,EGLD,31410608.73,31410608.73,11410608.73,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 13 2029,EGLD,31409357.60,31409357.60,11409357.60,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 08 2029,EGLD,31407793.70,31407793.70,11407793.70,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 04 2029,EGLD,31406542.58,31406542.58,11406542.58,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 31 2029,EGLD,31405291.45,31405291.45,11405291.45,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 27 2029,EGLD,31404040.33,31404040.33,11404040.33,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 22 2029,EGLD,31402476.42,31402476.42,11402476.42,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 18 2029,EGLD,31401225.30,31401225.30,11401225.30,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 14 2029,EGLD,31399974.18,31399974.18,11399974.18,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 10 2029,EGLD,31398723.05,31398723.05,11398723.05,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 06 2029,EGLD,31397471.93,31397471.93,11397471.93,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 01 2029,EGLD,31395908.03,31395908.03,11395908.03,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 27 2029,EGLD,31394656.90,31394656.90,11394656.90,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 23 2029,EGLD,31393405.78,31393405.78,11393405.78,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 19 2029,EGLD,31392154.66,31392154.66,11392154.66,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 15 2029,EGLD,31390903.53,31390903.53,11390903.53,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 10 2029,EGLD,31389339.63,31389339.63,11389339.63,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 06 2029,EGLD,31388088.51,31388088.51,11388088.51,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 02 2029,EGLD,31386837.38,31386837.38,11386837.38,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 29 2029,EGLD,31385586.26,31385586.26,11385586.26,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 25 2029,EGLD,31384335.14,31384335.14,11384335.14,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 20 2029,EGLD,31382771.23,31382771.23,11382771.23,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 16 2029,EGLD,31381520.11,31381520.11,11381520.11,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 12 2029,EGLD,31380268.99,31380268.99,11380268.99,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 08 2029,EGLD,31379017.86,31379017.86,11379017.86,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 04 2029,EGLD,31377766.74,31377766.74,11377766.74,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 27 2029,EGLD,31376202.84,31376202.84,11376202.84,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 23 2029,EGLD,31374951.71,31374951.71,11374951.71,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 19 2029,EGLD,31373700.59,31373700.59,11373700.59,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 15 2029,EGLD,31372449.47,31372449.47,11372449.47,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 11 2029,EGLD,31371198.34,31371198.34,11371198.34,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 06 2029,EGLD,31369634.44,31369634.44,11369634.44,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 02 2029,EGLD,31368383.32,31368383.32,11368383.32,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 29 2029,EGLD,31367132.19,31367132.19,11367132.19,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 25 2029,EGLD,31365881.07,31365881.07,11365881.07,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 21 2029,EGLD,31364629.95,31364629.95,11364629.95,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 16 2029,EGLD,31363066.04,31363066.04,11363066.04,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 12 2029,EGLD,31361814.92,31361814.92,11361814.92,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 08 2029,EGLD,31360563.79,31360563.79,11360563.79,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 04 2029,EGLD,31359312.67,31359312.67,11359312.67,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 31 2028,EGLD,31358061.55,31358061.55,11358061.55,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 26 2028,EGLD,31356497.64,31356497.64,11356497.64,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 22 2028,EGLD,31355246.52,31355246.52,11355246.52,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 18 2028,EGLD,31353995.40,31353995.40,11353995.40,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 14 2028,EGLD,31352744.27,31352744.27,11352744.27,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 10 2028,EGLD,31351493.15,31351493.15,11351493.15,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 05 2028,EGLD,31349929.25,31349929.25,11349929.25,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 01 2028,EGLD,31348678.12,31348678.12,11348678.12,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 27 2028,EGLD,31347427.00,31347427.00,11347427.00,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 23 2028,EGLD,31346175.88,31346175.88,11346175.88,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 19 2028,EGLD,31344924.75,31344924.75,11344924.75,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 14 2028,EGLD,31343360.85,31343360.85,11343360.85,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 10 2028,EGLD,31342109.73,31342109.73,11342109.73,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 06 2028,EGLD,31340858.60,31340858.60,11340858.60,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 02 2028,EGLD,31339607.48,31339607.48,11339607.48,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 29 2028,EGLD,31338356.36,31338356.36,11338356.36,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 24 2028,EGLD,31336792.45,31336792.45,11336792.45,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 20 2028,EGLD,31335541.33,31335541.33,11335541.33,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 16 2028,EGLD,31334290.21,31334290.21,11334290.21,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 12 2028,EGLD,31333039.08,31333039.08,11333039.08,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 08 2028,EGLD,31331787.96,31331787.96,11331787.96,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 03 2028,EGLD,31330224.05,31330224.05,11330224.05,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 29 2028,EGLD,31328972.93,31328972.93,11328972.93,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 25 2028,EGLD,31327721.81,31327721.81,11327721.81,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 21 2028,EGLD,31326470.68,31326470.68,11326470.68,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 17 2028,EGLD,31325219.56,31325219.56,11325219.56,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 12 2028,EGLD,31323655.66,31323655.66,11323655.66,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 08 2028,EGLD,31322404.53,31322404.53,11322404.53,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 04 2028,EGLD,31321153.41,31321153.41,11321153.41,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 31 2028,EGLD,31319902.29,31319902.29,11319902.29,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 26 2028,EGLD,31318338.38,31318338.38,11318338.38,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 22 2028,EGLD,31317087.26,31317087.26,11317087.26,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 18 2028,EGLD,31315836.14,31315836.14,11315836.14,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 14 2028,EGLD,31314585.01,31314585.01,11314585.01,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 10 2028,EGLD,31313333.89,31313333.89,11313333.89,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 05 2028,EGLD,31311769.99,31311769.99,11311769.99,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Aug 01 2028,EGLD,31310518.86,31310518.86,11310518.86,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 28 2028,EGLD,31309267.74,31309267.74,11309267.74,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 24 2028,EGLD,31308016.62,31308016.62,11308016.62,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 20 2028,EGLD,31306765.49,31306765.49,11306765.49,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 15 2028,EGLD,31305201.59,31305201.59,11305201.59,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 11 2028,EGLD,31303950.47,31303950.47,11303950.47,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 07 2028,EGLD,31302699.34,31302699.34,11302699.34,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jul 03 2028,EGLD,31300825.27,31300825.27,11300825.27,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 29 2028,EGLD,31297082.35,31297082.35,11297082.35,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 24 2028,EGLD,31292403.70,31292403.70,11292403.70,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 20 2028,EGLD,31288660.79,31288660.79,11288660.79,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 16 2028,EGLD,31284917.87,31284917.87,11284917.87,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 12 2028,EGLD,31281174.95,31281174.95,11281174.95,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 08 2028,EGLD,31277432.03,31277432.03,11277432.03,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jun 03 2028,EGLD,31272753.39,31272753.39,11272753.39,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 30 2028,EGLD,31269010.47,31269010.47,11269010.47,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 26 2028,EGLD,31265267.55,31265267.55,11265267.55,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 22 2028,EGLD,31261524.63,31261524.63,11261524.63,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 18 2028,EGLD,31257781.71,31257781.71,11257781.71,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 13 2028,EGLD,31253103.07,31253103.07,11253103.07,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 09 2028,EGLD,31249360.15,31249360.15,11249360.15,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 05 2028,EGLD,31245617.23,31245617.23,11245617.23,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
May 01 2028,EGLD,31241874.31,31241874.31,11241874.31,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 27 2028,EGLD,31238131.39,31238131.39,11238131.39,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 22 2028,EGLD,31233452.75,31233452.75,11233452.75,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 18 2028,EGLD,31229709.83,31229709.83,11229709.83,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 14 2028,EGLD,31225966.91,31225966.91,11225966.91,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 10 2028,EGLD,31222223.99,31222223.99,11222223.99,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 06 2028,EGLD,31218481.07,31218481.07,11218481.07,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Apr 01 2028,EGLD,31213802.43,31213802.43,11213802.43,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 28 2028,EGLD,31210059.51,31210059.51,11210059.51,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 24 2028,EGLD,31206316.59,31206316.59,11206316.59,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 20 2028,EGLD,31202573.67,31202573.67,11202573.67,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 16 2028,EGLD,31198830.75,31198830.75,11198830.75,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 11 2028,EGLD,31194152.11,31194152.11,11194152.11,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 07 2028,EGLD,31190409.19,31190409.19,11190409.19,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Mar 03 2028,EGLD,31186666.27,31186666.27,11186666.27,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 28 2028,EGLD,31182923.35,31182923.35,11182923.35,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 24 2028,EGLD,31179180.43,31179180.43,11179180.43,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 19 2028,EGLD,31174501.79,31174501.79,11174501.79,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 15 2028,EGLD,31170758.87,31170758.87,11170758.87,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 11 2028,EGLD,31167015.95,31167015.95,11167015.95,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 07 2028,EGLD,31163273.03,31163273.03,11163273.03,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Feb 03 2028,EGLD,31159530.11,31159530.11,11159530.11,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 29 2028,EGLD,31154851.47,31154851.47,11154851.47,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 25 2028,EGLD,31151108.55,31151108.55,11151108.55,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 21 2028,EGLD,31147365.63,31147365.63,11147365.63,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 17 2028,EGLD,31143622.71,31143622.71,11143622.71,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 13 2028,EGLD,31139879.80,31139879.80,11139879.80,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 08 2028,EGLD,31135201.15,31135201.15,11135201.15,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Jan 04 2028,EGLD,31131458.23,31131458.23,11131458.23,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 31 2027,EGLD,31127715.31,31127715.31,11127715.31,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 27 2027,EGLD,31123972.39,31123972.39,11123972.39,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 23 2027,EGLD,31120229.48,31120229.48,11120229.48,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 18 2027,EGLD,31115550.83,31115550.83,11115550.83,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 14 2027,EGLD,31111807.91,31111807.91,11111807.91,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 10 2027,EGLD,31108064.99,31108064.99,11108064.99,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 06 2027,EGLD,31104322.07,31104322.07,11104322.07,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Dec 01 2027,EGLD,31099643.43,31099643.43,11099643.43,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 27 2027,EGLD,31095900.51,31095900.51,11095900.51,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 23 2027,EGLD,31092157.59,31092157.59,11092157.59,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 19 2027,EGLD,31088414.67,31088414.67,11088414.67,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 15 2027,EGLD,31084671.75,31084671.75,11084671.75,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 10 2027,EGLD,31079993.11,31079993.11,11079993.11,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 06 2027,EGLD,31076250.19,31076250.19,11076250.19,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Nov 02 2027,EGLD,31072507.27,31072507.27,11072507.27,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 29 2027,EGLD,31068764.35,31068764.35,11068764.35,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 25 2027,EGLD,31065021.43,31065021.43,11065021.43,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 20 2027,EGLD,31060342.79,31060342.79,11060342.79,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 16 2027,EGLD,31056599.87,31056599.87,11056599.87,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 12 2027,EGLD,31052856.95,31052856.95,11052856.95,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 08 2027,EGLD,31049114.03,31049114.03,11049114.03,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Oct 04 2027,EGLD,31045371.11,31045371.11,11045371.11,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 29 2027,EGLD,31040692.47,31040692.47,11040692.47,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 25 2027,EGLD,31036949.55,31036949.55,11036949.55,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
Sep 21 2027,EGLD,31033206.63,31033206.63,11033206.63,3800000.00,3400000.00,3800000.00,1700000.00,500000.00,400000.00,1400000.00,5000000.00
