Date,Symbol,Available Supply,Unlocked Supply,Liquidity Incentives,Team,Investors,Ecosystem Fund,Advisors,Liquidity Bootstrapping
Nov 07 2023,PENDLE,0,329465849.00,105634350.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 03 2023,PENDLE,0,329253549.00,105422050.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 30 2023,PENDLE,0,329040068.43,105208569.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 27 2023,PENDLE,0,328879072.57,105047573.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 23 2023,PENDLE,0,328663217.43,104831718.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 19 2023,PENDLE,0,328446168.29,104614669.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 15 2023,PENDLE,0,328227308.86,104395809.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 11 2023,PENDLE,0,328007846.00,104176347.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 07 2023,PENDLE,0,327785942.00,103954443.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 03 2023,PENDLE,0,327563421.00,103731922.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 29 2023,PENDLE,0,327339049.00,103507550.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 25 2023,PENDLE,0,327113429.29,103281930.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 21 2023,PENDLE,0,326886561.86,103055062.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 17 2023,PENDLE,0,326657801.86,102826302.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 13 2023,PENDLE,0,326428411.00,102596912.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 09 2023,PENDLE,0,326196468.71,102364969.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 05 2023,PENDLE,0,325963881.57,102132382.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 01 2023,PENDLE,0,325729359.86,101897860.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 28 2023,PENDLE,0,325493533.86,101662034.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 24 2023,PENDLE,0,325256403.57,101424904.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 20 2023,PENDLE,0,325017295.00,101185796.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 16 2023,PENDLE,0,324777527.00,100946028.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 12 2023,PENDLE,0,324535092.71,100703593.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 08 2023,PENDLE,0,324291984.14,100460485.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 04 2023,PENDLE,0,324046852.71,100215353.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 31 2023,PENDLE,0,323800358.43,99968859.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 27 2023,PENDLE,0,323552501.29,99721002.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 23 2023,PENDLE,0,323302576.29,99471077.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 19 2023,PENDLE,0,323051962.00,99220463.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 15 2023,PENDLE,0,322798560.29,98967061.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 11 2023,PENDLE,0,322544454.00,98712955.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 07 2023,PENDLE,0,322288234.00,98456735.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 03 2023,PENDLE,0,322030589.14,98199090.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 29 2023,PENDLE,0,321771519.43,97940020.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 26 2023,PENDLE,0,321575776.29,97744277.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 22 2023,PENDLE,0,321313824.86,97482325.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 18 2023,PENDLE,0,321049688.14,97218189.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 14 2023,PENDLE,0,320784823.00,96953324.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 10 2023,PENDLE,0,320517012.71,96685513.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 06 2023,PENDLE,0,320248457.57,96416958.57,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 02 2023,PENDLE,0,319977667.86,96146168.86,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 29 2023,PENDLE,0,319705372.43,95873873.43,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 25 2023,PENDLE,0,319431571.29,95600072.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 21 2023,PENDLE,0,319155486.29,95323987.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 17 2023,PENDLE,0,318878640.00,95047141.00,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 13 2023,PENDLE,0,318598714.29,94767215.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 09 2023,PENDLE,0,318318010.14,94486511.14,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 05 2023,PENDLE,0,318034970.71,94203471.71,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 01 2023,PENDLE,0,317750357.29,93918858.29,55000000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 27 2023,PENDLE,0,310589169.86,93632670.86,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 23 2023,PENDLE,0,310300595.29,93344096.29,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 19 2023,PENDLE,0,310011225.00,93054726.00,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 15 2023,PENDLE,0,309718636.43,92762137.43,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 11 2023,PENDLE,0,309425234.29,92468735.29,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 07 2023,PENDLE,0,309129391.43,92172892.43,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 03 2023,PENDLE,0,308831903.14,91875404.14,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 30 2023,PENDLE,0,308532769.43,91576270.43,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 26 2023,PENDLE,0,308231140.57,91274641.57,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 22 2023,PENDLE,0,307928680.00,90972181.00,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 18 2023,PENDLE,0,307622855.43,90666356.43,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 14 2023,PENDLE,0,307316180.43,90359681.43,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 10 2023,PENDLE,0,307006954.14,90050455.14,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 06 2023,PENDLE,0,306696008.43,89739509.43,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Mar 02 2023,PENDLE,0,306383343.29,89426844.29,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 26 2023,PENDLE,0,306068069.43,89111570.43,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 23 2023,PENDLE,0,305830961.86,88874462.86,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 19 2023,PENDLE,0,305512181.86,88555682.86,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 15 2023,PENDLE,0,305192523.00,88236024.00,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 11 2023,PENDLE,0,304869308.14,87912809.14,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 07 2023,PENDLE,0,304545194.57,87588695.57,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Feb 03 2023,PENDLE,0,304218384.86,87261885.86,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 30 2023,PENDLE,0,303889757.71,86933258.71,48125000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 26 2023,PENDLE,0,296684313.14,86602814.14,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 22 2023,PENDLE,0,296351112.43,86269613.43,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 18 2023,PENDLE,0,296016993.00,85935494.00,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 14 2023,PENDLE,0,295679157.00,85597658.00,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 10 2023,PENDLE,0,295340381.57,85258882.57,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 06 2023,PENDLE,0,294998787.86,84917288.86,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jan 02 2023,PENDLE,0,294655294.71,84573795.71,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 29 2022,PENDLE,0,294309902.14,84228403.14,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 25 2022,PENDLE,0,293961628.29,83880129.29,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 21 2022,PENDLE,0,293612394.00,83530895.00,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 17 2022,PENDLE,0,293259275.14,83177776.14,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 13 2022,PENDLE,0,292905174.43,82823675.43,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 09 2022,PENDLE,0,292548128.14,82466629.14,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 05 2022,PENDLE,0,292189096.43,82107597.43,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Dec 01 2022,PENDLE,0,291828079.29,81746580.29,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 27 2022,PENDLE,0,291464050.57,81382551.57,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 23 2022,PENDLE,0,291099018.00,81017519.00,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 19 2022,PENDLE,0,290729924.86,80648425.86,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 15 2022,PENDLE,0,290359805.57,80278306.57,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 11 2022,PENDLE,0,289986607.86,79905108.86,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 07 2022,PENDLE,0,289611334.71,79529835.71,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Nov 03 2022,PENDLE,0,289233986.14,79152487.14,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 30 2022,PENDLE,0,288853489.29,78771990.29,41250000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 27 2022,PENDLE,0,281692329.57,78485830.57,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 23 2022,PENDLE,0,281307601.14,78101102.14,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 19 2022,PENDLE,0,280921812.00,77715313.00,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 15 2022,PENDLE,0,280531731.43,77325232.43,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 11 2022,PENDLE,0,280140566.29,76934067.29,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 07 2022,PENDLE,0,279746147.43,76539648.43,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Oct 03 2022,PENDLE,0,279349535.14,76143036.14,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 29 2022,PENDLE,0,278950729.43,75744230.43,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 25 2022,PENDLE,0,278548596.71,75342097.71,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 21 2022,PENDLE,0,278145355.00,74938856.00,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 17 2022,PENDLE,0,277737628.71,74531129.71,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 13 2022,PENDLE,0,277328768.71,74122269.71,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 09 2022,PENDLE,0,276916507.57,73710008.57,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 05 2022,PENDLE,0,276501953.57,73295454.57,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Sep 01 2022,PENDLE,0,276085106.71,72878607.71,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 28 2022,PENDLE,0,275664782.86,72458283.86,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 24 2022,PENDLE,0,275243300.00,72036801.00,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 20 2022,PENDLE,0,274817129.14,71610630.14,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 16 2022,PENDLE,0,274389773.29,71183274.29,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 12 2022,PENDLE,0,273958862.43,70752363.43,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 08 2022,PENDLE,0,273525555.29,70319056.29,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Aug 04 2022,PENDLE,0,273089851.86,69883352.86,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 31 2022,PENDLE,0,272650513.71,69444014.71,34375000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 27 2022,PENDLE,0,265334964.00,69003465.00,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 23 2022,PENDLE,0,264889514.29,68558015.29,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 19 2022,PENDLE,0,264442826.00,68111327.00,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 15 2022,PENDLE,0,263992422.00,67660923.00,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 11 2022,PENDLE,0,263539513.14,67208014.14,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 07 2022,PENDLE,0,263084099.43,66752600.43,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jul 03 2022,PENDLE,0,262624886.86,66293387.86,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 29 2022,PENDLE,0,262164408.00,65832909.00,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 26 2022,PENDLE,0,261815207.57,65483708.57,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 22 2022,PENDLE,0,261349607.00,65018108.00,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 18 2022,PENDLE,0,260878828.14,64547329.14,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 14 2022,PENDLE,0,260406740.14,64075241.14,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 10 2022,PENDLE,0,259930724.71,63599225.71,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 06 2022,PENDLE,0,259452062.14,63120563.14,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Jun 02 2022,PENDLE,0,258970752.43,62639253.43,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 29 2022,PENDLE,0,258485427.86,62153928.86,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 25 2022,PENDLE,0,257998765.00,61667266.00,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 21 2022,PENDLE,0,257506689.57,61175190.57,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 17 2022,PENDLE,0,257013245.86,60681746.86,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 13 2022,PENDLE,0,256515697.29,60184198.29,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 09 2022,PENDLE,0,256015381.57,59683882.57,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 05 2022,PENDLE,0,255512298.71,59180799.71,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
May 01 2022,PENDLE,0,255005019.29,58673520.29,27500000.00,37422304.00,46000000.00,2494820.00,82914375.00
Apr 27 2022,PENDLE,0,226996341.00,58164842.00,0,37422304.00,46000000.00,2494820.00,82914375.00
Apr 23 2022,PENDLE,0,203482005.00,57650506.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Apr 19 2022,PENDLE,0,202966239.00,57134740.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Apr 15 2022,PENDLE,0,202446183.00,56614684.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Apr 11 2022,PENDLE,0,201923234.43,56091735.43,0,37422304.00,23000000.00,2494820.00,82914375.00
Apr 07 2022,PENDLE,0,201397393.29,55565894.29,0,37422304.00,23000000.00,2494820.00,82914375.00
Apr 03 2022,PENDLE,0,200867166.14,55035667.14,0,37422304.00,23000000.00,2494820.00,82914375.00
Mar 30 2022,PENDLE,0,200335477.00,54503978.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Mar 26 2022,PENDLE,0,199797874.14,53966375.14,0,37422304.00,23000000.00,2494820.00,82914375.00
Mar 22 2022,PENDLE,0,199258776.43,53427277.43,0,37422304.00,23000000.00,2494820.00,82914375.00
Mar 18 2022,PENDLE,0,198715194.14,52883695.14,0,37422304.00,23000000.00,2494820.00,82914375.00
Mar 14 2022,PENDLE,0,198168589.00,52337090.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Mar 10 2022,PENDLE,0,197618961.00,51787462.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Mar 06 2022,PENDLE,0,197064747.71,51233248.71,0,37422304.00,23000000.00,2494820.00,82914375.00
Mar 02 2022,PENDLE,0,196509006.00,50677507.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Feb 26 2022,PENDLE,0,195947083.71,50115584.71,0,37422304.00,23000000.00,2494820.00,82914375.00
Feb 23 2022,PENDLE,0,195525642.00,49694143.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Feb 19 2022,PENDLE,0,194957469.43,49125970.43,0,37422304.00,23000000.00,2494820.00,82914375.00
Feb 15 2022,PENDLE,0,194387717.00,48556218.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Feb 11 2022,PENDLE,0,193813225.00,47981726.00,0,37422304.00,23000000.00,2494820.00,82914375.00
Feb 07 2022,PENDLE,0,193235538.43,47404039.43,0,37422304.00,23000000.00,2494820.00,82914375.00
Feb 03 2022,PENDLE,0,192654657.29,46823158.29,0,37422304.00,23000000.00,2494820.00,82914375.00
Jan 30 2022,PENDLE,0,192068930.29,46237431.29,0,37422304.00,23000000.00,2494820.00,82914375.00
Jan 26 2022,PENDLE,0,181502307.00,45650089.00,0,28066728.00,23000000.00,1871115.00,82914375.00
Jan 22 2022,PENDLE,0,180908431.57,45056213.57,0,28066728.00,23000000.00,1871115.00,82914375.00
Jan 18 2022,PENDLE,0,180312905.00,44460687.00,0,28066728.00,23000000.00,1871115.00,82914375.00
Jan 14 2022,PENDLE,0,179712425.00,43860207.00,0,28066728.00,23000000.00,1871115.00,82914375.00
Jan 10 2022,PENDLE,0,179108605.57,43256387.57,0,28066728.00,23000000.00,1871115.00,82914375.00
Jan 06 2022,PENDLE,0,178501446.71,42649228.71,0,28066728.00,23000000.00,1871115.00,82914375.00
Jan 02 2022,PENDLE,0,177889223.00,42037005.00,0,28066728.00,23000000.00,1871115.00,82914375.00
Dec 29 2021,PENDLE,0,177275311.00,41423093.00,0,28066728.00,23000000.00,1871115.00,82914375.00
Dec 25 2021,PENDLE,0,176654571.00,40802353.00,0,28066728.00,23000000.00,1871115.00,82914375.00
Dec 21 2021,PENDLE,0,176032104.86,40179886.86,0,28066728.00,23000000.00,1871115.00,82914375.00
Dec 17 2021,PENDLE,0,175404460.29,39552242.29,0,28066728.00,23000000.00,1871115.00,82914375.00
Dec 13 2021,PENDLE,0,174773325.43,38921107.43,0,28066728.00,23000000.00,1871115.00,82914375.00
Dec 09 2021,PENDLE,0,174138700.29,38286482.29,0,28066728.00,23000000.00,1871115.00,82914375.00
Dec 05 2021,PENDLE,0,173498781.43,37646563.43,0,28066728.00,23000000.00,1871115.00,82914375.00
Dec 01 2021,PENDLE,0,172857098.00,37004880.00,0,28066728.00,23000000.00,1871115.00,82914375.00
Nov 27 2021,PENDLE,0,172208277.43,36356059.43,0,28066728.00,23000000.00,1871115.00,82914375.00
Nov 23 2021,PENDLE,0,171557652.71,35705434.71,0,28066728.00,23000000.00,1871115.00,82914375.00
Nov 19 2021,PENDLE,0,170901615.57,35049397.57,0,28066728.00,23000000.00,1871115.00,82914375.00
Nov 15 2021,PENDLE,0,170241930.14,34389712.14,0,28066728.00,23000000.00,1871115.00,82914375.00
Nov 11 2021,PENDLE,0,169578596.43,33726378.43,0,28066728.00,23000000.00,1871115.00,82914375.00
Nov 07 2021,PENDLE,0,168909729.43,33057511.43,0,28066728.00,23000000.00,1871115.00,82914375.00
Nov 03 2021,PENDLE,0,168239018.00,32386800.00,0,28066728.00,23000000.00,1871115.00,82914375.00
Oct 30 2021,PENDLE,0,167560846.57,31708628.57,0,28066728.00,23000000.00,1871115.00,82914375.00
Oct 27 2021,PENDLE,0,157072937.00,31200000.00,0,18711152.00,23000000.00,1247410.00,82914375.00
Oct 23 2021,PENDLE,0,156387222.71,30514285.71,0,18711152.00,23000000.00,1247410.00,82914375.00
Oct 19 2021,PENDLE,0,155701508.43,29828571.43,0,18711152.00,23000000.00,1247410.00,82914375.00
Oct 15 2021,PENDLE,0,155015794.14,29142857.14,0,18711152.00,23000000.00,1247410.00,82914375.00
Oct 11 2021,PENDLE,0,154330079.86,28457142.86,0,18711152.00,23000000.00,1247410.00,82914375.00
Oct 07 2021,PENDLE,0,153644365.57,27771428.57,0,18711152.00,23000000.00,1247410.00,82914375.00
Oct 03 2021,PENDLE,0,152958651.29,27085714.29,0,18711152.00,23000000.00,1247410.00,82914375.00
Sep 29 2021,PENDLE,0,152272937.00,26400000.00,0,18711152.00,23000000.00,1247410.00,82914375.00
Sep 25 2021,PENDLE,0,151587222.71,25714285.71,0,18711152.00,23000000.00,1247410.00,82914375.00
Sep 21 2021,PENDLE,0,150901508.43,25028571.43,0,18711152.00,23000000.00,1247410.00,82914375.00
Sep 17 2021,PENDLE,0,150215794.14,24342857.14,0,18711152.00,23000000.00,1247410.00,82914375.00
Sep 13 2021,PENDLE,0,149530079.86,23657142.86,0,18711152.00,23000000.00,1247410.00,82914375.00
Sep 09 2021,PENDLE,0,148844365.57,22971428.57,0,18711152.00,23000000.00,1247410.00,82914375.00
Sep 05 2021,PENDLE,0,148158651.29,22285714.29,0,18711152.00,23000000.00,1247410.00,82914375.00
Sep 01 2021,PENDLE,0,147472937.00,21600000.00,0,18711152.00,23000000.00,1247410.00,82914375.00
Aug 28 2021,PENDLE,0,146787222.71,20914285.71,0,18711152.00,23000000.00,1247410.00,82914375.00
Aug 24 2021,PENDLE,0,146101508.43,20228571.43,0,18711152.00,23000000.00,1247410.00,82914375.00
Aug 20 2021,PENDLE,0,145415794.14,19542857.14,0,18711152.00,23000000.00,1247410.00,82914375.00
Aug 16 2021,PENDLE,0,144730079.86,18857142.86,0,18711152.00,23000000.00,1247410.00,82914375.00
Aug 12 2021,PENDLE,0,144044365.57,18171428.57,0,18711152.00,23000000.00,1247410.00,82914375.00
Aug 08 2021,PENDLE,0,143358651.29,17485714.29,0,18711152.00,23000000.00,1247410.00,82914375.00
Aug 04 2021,PENDLE,0,142672937.00,16800000.00,0,18711152.00,23000000.00,1247410.00,82914375.00
Jul 31 2021,PENDLE,0,141987222.71,16114285.71,0,18711152.00,23000000.00,1247410.00,82914375.00
Jul 27 2021,PENDLE,0,131322227.43,15428571.43,0,9355576.00,23000000.00,623705.00,82914375.00
Jul 23 2021,PENDLE,0,130636513.14,14742857.14,0,9355576.00,23000000.00,623705.00,82914375.00
Jul 19 2021,PENDLE,0,129950798.86,14057142.86,0,9355576.00,23000000.00,623705.00,82914375.00
Jul 15 2021,PENDLE,0,129265084.57,13371428.57,0,9355576.00,23000000.00,623705.00,82914375.00
Jul 11 2021,PENDLE,0,128579370.29,12685714.29,0,9355576.00,23000000.00,623705.00,82914375.00
Jul 07 2021,PENDLE,0,127893656.00,12000000.00,0,9355576.00,23000000.00,623705.00,82914375.00
Jul 03 2021,PENDLE,0,127207941.71,11314285.71,0,9355576.00,23000000.00,623705.00,82914375.00
Jun 29 2021,PENDLE,0,126522227.43,10628571.43,0,9355576.00,23000000.00,623705.00,82914375.00
Jun 26 2021,PENDLE,0,126007941.71,10114285.71,0,9355576.00,23000000.00,623705.00,82914375.00
Jun 22 2021,PENDLE,0,125322227.43,9428571.43,0,9355576.00,23000000.00,623705.00,82914375.00
Jun 18 2021,PENDLE,0,124636513.14,8742857.14,0,9355576.00,23000000.00,623705.00,82914375.00
Jun 14 2021,PENDLE,0,123950798.86,8057142.86,0,9355576.00,23000000.00,623705.00,82914375.00
Jun 10 2021,PENDLE,0,123265084.57,7371428.57,0,9355576.00,23000000.00,623705.00,82914375.00
Jun 06 2021,PENDLE,0,122579370.29,6685714.29,0,9355576.00,23000000.00,623705.00,82914375.00
Jun 02 2021,PENDLE,0,121893656.00,6000000.00,0,9355576.00,23000000.00,623705.00,82914375.00
May 29 2021,PENDLE,0,121207941.71,5314285.71,0,9355576.00,23000000.00,623705.00,82914375.00
May 25 2021,PENDLE,0,120522227.43,4628571.43,0,9355576.00,23000000.00,623705.00,82914375.00
May 21 2021,PENDLE,0,119836513.14,3942857.14,0,9355576.00,23000000.00,623705.00,82914375.00
May 17 2021,PENDLE,0,119150798.86,3257142.86,0,9355576.00,23000000.00,623705.00,82914375.00
May 13 2021,PENDLE,0,118465084.57,2571428.57,0,9355576.00,23000000.00,623705.00,82914375.00
May 09 2021,PENDLE,0,117779370.29,1885714.29,0,9355576.00,23000000.00,623705.00,82914375.00
May 05 2021,PENDLE,0,117093656.00,1200000.00,0,9355576.00,23000000.00,623705.00,82914375.00
May 01 2021,PENDLE,0,116407941.71,514285.71,0,9355576.00,23000000.00,623705.00,82914375.00
Apr 27 2021,PENDLE,0,23000000.00,0,0,0,23000000.00,0,0
