Date,Symbol,Available Supply,Unlocked Supply,Mining Reserve,Team,Foundation Reserve,Private Sale,Seed Sale,Advisors,Strategic Sale,Binance Launchpad Sale
May 14 2022,CTSI,0,638588320.21,69930791.21,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 12 2022,CTSI,0,638309155.37,69651626.37,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 10 2022,CTSI,0,638029990.54,69372461.54,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 07 2022,CTSI,0,637611243.29,68953714.29,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 05 2022,CTSI,0,637332078.45,68674549.45,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
May 02 2022,CTSI,0,636913331.20,68255802.20,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Apr 30 2022,CTSI,0,636634166.36,67976637.36,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Apr 28 2022,CTSI,0,636355001.53,67697472.53,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Apr 25 2022,CTSI,0,635936254.27,67278725.27,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Apr 23 2022,CTSI,0,635657089.44,66999560.44,64285711.00,334458332.00,27777772.00,14285714.00,21150000.00,6700000.00,100000000.00
Apr 20 2022,CTSI,0,576808737.19,66580813.19,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Apr 18 2022,CTSI,0,576529572.35,66301648.35,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Apr 16 2022,CTSI,0,576250407.52,66022483.52,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Apr 13 2022,CTSI,0,575831660.26,65603736.26,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Apr 11 2022,CTSI,0,575552495.43,65324571.43,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Apr 08 2022,CTSI,0,575133748.18,64905824.18,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Apr 06 2022,CTSI,0,574854583.34,64626659.34,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Apr 04 2022,CTSI,0,574575418.51,64347494.51,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Apr 01 2022,CTSI,0,574156671.25,63928747.25,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 30 2022,CTSI,0,573877506.42,63649582.42,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 27 2022,CTSI,0,573458759.16,63230835.16,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 25 2022,CTSI,0,573179594.33,62951670.33,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 23 2022,CTSI,0,572900429.49,62672505.49,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 20 2022,CTSI,0,572481682.24,62253758.24,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 18 2022,CTSI,0,572202517.41,61974593.41,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 15 2022,CTSI,0,571783770.15,61555846.15,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 13 2022,CTSI,0,571504605.32,61276681.32,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 11 2022,CTSI,0,571225440.48,60997516.48,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 08 2022,CTSI,0,570806693.23,60578769.23,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 06 2022,CTSI,0,570527528.40,60299604.40,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 03 2022,CTSI,0,570108781.14,59880857.14,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Mar 01 2022,CTSI,0,569829616.31,59601692.31,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 27 2022,CTSI,0,569550451.47,59322527.47,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 24 2022,CTSI,0,569131704.22,58903780.22,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 22 2022,CTSI,0,568852539.38,58624615.38,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 19 2022,CTSI,0,568433792.13,58205868.13,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 17 2022,CTSI,0,568154627.30,57926703.30,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 15 2022,CTSI,0,567875462.46,57647538.46,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 12 2022,CTSI,0,567456715.21,57228791.21,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 10 2022,CTSI,0,567177550.37,56949626.37,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 07 2022,CTSI,0,566758803.12,56530879.12,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 05 2022,CTSI,0,566479638.29,56251714.29,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Feb 03 2022,CTSI,0,566200473.45,55972549.45,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Jan 31 2022,CTSI,0,565781726.20,55553802.20,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Jan 29 2022,CTSI,0,565502561.36,55274637.36,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Jan 26 2022,CTSI,0,565083814.11,54855890.11,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Jan 24 2022,CTSI,0,564804649.27,54576725.27,42857139.00,312919999.00,22222216.00,11428571.00,14099999.00,6700000.00,100000000.00
Jan 22 2022,CTSI,0,534574454.44,54297560.44,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Jan 19 2022,CTSI,0,534155707.19,53878813.19,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Jan 17 2022,CTSI,0,533876542.35,53599648.35,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Jan 14 2022,CTSI,0,533457795.10,53180901.10,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Jan 12 2022,CTSI,0,533178630.26,52901736.26,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Jan 10 2022,CTSI,0,532899465.43,52622571.43,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Jan 07 2022,CTSI,0,532480718.18,52203824.18,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Jan 05 2022,CTSI,0,532201553.34,51924659.34,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Jan 02 2022,CTSI,0,531782806.09,51505912.09,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 31 2021,CTSI,0,531503641.25,51226747.25,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 29 2021,CTSI,0,531224476.42,50947582.42,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 26 2021,CTSI,0,530807254.66,50530360.66,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 24 2021,CTSI,0,530529615.31,50252721.31,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 21 2021,CTSI,0,530113156.30,49836262.30,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 19 2021,CTSI,0,529835516.95,49558622.95,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 17 2021,CTSI,0,529557877.61,49280983.61,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 14 2021,CTSI,0,529141418.59,48864524.59,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 12 2021,CTSI,0,528863779.25,48586885.25,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 09 2021,CTSI,0,528447320.23,48170426.23,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 07 2021,CTSI,0,528169680.89,47892786.89,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 05 2021,CTSI,0,527892041.54,47615147.54,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Dec 02 2021,CTSI,0,527475582.52,47198688.52,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 30 2021,CTSI,0,527197943.18,46921049.18,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 27 2021,CTSI,0,526781484.16,46504590.16,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 25 2021,CTSI,0,526503844.82,46226950.82,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 23 2021,CTSI,0,526226205.48,45949311.48,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 20 2021,CTSI,0,525809746.46,45532852.46,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 18 2021,CTSI,0,525532107.11,45255213.11,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 15 2021,CTSI,0,525115648.10,44838754.10,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 13 2021,CTSI,0,524838008.75,44561114.75,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 11 2021,CTSI,0,524560369.41,44283475.41,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 08 2021,CTSI,0,524143910.39,43867016.39,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 06 2021,CTSI,0,523866271.05,43589377.05,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 03 2021,CTSI,0,523449812.03,43172918.03,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Nov 01 2021,CTSI,0,523172172.69,42895278.69,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Oct 30 2021,CTSI,0,522894533.34,42617639.34,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Oct 27 2021,CTSI,0,522478074.33,42201180.33,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Oct 25 2021,CTSI,0,522200434.98,41923540.98,42857139.00,291381666.00,16666662.00,8571428.00,14099999.00,6700000.00,100000000.00
Oct 22 2021,CTSI,0,463354374.97,41507081.97,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Oct 20 2021,CTSI,0,463076735.62,41229442.62,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Oct 18 2021,CTSI,0,462799096.28,40951803.28,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Oct 15 2021,CTSI,0,462382637.26,40535344.26,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Oct 13 2021,CTSI,0,462104997.92,40257704.92,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Oct 10 2021,CTSI,0,461688538.90,39841245.90,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Oct 08 2021,CTSI,0,461410899.56,39563606.56,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Oct 06 2021,CTSI,0,461133260.21,39285967.21,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Oct 03 2021,CTSI,0,460716801.20,38869508.20,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Oct 01 2021,CTSI,0,460439161.85,38591868.85,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 29 2021,CTSI,0,460161522.51,38314229.51,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 26 2021,CTSI,0,459745063.49,37897770.49,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 24 2021,CTSI,0,459467424.15,37620131.15,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 21 2021,CTSI,0,459050965.13,37203672.13,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 19 2021,CTSI,0,458773325.79,36926032.79,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 17 2021,CTSI,0,458495686.44,36648393.44,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 14 2021,CTSI,0,458079227.43,36231934.43,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 12 2021,CTSI,0,457801588.08,35954295.08,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 09 2021,CTSI,0,457385129.07,35537836.07,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 07 2021,CTSI,0,457107489.72,35260196.72,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 05 2021,CTSI,0,456829850.38,34982557.38,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Sep 02 2021,CTSI,0,456413391.36,34566098.36,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 31 2021,CTSI,0,456135752.02,34288459.02,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 28 2021,CTSI,0,455719293.00,33872000.00,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 26 2021,CTSI,0,455441653.66,33594360.66,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 24 2021,CTSI,0,455164014.31,33316721.31,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 21 2021,CTSI,0,454747555.30,32900262.30,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 19 2021,CTSI,0,454469915.95,32622622.95,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 16 2021,CTSI,0,454053456.93,32206163.93,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 14 2021,CTSI,0,453775817.59,31928524.59,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 12 2021,CTSI,0,453498178.25,31650885.25,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 09 2021,CTSI,0,453081719.23,31234426.23,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 07 2021,CTSI,0,452804079.89,30956786.89,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 04 2021,CTSI,0,452387620.87,30540327.87,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Aug 02 2021,CTSI,0,452109981.52,30262688.52,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Jul 31 2021,CTSI,0,451832342.18,29985049.18,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Jul 28 2021,CTSI,0,451415883.16,29568590.16,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Jul 26 2021,CTSI,0,451138243.82,29290950.82,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Jul 23 2021,CTSI,0,450721784.80,28874491.80,21428568.00,269843333.00,11111108.00,5714285.00,7049999.00,6700000.00,100000000.00
Jul 21 2021,CTSI,0,420493115.46,28596852.46,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jul 19 2021,CTSI,0,420215476.11,28319213.11,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jul 16 2021,CTSI,0,419799017.10,27902754.10,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jul 14 2021,CTSI,0,419521377.75,27625114.75,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jul 11 2021,CTSI,0,419104918.74,27208655.74,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jul 09 2021,CTSI,0,418827279.39,26931016.39,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jul 07 2021,CTSI,0,418549640.05,26653377.05,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jul 04 2021,CTSI,0,418133181.03,26236918.03,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jul 02 2021,CTSI,0,417855541.69,25959278.69,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 29 2021,CTSI,0,417439082.67,25542819.67,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 27 2021,CTSI,0,417160680.58,25264417.58,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 25 2021,CTSI,0,416881515.75,24985252.75,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 22 2021,CTSI,0,416462768.49,24566505.49,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 20 2021,CTSI,0,416183603.66,24287340.66,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 17 2021,CTSI,0,415764856.41,23868593.41,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 15 2021,CTSI,0,415485691.57,23589428.57,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 13 2021,CTSI,0,415206526.74,23310263.74,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 10 2021,CTSI,0,414787779.48,22891516.48,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 08 2021,CTSI,0,414508614.65,22612351.65,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 05 2021,CTSI,0,414089867.40,22193604.40,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 03 2021,CTSI,0,413810702.56,21914439.56,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Jun 01 2021,CTSI,0,413531537.73,21635274.73,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 29 2021,CTSI,0,413112790.47,21216527.47,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 27 2021,CTSI,0,412833625.64,20937362.64,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 24 2021,CTSI,0,412414878.38,20518615.38,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 22 2021,CTSI,0,412135713.55,20239450.55,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 20 2021,CTSI,0,411856548.71,19960285.71,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 17 2021,CTSI,0,411437801.46,19541538.46,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 15 2021,CTSI,0,411158636.63,19262373.63,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 12 2021,CTSI,0,410739889.37,18843626.37,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 10 2021,CTSI,0,410460724.54,18564461.54,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 08 2021,CTSI,0,410181559.70,18285296.70,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 05 2021,CTSI,0,409762812.45,17866549.45,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
May 03 2021,CTSI,0,409483647.62,17587384.62,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Apr 30 2021,CTSI,0,409064900.36,17168637.36,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Apr 28 2021,CTSI,0,408785735.53,16889472.53,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Apr 26 2021,CTSI,0,408506570.69,16610307.69,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Apr 23 2021,CTSI,0,408087823.44,16191560.44,21428568.00,248305000.00,5555554.00,2857142.00,7049999.00,6700000.00,100000000.00
Apr 21 2021,CTSI,0,347704062.60,15912395.60,0,226766667.00,0,0,0,5025000.00,100000000.00
Apr 18 2021,CTSI,0,347285315.35,15493648.35,0,226766667.00,0,0,0,5025000.00,100000000.00
Apr 16 2021,CTSI,0,347006150.52,15214483.52,0,226766667.00,0,0,0,5025000.00,100000000.00
Apr 14 2021,CTSI,0,346726985.68,14935318.68,0,226766667.00,0,0,0,5025000.00,100000000.00
Apr 11 2021,CTSI,0,346308238.43,14516571.43,0,226766667.00,0,0,0,5025000.00,100000000.00
Apr 09 2021,CTSI,0,346029073.59,14237406.59,0,226766667.00,0,0,0,5025000.00,100000000.00
Apr 06 2021,CTSI,0,345610326.34,13818659.34,0,226766667.00,0,0,0,5025000.00,100000000.00
Apr 04 2021,CTSI,0,345331161.51,13539494.51,0,226766667.00,0,0,0,5025000.00,100000000.00
Apr 02 2021,CTSI,0,345051996.67,13260329.67,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 30 2021,CTSI,0,344633249.42,12841582.42,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 28 2021,CTSI,0,344354084.58,12562417.58,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 25 2021,CTSI,0,343935337.33,12143670.33,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 23 2021,CTSI,0,343656172.49,11864505.49,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 21 2021,CTSI,0,343377007.66,11585340.66,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 18 2021,CTSI,0,342958260.41,11166593.41,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 16 2021,CTSI,0,342679095.57,10887428.57,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 13 2021,CTSI,0,342260348.32,10468681.32,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 11 2021,CTSI,0,341981183.48,10189516.48,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 09 2021,CTSI,0,341702018.65,9910351.65,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 06 2021,CTSI,0,341283271.40,9491604.40,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 04 2021,CTSI,0,341004106.56,9212439.56,0,226766667.00,0,0,0,5025000.00,100000000.00
Mar 01 2021,CTSI,0,340585359.31,8793692.31,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 27 2021,CTSI,0,340306194.47,8514527.47,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 25 2021,CTSI,0,340027029.64,8235362.64,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 22 2021,CTSI,0,339608282.38,7816615.38,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 20 2021,CTSI,0,339329117.55,7537450.55,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 17 2021,CTSI,0,338910370.30,7118703.30,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 15 2021,CTSI,0,338631205.46,6839538.46,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 13 2021,CTSI,0,338352040.63,6560373.63,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 10 2021,CTSI,0,337933293.37,6141626.37,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 08 2021,CTSI,0,337654128.54,5862461.54,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 05 2021,CTSI,0,337235381.29,5443714.29,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 03 2021,CTSI,0,336956216.45,5164549.45,0,226766667.00,0,0,0,5025000.00,100000000.00
Feb 01 2021,CTSI,0,336677051.62,4885384.62,0,226766667.00,0,0,0,5025000.00,100000000.00
Jan 29 2021,CTSI,0,336258304.36,4466637.36,0,226766667.00,0,0,0,5025000.00,100000000.00
Jan 27 2021,CTSI,0,335979139.53,4187472.53,0,226766667.00,0,0,0,5025000.00,100000000.00
Jan 24 2021,CTSI,0,335560392.27,3768725.27,0,226766667.00,0,0,0,5025000.00,100000000.00
Jan 22 2021,CTSI,0,303381227.44,3489560.44,0,194866667.00,0,0,0,5025000.00,100000000.00
Jan 20 2021,CTSI,0,303102062.60,3210395.60,0,194866667.00,0,0,0,5025000.00,100000000.00
Jan 17 2021,CTSI,0,302683315.35,2791648.35,0,194866667.00,0,0,0,5025000.00,100000000.00
Jan 15 2021,CTSI,0,302404150.52,2512483.52,0,194866667.00,0,0,0,5025000.00,100000000.00
Jan 12 2021,CTSI,0,301985403.26,2093736.26,0,194866667.00,0,0,0,5025000.00,100000000.00
Jan 10 2021,CTSI,0,301706238.43,1814571.43,0,194866667.00,0,0,0,5025000.00,100000000.00
Jan 08 2021,CTSI,0,301427073.59,1535406.59,0,194866667.00,0,0,0,5025000.00,100000000.00
Jan 05 2021,CTSI,0,301008326.34,1116659.34,0,194866667.00,0,0,0,5025000.00,100000000.00
Jan 03 2021,CTSI,0,300729161.51,837494.51,0,194866667.00,0,0,0,5025000.00,100000000.00
Dec 31 2020,CTSI,0,300310414.25,418747.25,0,194866667.00,0,0,0,5025000.00,100000000.00
Dec 29 2020,CTSI,0,300031249.42,139582.42,0,194866667.00,0,0,0,5025000.00,100000000.00
