Date,Symbol,Available Supply,Unlocked Supply,Block Rewards,Interchain Foundation,Seed Contributors,Public Fund Raisers,All in Bits Inc (Tendermint Inc.),Strategic and Early Adopters
Jul 19 2027,ATOM,537818299.45,537818299.45,301619341.45,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 13 2027,ATOM,536960268.93,536960268.93,300761310.93,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 07 2027,ATOM,536102238.40,536102238.40,299903280.40,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 02 2027,ATOM,535387212.97,535387212.97,299188254.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 26 2027,ATOM,534529182.44,534529182.44,298330224.44,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 21 2027,ATOM,533814157.01,533814157.01,297615199.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 15 2027,ATOM,532956126.48,532956126.48,296757168.48,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 09 2027,ATOM,532098095.96,532098095.96,295899137.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 04 2027,ATOM,531383070.52,531383070.52,295184112.52,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 29 2027,ATOM,530525039.99,530525039.99,294326081.99,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 23 2027,ATOM,529667009.47,529667009.47,293468051.47,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 18 2027,ATOM,528951984.03,528951984.03,292753026.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 12 2027,ATOM,528093953.51,528093953.51,291894995.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 07 2027,ATOM,527378928.07,527378928.07,291179970.07,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 01 2027,ATOM,526520897.55,526520897.55,290321939.55,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 25 2027,ATOM,525662867.02,525662867.02,289463909.02,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 20 2027,ATOM,524947841.58,524947841.58,288748883.58,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 14 2027,ATOM,524089811.06,524089811.06,287890853.06,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 08 2027,ATOM,523231780.54,523231780.54,287032822.54,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 03 2027,ATOM,522516755.10,522516755.10,286317797.10,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 28 2027,ATOM,521686892.24,521686892.24,285487934.24,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 22 2027,ATOM,520906864.49,520906864.49,284707906.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 17 2027,ATOM,520256841.37,520256841.37,284057883.37,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 11 2027,ATOM,519476813.62,519476813.62,283277855.62,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 06 2027,ATOM,518826790.49,518826790.49,282627832.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 28 2027,ATOM,518046762.74,518046762.74,281847804.74,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 22 2027,ATOM,517266734.99,517266734.99,281067776.99,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 17 2027,ATOM,516616711.87,516616711.87,280417753.87,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 11 2027,ATOM,515836684.12,515836684.12,279637726.12,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 05 2027,ATOM,515056656.37,515056656.37,278857698.37,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 31 2027,ATOM,514406633.25,514406633.25,278207675.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 25 2027,ATOM,513626605.50,513626605.50,277427647.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 20 2027,ATOM,512976582.37,512976582.37,276777624.37,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 14 2027,ATOM,512196554.62,512196554.62,275997596.62,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 08 2027,ATOM,511416526.87,511416526.87,275217568.87,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 03 2027,ATOM,510766503.75,510766503.75,274567545.75,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 28 2026,ATOM,509986476.00,509986476.00,273787518.00,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 22 2026,ATOM,509206448.25,509206448.25,273007490.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 17 2026,ATOM,508556425.12,508556425.12,272357467.12,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 11 2026,ATOM,507776397.37,507776397.37,271577439.37,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 05 2026,ATOM,506996369.63,506996369.63,270797411.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 30 2026,ATOM,506346346.50,506346346.50,270147388.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 24 2026,ATOM,505566318.75,505566318.75,269367360.75,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 19 2026,ATOM,504916295.63,504916295.63,268717337.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 13 2026,ATOM,504136267.88,504136267.88,267937309.88,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 07 2026,ATOM,503356240.13,503356240.13,267157282.13,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 02 2026,ATOM,502706217.00,502706217.00,266507259.00,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 27 2026,ATOM,501926189.25,501926189.25,265727231.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 21 2026,ATOM,501146161.50,501146161.50,264947203.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 16 2026,ATOM,500496138.38,500496138.38,264297180.38,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 10 2026,ATOM,499716110.63,499716110.63,263517152.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 05 2026,ATOM,499066087.50,499066087.50,262867129.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 29 2026,ATOM,498286059.75,498286059.75,262087101.75,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 23 2026,ATOM,497506032.01,497506032.01,261307074.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 18 2026,ATOM,496856008.88,496856008.88,260657050.88,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 12 2026,ATOM,496075981.13,496075981.13,259877023.13,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 06 2026,ATOM,495295953.38,495295953.38,259096995.38,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 01 2026,ATOM,494645930.26,494645930.26,258446972.26,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 26 2026,ATOM,493865902.51,493865902.51,257666944.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 20 2026,ATOM,493085874.76,493085874.76,256886916.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 15 2026,ATOM,492435851.63,492435851.63,256236893.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 09 2026,ATOM,491655823.88,491655823.88,255456865.88,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 04 2026,ATOM,491005800.76,491005800.76,254806842.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 29 2026,ATOM,490225773.01,490225773.01,254026815.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 23 2026,ATOM,489445745.26,489445745.26,253246787.26,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 18 2026,ATOM,488795722.13,488795722.13,252596764.13,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 12 2026,ATOM,488015694.39,488015694.39,251816736.39,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 06 2026,ATOM,487235666.64,487235666.64,251036708.64,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 01 2026,ATOM,486585643.51,486585643.51,250386685.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 25 2026,ATOM,485805615.76,485805615.76,249606657.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 20 2026,ATOM,485155592.64,485155592.64,248956634.64,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 14 2026,ATOM,484375564.89,484375564.89,248176606.89,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 08 2026,ATOM,483595537.14,483595537.14,247396579.14,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 03 2026,ATOM,482945514.01,482945514.01,246746556.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 28 2026,ATOM,482165486.26,482165486.26,245966528.26,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 22 2026,ATOM,481385458.51,481385458.51,245186500.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 17 2026,ATOM,480735435.39,480735435.39,244536477.39,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 11 2026,ATOM,479955407.64,479955407.64,243756449.64,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 06 2026,ATOM,479305384.51,479305384.51,243106426.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 30 2026,ATOM,478525356.77,478525356.77,242326398.77,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 24 2026,ATOM,477745329.02,477745329.02,241546371.02,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 19 2026,ATOM,477095305.89,477095305.89,240896347.89,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 13 2026,ATOM,476315278.14,476315278.14,240116320.14,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 07 2026,ATOM,475535250.39,475535250.39,239336292.39,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 02 2026,ATOM,474885227.27,474885227.27,238686269.27,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 27 2026,ATOM,474142625.09,474142625.09,237943667.09,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 21 2026,ATOM,473433508.96,473433508.96,237234550.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 16 2026,ATOM,472842578.84,472842578.84,236643620.84,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 10 2026,ATOM,472133462.71,472133462.71,235934504.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 05 2026,ATOM,471542532.59,471542532.59,235343574.59,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 27 2026,ATOM,470833416.46,470833416.46,234634458.46,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 21 2026,ATOM,470124300.32,470124300.32,233925342.32,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 16 2026,ATOM,469533370.21,469533370.21,233334412.21,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 10 2026,ATOM,468824254.07,468824254.07,232625296.07,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 04 2026,ATOM,468115137.94,468115137.94,231916179.94,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 30 2026,ATOM,467524207.82,467524207.82,231325249.82,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 24 2026,ATOM,466815091.69,466815091.69,230616133.69,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 19 2026,ATOM,466224161.57,466224161.57,230025203.57,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 13 2026,ATOM,465515045.44,465515045.44,229316087.44,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 07 2026,ATOM,464805929.30,464805929.30,228606971.30,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 02 2026,ATOM,464214999.19,464214999.19,228016041.19,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 27 2025,ATOM,463505883.05,463505883.05,227306925.05,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 21 2025,ATOM,462796766.92,462796766.92,226597808.92,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 16 2025,ATOM,462205836.80,462205836.80,226006878.80,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 10 2025,ATOM,461496720.67,461496720.67,225297762.67,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 04 2025,ATOM,460787604.53,460787604.53,224588646.53,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 29 2025,ATOM,460196674.42,460196674.42,223997716.42,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 23 2025,ATOM,459487558.28,459487558.28,223288600.28,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 18 2025,ATOM,458896628.17,458896628.17,222697670.17,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 12 2025,ATOM,458187512.03,458187512.03,221988554.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 06 2025,ATOM,457478395.90,457478395.90,221279437.90,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 01 2025,ATOM,456887465.78,456887465.78,220688507.78,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 26 2025,ATOM,456178349.65,456178349.65,219979391.65,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 20 2025,ATOM,455469233.51,455469233.51,219270275.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 15 2025,ATOM,454878303.40,454878303.40,218679345.40,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 09 2025,ATOM,454169187.26,454169187.26,217970229.26,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 04 2025,ATOM,453578257.15,453578257.15,217379299.15,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 28 2025,ATOM,452869141.01,452869141.01,216670183.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 22 2025,ATOM,452160024.88,452160024.88,215961066.88,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 17 2025,ATOM,451569094.76,451569094.76,215370136.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 11 2025,ATOM,450859978.63,450859978.63,214661020.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 05 2025,ATOM,450150862.49,450150862.49,213951904.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 31 2025,ATOM,449559932.38,449559932.38,213360974.38,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 25 2025,ATOM,448850816.24,448850816.24,212651858.24,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 19 2025,ATOM,448141700.11,448141700.11,211942742.11,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 14 2025,ATOM,447550769.99,447550769.99,211351811.99,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 08 2025,ATOM,446841653.86,446841653.86,210642695.86,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 03 2025,ATOM,446250723.74,446250723.74,210051765.74,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 28 2025,ATOM,445541607.61,445541607.61,209342649.61,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 22 2025,ATOM,444832491.47,444832491.47,208633533.47,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 17 2025,ATOM,444241561.36,444241561.36,208042603.36,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 11 2025,ATOM,443532445.22,443532445.22,207333487.22,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 05 2025,ATOM,442823329.09,442823329.09,206624371.09,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 30 2025,ATOM,442232398.97,442232398.97,206033440.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 24 2025,ATOM,441523282.84,441523282.84,205324324.84,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 19 2025,ATOM,440932352.72,440932352.72,204733394.72,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 13 2025,ATOM,440223236.59,440223236.59,204024278.59,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 07 2025,ATOM,439514120.45,439514120.45,203315162.45,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 02 2025,ATOM,438923190.34,438923190.34,202724232.34,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 27 2025,ATOM,438214074.20,438214074.20,202015116.20,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 21 2025,ATOM,437504958.07,437504958.07,201306000.07,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 16 2025,ATOM,436914027.95,436914027.95,200715069.95,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 10 2025,ATOM,436204911.82,436204911.82,200005953.82,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 05 2025,ATOM,435613981.71,435613981.71,199415023.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 29 2025,ATOM,434904865.57,434904865.57,198705907.57,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 23 2025,ATOM,434195749.43,434195749.43,197996791.43,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 18 2025,ATOM,433604819.32,433604819.32,197405861.32,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 12 2025,ATOM,432895703.18,432895703.18,196696745.18,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 06 2025,ATOM,432186587.05,432186587.05,195987629.05,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 01 2025,ATOM,431595656.93,431595656.93,195396698.93,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 26 2025,ATOM,430931308.23,430931308.23,194732350.23,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 20 2025,ATOM,430286657.20,430286657.20,194087699.20,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 15 2025,ATOM,429749448.01,429749448.01,193550490.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 09 2025,ATOM,429104796.97,429104796.97,192905838.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 04 2025,ATOM,428567587.78,428567587.78,192368629.78,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 26 2025,ATOM,427922936.75,427922936.75,191723978.75,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 20 2025,ATOM,427278285.71,427278285.71,191079327.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 15 2025,ATOM,426741076.52,426741076.52,190542118.52,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 09 2025,ATOM,426096425.49,426096425.49,189897467.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 03 2025,ATOM,425451774.45,425451774.45,189252816.45,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 29 2025,ATOM,424914565.26,424914565.26,188715607.26,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 23 2025,ATOM,424269914.23,424269914.23,188070956.23,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 18 2025,ATOM,423732705.03,423732705.03,187533747.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 12 2025,ATOM,423088054.00,423088054.00,186889096.00,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 06 2025,ATOM,422443402.97,422443402.97,186244444.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 01 2025,ATOM,421906193.77,421906193.77,185707235.77,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 26 2024,ATOM,421261542.74,421261542.74,185062584.74,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 20 2024,ATOM,420616891.71,420616891.71,184417933.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 15 2024,ATOM,420079682.52,420079682.52,183880724.52,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 09 2024,ATOM,419435031.48,419435031.48,183236073.48,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Dec 03 2024,ATOM,418790380.45,418790380.45,182591422.45,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 28 2024,ATOM,418253171.26,418253171.26,182054213.26,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 22 2024,ATOM,417608520.22,417608520.22,181409562.22,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 17 2024,ATOM,417071311.03,417071311.03,180872353.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 11 2024,ATOM,416426660.00,416426660.00,180227702.00,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Nov 05 2024,ATOM,415782008.96,415782008.96,179583050.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 31 2024,ATOM,415244799.77,415244799.77,179045841.77,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 25 2024,ATOM,414600148.74,414600148.74,178401190.74,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 19 2024,ATOM,413955497.71,413955497.71,177756539.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 14 2024,ATOM,413418288.51,413418288.51,177219330.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 08 2024,ATOM,412773637.48,412773637.48,176574679.48,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Oct 03 2024,ATOM,412236428.29,412236428.29,176037470.29,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 27 2024,ATOM,411591777.25,411591777.25,175392819.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 21 2024,ATOM,410947126.22,410947126.22,174748168.22,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 16 2024,ATOM,410409917.03,410409917.03,174210959.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 10 2024,ATOM,409765265.99,409765265.99,173566307.99,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Sep 04 2024,ATOM,409120614.96,409120614.96,172921656.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 30 2024,ATOM,408583405.77,408583405.77,172384447.77,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 24 2024,ATOM,407938754.73,407938754.73,171739796.73,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 18 2024,ATOM,407294103.70,407294103.70,171095145.70,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 13 2024,ATOM,406756894.51,406756894.51,170557936.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 07 2024,ATOM,406112243.48,406112243.48,169913285.48,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Aug 02 2024,ATOM,405575034.28,405575034.28,169376076.28,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 27 2024,ATOM,404930383.25,404930383.25,168731425.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 21 2024,ATOM,404285732.22,404285732.22,168086774.22,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 16 2024,ATOM,403748523.02,403748523.02,167549565.02,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 10 2024,ATOM,403103871.99,403103871.99,166904913.99,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jul 04 2024,ATOM,402459220.96,402459220.96,166260262.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 29 2024,ATOM,401922011.76,401922011.76,165723053.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 23 2024,ATOM,401277360.73,401277360.73,165078402.73,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 18 2024,ATOM,400740151.54,400740151.54,164541193.54,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 12 2024,ATOM,400095500.50,400095500.50,163896542.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 06 2024,ATOM,399450849.47,399450849.47,163251891.47,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 01 2024,ATOM,398913640.28,398913640.28,162714682.28,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 26 2024,ATOM,398268989.24,398268989.24,162070031.24,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 20 2024,ATOM,397624338.21,397624338.21,161425380.21,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 15 2024,ATOM,397087129.02,397087129.02,160888171.02,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 09 2024,ATOM,396442477.99,396442477.99,160243519.99,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 04 2024,ATOM,395905268.79,395905268.79,159706310.79,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 28 2024,ATOM,395260617.76,395260617.76,159061659.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 22 2024,ATOM,394615966.73,394615966.73,158417008.73,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 17 2024,ATOM,394078757.53,394078757.53,157879799.53,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 11 2024,ATOM,393434106.50,393434106.50,157235148.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 05 2024,ATOM,392789455.47,392789455.47,156590497.47,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 31 2024,ATOM,392252246.27,392252246.27,156053288.27,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 25 2024,ATOM,0,391846727.07,155647769.07,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 19 2024,ATOM,0,391479777.52,155280819.52,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 14 2024,ATOM,0,391173986.22,154975028.22,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 08 2024,ATOM,0,390807036.67,154608078.67,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 03 2024,ATOM,0,390501245.37,154302287.37,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 26 2024,ATOM,0,390134295.82,153935337.82,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 20 2024,ATOM,0,389767346.27,153568388.27,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 15 2024,ATOM,0,389461554.97,153262596.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 09 2024,ATOM,0,389094605.42,152895647.42,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 03 2024,ATOM,0,388727655.86,152528697.86,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
