Date,Symbol,Available Supply,Unlocked Supply,Project Development,Node Emissions,Ecosystem Fund,Strategic Reserve,TGE & Liquidity Provision
Dec 06 2023,MYRIA,0,12853633265.53,481177275.84,3176470588.24,6695985401.46,1000000000.00,1500000000.00
Nov 25 2023,MYRIA,0,12472040960.67,409650924.02,3041039671.68,6521350364.96,1000000000.00,1500000000.00
Nov 14 2023,MYRIA,0,12090448655.81,338124572.21,2905608755.13,6346715328.47,1000000000.00,1500000000.00
Nov 02 2023,MYRIA,0,11674166141.41,260095824.78,2757865937.07,6156204379.56,1000000000.00,1500000000.00
Oct 22 2023,MYRIA,0,11292573836.55,188569472.96,2622435020.52,5981569343.07,1000000000.00,1500000000.00
Oct 11 2023,MYRIA,0,10910981531.69,117043121.15,2487004103.97,5806934306.57,1000000000.00,1500000000.00
Sep 30 2023,MYRIA,0,10529389226.82,45516769.34,2351573187.41,5632299270.07,1000000000.00,1500000000.00
Sep 19 2023,MYRIA,0,10173806504.44,0,2216142270.86,5457664233.58,1000000000.00,1500000000.00
Sep 07 2023,MYRIA,0,9835552737.48,0,2068399452.80,5267153284.67,1000000000.00,1500000000.00
Aug 27 2023,MYRIA,0,9525486784.43,0,1932968536.25,5092518248.18,1000000000.00,1500000000.00
Aug 16 2023,MYRIA,0,9215420831.38,0,1797537619.70,4917883211.68,1000000000.00,1500000000.00
Aug 05 2023,MYRIA,0,8905354878.33,0,1662106703.15,4743248175.18,1000000000.00,1500000000.00
Jul 24 2023,MYRIA,0,8567101111.37,0,1514363885.09,4552737226.28,1000000000.00,1500000000.00
Jul 13 2023,MYRIA,0,8257035158.32,0,1378932968.54,4378102189.78,1000000000.00,1500000000.00
Jul 02 2023,MYRIA,0,7946969205.27,0,1243502051.98,4203467153.28,1000000000.00,1500000000.00
Jun 21 2023,MYRIA,0,7636903252.22,0,1108071135.43,4028832116.79,1000000000.00,1500000000.00
Jun 10 2023,MYRIA,0,7326837299.17,0,972640218.88,3854197080.29,1000000000.00,1500000000.00
May 29 2023,MYRIA,0,6988583532.21,0,824897400.82,3663686131.39,1000000000.00,1500000000.00
May 18 2023,MYRIA,0,6678517579.16,0,689466484.27,3489051094.89,1000000000.00,1500000000.00
May 07 2023,MYRIA,0,6368451626.11,0,554035567.72,3314416058.39,1000000000.00,1500000000.00
Apr 26 2023,MYRIA,0,6058385673.06,0,418604651.16,3139781021.90,1000000000.00,1500000000.00
Apr 14 2023,MYRIA,0,5720131906.10,0,270861833.11,2949270072.99,1000000000.00,1500000000.00
Apr 03 2023,MYRIA,0,5410065953.05,0,135430916.55,2774635036.50,1000000000.00,1500000000.00
Mar 23 2023,MYRIA,0,5100000000.00,0,0,2600000000.00,1000000000.00,1500000000.00
