Date,Symbol,Available Supply,Unlocked Supply,Community LP,Team and Investors,Employees,Early Users,Community Reserve
Mar 02 2025,CRV,2242361791.87,2242361791.87,939331487.87,909090909.00,90909091.00,151515152.00,151515152.00
Feb 28 2025,CRV,2241608873.29,2241608873.29,938578569.29,909090909.00,90909091.00,151515152.00,151515152.00
Feb 25 2025,CRV,2240479495.41,2240479495.41,937449191.41,909090909.00,90909091.00,151515152.00,151515152.00
Feb 23 2025,CRV,2239726576.83,2239726576.83,936696272.83,909090909.00,90909091.00,151515152.00,151515152.00
Feb 20 2025,CRV,2238597198.96,2238597198.96,935566894.96,909090909.00,90909091.00,151515152.00,151515152.00
Feb 17 2025,CRV,2237467821.08,2237467821.08,934437517.08,909090909.00,90909091.00,151515152.00,151515152.00
Feb 15 2025,CRV,2236714902.50,2236714902.50,933684598.50,909090909.00,90909091.00,151515152.00,151515152.00
Feb 12 2025,CRV,2235585524.62,2235585524.62,932555220.62,909090909.00,90909091.00,151515152.00,151515152.00
Feb 10 2025,CRV,2234832606.04,2234832606.04,931802302.04,909090909.00,90909091.00,151515152.00,151515152.00
Feb 07 2025,CRV,2233703228.16,2233703228.16,930672924.16,909090909.00,90909091.00,151515152.00,151515152.00
Feb 05 2025,CRV,2232950309.58,2232950309.58,929920005.58,909090909.00,90909091.00,151515152.00,151515152.00
Feb 02 2025,CRV,2231820931.70,2231820931.70,928790627.70,909090909.00,90909091.00,151515152.00,151515152.00
Jan 30 2025,CRV,2230691553.83,2230691553.83,927661249.83,909090909.00,90909091.00,151515152.00,151515152.00
Jan 28 2025,CRV,2229938635.25,2229938635.25,926908331.25,909090909.00,90909091.00,151515152.00,151515152.00
Jan 25 2025,CRV,2228809257.37,2228809257.37,925778953.37,909090909.00,90909091.00,151515152.00,151515152.00
Jan 23 2025,CRV,2228056338.79,2228056338.79,925026034.79,909090909.00,90909091.00,151515152.00,151515152.00
Jan 20 2025,CRV,2226926960.91,2226926960.91,923896656.91,909090909.00,90909091.00,151515152.00,151515152.00
Jan 18 2025,CRV,2226174042.33,2226174042.33,923143738.33,909090909.00,90909091.00,151515152.00,151515152.00
Jan 15 2025,CRV,2225044664.45,2225044664.45,922014360.45,909090909.00,90909091.00,151515152.00,151515152.00
Jan 13 2025,CRV,2224291745.87,2224291745.87,921261441.87,909090909.00,90909091.00,151515152.00,151515152.00
Jan 10 2025,CRV,2223162367.99,2223162367.99,920132063.99,909090909.00,90909091.00,151515152.00,151515152.00
Jan 07 2025,CRV,2222032990.12,2222032990.12,919002686.12,909090909.00,90909091.00,151515152.00,151515152.00
Jan 05 2025,CRV,2221280071.53,2221280071.53,918249767.53,909090909.00,90909091.00,151515152.00,151515152.00
Jan 02 2025,CRV,2220150693.66,2220150693.66,917120389.66,909090909.00,90909091.00,151515152.00,151515152.00
Dec 31 2024,CRV,2219397775.08,2219397775.08,916367471.08,909090909.00,90909091.00,151515152.00,151515152.00
Dec 28 2024,CRV,2218268397.20,2218268397.20,915238093.20,909090909.00,90909091.00,151515152.00,151515152.00
Dec 26 2024,CRV,2217515478.62,2217515478.62,914485174.62,909090909.00,90909091.00,151515152.00,151515152.00
Dec 23 2024,CRV,2216386100.74,2216386100.74,913355796.74,909090909.00,90909091.00,151515152.00,151515152.00
Dec 20 2024,CRV,2215256722.87,2215256722.87,912226418.87,909090909.00,90909091.00,151515152.00,151515152.00
Dec 18 2024,CRV,2214503804.28,2214503804.28,911473500.28,909090909.00,90909091.00,151515152.00,151515152.00
Dec 15 2024,CRV,2213374426.41,2213374426.41,910344122.41,909090909.00,90909091.00,151515152.00,151515152.00
Dec 13 2024,CRV,2212621507.82,2212621507.82,909591203.82,909090909.00,90909091.00,151515152.00,151515152.00
Dec 10 2024,CRV,2211492129.95,2211492129.95,908461825.95,909090909.00,90909091.00,151515152.00,151515152.00
Dec 08 2024,CRV,2210739211.36,2210739211.36,907708907.36,909090909.00,90909091.00,151515152.00,151515152.00
Dec 05 2024,CRV,2209609833.49,2209609833.49,906579529.49,909090909.00,90909091.00,151515152.00,151515152.00
Dec 03 2024,CRV,2208856914.91,2208856914.91,905826610.91,909090909.00,90909091.00,151515152.00,151515152.00
Nov 30 2024,CRV,2207727537.03,2207727537.03,904697233.03,909090909.00,90909091.00,151515152.00,151515152.00
Nov 27 2024,CRV,2206598159.15,2206598159.15,903567855.15,909090909.00,90909091.00,151515152.00,151515152.00
Nov 25 2024,CRV,2205845240.57,2205845240.57,902814936.57,909090909.00,90909091.00,151515152.00,151515152.00
Nov 22 2024,CRV,2204715862.70,2204715862.70,901685558.70,909090909.00,90909091.00,151515152.00,151515152.00
Nov 20 2024,CRV,2203962944.11,2203962944.11,900932640.11,909090909.00,90909091.00,151515152.00,151515152.00
Nov 17 2024,CRV,2202833566.24,2202833566.24,899803262.24,909090909.00,90909091.00,151515152.00,151515152.00
Nov 15 2024,CRV,2202080647.65,2202080647.65,899050343.65,909090909.00,90909091.00,151515152.00,151515152.00
Nov 12 2024,CRV,2200951269.78,2200951269.78,897920965.78,909090909.00,90909091.00,151515152.00,151515152.00
Nov 10 2024,CRV,2200198351.19,2200198351.19,897168047.19,909090909.00,90909091.00,151515152.00,151515152.00
Nov 07 2024,CRV,2199068973.32,2199068973.32,896038669.32,909090909.00,90909091.00,151515152.00,151515152.00
Nov 04 2024,CRV,2197939595.44,2197939595.44,894909291.44,909090909.00,90909091.00,151515152.00,151515152.00
Nov 02 2024,CRV,2197186676.86,2197186676.86,894156372.86,909090909.00,90909091.00,151515152.00,151515152.00
Oct 30 2024,CRV,2196057298.98,2196057298.98,893026994.98,909090909.00,90909091.00,151515152.00,151515152.00
Oct 28 2024,CRV,2195304380.40,2195304380.40,892274076.40,909090909.00,90909091.00,151515152.00,151515152.00
Oct 25 2024,CRV,2194175002.53,2194175002.53,891144698.53,909090909.00,90909091.00,151515152.00,151515152.00
Oct 23 2024,CRV,2193422083.94,2193422083.94,890391779.94,909090909.00,90909091.00,151515152.00,151515152.00
Oct 20 2024,CRV,2192292706.07,2192292706.07,889262402.07,909090909.00,90909091.00,151515152.00,151515152.00
Oct 17 2024,CRV,2191163328.19,2191163328.19,888133024.19,909090909.00,90909091.00,151515152.00,151515152.00
Oct 15 2024,CRV,2190410409.61,2190410409.61,887380105.61,909090909.00,90909091.00,151515152.00,151515152.00
Oct 12 2024,CRV,2189281031.73,2189281031.73,886250727.73,909090909.00,90909091.00,151515152.00,151515152.00
Oct 10 2024,CRV,2188528113.15,2188528113.15,885497809.15,909090909.00,90909091.00,151515152.00,151515152.00
Oct 07 2024,CRV,2187398735.27,2187398735.27,884368431.27,909090909.00,90909091.00,151515152.00,151515152.00
Oct 05 2024,CRV,2186645816.69,2186645816.69,883615512.69,909090909.00,90909091.00,151515152.00,151515152.00
Oct 02 2024,CRV,2185516438.81,2185516438.81,882486134.81,909090909.00,90909091.00,151515152.00,151515152.00
Sep 30 2024,CRV,2184763520.23,2184763520.23,881733216.23,909090909.00,90909091.00,151515152.00,151515152.00
Sep 27 2024,CRV,2183634142.36,2183634142.36,880603838.36,909090909.00,90909091.00,151515152.00,151515152.00
Sep 24 2024,CRV,2182504764.48,2182504764.48,879474460.48,909090909.00,90909091.00,151515152.00,151515152.00
Sep 22 2024,CRV,2181751845.90,2181751845.90,878721541.90,909090909.00,90909091.00,151515152.00,151515152.00
Sep 19 2024,CRV,2180622468.02,2180622468.02,877592164.02,909090909.00,90909091.00,151515152.00,151515152.00
Sep 17 2024,CRV,2179869549.44,2179869549.44,876839245.44,909090909.00,90909091.00,151515152.00,151515152.00
Sep 14 2024,CRV,2178740171.56,2178740171.56,875709867.56,909090909.00,90909091.00,151515152.00,151515152.00
Sep 12 2024,CRV,2177987252.98,2177987252.98,874956948.98,909090909.00,90909091.00,151515152.00,151515152.00
Sep 09 2024,CRV,2176857875.10,2176857875.10,873827571.10,909090909.00,90909091.00,151515152.00,151515152.00
Sep 06 2024,CRV,2175728497.23,2175728497.23,872698193.23,909090909.00,90909091.00,151515152.00,151515152.00
Sep 04 2024,CRV,2174975578.65,2174975578.65,871945274.65,909090909.00,90909091.00,151515152.00,151515152.00
Sep 01 2024,CRV,2173846200.77,2173846200.77,870815896.77,909090909.00,90909091.00,151515152.00,151515152.00
Aug 30 2024,CRV,2173093282.19,2173093282.19,870062978.19,909090909.00,90909091.00,151515152.00,151515152.00
Aug 27 2024,CRV,2171963904.31,2171963904.31,868933600.31,909090909.00,90909091.00,151515152.00,151515152.00
Aug 25 2024,CRV,2171210985.73,2171210985.73,868180681.73,909090909.00,90909091.00,151515152.00,151515152.00
Aug 22 2024,CRV,2170081607.85,2170081607.85,867051303.85,909090909.00,90909091.00,151515152.00,151515152.00
Aug 20 2024,CRV,2169328689.27,2169328689.27,866298385.27,909090909.00,90909091.00,151515152.00,151515152.00
Aug 17 2024,CRV,2168199311.39,2168199311.39,865169007.39,909090909.00,90909091.00,151515152.00,151515152.00
Aug 14 2024,CRV,2167069933.52,2167069933.52,864039629.52,909090909.00,90909091.00,151515152.00,151515152.00
Aug 12 2024,CRV,2165609248.73,2165609248.73,863636364.93,908033488.80,90909091.00,151515152.00,151515152.00
Aug 09 2024,CRV,2162205689.42,2162205689.42,861877489.71,906388804.71,90909091.00,151515152.00,151515152.00
Aug 07 2024,CRV,2160213857.22,2160213857.22,860982113.57,905292348.65,90909091.00,151515152.00,151515152.00
Aug 04 2024,CRV,2157226108.92,2157226108.92,859639049.36,903647664.56,90909091.00,151515152.00,151515152.00
Aug 02 2024,CRV,2155234276.72,2155234276.72,858743673.23,902551208.50,90909091.00,151515152.00,151515152.00
Jul 30 2024,CRV,2152246528.43,2152246528.43,857400609.02,900906524.40,90909091.00,151515152.00,151515152.00
Jul 27 2024,CRV,2149258780.13,2149258780.13,856057544.82,899261840.31,90909091.00,151515152.00,151515152.00
Jul 25 2024,CRV,2147266947.93,2147266947.93,855162168.68,898165384.25,90909091.00,151515152.00,151515152.00
Jul 22 2024,CRV,2144279199.63,2144279199.63,853819104.48,896520700.16,90909091.00,151515152.00,151515152.00
Jul 20 2024,CRV,2142287367.44,2142287367.44,852923728.34,895424244.10,90909091.00,151515152.00,151515152.00
Jul 17 2024,CRV,2139299619.14,2139299619.14,851580664.13,893779560.00,90909091.00,151515152.00,151515152.00
Jul 15 2024,CRV,2137307786.94,2137307786.94,850685288.00,892683103.94,90909091.00,151515152.00,151515152.00
Jul 12 2024,CRV,2134320038.64,2134320038.64,849342223.79,891038419.85,90909091.00,151515152.00,151515152.00
Jul 10 2024,CRV,2132328206.44,2132328206.44,848446847.66,889941963.79,90909091.00,151515152.00,151515152.00
Jul 07 2024,CRV,2129340458.15,2129340458.15,847103783.45,888297279.70,90909091.00,151515152.00,151515152.00
Jul 04 2024,CRV,2126352709.85,2126352709.85,845760719.25,886652595.60,90909091.00,151515152.00,151515152.00
Jul 02 2024,CRV,2124360877.65,2124360877.65,844865343.11,885556139.54,90909091.00,151515152.00,151515152.00
Jun 29 2024,CRV,2121373129.35,2121373129.35,843522278.90,883911455.45,90909091.00,151515152.00,151515152.00
Jun 27 2024,CRV,2119381297.16,2119381297.16,842626902.77,882814999.39,90909091.00,151515152.00,151515152.00
Jun 24 2024,CRV,2116393548.86,2116393548.86,841283838.56,881170315.30,90909091.00,151515152.00,151515152.00
Jun 22 2024,CRV,2114401716.66,2114401716.66,840388462.43,880073859.23,90909091.00,151515152.00,151515152.00
Jun 19 2024,CRV,2111413968.36,2111413968.36,839045398.22,878429175.14,90909091.00,151515152.00,151515152.00
Jun 17 2024,CRV,2109422136.17,2109422136.17,838150022.09,877332719.08,90909091.00,151515152.00,151515152.00
Jun 14 2024,CRV,2106434387.87,2106434387.87,836806957.88,875688034.99,90909091.00,151515152.00,151515152.00
Jun 11 2024,CRV,2103446639.57,2103446639.57,835463893.68,874043350.90,90909091.00,151515152.00,151515152.00
Jun 09 2024,CRV,2101454807.37,2101454807.37,834568517.54,872946894.83,90909091.00,151515152.00,151515152.00
Jun 06 2024,CRV,2098467059.08,2098467059.08,833225453.33,871302210.74,90909091.00,151515152.00,151515152.00
Jun 04 2024,CRV,2096475226.88,2096475226.88,832330077.20,870205754.68,90909091.00,151515152.00,151515152.00
Jun 01 2024,CRV,2093487478.58,2093487478.58,830987012.99,868561070.59,90909091.00,151515152.00,151515152.00
May 30 2024,CRV,2091495646.38,2091495646.38,830091636.86,867464614.53,90909091.00,151515152.00,151515152.00
May 27 2024,CRV,2088507898.08,2088507898.08,828748572.65,865819930.43,90909091.00,151515152.00,151515152.00
May 24 2024,CRV,2085520149.79,2085520149.79,827405508.45,864175246.34,90909091.00,151515152.00,151515152.00
May 22 2024,CRV,2083528317.59,2083528317.59,826510132.31,863078790.28,90909091.00,151515152.00,151515152.00
May 19 2024,CRV,2080540569.29,2080540569.29,825167068.10,861434106.19,90909091.00,151515152.00,151515152.00
May 17 2024,CRV,2078548737.09,2078548737.09,824271691.97,860337650.13,90909091.00,151515152.00,151515152.00
May 14 2024,CRV,2075560988.80,2075560988.80,822928627.76,858692966.03,90909091.00,151515152.00,151515152.00
May 12 2024,CRV,2073569156.60,2073569156.60,822033251.63,857596509.97,90909091.00,151515152.00,151515152.00
May 09 2024,CRV,2070581408.30,2070581408.30,820690187.42,855951825.88,90909091.00,151515152.00,151515152.00
May 07 2024,CRV,2068589576.10,2068589576.10,819794811.29,854855369.82,90909091.00,151515152.00,151515152.00
May 04 2024,CRV,2065601827.80,2065601827.80,818451747.08,853210685.72,90909091.00,151515152.00,151515152.00
May 01 2024,CRV,2062614079.51,2062614079.51,817108682.88,851566001.63,90909091.00,151515152.00,151515152.00
Apr 29 2024,CRV,2060622247.31,2060622247.31,816213306.74,850469545.57,90909091.00,151515152.00,151515152.00
Apr 26 2024,CRV,2057634499.01,2057634499.01,814870242.53,848824861.48,90909091.00,151515152.00,151515152.00
Apr 24 2024,CRV,2055642666.81,2055642666.81,813974866.40,847728405.42,90909091.00,151515152.00,151515152.00
Apr 21 2024,CRV,2052654918.52,2052654918.52,812631802.19,846083721.32,90909091.00,151515152.00,151515152.00
Apr 19 2024,CRV,2050663086.32,2050663086.32,811736426.06,844987265.26,90909091.00,151515152.00,151515152.00
Apr 16 2024,CRV,2047675338.02,2047675338.02,810393361.85,843342581.17,90909091.00,151515152.00,151515152.00
Apr 13 2024,CRV,2044687589.72,2044687589.72,809050297.65,841697897.08,90909091.00,151515152.00,151515152.00
Apr 11 2024,CRV,2042695757.53,2042695757.53,808154921.51,840601441.02,90909091.00,151515152.00,151515152.00
Apr 08 2024,CRV,2039708009.23,2039708009.23,806811857.30,838956756.92,90909091.00,151515152.00,151515152.00
Apr 06 2024,CRV,2037716177.03,2037716177.03,805916481.17,837860300.86,90909091.00,151515152.00,151515152.00
Apr 03 2024,CRV,2034728428.73,2034728428.73,804573416.96,836215616.77,90909091.00,151515152.00,151515152.00
Apr 01 2024,CRV,2032736596.53,2032736596.53,803678040.83,835119160.71,90909091.00,151515152.00,151515152.00
Mar 29 2024,CRV,0,2029748848.24,802334976.62,833474476.62,90909091.00,151515152.00,151515152.00
Mar 27 2024,CRV,0,2027757016.04,801439600.48,832378020.55,90909091.00,151515152.00,151515152.00
Mar 24 2024,CRV,0,2024769267.74,800096536.28,830733336.46,90909091.00,151515152.00,151515152.00
Mar 21 2024,CRV,0,2021781519.44,798753472.07,829088652.37,90909091.00,151515152.00,151515152.00
Mar 19 2024,CRV,0,2019789687.25,797858095.94,827992196.31,90909091.00,151515152.00,151515152.00
Mar 16 2024,CRV,0,2016801938.95,796515031.73,826347512.22,90909091.00,151515152.00,151515152.00
Mar 14 2024,CRV,0,2014810106.75,795619655.60,825251056.15,90909091.00,151515152.00,151515152.00
Mar 11 2024,CRV,0,2011822358.45,794276591.39,823606372.06,90909091.00,151515152.00,151515152.00
Mar 09 2024,CRV,0,2009830526.25,793381215.26,822509916.00,90909091.00,151515152.00,151515152.00
Mar 06 2024,CRV,0,2006842777.96,792038151.05,820865231.91,90909091.00,151515152.00,151515152.00
Mar 04 2024,CRV,0,2004850945.76,791142774.91,819768775.85,90909091.00,151515152.00,151515152.00
Mar 01 2024,CRV,0,2001863197.46,789799710.71,818124091.75,90909091.00,151515152.00,151515152.00
Feb 27 2024,CRV,0,1998875449.16,788456646.50,816479407.66,90909091.00,151515152.00,151515152.00
Feb 25 2024,CRV,0,1996883616.97,787561270.37,815382951.60,90909091.00,151515152.00,151515152.00
Feb 22 2024,CRV,0,1993895868.67,786218206.16,813738267.51,90909091.00,151515152.00,151515152.00
Feb 20 2024,CRV,0,1991904036.47,785322830.03,812641811.45,90909091.00,151515152.00,151515152.00
Feb 17 2024,CRV,0,1988916288.17,783979765.82,810997127.35,90909091.00,151515152.00,151515152.00
Feb 15 2024,CRV,0,1986924455.98,783084389.68,809900671.29,90909091.00,151515152.00,151515152.00
Feb 12 2024,CRV,0,1983936707.68,781741325.48,808255987.20,90909091.00,151515152.00,151515152.00
Feb 09 2024,CRV,0,1980948959.38,780398261.27,806611303.11,90909091.00,151515152.00,151515152.00
Feb 07 2024,CRV,0,1978957127.18,779502885.14,805514847.04,90909091.00,151515152.00,151515152.00
Feb 04 2024,CRV,0,1975969378.89,778159820.93,803870162.95,90909091.00,151515152.00,151515152.00
Feb 02 2024,CRV,0,1973977546.69,777264444.80,802773706.89,90909091.00,151515152.00,151515152.00
Jan 30 2024,CRV,0,1970989798.39,775921380.59,801129022.80,90909091.00,151515152.00,151515152.00
Jan 28 2024,CRV,0,1968997966.19,775026004.45,800032566.74,90909091.00,151515152.00,151515152.00
Jan 25 2024,CRV,0,1966010217.89,773682940.25,798387882.64,90909091.00,151515152.00,151515152.00
Jan 23 2024,CRV,0,1964018385.70,772787564.11,797291426.58,90909091.00,151515152.00,151515152.00
Jan 20 2024,CRV,0,1961030637.40,771444499.91,795646742.49,90909091.00,151515152.00,151515152.00
Jan 17 2024,CRV,0,1958042889.10,770101435.70,794002058.40,90909091.00,151515152.00,151515152.00
Jan 15 2024,CRV,0,1956051056.90,769206059.57,792905602.34,90909091.00,151515152.00,151515152.00
Jan 12 2024,CRV,0,1953063308.61,767862995.36,791260918.24,90909091.00,151515152.00,151515152.00
Jan 10 2024,CRV,0,1951071476.41,766967619.23,790164462.18,90909091.00,151515152.00,151515152.00
Jan 07 2024,CRV,0,1948083728.11,765624555.02,788519778.09,90909091.00,151515152.00,151515152.00
Jan 05 2024,CRV,0,1946091895.91,764729178.88,787423322.03,90909091.00,151515152.00,151515152.00
Jan 02 2024,CRV,0,1943104147.62,763386114.68,785778637.94,90909091.00,151515152.00,151515152.00
Dec 30 2023,CRV,0,1940116399.32,762043050.47,784133953.84,90909091.00,151515152.00,151515152.00
Dec 28 2023,CRV,0,1938124567.12,761147674.34,783037497.78,90909091.00,151515152.00,151515152.00
Dec 25 2023,CRV,0,1935136818.82,759804610.13,781392813.69,90909091.00,151515152.00,151515152.00
Dec 23 2023,CRV,0,1933144986.62,758909234.00,780296357.63,90909091.00,151515152.00,151515152.00
Dec 20 2023,CRV,0,1930157238.33,757566169.79,778651673.54,90909091.00,151515152.00,151515152.00
Dec 18 2023,CRV,0,1928165406.13,756670793.65,777555217.47,90909091.00,151515152.00,151515152.00
Dec 15 2023,CRV,0,1925177657.83,755327729.45,775910533.38,90909091.00,151515152.00,151515152.00
Dec 13 2023,CRV,0,1923185825.63,754432353.31,774814077.32,90909091.00,151515152.00,151515152.00
Dec 10 2023,CRV,0,1920198077.34,753089289.11,773169393.23,90909091.00,151515152.00,151515152.00
Dec 07 2023,CRV,0,1917210329.04,751746224.90,771524709.14,90909091.00,151515152.00,151515152.00
Dec 05 2023,CRV,0,1915218496.84,750850848.77,770428253.07,90909091.00,151515152.00,151515152.00
Dec 02 2023,CRV,0,1912230748.54,749507784.56,768783568.98,90909091.00,151515152.00,151515152.00
Nov 30 2023,CRV,0,1910238916.34,748612408.43,767687112.92,90909091.00,151515152.00,151515152.00
Nov 27 2023,CRV,0,1907251168.05,747269344.22,766042428.83,90909091.00,151515152.00,151515152.00
Nov 25 2023,CRV,0,1905259335.85,746373968.08,764945972.77,90909091.00,151515152.00,151515152.00
Nov 22 2023,CRV,0,1902271587.55,745030903.88,763301288.67,90909091.00,151515152.00,151515152.00
Nov 20 2023,CRV,0,1900279755.35,744135527.74,762204832.61,90909091.00,151515152.00,151515152.00
Nov 17 2023,CRV,0,1897292007.06,742792463.54,760560148.52,90909091.00,151515152.00,151515152.00
Nov 14 2023,CRV,0,1894304258.76,741449399.33,758915464.43,90909091.00,151515152.00,151515152.00
Nov 12 2023,CRV,0,1892312426.56,740554023.20,757819008.37,90909091.00,151515152.00,151515152.00
Nov 09 2023,CRV,0,1889324678.26,739210958.99,756174324.27,90909091.00,151515152.00,151515152.00
Nov 07 2023,CRV,0,1887332846.07,738315582.85,755077868.21,90909091.00,151515152.00,151515152.00
Nov 04 2023,CRV,0,1884345097.77,736972518.65,753433184.12,90909091.00,151515152.00,151515152.00
Nov 02 2023,CRV,0,1882353265.57,736077142.51,752336728.06,90909091.00,151515152.00,151515152.00
Oct 30 2023,CRV,0,1879365517.27,734734078.31,750692043.96,90909091.00,151515152.00,151515152.00
Oct 27 2023,CRV,0,1876377768.98,733391014.10,749047359.87,90909091.00,151515152.00,151515152.00
Oct 25 2023,CRV,0,1874385936.78,732495637.97,747950903.81,90909091.00,151515152.00,151515152.00
Oct 22 2023,CRV,0,1871398188.48,731152573.76,746306219.72,90909091.00,151515152.00,151515152.00
Oct 20 2023,CRV,0,1869406356.28,730257197.62,745209763.66,90909091.00,151515152.00,151515152.00
Oct 17 2023,CRV,0,1866418607.98,728914133.42,743565079.56,90909091.00,151515152.00,151515152.00
Oct 15 2023,CRV,0,1864426775.79,728018757.28,742468623.50,90909091.00,151515152.00,151515152.00
Oct 12 2023,CRV,0,1861439027.49,726675693.08,740823939.41,90909091.00,151515152.00,151515152.00
Oct 10 2023,CRV,0,1859447195.29,725780316.94,739727483.35,90909091.00,151515152.00,151515152.00
Oct 07 2023,CRV,0,1856459446.99,724437252.74,738082799.26,90909091.00,151515152.00,151515152.00
Oct 04 2023,CRV,0,1853471698.70,723094188.53,736438115.16,90909091.00,151515152.00,151515152.00
Oct 02 2023,CRV,0,1851479866.50,722198812.40,735341659.10,90909091.00,151515152.00,151515152.00
Sep 29 2023,CRV,0,1848492118.20,720855748.19,733696975.01,90909091.00,151515152.00,151515152.00
Sep 27 2023,CRV,0,1846500286.00,719960372.05,732600518.95,90909091.00,151515152.00,151515152.00
Sep 24 2023,CRV,0,1843512537.70,718617307.85,730955834.86,90909091.00,151515152.00,151515152.00
Sep 22 2023,CRV,0,1841520705.51,717721931.71,729859378.79,90909091.00,151515152.00,151515152.00
Sep 19 2023,CRV,0,1838532957.21,716378867.51,728214694.70,90909091.00,151515152.00,151515152.00
Sep 16 2023,CRV,0,1835545208.91,715035803.30,726570010.61,90909091.00,151515152.00,151515152.00
Sep 14 2023,CRV,0,1833553376.71,714140427.17,725473554.55,90909091.00,151515152.00,151515152.00
Sep 11 2023,CRV,0,1830565628.42,712797362.96,723828870.46,90909091.00,151515152.00,151515152.00
Sep 09 2023,CRV,0,1828573796.22,711901986.82,722732414.39,90909091.00,151515152.00,151515152.00
Sep 06 2023,CRV,0,1825586047.92,710558922.62,721087730.30,90909091.00,151515152.00,151515152.00
Sep 04 2023,CRV,0,1823594215.72,709663546.48,719991274.24,90909091.00,151515152.00,151515152.00
Sep 01 2023,CRV,0,1820606467.43,708320482.28,718346590.15,90909091.00,151515152.00,151515152.00
Aug 30 2023,CRV,0,1818614635.23,707425106.14,717250134.09,90909091.00,151515152.00,151515152.00
Aug 27 2023,CRV,0,1815626886.93,706082041.94,715605449.99,90909091.00,151515152.00,151515152.00
Aug 24 2023,CRV,0,1812639138.63,704738977.73,713960765.90,90909091.00,151515152.00,151515152.00
Aug 22 2023,CRV,0,1810647306.43,703843601.59,712864309.84,90909091.00,151515152.00,151515152.00
Aug 19 2023,CRV,0,1807659558.14,702500537.39,711219625.75,90909091.00,151515152.00,151515152.00
Aug 17 2023,CRV,0,1805667725.94,701605161.25,710123169.69,90909091.00,151515152.00,151515152.00
Aug 14 2023,CRV,0,1802679977.64,700262097.05,708478485.59,90909091.00,151515152.00,151515152.00
Aug 12 2023,CRV,0,1800524765.27,699203340.74,707382029.53,90909091.00,151515152.00,151515152.00
Aug 09 2023,CRV,0,1797282899.66,697606159.22,705737345.44,90909091.00,151515152.00,151515152.00
Aug 06 2023,CRV,0,1794041034.05,696008977.71,704092661.35,90909091.00,151515152.00,151515152.00
Aug 04 2023,CRV,0,1791879790.31,694944190.03,702996205.29,90909091.00,151515152.00,151515152.00
Aug 01 2023,CRV,0,1788637924.71,693347008.51,701351521.19,90909091.00,151515152.00,151515152.00
Jul 30 2023,CRV,0,1786476680.97,692282220.84,700255065.13,90909091.00,151515152.00,151515152.00
Jul 30 2023,CRV,0,1786476680.97,692282220.84,700255065.13,90909091.00,151515152.00,151515152.00
Jul 27 2023,CRV,0,1783234815.36,690685039.32,698610381.04,90909091.00,151515152.00,151515152.00
Jul 25 2023,CRV,0,1781073571.62,689620251.65,697513924.98,90909091.00,151515152.00,151515152.00
Jul 22 2023,CRV,0,1777831706.02,688023070.13,695869240.88,90909091.00,151515152.00,151515152.00
Jul 20 2023,CRV,0,1775670462.28,686958282.45,694772784.82,90909091.00,151515152.00,151515152.00
Jul 17 2023,CRV,0,1772428596.67,685361100.94,693128100.73,90909091.00,151515152.00,151515152.00
Jul 14 2023,CRV,0,1769186731.06,683763919.42,691483416.64,90909091.00,151515152.00,151515152.00
Jul 12 2023,CRV,0,1767025487.32,682699131.75,690386960.58,90909091.00,151515152.00,151515152.00
Jul 09 2023,CRV,0,1763783621.72,681101950.23,688742276.48,90909091.00,151515152.00,151515152.00
Jul 07 2023,CRV,0,1761622377.98,680037162.56,687645820.42,90909091.00,151515152.00,151515152.00
Jul 04 2023,CRV,0,1758380512.37,678439981.04,686001136.33,90909091.00,151515152.00,151515152.00
Jul 02 2023,CRV,0,1756219268.63,677375193.36,684904680.27,90909091.00,151515152.00,151515152.00
Jun 29 2023,CRV,0,1752977403.03,675778011.85,683259996.18,90909091.00,151515152.00,151515152.00
Jun 27 2023,CRV,0,1750816159.29,674713224.17,682163540.11,90909091.00,151515152.00,151515152.00
Jun 24 2023,CRV,0,1747574293.68,673116042.66,680518856.02,90909091.00,151515152.00,151515152.00
Jun 21 2023,CRV,0,1744332428.07,671518861.14,678874171.93,90909091.00,151515152.00,151515152.00
Jun 19 2023,CRV,0,1742171184.33,670454073.47,677777715.87,90909091.00,151515152.00,151515152.00
Jun 16 2023,CRV,0,1738929318.73,668856891.95,676133031.78,90909091.00,151515152.00,151515152.00
Jun 14 2023,CRV,0,1736768074.99,667792104.27,675036575.71,90909091.00,151515152.00,151515152.00
Jun 11 2023,CRV,0,1733526209.38,666194922.76,673391891.62,90909091.00,151515152.00,151515152.00
Jun 09 2023,CRV,0,1731364965.64,665130135.08,672295435.56,90909091.00,151515152.00,151515152.00
Jun 06 2023,CRV,0,1728123100.03,663532953.57,670650751.47,90909091.00,151515152.00,151515152.00
Jun 03 2023,CRV,0,1724881234.43,661935772.05,669006067.38,90909091.00,151515152.00,151515152.00
Jun 01 2023,CRV,0,1722719990.69,660870984.37,667909611.31,90909091.00,151515152.00,151515152.00
May 29 2023,CRV,0,1719478125.08,659273802.86,666264927.22,90909091.00,151515152.00,151515152.00
May 27 2023,CRV,0,1717316881.34,658209015.18,665168471.16,90909091.00,151515152.00,151515152.00
May 24 2023,CRV,0,1714075015.74,656611833.67,663523787.07,90909091.00,151515152.00,151515152.00
May 22 2023,CRV,0,1711913772.00,655547045.99,662427331.01,90909091.00,151515152.00,151515152.00
