Date,Symbol,Available Supply,Unlocked Supply,Seed Sale,Team,Marketing,Foundation,Strategic Sale,Advisors,Ecosystem Fund,Community Airdrop,Public Sale
Jan 19 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 16 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 14 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 12 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 09 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 07 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 04 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 02 2028,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 30 2027,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 28 2027,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 25 2027,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 23 2027,ID,1860000000.00,1860000000.00,320000000.00,240000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 20 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 18 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 15 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 13 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 11 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 08 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 06 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 03 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 01 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 28 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 26 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 23 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 21 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 18 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 16 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 14 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 11 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 09 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 06 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 04 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Nov 01 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 30 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 27 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 25 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 22 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 20 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 17 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 15 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 13 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 10 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 08 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 05 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Oct 03 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 30 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 28 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 25 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 23 2027,ID,1825000000.00,1825000000.00,300000000.00,225000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 20 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 18 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 15 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 13 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 11 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 08 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 06 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 03 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Sep 01 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 29 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 27 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 24 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 22 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 19 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 17 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 14 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 12 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 10 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 07 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 05 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Aug 02 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 31 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 28 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 26 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 23 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 21 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 18 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 16 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 14 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 11 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 09 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 06 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 04 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jul 01 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 29 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 26 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 24 2027,ID,1790000000.00,1790000000.00,280000000.00,210000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 21 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 19 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 16 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 14 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 12 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 09 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 07 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 04 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jun 02 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 30 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 28 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 25 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 23 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 20 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 18 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 15 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 13 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 11 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 08 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 06 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 03 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
May 01 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 28 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 26 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 23 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 21 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 18 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 16 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 13 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 11 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 09 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 06 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 04 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Apr 01 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 30 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 27 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 25 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 22 2027,ID,1755000000.00,1755000000.00,260000000.00,195000000.00,260000000.00,240000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 20 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 17 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 15 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 12 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 10 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 08 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 05 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Mar 03 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 28 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 26 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 23 2027,ID,1710125000.00,1710125000.00,240000000.00,180000000.00,255125000.00,235000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 21 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 18 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 16 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 13 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 11 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 09 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 06 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 04 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Feb 01 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 30 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 27 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 25 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 22 2027,ID,1700250000.00,1700250000.00,240000000.00,180000000.00,250250000.00,230000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 20 2027,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 17 2027,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 15 2027,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 12 2027,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 10 2027,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 08 2027,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 05 2027,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Jan 03 2027,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 31 2026,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 29 2026,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 26 2026,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 24 2026,ID,1690375000.00,1690375000.00,240000000.00,180000000.00,245375000.00,225000000.00,160000000.00,140000000.00,200000000.00,200000000.00,100000000.00
Dec 21 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Dec 19 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Dec 16 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Dec 14 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Dec 11 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Dec 09 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Dec 07 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Dec 04 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Dec 02 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Nov 29 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Nov 27 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Nov 24 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Nov 22 2026,ID,1620500000.00,1620500000.00,220000000.00,165000000.00,240500000.00,220000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
Nov 19 2026,ID,1610625000.00,1610625000.00,220000000.00,165000000.00,235625000.00,215000000.00,146666667.00,128333333.00,200000000.00,200000000.00,100000000.00
