Date,Symbol,Available Supply,Unlocked Supply,POOL Token Treasury,Team/Contributors,Investors,Liquidity mining,Voters,New user education,Retroactive depositors
Nov 02 2021,POOL,0,5695466.59,2034595.35,879320.55,531550.68,500000.00,100000.00,250000.00,1400000.00
Nov 01 2021,POOL,0,5682115.82,2026713.08,875912.33,529490.41,500000.00,100000.00,250000.00,1400000.00
Oct 31 2021,POOL,0,5668765.06,2018830.81,872504.11,527430.14,500000.00,100000.00,250000.00,1400000.00
Oct 29 2021,POOL,0,5642063.53,2003066.27,865687.67,523309.59,500000.00,100000.00,250000.00,1400000.00
Oct 28 2021,POOL,0,5628712.77,1995184.00,862279.45,521249.32,500000.00,100000.00,250000.00,1400000.00
Oct 26 2021,POOL,0,5602011.24,1979419.46,855463.01,517128.77,500000.00,100000.00,250000.00,1400000.00
Oct 25 2021,POOL,0,5588660.48,1971537.19,852054.79,515068.49,500000.00,100000.00,250000.00,1400000.00
Oct 24 2021,POOL,0,5575309.71,1963654.92,848646.58,513008.22,500000.00,100000.00,250000.00,1400000.00
Oct 22 2021,POOL,0,5548608.19,1947890.38,841830.14,508887.67,500000.00,100000.00,250000.00,1400000.00
Oct 21 2021,POOL,0,5535257.42,1940008.11,838421.92,506827.40,500000.00,100000.00,250000.00,1400000.00
Oct 20 2021,POOL,0,5521906.66,1932125.84,835013.70,504767.12,500000.00,100000.00,250000.00,1400000.00
Oct 18 2021,POOL,0,5495205.13,1916361.30,828197.26,500646.58,500000.00,100000.00,250000.00,1400000.00
Oct 17 2021,POOL,0,5481854.37,1908479.03,824789.04,498586.30,500000.00,100000.00,250000.00,1400000.00
Oct 15 2021,POOL,0,5455152.84,1892714.49,817972.60,494465.75,500000.00,100000.00,250000.00,1400000.00
Oct 14 2021,POOL,0,5441802.08,1884832.22,814564.38,492405.48,500000.00,100000.00,250000.00,1400000.00
Oct 13 2021,POOL,0,5428451.31,1876949.94,811156.16,490345.21,500000.00,100000.00,250000.00,1400000.00
Oct 11 2021,POOL,0,5401749.79,1861185.40,804339.73,486224.66,500000.00,100000.00,250000.00,1400000.00
Oct 10 2021,POOL,0,5388399.02,1853303.13,800931.51,484164.38,500000.00,100000.00,250000.00,1400000.00
Oct 08 2021,POOL,0,5361697.50,1837538.59,794115.07,480043.84,500000.00,100000.00,250000.00,1400000.00
Oct 07 2021,POOL,0,5348346.73,1829656.32,790706.85,477983.56,500000.00,100000.00,250000.00,1400000.00
Oct 06 2021,POOL,0,5334995.97,1821774.05,787298.63,475923.29,500000.00,100000.00,250000.00,1400000.00
Oct 04 2021,POOL,0,5308294.44,1806009.51,780482.19,471802.74,500000.00,100000.00,250000.00,1400000.00
Oct 03 2021,POOL,0,5294943.68,1798127.24,777073.97,469742.47,500000.00,100000.00,250000.00,1400000.00
Oct 02 2021,POOL,0,5281592.92,1790244.97,773665.75,467682.19,500000.00,100000.00,250000.00,1400000.00
Sep 30 2021,POOL,0,5254891.39,1774480.43,766849.32,463561.64,500000.00,100000.00,250000.00,1400000.00
Sep 29 2021,POOL,0,5241540.63,1766598.16,763441.10,461501.37,500000.00,100000.00,250000.00,1400000.00
Sep 27 2021,POOL,0,5214839.10,1750833.62,756624.66,457380.82,500000.00,100000.00,250000.00,1400000.00
Sep 26 2021,POOL,0,5201488.33,1742951.35,753216.44,455320.55,500000.00,100000.00,250000.00,1400000.00
Sep 25 2021,POOL,0,5188137.57,1735069.08,749808.22,453260.27,500000.00,100000.00,250000.00,1400000.00
Sep 23 2021,POOL,0,5161436.04,1719304.54,742991.78,449139.73,500000.00,100000.00,250000.00,1400000.00
Sep 22 2021,POOL,0,5148085.28,1711422.27,739583.56,447079.45,500000.00,100000.00,250000.00,1400000.00
Sep 21 2021,POOL,0,5134734.52,1703540.00,736175.34,445019.18,500000.00,100000.00,250000.00,1400000.00
Sep 19 2021,POOL,0,5108032.99,1687775.46,729358.90,440898.63,500000.00,100000.00,250000.00,1400000.00
Sep 18 2021,POOL,0,5094682.23,1679893.19,725950.68,438838.36,500000.00,100000.00,250000.00,1400000.00
Sep 16 2021,POOL,0,5067980.70,1664128.64,719134.25,434717.81,500000.00,100000.00,250000.00,1400000.00
Sep 15 2021,POOL,0,5054629.94,1656246.37,715726.03,432657.53,500000.00,100000.00,250000.00,1400000.00
Sep 14 2021,POOL,0,5041279.17,1648364.10,712317.81,430597.26,500000.00,100000.00,250000.00,1400000.00
Sep 12 2021,POOL,0,5014577.64,1632599.56,705501.37,426476.71,500000.00,100000.00,250000.00,1400000.00
Sep 11 2021,POOL,0,5001226.88,1624717.29,702093.15,424416.44,500000.00,100000.00,250000.00,1400000.00
Sep 10 2021,POOL,0,4987876.12,1616835.02,698684.93,422356.16,500000.00,100000.00,250000.00,1400000.00
Sep 08 2021,POOL,0,4961174.59,1601070.48,691868.49,418235.62,500000.00,100000.00,250000.00,1400000.00
Sep 07 2021,POOL,0,4947823.83,1593188.21,688460.27,416175.34,500000.00,100000.00,250000.00,1400000.00
Sep 05 2021,POOL,0,4921122.30,1577423.67,681643.84,412054.79,500000.00,100000.00,250000.00,1400000.00
Sep 04 2021,POOL,0,4907771.54,1569541.40,678235.62,409994.52,500000.00,100000.00,250000.00,1400000.00
Sep 03 2021,POOL,0,4894420.77,1561659.13,674827.40,407934.25,500000.00,100000.00,250000.00,1400000.00
Sep 01 2021,POOL,0,4867719.25,1545894.59,668010.96,403813.70,500000.00,100000.00,250000.00,1400000.00
Aug 31 2021,POOL,0,4854368.48,1538012.32,664602.74,401753.42,500000.00,100000.00,250000.00,1400000.00
Aug 29 2021,POOL,0,4827666.96,1522247.78,657786.30,397632.88,500000.00,100000.00,250000.00,1400000.00
Aug 28 2021,POOL,0,4814316.19,1514365.51,654378.08,395572.60,500000.00,100000.00,250000.00,1400000.00
Aug 27 2021,POOL,0,4800965.43,1506483.24,650969.86,393512.33,500000.00,100000.00,250000.00,1400000.00
Aug 25 2021,POOL,0,4774263.90,1490718.70,644153.42,389391.78,500000.00,100000.00,250000.00,1400000.00
Aug 24 2021,POOL,0,4760913.14,1482836.43,640745.21,387331.51,500000.00,100000.00,250000.00,1400000.00
Aug 23 2021,POOL,0,4747562.37,1474954.15,637336.99,385271.23,500000.00,100000.00,250000.00,1400000.00
Aug 21 2021,POOL,0,4720860.85,1459189.61,630520.55,381150.68,500000.00,100000.00,250000.00,1400000.00
Aug 20 2021,POOL,0,4707510.08,1451307.34,627112.33,379090.41,500000.00,100000.00,250000.00,1400000.00
Aug 18 2021,POOL,0,4680808.56,1435542.80,620295.89,374969.86,500000.00,100000.00,250000.00,1400000.00
Aug 17 2021,POOL,0,4667457.79,1427660.53,616887.67,372909.59,500000.00,100000.00,250000.00,1400000.00
Aug 16 2021,POOL,0,4654107.03,1419778.26,613479.45,370849.32,500000.00,100000.00,250000.00,1400000.00
Aug 14 2021,POOL,0,4627405.50,1404013.72,606663.01,366728.77,500000.00,100000.00,250000.00,1400000.00
Aug 13 2021,POOL,0,4614054.74,1396131.45,603254.79,364668.49,500000.00,100000.00,250000.00,1400000.00
Aug 12 2021,POOL,0,4600703.98,1388249.18,599846.58,362608.22,500000.00,100000.00,250000.00,1400000.00
Aug 10 2021,POOL,0,4574002.45,1372484.64,593030.14,358487.67,500000.00,100000.00,250000.00,1400000.00
Aug 09 2021,POOL,0,4560651.68,1364602.37,589621.92,356427.40,500000.00,100000.00,250000.00,1400000.00
Aug 07 2021,POOL,0,4533950.16,1348837.83,582805.48,352306.85,500000.00,100000.00,250000.00,1400000.00
Aug 06 2021,POOL,0,4520599.39,1340955.56,579397.26,350246.58,500000.00,100000.00,250000.00,1400000.00
Aug 05 2021,POOL,0,4507248.63,1333073.29,575989.04,348186.30,500000.00,100000.00,250000.00,1400000.00
Aug 03 2021,POOL,0,4480547.10,1317308.75,569172.60,344065.75,500000.00,100000.00,250000.00,1400000.00
Aug 02 2021,POOL,0,4467196.34,1309426.48,565764.38,342005.48,500000.00,100000.00,250000.00,1400000.00
Aug 01 2021,POOL,0,4453845.58,1301544.21,562356.16,339945.21,500000.00,100000.00,250000.00,1400000.00
Jul 30 2021,POOL,0,4427144.05,1285779.67,555539.73,335824.66,500000.00,100000.00,250000.00,1400000.00
Jul 29 2021,POOL,0,4413793.29,1277897.40,552131.51,333764.38,500000.00,100000.00,250000.00,1400000.00
Jul 27 2021,POOL,0,4387091.76,1262132.85,545315.07,329643.84,500000.00,100000.00,250000.00,1400000.00
Jul 26 2021,POOL,0,4373740.99,1254250.58,541906.85,327583.56,500000.00,100000.00,250000.00,1400000.00
Jul 25 2021,POOL,0,4360390.23,1246368.31,538498.63,325523.29,500000.00,100000.00,250000.00,1400000.00
Jul 23 2021,POOL,0,4333688.70,1230603.77,531682.19,321402.74,500000.00,100000.00,250000.00,1400000.00
Jul 22 2021,POOL,0,4320337.94,1222721.50,528273.97,319342.47,500000.00,100000.00,250000.00,1400000.00
Jul 20 2021,POOL,0,4293636.41,1206956.96,521457.53,315221.92,500000.00,100000.00,250000.00,1400000.00
Jul 19 2021,POOL,0,4280285.65,1199074.69,518049.32,313161.64,500000.00,100000.00,250000.00,1400000.00
Jul 18 2021,POOL,0,4266934.89,1191192.42,514641.10,311101.37,500000.00,100000.00,250000.00,1400000.00
Jul 16 2021,POOL,0,4240233.36,1175427.88,507824.66,306980.82,500000.00,100000.00,250000.00,1400000.00
Jul 15 2021,POOL,0,4226882.60,1167545.61,504416.44,304920.55,500000.00,100000.00,250000.00,1400000.00
Jul 14 2021,POOL,0,4213531.83,1159663.34,501008.22,302860.27,500000.00,100000.00,250000.00,1400000.00
Jul 12 2021,POOL,0,4186830.31,1143898.80,494191.78,298739.73,500000.00,100000.00,250000.00,1400000.00
Jul 11 2021,POOL,0,4173479.54,1136016.53,490783.56,296679.45,500000.00,100000.00,250000.00,1400000.00
Jul 09 2021,POOL,0,4146778.01,1120251.99,483967.12,292558.90,500000.00,100000.00,250000.00,1400000.00
Jul 08 2021,POOL,0,4133427.25,1112369.72,480558.90,290498.63,500000.00,100000.00,250000.00,1400000.00
Jul 07 2021,POOL,0,4120076.49,1104487.45,477150.68,288438.36,500000.00,100000.00,250000.00,1400000.00
Jul 05 2021,POOL,0,4093374.96,1088722.91,470334.25,284317.81,500000.00,100000.00,250000.00,1400000.00
Jul 04 2021,POOL,0,4080024.20,1080840.64,466926.03,282257.53,500000.00,100000.00,250000.00,1400000.00
Jul 03 2021,POOL,0,4066673.43,1072958.37,463517.81,280197.26,500000.00,100000.00,250000.00,1400000.00
Jul 01 2021,POOL,0,4039971.91,1057193.82,456701.37,276076.71,500000.00,100000.00,250000.00,1400000.00
Jun 30 2021,POOL,0,4026621.14,1049311.55,453293.15,274016.44,500000.00,100000.00,250000.00,1400000.00
Jun 28 2021,POOL,0,3999919.62,1033547.01,446476.71,269895.89,500000.00,100000.00,250000.00,1400000.00
Jun 27 2021,POOL,0,3986568.85,1025664.74,443068.49,267835.62,500000.00,100000.00,250000.00,1400000.00
Jun 26 2021,POOL,0,3973218.09,1017782.47,439660.27,265775.34,500000.00,100000.00,250000.00,1400000.00
Jun 24 2021,POOL,0,3946516.56,1002017.93,432843.84,261654.79,500000.00,100000.00,250000.00,1400000.00
Jun 23 2021,POOL,0,3933165.80,994135.66,429435.62,259594.52,500000.00,100000.00,250000.00,1400000.00
Jun 22 2021,POOL,0,3919815.03,986253.39,426027.40,257534.25,500000.00,100000.00,250000.00,1400000.00
Jun 20 2021,POOL,0,3893113.51,970488.85,419210.96,253413.70,500000.00,100000.00,250000.00,1400000.00
Jun 19 2021,POOL,0,3879762.74,962606.58,415802.74,251353.42,500000.00,100000.00,250000.00,1400000.00
Jun 17 2021,POOL,0,3853061.22,946842.04,408986.30,247232.88,500000.00,100000.00,250000.00,1400000.00
Jun 16 2021,POOL,0,3839710.45,938959.77,405578.08,245172.60,500000.00,100000.00,250000.00,1400000.00
Jun 15 2021,POOL,0,3826359.69,931077.50,402169.86,243112.33,500000.00,100000.00,250000.00,1400000.00
Jun 13 2021,POOL,0,3799658.16,915312.96,395353.42,238991.78,500000.00,100000.00,250000.00,1400000.00
Jun 12 2021,POOL,0,3786307.40,907430.69,391945.21,236931.51,500000.00,100000.00,250000.00,1400000.00
Jun 10 2021,POOL,0,3759605.87,891666.15,385128.77,232810.96,500000.00,100000.00,250000.00,1400000.00
Jun 09 2021,POOL,0,3746255.11,883783.88,381720.55,230750.68,500000.00,100000.00,250000.00,1400000.00
Jun 08 2021,POOL,0,3732904.35,875901.61,378312.33,228690.41,500000.00,100000.00,250000.00,1400000.00
Jun 06 2021,POOL,0,3706202.82,860137.06,371495.89,224569.86,500000.00,100000.00,250000.00,1400000.00
Jun 05 2021,POOL,0,3692852.05,852254.79,368087.67,222509.59,500000.00,100000.00,250000.00,1400000.00
Jun 04 2021,POOL,0,3679501.29,844372.52,364679.45,220449.32,500000.00,100000.00,250000.00,1400000.00
Jun 02 2021,POOL,0,3652799.76,828607.98,357863.01,216328.77,500000.00,100000.00,250000.00,1400000.00
Jun 01 2021,POOL,0,3639449.00,820725.71,354454.79,214268.49,500000.00,100000.00,250000.00,1400000.00
May 30 2021,POOL,0,3612747.47,804961.17,347638.36,210147.95,500000.00,100000.00,250000.00,1400000.00
May 29 2021,POOL,0,3599396.71,797078.90,344230.14,208087.67,500000.00,100000.00,250000.00,1400000.00
May 28 2021,POOL,0,3586045.95,789196.63,340821.92,206027.40,500000.00,100000.00,250000.00,1400000.00
May 26 2021,POOL,0,3559344.42,773432.09,334005.48,201906.85,500000.00,100000.00,250000.00,1400000.00
May 25 2021,POOL,0,3540891.61,765549.82,330597.26,199846.58,494897.96,100000.00,250000.00,1400000.00
May 24 2021,POOL,0,3522438.81,757667.55,327189.04,197786.30,489795.92,100000.00,250000.00,1400000.00
May 22 2021,POOL,0,3485533.20,741903.01,320372.60,193665.75,479591.84,100000.00,250000.00,1400000.00
May 21 2021,POOL,0,3467080.40,734020.74,316964.38,191605.48,474489.80,100000.00,250000.00,1400000.00
May 19 2021,POOL,0,3430174.79,718256.20,310147.95,187484.93,464285.71,100000.00,250000.00,1400000.00
May 18 2021,POOL,0,3411721.98,710373.93,306739.73,185424.66,459183.67,100000.00,250000.00,1400000.00
May 17 2021,POOL,0,3393269.18,702491.66,303331.51,183364.38,454081.63,100000.00,250000.00,1400000.00
May 15 2021,POOL,0,3356363.57,686727.12,296515.07,179243.84,443877.55,100000.00,250000.00,1400000.00
May 14 2021,POOL,0,3337910.77,678844.85,293106.85,177183.56,438775.51,100000.00,250000.00,1400000.00
May 13 2021,POOL,0,3319457.96,670962.58,289698.63,175123.29,433673.47,100000.00,250000.00,1400000.00
May 11 2021,POOL,0,3282552.35,655198.03,282882.19,171002.74,423469.39,100000.00,250000.00,1400000.00
May 10 2021,POOL,0,3264099.55,647315.76,279473.97,168942.47,418367.35,100000.00,250000.00,1400000.00
May 08 2021,POOL,0,3227193.94,631551.22,272657.53,164821.92,408163.27,100000.00,250000.00,1400000.00
May 07 2021,POOL,0,3208741.14,623668.95,269249.32,162761.64,403061.22,100000.00,250000.00,1400000.00
May 06 2021,POOL,0,3190288.33,615786.68,265841.10,160701.37,397959.18,100000.00,250000.00,1400000.00
May 04 2021,POOL,0,3153382.72,600022.14,259024.66,156580.82,387755.10,100000.00,250000.00,1400000.00
May 03 2021,POOL,0,3134929.92,592139.87,255616.44,154520.55,382653.06,100000.00,250000.00,1400000.00
May 01 2021,POOL,0,3098024.31,576375.33,248800.00,150400.00,372448.98,100000.00,250000.00,1400000.00
Apr 30 2021,POOL,0,3079571.51,568493.06,245391.78,148339.73,367346.94,100000.00,250000.00,1400000.00
Apr 29 2021,POOL,0,3061118.70,560610.79,241983.56,146279.45,362244.90,100000.00,250000.00,1400000.00
Apr 27 2021,POOL,0,3024213.09,544846.25,235167.12,142158.90,352040.82,100000.00,250000.00,1400000.00
Apr 26 2021,POOL,0,3005760.29,536963.98,231758.90,140098.63,346938.78,100000.00,250000.00,1400000.00
Apr 25 2021,POOL,0,2987307.48,529081.71,228350.68,138038.36,341836.73,100000.00,250000.00,1400000.00
Apr 23 2021,POOL,0,2950401.88,513317.17,221534.25,133917.81,331632.65,100000.00,250000.00,1400000.00
Apr 22 2021,POOL,0,2931949.07,505434.90,218126.03,131857.53,326530.61,100000.00,250000.00,1400000.00
Apr 20 2021,POOL,0,2895043.46,489670.36,211309.59,127736.99,316326.53,100000.00,250000.00,1400000.00
Apr 19 2021,POOL,0,2876590.66,481788.09,207901.37,125676.71,311224.49,100000.00,250000.00,1400000.00
Apr 18 2021,POOL,0,2858137.85,473905.82,204493.15,123616.44,306122.45,100000.00,250000.00,1400000.00
Apr 16 2021,POOL,0,2821232.24,458141.27,197676.71,119495.89,295918.37,100000.00,250000.00,1400000.00
Apr 15 2021,POOL,0,2802779.44,450259.00,194268.49,117435.62,290816.33,100000.00,250000.00,1400000.00
Apr 14 2021,POOL,0,2784326.64,442376.73,190860.27,115375.34,285714.29,100000.00,250000.00,1400000.00
Apr 12 2021,POOL,0,2747421.03,426612.19,184043.84,111254.79,275510.20,100000.00,250000.00,1400000.00
Apr 11 2021,POOL,0,2728968.22,418729.92,180635.62,109194.52,270408.16,100000.00,250000.00,1400000.00
Apr 09 2021,POOL,0,2692062.61,402965.38,173819.18,105073.97,260204.08,100000.00,250000.00,1400000.00
Apr 08 2021,POOL,0,2673609.81,395083.11,170410.96,103013.70,255102.04,100000.00,250000.00,1400000.00
Apr 07 2021,POOL,0,2655157.01,387200.84,167002.74,100953.42,250000.00,100000.00,250000.00,1400000.00
Apr 05 2021,POOL,0,2618251.40,371436.30,160186.30,96832.88,239795.92,100000.00,250000.00,1400000.00
Apr 04 2021,POOL,0,2599798.59,363554.03,156778.08,94772.60,234693.88,100000.00,250000.00,1400000.00
Apr 03 2021,POOL,0,2581345.79,355671.76,153369.86,92712.33,229591.84,100000.00,250000.00,1400000.00
Apr 01 2021,POOL,0,2544440.18,339907.22,146553.42,88591.78,219387.76,100000.00,250000.00,1400000.00
Mar 31 2021,POOL,0,2525987.38,332024.95,143145.21,86531.51,214285.71,100000.00,250000.00,1400000.00
Mar 29 2021,POOL,0,2489081.77,316260.41,136328.77,82410.96,204081.63,100000.00,250000.00,1400000.00
Mar 28 2021,POOL,0,2470628.96,308378.14,132920.55,80350.68,198979.59,100000.00,250000.00,1400000.00
Mar 27 2021,POOL,0,2452176.16,300495.87,129512.33,78290.41,193877.55,100000.00,250000.00,1400000.00
Mar 25 2021,POOL,0,2415270.55,284731.33,122695.89,74169.86,183673.47,100000.00,250000.00,1400000.00
Mar 24 2021,POOL,0,2396817.74,276849.06,119287.67,72109.59,178571.43,100000.00,250000.00,1400000.00
Mar 22 2021,POOL,0,2359912.14,261084.52,112471.23,67989.04,168367.35,100000.00,250000.00,1400000.00
Mar 21 2021,POOL,0,2341459.33,253202.24,109063.01,65928.77,163265.31,100000.00,250000.00,1400000.00
Mar 20 2021,POOL,0,2323006.53,245319.97,105654.79,63868.49,158163.27,100000.00,250000.00,1400000.00
Mar 18 2021,POOL,0,2286100.92,229555.43,98838.36,59747.95,147959.18,100000.00,250000.00,1400000.00
Mar 17 2021,POOL,0,2267648.11,221673.16,95430.14,57687.67,142857.14,100000.00,250000.00,1400000.00
Mar 16 2021,POOL,0,2249195.31,213790.89,92021.92,55627.40,137755.10,100000.00,250000.00,1400000.00
Mar 14 2021,POOL,0,2212289.70,198026.35,85205.48,51506.85,127551.02,100000.00,250000.00,1400000.00
Mar 13 2021,POOL,0,2193836.90,190144.08,81797.26,49446.58,122448.98,100000.00,250000.00,1400000.00
Mar 11 2021,POOL,0,2156931.29,174379.54,74980.82,45326.03,112244.90,100000.00,250000.00,1400000.00
Mar 10 2021,POOL,0,2138478.48,166497.27,71572.60,43265.75,107142.86,100000.00,250000.00,1400000.00
Mar 09 2021,POOL,0,2120025.68,158615.00,68164.38,41205.48,102040.82,100000.00,250000.00,1400000.00
Mar 07 2021,POOL,0,2083120.07,142850.46,61347.95,37084.93,91836.73,100000.00,250000.00,1400000.00
Mar 06 2021,POOL,0,2064667.27,134968.19,57939.73,35024.66,86734.69,100000.00,250000.00,1400000.00
Mar 05 2021,POOL,0,2046214.46,127085.92,54531.51,32964.38,81632.65,100000.00,250000.00,1400000.00
Mar 03 2021,POOL,0,2009308.85,111321.38,47715.07,28843.84,71428.57,100000.00,250000.00,1400000.00
Mar 02 2021,POOL,0,1990856.05,103439.11,44306.85,26783.56,66326.53,100000.00,250000.00,1400000.00
Feb 28 2021,POOL,0,1953950.44,87674.57,37490.41,22663.01,56122.45,100000.00,250000.00,1400000.00
Feb 27 2021,POOL,0,1935497.64,79792.30,34082.19,20602.74,51020.41,100000.00,250000.00,1400000.00
Feb 26 2021,POOL,0,1917044.83,71910.03,30673.97,18542.47,45918.37,100000.00,250000.00,1400000.00
Feb 24 2021,POOL,0,1880139.22,56145.48,23857.53,14421.92,35714.29,100000.00,250000.00,1400000.00
Feb 23 2021,POOL,0,1861686.42,48263.21,20449.32,12361.64,30612.24,100000.00,250000.00,1400000.00
Feb 22 2021,POOL,0,1843233.61,40380.94,17041.10,10301.37,25510.20,100000.00,250000.00,1400000.00
Feb 20 2021,POOL,0,1806328.01,24616.40,10224.66,6180.82,15306.12,100000.00,250000.00,1400000.00
Feb 19 2021,POOL,0,1787875.20,16734.13,6816.44,4120.55,10204.08,100000.00,250000.00,1400000.00
Feb 17 2021,POOL,0,1750969.59,969.59,0,0,0,100000.00,250000.00,1400000.00
Feb 16 2021,POOL,0.00,0.00,0,0,0,0,0,0,0
