Date,Symbol,Available Supply,Unlocked Supply,Foundation,Team,Staking Rewards,Ecosystem,Advisors,Private Investors,Binance IEO Investors
Jan 24 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 22 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 20 2021,MATIC,0,7205114067.90,1093219265.00,640000000.00,925000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 18 2021,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 16 2021,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 13 2021,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 11 2021,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 09 2021,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 07 2021,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 05 2021,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 03 2021,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Jan 01 2021,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 30 2020,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 27 2020,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 25 2020,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 23 2020,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 21 2020,MATIC,0,7180114067.90,1093219265.00,640000000.00,900000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 19 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 17 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 15 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 13 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 10 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 08 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 06 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 04 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Dec 02 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 30 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 28 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 25 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 23 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 21 2020,MATIC,0,7155114067.90,1093219265.00,640000000.00,875000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 19 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 17 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 15 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 13 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 11 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 08 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 06 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 04 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Nov 02 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Oct 31 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Oct 29 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Oct 27 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Oct 25 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Oct 22 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Oct 20 2020,MATIC,0,7130114067.90,1093219265.00,640000000.00,850000000.00,1866666666.00,400000000.00,380228136.90,1900000000.00
Oct 18 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Oct 16 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Oct 14 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Oct 12 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Oct 10 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Oct 08 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Oct 05 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Oct 03 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Oct 01 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 29 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 27 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 25 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 23 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 20 2020,MATIC,0,5911809252.30,819914448.70,320000000.00,825000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 18 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 16 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 14 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 12 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 10 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 08 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 06 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 03 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Sep 01 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 30 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 28 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 26 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 24 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 22 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 20 2020,MATIC,0,5886809252.30,819914448.70,320000000.00,800000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 17 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 15 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 13 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 11 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 09 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 07 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 05 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Aug 03 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 31 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 29 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 27 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 25 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 23 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 21 2020,MATIC,0,5861809252.30,819914448.70,320000000.00,775000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 19 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 16 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 14 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 12 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 10 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 08 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 06 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 04 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jul 02 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 29 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 27 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 25 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 23 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 21 2020,MATIC,0,5836809252.30,819914448.70,320000000.00,750000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 19 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 17 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 15 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 12 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 10 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 08 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 06 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 04 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Jun 02 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 31 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 29 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 26 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 24 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 22 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 20 2020,MATIC,0,5811809252.30,819914448.70,320000000.00,725000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 18 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 16 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 14 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 11 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 09 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 07 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 05 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 03 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
May 01 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Apr 29 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Apr 27 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Apr 24 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Apr 22 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Apr 20 2020,MATIC,0,5786809252.30,819914448.70,320000000.00,700000000.00,1400000000.00,266666666.70,380228136.90,1900000000.00
Apr 18 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Apr 16 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Apr 14 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Apr 12 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Apr 10 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Apr 07 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Apr 05 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Apr 03 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Apr 01 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 30 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 28 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 26 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 24 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 21 2020,MATIC,0,4568504435.80,546609632.40,0,675000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 19 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 17 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 15 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 13 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 11 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 09 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 06 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 04 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Mar 02 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 29 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 27 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 25 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 23 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 21 2020,MATIC,0,4543504435.80,546609632.40,0,650000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 18 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 16 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 14 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 12 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 10 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 08 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 06 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 04 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Feb 01 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 30 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 28 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 26 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 24 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 22 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 20 2020,MATIC,0,4518504435.80,546609632.40,0,625000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 18 2020,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 15 2020,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 13 2020,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 11 2020,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 09 2020,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 07 2020,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 05 2020,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Jan 03 2020,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 31 2019,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 29 2019,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 27 2019,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 25 2019,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 23 2019,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 21 2019,MATIC,0,4493504435.80,546609632.40,0,600000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 19 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 17 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 14 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 12 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 10 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 08 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 06 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 04 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Dec 02 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 30 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 27 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 25 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 23 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 21 2019,MATIC,0,4468504435.80,546609632.40,0,575000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 19 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 17 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 15 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 13 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 10 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 08 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 06 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 04 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Nov 02 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Oct 31 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
