Date,Symbol,Available Supply,Unlocked Supply,Crowdloan Participants,Strategic Partners,Acala Team,Ecosystem Development,Reserve
Apr 25 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 22 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 20 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 17 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 14 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 11 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 09 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 06 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 03 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 31 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 29 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 26 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 23 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 21 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 18 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 15 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 12 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 10 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 07 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 04 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 01 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 28 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 25 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 22 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 20 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 17 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 14 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 11 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 09 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 06 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 03 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 01 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 29 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 26 2028,ACA,1000000000.00,1000000000.00,340000000.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 23 2028,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 21 2028,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 18 2028,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 15 2028,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 12 2028,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 10 2028,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 07 2028,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 04 2028,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 02 2028,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 30 2027,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 27 2027,ACA,995342466.00,995342466.00,335342466.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 24 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 22 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 19 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 16 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 13 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 11 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 08 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 05 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 03 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 30 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 27 2027,ACA,990684932.00,990684932.00,330684932.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 24 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 22 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 19 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 16 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 13 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 11 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 08 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 05 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 03 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 31 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 28 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 25 2027,ACA,986027397.00,986027397.00,326027397.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 23 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 20 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 17 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 15 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 12 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 09 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 06 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 04 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 01 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 28 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 25 2027,ACA,981369863.00,981369863.00,321369863.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 23 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 20 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 17 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 15 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 12 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 09 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 06 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 04 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 01 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 29 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 26 2027,ACA,976712329.00,976712329.00,316712329.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 24 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 21 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 18 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 16 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 13 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 10 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 07 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 05 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 02 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 30 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 27 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 25 2027,ACA,972054795.00,972054795.00,312054795.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 22 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 19 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 17 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 14 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 11 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 08 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 06 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 03 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 30 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 28 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 25 2027,ACA,967397260.00,967397260.00,307397260.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 22 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 19 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 17 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 14 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 11 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 08 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 06 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 03 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
May 31 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
May 29 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
May 26 2027,ACA,962739726.00,962739726.00,302739726.00,291300000.00,202500000.00,50000000.00,116200000.00
May 23 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
May 20 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
May 18 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
May 15 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
May 12 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
May 09 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
May 07 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
May 04 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
May 01 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 29 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 26 2027,ACA,958082192.00,958082192.00,298082192.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 23 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 20 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 18 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 15 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 12 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 09 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 07 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 04 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Apr 01 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 30 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 27 2027,ACA,953424658.00,953424658.00,293424658.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 24 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 21 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 19 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 16 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 13 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 11 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 08 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 05 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Mar 02 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 28 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 25 2027,ACA,948767123.00,948767123.00,288767123.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 22 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 19 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 17 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 14 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 11 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 09 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 06 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Feb 03 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 31 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 29 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 26 2027,ACA,944109589.00,944109589.00,284109589.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 23 2027,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 20 2027,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 18 2027,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 15 2027,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 12 2027,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 10 2027,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 07 2027,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 04 2027,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Jan 01 2027,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 30 2026,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 27 2026,ACA,939452055.00,939452055.00,279452055.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 24 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 21 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 19 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 16 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 13 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 11 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 08 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 05 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Dec 02 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 30 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 27 2026,ACA,934794521.00,934794521.00,274794521.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 24 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 22 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 19 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 16 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 13 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 11 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 08 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 05 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Nov 02 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 31 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 28 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 25 2026,ACA,930136986.00,930136986.00,270136986.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 23 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 20 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 17 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 14 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 12 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 09 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 06 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 03 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Oct 01 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 28 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 25 2026,ACA,925479452.00,925479452.00,265479452.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 23 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 20 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 17 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 14 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 12 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 09 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 06 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 03 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Sep 01 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 29 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 26 2026,ACA,920821918.00,920821918.00,260821918.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 24 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 21 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 18 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 15 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 13 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 10 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 07 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 05 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Aug 02 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 30 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 27 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 25 2026,ACA,916164384.00,916164384.00,256164384.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 22 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 19 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 16 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 14 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 11 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 08 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 06 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
Jul 03 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 30 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
Jun 27 2026,ACA,911506849.00,911506849.00,251506849.00,291300000.00,202500000.00,50000000.00,116200000.00
