Date,Symbol,Available Supply,Unlocked Supply,Team,Investors,Reserve,Ecosystem,Binance Launchpool,Community,DAC and Nodes
Mar 19 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 17 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 16 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 14 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 13 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 11 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 10 2025,XAI,787425000.03,787425000.03,166666666.70,242550000.00,30375000.00,95833333.33,75000000.00,125000000.00,52000000.00
Mar 08 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Mar 07 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Mar 05 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Mar 03 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Mar 02 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 28 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 27 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 25 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 24 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 22 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 21 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 19 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 18 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 16 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 15 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 13 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 11 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 10 2025,XAI,751546428.61,751546428.61,154761904.80,225225000.00,27000000.00,92559523.81,75000000.00,125000000.00,52000000.00
Feb 08 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Feb 07 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Feb 05 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Feb 04 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Feb 02 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Feb 01 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 30 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 29 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 27 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 26 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 24 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 23 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 21 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 19 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 18 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 16 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 15 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 13 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 12 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 10 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 09 2025,XAI,715667857.19,715667857.19,142857142.90,207900000.00,23625000.00,89285714.29,75000000.00,125000000.00,52000000.00
Jan 07 2025,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Jan 06 2025,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Jan 04 2025,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Jan 03 2025,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Jan 01 2025,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 30 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 29 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 27 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 26 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 24 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 23 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 21 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 20 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 18 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 17 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 15 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 14 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 12 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 10 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 09 2024,XAI,679789285.76,679789285.76,130952381.00,190575000.00,20250000.00,86011904.76,75000000.00,125000000.00,52000000.00
Dec 07 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Dec 06 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Dec 04 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Dec 03 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Dec 01 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 30 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 28 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 27 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 25 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 24 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 22 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 21 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 19 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 17 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 16 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 14 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 13 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 11 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 10 2024,XAI,643910714.24,643910714.24,119047619.00,173250000.00,16875000.00,82738095.24,75000000.00,125000000.00,52000000.00
Nov 08 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Nov 07 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Nov 05 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Nov 04 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Nov 02 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Nov 01 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 30 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 28 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 27 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 25 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 24 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 22 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 21 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 19 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 18 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 16 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 15 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 13 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 12 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 10 2024,XAI,608032142.81,608032142.81,107142857.10,155925000.00,13500000.00,79464285.71,75000000.00,125000000.00,52000000.00
Oct 08 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Oct 07 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Oct 05 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Oct 04 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Oct 02 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Oct 01 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 29 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 28 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 26 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 25 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 23 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 22 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 20 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 19 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 17 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 15 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 14 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 12 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 11 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 09 2024,XAI,572153571.43,572153571.43,95238095.24,138600000.00,10125000.00,76190476.19,75000000.00,125000000.00,52000000.00
Sep 08 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Sep 06 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Sep 05 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Sep 03 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Sep 02 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 31 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 30 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 28 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 26 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 25 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 23 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 22 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 20 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 19 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 17 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 16 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 14 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 13 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 11 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 10 2024,XAI,536275000.00,536275000.00,83333333.33,121275000.00,6750000.00,72916666.67,75000000.00,125000000.00,52000000.00
Aug 08 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Aug 06 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Aug 05 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Aug 03 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Aug 02 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 31 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 30 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 28 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 27 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 25 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 24 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 22 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 21 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 19 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 18 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 16 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 14 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 13 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 11 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 10 2024,XAI,500396428.57,500396428.57,71428571.43,103950000.00,3375000.00,69642857.14,75000000.00,125000000.00,52000000.00
Jul 08 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jul 07 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jul 05 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jul 04 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jul 02 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jul 01 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 29 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 28 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 26 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 24 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 23 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 21 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 20 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 18 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 17 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 15 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 14 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 12 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 11 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 09 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 08 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 06 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 05 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 03 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jun 01 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 31 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 29 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 28 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 26 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 25 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 23 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 22 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 20 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 19 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 17 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 16 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 14 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 12 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 11 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 09 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 08 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 06 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 05 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 03 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
May 02 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 30 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 29 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 27 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 26 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 24 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 22 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 21 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 19 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
