Date,Symbol,Available Supply,Unlocked Supply,Mining Reserve (TBD),Simple Minting,Baseline Minting,Protocol Labs Team and Contributors,Filecoin Foundation,Protocol Labs,Fundraising 36 months,Fundraising 24 months,Fundraising 12 months,Fundraising 6 months
Mar 01 2048,FIL,1995190324.05,1695190324.05,300000000.00,325190324.05,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 19 2048,FIL,1995135098.13,1695135098.13,300000000.00,325135098.13,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 08 2048,FIL,1995079872.20,1695079872.20,300000000.00,325079872.20,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 27 2048,FIL,1995019625.74,1695019625.74,300000000.00,325019625.74,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 16 2048,FIL,1994964399.82,1694964399.82,300000000.00,324964399.82,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 05 2048,FIL,1994909173.89,1694909173.89,300000000.00,324909173.89,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 25 2047,FIL,1994853947.97,1694853947.97,300000000.00,324853947.97,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 13 2047,FIL,1994793701.51,1694793701.51,300000000.00,324793701.51,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 02 2047,FIL,1994738475.58,1694738475.58,300000000.00,324738475.58,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 21 2047,FIL,1994683249.66,1694683249.66,300000000.00,324683249.66,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 10 2047,FIL,1994628023.73,1694628023.73,300000000.00,324628023.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 30 2047,FIL,1994572797.81,1694572797.81,300000000.00,324572797.81,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 18 2047,FIL,1994512551.35,1694512551.35,300000000.00,324512551.35,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 07 2047,FIL,1994457325.42,1694457325.42,300000000.00,324457325.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 26 2047,FIL,1994402099.50,1694402099.50,300000000.00,324402099.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 15 2047,FIL,1994346873.57,1694346873.57,300000000.00,324346873.57,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 03 2047,FIL,1994286627.11,1694286627.11,300000000.00,324286627.11,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 23 2047,FIL,1994231401.19,1694231401.19,300000000.00,324231401.19,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 12 2047,FIL,1994176175.26,1694176175.26,300000000.00,324176175.26,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 01 2047,FIL,1994120949.34,1694120949.34,300000000.00,324120949.34,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 21 2047,FIL,1994065723.41,1694065723.41,300000000.00,324065723.41,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 09 2047,FIL,1994005476.95,1694005476.95,300000000.00,324005476.95,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 28 2047,FIL,1993950251.03,1693950251.03,300000000.00,323950251.03,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 17 2047,FIL,1993895025.10,1693895025.10,300000000.00,323895025.10,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 06 2047,FIL,1993839799.18,1693839799.18,300000000.00,323839799.18,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 25 2047,FIL,1993779552.72,1693779552.72,300000000.00,323779552.72,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 14 2047,FIL,1993724326.79,1693724326.79,300000000.00,323724326.79,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 03 2047,FIL,1993669100.87,1693669100.87,300000000.00,323669100.87,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 22 2047,FIL,1993613874.94,1693613874.94,300000000.00,323613874.94,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 11 2047,FIL,1993558649.02,1693558649.02,300000000.00,323558649.02,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 30 2047,FIL,1993498402.56,1693498402.56,300000000.00,323498402.56,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 19 2047,FIL,1993443176.63,1693443176.63,300000000.00,323443176.63,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 08 2047,FIL,1993387950.71,1693387950.71,300000000.00,323387950.71,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 25 2047,FIL,1993332724.78,1693332724.78,300000000.00,323332724.78,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 13 2047,FIL,1993272478.32,1693272478.32,300000000.00,323272478.32,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 02 2047,FIL,1993217252.40,1693217252.40,300000000.00,323217252.40,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 22 2047,FIL,1993162026.47,1693162026.47,300000000.00,323162026.47,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 11 2047,FIL,1993106800.55,1693106800.55,300000000.00,323106800.55,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 31 2046,FIL,1993051574.62,1693051574.62,300000000.00,323051574.62,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 19 2046,FIL,1992991328.16,1692991328.16,300000000.00,322991328.16,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 08 2046,FIL,1992936102.24,1692936102.24,300000000.00,322936102.24,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 27 2046,FIL,1992880876.31,1692880876.31,300000000.00,322880876.31,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 16 2046,FIL,1992825650.39,1692825650.39,300000000.00,322825650.39,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 04 2046,FIL,1992765403.93,1692765403.93,300000000.00,322765403.93,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 24 2046,FIL,1992710178.00,1692710178.00,300000000.00,322710178.00,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 13 2046,FIL,1992654952.08,1692654952.08,300000000.00,322654952.08,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 02 2046,FIL,1992599726.15,1692599726.15,300000000.00,322599726.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 21 2046,FIL,1992544500.23,1692544500.23,300000000.00,322544500.23,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 09 2046,FIL,1992484253.77,1692484253.77,300000000.00,322484253.77,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 29 2046,FIL,1992429027.84,1692429027.84,300000000.00,322429027.84,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 18 2046,FIL,1992373801.92,1692373801.92,300000000.00,322373801.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 07 2046,FIL,1992318575.99,1692318575.99,300000000.00,322318575.99,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 26 2046,FIL,1992258329.53,1692258329.53,300000000.00,322258329.53,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 15 2046,FIL,1992203103.61,1692203103.61,300000000.00,322203103.61,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 04 2046,FIL,1992147877.68,1692147877.68,300000000.00,322147877.68,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 23 2046,FIL,1992092651.76,1692092651.76,300000000.00,322092651.76,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 12 2046,FIL,1992037425.83,1692037425.83,300000000.00,322037425.83,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 31 2046,FIL,1991977179.37,1691977179.37,300000000.00,321977179.37,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 20 2046,FIL,1991921953.45,1691921953.45,300000000.00,321921953.45,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 09 2046,FIL,1991866727.52,1691866727.52,300000000.00,321866727.52,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 28 2046,FIL,1991811501.60,1691811501.60,300000000.00,321811501.60,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 16 2046,FIL,1991751255.13,1691751255.13,300000000.00,321751255.13,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 05 2046,FIL,1991696029.21,1691696029.21,300000000.00,321696029.21,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 25 2046,FIL,1991640803.29,1691640803.29,300000000.00,321640803.29,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 14 2046,FIL,1991585577.36,1691585577.36,300000000.00,321585577.36,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 03 2046,FIL,1991530351.44,1691530351.44,300000000.00,321530351.44,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 19 2046,FIL,1991470104.97,1691470104.97,300000000.00,321470104.97,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 08 2046,FIL,1991414879.05,1691414879.05,300000000.00,321414879.05,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 28 2046,FIL,1991359653.13,1691359653.13,300000000.00,321359653.13,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 17 2046,FIL,1991304427.20,1691304427.20,300000000.00,321304427.20,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 05 2046,FIL,1991244180.74,1691244180.74,300000000.00,321244180.74,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 25 2045,FIL,1991188954.82,1691188954.82,300000000.00,321188954.82,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 14 2045,FIL,1991133728.89,1691133728.89,300000000.00,321133728.89,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 03 2045,FIL,1991078502.97,1691078502.97,300000000.00,321078502.97,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 22 2045,FIL,1991023277.04,1691023277.04,300000000.00,321023277.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 10 2045,FIL,1990963030.58,1690963030.58,300000000.00,320963030.58,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 30 2045,FIL,1990907804.66,1690907804.66,300000000.00,320907804.66,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 19 2045,FIL,1990852578.73,1690852578.73,300000000.00,320852578.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 08 2045,FIL,1990797352.81,1690797352.81,300000000.00,320797352.81,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 26 2045,FIL,1990737106.34,1690737106.34,300000000.00,320737106.34,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 15 2045,FIL,1990681880.42,1690681880.42,300000000.00,320681880.42,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 04 2045,FIL,1990626654.50,1690626654.50,300000000.00,320626654.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 24 2045,FIL,1990571428.57,1690571428.57,300000000.00,320571428.57,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 13 2045,FIL,1990516202.65,1690516202.65,300000000.00,320516202.65,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 01 2045,FIL,1990455956.18,1690455956.18,300000000.00,320455956.18,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 21 2045,FIL,1990400730.26,1690400730.26,300000000.00,320400730.26,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 10 2045,FIL,1990345504.34,1690345504.34,300000000.00,320345504.34,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 29 2045,FIL,1990290278.41,1690290278.41,300000000.00,320290278.41,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 17 2045,FIL,1990230031.95,1690230031.95,300000000.00,320230031.95,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 06 2045,FIL,1990174806.02,1690174806.02,300000000.00,320174806.02,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 26 2045,FIL,1990119580.10,1690119580.10,300000000.00,320119580.10,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 15 2045,FIL,1990064354.18,1690064354.18,300000000.00,320064354.18,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 04 2045,FIL,1990009128.25,1690009128.25,300000000.00,320009128.25,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 22 2045,FIL,1989948881.79,1689948881.79,300000000.00,319948881.79,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 11 2045,FIL,1989893655.86,1689893655.86,300000000.00,319893655.86,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 31 2045,FIL,1989838429.94,1689838429.94,300000000.00,319838429.94,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 20 2045,FIL,1989783204.02,1689783204.02,300000000.00,319783204.02,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 08 2045,FIL,1989722957.55,1689722957.55,300000000.00,319722957.55,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 25 2045,FIL,1989667731.63,1689667731.63,300000000.00,319667731.63,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 14 2045,FIL,1989612505.71,1689612505.71,300000000.00,319612505.71,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 03 2045,FIL,1989557279.78,1689557279.78,300000000.00,319557279.78,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 23 2045,FIL,1989502053.86,1689502053.86,300000000.00,319502053.86,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 11 2045,FIL,1989441807.39,1689441807.39,300000000.00,319441807.39,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 31 2044,FIL,1989386581.47,1689386581.47,300000000.00,319386581.47,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 20 2044,FIL,1989331355.55,1689331355.55,300000000.00,319331355.55,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 09 2044,FIL,1989276129.62,1689276129.62,300000000.00,319276129.62,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 27 2044,FIL,1989215883.16,1689215883.16,300000000.00,319215883.16,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 16 2044,FIL,1989160657.23,1689160657.23,300000000.00,319160657.23,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 05 2044,FIL,1989105431.31,1689105431.31,300000000.00,319105431.31,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 25 2044,FIL,1989050205.39,1689050205.39,300000000.00,319050205.39,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 14 2044,FIL,1988990419.71,1688990419.71,300000000.00,318990419.71,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 02 2044,FIL,1988875456.20,1688875456.20,300000000.00,318875456.20,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 21 2044,FIL,1988770072.99,1688770072.99,300000000.00,318770072.99,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 10 2044,FIL,1988664689.78,1688664689.78,300000000.00,318664689.78,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 30 2044,FIL,1988559306.57,1688559306.57,300000000.00,318559306.57,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 18 2044,FIL,1988444343.07,1688444343.07,300000000.00,318444343.07,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 07 2044,FIL,1988338959.85,1688338959.85,300000000.00,318338959.85,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 27 2044,FIL,1988233576.64,1688233576.64,300000000.00,318233576.64,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 16 2044,FIL,1988128193.43,1688128193.43,300000000.00,318128193.43,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 05 2044,FIL,1988022810.22,1688022810.22,300000000.00,318022810.22,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 23 2044,FIL,1987907846.72,1687907846.72,300000000.00,317907846.72,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 12 2044,FIL,1987802463.50,1687802463.50,300000000.00,317802463.50,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 01 2044,FIL,1987697080.29,1687697080.29,300000000.00,317697080.29,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 21 2044,FIL,1987591697.08,1687591697.08,300000000.00,317591697.08,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 09 2044,FIL,1987476733.58,1687476733.58,300000000.00,317476733.58,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 28 2044,FIL,1987371350.36,1687371350.36,300000000.00,317371350.36,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 17 2044,FIL,1987265967.15,1687265967.15,300000000.00,317265967.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 06 2044,FIL,1987160583.94,1687160583.94,300000000.00,317160583.94,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 26 2044,FIL,1987055200.73,1687055200.73,300000000.00,317055200.73,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 14 2044,FIL,1986940237.23,1686940237.23,300000000.00,316940237.23,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 03 2044,FIL,1986834854.01,1686834854.01,300000000.00,316834854.01,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 21 2044,FIL,1986729470.80,1686729470.80,300000000.00,316729470.80,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 10 2044,FIL,1986624087.59,1686624087.59,300000000.00,316624087.59,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 29 2044,FIL,1986509124.09,1686509124.09,300000000.00,316509124.09,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 18 2044,FIL,1986403740.88,1686403740.88,300000000.00,316403740.88,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 07 2044,FIL,1986298357.66,1686298357.66,300000000.00,316298357.66,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 27 2043,FIL,1986192974.45,1686192974.45,300000000.00,316192974.45,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 16 2043,FIL,1986087591.24,1686087591.24,300000000.00,316087591.24,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 04 2043,FIL,1985972627.74,1685972627.74,300000000.00,315972627.74,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 23 2043,FIL,1985867244.53,1685867244.53,300000000.00,315867244.53,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 12 2043,FIL,1985761861.31,1685761861.31,300000000.00,315761861.31,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 01 2043,FIL,1985656478.10,1685656478.10,300000000.00,315656478.10,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 20 2043,FIL,1985541514.60,1685541514.60,300000000.00,315541514.60,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 09 2043,FIL,1985436131.39,1685436131.39,300000000.00,315436131.39,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 28 2043,FIL,1985330748.18,1685330748.18,300000000.00,315330748.18,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 17 2043,FIL,1985225364.96,1685225364.96,300000000.00,315225364.96,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 06 2043,FIL,1985119981.75,1685119981.75,300000000.00,315119981.75,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 25 2043,FIL,1985005018.25,1685005018.25,300000000.00,315005018.25,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 14 2043,FIL,1984899635.04,1684899635.04,300000000.00,314899635.04,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 03 2043,FIL,1984794251.82,1684794251.82,300000000.00,314794251.82,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 23 2043,FIL,1984688868.61,1684688868.61,300000000.00,314688868.61,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 11 2043,FIL,1984573905.11,1684573905.11,300000000.00,314573905.11,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 30 2043,FIL,1984468521.90,1684468521.90,300000000.00,314468521.90,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 19 2043,FIL,1984363138.69,1684363138.69,300000000.00,314363138.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 08 2043,FIL,1984257755.47,1684257755.47,300000000.00,314257755.47,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 28 2043,FIL,1984152372.26,1684152372.26,300000000.00,314152372.26,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 16 2043,FIL,1984037408.76,1684037408.76,300000000.00,314037408.76,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 05 2043,FIL,1983932025.55,1683932025.55,300000000.00,313932025.55,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 24 2043,FIL,1983826642.34,1683826642.34,300000000.00,313826642.34,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
