Date,Symbol,Available Supply,Unlocked Supply,Foundation,Staking Reward,Airdrop,Strategic Partners,Team,Public Sale Option A2,Incentivized Testnet Program,Public Sale Option A1,Seed Sale,Private Sale,Community & Development Endowment,Public Sale Option B
Jan 01 2026,AVAX,522230800.00,522230800.00,35002800.00,193900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 28 2025,AVAX,521830800.00,521830800.00,35002800.00,193500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 24 2025,AVAX,521430800.00,521430800.00,35002800.00,193100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 20 2025,AVAX,521030800.00,521030800.00,35002800.00,192700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 16 2025,AVAX,520630800.00,520630800.00,35002800.00,192300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 12 2025,AVAX,520230800.00,520230800.00,35002800.00,191900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 07 2025,AVAX,519730800.00,519730800.00,35002800.00,191400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 03 2025,AVAX,519330800.00,519330800.00,35002800.00,191000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 29 2025,AVAX,518930800.00,518930800.00,35002800.00,190600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 25 2025,AVAX,518530800.00,518530800.00,35002800.00,190200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 21 2025,AVAX,518130800.00,518130800.00,35002800.00,189800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 17 2025,AVAX,517730800.00,517730800.00,35002800.00,189400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 13 2025,AVAX,517330800.00,517330800.00,35002800.00,189000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 08 2025,AVAX,515164000.00,515164000.00,33336000.00,188500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 04 2025,AVAX,514764000.00,514764000.00,33336000.00,188100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 31 2025,AVAX,514364000.00,514364000.00,33336000.00,187700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 27 2025,AVAX,513964000.00,513964000.00,33336000.00,187300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 23 2025,AVAX,513564000.00,513564000.00,33336000.00,186900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 19 2025,AVAX,513164000.00,513164000.00,33336000.00,186500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 15 2025,AVAX,512764000.00,512764000.00,33336000.00,186100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 10 2025,AVAX,512264000.00,512264000.00,33336000.00,185600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 06 2025,AVAX,511864000.00,511864000.00,33336000.00,185200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 02 2025,AVAX,511464000.00,511464000.00,33336000.00,184800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 28 2025,AVAX,511064000.00,511064000.00,33336000.00,184400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 24 2025,AVAX,510664000.00,510664000.00,33336000.00,184000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 20 2025,AVAX,510264000.00,510264000.00,33336000.00,183600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 15 2025,AVAX,509764000.00,509764000.00,33336000.00,183100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 11 2025,AVAX,509364000.00,509364000.00,33336000.00,182700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 07 2025,AVAX,508964000.00,508964000.00,33336000.00,182300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 03 2025,AVAX,508564000.00,508564000.00,33336000.00,181900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 30 2025,AVAX,508164000.00,508164000.00,33336000.00,181500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 26 2025,AVAX,507764000.00,507764000.00,33336000.00,181100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 22 2025,AVAX,507364000.00,507364000.00,33336000.00,180700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 17 2025,AVAX,506864000.00,506864000.00,33336000.00,180200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 13 2025,AVAX,504797200.00,504797200.00,31669200.00,179800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 09 2025,AVAX,504397200.00,504397200.00,31669200.00,179400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 05 2025,AVAX,503997200.00,503997200.00,31669200.00,179000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 01 2025,AVAX,503597200.00,503597200.00,31669200.00,178600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 28 2025,AVAX,503197200.00,503197200.00,31669200.00,178200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 24 2025,AVAX,502797200.00,502797200.00,31669200.00,177800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 19 2025,AVAX,502297200.00,502297200.00,31669200.00,177300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 15 2025,AVAX,501897200.00,501897200.00,31669200.00,176900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 11 2025,AVAX,501497200.00,501497200.00,31669200.00,176500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 07 2025,AVAX,501097200.00,501097200.00,31669200.00,176100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 03 2025,AVAX,500697200.00,500697200.00,31669200.00,175700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 29 2025,AVAX,500297200.00,500297200.00,31669200.00,175300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 25 2025,AVAX,499897200.00,499897200.00,31669200.00,174900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 25 2025,AVAX,499897200.00,499897200.00,31669200.00,174900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 20 2025,AVAX,499397200.00,499397200.00,31669200.00,174400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 16 2025,AVAX,498997200.00,498997200.00,31669200.00,174000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 12 2025,AVAX,498597200.00,498597200.00,31669200.00,173600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 08 2025,AVAX,498197200.00,498197200.00,31669200.00,173200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 04 2025,AVAX,497797200.00,497797200.00,31669200.00,172800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 31 2025,AVAX,497397200.00,497397200.00,31669200.00,172400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 27 2025,AVAX,496997200.00,496997200.00,31669200.00,172000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 22 2025,AVAX,496497200.00,496497200.00,31669200.00,171500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 18 2025,AVAX,496097200.00,496097200.00,31669200.00,171100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 14 2025,AVAX,494030400.00,494030400.00,30002400.00,170700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 10 2025,AVAX,493630400.00,493630400.00,30002400.00,170300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 06 2025,AVAX,493230400.00,493230400.00,30002400.00,169900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
May 02 2025,AVAX,492830400.00,492830400.00,30002400.00,169500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 28 2025,AVAX,492430400.00,492430400.00,30002400.00,169100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 23 2025,AVAX,491930400.00,491930400.00,30002400.00,168600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 19 2025,AVAX,491530400.00,491530400.00,30002400.00,168200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 15 2025,AVAX,491130400.00,491130400.00,30002400.00,167800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 11 2025,AVAX,490730400.00,490730400.00,30002400.00,167400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 07 2025,AVAX,490330400.00,490330400.00,30002400.00,167000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Apr 03 2025,AVAX,489930400.00,489930400.00,30002400.00,166600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 30 2025,AVAX,489530400.00,489530400.00,30002400.00,166200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 25 2025,AVAX,489030400.00,489030400.00,30002400.00,165700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 21 2025,AVAX,488630400.00,488630400.00,30002400.00,165300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 17 2025,AVAX,488230400.00,488230400.00,30002400.00,164900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 13 2025,AVAX,487830400.00,487830400.00,30002400.00,164500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 09 2025,AVAX,487430400.00,487430400.00,30002400.00,164100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 05 2025,AVAX,487030400.00,487030400.00,30002400.00,163700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Mar 01 2025,AVAX,486630400.00,486630400.00,30002400.00,163300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 24 2025,AVAX,486130400.00,486130400.00,30002400.00,162800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 20 2025,AVAX,485730400.00,485730400.00,30002400.00,162400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 16 2025,AVAX,485330400.00,485330400.00,30002400.00,162000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 12 2025,AVAX,483263600.00,483263600.00,28335600.00,161600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 08 2025,AVAX,482863600.00,482863600.00,28335600.00,161200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Feb 04 2025,AVAX,482463600.00,482463600.00,28335600.00,160800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 31 2025,AVAX,482063600.00,482063600.00,28335600.00,160400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 26 2025,AVAX,481563600.00,481563600.00,28335600.00,159900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 22 2025,AVAX,481163600.00,481163600.00,28335600.00,159500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 18 2025,AVAX,480763600.00,480763600.00,28335600.00,159100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 14 2025,AVAX,480363600.00,480363600.00,28335600.00,158700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 10 2025,AVAX,479963600.00,479963600.00,28335600.00,158300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 06 2025,AVAX,479563600.00,479563600.00,28335600.00,157900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jan 02 2025,AVAX,479163600.00,479163600.00,28335600.00,157500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 28 2024,AVAX,478663600.00,478663600.00,28335600.00,157000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 24 2024,AVAX,478263600.00,478263600.00,28335600.00,156600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 20 2024,AVAX,477863600.00,477863600.00,28335600.00,156200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 16 2024,AVAX,477463600.00,477463600.00,28335600.00,155800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 12 2024,AVAX,477063600.00,477063600.00,28335600.00,155400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 08 2024,AVAX,476663600.00,476663600.00,28335600.00,155000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Dec 04 2024,AVAX,476263600.00,476263600.00,28335600.00,154600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 29 2024,AVAX,475763600.00,475763600.00,28335600.00,154100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 25 2024,AVAX,475363600.00,475363600.00,28335600.00,153700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 21 2024,AVAX,474963600.00,474963600.00,28335600.00,153300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 17 2024,AVAX,472896800.00,472896800.00,26668800.00,152900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 13 2024,AVAX,472496800.00,472496800.00,26668800.00,152500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 09 2024,AVAX,472096800.00,472096800.00,26668800.00,152100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Nov 05 2024,AVAX,471696800.00,471696800.00,26668800.00,151700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 31 2024,AVAX,471196800.00,471196800.00,26668800.00,151200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 27 2024,AVAX,470796800.00,470796800.00,26668800.00,150800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 23 2024,AVAX,470396800.00,470396800.00,26668800.00,150400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 19 2024,AVAX,469996800.00,469996800.00,26668800.00,150000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 15 2024,AVAX,469596800.00,469596800.00,26668800.00,149600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 11 2024,AVAX,469196800.00,469196800.00,26668800.00,149200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 07 2024,AVAX,468796800.00,468796800.00,26668800.00,148800000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Oct 02 2024,AVAX,468296800.00,468296800.00,26668800.00,148300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 28 2024,AVAX,467896800.00,467896800.00,26668800.00,147900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 24 2024,AVAX,467496800.00,467496800.00,26668800.00,147500000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 20 2024,AVAX,467096800.00,467096800.00,26668800.00,147100000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 16 2024,AVAX,466696800.00,466696800.00,26668800.00,146700000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 12 2024,AVAX,466296800.00,466296800.00,26668800.00,146300000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 08 2024,AVAX,465896800.00,465896800.00,26668800.00,145900000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Sep 03 2024,AVAX,465396800.00,465396800.00,26668800.00,145400000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 30 2024,AVAX,464996800.00,464996800.00,26668800.00,145000000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 26 2024,AVAX,464596800.00,464596800.00,26668800.00,144600000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 22 2024,AVAX,464196800.00,464196800.00,26668800.00,144200000.00,18000000.00,36000000.00,72000000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 18 2024,AVAX,454255000.00,454255000.00,25002000.00,143800000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 14 2024,AVAX,453855000.00,453855000.00,25002000.00,143400000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 10 2024,AVAX,453455000.00,453455000.00,25002000.00,143000000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 05 2024,AVAX,452955000.00,452955000.00,25002000.00,142500000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Aug 01 2024,AVAX,452555000.00,452555000.00,25002000.00,142100000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 28 2024,AVAX,452155000.00,452155000.00,25002000.00,141700000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 24 2024,AVAX,451755000.00,451755000.00,25002000.00,141300000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 20 2024,AVAX,451355000.00,451355000.00,25002000.00,140900000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 16 2024,AVAX,450955000.00,450955000.00,25002000.00,140500000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 12 2024,AVAX,450555000.00,450555000.00,25002000.00,140100000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 07 2024,AVAX,450055000.00,450055000.00,25002000.00,139600000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jul 03 2024,AVAX,449655000.00,449655000.00,25002000.00,139200000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 29 2024,AVAX,449255000.00,449255000.00,25002000.00,138800000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 25 2024,AVAX,448855000.00,448855000.00,25002000.00,138400000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 21 2024,AVAX,448455000.00,448455000.00,25002000.00,138000000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 17 2024,AVAX,448055000.00,448055000.00,25002000.00,137600000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 13 2024,AVAX,447655000.00,447655000.00,25002000.00,137200000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 08 2024,AVAX,447155000.00,447155000.00,25002000.00,136700000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
Jun 04 2024,AVAX,446755000.00,446755000.00,25002000.00,136300000.00,16875000.00,33750000.00,67500000.00,59760000.00,1944000.00,7200000.00,18000000.00,25200000.00,50400000.00,4824000.00
