Date,Symbol,Available Supply,Unlocked Supply,Community Issuance,Team and Advisors,Service Providers,Liquity AG Endowment,Investors,LUSD:ETH Uniswap LPs,Community Reserve
Feb 20 2026,LQTY,98879452.05,98879452.05,30879452.05,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 13 2026,LQTY,98860273.97,98860273.97,30860273.97,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 07 2026,LQTY,98843835.62,98843835.62,30843835.62,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 01 2026,LQTY,98827397.26,98827397.26,30827397.26,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 26 2026,LQTY,98810958.90,98810958.90,30810958.90,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 19 2026,LQTY,98791780.82,98791780.82,30791780.82,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 13 2026,LQTY,98775342.47,98775342.47,30775342.47,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 07 2026,LQTY,98758904.11,98758904.11,30758904.11,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 01 2026,LQTY,98742465.75,98742465.75,30742465.75,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 25 2025,LQTY,98723287.67,98723287.67,30723287.67,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 19 2025,LQTY,98706849.32,98706849.32,30706849.32,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 13 2025,LQTY,98690410.96,98690410.96,30690410.96,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 07 2025,LQTY,98673972.60,98673972.60,30673972.60,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 30 2025,LQTY,98654794.52,98654794.52,30654794.52,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 24 2025,LQTY,98638356.16,98638356.16,30638356.16,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 18 2025,LQTY,98621917.81,98621917.81,30621917.81,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 12 2025,LQTY,98605479.45,98605479.45,30605479.45,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 05 2025,LQTY,98586301.37,98586301.37,30586301.37,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 30 2025,LQTY,98569863.01,98569863.01,30569863.01,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 24 2025,LQTY,98553424.66,98553424.66,30553424.66,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 18 2025,LQTY,98536986.30,98536986.30,30536986.30,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 11 2025,LQTY,98517808.22,98517808.22,30517808.22,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 05 2025,LQTY,98501369.86,98501369.86,30501369.86,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 29 2025,LQTY,98484931.51,98484931.51,30484931.51,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 23 2025,LQTY,98468493.15,98468493.15,30468493.15,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 16 2025,LQTY,98449315.07,98449315.07,30449315.07,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 10 2025,LQTY,98432876.71,98432876.71,30432876.71,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 04 2025,LQTY,98416438.36,98416438.36,30416438.36,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 29 2025,LQTY,98400000.00,98400000.00,30400000.00,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 22 2025,LQTY,98380821.92,98380821.92,30380821.92,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 16 2025,LQTY,98364383.56,98364383.56,30364383.56,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 10 2025,LQTY,98347945.21,98347945.21,30347945.21,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 04 2025,LQTY,98331506.85,98331506.85,30331506.85,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 28 2025,LQTY,98312328.77,98312328.77,30312328.77,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 22 2025,LQTY,98295890.41,98295890.41,30295890.41,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 16 2025,LQTY,98279452.05,98279452.05,30279452.05,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 10 2025,LQTY,98263013.70,98263013.70,30263013.70,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 03 2025,LQTY,98243835.62,98243835.62,30243835.62,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 27 2025,LQTY,98227397.26,98227397.26,30227397.26,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 21 2025,LQTY,98210958.90,98210958.90,30210958.90,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 15 2025,LQTY,98194520.55,98194520.55,30194520.55,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 08 2025,LQTY,98175342.47,98175342.47,30175342.47,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 02 2025,LQTY,98158904.11,98158904.11,30158904.11,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 27 2025,LQTY,98142465.75,98142465.75,30142465.75,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 21 2025,LQTY,98126027.40,98126027.40,30126027.40,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 14 2025,LQTY,98106849.32,98106849.32,30106849.32,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 08 2025,LQTY,98090410.96,98090410.96,30090410.96,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 02 2025,LQTY,98073972.60,98073972.60,30073972.60,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 26 2025,LQTY,98057534.25,98057534.25,30057534.25,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 19 2025,LQTY,98038356.16,98038356.16,30038356.16,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 13 2025,LQTY,98021917.81,98021917.81,30021917.81,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 07 2025,LQTY,98005479.45,98005479.45,30005479.45,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 01 2025,LQTY,97978082.19,97978082.19,29978082.19,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 25 2025,LQTY,97939726.03,97939726.03,29939726.03,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 19 2025,LQTY,97906849.32,97906849.32,29906849.32,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 13 2025,LQTY,97873972.60,97873972.60,29873972.60,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 07 2025,LQTY,97841095.89,97841095.89,29841095.89,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 28 2025,LQTY,97802739.73,97802739.73,29802739.73,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 22 2025,LQTY,97769863.01,97769863.01,29769863.01,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 16 2025,LQTY,97736986.30,97736986.30,29736986.30,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 10 2025,LQTY,97704109.59,97704109.59,29704109.59,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 03 2025,LQTY,97665753.42,97665753.42,29665753.42,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 28 2025,LQTY,97632876.71,97632876.71,29632876.71,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 22 2025,LQTY,97600000.00,97600000.00,29600000.00,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 16 2025,LQTY,97567123.29,97567123.29,29567123.29,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 09 2025,LQTY,97528767.12,97528767.12,29528767.12,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 03 2025,LQTY,97495890.41,97495890.41,29495890.41,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 28 2024,LQTY,97463013.70,97463013.70,29463013.70,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 22 2024,LQTY,97430136.99,97430136.99,29430136.99,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 15 2024,LQTY,97391780.82,97391780.82,29391780.82,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 09 2024,LQTY,97358904.11,97358904.11,29358904.11,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 03 2024,LQTY,97326027.40,97326027.40,29326027.40,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 27 2024,LQTY,97293150.68,97293150.68,29293150.68,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 20 2024,LQTY,97254794.52,97254794.52,29254794.52,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 14 2024,LQTY,97221917.81,97221917.81,29221917.81,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 08 2024,LQTY,97189041.10,97189041.10,29189041.10,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 02 2024,LQTY,97156164.38,97156164.38,29156164.38,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 26 2024,LQTY,97117808.22,97117808.22,29117808.22,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 20 2024,LQTY,97084931.51,97084931.51,29084931.51,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 14 2024,LQTY,97052054.79,97052054.79,29052054.79,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 08 2024,LQTY,97019178.08,97019178.08,29019178.08,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 01 2024,LQTY,96980821.92,96980821.92,28980821.92,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 25 2024,LQTY,96947945.21,96947945.21,28947945.21,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 19 2024,LQTY,96915068.49,96915068.49,28915068.49,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 13 2024,LQTY,96882191.78,96882191.78,28882191.78,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 06 2024,LQTY,96843835.62,96843835.62,28843835.62,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 31 2024,LQTY,96810958.90,96810958.90,28810958.90,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 25 2024,LQTY,96778082.19,96778082.19,28778082.19,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 19 2024,LQTY,96745205.48,96745205.48,28745205.48,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 12 2024,LQTY,96706849.32,96706849.32,28706849.32,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 06 2024,LQTY,96673972.60,96673972.60,28673972.60,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 31 2024,LQTY,96641095.89,96641095.89,28641095.89,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 25 2024,LQTY,96608219.18,96608219.18,28608219.18,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 18 2024,LQTY,96569863.01,96569863.01,28569863.01,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 12 2024,LQTY,96536986.30,96536986.30,28536986.30,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 06 2024,LQTY,96504109.59,96504109.59,28504109.59,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 30 2024,LQTY,95813881.96,95813881.96,28471232.88,23007282.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 23 2024,LQTY,95775525.79,95775525.79,28432876.71,23007282.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 17 2024,LQTY,95742649.08,95742649.08,28400000.00,23007282.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 11 2024,LQTY,95709772.37,95709772.37,28367123.29,23007282.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 05 2024,LQTY,95676895.66,95676895.66,28334246.58,23007282.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 29 2024,LQTY,94981188.58,94981188.58,28295890.41,22349931.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 23 2024,LQTY,94948311.87,94948311.87,28263013.70,22349931.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 17 2024,LQTY,94915435.16,94915435.16,28230136.99,22349931.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 11 2024,LQTY,94882558.44,94882558.44,28197260.27,22349931.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 04 2024,LQTY,94186851.36,94186851.36,28158904.11,21692580.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 28 2024,LQTY,94153974.65,94153974.65,28126027.40,21692580.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 22 2024,LQTY,94121097.93,94121097.93,28093150.68,21692580.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 15 2024,LQTY,94082741.77,94082741.77,28054794.52,21692580.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 09 2024,LQTY,94049865.06,94049865.06,28021917.81,21692580.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 03 2024,LQTY,93348738.41,93348738.41,27978142.08,21035229.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 28 2024,LQTY,0,93283164.64,27912568.31,21035229.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 21 2024,LQTY,0,93206661.90,27836065.57,21035229.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 15 2024,LQTY,0,93141088.13,27770491.80,21035229.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 09 2024,LQTY,0,93075514.36,27704918.03,21035229.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 03 2024,LQTY,0,92352589.68,27639344.26,20377878.42,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 25 2024,LQTY,0,92276086.95,27562841.53,20377878.42,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 19 2024,LQTY,0,92210513.18,27497267.76,20377878.42,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 13 2024,LQTY,0,92144939.41,27431693.99,20377878.42,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 07 2024,LQTY,0,92079365.64,27366120.22,20377878.42,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 31 2024,LQTY,0,91345511.99,27289617.49,19720527.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 25 2024,LQTY,0,91279938.22,27224043.72,19720527.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 19 2024,LQTY,0,91214364.45,27158469.95,19720527.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 13 2024,LQTY,0,91148790.67,27092896.17,19720527.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 06 2024,LQTY,0,91072287.94,27016393.44,19720527.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 31 2023,LQTY,0,90349363.25,26950819.67,19063176.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 25 2023,LQTY,0,90283789.48,26885245.90,19063176.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 19 2023,LQTY,0,90218215.71,26819672.13,19063176.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 12 2023,LQTY,0,90141712.98,26743169.40,19063176.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 06 2023,LQTY,0,90076139.21,26677595.63,19063176.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 30 2023,LQTY,0,89353214.53,26612021.86,18405825.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 24 2023,LQTY,0,89287640.76,26546448.09,18405825.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 17 2023,LQTY,0,89211138.03,26469945.36,18405825.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 11 2023,LQTY,0,89145564.25,26404371.58,18405825.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 05 2023,LQTY,0,89079990.48,26338797.81,18405825.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 30 2023,LQTY,0,88357065.79,26273224.04,17748474.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 23 2023,LQTY,0,88280563.06,26196721.31,17748474.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 17 2023,LQTY,0,88214989.29,26131147.54,17748474.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 11 2023,LQTY,0,88149415.52,26065573.77,17748474.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 05 2023,LQTY,0,88083841.75,26000000.00,17748474.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 28 2023,LQTY,0,87349988.10,25923497.27,17091123.83,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 22 2023,LQTY,0,87284414.33,25857923.50,17091123.83,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 16 2023,LQTY,0,87218840.56,25792349.73,17091123.83,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 10 2023,LQTY,0,87153266.79,25726775.96,17091123.83,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 03 2023,LQTY,0,86419413.14,25650273.22,16433772.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 28 2023,LQTY,0,86353839.37,25584699.45,16433772.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 22 2023,LQTY,0,86288265.60,25519125.68,16433772.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 16 2023,LQTY,0,86222691.83,25453551.91,16433772.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 09 2023,LQTY,0,86146189.10,25377049.18,16433772.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 03 2023,LQTY,0,85423264.41,25311475.41,15776422.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 28 2023,LQTY,0,85357690.64,25245901.64,15776422.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 22 2023,LQTY,0,85292116.87,25180327.87,15776422.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 15 2023,LQTY,0,85215614.14,25103825.14,15776422.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 09 2023,LQTY,0,85150040.37,25038251.37,15776422.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 03 2023,LQTY,0,84427115.68,24972677.60,15119071.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 27 2023,LQTY,0,84361541.91,24907103.83,15119071.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 20 2023,LQTY,0,84285039.17,24830601.09,15119071.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 14 2023,LQTY,0,84219465.40,24765027.32,15119071.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 08 2023,LQTY,0,84153891.63,24699453.55,15119071.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 02 2023,LQTY,0,83430966.95,24633879.78,14461720.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 26 2023,LQTY,0,83354464.22,24557377.05,14461720.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 20 2023,LQTY,0,83288890.45,24491803.28,14461720.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 14 2023,LQTY,0,83223316.68,24426229.51,14461720.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 08 2023,LQTY,0,83157742.91,24360655.74,14461720.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 01 2023,LQTY,0,82423889.26,24284153.01,13804369.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 25 2023,LQTY,0,82358315.48,24218579.23,13804369.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 19 2023,LQTY,0,82292741.71,24153005.46,13804369.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 13 2023,LQTY,0,82227167.94,24087431.69,13804369.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 06 2023,LQTY,0,82150665.21,24010928.96,13804369.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 31 2023,LQTY,0,81372796.29,23890410.96,13147018.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 25 2023,LQTY,0,81241289.44,23758904.11,13147018.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 19 2023,LQTY,0,81109782.59,23627397.26,13147018.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 12 2023,LQTY,0,80956357.93,23473972.60,13147018.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 06 2023,LQTY,0,80824851.08,23342465.75,13147018.33,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 28 2023,LQTY,0,80035993.32,23210958.90,12489667.42,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 22 2023,LQTY,0,79904486.47,23079452.05,12489667.42,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 15 2023,LQTY,0,79751061.82,22926027.40,12489667.42,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 09 2023,LQTY,0,79619554.97,22794520.55,12489667.42,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 03 2023,LQTY,0,78830697.20,22663013.70,11832316.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 28 2023,LQTY,0,78699190.35,22531506.85,11832316.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 21 2023,LQTY,0,78545765.69,22378082.19,11832316.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 15 2023,LQTY,0,78414258.84,22246575.34,11832316.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 09 2023,LQTY,0,78282751.99,22115068.49,11832316.50,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 03 2023,LQTY,0,77493894.22,21983561.64,11174965.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 27 2022,LQTY,0,77340469.57,21830136.99,11174965.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 21 2022,LQTY,0,77208962.72,21698630.14,11174965.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 15 2022,LQTY,0,77077455.87,21567123.29,11174965.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 09 2022,LQTY,0,76945949.02,21435616.44,11174965.58,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 02 2022,LQTY,0,76135173.45,21282191.78,10517614.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 26 2022,LQTY,0,76003666.60,21150684.93,10517614.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 20 2022,LQTY,0,75872159.75,21019178.08,10517614.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 14 2022,LQTY,0,75740652.90,20887671.23,10517614.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 07 2022,LQTY,0,75587228.25,20734246.58,10517614.67,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 01 2022,LQTY,0,74798370.48,20602739.73,9860263.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 26 2022,LQTY,0,74666863.63,20471232.88,9860263.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 20 2022,LQTY,0,74535356.78,20339726.03,9860263.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 13 2022,LQTY,0,74381932.12,20186301.37,9860263.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 07 2022,LQTY,0,74250425.27,20054794.52,9860263.75,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 01 2022,LQTY,0,73461567.50,19923287.67,9202912.83,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 25 2022,LQTY,0,73330060.65,19791780.82,9202912.83,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 18 2022,LQTY,0,73176635.99,19638356.16,9202912.83,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 12 2022,LQTY,0,73045129.15,19506849.32,9202912.83,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 06 2022,LQTY,0,72913622.30,19375342.47,9202912.83,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 31 2022,LQTY,0,72124764.54,19243835.62,8545561.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 24 2022,LQTY,0,71971339.88,19090410.96,8545561.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 18 2022,LQTY,0,71839833.03,18958904.11,8545561.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 12 2022,LQTY,0,71708326.18,18827397.26,8545561.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 06 2022,LQTY,0,71576819.33,18695890.41,8545561.92,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 30 2022,LQTY,0,70766043.75,18542465.75,7888211.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 24 2022,LQTY,0,70634536.90,18410958.90,7888211.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
