Date,Symbol,Available Supply,Unlocked Supply,Annual Inflation,Public Presale,Team,Foundation,Pre-Seed,Seed,Early Community,Public
Feb 21 2027,AZERO,444694081.73,444694081.73,144694081.73,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 18 2027,AZERO,444447584.15,444447584.15,144447584.15,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 14 2027,AZERO,444118920.70,444118920.70,144118920.70,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 10 2027,AZERO,443790257.26,443790257.26,143790257.26,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 06 2027,AZERO,443461593.81,443461593.81,143461593.81,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Feb 03 2027,AZERO,443215096.23,443215096.23,143215096.23,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 30 2027,AZERO,442886432.78,442886432.78,142886432.78,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 26 2027,AZERO,442557769.34,442557769.34,142557769.34,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 22 2027,AZERO,442229105.89,442229105.89,142229105.89,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 19 2027,AZERO,441982608.31,441982608.31,141982608.31,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 15 2027,AZERO,441653944.86,441653944.86,141653944.86,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 11 2027,AZERO,441325281.42,441325281.42,141325281.42,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 07 2027,AZERO,440996617.97,440996617.97,140996617.97,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jan 04 2027,AZERO,440750120.39,440750120.39,140750120.39,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 31 2026,AZERO,440421456.94,440421456.94,140421456.94,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 27 2026,AZERO,440092793.50,440092793.50,140092793.50,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 23 2026,AZERO,439764130.05,439764130.05,139764130.05,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 20 2026,AZERO,439517632.47,439517632.47,139517632.47,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 16 2026,AZERO,439188969.03,439188969.03,139188969.03,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 12 2026,AZERO,438860305.58,438860305.58,138860305.58,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 08 2026,AZERO,438531642.14,438531642.14,138531642.14,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 05 2026,AZERO,438285144.55,438285144.55,138285144.55,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Dec 01 2026,AZERO,437956481.11,437956481.11,137956481.11,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 27 2026,AZERO,437627817.66,437627817.66,137627817.66,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 23 2026,AZERO,437299154.22,437299154.22,137299154.22,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 20 2026,AZERO,437052656.63,437052656.63,137052656.63,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 16 2026,AZERO,436723993.19,436723993.19,136723993.19,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 12 2026,AZERO,436395329.74,436395329.74,136395329.74,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Nov 08 2026,AZERO,435957152.26,435957152.26,136066666.30,55000000.00,29967145.79,69923340.18,50000000.00,50000000.00,15000000.00,30000000.00
Nov 05 2026,AZERO,435546383.63,435546383.63,135820168.71,55000000.00,29917864.48,69808350.44,50000000.00,50000000.00,15000000.00,30000000.00
Nov 01 2026,AZERO,434998692.13,434998692.13,135491505.27,55000000.00,29852156.06,69655030.80,50000000.00,50000000.00,15000000.00,30000000.00
Oct 28 2026,AZERO,434451000.62,434451000.62,135162841.82,55000000.00,29786447.64,69501711.16,50000000.00,50000000.00,15000000.00,30000000.00
Oct 24 2026,AZERO,433903309.11,433903309.11,134834178.38,55000000.00,29720739.22,69348391.51,50000000.00,50000000.00,15000000.00,30000000.00
Oct 21 2026,AZERO,433492540.48,433492540.48,134587680.79,55000000.00,29671457.91,69233401.78,50000000.00,50000000.00,15000000.00,30000000.00
Oct 17 2026,AZERO,432944848.97,432944848.97,134259017.35,55000000.00,29605749.49,69080082.14,50000000.00,50000000.00,15000000.00,30000000.00
Oct 13 2026,AZERO,432397157.46,432397157.46,133930353.90,55000000.00,29540041.07,68926762.49,50000000.00,50000000.00,15000000.00,30000000.00
Oct 10 2026,AZERO,431986388.83,431986388.83,133683856.32,55000000.00,29490759.75,68811772.76,50000000.00,50000000.00,15000000.00,30000000.00
Oct 06 2026,AZERO,431438697.32,431438697.32,133355192.87,55000000.00,29425051.33,68658453.11,50000000.00,50000000.00,15000000.00,30000000.00
Oct 02 2026,AZERO,430891005.81,430891005.81,133026529.43,55000000.00,29359342.92,68505133.47,50000000.00,50000000.00,15000000.00,30000000.00
Sep 28 2026,AZERO,430343314.31,430343314.31,132697865.98,55000000.00,29293634.50,68351813.83,50000000.00,50000000.00,15000000.00,30000000.00
Sep 25 2026,AZERO,429932545.68,429932545.68,132451368.40,55000000.00,29244353.18,68236824.09,50000000.00,50000000.00,15000000.00,30000000.00
Sep 21 2026,AZERO,429384854.17,429384854.17,132122704.95,55000000.00,29178644.76,68083504.45,50000000.00,50000000.00,15000000.00,30000000.00
Sep 17 2026,AZERO,428837162.66,428837162.66,131794041.51,55000000.00,29112936.34,67930184.80,50000000.00,50000000.00,15000000.00,30000000.00
Sep 13 2026,AZERO,428289471.15,428289471.15,131465378.06,55000000.00,29047227.93,67776865.16,50000000.00,50000000.00,15000000.00,30000000.00
Sep 10 2026,AZERO,427878702.52,427878702.52,131218880.48,55000000.00,28997946.61,67661875.43,50000000.00,50000000.00,15000000.00,30000000.00
Sep 06 2026,AZERO,427331011.01,427331011.01,130890217.04,55000000.00,28932238.19,67508555.78,50000000.00,50000000.00,15000000.00,30000000.00
Sep 02 2026,AZERO,426783319.50,426783319.50,130561553.59,55000000.00,28866529.77,67355236.14,50000000.00,50000000.00,15000000.00,30000000.00
Aug 29 2026,AZERO,426235628.00,426235628.00,130232890.14,55000000.00,28800821.36,67201916.50,50000000.00,50000000.00,15000000.00,30000000.00
Aug 26 2026,AZERO,425824859.36,425824859.36,129986392.56,55000000.00,28751540.04,67086926.76,50000000.00,50000000.00,15000000.00,30000000.00
Aug 22 2026,AZERO,425277167.86,425277167.86,129657729.12,55000000.00,28685831.62,66933607.12,50000000.00,50000000.00,15000000.00,30000000.00
Aug 18 2026,AZERO,424729476.35,424729476.35,129329065.67,55000000.00,28620123.20,66780287.47,50000000.00,50000000.00,15000000.00,30000000.00
Aug 14 2026,AZERO,424181784.84,424181784.84,129000402.23,55000000.00,28554414.78,66626967.83,50000000.00,50000000.00,15000000.00,30000000.00
Aug 11 2026,AZERO,423771016.21,423771016.21,128753904.64,55000000.00,28505133.47,66511978.10,50000000.00,50000000.00,15000000.00,30000000.00
Aug 07 2026,AZERO,423223324.70,423223324.70,128425241.20,55000000.00,28439425.05,66358658.45,50000000.00,50000000.00,15000000.00,30000000.00
Aug 03 2026,AZERO,422675633.19,422675633.19,128096577.75,55000000.00,28373716.63,66205338.81,50000000.00,50000000.00,15000000.00,30000000.00
Jul 30 2026,AZERO,422127941.68,422127941.68,127767914.31,55000000.00,28308008.21,66052019.16,50000000.00,50000000.00,15000000.00,30000000.00
Jul 27 2026,AZERO,421717173.05,421717173.05,127521416.72,55000000.00,28258726.90,65937029.43,50000000.00,50000000.00,15000000.00,30000000.00
Jul 23 2026,AZERO,421169481.55,421169481.55,127192753.28,55000000.00,28193018.48,65783709.79,50000000.00,50000000.00,15000000.00,30000000.00
Jul 19 2026,AZERO,420621790.04,420621790.04,126864089.83,55000000.00,28127310.06,65630390.14,50000000.00,50000000.00,15000000.00,30000000.00
Jul 15 2026,AZERO,420074098.53,420074098.53,126535426.39,55000000.00,28061601.64,65477070.50,50000000.00,50000000.00,15000000.00,30000000.00
Jul 12 2026,AZERO,419663329.90,419663329.90,126288928.80,55000000.00,28012320.33,65362080.77,50000000.00,50000000.00,15000000.00,30000000.00
Jul 08 2026,AZERO,419115638.39,419115638.39,125960265.36,55000000.00,27946611.91,65208761.12,50000000.00,50000000.00,15000000.00,30000000.00
Jul 04 2026,AZERO,418567946.88,418567946.88,125631601.91,55000000.00,27880903.49,65055441.48,50000000.00,50000000.00,15000000.00,30000000.00
Jun 30 2026,AZERO,418020255.37,418020255.37,125302938.47,55000000.00,27815195.07,64902121.83,50000000.00,50000000.00,15000000.00,30000000.00
Jun 27 2026,AZERO,417609486.74,417609486.74,125056440.88,55000000.00,27765913.76,64787132.10,50000000.00,50000000.00,15000000.00,30000000.00
Jun 23 2026,AZERO,417061795.23,417061795.23,124727777.44,55000000.00,27700205.34,64633812.46,50000000.00,50000000.00,15000000.00,30000000.00
Jun 19 2026,AZERO,416514103.73,416514103.73,124399113.99,55000000.00,27634496.92,64480492.81,50000000.00,50000000.00,15000000.00,30000000.00
Jun 15 2026,AZERO,415966412.22,415966412.22,124070450.55,55000000.00,27568788.50,64327173.17,50000000.00,50000000.00,15000000.00,30000000.00
Jun 12 2026,AZERO,415555643.59,415555643.59,123823952.96,55000000.00,27519507.19,64212183.44,50000000.00,50000000.00,15000000.00,30000000.00
Jun 08 2026,AZERO,415007952.08,415007952.08,123495289.52,55000000.00,27453798.77,64058863.79,50000000.00,50000000.00,15000000.00,30000000.00
Jun 04 2026,AZERO,414460260.57,414460260.57,123166626.07,55000000.00,27388090.35,63905544.15,50000000.00,50000000.00,15000000.00,30000000.00
May 31 2026,AZERO,413912569.06,413912569.06,122837962.63,55000000.00,27322381.93,63752224.50,50000000.00,50000000.00,15000000.00,30000000.00
May 28 2026,AZERO,413501800.43,413501800.43,122591465.04,55000000.00,27273100.62,63637234.77,50000000.00,50000000.00,15000000.00,30000000.00
May 24 2026,AZERO,412954108.92,412954108.92,122262801.60,55000000.00,27207392.20,63483915.13,50000000.00,50000000.00,15000000.00,30000000.00
May 20 2026,AZERO,412406417.42,412406417.42,121934138.15,55000000.00,27141683.78,63330595.48,50000000.00,50000000.00,15000000.00,30000000.00
May 16 2026,AZERO,411858725.91,411858725.91,121605474.71,55000000.00,27075975.36,63177275.84,50000000.00,50000000.00,15000000.00,30000000.00
May 13 2026,AZERO,411447957.28,411447957.28,121358977.13,55000000.00,27026694.05,63062286.11,50000000.00,50000000.00,15000000.00,30000000.00
May 09 2026,AZERO,410900265.77,410900265.77,121030313.68,55000000.00,26960985.63,62908966.46,50000000.00,50000000.00,15000000.00,30000000.00
May 05 2026,AZERO,410352574.26,410352574.26,120701650.24,55000000.00,26895277.21,62755646.82,50000000.00,50000000.00,15000000.00,30000000.00
May 01 2026,AZERO,409804882.75,409804882.75,120372986.79,55000000.00,26829568.79,62602327.17,50000000.00,50000000.00,15000000.00,30000000.00
Apr 28 2026,AZERO,409394114.12,409394114.12,120126489.21,55000000.00,26780287.47,62487337.44,50000000.00,50000000.00,15000000.00,30000000.00
Apr 24 2026,AZERO,408846422.61,408846422.61,119797825.76,55000000.00,26714579.06,62334017.80,50000000.00,50000000.00,15000000.00,30000000.00
Apr 20 2026,AZERO,408298731.10,408298731.10,119469162.32,55000000.00,26648870.64,62180698.15,50000000.00,50000000.00,15000000.00,30000000.00
Apr 16 2026,AZERO,407751039.60,407751039.60,119140498.87,55000000.00,26583162.22,62027378.51,50000000.00,50000000.00,15000000.00,30000000.00
Apr 13 2026,AZERO,407340270.97,407340270.97,118894001.29,55000000.00,26533880.90,61912388.77,50000000.00,50000000.00,15000000.00,30000000.00
Apr 09 2026,AZERO,406792579.46,406792579.46,118565337.84,55000000.00,26468172.48,61759069.13,50000000.00,50000000.00,15000000.00,30000000.00
Apr 05 2026,AZERO,406244887.95,406244887.95,118236674.40,55000000.00,26402464.07,61605749.49,50000000.00,50000000.00,15000000.00,30000000.00
Apr 01 2026,AZERO,405697196.44,405697196.44,117908010.95,55000000.00,26336755.65,61452429.84,50000000.00,50000000.00,15000000.00,30000000.00
Mar 29 2026,AZERO,405286427.81,405286427.81,117661513.37,55000000.00,26287474.33,61337440.11,50000000.00,50000000.00,15000000.00,30000000.00
Mar 25 2026,AZERO,404738736.30,404738736.30,117332849.92,55000000.00,26221765.91,61184120.47,50000000.00,50000000.00,15000000.00,30000000.00
Mar 21 2026,AZERO,404191044.79,404191044.79,117004186.48,55000000.00,26156057.49,61030800.82,50000000.00,50000000.00,15000000.00,30000000.00
Mar 17 2026,AZERO,403643353.29,403643353.29,116675523.03,55000000.00,26090349.08,60877481.18,50000000.00,50000000.00,15000000.00,30000000.00
Mar 14 2026,AZERO,403232584.65,403232584.65,116429025.45,55000000.00,26041067.76,60762491.44,50000000.00,50000000.00,15000000.00,30000000.00
Mar 10 2026,AZERO,402684893.15,402684893.15,116100362.00,55000000.00,25975359.34,60609171.80,50000000.00,50000000.00,15000000.00,30000000.00
Mar 10 2026,AZERO,402684893.15,402684893.15,116100362.00,55000000.00,25975359.34,60609171.80,50000000.00,50000000.00,15000000.00,30000000.00
Mar 06 2026,AZERO,402137201.64,402137201.64,115771698.56,55000000.00,25909650.92,60455852.16,50000000.00,50000000.00,15000000.00,30000000.00
Mar 02 2026,AZERO,401589510.13,401589510.13,115443035.11,55000000.00,25843942.51,60302532.51,50000000.00,50000000.00,15000000.00,30000000.00
Feb 27 2026,AZERO,401178741.50,401178741.50,115196537.53,55000000.00,25794661.19,60187542.78,50000000.00,50000000.00,15000000.00,30000000.00
Feb 23 2026,AZERO,400631049.99,400631049.99,114867874.08,55000000.00,25728952.77,60034223.13,50000000.00,50000000.00,15000000.00,30000000.00
Feb 19 2026,AZERO,400083358.48,400083358.48,114539210.64,55000000.00,25663244.35,59880903.49,50000000.00,50000000.00,15000000.00,30000000.00
Feb 15 2026,AZERO,399535666.97,399535666.97,114210547.19,55000000.00,25597535.93,59727583.85,50000000.00,50000000.00,15000000.00,30000000.00
Feb 12 2026,AZERO,399124898.34,399124898.34,113964049.61,55000000.00,25548254.62,59612594.11,50000000.00,50000000.00,15000000.00,30000000.00
Feb 08 2026,AZERO,398577206.84,398577206.84,113635386.16,55000000.00,25482546.20,59459274.47,50000000.00,50000000.00,15000000.00,30000000.00
Feb 04 2026,AZERO,398029515.33,398029515.33,113306722.72,55000000.00,25416837.78,59305954.83,50000000.00,50000000.00,15000000.00,30000000.00
Jan 31 2026,AZERO,397481823.82,397481823.82,112978059.27,55000000.00,25351129.36,59152635.18,50000000.00,50000000.00,15000000.00,30000000.00
Jan 28 2026,AZERO,397071055.19,397071055.19,112731561.69,55000000.00,25301848.05,59037645.45,50000000.00,50000000.00,15000000.00,30000000.00
Jan 24 2026,AZERO,396523363.68,396523363.68,112402898.24,55000000.00,25236139.63,58884325.80,50000000.00,50000000.00,15000000.00,30000000.00
Jan 20 2026,AZERO,395975672.17,395975672.17,112074234.80,55000000.00,25170431.21,58731006.16,50000000.00,50000000.00,15000000.00,30000000.00
Jan 17 2026,AZERO,395564903.54,395564903.54,111827737.22,55000000.00,25121149.90,58616016.43,50000000.00,50000000.00,15000000.00,30000000.00
Jan 13 2026,AZERO,395017212.03,395017212.03,111499073.77,55000000.00,25055441.48,58462696.78,50000000.00,50000000.00,15000000.00,30000000.00
Jan 09 2026,AZERO,394469520.52,394469520.52,111170410.33,55000000.00,24989733.06,58309377.14,50000000.00,50000000.00,15000000.00,30000000.00
Jan 05 2026,AZERO,393921829.02,393921829.02,110841746.88,55000000.00,24924024.64,58156057.49,50000000.00,50000000.00,15000000.00,30000000.00
Jan 02 2026,AZERO,393511060.38,393511060.38,110595249.30,55000000.00,24874743.33,58041067.76,50000000.00,50000000.00,15000000.00,30000000.00
Dec 29 2025,AZERO,392963368.88,392963368.88,110266585.85,55000000.00,24809034.91,57887748.12,50000000.00,50000000.00,15000000.00,30000000.00
Dec 25 2025,AZERO,392415677.37,392415677.37,109937922.41,55000000.00,24743326.49,57734428.47,50000000.00,50000000.00,15000000.00,30000000.00
Dec 21 2025,AZERO,391867985.86,391867985.86,109609258.96,55000000.00,24677618.07,57581108.83,50000000.00,50000000.00,15000000.00,30000000.00
Dec 18 2025,AZERO,391457217.23,391457217.23,109362761.38,55000000.00,24628336.76,57466119.10,50000000.00,50000000.00,15000000.00,30000000.00
Dec 14 2025,AZERO,390909525.72,390909525.72,109034097.93,55000000.00,24562628.34,57312799.45,50000000.00,50000000.00,15000000.00,30000000.00
Dec 10 2025,AZERO,390361834.21,390361834.21,108705434.49,55000000.00,24496919.92,57159479.81,50000000.00,50000000.00,15000000.00,30000000.00
Dec 06 2025,AZERO,389814142.70,389814142.70,108376771.04,55000000.00,24431211.50,57006160.16,50000000.00,50000000.00,15000000.00,30000000.00
Dec 03 2025,AZERO,389403374.07,389403374.07,108130273.46,55000000.00,24381930.18,56891170.43,50000000.00,50000000.00,15000000.00,30000000.00
Nov 29 2025,AZERO,388855682.57,388855682.57,107801610.01,55000000.00,24316221.77,56737850.79,50000000.00,50000000.00,15000000.00,30000000.00
Nov 25 2025,AZERO,388307991.06,388307991.06,107472946.57,55000000.00,24250513.35,56584531.14,50000000.00,50000000.00,15000000.00,30000000.00
Nov 21 2025,AZERO,387760299.55,387760299.55,107144283.12,55000000.00,24184804.93,56431211.50,50000000.00,50000000.00,15000000.00,30000000.00
Nov 18 2025,AZERO,387349530.92,387349530.92,106897785.54,55000000.00,24135523.61,56316221.77,50000000.00,50000000.00,15000000.00,30000000.00
Nov 14 2025,AZERO,386801839.41,386801839.41,106569122.09,55000000.00,24069815.20,56162902.12,50000000.00,50000000.00,15000000.00,30000000.00
Nov 10 2025,AZERO,386254147.90,386254147.90,106240458.65,55000000.00,24004106.78,56009582.48,50000000.00,50000000.00,15000000.00,30000000.00
Nov 06 2025,AZERO,385706456.39,385706456.39,105911795.20,55000000.00,23938398.36,55856262.83,50000000.00,50000000.00,15000000.00,30000000.00
Nov 03 2025,AZERO,385295687.76,385295687.76,105665297.62,55000000.00,23889117.04,55741273.10,50000000.00,50000000.00,15000000.00,30000000.00
Oct 30 2025,AZERO,384747996.25,384747996.25,105336634.17,55000000.00,23823408.62,55587953.46,50000000.00,50000000.00,15000000.00,30000000.00
Oct 26 2025,AZERO,384200304.75,384200304.75,105007970.73,55000000.00,23757700.21,55434633.81,50000000.00,50000000.00,15000000.00,30000000.00
Oct 22 2025,AZERO,383652613.24,383652613.24,104679307.28,55000000.00,23691991.79,55281314.17,50000000.00,50000000.00,15000000.00,30000000.00
Oct 19 2025,AZERO,383241844.61,383241844.61,104432809.70,55000000.00,23642710.47,55166324.44,50000000.00,50000000.00,15000000.00,30000000.00
Oct 15 2025,AZERO,382694153.10,382694153.10,104104146.25,55000000.00,23577002.05,55013004.79,50000000.00,50000000.00,15000000.00,30000000.00
Oct 11 2025,AZERO,382146461.59,382146461.59,103775482.81,55000000.00,23511293.63,54859685.15,50000000.00,50000000.00,15000000.00,30000000.00
Oct 07 2025,AZERO,381598770.08,381598770.08,103446819.36,55000000.00,23445585.22,54706365.50,50000000.00,50000000.00,15000000.00,30000000.00
Oct 04 2025,AZERO,381188001.45,381188001.45,103200321.78,55000000.00,23396303.90,54591375.77,50000000.00,50000000.00,15000000.00,30000000.00
Sep 30 2025,AZERO,380640309.94,380640309.94,102871658.34,55000000.00,23330595.48,54438056.13,50000000.00,50000000.00,15000000.00,30000000.00
Sep 26 2025,AZERO,380092618.44,380092618.44,102542994.89,55000000.00,23264887.06,54284736.48,50000000.00,50000000.00,15000000.00,30000000.00
Sep 22 2025,AZERO,379544926.93,379544926.93,102214331.44,55000000.00,23199178.64,54131416.84,50000000.00,50000000.00,15000000.00,30000000.00
Sep 19 2025,AZERO,379134158.30,379134158.30,101967833.86,55000000.00,23149897.33,54016427.10,50000000.00,50000000.00,15000000.00,30000000.00
Sep 15 2025,AZERO,378586466.79,378586466.79,101639170.42,55000000.00,23084188.91,53863107.46,50000000.00,50000000.00,15000000.00,30000000.00
Sep 11 2025,AZERO,378038775.28,378038775.28,101310506.97,55000000.00,23018480.49,53709787.82,50000000.00,50000000.00,15000000.00,30000000.00
Sep 07 2025,AZERO,377491083.77,377491083.77,100981843.53,55000000.00,22952772.07,53556468.17,50000000.00,50000000.00,15000000.00,30000000.00
Sep 04 2025,AZERO,377080315.14,377080315.14,100735345.94,55000000.00,22903490.76,53441478.44,50000000.00,50000000.00,15000000.00,30000000.00
