Date,Symbol,Available Supply,Unlocked Supply,Team,Advisors,Gameplay Rewards,Community & Ecosystem,Pre-Sale,Airdrop,Launch Partners / CEXs
Jan 12 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 10 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 07 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 05 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Jan 02 2026,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 31 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 28 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 26 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 23 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 21 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 18 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 16 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 14 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 11 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 09 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 06 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 04 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Dec 01 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 29 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 26 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 24 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 21 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 19 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 16 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 14 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 12 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 09 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 07 2025,MAVIA,100661380.00,100661380.00,15000000.00,2045454.00,9347820.00,40434782.00,18833324.00,8750000.00,6250000.00
Nov 04 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Nov 02 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 30 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 28 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 25 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 23 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 20 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 18 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 15 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 13 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 11 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 08 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 06 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 03 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Oct 01 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 28 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 26 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 23 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 21 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 18 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 16 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 14 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 11 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 09 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 06 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 04 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Sep 01 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 30 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 27 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 25 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 22 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 20 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 17 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 15 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 13 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 10 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 08 2025,MAVIA,90161053.00,90161053.00,12500000.00,1704545.00,8369560.00,36086956.00,16499992.00,8750000.00,6250000.00
Aug 05 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Aug 03 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 31 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 29 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 26 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 24 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 21 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 19 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 16 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 14 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 12 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 09 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 07 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 04 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jul 02 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 29 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 27 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 24 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 22 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 19 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 17 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 14 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 12 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 10 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 07 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 05 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
Jun 02 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 31 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 28 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 26 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 23 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 21 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 18 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 16 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 14 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 11 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 09 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 06 2025,MAVIA,79660726.00,79660726.00,10000000.00,1363636.00,7391300.00,31739130.00,14166660.00,8750000.00,6250000.00
May 04 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
May 01 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 29 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 26 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 24 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 21 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 19 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 16 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 14 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 12 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 09 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 07 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 04 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Apr 02 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 30 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 28 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 25 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 23 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 20 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 18 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 15 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 13 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 11 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 08 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 06 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 03 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Mar 01 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 26 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 24 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 21 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 19 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 16 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 14 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 11 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 09 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 07 2025,MAVIA,69160399.00,69160399.00,7500000.00,1022727.00,6413040.00,27391304.00,11833328.00,8750000.00,6250000.00
Feb 04 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Feb 02 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 30 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 28 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 25 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 23 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 20 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 18 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 15 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 13 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 11 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 08 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 06 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 03 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Jan 01 2025,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 29 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 27 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 24 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 22 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 19 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 17 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 14 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 12 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 10 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 07 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 05 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Dec 02 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 30 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 27 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 25 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 22 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 20 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 17 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 15 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 12 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 10 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 08 2024,MAVIA,58660072.00,58660072.00,5000000.00,681818.00,5434780.00,23043478.00,9499996.00,8750000.00,6250000.00
Nov 05 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Nov 03 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 31 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 29 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 26 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 24 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 21 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 19 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 16 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 14 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 11 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 09 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 07 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 04 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Oct 02 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 29 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 27 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 24 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 22 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 19 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 17 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 14 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 12 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 09 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 07 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 05 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Sep 02 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
