Date,Symbol,Available Supply,Unlocked Supply,Current Investors,Current and Future Team,Liquidity Mining Participants,Community Treasury,Retroactive Airdrop Recipients,Initial Market Makers,Corporate Property
Jun 05 2021,RBN,0,222291970.80,0,0,0,102291970.80,30000000.00,10000000.00,80000000.00
Jun 04 2021,RBN,0,221934306.57,0,0,0,101934306.57,30000000.00,10000000.00,80000000.00
Jun 02 2021,RBN,0,221218978.10,0,0,0,101218978.10,30000000.00,10000000.00,80000000.00
Jun 01 2021,RBN,0,220861313.87,0,0,0,100861313.87,30000000.00,10000000.00,80000000.00
May 31 2021,RBN,0,220503649.64,0,0,0,100503649.64,30000000.00,10000000.00,80000000.00
May 29 2021,RBN,0,219788321.17,0,0,0,99788321.17,30000000.00,10000000.00,80000000.00
May 28 2021,RBN,0,219430656.93,0,0,0,99430656.93,30000000.00,10000000.00,80000000.00
May 27 2021,RBN,0,219072992.70,0,0,0,99072992.70,30000000.00,10000000.00,80000000.00
May 25 2021,RBN,0,218357664.23,0,0,0,98357664.23,30000000.00,10000000.00,80000000.00
May 24 2021,RBN,0,218000000.00,0,0,0,98000000.00,30000000.00,10000000.00,80000000.00
