Date,Symbol,Available Supply,Unlocked Supply,Team,Community,Foundation,Strategic Sale 2,Seed Sale,Advisors and Partners,Strategic Sale 1,Marketing,Coinlist Public Sale,Early Adopters Rewards,Launch Pool,Ecosystem
Oct 14 2025,GAL,169583333.34,169583333.34,15416666.67,28266666.67,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 12 2025,GAL,169583333.34,169583333.34,15416666.67,28266666.67,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 09 2025,GAL,169583333.34,169583333.34,15416666.67,28266666.67,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 06 2025,GAL,169583333.34,169583333.34,15416666.67,28266666.67,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 04 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 01 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 28 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 25 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 23 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 20 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 17 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 15 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 12 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 09 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 07 2025,GAL,168580000.00,168580000.00,15000000.00,27680000.00,15900000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 04 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 01 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 29 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 27 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 24 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 21 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 19 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 16 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 13 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 11 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 08 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 05 2025,GAL,166551666.00,166551666.00,14583333.00,27093333.00,14875000.00,6994000.00,21266667.00,12459333.00,13280000.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 02 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 31 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 28 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 25 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 23 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 20 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 17 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 15 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 12 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 09 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 06 2025,GAL,161375666.34,161375666.34,14166666.67,26506666.67,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,30000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 04 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 01 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 28 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 26 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 23 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 20 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 18 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 18 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 15 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 12 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 09 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 07 2025,GAL,158372333.00,158372333.00,13750000.00,25920000.00,14875000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 04 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 01 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 30 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 27 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 24 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 22 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 19 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 16 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 13 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 11 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 08 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 05 2025,GAL,156343999.00,156343999.00,13333333.00,25333333.00,13850000.00,6481107.00,19494445.00,11545648.00,12306133.00,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 03 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 30 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 27 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 25 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 22 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 19 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 16 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 14 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 11 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 08 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 06 2025,GAL,151167999.34,151167999.34,12916666.67,24746666.67,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,28000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 03 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 31 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 29 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 26 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 23 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 20 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 18 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 15 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 12 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 10 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 07 2025,GAL,148164666.00,148164666.00,12500000.00,24160000.00,13850000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 04 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 02 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 27 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 24 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 21 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 19 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 16 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 13 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 11 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 08 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 05 2025,GAL,146136332.00,146136332.00,12083333.00,23573333.00,12825000.00,5968213.33,17722223.00,10631963.00,11332266.67,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 03 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 31 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 28 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 25 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 23 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 20 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 17 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 15 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 12 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 09 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 07 2025,GAL,140960332.34,140960332.34,11666666.67,22986666.67,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,26000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 04 2025,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 01 2025,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 29 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 27 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 24 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 21 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 19 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 16 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 13 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 11 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 08 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 05 2024,GAL,137956999.00,137956999.00,11250000.00,22400000.00,12825000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 02 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 30 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 27 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 24 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 22 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 19 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 16 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 14 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 11 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 08 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 05 2024,GAL,135928665.00,135928665.00,10833333.00,21813333.00,11800000.00,5455320.00,15950001.00,9718278.00,10358400.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 03 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 31 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 28 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 26 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 23 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 20 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 18 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 15 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 12 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 09 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 07 2024,GAL,130752665.34,130752665.34,10416666.67,21226666.67,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,24000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 04 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 01 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 29 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
