Date,Symbol,Available Supply,Unlocked Supply,Treasury & Ecosystem,Development & Team,Presale,NFT Staking,Staking Reward,Liquidity Management,Airdrop
Oct 24 2022,X2Y2,0,535164566.38,25000000.00,25000000.00,10618010.77,164940281.45,177773319.24,11832954.92,120000000.00
Oct 23 2022,X2Y2,0,534353239.40,25000000.00,25000000.00,10575554.77,164280769.57,177671289.19,11825625.87,120000000.00
Oct 23 2022,X2Y2,0,534353239.40,25000000.00,25000000.00,10575554.77,164280769.57,177671289.19,11825625.87,120000000.00
Oct 22 2022,X2Y2,0,533541912.42,25000000.00,25000000.00,10533098.77,163621257.68,177569259.15,11818296.82,120000000.00
Oct 21 2022,X2Y2,0,532730585.45,25000000.00,25000000.00,10490642.78,162961745.80,177467229.10,11810967.77,120000000.00
Oct 20 2022,X2Y2,0,531919258.47,25000000.00,25000000.00,10448186.78,162302233.91,177365199.06,11803638.72,120000000.00
Oct 19 2022,X2Y2,0,531107931.49,25000000.00,25000000.00,10405730.78,161642722.03,177263169.01,11796309.67,120000000.00
Oct 18 2022,X2Y2,0,530296604.51,25000000.00,25000000.00,10363274.78,160983210.14,177161138.97,11788980.62,120000000.00
Oct 17 2022,X2Y2,0,529485277.54,25000000.00,25000000.00,10320818.78,160323698.26,177059108.93,11781651.57,120000000.00
Oct 16 2022,X2Y2,0,528673950.56,25000000.00,25000000.00,10278362.79,159664186.37,176957078.88,11774322.52,120000000.00
Oct 15 2022,X2Y2,0,527862623.58,25000000.00,25000000.00,10235906.79,159004674.48,176855048.84,11766993.47,120000000.00
Oct 14 2022,X2Y2,0,527051296.60,25000000.00,25000000.00,10193450.79,158345162.60,176753018.79,11759664.42,120000000.00
Oct 13 2022,X2Y2,0,526239969.63,25000000.00,25000000.00,10150994.79,157685650.71,176650988.75,11752335.37,120000000.00
Oct 12 2022,X2Y2,0,525428642.65,25000000.00,25000000.00,10108538.79,157026138.83,176548958.71,11745006.32,120000000.00
Oct 11 2022,X2Y2,0,524617315.67,25000000.00,25000000.00,10066082.79,156366626.94,176446928.66,11737677.27,120000000.00
Oct 10 2022,X2Y2,0,523805988.69,25000000.00,25000000.00,10023626.80,155707115.06,176344898.62,11730348.22,120000000.00
Oct 09 2022,X2Y2,0,522994661.71,25000000.00,25000000.00,9981170.80,155047603.17,176242868.57,11723019.17,120000000.00
Oct 08 2022,X2Y2,0,522183334.74,25000000.00,25000000.00,9938714.80,154388091.29,176140838.53,11715690.12,120000000.00
Oct 07 2022,X2Y2,0,521372007.76,25000000.00,25000000.00,9896258.80,153728579.40,176038808.48,11708361.07,120000000.00
Oct 06 2022,X2Y2,0,520560680.78,25000000.00,25000000.00,9853802.80,153069067.52,175936778.44,11701032.02,120000000.00
Oct 05 2022,X2Y2,0,519749353.80,25000000.00,25000000.00,9811346.80,152409555.63,175834748.40,11693702.97,120000000.00
Oct 04 2022,X2Y2,0,518938026.83,25000000.00,25000000.00,9768890.81,151750043.75,175732718.35,11686373.92,120000000.00
Oct 03 2022,X2Y2,0,518126699.85,25000000.00,25000000.00,9726434.81,151090531.86,175630688.31,11679044.87,120000000.00
Oct 02 2022,X2Y2,0,517315372.87,25000000.00,25000000.00,9683978.81,150431019.98,175528658.26,11671715.82,120000000.00
Oct 01 2022,X2Y2,0,516504045.89,25000000.00,25000000.00,9641522.81,149771508.09,175426628.22,11664386.77,120000000.00
Sep 30 2022,X2Y2,0,515692718.92,25000000.00,25000000.00,9599066.81,149111996.21,175324598.17,11657057.72,120000000.00
Sep 29 2022,X2Y2,0,514881391.94,25000000.00,25000000.00,9556610.81,148452484.32,175222568.13,11649728.67,120000000.00
Sep 28 2022,X2Y2,0,514070064.96,25000000.00,25000000.00,9514154.82,147792972.44,175120538.09,11642399.62,120000000.00
Sep 27 2022,X2Y2,0,513258737.98,25000000.00,25000000.00,9471698.82,147133460.55,175018508.04,11635070.57,120000000.00
Sep 26 2022,X2Y2,0,512447411.00,25000000.00,25000000.00,9429242.82,146473948.66,174916478.00,11627741.52,120000000.00
Sep 25 2022,X2Y2,0,511636084.03,25000000.00,25000000.00,9386786.82,145814436.78,174814447.95,11620412.47,120000000.00
Sep 24 2022,X2Y2,0,510824757.05,25000000.00,25000000.00,9344330.82,145154924.89,174712417.91,11613083.42,120000000.00
Sep 23 2022,X2Y2,0,510013430.07,25000000.00,25000000.00,9301874.83,144495413.01,174610387.86,11605754.37,120000000.00
Sep 22 2022,X2Y2,0,509202103.09,25000000.00,25000000.00,9259418.83,143835901.12,174508357.82,11598425.32,120000000.00
Sep 21 2022,X2Y2,0,508390776.12,25000000.00,25000000.00,9216962.83,143176389.24,174406327.78,11591096.27,120000000.00
Sep 20 2022,X2Y2,0,507579449.14,25000000.00,25000000.00,9174506.83,142516877.35,174304297.73,11583767.22,120000000.00
Sep 19 2022,X2Y2,0,506768122.16,25000000.00,25000000.00,9132050.83,141857365.47,174202267.69,11576438.17,120000000.00
Sep 19 2022,X2Y2,0,506768122.16,25000000.00,25000000.00,9132050.83,141857365.47,174202267.69,11576438.17,120000000.00
Sep 18 2022,X2Y2,0,505956795.18,25000000.00,25000000.00,9089594.83,141197853.58,174100237.64,11569109.12,120000000.00
Sep 17 2022,X2Y2,0,505145468.20,25000000.00,25000000.00,9047138.84,140538341.70,173998207.60,11561780.07,120000000.00
Sep 16 2022,X2Y2,0,504334141.23,25000000.00,25000000.00,9004682.84,139878829.81,173896177.55,11554451.02,120000000.00
Sep 15 2022,X2Y2,0,503522814.25,25000000.00,25000000.00,8962226.84,139219317.93,173794147.51,11547121.97,120000000.00
Sep 14 2022,X2Y2,0,502711487.27,25000000.00,25000000.00,8919770.84,138559806.04,173692117.47,11539792.92,120000000.00
Sep 13 2022,X2Y2,0,501900160.29,25000000.00,25000000.00,8877314.84,137900294.16,173590087.42,11532463.87,120000000.00
Sep 12 2022,X2Y2,0,501088833.32,25000000.00,25000000.00,8834858.84,137240782.27,173488057.38,11525134.82,120000000.00
Sep 11 2022,X2Y2,0,500277506.34,25000000.00,25000000.00,8792402.85,136581270.39,173386027.33,11517805.77,120000000.00
Sep 10 2022,X2Y2,0,499466179.36,25000000.00,25000000.00,8749946.85,135921758.50,173283997.29,11510476.72,120000000.00
Sep 09 2022,X2Y2,0,498654852.38,25000000.00,25000000.00,8707490.85,135262246.61,173181967.24,11503147.67,120000000.00
Sep 08 2022,X2Y2,0,497843525.41,25000000.00,25000000.00,8665034.85,134602734.73,173079937.20,11495818.62,120000000.00
Sep 07 2022,X2Y2,0,497032198.43,25000000.00,25000000.00,8622578.85,133943222.84,172977907.16,11488489.57,120000000.00
Sep 06 2022,X2Y2,0,496220871.45,25000000.00,25000000.00,8580122.86,133283710.96,172875877.11,11481160.52,120000000.00
Sep 05 2022,X2Y2,0,495409544.47,25000000.00,25000000.00,8537666.86,132624199.07,172773847.07,11473831.47,120000000.00
Sep 04 2022,X2Y2,0,494598217.49,25000000.00,25000000.00,8495210.86,131964687.19,172671817.02,11466502.42,120000000.00
Sep 03 2022,X2Y2,0,493786890.52,25000000.00,25000000.00,8452754.86,131305175.30,172569786.98,11459173.37,120000000.00
Sep 02 2022,X2Y2,0,492975563.54,25000000.00,25000000.00,8410298.86,130645663.42,172467756.93,11451844.32,120000000.00
Sep 01 2022,X2Y2,0,492164236.56,25000000.00,25000000.00,8367842.86,129986151.53,172365726.89,11444515.27,120000000.00
Aug 31 2022,X2Y2,0,491352909.58,25000000.00,25000000.00,8325386.87,129326639.65,172263696.85,11437186.23,120000000.00
Aug 30 2022,X2Y2,0,490541582.61,25000000.00,25000000.00,8282930.87,128667127.76,172161666.80,11429857.18,120000000.00
Aug 29 2022,X2Y2,0,489730255.63,25000000.00,25000000.00,8240474.87,128007615.88,172059636.76,11422528.13,120000000.00
Aug 28 2022,X2Y2,0,488918928.65,25000000.00,25000000.00,8198018.87,127348103.99,171957606.71,11415199.08,120000000.00
Aug 27 2022,X2Y2,0,488107601.67,25000000.00,25000000.00,8155562.87,126688592.11,171855576.67,11407870.03,120000000.00
Aug 26 2022,X2Y2,0,487296274.69,25000000.00,25000000.00,8113106.87,126029080.22,171753546.62,11400540.98,120000000.00
Aug 25 2022,X2Y2,0,486484947.72,25000000.00,25000000.00,8070650.88,125369568.34,171651516.58,11393211.93,120000000.00
Aug 24 2022,X2Y2,0,485673620.74,25000000.00,25000000.00,8028194.88,124710056.45,171549486.54,11385882.88,120000000.00
Aug 23 2022,X2Y2,0,484862293.76,25000000.00,25000000.00,7985738.88,124050544.57,171447456.49,11378553.83,120000000.00
Aug 22 2022,X2Y2,0,484050966.78,25000000.00,25000000.00,7943282.88,123391032.68,171345426.45,11371224.78,120000000.00
Aug 21 2022,X2Y2,0,483239639.81,25000000.00,25000000.00,7900826.88,122731520.79,171243396.40,11363895.73,120000000.00
Aug 20 2022,X2Y2,0,444928312.83,12500000.00,0,7858370.88,122072008.91,171141366.36,11356566.68,120000000.00
Aug 19 2022,X2Y2,0,444116985.85,12500000.00,0,7815914.89,121412497.02,171039336.31,11349237.63,120000000.00
Aug 18 2022,X2Y2,0,443305658.87,12500000.00,0,7773458.89,120752985.14,170937306.27,11341908.58,120000000.00
Aug 17 2022,X2Y2,0,442494331.90,12500000.00,0,7731002.89,120093473.25,170835276.23,11334579.53,120000000.00
Aug 17 2022,X2Y2,0,442494331.90,12500000.00,0,7731002.89,120093473.25,170835276.23,11334579.53,120000000.00
Aug 16 2022,X2Y2,0,441683004.92,12500000.00,0,7688546.89,119433961.37,170733246.18,11327250.48,120000000.00
Aug 15 2022,X2Y2,0,440871677.94,12500000.00,0,7646090.89,118774449.48,170631216.14,11319921.43,120000000.00
Aug 14 2022,X2Y2,0,440060350.96,12500000.00,0,7603634.90,118114937.60,170529186.09,11312592.38,120000000.00
Aug 13 2022,X2Y2,0,439249023.98,12500000.00,0,7561178.90,117455425.71,170427156.05,11305263.33,120000000.00
Aug 12 2022,X2Y2,0,438437697.01,12500000.00,0,7518722.90,116795913.83,170325126.00,11297934.28,120000000.00
Aug 11 2022,X2Y2,0,437626370.03,12500000.00,0,7476266.90,116136401.94,170223095.96,11290605.23,120000000.00
Aug 10 2022,X2Y2,0,436815043.05,12500000.00,0,7433810.90,115476890.06,170121065.92,11283276.18,120000000.00
Aug 09 2022,X2Y2,0,436003716.07,12500000.00,0,7391354.90,114817378.17,170019035.87,11275947.13,120000000.00
Aug 08 2022,X2Y2,0,435192389.10,12500000.00,0,7348898.91,114157866.29,169917005.83,11268618.08,120000000.00
Aug 07 2022,X2Y2,0,434381062.12,12500000.00,0,7306442.91,113498354.40,169814975.78,11261289.03,120000000.00
Aug 06 2022,X2Y2,0,433569735.14,12500000.00,0,7263986.91,112838842.52,169712945.74,11253959.98,120000000.00
Aug 05 2022,X2Y2,0,432758408.16,12500000.00,0,7221530.91,112179330.63,169610915.69,11246630.93,120000000.00
Aug 04 2022,X2Y2,0,431947081.19,12500000.00,0,7179074.91,111519818.74,169508885.65,11239301.88,120000000.00
Aug 03 2022,X2Y2,0,431135754.21,12500000.00,0,7136618.91,110860306.86,169406855.61,11231972.83,120000000.00
Aug 02 2022,X2Y2,0,430324427.23,12500000.00,0,7094162.92,110200794.97,169304825.56,11224643.78,120000000.00
Aug 01 2022,X2Y2,0,429513100.25,12500000.00,0,7051706.92,109541283.09,169202795.52,11217314.73,120000000.00
Jul 31 2022,X2Y2,0,428701773.27,12500000.00,0,7009250.92,108881771.20,169100765.47,11209985.68,120000000.00
Jul 30 2022,X2Y2,0,427890446.30,12500000.00,0,6966794.92,108222259.32,168998735.43,11202656.63,120000000.00
Jul 29 2022,X2Y2,0,427079119.32,12500000.00,0,6924338.92,107562747.43,168896705.38,11195327.58,120000000.00
Jul 28 2022,X2Y2,0,426267792.34,12500000.00,0,6881882.92,106903235.55,168794675.34,11187998.53,120000000.00
Jul 27 2022,X2Y2,0,425456465.36,12500000.00,0,6839426.93,106243723.66,168692645.30,11180669.48,120000000.00
Jul 26 2022,X2Y2,0,424645138.39,12500000.00,0,6796970.93,105584211.78,168590615.25,11173340.43,120000000.00
Jul 25 2022,X2Y2,0,423833811.41,12500000.00,0,6754514.93,104924699.89,168488585.21,11166011.38,120000000.00
Jul 24 2022,X2Y2,0,423022484.43,12500000.00,0,6712058.93,104265188.01,168386555.16,11158682.33,120000000.00
Jul 23 2022,X2Y2,0,422211157.45,12500000.00,0,6669602.93,103605676.12,168284525.12,11151353.28,120000000.00
Jul 22 2022,X2Y2,0,421399830.47,12500000.00,0,6627146.94,102946164.24,168182495.07,11144024.23,120000000.00
Jul 21 2022,X2Y2,0,420588503.50,12500000.00,0,6584690.94,102286652.35,168080465.03,11136695.18,120000000.00
Jul 20 2022,X2Y2,0,419777176.52,12500000.00,0,6542234.94,101627140.47,167978434.99,11129366.13,120000000.00
Jul 19 2022,X2Y2,0,418965849.54,12500000.00,0,6499778.94,100967628.58,167876404.94,11122037.08,120000000.00
Jul 18 2022,X2Y2,0,418154522.56,12500000.00,0,6457322.94,100308116.70,167774374.90,11114708.03,120000000.00
Jul 17 2022,X2Y2,0,417343195.59,12500000.00,0,6414866.94,99648604.81,167672344.85,11107378.98,120000000.00
Jul 16 2022,X2Y2,0,416531868.61,12500000.00,0,6372410.95,98989092.92,167570314.81,11100049.93,120000000.00
Jul 15 2022,X2Y2,0,415720541.63,12500000.00,0,6329954.95,98329581.04,167468284.76,11092720.88,120000000.00
Jul 15 2022,X2Y2,0,415720541.63,12500000.00,0,6329954.95,98329581.04,167468284.76,11092720.88,120000000.00
Jul 14 2022,X2Y2,0,414909214.65,12500000.00,0,6287498.95,97670069.15,167366254.72,11085391.83,120000000.00
Jul 13 2022,X2Y2,0,414097887.68,12500000.00,0,6245042.95,97010557.27,167264224.68,11078062.78,120000000.00
Jul 12 2022,X2Y2,0,413286560.70,12500000.00,0,6202586.95,96351045.38,167162194.63,11070733.73,120000000.00
Jul 11 2022,X2Y2,0,412475233.72,12500000.00,0,6160130.95,95691533.50,167060164.59,11063404.68,120000000.00
Jul 10 2022,X2Y2,0,411663906.74,12500000.00,0,6117674.96,95032021.61,166958134.54,11056075.63,120000000.00
Jul 09 2022,X2Y2,0,410852579.76,12500000.00,0,6075218.96,94372509.73,166856104.50,11048746.58,120000000.00
Jul 08 2022,X2Y2,0,410041252.79,12500000.00,0,6032762.96,93712997.84,166754074.45,11041417.53,120000000.00
Jul 07 2022,X2Y2,0,409229925.81,12500000.00,0,5990306.96,93053485.96,166652044.41,11034088.48,120000000.00
Jul 06 2022,X2Y2,0,408418598.83,12500000.00,0,5947850.96,92393974.07,166550014.37,11026759.43,120000000.00
Jul 05 2022,X2Y2,0,407607271.85,12500000.00,0,5905394.96,91734462.19,166447984.32,11019430.38,120000000.00
Jul 04 2022,X2Y2,0,406795944.88,12500000.00,0,5862938.97,91074950.30,166345954.28,11012101.33,120000000.00
Jul 03 2022,X2Y2,0,405984617.90,12500000.00,0,5820482.97,90415438.42,166243924.23,11004772.28,120000000.00
Jul 02 2022,X2Y2,0,405173290.92,12500000.00,0,5778026.97,89755926.53,166141894.19,10997443.23,120000000.00
Jul 01 2022,X2Y2,0,404361963.94,12500000.00,0,5735570.97,89096414.65,166039864.14,10990114.18,120000000.00
Jun 30 2022,X2Y2,0,403550636.97,12500000.00,0,5693114.97,88436902.76,165937834.10,10982785.13,120000000.00
Jun 29 2022,X2Y2,0,402739309.99,12500000.00,0,5650658.98,87777390.88,165835804.06,10975456.08,120000000.00
Jun 28 2022,X2Y2,0,401927983.01,12500000.00,0,5608202.98,87117878.99,165733774.01,10968127.03,120000000.00
Jun 27 2022,X2Y2,0,401116656.03,12500000.00,0,5565746.98,86458367.10,165631743.97,10960797.98,120000000.00
Jun 26 2022,X2Y2,0,400305329.05,12500000.00,0,5523290.98,85798855.22,165529713.92,10953468.93,120000000.00
Jun 25 2022,X2Y2,0,399494002.08,12500000.00,0,5480834.98,85139343.33,165427683.88,10946139.88,120000000.00
Jun 24 2022,X2Y2,0,398682675.10,12500000.00,0,5438378.98,84479831.45,165325653.83,10938810.83,120000000.00
Jun 23 2022,X2Y2,0,397871348.12,12500000.00,0,5395922.99,83820319.56,165223623.79,10931481.78,120000000.00
Jun 22 2022,X2Y2,0,397060021.14,12500000.00,0,5353466.99,83160807.68,165121593.75,10924152.73,120000000.00
Jun 21 2022,X2Y2,0,396248694.17,12500000.00,0,5311010.99,82501295.79,165019563.70,10916823.68,120000000.00
Jun 20 2022,X2Y2,0,395437367.19,12500000.00,0,5268554.99,81841783.91,164917533.66,10909494.63,120000000.00
Jun 19 2022,X2Y2,0,394178572.37,12500000.00,0,5226098.99,81182272.02,164368035.77,10902165.58,120000000.00
Jun 18 2022,X2Y2,0,392895490.92,12500000.00,0,5183642.99,80522760.14,163794251.26,10894836.53,120000000.00
Jun 17 2022,X2Y2,0,391612409.48,12500000.00,0,5141187.00,79863248.25,163220466.75,10887507.48,120000000.00
Jun 16 2022,X2Y2,0,390329328.04,12500000.00,0,5098731.00,79203736.37,162646682.25,10880178.43,120000000.00
Jun 15 2022,X2Y2,0,389046246.60,12500000.00,0,5056275.00,78544224.48,162072897.74,10872849.38,120000000.00
Jun 14 2022,X2Y2,0,387763165.16,12500000.00,0,5013819.00,77884712.60,161499113.23,10865520.33,120000000.00
Jun 13 2022,X2Y2,0,386480083.72,12500000.00,0,4971363.00,77225200.71,160925328.72,10858191.28,120000000.00
Jun 12 2022,X2Y2,0,385197002.28,12500000.00,0,4928907.01,76565688.83,160351544.22,10850862.23,120000000.00
Jun 11 2022,X2Y2,0,383913920.84,12500000.00,0,4886451.01,75906176.94,159777759.71,10843533.18,120000000.00
Jun 11 2022,X2Y2,0,383913920.84,12500000.00,0,4886451.01,75906176.94,159777759.71,10843533.18,120000000.00
Jun 10 2022,X2Y2,0,382630839.40,12500000.00,0,4843995.01,75246665.05,159203975.20,10836204.13,120000000.00
Jun 09 2022,X2Y2,0,381347757.95,12500000.00,0,4801539.01,74587153.17,158630190.69,10828875.08,120000000.00
Jun 08 2022,X2Y2,0,380064676.51,12500000.00,0,4759083.01,73927641.28,158056406.18,10821546.03,120000000.00
Jun 07 2022,X2Y2,0,378781595.07,12500000.00,0,4716627.01,73268129.40,157482621.68,10814216.98,120000000.00
Jun 06 2022,X2Y2,0,377498513.63,12500000.00,0,4674171.02,72608617.51,156908837.17,10806887.93,120000000.00
Jun 05 2022,X2Y2,0,376215432.19,12500000.00,0,4631715.02,71949105.63,156335052.66,10799558.88,120000000.00
Jun 04 2022,X2Y2,0,374932350.75,12500000.00,0,4589259.02,71289593.74,155761268.15,10792229.83,120000000.00
Jun 03 2022,X2Y2,0,373649269.31,12500000.00,0,4546803.02,70630081.86,155187483.65,10784900.78,120000000.00
Jun 02 2022,X2Y2,0,372366187.87,12500000.00,0,4504347.02,69970569.97,154613699.14,10777571.73,120000000.00
Jun 01 2022,X2Y2,0,371083106.43,12500000.00,0,4461891.02,69311058.09,154039914.63,10770242.68,120000000.00
May 31 2022,X2Y2,0,369800024.98,12500000.00,0,4419435.03,68651546.20,153466130.12,10762913.63,120000000.00
May 30 2022,X2Y2,0,368516943.54,12500000.00,0,4376979.03,67992034.32,152892345.62,10755584.58,120000000.00
May 29 2022,X2Y2,0,367233862.10,12500000.00,0,4334523.03,67332522.43,152318561.11,10748255.53,120000000.00
May 28 2022,X2Y2,0,365950780.66,12500000.00,0,4292067.03,66673010.55,151744776.60,10740926.48,120000000.00
May 27 2022,X2Y2,0,364667699.22,12500000.00,0,4249611.03,66013498.66,151170992.09,10733597.43,120000000.00
May 26 2022,X2Y2,0,363384617.78,12500000.00,0,4207155.03,65353986.78,150597207.59,10726268.38,120000000.00
May 25 2022,X2Y2,0,362101536.34,12500000.00,0,4164699.04,64694474.89,150023423.08,10718939.33,120000000.00
May 24 2022,X2Y2,0,360818454.90,12500000.00,0,4122243.04,64034963.01,149449638.57,10711610.28,120000000.00
May 23 2022,X2Y2,0,359535373.46,12500000.00,0,4079787.04,63375451.12,148875854.06,10704281.23,120000000.00
May 22 2022,X2Y2,0,358252292.02,12500000.00,0,4037331.04,62715939.23,148302069.55,10696952.18,120000000.00
May 21 2022,X2Y2,0,356969210.57,12500000.00,0,3994875.04,62056427.35,147728285.05,10689623.13,120000000.00
May 20 2022,X2Y2,0,355686129.13,12500000.00,0,3952419.05,61396915.46,147154500.54,10682294.08,120000000.00
May 19 2022,X2Y2,0,354403047.69,12500000.00,0,3909963.05,60737403.58,146580716.03,10674965.03,120000000.00
May 18 2022,X2Y2,0,353119966.25,12500000.00,0,3867507.05,60077891.69,146006931.52,10667635.98,120000000.00
May 17 2022,X2Y2,0,339336884.81,0,0,3825051.05,59418379.81,145433147.02,10660306.93,120000000.00
May 16 2022,X2Y2,0,338053803.37,0,0,3782595.05,58758867.92,144859362.51,10652977.88,120000000.00
May 15 2022,X2Y2,0,336770721.93,0,0,3740139.05,58099356.04,144285578.00,10645648.83,120000000.00
May 14 2022,X2Y2,0,335487640.49,0,0,3697683.06,57439844.15,143711793.49,10638319.78,120000000.00
May 13 2022,X2Y2,0,334204559.05,0,0,3655227.06,56780332.27,143138008.99,10630990.73,120000000.00
May 12 2022,X2Y2,0,332921477.60,0,0,3612771.06,56120820.38,142564224.48,10623661.68,120000000.00
May 11 2022,X2Y2,0,331638396.16,0,0,3570315.06,55461308.50,141990439.97,10616332.64,120000000.00
May 10 2022,X2Y2,0,330355314.72,0,0,3527859.06,54801796.61,141416655.46,10609003.59,120000000.00
May 09 2022,X2Y2,0,329072233.28,0,0,3485403.06,54142284.73,140842870.96,10601674.54,120000000.00
May 09 2022,X2Y2,0,329072233.28,0,0,3485403.06,54142284.73,140842870.96,10601674.54,120000000.00
May 08 2022,X2Y2,0,327789151.84,0,0,3442947.07,53482772.84,140269086.45,10594345.49,120000000.00
May 07 2022,X2Y2,0,326506070.40,0,0,3400491.07,52823260.96,139695301.94,10587016.44,120000000.00
May 06 2022,X2Y2,0,325222988.96,0,0,3358035.07,52163749.07,139121517.43,10579687.39,120000000.00
May 05 2022,X2Y2,0,323939907.52,0,0,3315579.07,51504237.18,138547732.92,10572358.34,120000000.00
May 04 2022,X2Y2,0,322656826.08,0,0,3273123.07,50844725.30,137973948.42,10565029.29,120000000.00
May 03 2022,X2Y2,0,321373744.63,0,0,3230667.07,50185213.41,137400163.91,10557700.24,120000000.00
May 02 2022,X2Y2,0,320090663.19,0,0,3188211.08,49525701.53,136826379.40,10550371.19,120000000.00
May 01 2022,X2Y2,0,318807581.75,0,0,3145755.08,48866189.64,136252594.89,10543042.14,120000000.00
Apr 30 2022,X2Y2,0,317524500.31,0,0,3103299.08,48206677.76,135678810.39,10535713.09,120000000.00
Apr 29 2022,X2Y2,0,316241418.87,0,0,3060843.08,47547165.87,135105025.88,10528384.04,120000000.00
Apr 28 2022,X2Y2,0,314958337.43,0,0,3018387.08,46887653.99,134531241.37,10521054.99,120000000.00
Apr 27 2022,X2Y2,0,313675255.99,0,0,2975931.09,46228142.10,133957456.86,10513725.94,120000000.00
Apr 26 2022,X2Y2,0,312392174.55,0,0,2933475.09,45568630.22,133383672.36,10506396.89,120000000.00
Apr 25 2022,X2Y2,0,311109093.11,0,0,2891019.09,44909118.33,132809887.85,10499067.84,120000000.00
Apr 24 2022,X2Y2,0,309826011.66,0,0,2848563.09,44249606.45,132236103.34,10491738.79,120000000.00
Apr 23 2022,X2Y2,0,308542930.22,0,0,2806107.09,43590094.56,131662318.83,10484409.74,120000000.00
Apr 22 2022,X2Y2,0,307259848.78,0,0,2763651.09,42930582.68,131088534.33,10477080.69,120000000.00
Apr 21 2022,X2Y2,0,305976767.34,0,0,2721195.10,42271070.79,130514749.82,10469751.64,120000000.00
Apr 20 2022,X2Y2,0,304693685.90,0,0,2678739.10,41611558.91,129940965.31,10462422.59,120000000.00
Apr 19 2022,X2Y2,0,303410604.46,0,0,2636283.10,40952047.02,129367180.80,10455093.54,120000000.00
Apr 18 2022,X2Y2,0,302127523.02,0,0,2593827.10,40292535.14,128793396.30,10447764.49,120000000.00
Apr 17 2022,X2Y2,0,300844441.58,0,0,2551371.10,39633023.25,128219611.79,10440435.44,120000000.00
Apr 16 2022,X2Y2,0,299561360.14,0,0,2508915.10,38973511.36,127645827.28,10433106.39,120000000.00
Apr 15 2022,X2Y2,0,298278278.70,0,0,2466459.11,38313999.48,127072042.77,10425777.34,120000000.00
Apr 14 2022,X2Y2,0,296995197.25,0,0,2424003.11,37654487.59,126498258.26,10418448.29,120000000.00
Apr 13 2022,X2Y2,0,295712115.81,0,0,2381547.11,36994975.71,125924473.76,10411119.24,120000000.00
Apr 12 2022,X2Y2,0,294429034.37,0,0,2339091.11,36335463.82,125350689.25,10403790.19,120000000.00
Apr 11 2022,X2Y2,0,293145952.93,0,0,2296635.11,35675951.94,124776904.74,10396461.14,120000000.00
Apr 10 2022,X2Y2,0,291862871.49,0,0,2254179.11,35016440.05,124203120.23,10389132.09,120000000.00
Apr 09 2022,X2Y2,0,290579790.05,0,0,2211723.12,34356928.17,123629335.73,10381803.04,120000000.00
Apr 08 2022,X2Y2,0,289296708.61,0,0,2169267.12,33697416.28,123055551.22,10374473.99,120000000.00
Apr 07 2022,X2Y2,0,288013627.17,0,0,2126811.12,33037904.40,122481766.71,10367144.94,120000000.00
Apr 06 2022,X2Y2,0,286730545.73,0,0,2084355.12,32378392.51,121907982.20,10359815.89,120000000.00
Apr 06 2022,X2Y2,0,286730545.73,0,0,2084355.12,32378392.51,121907982.20,10359815.89,120000000.00
Apr 05 2022,X2Y2,0,285447464.28,0,0,2041899.12,31718880.63,121334197.70,10352486.84,120000000.00
Apr 04 2022,X2Y2,0,284164382.84,0,0,1999443.13,31059368.74,120760413.19,10345157.79,120000000.00
Apr 03 2022,X2Y2,0,282881301.40,0,0,1956987.13,30399856.86,120186628.68,10337828.74,120000000.00
Apr 02 2022,X2Y2,0,281598219.96,0,0,1914531.13,29740344.97,119612844.17,10330499.69,120000000.00
Apr 01 2022,X2Y2,0,280315138.52,0,0,1872075.13,29080833.09,119039059.67,10323170.64,120000000.00
Mar 31 2022,X2Y2,0,279032057.08,0,0,1829619.13,28421321.20,118465275.16,10315841.59,120000000.00
Mar 30 2022,X2Y2,0,277748975.64,0,0,1787163.13,27761809.31,117891490.65,10308512.54,120000000.00
Mar 29 2022,X2Y2,0,276465894.20,0,0,1744707.14,27102297.43,117317706.14,10301183.49,120000000.00
Mar 28 2022,X2Y2,0,275182812.76,0,0,1702251.14,26442785.54,116743921.63,10293854.44,120000000.00
Mar 27 2022,X2Y2,0,273899731.31,0,0,1659795.14,25783273.66,116170137.13,10286525.39,120000000.00
Mar 26 2022,X2Y2,0,272616649.87,0,0,1617339.14,25123761.77,115596352.62,10279196.34,120000000.00
Mar 25 2022,X2Y2,0,271333568.43,0,0,1574883.14,24464249.89,115022568.11,10271867.29,120000000.00
Mar 24 2022,X2Y2,0,270050486.99,0,0,1532427.14,23804738.00,114448783.60,10264538.24,120000000.00
Mar 23 2022,X2Y2,0,268767405.55,0,0,1489971.15,23145226.12,113874999.10,10257209.19,120000000.00
Mar 22 2022,X2Y2,0,267484324.11,0,0,1447515.15,22485714.23,113301214.59,10249880.14,120000000.00
Mar 21 2022,X2Y2,0,266201242.67,0,0,1405059.15,21826202.35,112727430.08,10242551.09,120000000.00
Mar 20 2022,X2Y2,0,264918161.23,0,0,1362603.15,21166690.46,112153645.57,10235222.04,120000000.00
Mar 19 2022,X2Y2,0,263635079.79,0,0,1320147.15,20507178.58,111579861.07,10227892.99,120000000.00
Mar 18 2022,X2Y2,0,262457032.79,0,0,1277691.16,19847666.69,111111111.00,10220563.94,120000000.00
Mar 17 2022,X2Y2,0,257406212.73,0,0,1235235.16,19188154.81,106769587.88,10213234.89,120000000.00
