Date,Symbol,Available Supply,Unlocked Supply,TFH Reserve,TFH Investors,Initial Development Team,Worldcoin Community
Apr 28 2025,WLD,3508404589.16,3508404589.16,76164383.56,361780821.92,514109589.04,2556349794.64
Apr 22 2025,WLD,3468693145.65,3468693145.65,74520547.95,353972602.74,503013698.63,2537186296.34
Apr 16 2025,WLD,3428981702.15,3428981702.15,72876712.33,346164383.56,491917808.22,2518022798.04
Apr 09 2025,WLD,3382651684.72,3382651684.72,70958904.11,337054794.52,478972602.74,2495665383.35
Apr 03 2025,WLD,3342940241.21,3342940241.21,69315068.49,329246575.34,467876712.33,2476501885.05
Mar 28 2025,WLD,3303228797.71,3303228797.71,67671232.88,321438356.16,456780821.92,2457338386.75
Mar 21 2025,WLD,3256898780.28,3256898780.28,65753424.66,312328767.12,443835616.44,2434980972.06
Mar 15 2025,WLD,3217187336.78,3217187336.78,64109589.04,304520547.95,432739726.03,2415817473.76
Mar 09 2025,WLD,3177475893.27,3177475893.27,62465753.42,296712328.77,421643835.62,2396653975.46
Mar 03 2025,WLD,3137764449.76,3137764449.76,60821917.81,288904109.59,410547945.21,2377490477.16
Feb 24 2025,WLD,3091434432.34,3091434432.34,58904109.59,279794520.55,397602739.73,2355133062.48
Feb 18 2025,WLD,3051722988.83,3051722988.83,57260273.97,271986301.37,386506849.32,2335969564.17
Feb 12 2025,WLD,3012011545.32,3012011545.32,55616438.36,264178082.19,375410958.90,2316806065.87
Feb 06 2025,WLD,2972300101.82,2972300101.82,53972602.74,256369863.01,364315068.49,2297642567.57
Jan 30 2025,WLD,2925970084.39,2925970084.39,52054794.52,247260273.97,351369863.01,2275285152.89
Jan 24 2025,WLD,2886258640.89,2886258640.89,50410958.90,239452054.79,340273972.60,2256121654.59
Jan 18 2025,WLD,2846547197.38,2846547197.38,48767123.29,231643835.62,329178082.19,2236958156.28
Jan 12 2025,WLD,2806835753.87,2806835753.87,47123287.67,223835616.44,318082191.78,2217794657.98
Jan 05 2025,WLD,2760505736.45,2760505736.45,45205479.45,214726027.40,305136986.30,2195437243.30
Dec 30 2024,WLD,2720794292.94,2720794292.94,43561643.84,206917808.22,294041095.89,2176273745.00
Dec 24 2024,WLD,2681082849.44,2681082849.44,41917808.22,199109589.04,282945205.48,2157110246.70
Dec 18 2024,WLD,2641371405.93,2641371405.93,40273972.60,191301369.86,271849315.07,2137946748.39
Dec 11 2024,WLD,2595041388.50,2595041388.50,38356164.38,182191780.82,258904109.59,2115589333.71
Dec 05 2024,WLD,2555329945.00,2555329945.00,36712328.77,174383561.64,247808219.18,2096425835.41
Nov 29 2024,WLD,2515618501.49,2515618501.49,35068493.15,166575342.47,236712328.77,2077262337.11
Nov 23 2024,WLD,2475907057.98,2475907057.98,33424657.53,158767123.29,225616438.36,2058098838.81
Nov 16 2024,WLD,2429577040.56,2429577040.56,31506849.32,149657534.25,212671232.88,2035741424.12
Nov 10 2024,WLD,2389865597.05,2389865597.05,29863013.70,141849315.07,201575342.47,2016577925.82
Nov 04 2024,WLD,2350154153.55,2350154153.55,28219178.08,134041095.89,190479452.05,1997414427.52
Oct 29 2024,WLD,2310442710.04,2310442710.04,26575342.47,126232876.71,179383561.64,1978250929.22
Oct 22 2024,WLD,2264112692.61,2264112692.61,24657534.25,117123287.67,166438356.16,1955893514.53
Oct 16 2024,WLD,2224401249.11,2224401249.11,23013698.63,109315068.49,155342465.75,1936730016.23
Oct 10 2024,WLD,2184689805.60,2184689805.60,21369863.01,101506849.32,144246575.34,1917566517.93
Oct 04 2024,WLD,2144978362.09,2144978362.09,19726027.40,93698630.14,133150684.93,1898403019.63
Sep 27 2024,WLD,2098648344.67,2098648344.67,17808219.18,84589041.10,120205479.45,1876045604.94
Sep 21 2024,WLD,2058936901.16,2058936901.16,16164383.56,76780821.92,109109589.04,1856882106.64
Sep 15 2024,WLD,2019225457.66,2019225457.66,14520547.95,68972602.74,98013698.63,1837718608.34
Sep 09 2024,WLD,1979514014.15,1979514014.15,12876712.33,61164383.56,86917808.22,1818555110.04
Sep 02 2024,WLD,1933183996.72,1933183996.72,10958904.11,52054794.52,73972602.74,1796197695.35
Aug 27 2024,WLD,1893472553.22,1893472553.22,9315068.49,44246575.34,62876712.33,1777034197.05
Aug 21 2024,WLD,1853761109.71,1853761109.71,7671232.88,36438356.16,51780821.92,1757870698.75
Aug 15 2024,WLD,1814049666.20,1814049666.20,6027397.26,28630136.99,40684931.51,1738707200.45
Aug 08 2024,WLD,1767719648.78,1767719648.78,4109589.04,19520547.95,27739726.03,1716349785.77
Aug 02 2024,WLD,1728008205.27,1728008205.27,2465753.42,11712328.77,16643835.62,1697186287.47
Jul 27 2024,WLD,1688296761.77,1688296761.77,821917.81,3904109.59,5547945.21,1678022789.16
Jul 21 2024,WLD,1658859290.86,1658859290.86,0,0,0,1658859290.86
Jul 14 2024,WLD,1636501876.18,1636501876.18,0,0,0,1636501876.18
Jul 08 2024,WLD,1617338377.88,1617338377.88,0,0,0,1617338377.88
Jul 02 2024,WLD,1598174879.58,1598174879.58,0,0,0,1598174879.58
Jun 26 2024,WLD,1579011381.27,1579011381.27,0,0,0,1579011381.27
Jun 19 2024,WLD,1556653966.59,1556653966.59,0,0,0,1556653966.59
Jun 13 2024,WLD,1537490468.29,1537490468.29,0,0,0,1537490468.29
Jun 07 2024,WLD,1518326969.99,1518326969.99,0,0,0,1518326969.99
Jun 01 2024,WLD,1499163471.69,1499163471.69,0,0,0,1499163471.69
May 25 2024,WLD,1476806057.00,1476806057.00,0,0,0,1476806057.00
May 19 2024,WLD,1457642558.70,1457642558.70,0,0,0,1457642558.70
May 13 2024,WLD,1438479060.40,1438479060.40,0,0,0,1438479060.40
May 07 2024,WLD,1419315562.10,1419315562.10,0,0,0,1419315562.10
Apr 30 2024,WLD,1396958147.41,1396958147.41,0,0,0,1396958147.41
Apr 24 2024,WLD,1377794649.11,1377794649.11,0,0,0,1377794649.11
Apr 18 2024,WLD,1358631150.81,1358631150.81,0,0,0,1358631150.81
Apr 12 2024,WLD,1339467652.51,1339467652.51,0,0,0,1339467652.51
Apr 05 2024,WLD,1317110237.82,1317110237.82,0,0,0,1317110237.82
Mar 30 2024,WLD,0,1297946739.52,0,0,0,1297946739.52
Mar 24 2024,WLD,0,1278783241.22,0,0,0,1278783241.22
Mar 18 2024,WLD,0,1259619742.92,0,0,0,1259619742.92
Mar 11 2024,WLD,0,1237262328.23,0,0,0,1237262328.23
Mar 05 2024,WLD,0,1218098829.93,0,0,0,1218098829.93
Feb 28 2024,WLD,0,1198935331.63,0,0,0,1198935331.63
Feb 22 2024,WLD,0,1179771833.33,0,0,0,1179771833.33
Feb 15 2024,WLD,0,1157414418.65,0,0,0,1157414418.65
Feb 09 2024,WLD,0,1138250920.34,0,0,0,1138250920.34
Feb 03 2024,WLD,0,1119087422.04,0,0,0,1119087422.04
Jan 28 2024,WLD,0,1099923923.74,0,0,0,1099923923.74
Jan 21 2024,WLD,0,1077566509.06,0,0,0,1077566509.06
Jan 15 2024,WLD,0,1058403010.76,0,0,0,1058403010.76
Jan 09 2024,WLD,0,1039239512.46,0,0,0,1039239512.46
Jan 03 2024,WLD,0,1020076014.15,0,0,0,1020076014.15
Dec 27 2023,WLD,0,997718599.47,0,0,0,997718599.47
Dec 21 2023,WLD,0,978555101.17,0,0,0,978555101.17
Dec 15 2023,WLD,0,959391602.87,0,0,0,959391602.87
Dec 09 2023,WLD,0,940228104.57,0,0,0,940228104.57
Dec 02 2023,WLD,0,917870689.88,0,0,0,917870689.88
Nov 26 2023,WLD,0,898707191.58,0,0,0,898707191.58
Nov 20 2023,WLD,0,879543693.28,0,0,0,879543693.28
Nov 14 2023,WLD,0,860380194.98,0,0,0,860380194.98
Nov 07 2023,WLD,0,838022780.29,0,0,0,838022780.29
Nov 01 2023,WLD,0,818859281.99,0,0,0,818859281.99
Oct 26 2023,WLD,0,799695783.69,0,0,0,799695783.69
Oct 20 2023,WLD,0,780532285.39,0,0,0,780532285.39
Oct 13 2023,WLD,0,758174870.70,0,0,0,758174870.70
Oct 07 2023,WLD,0,739011372.40,0,0,0,739011372.40
Oct 01 2023,WLD,0,719847874.10,0,0,0,719847874.10
Sep 25 2023,WLD,0,700684375.80,0,0,0,700684375.80
Sep 18 2023,WLD,0,678326961.11,0,0,0,678326961.11
Sep 12 2023,WLD,0,659163462.81,0,0,0,659163462.81
Sep 06 2023,WLD,0,639999964.51,0,0,0,639999964.51
Aug 31 2023,WLD,0,620836466.21,0,0,0,620836466.21
Aug 24 2023,WLD,0,598479051.53,0,0,0,598479051.53
Aug 18 2023,WLD,0,579315553.22,0,0,0,579315553.22
Aug 12 2023,WLD,0,560152054.92,0,0,0,560152054.92
Aug 06 2023,WLD,0,540988556.62,0,0,0,540988556.62
Jul 30 2023,WLD,0,518631141.94,0,0,0,518631141.94
Jul 24 2023,WLD,0,500000000.00,0,0,0,500000000.00
