Date,Symbol,Available Supply,Unlocked Supply,Inflation,Team,Strategic Round,Validator Round,Founding Round,Seed Round,Foundation,Grant Pool,Community,Coinlist Auction
Jan 30 2021,SOL,0,472339411.96,3589411.96,31250000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 25 2021,SOL,0,471826638.82,3076638.82,31250000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 20 2021,SOL,0,471313865.68,2563865.68,31250000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 15 2021,SOL,0,470801092.55,2051092.55,31250000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 11 2021,SOL,0,470390874.04,1640874.04,31250000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jan 06 2021,SOL,0,151361507.60,1128100.90,0,0,0,0,78500000.00,566740.03,6666666.67,56500000.00,8000000.00
Jan 01 2021,SOL,0,150848734.46,615327.76,0,0,0,0,78500000.00,566740.03,6666666.67,56500000.00,8000000.00
Dec 27 2020,SOL,0,150335961.33,102554.63,0,0,0,0,78500000.00,566740.03,6666666.67,56500000.00,8000000.00
Dec 22 2020,SOL,0,150233406.70,0,0,0,0,0,78500000.00,566740.03,6666666.67,56500000.00,8000000.00
Dec 18 2020,SOL,0,150233406.70,0,0,0,0,0,78500000.00,566740.03,6666666.67,56500000.00,8000000.00
Dec 13 2020,SOL,0,150233406.70,0,0,0,0,0,78500000.00,566740.03,6666666.67,56500000.00,8000000.00
Dec 08 2020,SOL,0,150233406.70,0,0,0,0,0,78500000.00,566740.03,6666666.67,56500000.00,8000000.00
Dec 03 2020,SOL,0,143214888.18,0,0,0,0,0,78500000.00,566740.03,5925925.93,50222222.22,8000000.00
Nov 28 2020,SOL,0,143214888.18,0,0,0,0,0,78500000.00,566740.03,5925925.93,50222222.22,8000000.00
Nov 24 2020,SOL,0,143214888.18,0,0,0,0,0,78500000.00,566740.03,5925925.93,50222222.22,8000000.00
Nov 19 2020,SOL,0,143214888.18,0,0,0,0,0,78500000.00,566740.03,5925925.93,50222222.22,8000000.00
Nov 14 2020,SOL,0,143214888.18,0,0,0,0,0,78500000.00,566740.03,5925925.93,50222222.22,8000000.00
Nov 09 2020,SOL,0,143214888.18,0,0,0,0,0,78500000.00,566740.03,5925925.93,50222222.22,8000000.00
Nov 04 2020,SOL,0,136196369.65,0,0,0,0,0,78500000.00,566740.03,5185185.18,43944444.44,8000000.00
Oct 31 2020,SOL,0,136196369.65,0,0,0,0,0,78500000.00,566740.03,5185185.18,43944444.44,8000000.00
Oct 26 2020,SOL,0,136196369.65,0,0,0,0,0,78500000.00,566740.03,5185185.18,43944444.44,8000000.00
Oct 21 2020,SOL,0,136196369.65,0,0,0,0,0,78500000.00,566740.03,5185185.18,43944444.44,8000000.00
Oct 16 2020,SOL,0,136196369.65,0,0,0,0,0,78500000.00,566740.03,5185185.18,43944444.44,8000000.00
Oct 11 2020,SOL,0,136196369.65,0,0,0,0,0,78500000.00,566740.03,5185185.18,43944444.44,8000000.00
Oct 07 2020,SOL,0,136196369.65,0,0,0,0,0,78500000.00,566740.03,5185185.18,43944444.44,8000000.00
Oct 02 2020,SOL,0,129177851.14,0,0,0,0,0,78500000.00,566740.03,4444444.44,37666666.67,8000000.00
Sep 27 2020,SOL,0,129177851.14,0,0,0,0,0,78500000.00,566740.03,4444444.44,37666666.67,8000000.00
Sep 22 2020,SOL,0,129177851.14,0,0,0,0,0,78500000.00,566740.03,4444444.44,37666666.67,8000000.00
Sep 17 2020,SOL,0,129177851.14,0,0,0,0,0,78500000.00,566740.03,4444444.44,37666666.67,8000000.00
Sep 13 2020,SOL,0,129177851.14,0,0,0,0,0,78500000.00,566740.03,4444444.44,37666666.67,8000000.00
Sep 08 2020,SOL,0,129177851.14,0,0,0,0,0,78500000.00,566740.03,4444444.44,37666666.67,8000000.00
Sep 03 2020,SOL,0,122159332.62,0,0,0,0,0,78500000.00,566740.03,3703703.70,31388888.89,8000000.00
Aug 29 2020,SOL,0,122159332.62,0,0,0,0,0,78500000.00,566740.03,3703703.70,31388888.89,8000000.00
Aug 24 2020,SOL,0,122159332.62,0,0,0,0,0,78500000.00,566740.03,3703703.70,31388888.89,8000000.00
Aug 20 2020,SOL,0,122159332.62,0,0,0,0,0,78500000.00,566740.03,3703703.70,31388888.89,8000000.00
Aug 15 2020,SOL,0,122159332.62,0,0,0,0,0,78500000.00,566740.03,3703703.70,31388888.89,8000000.00
Aug 10 2020,SOL,0,122159332.62,0,0,0,0,0,78500000.00,566740.03,3703703.70,31388888.89,8000000.00
Aug 05 2020,SOL,0,115140814.10,0,0,0,0,0,78500000.00,566740.03,2962962.96,25111111.11,8000000.00
Jul 31 2020,SOL,0,115140814.10,0,0,0,0,0,78500000.00,566740.03,2962962.96,25111111.11,8000000.00
Jul 26 2020,SOL,0,115140814.10,0,0,0,0,0,78500000.00,566740.03,2962962.96,25111111.11,8000000.00
Jul 22 2020,SOL,0,115140814.10,0,0,0,0,0,78500000.00,566740.03,2962962.96,25111111.11,8000000.00
Jul 17 2020,SOL,0,115140814.10,0,0,0,0,0,78500000.00,566740.03,2962962.96,25111111.11,8000000.00
Jul 12 2020,SOL,0,115140814.10,0,0,0,0,0,78500000.00,566740.03,2962962.96,25111111.11,8000000.00
Jul 07 2020,SOL,0,115140814.10,0,0,0,0,0,78500000.00,566740.03,2962962.96,25111111.11,8000000.00
Jul 02 2020,SOL,0,108122295.58,0,0,0,0,0,78500000.00,566740.03,2222222.22,18833333.33,8000000.00
Jun 28 2020,SOL,0,108122295.58,0,0,0,0,0,78500000.00,566740.03,2222222.22,18833333.33,8000000.00
Jun 23 2020,SOL,0,108122295.58,0,0,0,0,0,78500000.00,566740.03,2222222.22,18833333.33,8000000.00
Jun 18 2020,SOL,0,108122295.58,0,0,0,0,0,78500000.00,566740.03,2222222.22,18833333.33,8000000.00
Jun 13 2020,SOL,0,108122295.58,0,0,0,0,0,78500000.00,566740.03,2222222.22,18833333.33,8000000.00
Jun 08 2020,SOL,0,108122295.58,0,0,0,0,0,78500000.00,566740.03,2222222.22,18833333.33,8000000.00
Jun 04 2020,SOL,0,101103777.07,0,0,0,0,0,78500000.00,566740.03,1481481.48,12555555.56,8000000.00
May 30 2020,SOL,0,101103777.07,0,0,0,0,0,78500000.00,566740.03,1481481.48,12555555.56,8000000.00
May 25 2020,SOL,0,101103777.07,0,0,0,0,0,78500000.00,566740.03,1481481.48,12555555.56,8000000.00
May 20 2020,SOL,0,101103777.07,0,0,0,0,0,78500000.00,566740.03,1481481.48,12555555.56,8000000.00
May 15 2020,SOL,0,101103777.07,0,0,0,0,0,78500000.00,566740.03,1481481.48,12555555.56,8000000.00
May 11 2020,SOL,0,101103777.07,0,0,0,0,0,78500000.00,566740.03,1481481.48,12555555.56,8000000.00
May 06 2020,SOL,0,94085258.55,0,0,0,0,0,78500000.00,566740.03,740740.74,6277777.78,8000000.00
May 01 2020,SOL,0,94085258.55,0,0,0,0,0,78500000.00,566740.03,740740.74,6277777.78,8000000.00
Apr 26 2020,SOL,0,94085258.55,0,0,0,0,0,78500000.00,566740.03,740740.74,6277777.78,8000000.00
Apr 21 2020,SOL,0,94085258.55,0,0,0,0,0,78500000.00,566740.03,740740.74,6277777.78,8000000.00
Apr 17 2020,SOL,0,94085258.55,0,0,0,0,0,78500000.00,566740.03,740740.74,6277777.78,8000000.00
Apr 12 2020,SOL,0,94085258.55,0,0,0,0,0,78500000.00,566740.03,740740.74,6277777.78,8000000.00
Apr 07 2020,SOL,0,94085258.55,0,0,0,0,0,78500000.00,566740.03,740740.74,6277777.78,8000000.00
