Date,Symbol,Available Supply,Unlocked Supply,Block Rewards,Team and Founders,Advisor/Contributor,Market Development,Token Sale
Sep 25 2022,FTM,0,2837883861.57,737883861.57,315000000.00,315000000.00,630000000.00,840000000.00
Sep 23 2022,FTM,0,2836412266.78,736412266.78,315000000.00,315000000.00,630000000.00,840000000.00
Sep 21 2022,FTM,0,2834940671.98,734940671.98,315000000.00,315000000.00,630000000.00,840000000.00
Sep 18 2022,FTM,0,2832733279.78,732733279.78,315000000.00,315000000.00,630000000.00,840000000.00
Sep 16 2022,FTM,0,2831261684.98,731261684.98,315000000.00,315000000.00,630000000.00,840000000.00
Sep 13 2022,FTM,0,2829054292.79,729054292.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 11 2022,FTM,0,2827582697.99,727582697.99,315000000.00,315000000.00,630000000.00,840000000.00
Sep 08 2022,FTM,0,2825375305.79,725375305.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 06 2022,FTM,0,2823903710.99,723903710.99,315000000.00,315000000.00,630000000.00,840000000.00
Sep 03 2022,FTM,0,2821696318.79,721696318.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 01 2022,FTM,0,2820224724.00,720224724.00,315000000.00,315000000.00,630000000.00,840000000.00
Aug 30 2022,FTM,0,2818753129.20,718753129.20,315000000.00,315000000.00,630000000.00,840000000.00
Aug 27 2022,FTM,0,2816545737.00,716545737.00,315000000.00,315000000.00,630000000.00,840000000.00
Aug 25 2022,FTM,0,2815074142.20,715074142.20,315000000.00,315000000.00,630000000.00,840000000.00
Aug 22 2022,FTM,0,2812866750.01,712866750.01,315000000.00,315000000.00,630000000.00,840000000.00
Aug 20 2022,FTM,0,2811395155.21,711395155.21,315000000.00,315000000.00,630000000.00,840000000.00
Aug 17 2022,FTM,0,2809187763.01,709187763.01,315000000.00,315000000.00,630000000.00,840000000.00
Aug 15 2022,FTM,0,2807716168.21,707716168.21,315000000.00,315000000.00,630000000.00,840000000.00
Aug 12 2022,FTM,0,2805508776.02,705508776.02,315000000.00,315000000.00,630000000.00,840000000.00
Aug 10 2022,FTM,0,2804037181.22,704037181.22,315000000.00,315000000.00,630000000.00,840000000.00
Aug 08 2022,FTM,0,2802565586.42,702565586.42,315000000.00,315000000.00,630000000.00,840000000.00
Aug 05 2022,FTM,0,2800358194.22,700358194.22,315000000.00,315000000.00,630000000.00,840000000.00
Aug 03 2022,FTM,0,2798886599.42,698886599.42,315000000.00,315000000.00,630000000.00,840000000.00
Jul 31 2022,FTM,0,2796679207.23,696679207.23,315000000.00,315000000.00,630000000.00,840000000.00
Jul 29 2022,FTM,0,2795207612.43,695207612.43,315000000.00,315000000.00,630000000.00,840000000.00
Jul 26 2022,FTM,0,2793000220.23,693000220.23,315000000.00,315000000.00,630000000.00,840000000.00
Jul 24 2022,FTM,0,2791528625.43,691528625.43,315000000.00,315000000.00,630000000.00,840000000.00
Jul 21 2022,FTM,0,2789321233.24,689321233.24,315000000.00,315000000.00,630000000.00,840000000.00
Jul 19 2022,FTM,0,2787849638.44,687849638.44,315000000.00,315000000.00,630000000.00,840000000.00
Jul 17 2022,FTM,0,2786378043.64,686378043.64,315000000.00,315000000.00,630000000.00,840000000.00
Jul 14 2022,FTM,0,2784170651.44,684170651.44,315000000.00,315000000.00,630000000.00,840000000.00
Jul 12 2022,FTM,0,2782699056.65,682699056.65,315000000.00,315000000.00,630000000.00,840000000.00
Jul 09 2022,FTM,0,2780491664.45,680491664.45,315000000.00,315000000.00,630000000.00,840000000.00
Jul 07 2022,FTM,0,2779020069.65,679020069.65,315000000.00,315000000.00,630000000.00,840000000.00
Jul 04 2022,FTM,0,2776812677.45,676812677.45,315000000.00,315000000.00,630000000.00,840000000.00
Jul 02 2022,FTM,0,2775341082.66,675341082.66,315000000.00,315000000.00,630000000.00,840000000.00
Jun 29 2022,FTM,0,2773133690.46,673133690.46,315000000.00,315000000.00,630000000.00,840000000.00
Jun 27 2022,FTM,0,2771662095.66,671662095.66,315000000.00,315000000.00,630000000.00,840000000.00
Jun 25 2022,FTM,0,2770190500.86,670190500.86,315000000.00,315000000.00,630000000.00,840000000.00
Jun 22 2022,FTM,0,2767983108.66,667983108.66,315000000.00,315000000.00,630000000.00,840000000.00
Jun 20 2022,FTM,0,2766511513.87,666511513.87,315000000.00,315000000.00,630000000.00,840000000.00
Jun 17 2022,FTM,0,2764304121.67,664304121.67,315000000.00,315000000.00,630000000.00,840000000.00
Jun 15 2022,FTM,0,2762832526.87,662832526.87,315000000.00,315000000.00,630000000.00,840000000.00
Jun 12 2022,FTM,0,2760625134.67,660625134.67,315000000.00,315000000.00,630000000.00,840000000.00
Jun 10 2022,FTM,0,2759153539.88,659153539.88,315000000.00,315000000.00,630000000.00,840000000.00
Jun 07 2022,FTM,0,2756946147.68,656946147.68,315000000.00,315000000.00,630000000.00,840000000.00
Jun 05 2022,FTM,0,2755474552.88,655474552.88,315000000.00,315000000.00,630000000.00,840000000.00
Jun 03 2022,FTM,0,2754002958.08,654002958.08,315000000.00,315000000.00,630000000.00,840000000.00
May 31 2022,FTM,0,2751795565.89,651795565.89,315000000.00,315000000.00,630000000.00,840000000.00
May 29 2022,FTM,0,2750323971.09,650323971.09,315000000.00,315000000.00,630000000.00,840000000.00
May 26 2022,FTM,0,2748116578.89,648116578.89,315000000.00,315000000.00,630000000.00,840000000.00
May 24 2022,FTM,0,2746644984.09,646644984.09,315000000.00,315000000.00,630000000.00,840000000.00
May 21 2022,FTM,0,2744437591.90,644437591.90,315000000.00,315000000.00,630000000.00,840000000.00
May 19 2022,FTM,0,2742965997.10,642965997.10,315000000.00,315000000.00,630000000.00,840000000.00
May 16 2022,FTM,0,2740758604.90,640758604.90,315000000.00,315000000.00,630000000.00,840000000.00
May 14 2022,FTM,0,2739287010.10,639287010.10,315000000.00,315000000.00,630000000.00,840000000.00
May 12 2022,FTM,0,2737815415.30,637815415.30,315000000.00,315000000.00,630000000.00,840000000.00
May 09 2022,FTM,0,2735608023.11,635608023.11,315000000.00,315000000.00,630000000.00,840000000.00
May 07 2022,FTM,0,2734136428.31,634136428.31,315000000.00,315000000.00,630000000.00,840000000.00
May 04 2022,FTM,0,2731929036.11,631929036.11,315000000.00,315000000.00,630000000.00,840000000.00
May 02 2022,FTM,0,2730457441.31,630457441.31,315000000.00,315000000.00,630000000.00,840000000.00
Apr 29 2022,FTM,0,2728250049.12,628250049.12,315000000.00,315000000.00,630000000.00,840000000.00
Apr 27 2022,FTM,0,2726778454.32,626778454.32,315000000.00,315000000.00,630000000.00,840000000.00
Apr 24 2022,FTM,0,2724571062.12,624571062.12,315000000.00,315000000.00,630000000.00,840000000.00
Apr 22 2022,FTM,0,2723099467.32,623099467.32,315000000.00,315000000.00,630000000.00,840000000.00
Apr 20 2022,FTM,0,2721627872.53,621627872.53,315000000.00,315000000.00,630000000.00,840000000.00
Apr 17 2022,FTM,0,2719420480.33,619420480.33,315000000.00,315000000.00,630000000.00,840000000.00
Apr 15 2022,FTM,0,2717948885.53,617948885.53,315000000.00,315000000.00,630000000.00,840000000.00
Apr 12 2022,FTM,0,2715741493.33,615741493.33,315000000.00,315000000.00,630000000.00,840000000.00
Apr 10 2022,FTM,0,2714269898.53,614269898.53,315000000.00,315000000.00,630000000.00,840000000.00
Apr 07 2022,FTM,0,2712062506.34,612062506.34,315000000.00,315000000.00,630000000.00,840000000.00
Apr 05 2022,FTM,0,2710590911.54,610590911.54,315000000.00,315000000.00,630000000.00,840000000.00
Apr 02 2022,FTM,0,2708383519.34,608383519.34,315000000.00,315000000.00,630000000.00,840000000.00
Mar 31 2022,FTM,0,2706911924.54,606911924.54,315000000.00,315000000.00,630000000.00,840000000.00
Mar 29 2022,FTM,0,2705440329.75,605440329.75,315000000.00,315000000.00,630000000.00,840000000.00
Mar 26 2022,FTM,0,2703232937.55,603232937.55,315000000.00,315000000.00,630000000.00,840000000.00
Mar 24 2022,FTM,0,2701761342.75,601761342.75,315000000.00,315000000.00,630000000.00,840000000.00
Mar 21 2022,FTM,0,2699553950.55,599553950.55,315000000.00,315000000.00,630000000.00,840000000.00
Mar 19 2022,FTM,0,2698082355.76,598082355.76,315000000.00,315000000.00,630000000.00,840000000.00
Mar 16 2022,FTM,0,2695874963.56,595874963.56,315000000.00,315000000.00,630000000.00,840000000.00
Mar 14 2022,FTM,0,2694403368.76,594403368.76,315000000.00,315000000.00,630000000.00,840000000.00
Mar 11 2022,FTM,0,2692195976.56,592195976.56,315000000.00,315000000.00,630000000.00,840000000.00
Mar 09 2022,FTM,0,2690724381.77,590724381.77,315000000.00,315000000.00,630000000.00,840000000.00
Mar 07 2022,FTM,0,2689252786.97,589252786.97,315000000.00,315000000.00,630000000.00,840000000.00
Mar 04 2022,FTM,0,2687045394.77,587045394.77,315000000.00,315000000.00,630000000.00,840000000.00
Mar 02 2022,FTM,0,2685573799.97,585573799.97,315000000.00,315000000.00,630000000.00,840000000.00
Feb 27 2022,FTM,0,2683366407.78,583366407.78,315000000.00,315000000.00,630000000.00,840000000.00
Feb 25 2022,FTM,0,2681894812.98,581894812.98,315000000.00,315000000.00,630000000.00,840000000.00
Feb 22 2022,FTM,0,2679687420.78,579687420.78,315000000.00,315000000.00,630000000.00,840000000.00
Feb 20 2022,FTM,0,2678215825.98,578215825.98,315000000.00,315000000.00,630000000.00,840000000.00
Feb 18 2022,FTM,0,2676744231.18,576744231.18,315000000.00,315000000.00,630000000.00,840000000.00
Feb 15 2022,FTM,0,2674536838.99,574536838.99,315000000.00,315000000.00,630000000.00,840000000.00
Feb 13 2022,FTM,0,2673065244.19,573065244.19,315000000.00,315000000.00,630000000.00,840000000.00
Feb 10 2022,FTM,0,2670857851.99,570857851.99,315000000.00,315000000.00,630000000.00,840000000.00
Feb 08 2022,FTM,0,2669386257.19,569386257.19,315000000.00,315000000.00,630000000.00,840000000.00
Feb 05 2022,FTM,0,2667178865.00,567178865.00,315000000.00,315000000.00,630000000.00,840000000.00
Feb 03 2022,FTM,0,2665707270.20,565707270.20,315000000.00,315000000.00,630000000.00,840000000.00
Jan 31 2022,FTM,0,2663499878.00,563499878.00,315000000.00,315000000.00,630000000.00,840000000.00
Jan 29 2022,FTM,0,2662028283.20,562028283.20,315000000.00,315000000.00,630000000.00,840000000.00
Jan 27 2022,FTM,0,2660556688.40,560556688.40,315000000.00,315000000.00,630000000.00,840000000.00
Jan 24 2022,FTM,0,2658349296.21,558349296.21,315000000.00,315000000.00,630000000.00,840000000.00
Jan 22 2022,FTM,0,2656877701.41,556877701.41,315000000.00,315000000.00,630000000.00,840000000.00
Jan 19 2022,FTM,0,2654670309.21,554670309.21,315000000.00,315000000.00,630000000.00,840000000.00
Jan 17 2022,FTM,0,2653198714.41,553198714.41,315000000.00,315000000.00,630000000.00,840000000.00
Jan 14 2022,FTM,0,2650991322.22,550991322.22,315000000.00,315000000.00,630000000.00,840000000.00
Jan 12 2022,FTM,0,2649519727.42,549519727.42,315000000.00,315000000.00,630000000.00,840000000.00
Jan 09 2022,FTM,0,2647312335.22,547312335.22,315000000.00,315000000.00,630000000.00,840000000.00
Jan 07 2022,FTM,0,2645840740.42,545840740.42,315000000.00,315000000.00,630000000.00,840000000.00
Jan 05 2022,FTM,0,2644369145.63,544369145.63,315000000.00,315000000.00,630000000.00,840000000.00
Jan 02 2022,FTM,0,2642161753.43,542161753.43,315000000.00,315000000.00,630000000.00,840000000.00
Dec 31 2021,FTM,0,2640690158.63,540690158.63,315000000.00,315000000.00,630000000.00,840000000.00
Dec 28 2021,FTM,0,2638482766.43,538482766.43,315000000.00,315000000.00,630000000.00,840000000.00
Dec 26 2021,FTM,0,2637011171.64,537011171.64,315000000.00,315000000.00,630000000.00,840000000.00
Dec 23 2021,FTM,0,2634803779.44,534803779.44,315000000.00,315000000.00,630000000.00,840000000.00
Dec 21 2021,FTM,0,2633332184.64,533332184.64,315000000.00,315000000.00,630000000.00,840000000.00
Dec 18 2021,FTM,0,2631124792.44,531124792.44,315000000.00,315000000.00,630000000.00,840000000.00
Dec 16 2021,FTM,0,2629653197.64,529653197.64,315000000.00,315000000.00,630000000.00,840000000.00
Dec 14 2021,FTM,0,2628181602.85,528181602.85,315000000.00,315000000.00,630000000.00,840000000.00
Dec 11 2021,FTM,0,2625974210.65,525974210.65,315000000.00,315000000.00,630000000.00,840000000.00
Dec 09 2021,FTM,0,2624502615.85,524502615.85,315000000.00,315000000.00,630000000.00,840000000.00
Dec 06 2021,FTM,0,2622295223.65,522295223.65,315000000.00,315000000.00,630000000.00,840000000.00
Dec 04 2021,FTM,0,2620823628.86,520823628.86,315000000.00,315000000.00,630000000.00,840000000.00
Dec 01 2021,FTM,0,2618616236.66,518616236.66,315000000.00,315000000.00,630000000.00,840000000.00
Nov 29 2021,FTM,0,2617144641.86,517144641.86,315000000.00,315000000.00,630000000.00,840000000.00
Nov 26 2021,FTM,0,2614937249.66,514937249.66,315000000.00,315000000.00,630000000.00,840000000.00
Nov 24 2021,FTM,0,2613465654.87,513465654.87,315000000.00,315000000.00,630000000.00,840000000.00
Nov 22 2021,FTM,0,2611994060.07,511994060.07,315000000.00,315000000.00,630000000.00,840000000.00
Nov 19 2021,FTM,0,2609786667.87,509786667.87,315000000.00,315000000.00,630000000.00,840000000.00
Nov 17 2021,FTM,0,2608315073.07,508315073.07,315000000.00,315000000.00,630000000.00,840000000.00
Nov 14 2021,FTM,0,2606107680.88,506107680.88,315000000.00,315000000.00,630000000.00,840000000.00
Nov 12 2021,FTM,0,2604636086.08,504636086.08,315000000.00,315000000.00,630000000.00,840000000.00
Nov 09 2021,FTM,0,2602428693.88,502428693.88,315000000.00,315000000.00,630000000.00,840000000.00
Nov 07 2021,FTM,0,2600957099.08,500957099.08,315000000.00,315000000.00,630000000.00,840000000.00
Nov 04 2021,FTM,0,2598749706.89,498749706.89,315000000.00,315000000.00,630000000.00,840000000.00
Nov 02 2021,FTM,0,2597278112.09,497278112.09,315000000.00,315000000.00,630000000.00,840000000.00
Oct 31 2021,FTM,0,2595806517.29,495806517.29,315000000.00,315000000.00,630000000.00,840000000.00
Oct 28 2021,FTM,0,2593599125.09,493599125.09,315000000.00,315000000.00,630000000.00,840000000.00
Oct 26 2021,FTM,0,2592127530.29,492127530.29,315000000.00,315000000.00,630000000.00,840000000.00
Oct 23 2021,FTM,0,2589920138.10,489920138.10,315000000.00,315000000.00,630000000.00,840000000.00
Oct 21 2021,FTM,0,2588448543.30,488448543.30,315000000.00,315000000.00,630000000.00,840000000.00
Oct 18 2021,FTM,0,2586241151.10,486241151.10,315000000.00,315000000.00,630000000.00,840000000.00
Oct 16 2021,FTM,0,2584769556.30,484769556.30,315000000.00,315000000.00,630000000.00,840000000.00
Oct 13 2021,FTM,0,2582562164.11,482562164.11,315000000.00,315000000.00,630000000.00,840000000.00
Oct 11 2021,FTM,0,2581090569.31,481090569.31,315000000.00,315000000.00,630000000.00,840000000.00
Oct 09 2021,FTM,0,2579618974.51,479618974.51,315000000.00,315000000.00,630000000.00,840000000.00
Oct 06 2021,FTM,0,2577411582.31,477411582.31,315000000.00,315000000.00,630000000.00,840000000.00
Oct 04 2021,FTM,0,2575939987.51,475939987.51,315000000.00,315000000.00,630000000.00,840000000.00
Oct 01 2021,FTM,0,2573732595.32,473732595.32,315000000.00,315000000.00,630000000.00,840000000.00
Sep 29 2021,FTM,0,2572261000.52,472261000.52,315000000.00,315000000.00,630000000.00,840000000.00
Sep 26 2021,FTM,0,2570053608.32,470053608.32,315000000.00,315000000.00,630000000.00,840000000.00
Sep 24 2021,FTM,0,2568582013.52,468582013.52,315000000.00,315000000.00,630000000.00,840000000.00
Sep 21 2021,FTM,0,2566374621.33,466374621.33,315000000.00,315000000.00,630000000.00,840000000.00
Sep 19 2021,FTM,0,2564903026.53,464903026.53,315000000.00,315000000.00,630000000.00,840000000.00
Sep 17 2021,FTM,0,2563431431.73,463431431.73,315000000.00,315000000.00,630000000.00,840000000.00
Sep 14 2021,FTM,0,2561224039.53,461224039.53,315000000.00,315000000.00,630000000.00,840000000.00
Sep 12 2021,FTM,0,2559752444.74,459752444.74,315000000.00,315000000.00,630000000.00,840000000.00
Sep 09 2021,FTM,0,2557545052.54,457545052.54,315000000.00,315000000.00,630000000.00,840000000.00
Sep 07 2021,FTM,0,2556073457.74,456073457.74,315000000.00,315000000.00,630000000.00,840000000.00
Sep 04 2021,FTM,0,2553866065.54,453866065.54,315000000.00,315000000.00,630000000.00,840000000.00
Sep 02 2021,FTM,0,2552394470.75,452394470.75,315000000.00,315000000.00,630000000.00,840000000.00
Aug 30 2021,FTM,0,2550187078.55,450187078.55,315000000.00,315000000.00,630000000.00,840000000.00
Aug 28 2021,FTM,0,2548715483.75,448715483.75,315000000.00,315000000.00,630000000.00,840000000.00
Aug 26 2021,FTM,0,2547243888.95,447243888.95,315000000.00,315000000.00,630000000.00,840000000.00
Aug 23 2021,FTM,0,2545036496.76,445036496.76,315000000.00,315000000.00,630000000.00,840000000.00
Aug 21 2021,FTM,0,2543564901.96,443564901.96,315000000.00,315000000.00,630000000.00,840000000.00
Aug 18 2021,FTM,0,2541357509.76,441357509.76,315000000.00,315000000.00,630000000.00,840000000.00
Aug 16 2021,FTM,0,2539885914.96,439885914.96,315000000.00,315000000.00,630000000.00,840000000.00
Aug 13 2021,FTM,0,2537678522.76,437678522.76,315000000.00,315000000.00,630000000.00,840000000.00
Aug 11 2021,FTM,0,2536206927.97,436206927.97,315000000.00,315000000.00,630000000.00,840000000.00
Aug 08 2021,FTM,0,2533999535.77,433999535.77,315000000.00,315000000.00,630000000.00,840000000.00
Aug 06 2021,FTM,0,2532527940.97,432527940.97,315000000.00,315000000.00,630000000.00,840000000.00
Aug 04 2021,FTM,0,2531056346.17,431056346.17,315000000.00,315000000.00,630000000.00,840000000.00
Aug 01 2021,FTM,0,2528848953.98,428848953.98,315000000.00,315000000.00,630000000.00,840000000.00
Jul 30 2021,FTM,0,2527377359.18,427377359.18,315000000.00,315000000.00,630000000.00,840000000.00
Jul 27 2021,FTM,0,2525169966.98,425169966.98,315000000.00,315000000.00,630000000.00,840000000.00
Jul 25 2021,FTM,0,2523698372.18,423698372.18,315000000.00,315000000.00,630000000.00,840000000.00
Jul 22 2021,FTM,0,2521490979.99,421490979.99,315000000.00,315000000.00,630000000.00,840000000.00
Jul 20 2021,FTM,0,2520019385.19,420019385.19,315000000.00,315000000.00,630000000.00,840000000.00
Jul 17 2021,FTM,0,2517811992.99,417811992.99,315000000.00,315000000.00,630000000.00,840000000.00
Jul 15 2021,FTM,0,2516340398.19,416340398.19,315000000.00,315000000.00,630000000.00,840000000.00
Jul 13 2021,FTM,0,2514868803.39,414868803.39,315000000.00,315000000.00,630000000.00,840000000.00
Jul 10 2021,FTM,0,2512661411.20,412661411.20,315000000.00,315000000.00,630000000.00,840000000.00
Jul 08 2021,FTM,0,2511189816.40,411189816.40,315000000.00,315000000.00,630000000.00,840000000.00
Jul 05 2021,FTM,0,2508982424.20,408982424.20,315000000.00,315000000.00,630000000.00,840000000.00
Jul 03 2021,FTM,0,2507510829.40,407510829.40,315000000.00,315000000.00,630000000.00,840000000.00
Jun 30 2021,FTM,0,2505303437.21,405303437.21,315000000.00,315000000.00,630000000.00,840000000.00
Jun 28 2021,FTM,0,2503831842.41,403831842.41,315000000.00,315000000.00,630000000.00,840000000.00
Jun 26 2021,FTM,0,2502360247.61,402360247.61,315000000.00,315000000.00,630000000.00,840000000.00
Jun 23 2021,FTM,0,2500152855.41,400152855.41,315000000.00,315000000.00,630000000.00,840000000.00
Jun 21 2021,FTM,0,2498681260.62,398681260.62,315000000.00,315000000.00,630000000.00,840000000.00
Jun 18 2021,FTM,0,2496473868.42,396473868.42,315000000.00,315000000.00,630000000.00,840000000.00
Jun 16 2021,FTM,0,2495002273.62,395002273.62,315000000.00,315000000.00,630000000.00,840000000.00
Jun 13 2021,FTM,0,2492794881.42,392794881.42,315000000.00,315000000.00,630000000.00,840000000.00
Jun 11 2021,FTM,0,2491323286.63,391323286.63,315000000.00,315000000.00,630000000.00,840000000.00
Jun 08 2021,FTM,0,2489115894.43,389115894.43,315000000.00,315000000.00,630000000.00,840000000.00
Jun 06 2021,FTM,0,2487644299.63,387644299.63,315000000.00,315000000.00,630000000.00,840000000.00
Jun 04 2021,FTM,0,2486172704.83,386172704.83,315000000.00,315000000.00,630000000.00,840000000.00
Jun 01 2021,FTM,0,2483965312.63,383965312.63,315000000.00,315000000.00,630000000.00,840000000.00
May 30 2021,FTM,0,2482493717.84,382493717.84,315000000.00,315000000.00,630000000.00,840000000.00
May 27 2021,FTM,0,2480286325.64,380286325.64,315000000.00,315000000.00,630000000.00,840000000.00
May 25 2021,FTM,0,2478814730.84,378814730.84,315000000.00,315000000.00,630000000.00,840000000.00
May 22 2021,FTM,0,2476607338.64,376607338.64,315000000.00,315000000.00,630000000.00,840000000.00
May 20 2021,FTM,0,2475135743.85,375135743.85,315000000.00,315000000.00,630000000.00,840000000.00
May 17 2021,FTM,0,2472928351.65,372928351.65,315000000.00,315000000.00,630000000.00,840000000.00
May 15 2021,FTM,0,2471456756.85,371456756.85,315000000.00,315000000.00,630000000.00,840000000.00
May 13 2021,FTM,0,2469985162.05,369985162.05,315000000.00,315000000.00,630000000.00,840000000.00
May 10 2021,FTM,0,2467777769.86,367777769.86,315000000.00,315000000.00,630000000.00,840000000.00
May 10 2021,FTM,0,2467777769.86,367777769.86,315000000.00,315000000.00,630000000.00,840000000.00
May 08 2021,FTM,0,2466306175.06,366306175.06,315000000.00,315000000.00,630000000.00,840000000.00
May 05 2021,FTM,0,2464098782.86,364098782.86,315000000.00,315000000.00,630000000.00,840000000.00
May 03 2021,FTM,0,2462627188.06,362627188.06,315000000.00,315000000.00,630000000.00,840000000.00
Apr 30 2021,FTM,0,2460419795.87,360419795.87,315000000.00,315000000.00,630000000.00,840000000.00
Apr 28 2021,FTM,0,2458948201.07,358948201.07,315000000.00,315000000.00,630000000.00,840000000.00
Apr 25 2021,FTM,0,2456740808.87,356740808.87,315000000.00,315000000.00,630000000.00,840000000.00
Apr 23 2021,FTM,0,2455269214.07,355269214.07,315000000.00,315000000.00,630000000.00,840000000.00
