Date,Symbol,Available Supply,Unlocked Supply,Partners & Reserve,Foundation,Community,Backers,Core Contributors
Jul 05 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jul 01 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jun 27 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jun 22 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jun 18 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jun 14 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jun 10 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jun 06 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
Jun 01 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
May 28 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
May 24 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
May 20 2028,ROSE,7090000000.00,7090000000.00,375000000.00,750000000.00,1665000000.00,2300000000.00,2000000000.00
May 16 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
May 11 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
May 07 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
May 03 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Apr 29 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Apr 25 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Apr 20 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Apr 16 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Apr 12 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Apr 08 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Apr 03 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Mar 30 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Mar 26 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Mar 22 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Mar 18 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Mar 13 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Mar 09 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Mar 05 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Mar 01 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Feb 26 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Feb 21 2028,ROSE,7034000000.00,7034000000.00,362500000.00,725000000.00,1646500000.00,2300000000.00,2000000000.00
Feb 17 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Feb 13 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Feb 09 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Feb 05 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Jan 31 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Jan 27 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Jan 23 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Jan 19 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Jan 15 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Jan 10 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Jan 06 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Jan 02 2028,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Dec 29 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Dec 25 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Dec 20 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Dec 16 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Dec 12 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Dec 08 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Dec 04 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Nov 29 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Nov 25 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Nov 21 2027,ROSE,6978000000.00,6978000000.00,350000000.00,700000000.00,1628000000.00,2300000000.00,2000000000.00
Nov 17 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Nov 13 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Nov 08 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Nov 04 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Oct 31 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Oct 27 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Oct 23 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Oct 18 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Oct 14 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Oct 10 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Oct 06 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Oct 02 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Sep 27 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Sep 23 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Sep 19 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Sep 15 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Sep 11 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Sep 06 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Sep 02 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Aug 29 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Aug 25 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Aug 21 2027,ROSE,6922000000.00,6922000000.00,337500000.00,675000000.00,1609500000.00,2300000000.00,2000000000.00
Aug 16 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Aug 12 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Aug 08 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Aug 04 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jul 31 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jul 26 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jul 22 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jul 18 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jul 14 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jul 10 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jul 05 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jul 01 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jun 27 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jun 23 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jun 19 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jun 14 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jun 10 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jun 06 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
Jun 02 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
May 29 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
May 24 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
May 20 2027,ROSE,6866000000.00,6866000000.00,325000000.00,650000000.00,1591000000.00,2300000000.00,2000000000.00
May 16 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
May 12 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
May 08 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
May 03 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Apr 29 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Apr 25 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Apr 21 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Apr 17 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Apr 12 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Apr 08 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Apr 04 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Mar 31 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Mar 27 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Mar 22 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Mar 18 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Mar 14 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Mar 10 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Mar 06 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Mar 01 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Feb 25 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Feb 21 2027,ROSE,6810000000.00,6810000000.00,312500000.00,625000000.00,1572500000.00,2300000000.00,2000000000.00
Feb 17 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Feb 12 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Feb 08 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Feb 04 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Jan 31 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Jan 27 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Jan 22 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Jan 18 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Jan 14 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Jan 10 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Jan 06 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Jan 01 2027,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Dec 28 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Dec 24 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Dec 20 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Dec 16 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Dec 11 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Dec 07 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Dec 03 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Nov 29 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Nov 25 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Nov 20 2026,ROSE,6754000000.00,6754000000.00,300000000.00,600000000.00,1554000000.00,2300000000.00,2000000000.00
Nov 16 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Nov 12 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Nov 08 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Nov 04 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Oct 30 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Oct 26 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Oct 22 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Oct 18 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Oct 14 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Oct 09 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Oct 05 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Oct 01 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Sep 27 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Sep 23 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Sep 18 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Sep 14 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Sep 10 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Sep 06 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Sep 02 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Aug 28 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Aug 24 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Aug 20 2026,ROSE,6698000000.00,6698000000.00,287500000.00,575000000.00,1535500000.00,2300000000.00,2000000000.00
Aug 16 2026,ROSE,6642000000.00,6642000000.00,275000000.00,550000000.00,1517000000.00,2300000000.00,2000000000.00
Aug 12 2026,ROSE,6642000000.00,6642000000.00,275000000.00,550000000.00,1517000000.00,2300000000.00,2000000000.00
Aug 07 2026,ROSE,6642000000.00,6642000000.00,275000000.00,550000000.00,1517000000.00,2300000000.00,2000000000.00
Aug 03 2026,ROSE,6642000000.00,6642000000.00,275000000.00,550000000.00,1517000000.00,2300000000.00,2000000000.00
Jul 30 2026,ROSE,6642000000.00,6642000000.00,275000000.00,550000000.00,1517000000.00,2300000000.00,2000000000.00
Jul 26 2026,ROSE,6642000000.00,6642000000.00,275000000.00,550000000.00,1517000000.00,2300000000.00,2000000000.00
Jul 22 2026,ROSE,6642000000.00,6642000000.00,275000000.00,550000000.00,1517000000.00,2300000000.00,2000000000.00
