Date,Symbol,Available Supply,Unlocked Supply,Public Sale,Participation Rewards,End User Grant,Node Running Grant,Foundation,Team and Investors
Oct 29 2020,ALGO,0,5542537634.41,815188172.04,460543010.75,68215053.76,1698591397.85,500000000.00,2000000000.00
Oct 26 2020,ALGO,0,5523569892.47,810349462.37,456865591.40,67827956.99,1688526881.72,500000000.00,2000000000.00
Oct 24 2020,ALGO,0,5510924731.18,807123655.91,454413978.49,67569892.47,1681817204.30,500000000.00,2000000000.00
Oct 22 2020,ALGO,0,5498279569.89,803897849.46,451962365.59,67311827.96,1675107526.88,500000000.00,2000000000.00
Oct 20 2020,ALGO,0,5485634408.60,800672043.01,449510752.69,67053763.44,1668397849.46,500000000.00,2000000000.00
Oct 18 2020,ALGO,0,5472708333.33,797361111.11,447047222.22,66788888.89,1661511111.11,500000000.00,2000000000.00
Oct 16 2020,ALGO,0,5459708333.33,794027777.78,444580555.56,66522222.22,1654577777.78,500000000.00,2000000000.00
Oct 13 2020,ALGO,0,5440208333.33,789027777.78,440880555.56,66122222.22,1644177777.78,500000000.00,2000000000.00
Oct 11 2020,ALGO,0,5427208333.33,785694444.44,438413888.89,65855555.56,1637244444.44,500000000.00,2000000000.00
Oct 09 2020,ALGO,0,5414208333.33,782361111.11,435947222.22,65588888.89,1630311111.11,500000000.00,2000000000.00
Oct 07 2020,ALGO,0,5401208333.33,779027777.78,433480555.56,65322222.22,1623377777.78,500000000.00,2000000000.00
Oct 05 2020,ALGO,0,5388208333.33,775694444.44,431013888.89,65055555.56,1616444444.44,500000000.00,2000000000.00
Oct 03 2020,ALGO,0,5375208333.33,772361111.11,428547222.22,64788888.89,1609511111.11,500000000.00,2000000000.00
Oct 01 2020,ALGO,0,5362208333.33,769027777.78,426080555.56,64522222.22,1602577777.78,500000000.00,2000000000.00
Sep 28 2020,ALGO,0,5342708333.33,764027777.78,422380555.56,64122222.22,1592177777.78,500000000.00,2000000000.00
Sep 26 2020,ALGO,0,5329708333.33,760694444.44,419913888.89,63855555.56,1585244444.44,500000000.00,2000000000.00
Sep 24 2020,ALGO,0,5316708333.33,757361111.11,417447222.22,63588888.89,1578311111.11,500000000.00,2000000000.00
Sep 22 2020,ALGO,0,5303708333.33,754027777.78,414980555.56,63322222.22,1571377777.78,500000000.00,2000000000.00
Sep 20 2020,ALGO,0,5290708333.33,750694444.44,412513888.89,63055555.56,1564444444.44,500000000.00,2000000000.00
Sep 18 2020,ALGO,0,5278040322.58,747446236.56,410212365.59,62744623.66,1557637096.77,500000000.00,2000000000.00
Sep 15 2020,ALGO,0,5259169354.84,742607526.88,406825268.82,62260752.69,1547475806.45,500000000.00,2000000000.00
Sep 13 2020,ALGO,0,5246588709.68,739381720.43,404567204.30,61938172.04,1540701612.90,500000000.00,2000000000.00
Sep 11 2020,ALGO,0,5234008064.52,736155913.98,402309139.78,61615591.40,1533927419.35,500000000.00,2000000000.00
Sep 09 2020,ALGO,0,5221427419.35,732930107.53,400051075.27,61293010.75,1527153225.81,500000000.00,2000000000.00
Sep 07 2020,ALGO,0,5208846774.19,729704301.08,397793010.75,60970430.11,1520379032.26,500000000.00,2000000000.00
Sep 05 2020,ALGO,0,5196266129.03,726478494.62,395534946.24,60647849.46,1513604838.71,500000000.00,2000000000.00
Sep 03 2020,ALGO,0,5183685483.87,723252688.17,393276881.72,60325268.82,1506830645.16,500000000.00,2000000000.00
Aug 31 2020,ALGO,0,5164814516.13,718413978.49,389889784.95,59841397.85,1496669354.84,500000000.00,2000000000.00
Aug 29 2020,ALGO,0,5152233870.97,715188172.04,387631720.43,59518817.20,1489895161.29,500000000.00,2000000000.00
Aug 27 2020,ALGO,0,5139653225.81,711962365.59,385373655.91,59196236.56,1483120967.74,500000000.00,2000000000.00
Aug 25 2020,ALGO,0,5127072580.65,708736559.14,383115591.40,58873655.91,1476346774.19,500000000.00,2000000000.00
Aug 23 2020,ALGO,0,5114491935.48,705510752.69,380857526.88,58551075.27,1469572580.65,500000000.00,2000000000.00
Aug 21 2020,ALGO,0,5101911290.32,702284946.24,378599462.37,58228494.62,1462798387.10,500000000.00,2000000000.00
Aug 18 2020,ALGO,0,5083193548.39,697446236.56,375263440.86,57795698.92,1452688172.04,500000000.00,2000000000.00
Aug 16 2020,ALGO,0,5070806451.61,694220430.11,373069892.47,57537634.41,1445978494.62,500000000.00,2000000000.00
Aug 14 2020,ALGO,0,5058419354.84,690994623.66,370876344.09,57279569.89,1439268817.20,500000000.00,2000000000.00
Aug 12 2020,ALGO,0,5046032258.06,687768817.20,368682795.70,57021505.38,1432559139.78,500000000.00,2000000000.00
Aug 10 2020,ALGO,0,5033645161.29,684543010.75,366489247.31,56763440.86,1425849462.37,500000000.00,2000000000.00
Aug 08 2020,ALGO,0,5021258064.52,681317204.30,364295698.92,56505376.34,1419139784.95,500000000.00,2000000000.00
Aug 06 2020,ALGO,0,5008870967.74,678091397.85,362102150.54,56247311.83,1412430107.53,500000000.00,2000000000.00
Aug 03 2020,ALGO,0,4990290322.58,673252688.17,358811827.96,55860215.05,1402365591.40,500000000.00,2000000000.00
Aug 01 2020,ALGO,0,4977903225.81,670026881.72,356618279.57,55602150.54,1395655913.98,500000000.00,2000000000.00
Jul 30 2020,ALGO,0,4965516129.03,666801075.27,354424731.18,55344086.02,1388946236.56,500000000.00,2000000000.00
Jul 28 2020,ALGO,0,4953129032.26,663575268.82,352231182.80,55086021.51,1382236559.14,500000000.00,2000000000.00
Jul 26 2020,ALGO,0,4940741935.48,660349462.37,350037634.41,54827956.99,1375526881.72,500000000.00,2000000000.00
Jul 24 2020,ALGO,0,4928354838.71,657123655.91,347844086.02,54569892.47,1368817204.30,500000000.00,2000000000.00
Jul 21 2020,ALGO,0,4909774193.55,652284946.24,344553763.44,54182795.70,1358752688.17,500000000.00,2000000000.00
Jul 19 2020,ALGO,0,4901000000.00,650000000.00,343000000.00,54000000.00,1354000000.00,500000000.00,2000000000.00
Jul 17 2020,ALGO,0,4884552777.78,645694444.44,340158333.33,53655555.56,1345044444.44,500000000.00,2000000000.00
Jul 15 2020,ALGO,0,4871819444.44,642361111.11,337958333.33,53388888.89,1338111111.11,500000000.00,2000000000.00
Jul 13 2020,ALGO,0,4859086111.11,639027777.78,335758333.33,53122222.22,1331177777.78,500000000.00,2000000000.00
Jul 11 2020,ALGO,0,4846352777.78,635694444.44,333558333.33,52855555.56,1324244444.44,500000000.00,2000000000.00
Jul 09 2020,ALGO,0,4833619444.44,632361111.11,331358333.33,52588888.89,1317311111.11,500000000.00,2000000000.00
Jul 06 2020,ALGO,0,4814519444.44,627361111.11,328058333.33,52188888.89,1306911111.11,500000000.00,2000000000.00
Jul 04 2020,ALGO,0,4801786111.11,624027777.78,325858333.33,51922222.22,1299977777.78,500000000.00,2000000000.00
Jul 02 2020,ALGO,0,4789052777.78,620694444.44,323658333.33,51655555.56,1293044444.44,500000000.00,2000000000.00
Jun 30 2020,ALGO,0,4776319444.44,617361111.11,321458333.33,51388888.89,1286111111.11,500000000.00,2000000000.00
Jun 28 2020,ALGO,0,4763586111.11,614027777.78,319258333.33,51122222.22,1279177777.78,500000000.00,2000000000.00
Jun 26 2020,ALGO,0,4750852777.78,610694444.44,317058333.33,50855555.56,1272244444.44,500000000.00,2000000000.00
Jun 23 2020,ALGO,0,4731752777.78,605694444.44,313758333.33,50455555.56,1261844444.44,500000000.00,2000000000.00
Jun 21 2020,ALGO,0,4719019444.44,602361111.11,311558333.33,50188888.89,1254911111.11,500000000.00,2000000000.00
Jun 19 2020,ALGO,0,4710000000.00,600000000.00,310000000.00,50000000.00,1250000000.00,500000000.00,2000000000.00
Jun 17 2020,ALGO,0,4691583333.33,593750000.00,306833333.33,49666666.67,1241333333.33,500000000.00,2000000000.00
Jun 15 2020,ALGO,0,4677325268.82,588911290.32,304381720.43,49408602.15,1234623655.91,500000000.00,2000000000.00
Jun 13 2020,ALGO,0,4663067204.30,584072580.65,301930107.53,49150537.63,1227913978.49,500000000.00,2000000000.00
Jun 11 2020,ALGO,0,4648809139.78,579233870.97,299478494.62,48892473.12,1221204301.08,500000000.00,2000000000.00
Jun 08 2020,ALGO,0,4627422043.01,571975806.45,295801075.27,48505376.34,1211139784.95,500000000.00,2000000000.00
Jun 06 2020,ALGO,0,4613163978.49,567137096.77,293349462.37,48247311.83,1204430107.53,500000000.00,2000000000.00
Jun 04 2020,ALGO,0,4598905913.98,562298387.10,290897849.46,47989247.31,1197720430.11,500000000.00,2000000000.00
Jun 02 2020,ALGO,0,4584647849.46,557459677.42,288446236.56,47731182.80,1191010752.69,500000000.00,2000000000.00
May 31 2020,ALGO,0,4570389784.95,552620967.74,285994623.66,47473118.28,1184301075.27,500000000.00,2000000000.00
May 29 2020,ALGO,0,4556131720.43,547782258.06,283543010.75,47215053.76,1177591397.85,500000000.00,2000000000.00
May 26 2020,ALGO,0,4534744623.66,540524193.55,279865591.40,46827956.99,1167526881.72,500000000.00,2000000000.00
May 24 2020,ALGO,0,4520486559.14,535685483.87,277413978.49,46569892.47,1160817204.30,500000000.00,2000000000.00
May 22 2020,ALGO,0,4506228494.62,530846774.19,274962365.59,46311827.96,1154107526.88,500000000.00,2000000000.00
May 20 2020,ALGO,0,4491970430.11,526008064.52,272510752.69,46053763.44,1147397849.46,500000000.00,2000000000.00
May 18 2020,ALGO,0,4478655555.56,522361111.11,269994444.44,45788888.89,1140511111.11,500000000.00,2000000000.00
May 16 2020,ALGO,0,4465588888.89,519027777.78,267461111.11,45522222.22,1133577777.78,500000000.00,2000000000.00
May 14 2020,ALGO,0,4452522222.22,515694444.44,264927777.78,45255555.56,1126644444.44,500000000.00,2000000000.00
May 11 2020,ALGO,0,4432922222.22,510694444.44,261127777.78,44855555.56,1116244444.44,500000000.00,2000000000.00
May 09 2020,ALGO,0,4419855555.56,507361111.11,258594444.44,44588888.89,1109311111.11,500000000.00,2000000000.00
May 07 2020,ALGO,0,4406788888.89,504027777.78,256061111.11,44322222.22,1102377777.78,500000000.00,2000000000.00
May 05 2020,ALGO,0,4393722222.22,500694444.44,253527777.78,44055555.56,1095444444.44,500000000.00,2000000000.00
May 03 2020,ALGO,0,4380655555.56,497361111.11,250994444.44,43788888.89,1088511111.11,500000000.00,2000000000.00
May 01 2020,ALGO,0,4367588888.89,494027777.78,248461111.11,43522222.22,1081577777.78,500000000.00,2000000000.00
Apr 28 2020,ALGO,0,4347988888.89,489027777.78,244661111.11,43122222.22,1071177777.78,500000000.00,2000000000.00
Apr 26 2020,ALGO,0,4334922222.22,485694444.44,242127777.78,42855555.56,1064244444.44,500000000.00,2000000000.00
Apr 24 2020,ALGO,0,4321855555.56,482361111.11,239594444.44,42588888.89,1057311111.11,500000000.00,2000000000.00
Apr 22 2020,ALGO,0,4308788888.89,479027777.78,237061111.11,42322222.22,1050377777.78,500000000.00,2000000000.00
Apr 20 2020,ALGO,0,4295722222.22,475694444.44,234527777.78,42055555.56,1043444444.44,500000000.00,2000000000.00
Apr 18 2020,ALGO,0,4283091397.85,472446236.56,232161290.32,41795698.92,1036688172.04,500000000.00,2000000000.00
Apr 16 2020,ALGO,0,4270575268.82,469220430.11,229838709.68,41537634.41,1029978494.62,500000000.00,2000000000.00
Apr 13 2020,ALGO,0,4251801075.27,464381720.43,226354838.71,41150537.63,1019913978.49,500000000.00,2000000000.00
Apr 11 2020,ALGO,0,4239284946.24,461155913.98,224032258.06,40892473.12,1013204301.08,500000000.00,2000000000.00
Apr 09 2020,ALGO,0,4226768817.20,457930107.53,221709677.42,40634408.60,1006494623.66,500000000.00,2000000000.00
Apr 07 2020,ALGO,0,4214252688.17,454704301.08,219387096.77,40376344.09,999784946.24,500000000.00,2000000000.00
Apr 05 2020,ALGO,0,4201736559.14,451478494.62,217064516.13,40118279.57,993075268.82,500000000.00,2000000000.00
Apr 03 2020,ALGO,0,4189220430.11,448252688.17,214741935.48,39860215.05,986365591.40,500000000.00,2000000000.00
Mar 31 2020,ALGO,0,4170446236.56,443413978.49,211258064.52,39473118.28,976301075.27,500000000.00,2000000000.00
Mar 29 2020,ALGO,0,4157930107.53,440188172.04,208935483.87,39215053.76,969591397.85,500000000.00,2000000000.00
Mar 27 2020,ALGO,0,4145413978.49,436962365.59,206612903.23,38956989.25,962881720.43,500000000.00,2000000000.00
Mar 25 2020,ALGO,0,4132897849.46,433736559.14,204290322.58,38698924.73,956172043.01,500000000.00,2000000000.00
Mar 23 2020,ALGO,0,4120381720.43,430510752.69,201967741.94,38440860.22,949462365.59,500000000.00,2000000000.00
Mar 21 2020,ALGO,0,4107865591.40,427284946.24,199645161.29,38182795.70,942752688.17,500000000.00,2000000000.00
Mar 19 2020,ALGO,0,4099000000.00,425000000.00,198000000.00,38000000.00,938000000.00,500000000.00,2000000000.00
Mar 16 2020,ALGO,0,4075028735.63,418821839.08,193798850.57,37382183.91,925025862.07,500000000.00,2000000000.00
Mar 14 2020,ALGO,0,4061649425.29,415373563.22,191454022.99,37037356.32,917784482.76,500000000.00,2000000000.00
Mar 12 2020,ALGO,0,4048270114.94,411925287.36,189109195.40,36692528.74,910543103.45,500000000.00,2000000000.00
Mar 10 2020,ALGO,0,4034890804.60,408477011.49,186764367.82,36347701.15,903301724.14,500000000.00,2000000000.00
Mar 08 2020,ALGO,0,4021511494.25,405028735.63,184419540.23,36002873.56,896060344.83,500000000.00,2000000000.00
Mar 06 2020,ALGO,0,4008132183.91,401580459.77,182074712.64,35658045.98,888818965.52,500000000.00,2000000000.00
Mar 03 2020,ALGO,0,3988063218.39,396408045.98,178557471.26,35140804.60,877956896.55,500000000.00,2000000000.00
Mar 01 2020,ALGO,0,3974683908.05,392959770.11,176212643.68,34795977.01,870715517.24,500000000.00,2000000000.00
Feb 28 2020,ALGO,0,3961304597.70,389511494.25,173867816.09,34451149.43,863474137.93,500000000.00,2000000000.00
Feb 26 2020,ALGO,0,3947925287.36,386063218.39,171522988.51,34106321.84,856232758.62,500000000.00,2000000000.00
Feb 24 2020,ALGO,0,3934545977.01,382614942.53,169178160.92,33761494.25,848991379.31,500000000.00,2000000000.00
Feb 22 2020,ALGO,0,3921166666.67,379166666.67,166833333.33,33416666.67,841750000.00,500000000.00,2000000000.00
Feb 20 2020,ALGO,0,3907787356.32,375718390.80,164488505.75,33071839.08,834508620.69,500000000.00,2000000000.00
Feb 17 2020,ALGO,0,3889250000.00,370833333.33,161416666.67,32666666.67,824333333.33,500000000.00,2000000000.00
Feb 15 2020,ALGO,0,3877056451.61,367607526.88,159416666.67,32408602.15,817623655.91,500000000.00,2000000000.00
Feb 13 2020,ALGO,0,3864862903.23,364381720.43,157416666.67,32150537.63,810913978.49,500000000.00,2000000000.00
Feb 11 2020,ALGO,0,3852669354.84,361155913.98,155416666.67,31892473.12,804204301.08,500000000.00,2000000000.00
Feb 09 2020,ALGO,0,3840475806.45,357930107.53,153416666.67,31634408.60,797494623.66,500000000.00,2000000000.00
Feb 07 2020,ALGO,0,3828282258.06,354704301.08,151416666.67,31376344.09,790784946.24,500000000.00,2000000000.00
Feb 04 2020,ALGO,0,3809991935.48,349865591.40,148416666.67,30989247.31,780720430.11,500000000.00,2000000000.00
Feb 02 2020,ALGO,0,3797798387.10,346639784.95,146416666.67,30731182.80,774010752.69,500000000.00,2000000000.00
Jan 31 2020,ALGO,0,3785604838.71,343413978.49,144416666.67,30473118.28,767301075.27,500000000.00,2000000000.00
Jan 29 2020,ALGO,0,3773411290.32,340188172.04,142416666.67,30215053.76,760591397.85,500000000.00,2000000000.00
Jan 27 2020,ALGO,0,3761217741.94,336962365.59,140416666.67,29956989.25,753881720.43,500000000.00,2000000000.00
Jan 25 2020,ALGO,0,3749024193.55,333736559.14,138416666.67,29698924.73,747172043.01,500000000.00,2000000000.00
Jan 23 2020,ALGO,0,3736830645.16,330510752.69,136416666.67,29440860.22,740462365.59,500000000.00,2000000000.00
Jan 20 2020,ALGO,0,3718540322.58,325672043.01,133416666.67,29053763.44,730397849.46,500000000.00,2000000000.00
Jan 18 2020,ALGO,0,3706500000.00,322446236.56,131569892.47,28795698.92,723688172.04,500000000.00,2000000000.00
Jan 16 2020,ALGO,0,3694500000.00,319220430.11,129763440.86,28537634.41,716978494.62,500000000.00,2000000000.00
Jan 14 2020,ALGO,0,3682500000.00,315994623.66,127956989.25,28279569.89,710268817.20,500000000.00,2000000000.00
Jan 12 2020,ALGO,0,3670500000.00,312768817.20,126150537.63,28021505.38,703559139.78,500000000.00,2000000000.00
Jan 10 2020,ALGO,0,3658500000.00,309543010.75,124344086.02,27763440.86,696849462.37,500000000.00,2000000000.00
Jan 07 2020,ALGO,0,3640500000.00,304704301.08,121634408.60,27376344.09,686784946.24,500000000.00,2000000000.00
Jan 05 2020,ALGO,0,3628500000.00,301478494.62,119827956.99,27118279.57,680075268.82,500000000.00,2000000000.00
Jan 03 2020,ALGO,0,3616500000.00,298252688.17,118021505.38,26860215.05,673365591.40,500000000.00,2000000000.00
Jan 01 2020,ALGO,0,3604500000.00,295026881.72,116215053.76,26602150.54,666655913.98,500000000.00,2000000000.00
Dec 30 2019,ALGO,0,3592500000.00,291801075.27,114408602.15,26344086.02,659946236.56,500000000.00,2000000000.00
Dec 28 2019,ALGO,0,3580500000.00,288575268.82,112602150.54,26086021.51,653236559.14,500000000.00,2000000000.00
Dec 26 2019,ALGO,0,3568500000.00,285349462.37,110795698.92,25827956.99,646526881.72,500000000.00,2000000000.00
Dec 23 2019,ALGO,0,3550500000.00,280510752.69,108086021.51,25440860.22,636462365.59,500000000.00,2000000000.00
Dec 21 2019,ALGO,0,3538500000.00,277284946.24,106279569.89,25182795.70,629752688.17,500000000.00,2000000000.00
Dec 19 2019,ALGO,0,3530000000.00,275000000.00,105000000.00,25000000.00,625000000.00,500000000.00,2000000000.00
Dec 17 2019,ALGO,0,3514241666.67,270694444.44,102847222.22,24655555.56,616044444.44,500000000.00,2000000000.00
Dec 15 2019,ALGO,0,3502041666.67,267361111.11,101180555.56,24388888.89,609111111.11,500000000.00,2000000000.00
Dec 13 2019,ALGO,0,3489841666.67,264027777.78,99513888.89,24122222.22,602177777.78,500000000.00,2000000000.00
Dec 10 2019,ALGO,0,3471541666.67,259027777.78,97013888.89,23722222.22,591777777.78,500000000.00,2000000000.00
Dec 08 2019,ALGO,0,3459341666.67,255694444.44,95347222.22,23455555.56,584844444.44,500000000.00,2000000000.00
Dec 06 2019,ALGO,0,3447141666.67,252361111.11,93680555.56,23188888.89,577911111.11,500000000.00,2000000000.00
Dec 04 2019,ALGO,0,3434941666.67,249027777.78,92013888.89,22922222.22,570977777.78,500000000.00,2000000000.00
Dec 02 2019,ALGO,0,3422741666.67,245694444.44,90347222.22,22655555.56,564044444.44,500000000.00,2000000000.00
Nov 30 2019,ALGO,0,3410541666.67,242361111.11,88680555.56,22388888.89,557111111.11,500000000.00,2000000000.00
Nov 28 2019,ALGO,0,3398341666.67,239027777.78,87013888.89,22122222.22,550177777.78,500000000.00,2000000000.00
Nov 25 2019,ALGO,0,3380041666.67,234027777.78,84513888.89,21722222.22,539777777.78,500000000.00,2000000000.00
Nov 23 2019,ALGO,0,3367841666.67,230694444.44,82847222.22,21455555.56,532844444.44,500000000.00,2000000000.00
Nov 21 2019,ALGO,0,3355641666.67,227361111.11,81180555.56,21188888.89,525911111.11,500000000.00,2000000000.00
Nov 19 2019,ALGO,0,3347000000.00,225000000.00,80000000.00,21000000.00,521000000.00,500000000.00,2000000000.00
Nov 17 2019,ALGO,0,3332000000.00,220833333.33,78166666.67,20666666.67,512333333.33,500000000.00,2000000000.00
Nov 15 2019,ALGO,0,3320387096.77,217607526.88,76747311.83,20408602.15,505623655.91,500000000.00,2000000000.00
Nov 12 2019,ALGO,0,3302967741.94,212768817.20,74618279.57,20021505.38,495559139.78,500000000.00,2000000000.00
Nov 10 2019,ALGO,0,3291354838.71,209543010.75,73198924.73,19763440.86,488849462.37,500000000.00,2000000000.00
Nov 08 2019,ALGO,0,3279741935.48,206317204.30,71779569.89,19505376.34,482139784.95,500000000.00,2000000000.00
Nov 06 2019,ALGO,0,3268129032.26,203091397.85,70360215.05,19247311.83,475430107.53,500000000.00,2000000000.00
Nov 04 2019,ALGO,0,3256516129.03,199865591.40,68940860.22,18989247.31,468720430.11,500000000.00,2000000000.00
Nov 02 2019,ALGO,0,3244903225.81,196639784.95,67521505.38,18731182.80,462010752.69,500000000.00,2000000000.00
Oct 31 2019,ALGO,0,3233290322.58,193413978.49,66102150.54,18473118.28,455301075.27,500000000.00,2000000000.00
Oct 28 2019,ALGO,0,3215870967.74,188575268.82,63973118.28,18086021.51,445236559.14,500000000.00,2000000000.00
Oct 26 2019,ALGO,0,3204258064.52,185349462.37,62553763.44,17827956.99,438526881.72,500000000.00,2000000000.00
Oct 24 2019,ALGO,0,3192645161.29,182123655.91,61134408.60,17569892.47,431817204.30,500000000.00,2000000000.00
Oct 22 2019,ALGO,0,3181032258.06,178897849.46,59715053.76,17311827.96,425107526.88,500000000.00,2000000000.00
Oct 20 2019,ALGO,0,3169419354.84,175672043.01,58295698.92,17053763.44,418397849.46,500000000.00,2000000000.00
Oct 18 2019,ALGO,0,3157658333.33,172361111.11,56997222.22,16788888.89,411511111.11,500000000.00,2000000000.00
Oct 15 2019,ALGO,0,3139958333.33,167361111.11,55097222.22,16388888.89,401111111.11,500000000.00,2000000000.00
Oct 13 2019,ALGO,0,3128158333.33,164027777.78,53830555.56,16122222.22,394177777.78,500000000.00,2000000000.00
Oct 11 2019,ALGO,0,3116358333.33,160694444.44,52563888.89,15855555.56,387244444.44,500000000.00,2000000000.00
Oct 09 2019,ALGO,0,3104558333.33,157361111.11,51297222.22,15588888.89,380311111.11,500000000.00,2000000000.00
Oct 07 2019,ALGO,0,3092758333.33,154027777.78,50030555.56,15322222.22,373377777.78,500000000.00,2000000000.00
Oct 05 2019,ALGO,0,3080958333.33,150694444.44,48763888.89,15055555.56,366444444.44,500000000.00,2000000000.00
Oct 03 2019,ALGO,0,3069158333.33,147361111.11,47497222.22,14788888.89,359511111.11,500000000.00,2000000000.00
Sep 30 2019,ALGO,0,3051458333.33,142361111.11,45597222.22,14388888.89,349111111.11,500000000.00,2000000000.00
Sep 28 2019,ALGO,0,3039658333.33,139027777.78,44330555.56,14122222.22,342177777.78,500000000.00,2000000000.00
Sep 26 2019,ALGO,0,3027858333.33,135694444.44,43063888.89,13855555.56,335244444.44,500000000.00,2000000000.00
Sep 24 2019,ALGO,0,3016058333.33,132361111.11,41797222.22,13588888.89,328311111.11,500000000.00,2000000000.00
Sep 22 2019,ALGO,0,3004258333.33,129027777.78,40530555.56,13322222.22,321377777.78,500000000.00,2000000000.00
Sep 20 2019,ALGO,0,2992458333.33,125694444.44,39263888.89,13055555.56,314444444.44,500000000.00,2000000000.00
Sep 17 2019,ALGO,0,2975333333.33,120833333.33,37666666.67,12583333.33,304250000.00,500000000.00,2000000000.00
Sep 15 2019,ALGO,0,2963978494.62,117607526.88,36634408.60,12260752.69,297475806.45,500000000.00,2000000000.00
Sep 13 2019,ALGO,0,2952623655.91,114381720.43,35602150.54,11938172.04,290701612.90,500000000.00,2000000000.00
Sep 11 2019,ALGO,0,2941268817.20,111155913.98,34569892.47,11615591.40,283927419.35,500000000.00,2000000000.00
Sep 09 2019,ALGO,0,2929913978.49,107930107.53,33537634.41,11293010.75,277153225.81,500000000.00,2000000000.00
Sep 07 2019,ALGO,0,2918559139.78,104704301.08,32505376.34,10970430.11,270379032.26,500000000.00,2000000000.00
Sep 05 2019,ALGO,0,2907204301.08,101478494.62,31473118.28,10647849.46,263604838.71,500000000.00,2000000000.00
Sep 02 2019,ALGO,0,2890172043.01,96639784.95,29924731.18,10163978.49,253443548.39,500000000.00,2000000000.00
Aug 31 2019,ALGO,0,2878817204.30,93413978.49,28892473.12,9841397.85,246669354.84,500000000.00,2000000000.00
Aug 29 2019,ALGO,0,2867462365.59,90188172.04,27860215.05,9518817.20,239895161.29,500000000.00,2000000000.00
Aug 27 2019,ALGO,0,2856107526.88,86962365.59,26827956.99,9196236.56,233120967.74,500000000.00,2000000000.00
Aug 25 2019,ALGO,0,2844752688.17,83736559.14,25795698.92,8873655.91,226346774.19,500000000.00,2000000000.00
Aug 23 2019,ALGO,0,2833397849.46,80510752.69,24763440.86,8551075.27,219572580.65,500000000.00,2000000000.00
Aug 20 2019,ALGO,0,2816365591.40,75672043.01,23215053.76,8067204.30,209411290.32,500000000.00,2000000000.00
Aug 18 2019,ALGO,0,2805266129.03,72446236.56,22336021.51,7795698.92,202688172.04,500000000.00,2000000000.00
Aug 16 2019,ALGO,0,2794233870.97,69220430.11,21497311.83,7537634.41,195978494.62,500000000.00,2000000000.00
Aug 14 2019,ALGO,0,2783201612.90,65994623.66,20658602.15,7279569.89,189268817.20,500000000.00,2000000000.00
Aug 12 2019,ALGO,0,2772169354.84,62768817.20,19819892.47,7021505.38,182559139.78,500000000.00,2000000000.00
Aug 10 2019,ALGO,0,2761137096.77,59543010.75,18981182.80,6763440.86,175849462.37,500000000.00,2000000000.00
Aug 08 2019,ALGO,0,2750104838.71,56317204.30,18142473.12,6505376.34,169139784.95,500000000.00,2000000000.00
Aug 05 2019,ALGO,0,2733556451.61,51478494.62,16884408.60,6118279.57,159075268.82,500000000.00,2000000000.00
Aug 03 2019,ALGO,0,2722524193.55,48252688.17,16045698.92,5860215.05,152365591.40,500000000.00,2000000000.00
Aug 01 2019,ALGO,0,2711491935.48,45026881.72,15206989.25,5602150.54,145655913.98,500000000.00,2000000000.00
Jul 30 2019,ALGO,0,2700459677.42,41801075.27,14368279.57,5344086.02,138946236.56,500000000.00,2000000000.00
Jul 28 2019,ALGO,0,2689427419.35,38575268.82,13529569.89,5086021.51,132236559.14,500000000.00,2000000000.00
Jul 26 2019,ALGO,0,2678395161.29,35349462.37,12690860.22,4827956.99,125526881.72,500000000.00,2000000000.00
Jul 23 2019,ALGO,0,2661846774.19,30510752.69,11432795.70,4440860.22,115462365.59,500000000.00,2000000000.00
Jul 21 2019,ALGO,0,2650814516.13,27284946.24,10594086.02,4182795.70,108752688.17,500000000.00,2000000000.00
Jul 19 2019,ALGO,0,2643000000.00,25000000.00,10000000.00,4000000.00,104000000.00,500000000.00,2000000000.00
Jul 17 2019,ALGO,0,2630686111.11,22847222.22,9138888.89,3655555.56,95044444.44,500000000.00,2000000000.00
Jul 15 2019,ALGO,0,2621152777.78,21180555.56,8472222.22,3388888.89,88111111.11,500000000.00,2000000000.00
Jul 13 2019,ALGO,0,2611619444.44,19513888.89,7805555.56,3122222.22,81177777.78,500000000.00,2000000000.00
Jul 11 2019,ALGO,0,2602086111.11,17847222.22,7138888.89,2855555.56,74244444.44,500000000.00,2000000000.00
Jul 08 2019,ALGO,0,2587786111.11,15347222.22,6138888.89,2455555.56,63844444.44,500000000.00,2000000000.00
Jul 06 2019,ALGO,0,2578252777.78,13680555.56,5472222.22,2188888.89,56911111.11,500000000.00,2000000000.00
Jul 04 2019,ALGO,0,2568719444.44,12013888.89,4805555.56,1922222.22,49977777.78,500000000.00,2000000000.00
Jul 02 2019,ALGO,0,2559186111.11,10347222.22,4138888.89,1655555.56,43044444.44,500000000.00,2000000000.00
Jun 30 2019,ALGO,0,2549652777.78,8680555.56,3472222.22,1388888.89,36111111.11,500000000.00,2000000000.00
Jun 28 2019,ALGO,0,2540119444.44,7013888.89,2805555.56,1122222.22,29177777.78,500000000.00,2000000000.00
Jun 25 2019,ALGO,0,2525819444.44,4513888.89,1805555.56,722222.22,18777777.78,500000000.00,2000000000.00
Jun 23 2019,ALGO,0,2516286111.11,2847222.22,1138888.89,455555.56,11844444.44,500000000.00,2000000000.00
Jun 21 2019,ALGO,0,2506752777.78,1180555.56,472222.22,188888.89,4911111.11,500000000.00,2000000000.00
