Date,Symbol,Available Supply,Unlocked Supply,Private Sale Investors,Team,Foundation,Ecosystem Reserve,Binance Launchpool
Mar 02 2025,SEI,3569294340.74,3569294340.74,362557077.63,217415115.01,740930869.27,1948391278.84,300000000.00
Feb 27 2025,SEI,3554208439.64,3554208439.64,357077625.57,214129244.25,738056125.94,1944945443.88,300000000.00
Feb 24 2025,SEI,3539122538.54,3539122538.54,351598173.52,210843373.49,735181382.61,1941499608.92,300000000.00
Feb 21 2025,SEI,3524036637.44,3524036637.44,346118721.46,207557502.74,732306639.29,1938053773.95,300000000.00
Feb 18 2025,SEI,3508950736.34,3508950736.34,340639269.41,204271631.98,729431895.96,1934607938.99,300000000.00
Feb 15 2025,SEI,3493864835.24,3493864835.24,335159817.35,200985761.23,726557152.64,1931162104.03,300000000.00
Feb 12 2025,SEI,3478778934.14,3478778934.14,329680365.30,197699890.47,723682409.31,1927716269.07,300000000.00
Feb 09 2025,SEI,3463693033.04,3463693033.04,324200913.24,194414019.72,720807665.98,1924270434.10,300000000.00
Feb 06 2025,SEI,3448607131.94,3448607131.94,318721461.19,191128148.96,717932922.66,1920824599.14,300000000.00
Feb 03 2025,SEI,3433521230.84,3433521230.84,313242009.13,187842278.20,715058179.33,1917378764.18,300000000.00
Jan 31 2025,SEI,3418435329.74,3418435329.74,307762557.08,184556407.45,712183436.00,1913932929.21,300000000.00
Jan 28 2025,SEI,3403349428.64,3403349428.64,302283105.02,181270536.69,709308692.68,1910487094.25,300000000.00
Jan 25 2025,SEI,3388263527.54,3388263527.54,296803652.97,177984665.94,706433949.35,1907041259.29,300000000.00
Jan 22 2025,SEI,3373177626.44,3373177626.44,291324200.91,174698795.18,703559206.02,1903595424.33,300000000.00
Jan 19 2025,SEI,3358091725.34,3358091725.34,285844748.86,171412924.42,700684462.70,1900149589.36,300000000.00
Jan 16 2025,SEI,3343005824.24,3343005824.24,280365296.80,168127053.67,697809719.37,1896703754.40,300000000.00
Jan 13 2025,SEI,3327919923.14,3327919923.14,274885844.75,164841182.91,694934976.04,1893257919.44,300000000.00
Jan 10 2025,SEI,3312834022.04,3312834022.04,269406392.69,161555312.16,692060232.72,1889812084.47,300000000.00
Jan 07 2025,SEI,3297748120.94,3297748120.94,263926940.64,158269441.40,689185489.39,1886366249.51,300000000.00
Jan 04 2025,SEI,3282662219.84,3282662219.84,258447488.58,154983570.65,686310746.06,1882920414.55,300000000.00
Jan 01 2025,SEI,3267576318.74,3267576318.74,252968036.53,151697699.89,683436002.74,1879474579.59,300000000.00
Dec 29 2024,SEI,3252490417.64,3252490417.64,247488584.47,148411829.13,680561259.41,1876028744.62,300000000.00
Dec 26 2024,SEI,3237404516.54,3237404516.54,242009132.42,145125958.38,677686516.08,1872582909.66,300000000.00
Dec 24 2024,SEI,3227347249.14,3227347249.14,238356164.38,142935377.88,675770020.53,1870285686.35,300000000.00
Dec 21 2024,SEI,3212261348.04,3212261348.04,232876712.33,139649507.12,672895277.21,1866839851.39,300000000.00
Dec 18 2024,SEI,3197175446.94,3197175446.94,227397260.27,136363636.36,670020533.88,1863394016.43,300000000.00
Dec 15 2024,SEI,3182089545.84,3182089545.84,221917808.22,133077765.61,667145790.55,1859948181.46,300000000.00
Dec 12 2024,SEI,3167003644.74,3167003644.74,216438356.16,129791894.85,664271047.23,1856502346.50,300000000.00
Dec 09 2024,SEI,3151917743.64,3151917743.64,210958904.11,126506024.10,661396303.90,1853056511.54,300000000.00
Dec 06 2024,SEI,3136831842.54,3136831842.54,205479452.05,123220153.34,658521560.57,1849610676.57,300000000.00
Dec 03 2024,SEI,3121745941.44,3121745941.44,200000000.00,119934282.58,655646817.25,1846164841.61,300000000.00
Nov 30 2024,SEI,3106660040.34,3106660040.34,194520547.95,116648411.83,652772073.92,1842719006.65,300000000.00
Nov 27 2024,SEI,3091574139.24,3091574139.24,189041095.89,113362541.07,649897330.60,1839273171.69,300000000.00
Nov 24 2024,SEI,3076488238.14,3076488238.14,183561643.84,110076670.32,647022587.27,1835827336.72,300000000.00
Nov 21 2024,SEI,3061402337.05,3061402337.05,178082191.78,106790799.56,644147843.94,1832381501.76,300000000.00
Nov 18 2024,SEI,3046316435.95,3046316435.95,172602739.73,103504928.81,641273100.62,1828935666.80,300000000.00
Nov 15 2024,SEI,3031230534.85,3031230534.85,167123287.67,100219058.05,638398357.29,1825489831.83,300000000.00
Nov 12 2024,SEI,3016144633.75,3016144633.75,161643835.62,96933187.29,635523613.96,1822043996.87,300000000.00
Nov 09 2024,SEI,3001058732.65,3001058732.65,156164383.56,93647316.54,632648870.64,1818598161.91,300000000.00
Nov 06 2024,SEI,2985972831.55,2985972831.55,150684931.51,90361445.78,629774127.31,1815152326.95,300000000.00
Nov 03 2024,SEI,2970886930.45,2970886930.45,145205479.45,87075575.03,626899383.98,1811706491.98,300000000.00
Oct 31 2024,SEI,2955801029.35,2955801029.35,139726027.40,83789704.27,624024640.66,1808260657.02,300000000.00
Oct 28 2024,SEI,2940715128.25,2940715128.25,134246575.34,80503833.52,621149897.33,1804814822.06,300000000.00
Oct 25 2024,SEI,2925629227.15,2925629227.15,128767123.29,77217962.76,618275154.00,1801368987.09,300000000.00
Oct 22 2024,SEI,2910543326.05,2910543326.05,123287671.23,73932092.00,615400410.68,1797923152.13,300000000.00
Oct 19 2024,SEI,2895457424.95,2895457424.95,117808219.18,70646221.25,612525667.35,1794477317.17,300000000.00
Oct 16 2024,SEI,2880371523.85,2880371523.85,112328767.12,67360350.49,609650924.02,1791031482.21,300000000.00
Oct 13 2024,SEI,2865285622.75,2865285622.75,106849315.07,64074479.74,606776180.70,1787585647.24,300000000.00
Oct 10 2024,SEI,2850199721.65,2850199721.65,101369863.01,60788608.98,603901437.37,1784139812.28,300000000.00
Oct 07 2024,SEI,2835113820.55,2835113820.55,95890410.96,57502738.23,601026694.05,1780693977.32,300000000.00
Oct 04 2024,SEI,2820027919.45,2820027919.45,90410958.90,54216867.47,598151950.72,1777248142.35,300000000.00
Oct 01 2024,SEI,2804942018.35,2804942018.35,84931506.85,50930996.71,595277207.39,1773802307.39,300000000.00
Sep 28 2024,SEI,2789856117.25,2789856117.25,79452054.79,47645125.96,592402464.07,1770356472.43,300000000.00
Sep 25 2024,SEI,2774770216.15,2774770216.15,73972602.74,44359255.20,589527720.74,1766910637.47,300000000.00
Sep 22 2024,SEI,2759684315.05,2759684315.05,68493150.68,41073384.45,586652977.41,1763464802.50,300000000.00
Sep 19 2024,SEI,2744598413.95,2744598413.95,63013698.63,37787513.69,583778234.09,1760018967.54,300000000.00
Sep 16 2024,SEI,2729512512.85,2729512512.85,57534246.58,34501642.94,580903490.76,1756573132.58,300000000.00
Sep 13 2024,SEI,2714426611.75,2714426611.75,52054794.52,31215772.18,578028747.43,1753127297.61,300000000.00
Sep 10 2024,SEI,2699340710.65,2699340710.65,46575342.47,27929901.42,575154004.11,1749681462.65,300000000.00
Sep 07 2024,SEI,2684254809.55,2684254809.55,41095890.41,24644030.67,572279260.78,1746235627.69,300000000.00
Sep 04 2024,SEI,2669168908.45,2669168908.45,35616438.36,21358159.91,569404517.45,1742789792.73,300000000.00
Sep 02 2024,SEI,2659111641.05,2659111641.05,31963470.32,19167579.41,567488021.90,1740492569.42,300000000.00
Aug 30 2024,SEI,2644025739.95,2644025739.95,26484018.26,15881708.65,564613278.58,1737046734.45,300000000.00
Aug 27 2024,SEI,2628939838.85,2628939838.85,21004566.21,12595837.90,561738535.25,1733600899.49,300000000.00
Aug 24 2024,SEI,2613853937.75,2613853937.75,15525114.16,9309967.14,558863791.92,1730155064.53,300000000.00
Aug 21 2024,SEI,2598768036.65,2598768036.65,10045662.10,6024096.39,555989048.60,1726709229.57,300000000.00
Aug 18 2024,SEI,2583682135.55,2583682135.55,4566210.05,2738225.63,553114305.27,1723263394.60,300000000.00
Aug 15 2024,SEI,2570057121.58,2570057121.58,0,0,550239561.94,1719817559.64,300000000.00
Aug 12 2024,SEI,2563736543.29,2563736543.29,0,0,547364818.62,1716371724.68,300000000.00
Aug 09 2024,SEI,2557415965.01,2557415965.01,0,0,544490075.29,1712925889.71,300000000.00
Aug 06 2024,SEI,2551095386.72,2551095386.72,0,0,541615331.96,1709480054.75,300000000.00
Aug 03 2024,SEI,2544774808.43,2544774808.43,0,0,538740588.64,1706034219.79,300000000.00
Jul 31 2024,SEI,2538454230.14,2538454230.14,0,0,535865845.31,1702588384.83,300000000.00
Jul 28 2024,SEI,2532133651.85,2532133651.85,0,0,532991101.98,1699142549.86,300000000.00
Jul 25 2024,SEI,2525813073.56,2525813073.56,0,0,530116358.66,1695696714.90,300000000.00
Jul 22 2024,SEI,2519492495.27,2519492495.27,0,0,527241615.33,1692250879.94,300000000.00
Jul 19 2024,SEI,2513171916.98,2513171916.98,0,0,524366872.01,1688805044.97,300000000.00
Jul 16 2024,SEI,2506851338.69,2506851338.69,0,0,521492128.68,1685359210.01,300000000.00
Jul 13 2024,SEI,2500530760.40,2500530760.40,0,0,518617385.35,1681913375.05,300000000.00
Jul 10 2024,SEI,2494210182.11,2494210182.11,0,0,515742642.03,1678467540.09,300000000.00
Jul 07 2024,SEI,2487889603.82,2487889603.82,0,0,512867898.70,1675021705.12,300000000.00
Jul 04 2024,SEI,2481569025.53,2481569025.53,0,0,509993155.37,1671575870.16,300000000.00
Jul 01 2024,SEI,2475248447.24,2475248447.24,0,0,507118412.05,1668130035.20,300000000.00
Jun 28 2024,SEI,2468927868.95,2468927868.95,0,0,504243668.72,1664684200.23,300000000.00
Jun 25 2024,SEI,2462607290.67,2462607290.67,0,0,501368925.39,1661238365.27,300000000.00
Jun 22 2024,SEI,2456286712.38,2456286712.38,0,0,498494182.07,1657792530.31,300000000.00
Jun 19 2024,SEI,2449966134.09,2449966134.09,0,0,495619438.74,1654346695.35,300000000.00
Jun 16 2024,SEI,2443645555.80,2443645555.80,0,0,492744695.41,1650900860.38,300000000.00
Jun 13 2024,SEI,2437324977.51,2437324977.51,0,0,489869952.09,1647455025.42,300000000.00
Jun 10 2024,SEI,2431004399.22,2431004399.22,0,0,486995208.76,1644009190.46,300000000.00
Jun 07 2024,SEI,2424683820.93,2424683820.93,0,0,484120465.43,1640563355.49,300000000.00
Jun 04 2024,SEI,2418363242.64,2418363242.64,0,0,481245722.11,1637117520.53,300000000.00
Jun 01 2024,SEI,2412042664.35,2412042664.35,0,0,478370978.78,1633671685.57,300000000.00
May 29 2024,SEI,2405722086.06,2405722086.06,0,0,475496235.46,1630225850.61,300000000.00
May 26 2024,SEI,2399401507.77,2399401507.77,0,0,472621492.13,1626780015.64,300000000.00
May 23 2024,SEI,2393080929.48,2393080929.48,0,0,469746748.80,1623334180.68,300000000.00
May 20 2024,SEI,2386760351.19,2386760351.19,0,0,466872005.48,1619888345.72,300000000.00
May 17 2024,SEI,2380439772.90,2380439772.90,0,0,463997262.15,1616442510.75,300000000.00
May 15 2024,SEI,2376226054.04,2376226054.04,0,0,462080766.60,1614145287.45,300000000.00
May 12 2024,SEI,2369905475.76,2369905475.76,0,0,459206023.27,1610699452.48,300000000.00
May 09 2024,SEI,2363584897.47,2363584897.47,0,0,456331279.95,1607253617.52,300000000.00
May 06 2024,SEI,2357264319.18,2357264319.18,0,0,453456536.62,1603807782.56,300000000.00
May 03 2024,SEI,2350943740.89,2350943740.89,0,0,450581793.29,1600361947.59,300000000.00
Apr 30 2024,SEI,2344623162.60,2344623162.60,0,0,447707049.97,1596916112.63,300000000.00
Apr 27 2024,SEI,2338302584.31,2338302584.31,0,0,444832306.64,1593470277.67,300000000.00
Apr 24 2024,SEI,2331982006.02,2331982006.02,0,0,441957563.31,1590024442.71,300000000.00
Apr 21 2024,SEI,2325661427.73,2325661427.73,0,0,439082819.99,1586578607.74,300000000.00
Apr 18 2024,SEI,2319340849.44,2319340849.44,0,0,436208076.66,1583132772.78,300000000.00
Apr 15 2024,SEI,2313020271.15,2313020271.15,0,0,433333333.33,1579686937.82,300000000.00
Apr 12 2024,SEI,2306699692.86,2306699692.86,0,0,430458590.01,1576241102.85,300000000.00
Apr 09 2024,SEI,2300379114.57,2300379114.57,0,0,427583846.68,1572795267.89,300000000.00
Apr 06 2024,SEI,2294058536.28,2294058536.28,0,0,424709103.35,1569349432.93,300000000.00
Apr 03 2024,SEI,2287737957.99,2287737957.99,0,0,421834360.03,1565903597.97,300000000.00
Mar 31 2024,SEI,0,2281417379.70,0,0,418959616.70,1562457763.00,300000000.00
Mar 28 2024,SEI,0,2275096801.42,0,0,416084873.37,1559011928.04,300000000.00
Mar 25 2024,SEI,0,2268776223.13,0,0,413210130.05,1555566093.08,300000000.00
Mar 22 2024,SEI,0,2262455644.84,0,0,410335386.72,1552120258.11,300000000.00
Mar 19 2024,SEI,0,2256135066.55,0,0,407460643.39,1548674423.15,300000000.00
Mar 16 2024,SEI,0,2249814488.26,0,0,404585900.07,1545228588.19,300000000.00
Mar 13 2024,SEI,0,2243493909.97,0,0,401711156.74,1541782753.23,300000000.00
Mar 10 2024,SEI,0,2237173331.68,0,0,398836413.42,1538336918.26,300000000.00
Mar 07 2024,SEI,0,2230852753.39,0,0,395961670.09,1534891083.30,300000000.00
Mar 04 2024,SEI,0,2224532175.10,0,0,393086926.76,1531445248.34,300000000.00
Mar 01 2024,SEI,0,2218211596.81,0,0,390212183.44,1527999413.38,300000000.00
Feb 27 2024,SEI,0,2211891018.52,0,0,387337440.11,1524553578.41,300000000.00
Feb 24 2024,SEI,0,2205570440.23,0,0,384462696.78,1521107743.45,300000000.00
Feb 21 2024,SEI,0,2199249861.94,0,0,381587953.46,1517661908.49,300000000.00
Feb 18 2024,SEI,0,2192929283.65,0,0,378713210.13,1514216073.52,300000000.00
Feb 15 2024,SEI,0,2186608705.36,0,0,375838466.80,1510770238.56,300000000.00
Feb 12 2024,SEI,0,2180288127.08,0,0,372963723.48,1507324403.60,300000000.00
Feb 09 2024,SEI,0,2173967548.79,0,0,370088980.15,1503878568.64,300000000.00
Feb 06 2024,SEI,0,2167646970.50,0,0,367214236.82,1500432733.67,300000000.00
Feb 03 2024,SEI,0,2161326392.21,0,0,364339493.50,1496986898.71,300000000.00
Jan 31 2024,SEI,0,2155005813.92,0,0,361464750.17,1493541063.75,300000000.00
Jan 28 2024,SEI,0,2148685235.63,0,0,358590006.84,1490095228.78,300000000.00
Jan 26 2024,SEI,0,2144471516.77,0,0,356673511.29,1487798005.48,300000000.00
Jan 23 2024,SEI,0,2138150938.48,0,0,353798767.97,1484352170.51,300000000.00
Jan 20 2024,SEI,0,2131830360.19,0,0,350924024.64,1480906335.55,300000000.00
Jan 17 2024,SEI,0,2125509781.90,0,0,348049281.31,1477460500.59,300000000.00
Jan 14 2024,SEI,0,2119189203.61,0,0,345174537.99,1474014665.62,300000000.00
Jan 11 2024,SEI,0,2112868625.32,0,0,342299794.66,1470568830.66,300000000.00
Jan 08 2024,SEI,0,2106548047.03,0,0,339425051.33,1467122995.70,300000000.00
Jan 05 2024,SEI,0,2100227468.74,0,0,336550308.01,1463677160.74,300000000.00
Jan 02 2024,SEI,0,2093906890.45,0,0,333675564.68,1460231325.77,300000000.00
Dec 30 2023,SEI,0,2087586312.16,0,0,330800821.36,1456785490.81,300000000.00
Dec 27 2023,SEI,0,2081265733.88,0,0,327926078.03,1453339655.85,300000000.00
Dec 24 2023,SEI,0,2074945155.59,0,0,325051334.70,1449893820.88,300000000.00
Dec 21 2023,SEI,0,2068624577.30,0,0,322176591.38,1446447985.92,300000000.00
Dec 18 2023,SEI,0,2062303999.01,0,0,319301848.05,1443002150.96,300000000.00
Dec 15 2023,SEI,0,2055983420.72,0,0,316427104.72,1439556316.00,300000000.00
Dec 12 2023,SEI,0,2049662842.43,0,0,313552361.40,1436110481.03,300000000.00
Dec 09 2023,SEI,0,2043342264.14,0,0,310677618.07,1432664646.07,300000000.00
Dec 06 2023,SEI,0,2037021685.85,0,0,307802874.74,1429218811.11,300000000.00
Dec 03 2023,SEI,0,2030701107.56,0,0,304928131.42,1425772976.14,300000000.00
Nov 30 2023,SEI,0,2024380529.27,0,0,302053388.09,1422327141.18,300000000.00
Nov 27 2023,SEI,0,2018059950.98,0,0,299178644.76,1418881306.22,300000000.00
Nov 24 2023,SEI,0,2011739372.69,0,0,296303901.44,1415435471.26,300000000.00
Nov 21 2023,SEI,0,2005418794.40,0,0,293429158.11,1411989636.29,300000000.00
Nov 18 2023,SEI,0,1999098216.11,0,0,290554414.78,1408543801.33,300000000.00
Nov 15 2023,SEI,0,1992777637.82,0,0,287679671.46,1405097966.37,300000000.00
Nov 12 2023,SEI,0,1986457059.54,0,0,284804928.13,1401652131.40,300000000.00
Nov 09 2023,SEI,0,1980136481.25,0,0,281930184.80,1398206296.44,300000000.00
Nov 06 2023,SEI,0,1973815902.96,0,0,279055441.48,1394760461.48,300000000.00
Nov 03 2023,SEI,0,1967495324.67,0,0,276180698.15,1391314626.52,300000000.00
Oct 31 2023,SEI,0,1961174746.38,0,0,273305954.83,1387868791.55,300000000.00
Oct 28 2023,SEI,0,1954854168.09,0,0,270431211.50,1384422956.59,300000000.00
Oct 25 2023,SEI,0,1948533589.80,0,0,267556468.17,1380977121.63,300000000.00
Oct 22 2023,SEI,0,1942213011.51,0,0,264681724.85,1377531286.66,300000000.00
Oct 19 2023,SEI,0,1935892433.22,0,0,261806981.52,1374085451.70,300000000.00
Oct 16 2023,SEI,0,1929571854.93,0,0,258932238.19,1370639616.74,300000000.00
Oct 13 2023,SEI,0,1923251276.64,0,0,256057494.87,1367193781.78,300000000.00
Oct 10 2023,SEI,0,1916930698.35,0,0,253182751.54,1363747946.81,300000000.00
Oct 08 2023,SEI,0,1912716979.49,0,0,251266255.99,1361450723.50,300000000.00
Oct 05 2023,SEI,0,1906396401.20,0,0,248391512.66,1358004888.54,300000000.00
Oct 02 2023,SEI,0,1900075822.91,0,0,245516769.34,1354559053.58,300000000.00
Sep 29 2023,SEI,0,1893755244.63,0,0,242642026.01,1351113218.62,300000000.00
Sep 26 2023,SEI,0,1887434666.34,0,0,239767282.68,1347667383.65,300000000.00
Sep 23 2023,SEI,0,1881114088.05,0,0,236892539.36,1344221548.69,300000000.00
Sep 20 2023,SEI,0,1874793509.76,0,0,234017796.03,1340775713.73,300000000.00
Sep 17 2023,SEI,0,1868472931.47,0,0,231143052.70,1337329878.76,300000000.00
Sep 14 2023,SEI,0,1862152353.18,0,0,228268309.38,1333884043.80,300000000.00
Sep 11 2023,SEI,0,1855831774.89,0,0,225393566.05,1330438208.84,300000000.00
Sep 08 2023,SEI,0,1849511196.60,0,0,222518822.72,1326992373.88,300000000.00
Sep 05 2023,SEI,0,1843190618.31,0,0,219644079.40,1323546538.91,300000000.00
Sep 02 2023,SEI,0,1836870040.02,0,0,216769336.07,1320100703.95,300000000.00
Aug 30 2023,SEI,0,1830549461.73,0,0,213894592.74,1316654868.99,300000000.00
Aug 27 2023,SEI,0,1824228883.44,0,0,211019849.42,1313209034.02,300000000.00
Aug 24 2023,SEI,0,1817908305.15,0,0,208145106.09,1309763199.06,300000000.00
Aug 21 2023,SEI,0,1811587726.86,0,0,205270362.77,1306317364.10,300000000.00
Aug 18 2023,SEI,0,1805267148.57,0,0,202395619.44,1302871529.14,300000000.00
Aug 15 2023,SEI,0,1800000000.00,0,0,200000000.00,1300000000.00,300000000.00
