Date,Symbol,Available Supply,Unlocked Supply,Epoch Rewards,Community Grants,Core Contributors,Operation Grants,Small and Large Backers,Foundation Endowment,Community Sale,Early Ecosystem
Apr 24 2021,NEAR,0,370304263.10,27072876.71,18179627.60,0,12049288.06,57550415.93,63219178.08,75232876.71,117000000.00
Apr 22 2021,NEAR,0,368456550.53,26792328.77,17991237.68,0,11924424.97,56954038.56,63082191.78,74712328.77,117000000.00
Apr 20 2021,NEAR,0,366608837.95,26511780.82,17802847.75,0,11799561.88,56357661.19,62945205.48,74191780.82,117000000.00
Apr 17 2021,NEAR,0,363837269.10,26090958.90,17520262.87,0,11612267.25,55463095.14,62739726.03,73410958.90,117000000.00
Apr 15 2021,NEAR,0,361989556.53,25810410.96,17331872.95,0,11487404.16,54866717.78,62602739.73,72890410.96,117000000.00
Apr 13 2021,NEAR,0,360141843.96,25529863.01,17143483.02,0,11362541.07,54270340.41,62465753.42,72369863.01,117000000.00
Apr 11 2021,NEAR,0,358294131.39,25249315.07,16955093.10,0,11237677.98,53673963.04,62328767.12,71849315.07,117000000.00
Apr 09 2021,NEAR,0,356446418.81,24968767.12,16766703.18,0,11112814.90,53077585.67,62191780.82,71328767.12,117000000.00
Apr 07 2021,NEAR,0,354598706.24,24688219.18,16578313.25,0,10987951.81,52481208.31,62054794.52,70808219.18,117000000.00
Apr 05 2021,NEAR,0,352750993.67,24407671.23,16389923.33,0,10863088.72,51884830.94,61917808.22,70287671.23,117000000.00
Apr 03 2021,NEAR,0,350903281.10,24127123.29,16201533.41,0,10738225.63,51288453.57,61780821.92,69767123.29,117000000.00
Apr 01 2021,NEAR,0,349055568.53,23846575.34,16013143.48,0,10613362.54,50692076.21,61643835.62,69246575.34,117000000.00
Mar 30 2021,NEAR,0,347207855.96,23566027.40,15824753.56,0,10488499.45,50095698.84,61506849.32,68726027.40,117000000.00
Mar 28 2021,NEAR,0,345360143.39,23285479.45,15636363.64,0,10363636.36,49499321.47,61369863.01,68205479.45,117000000.00
Mar 26 2021,NEAR,0,343512430.82,23004931.51,15447973.71,0,10238773.27,48902944.10,61232876.71,67684931.51,117000000.00
Mar 24 2021,NEAR,0,341664718.25,22724383.56,15259583.79,0,10113910.19,48306566.74,61095890.41,67164383.56,117000000.00
Mar 22 2021,NEAR,0,339817005.68,22443835.62,15071193.87,0,9989047.10,47710189.37,60958904.11,66643835.62,117000000.00
Mar 20 2021,NEAR,0,337969293.11,22163287.67,14882803.94,0,9864184.01,47113812.00,60821917.81,66123287.67,117000000.00
Mar 18 2021,NEAR,0,336121580.53,21882739.73,14694414.02,0,9739320.92,46517434.64,60684931.51,65602739.73,117000000.00
Mar 16 2021,NEAR,0,334273867.96,21602191.78,14506024.10,0,9614457.83,45921057.27,60547945.21,65082191.78,117000000.00
Mar 14 2021,NEAR,0,332426155.39,21321643.84,14317634.17,0,9489594.74,45324679.90,60410958.90,64561643.84,117000000.00
Mar 12 2021,NEAR,0,330578442.82,21041095.89,14129244.25,0,9364731.65,44728302.53,60273972.60,64041095.89,117000000.00
Mar 10 2021,NEAR,0,328730730.25,20760547.95,13940854.33,0,9239868.57,44131925.17,60136986.30,63520547.95,117000000.00
Mar 08 2021,NEAR,0,326883017.68,20480000.00,13752464.40,0,9115005.48,43535547.80,60000000.00,63000000.00,117000000.00
Mar 05 2021,NEAR,0,324111448.82,20059178.08,13469879.52,0,8927710.84,42640981.75,59794520.55,62219178.08,117000000.00
Mar 03 2021,NEAR,0,322263736.25,19778630.14,13281489.59,0,8802847.75,42044604.38,59657534.25,61698630.14,117000000.00
Mar 01 2021,NEAR,0,320416023.68,19498082.19,13093099.67,0,8677984.67,41448227.02,59520547.95,61178082.19,117000000.00
Feb 27 2021,NEAR,0,318568311.11,19217534.25,12904709.75,0,8553121.58,40851849.65,59383561.64,60657534.25,117000000.00
Feb 25 2021,NEAR,0,316720598.54,18936986.30,12716319.82,0,8428258.49,40255472.28,59246575.34,60136986.30,117000000.00
Feb 23 2021,NEAR,0,314872885.97,18656438.36,12527929.90,0,8303395.40,39659094.91,59109589.04,59616438.36,117000000.00
Feb 21 2021,NEAR,0,313025173.40,18375890.41,12339539.98,0,8178532.31,39062717.55,58972602.74,59095890.41,117000000.00
Feb 19 2021,NEAR,0,311177460.83,18095342.47,12151150.05,0,8053669.22,38466340.18,58835616.44,58575342.47,117000000.00
Feb 17 2021,NEAR,0,309329748.26,17814794.52,11962760.13,0,7928806.13,37869962.81,58698630.14,58054794.52,117000000.00
Feb 15 2021,NEAR,0,307482035.68,17534246.58,11774370.21,0,7803943.04,37273585.45,58561643.84,57534246.58,117000000.00
Feb 13 2021,NEAR,0,305634323.11,17253698.63,11585980.28,0,7679079.96,36677208.08,58424657.53,57013698.63,117000000.00
Feb 11 2021,NEAR,0,303786610.54,16973150.68,11397590.36,0,7554216.87,36080830.71,58287671.23,56493150.68,117000000.00
Feb 09 2021,NEAR,0,301938897.97,16692602.74,11209200.44,0,7429353.78,35484453.34,58150684.93,55972602.74,117000000.00
Feb 07 2021,NEAR,0,300091185.40,16412054.79,11020810.51,0,7304490.69,34888075.98,58013698.63,55452054.79,117000000.00
Feb 05 2021,NEAR,0,298243472.83,16131506.85,10832420.59,0,7179627.60,34291698.61,57876712.33,54931506.85,117000000.00
Feb 03 2021,NEAR,0,296395760.26,15850958.90,10644030.67,0,7054764.51,33695321.24,57739726.03,54410958.90,117000000.00
Feb 01 2021,NEAR,0,294548047.69,15570410.96,10455640.74,0,6929901.42,33098943.88,57602739.73,53890410.96,117000000.00
Jan 30 2021,NEAR,0,292700335.12,15289863.01,10267250.82,0,6805038.34,32502566.51,57465753.42,53369863.01,117000000.00
Jan 28 2021,NEAR,0,290852622.55,15009315.07,10078860.90,0,6680175.25,31906189.14,57328767.12,52849315.07,117000000.00
Jan 26 2021,NEAR,0,289004909.98,14728767.12,9890470.97,0,6555312.16,31309811.77,57191780.82,52328767.12,117000000.00
Jan 23 2021,NEAR,0,286233341.12,14307945.21,9607886.09,0,6368017.52,30415245.72,56986301.37,51547945.21,117000000.00
Jan 21 2021,NEAR,0,284385628.55,14027397.26,9419496.17,0,6243154.44,29818868.36,56849315.07,51027397.26,117000000.00
Jan 19 2021,NEAR,0,282537915.98,13746849.32,9231106.24,0,6118291.35,29222490.99,56712328.77,50506849.32,117000000.00
Jan 17 2021,NEAR,0,280690203.41,13466301.37,9042716.32,0,5993428.26,28626113.62,56575342.47,49986301.37,117000000.00
Jan 15 2021,NEAR,0,278842490.83,13185753.42,8854326.40,0,5868565.17,28029736.25,56438356.16,49465753.42,117000000.00
Jan 13 2021,NEAR,0,276994778.26,12905205.48,8665936.47,0,5743702.08,27433358.89,56301369.86,48945205.48,117000000.00
Jan 11 2021,NEAR,0,275147065.69,12624657.53,8477546.55,0,5618838.99,26836981.52,56164383.56,48424657.53,117000000.00
Jan 09 2021,NEAR,0,273299353.12,12344109.59,8289156.63,0,5493975.90,26240604.15,56027397.26,47904109.59,117000000.00
Jan 07 2021,NEAR,0,271451640.55,12063561.64,8100766.70,0,5369112.81,25644226.79,55890410.96,47383561.64,117000000.00
Jan 05 2021,NEAR,0,269603927.98,11783013.70,7912376.78,0,5244249.73,25047849.42,55753424.66,46863013.70,117000000.00
Jan 03 2021,NEAR,0,267756215.41,11502465.75,7723986.86,0,5119386.64,24451472.05,55616438.36,46342465.75,117000000.00
Jan 01 2021,NEAR,0,265908502.84,11221917.81,7535596.93,0,4994523.55,23855094.68,55479452.05,45821917.81,117000000.00
Dec 30 2020,NEAR,0,264060790.27,10941369.86,7347207.01,0,4869660.46,23258717.32,55342465.75,45301369.86,117000000.00
Dec 28 2020,NEAR,0,262213077.70,10660821.92,7158817.09,0,4744797.37,22662339.95,55205479.45,44780821.92,117000000.00
Dec 26 2020,NEAR,0,260365365.13,10380273.97,6970427.16,0,4619934.28,22065962.58,55068493.15,44260273.97,117000000.00
Dec 24 2020,NEAR,0,258517652.55,10099726.03,6782037.24,0,4495071.19,21469585.22,54931506.85,43739726.03,117000000.00
Dec 22 2020,NEAR,0,256669939.98,9819178.08,6593647.32,0,4370208.11,20873207.85,54794520.55,43219178.08,117000000.00
Dec 20 2020,NEAR,0,254822227.41,9538630.14,6405257.39,0,4245345.02,20276830.48,54657534.25,42698630.14,117000000.00
Dec 18 2020,NEAR,0,252974514.84,9258082.19,6216867.47,0,4120481.93,19680453.12,54520547.95,42178082.19,117000000.00
Dec 16 2020,NEAR,0,251126802.27,8977534.25,6028477.55,0,3995618.84,19084075.75,54383561.64,41657534.25,117000000.00
Dec 13 2020,NEAR,0,248355233.41,8556712.33,5745892.66,0,3808324.21,18189509.70,54178082.19,40876712.33,117000000.00
Dec 11 2020,NEAR,0,246507520.84,8276164.38,5557502.74,0,3683461.12,17593132.33,54041095.89,40356164.38,117000000.00
Dec 09 2020,NEAR,0,244659808.27,7995616.44,5369112.81,0,3558598.03,16996754.96,53904109.59,39835616.44,117000000.00
Dec 07 2020,NEAR,0,242812095.70,7715068.49,5180722.89,0,3433734.94,16400377.60,53767123.29,39315068.49,117000000.00
Dec 05 2020,NEAR,0,240964383.13,7434520.55,4992332.97,0,3308871.85,15804000.23,53630136.99,38794520.55,117000000.00
Dec 03 2020,NEAR,0,239116670.56,7153972.60,4803943.04,0,3184008.76,15207622.86,53493150.68,38273972.60,117000000.00
Dec 01 2020,NEAR,0,237268957.99,6873424.66,4615553.12,0,3059145.67,14611245.49,53356164.38,37753424.66,117000000.00
Nov 29 2020,NEAR,0,235421245.42,6592876.71,4427163.20,0,2934282.58,14014868.13,53219178.08,37232876.71,117000000.00
Nov 27 2020,NEAR,0,233573532.85,6312328.77,4238773.27,0,2809419.50,13418490.76,53082191.78,36712328.77,117000000.00
Nov 25 2020,NEAR,0,231725820.28,6031780.82,4050383.35,0,2684556.41,12822113.39,52945205.48,36191780.82,117000000.00
Nov 23 2020,NEAR,0,229878107.70,5751232.88,3861993.43,0,2559693.32,12225736.03,52808219.18,35671232.88,117000000.00
Nov 21 2020,NEAR,0,228030395.13,5470684.93,3673603.50,0,2434830.23,11629358.66,52671232.88,35150684.93,117000000.00
Nov 19 2020,NEAR,0,226182682.56,5190136.99,3485213.58,0,2309967.14,11032981.29,52534246.58,34630136.99,117000000.00
Nov 17 2020,NEAR,0,224334969.99,4909589.04,3296823.66,0,2185104.05,10436603.92,52397260.27,34109589.04,117000000.00
Nov 15 2020,NEAR,0,222487257.42,4629041.10,3108433.73,0,2060240.96,9840226.56,52260273.97,33589041.10,117000000.00
Nov 13 2020,NEAR,0,220639544.85,4348493.15,2920043.81,0,1935377.88,9243849.19,52123287.67,33068493.15,117000000.00
Nov 11 2020,NEAR,0,218791832.28,4067945.21,2731653.89,0,1810514.79,8647471.82,51986301.37,32547945.21,117000000.00
Nov 09 2020,NEAR,0,216944119.71,3787397.26,2543263.96,0,1685651.70,8051094.46,51849315.07,32027397.26,117000000.00
Nov 07 2020,NEAR,0,215096407.14,3506849.32,2354874.04,0,1560788.61,7454717.09,51712328.77,31506849.32,117000000.00
Nov 05 2020,NEAR,0,213248694.57,3226301.37,2166484.12,0,1435925.52,6858339.72,51575342.47,30986301.37,117000000.00
Nov 02 2020,NEAR,0,210477125.71,2805479.45,1883899.23,0,1248630.89,5963773.67,51369863.01,30205479.45,117000000.00
Oct 31 2020,NEAR,0,208629413.14,2524931.51,1695509.31,0,1123767.80,5367396.30,51232876.71,29684931.51,117000000.00
Oct 29 2020,NEAR,0,206781700.57,2244383.56,1507119.39,0,998904.71,4771018.94,51095890.41,29164383.56,117000000.00
Oct 27 2020,NEAR,0,204933988.00,1963835.62,1318729.46,0,874041.62,4174641.57,50958904.11,28643835.62,117000000.00
Oct 25 2020,NEAR,0,203086275.43,1683287.67,1130339.54,0,749178.53,3578264.20,50821917.81,28123287.67,117000000.00
Oct 23 2020,NEAR,0,201238562.85,1402739.73,941949.62,0,624315.44,2981886.84,50684931.51,27602739.73,117000000.00
Oct 21 2020,NEAR,0,199390850.28,1122191.78,753559.69,0,499452.35,2385509.47,50547945.21,27082191.78,117000000.00
Oct 19 2020,NEAR,0,197543137.71,841643.84,565169.77,0,374589.27,1789132.10,50410958.90,26561643.84,117000000.00
Oct 17 2020,NEAR,0,195695425.14,561095.89,376779.85,0,249726.18,1192754.73,50273972.60,26041095.89,117000000.00
Oct 15 2020,NEAR,0,193847712.57,280547.95,188389.92,0,124863.09,596377.37,50136986.30,25520547.95,117000000.00
Oct 13 2020,NEAR,0,192000000.00,0,0,0,0,0,50000000.00,25000000.00,117000000.00
