Date,Symbol,Available Supply,Unlocked Supply,AGIX-ADA Utility,Campaign Supporters,SingularityNET Foundation,Founders,Reward Pool,Token Sale
Nov 08 2028,AGIX,1747246618.10,1747246618.10,747246618.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 28 2028,AGIX,1747246618.10,1747246618.10,747246618.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 17 2028,AGIX,1743397581.80,1743397581.80,743397581.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 06 2028,AGIX,1743397581.80,1743397581.80,743397581.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 25 2028,AGIX,1739489930.80,1739489930.80,739489930.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 13 2028,AGIX,1739489930.80,1739489930.80,739489930.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 02 2028,AGIX,1739489930.80,1739489930.80,739489930.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 22 2028,AGIX,1735522772.40,1735522772.40,735522772.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 11 2028,AGIX,1735522772.40,1735522772.40,735522772.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 30 2028,AGIX,1735522772.40,1735522772.40,735522772.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 19 2028,AGIX,1731495200.40,1731495200.40,731495200.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 08 2028,AGIX,1731495200.40,1731495200.40,731495200.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 27 2028,AGIX,1727406294.80,1727406294.80,727406294.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 16 2028,AGIX,1727406294.80,1727406294.80,727406294.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 04 2028,AGIX,1727406294.80,1727406294.80,727406294.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 24 2028,AGIX,1723255121.60,1723255121.60,723255121.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 13 2028,AGIX,1723255121.60,1723255121.60,723255121.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 02 2028,AGIX,1723255121.60,1723255121.60,723255121.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 20 2028,AGIX,1719040732.60,1719040732.60,719040732.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 09 2028,AGIX,1719040732.60,1719040732.60,719040732.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 29 2028,AGIX,1719040732.60,1719040732.60,719040732.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 18 2028,AGIX,1714762165.10,1714762165.10,714762165.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 07 2028,AGIX,1714762165.10,1714762165.10,714762165.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 24 2028,AGIX,1710418441.70,1710418441.70,710418441.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 13 2028,AGIX,1710418441.70,1710418441.70,710418441.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 02 2028,AGIX,1710418441.70,1710418441.70,710418441.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 22 2028,AGIX,1706008570.30,1706008570.30,706008570.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 10 2028,AGIX,1706008570.30,1706008570.30,706008570.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 30 2027,AGIX,1706008570.30,1706008570.30,706008570.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 19 2027,AGIX,1701531543.40,1701531543.40,701531543.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 08 2027,AGIX,1701531543.40,1701531543.40,701531543.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 27 2027,AGIX,1696986338.50,1696986338.50,696986338.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 15 2027,AGIX,1696986338.50,1696986338.50,696986338.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 04 2027,AGIX,1696986338.50,1696986338.50,696986338.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 24 2027,AGIX,1692371917.20,1692371917.20,692371917.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 13 2027,AGIX,1692371917.20,1692371917.20,692371917.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 01 2027,AGIX,1692371917.20,1692371917.20,692371917.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 20 2027,AGIX,1687687225.60,1687687225.60,687687225.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 09 2027,AGIX,1687687225.60,1687687225.60,687687225.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 29 2027,AGIX,1687687225.60,1687687225.60,687687225.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 18 2027,AGIX,1682931193.50,1682931193.50,682931193.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 06 2027,AGIX,1682931193.50,1682931193.50,682931193.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 26 2027,AGIX,1678102734.60,1678102734.60,678102734.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 15 2027,AGIX,1678102734.60,1678102734.60,678102734.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 04 2027,AGIX,1678102734.60,1678102734.60,678102734.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 22 2027,AGIX,1673200745.70,1673200745.70,673200745.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 11 2027,AGIX,1673200745.70,1673200745.70,673200745.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 31 2027,AGIX,1673200745.70,1673200745.70,673200745.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 20 2027,AGIX,1668224107.30,1668224107.30,668224107.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 09 2027,AGIX,1668224107.30,1668224107.30,668224107.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 27 2027,AGIX,1663171682.60,1663171682.60,663171682.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 16 2027,AGIX,1663171682.60,1663171682.60,663171682.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 05 2027,AGIX,1663171682.60,1663171682.60,663171682.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 25 2027,AGIX,1658042317.30,1658042317.30,658042317.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 13 2027,AGIX,1658042317.30,1658042317.30,658042317.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 02 2027,AGIX,1658042317.30,1658042317.30,658042317.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 19 2027,AGIX,1652834839.90,1652834839.90,652834839.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 08 2027,AGIX,1652834839.90,1652834839.90,652834839.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 28 2027,AGIX,1652834839.90,1652834839.90,652834839.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 16 2027,AGIX,1647548060.90,1647548060.90,647548060.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 05 2027,AGIX,1647548060.90,1647548060.90,647548060.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 25 2026,AGIX,1642180772.40,1642180772.40,642180772.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 14 2026,AGIX,1642180772.40,1642180772.40,642180772.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 02 2026,AGIX,1642180772.40,1642180772.40,642180772.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 21 2026,AGIX,1636731748.70,1636731748.70,636731748.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 10 2026,AGIX,1636731748.70,1636731748.70,636731748.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 30 2026,AGIX,1636731748.70,1636731748.70,636731748.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 19 2026,AGIX,1631199744.90,1631199744.90,631199744.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 07 2026,AGIX,1631199744.90,1631199744.90,631199744.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 26 2026,AGIX,1625583497.30,1625583497.30,625583497.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 15 2026,AGIX,1625583497.30,1625583497.30,625583497.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 04 2026,AGIX,1625583497.30,1625583497.30,625583497.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 23 2026,AGIX,1619881723.20,1619881723.20,619881723.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 12 2026,AGIX,1619881723.20,1619881723.20,619881723.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 01 2026,AGIX,1619881723.20,1619881723.20,619881723.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 21 2026,AGIX,1614093120.00,1614093120.00,614093120.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 10 2026,AGIX,1614093120.00,1614093120.00,614093120.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 28 2026,AGIX,1614093120.00,1614093120.00,614093120.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 17 2026,AGIX,1608216365.40,1608216365.40,608216365.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 06 2026,AGIX,1608216365.40,1608216365.40,608216365.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 26 2026,AGIX,1602250117.20,1602250117.20,602250117.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 14 2026,AGIX,1602250117.20,1602250117.20,602250117.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 03 2026,AGIX,1602250117.20,1602250117.20,602250117.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 22 2026,AGIX,1596193012.40,1596193012.40,596193012.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 11 2026,AGIX,1596193012.40,1596193012.40,596193012.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 31 2026,AGIX,1596193012.40,1596193012.40,596193012.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 19 2026,AGIX,1590043667.40,1590043667.40,590043667.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 08 2026,AGIX,1590043667.40,1590043667.40,590043667.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 25 2026,AGIX,1583800677.60,1583800677.60,583800677.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 14 2026,AGIX,1583800677.60,1583800677.60,583800677.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 02 2026,AGIX,1583800677.60,1583800677.60,583800677.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 22 2026,AGIX,1577462616.80,1577462616.80,577462616.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 11 2026,AGIX,1577462616.80,1577462616.80,577462616.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 31 2025,AGIX,1577462616.80,1577462616.80,577462616.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 20 2025,AGIX,1571028037.40,1571028037.40,571028037.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 08 2025,AGIX,1571028037.40,1571028037.40,571028037.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 27 2025,AGIX,1564495469.40,1564495469.40,564495469.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 16 2025,AGIX,1564495469.40,1564495469.40,564495469.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 05 2025,AGIX,1564495469.40,1564495469.40,564495469.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 24 2025,AGIX,1557863420.70,1557863420.70,557863420.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 13 2025,AGIX,1557863420.70,1557863420.70,557863420.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 02 2025,AGIX,1557863420.70,1557863420.70,557863420.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 21 2025,AGIX,1551130376.40,1551130376.40,551130376.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 10 2025,AGIX,1551130376.40,1551130376.40,551130376.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 29 2025,AGIX,1551130376.40,1551130376.40,551130376.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 18 2025,AGIX,1544294798.30,1544294798.30,544294798.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 07 2025,AGIX,1544294798.30,1544294798.30,544294798.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 27 2025,AGIX,1537355125.20,1537355125.20,537355125.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 15 2025,AGIX,1537355125.20,1537355125.20,537355125.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 04 2025,AGIX,1537355125.20,1537355125.20,537355125.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 23 2025,AGIX,1530309771.80,1530309771.80,530309771.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 12 2025,AGIX,1530309771.80,1530309771.80,530309771.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 01 2025,AGIX,1530309771.80,1530309771.80,530309771.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 20 2025,AGIX,1523157128.70,1523157128.70,523157128.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 09 2025,AGIX,1523157128.70,1523157128.70,523157128.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 28 2025,AGIX,1523157128.70,1523157128.70,523157128.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 17 2025,AGIX,1515895562.20,1515895562.20,515895562.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 05 2025,AGIX,1515895562.20,1515895562.20,515895562.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 25 2025,AGIX,1508523413.40,1508523413.40,508523413.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 14 2025,AGIX,1508523413.40,1508523413.40,508523413.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 03 2025,AGIX,1508523413.40,1508523413.40,508523413.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 20 2025,AGIX,1501038998.30,1501038998.30,501038998.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 08 2025,AGIX,1501038998.30,1501038998.30,501038998.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 28 2025,AGIX,1501038998.30,1501038998.30,501038998.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 17 2025,AGIX,1493440607.40,1493440607.40,493440607.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 06 2025,AGIX,1493440607.40,1493440607.40,493440607.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 25 2024,AGIX,1485726505.00,1485726505.00,485726505.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 14 2024,AGIX,1485726505.00,1485726505.00,485726505.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 03 2024,AGIX,1485726505.00,1485726505.00,485726505.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 22 2024,AGIX,1477894929.00,1477894929.00,477894929.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 11 2024,AGIX,1477894929.00,1477894929.00,477894929.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 30 2024,AGIX,1477894929.00,1477894929.00,477894929.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 19 2024,AGIX,1469944090.30,1469944090.30,469944090.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 08 2024,AGIX,1469944090.30,1469944090.30,469944090.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 27 2024,AGIX,1461872172.90,1461872172.90,461872172.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 15 2024,AGIX,1461872172.90,1461872172.90,461872172.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 04 2024,AGIX,1461872172.90,1461872172.90,461872172.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 24 2024,AGIX,1453677332.90,1453677332.90,453677332.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 13 2024,AGIX,1453677332.90,1453677332.90,453677332.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 02 2024,AGIX,1453677332.90,1453677332.90,453677332.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 21 2024,AGIX,1445357698.40,1445357698.40,445357698.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 10 2024,AGIX,1445357698.40,1445357698.40,445357698.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 29 2024,AGIX,1445357698.40,1445357698.40,445357698.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 18 2024,AGIX,1436911368.90,1436911368.90,436911368.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 06 2024,AGIX,1436911368.90,1436911368.90,436911368.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 26 2024,AGIX,1428336415.10,1428336415.10,428336415.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 15 2024,AGIX,1428336415.10,1428336415.10,428336415.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 04 2024,AGIX,1428336415.10,1428336415.10,428336415.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 23 2024,AGIX,1419630878.30,1419630878.30,419630878.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 11 2024,AGIX,1419630878.30,1419630878.30,419630878.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 31 2024,AGIX,1419630878.30,1419630878.30,419630878.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 20 2024,AGIX,0,1410792769.90,410792769.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 09 2024,AGIX,0,1410792769.90,410792769.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 26 2024,AGIX,0,1401820070.90,401820070.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 15 2024,AGIX,0,1401820070.90,401820070.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 04 2024,AGIX,0,1401820070.90,401820070.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 24 2024,AGIX,0,1392710731.90,392710731.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 13 2024,AGIX,0,1392710731.90,392710731.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 01 2024,AGIX,0,1392710731.90,392710731.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 21 2023,AGIX,0,1383462672.00,383462672.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 10 2023,AGIX,0,1383462672.00,383462672.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 29 2023,AGIX,0,1383462672.00,383462672.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 17 2023,AGIX,0,1374073778.70,374073778.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 06 2023,AGIX,0,1374073778.70,374073778.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 26 2023,AGIX,0,1364541907.30,364541907.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 15 2023,AGIX,0,1364541907.30,364541907.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 04 2023,AGIX,0,1364541907.30,364541907.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 22 2023,AGIX,0,1354864880.50,354864880.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 11 2023,AGIX,0,1354864880.50,354864880.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 31 2023,AGIX,0,1354864880.50,354864880.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 20 2023,AGIX,0,1345040487.80,345040487.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 08 2023,AGIX,0,1345040487.80,345040487.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 28 2023,AGIX,0,1345040487.80,345040487.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 17 2023,AGIX,0,1335066485.10,335066485.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 06 2023,AGIX,0,1335066485.10,335066485.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 25 2023,AGIX,0,1324940594.00,324940594.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 13 2023,AGIX,0,1324940594.00,324940594.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 02 2023,AGIX,0,1324940594.00,324940594.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 22 2023,AGIX,0,1314660501.50,314660501.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 11 2023,AGIX,0,1314660501.50,314660501.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 29 2023,AGIX,0,1314660501.50,314660501.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 18 2023,AGIX,0,1304223859.40,304223859.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 07 2023,AGIX,0,1304223859.40,304223859.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 27 2023,AGIX,0,1293628283.60,293628283.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 16 2023,AGIX,0,1293628283.60,293628283.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 04 2023,AGIX,0,1293628283.60,293628283.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 21 2023,AGIX,0,1282871354.00,282871354.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 10 2023,AGIX,0,1282871354.00,282871354.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 30 2023,AGIX,0,1282871354.00,282871354.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 18 2023,AGIX,0,1271950613.20,271950613.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 07 2023,AGIX,0,1271950613.20,271950613.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 27 2022,AGIX,0,1260863566.70,260863566.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 16 2022,AGIX,0,1260863566.70,260863566.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 05 2022,AGIX,0,1260863566.70,260863566.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 23 2022,AGIX,0,1249607681.90,249607681.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 12 2022,AGIX,0,1249607681.90,249607681.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 01 2022,AGIX,0,1249607681.90,249607681.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 21 2022,AGIX,0,1238180387.70,238180387.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 09 2022,AGIX,0,1238180387.70,238180387.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 28 2022,AGIX,0,1238180387.70,238180387.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 17 2022,AGIX,0,1226579073.80,226579073.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 06 2022,AGIX,0,1226579073.80,226579073.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 26 2022,AGIX,0,1214801090.20,214801090.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 14 2022,AGIX,0,1214801090.20,214801090.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 03 2022,AGIX,0,1214801090.20,214801090.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 23 2022,AGIX,0,1202843746.40,202843746.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 12 2022,AGIX,0,1202843746.40,202843746.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 30 2022,AGIX,0,1202843746.40,202843746.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 19 2022,AGIX,0,1190704311.00,190704311.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 08 2022,AGIX,0,1190704311.00,190704311.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 28 2022,AGIX,0,1190704311.00,190704311.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 17 2022,AGIX,0,1178380011.20,178380011.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 05 2022,AGIX,0,1178380011.20,178380011.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 24 2022,AGIX,0,1165868031.70,165868031.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 13 2022,AGIX,0,1165868031.70,165868031.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 02 2022,AGIX,0,1165868031.70,165868031.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 21 2022,AGIX,0,1153165514.40,153165514.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 10 2022,AGIX,0,1153165514.40,153165514.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 27 2022,AGIX,0,1140269557.70,140269557.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 16 2022,AGIX,0,1140269557.70,140269557.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 05 2022,AGIX,0,1140269557.70,140269557.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 24 2022,AGIX,0,1127177216.00,127177216.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 13 2022,AGIX,0,1127177216.00,127177216.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
