Date,Symbol,Available Supply,Unlocked Supply,Liquidity Mining,Founder advisors investor,Initial Liquidity Mining,Options,Ecosystem,Fundraising
Sep 19 2040,BAL,99216261.82,99216261.82,58781261.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 08 2040,BAL,99206191.85,99206191.85,58771191.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 28 2040,BAL,99196121.88,99196121.88,58761121.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 17 2040,BAL,99186051.90,99186051.90,58751051.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 06 2040,BAL,99175981.93,99175981.93,58740981.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 25 2040,BAL,99164996.51,99164996.51,58729996.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 14 2040,BAL,99154926.53,99154926.53,58719926.53,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 03 2040,BAL,99144856.56,99144856.56,58709856.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 22 2040,BAL,99134786.59,99134786.59,58699786.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 10 2040,BAL,99123801.16,99123801.16,58688801.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 30 2040,BAL,99113731.19,99113731.19,58678731.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 19 2040,BAL,99103661.22,99103661.22,58668661.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 08 2040,BAL,99093591.25,99093591.25,58658591.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 27 2040,BAL,99083521.27,99083521.27,58648521.27,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 15 2040,BAL,99072535.85,99072535.85,58637535.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 04 2040,BAL,99062465.88,99062465.88,58627465.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 24 2040,BAL,99052395.90,99052395.90,58617395.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 13 2040,BAL,99040793.83,99040793.83,58605793.83,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 01 2040,BAL,99027765.60,99027765.60,58592765.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 19 2040,BAL,99015823.05,99015823.05,58580823.05,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 08 2040,BAL,99003880.51,99003880.51,58568880.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 28 2040,BAL,98991937.97,98991937.97,58556937.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 17 2040,BAL,98979995.42,98979995.42,58544995.42,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 05 2040,BAL,98966967.19,98966967.19,58531967.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 25 2039,BAL,98955024.65,98955024.65,58520024.65,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 14 2039,BAL,98943082.11,98943082.11,58508082.11,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 03 2039,BAL,98931139.56,98931139.56,58496139.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 21 2039,BAL,98918111.33,98918111.33,58483111.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 10 2039,BAL,98906168.79,98906168.79,58471168.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 30 2039,BAL,98894226.25,98894226.25,58459226.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 19 2039,BAL,98882283.70,98882283.70,58447283.70,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 08 2039,BAL,98870341.16,98870341.16,58435341.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 26 2039,BAL,98857312.93,98857312.93,58422312.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 15 2039,BAL,98845370.39,98845370.39,58410370.39,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 04 2039,BAL,98833427.84,98833427.84,58398427.84,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 24 2039,BAL,98821485.30,98821485.30,58386485.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 12 2039,BAL,98808457.07,98808457.07,58373457.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 01 2039,BAL,98796514.52,98796514.52,58361514.52,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 21 2039,BAL,98784571.98,98784571.98,58349571.98,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 10 2039,BAL,98772629.44,98772629.44,58337629.44,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 29 2039,BAL,98760686.89,98760686.89,58325686.89,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 17 2039,BAL,98747658.66,98747658.66,58312658.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 06 2039,BAL,98735716.12,98735716.12,58300716.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 26 2039,BAL,98723773.58,98723773.58,58288773.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 15 2039,BAL,98711831.03,98711831.03,58276831.03,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 03 2039,BAL,98698802.80,98698802.80,58263802.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 22 2039,BAL,98686860.26,98686860.26,58251860.26,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 11 2039,BAL,98674917.72,98674917.72,58239917.72,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 31 2039,BAL,98662975.17,98662975.17,58227975.17,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 20 2039,BAL,98650614.71,98650614.71,58215614.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 08 2039,BAL,98635078.99,98635078.99,58200078.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 25 2039,BAL,98620837.90,98620837.90,58185837.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 14 2039,BAL,98606596.82,98606596.82,58171596.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 03 2039,BAL,98592355.74,98592355.74,58157355.74,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 22 2039,BAL,98576820.01,98576820.01,58141820.01,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 11 2039,BAL,98562578.93,98562578.93,58127578.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 31 2038,BAL,98548337.85,98548337.85,58113337.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 20 2038,BAL,98534096.77,98534096.77,58099096.77,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 09 2038,BAL,98519855.68,98519855.68,58084855.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 27 2038,BAL,98504319.96,98504319.96,58069319.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 16 2038,BAL,98490078.88,98490078.88,58055078.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 05 2038,BAL,98475837.79,98475837.79,58040837.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 25 2038,BAL,98461596.71,98461596.71,58026596.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 13 2038,BAL,98446060.99,98446060.99,58011060.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 02 2038,BAL,98431819.90,98431819.90,57996819.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 21 2038,BAL,98417578.82,98417578.82,57982578.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 10 2038,BAL,98403337.74,98403337.74,57968337.74,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 30 2038,BAL,98389096.66,98389096.66,57954096.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 18 2038,BAL,98373560.93,98373560.93,57938560.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 07 2038,BAL,98359319.85,98359319.85,57924319.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 27 2038,BAL,98345078.77,98345078.77,57910078.77,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 16 2038,BAL,98330837.68,98330837.68,57895837.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 04 2038,BAL,98315301.96,98315301.96,57880301.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 23 2038,BAL,98301060.88,98301060.88,57866060.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 12 2038,BAL,98286819.79,98286819.79,57851819.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 01 2038,BAL,98272578.71,98272578.71,57837578.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 21 2038,BAL,98258337.63,98258337.63,57823337.63,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 09 2038,BAL,98242801.90,98242801.90,57807801.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 28 2038,BAL,98228560.82,98228560.82,57793560.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 17 2038,BAL,98214319.74,98214319.74,57779319.74,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 06 2038,BAL,98200078.66,98200078.66,57765078.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 25 2038,BAL,98184542.93,98184542.93,57749542.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 14 2038,BAL,98168342.22,98168342.22,57733342.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 03 2038,BAL,98151406.65,98151406.65,57716406.65,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 20 2038,BAL,98134471.08,98134471.08,57699471.08,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 09 2038,BAL,98117535.51,98117535.51,57682535.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 28 2038,BAL,98099060.35,98099060.35,57664060.35,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 17 2038,BAL,98082124.78,98082124.78,57647124.78,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 06 2038,BAL,98065189.21,98065189.21,57630189.21,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 26 2037,BAL,98048253.64,98048253.64,57613253.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 14 2037,BAL,98029778.47,98029778.47,57594778.47,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 03 2037,BAL,98012842.90,98012842.90,57577842.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 22 2037,BAL,97995907.33,97995907.33,57560907.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 11 2037,BAL,97978971.76,97978971.76,57543971.76,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 31 2037,BAL,97962036.19,97962036.19,57527036.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 19 2037,BAL,97943561.02,97943561.02,57508561.02,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 08 2037,BAL,97926625.45,97926625.45,57491625.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 27 2037,BAL,97909689.88,97909689.88,57474689.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 16 2037,BAL,97892754.31,97892754.31,57457754.31,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 04 2037,BAL,97874279.15,97874279.15,57439279.15,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 24 2037,BAL,97857343.58,97857343.58,57422343.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 13 2037,BAL,97840408.01,97840408.01,57405408.01,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 02 2037,BAL,97823472.44,97823472.44,57388472.44,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 22 2037,BAL,97806536.87,97806536.87,57371536.87,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 10 2037,BAL,97788061.70,97788061.70,57353061.70,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 29 2037,BAL,97771126.13,97771126.13,57336126.13,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 18 2037,BAL,97754190.56,97754190.56,57319190.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 07 2037,BAL,97737254.99,97737254.99,57302254.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 26 2037,BAL,97718779.82,97718779.82,57283779.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 15 2037,BAL,97701844.25,97701844.25,57266844.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 04 2037,BAL,97684908.68,97684908.68,57249908.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 23 2037,BAL,97667973.11,97667973.11,57232973.11,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 12 2037,BAL,97651037.54,97651037.54,57216037.54,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 31 2037,BAL,97632562.38,97632562.38,57197562.38,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 20 2037,BAL,97615044.20,97615044.20,57180044.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 09 2037,BAL,97594904.28,97594904.28,57159904.28,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 26 2037,BAL,97574764.37,97574764.37,57139764.37,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 14 2037,BAL,97552793.55,97552793.55,57117793.55,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 03 2037,BAL,97532653.64,97532653.64,57097653.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 23 2037,BAL,97512513.72,97512513.72,57077513.72,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 12 2037,BAL,97492373.81,97492373.81,57057373.81,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 01 2037,BAL,97472233.89,97472233.89,57037233.89,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 20 2036,BAL,97450263.07,97450263.07,57015263.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 09 2036,BAL,97430123.16,97430123.16,56995123.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 28 2036,BAL,97409983.24,97409983.24,56974983.24,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 17 2036,BAL,97389843.33,97389843.33,56954843.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 05 2036,BAL,97367872.51,97367872.51,56932872.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 25 2036,BAL,97347732.60,97347732.60,56912732.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 14 2036,BAL,97327592.68,97327592.68,56892592.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 03 2036,BAL,97307452.77,97307452.77,56872452.77,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 22 2036,BAL,97287312.85,97287312.85,56852312.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 10 2036,BAL,97265342.04,97265342.04,56830342.04,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 30 2036,BAL,97245202.12,97245202.12,56810202.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 19 2036,BAL,97225062.21,97225062.21,56790062.21,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 08 2036,BAL,97204922.29,97204922.29,56769922.29,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 27 2036,BAL,97182951.47,97182951.47,56747951.47,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 16 2036,BAL,97162811.56,97162811.56,56727811.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 05 2036,BAL,97142671.64,97142671.64,56707671.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 24 2036,BAL,97122531.73,97122531.73,56687531.73,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 13 2036,BAL,97102391.81,97102391.81,56667391.81,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 01 2036,BAL,97080421.00,97080421.00,56645421.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 21 2036,BAL,97060281.08,97060281.08,56625281.08,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 10 2036,BAL,97040141.17,97040141.17,56605141.17,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 29 2036,BAL,97020001.25,97020001.25,56585001.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 17 2036,BAL,96998030.44,96998030.44,56563030.44,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 06 2036,BAL,96977890.52,96977890.52,56542890.52,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 26 2036,BAL,96957750.61,96957750.61,56522750.61,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 15 2036,BAL,96935227.40,96935227.40,56500227.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 04 2036,BAL,96911342.31,96911342.31,56476342.31,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 21 2036,BAL,96885285.85,96885285.85,56450285.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 10 2036,BAL,96861400.77,96861400.77,56426400.77,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 30 2036,BAL,96837515.68,96837515.68,56402515.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 19 2036,BAL,96813630.59,96813630.59,56378630.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 07 2036,BAL,96787574.13,96787574.13,56352574.13,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 27 2035,BAL,96763689.04,96763689.04,56328689.04,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 16 2035,BAL,96739803.96,96739803.96,56304803.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 05 2035,BAL,96715918.87,96715918.87,56280918.87,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 24 2035,BAL,96692033.78,96692033.78,56257033.78,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 12 2035,BAL,96665977.32,96665977.32,56230977.32,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 01 2035,BAL,96642092.23,96642092.23,56207092.23,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 21 2035,BAL,96618207.15,96618207.15,56183207.15,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 10 2035,BAL,96594322.06,96594322.06,56159322.06,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 28 2035,BAL,96568265.60,96568265.60,56133265.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 17 2035,BAL,96544380.51,96544380.51,56109380.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 06 2035,BAL,96520495.43,96520495.43,56085495.43,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 26 2035,BAL,96496610.34,96496610.34,56061610.34,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 15 2035,BAL,96472725.25,96472725.25,56037725.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 03 2035,BAL,96446668.79,96446668.79,56011668.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 23 2035,BAL,96422783.70,96422783.70,55987783.70,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 12 2035,BAL,96398898.62,96398898.62,55963898.62,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 01 2035,BAL,96375013.53,96375013.53,55940013.53,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 19 2035,BAL,96348957.07,96348957.07,55913957.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 08 2035,BAL,96325071.98,96325071.98,55890071.98,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 28 2035,BAL,96301186.90,96301186.90,55866186.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 17 2035,BAL,96277301.81,96277301.81,55842301.81,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 06 2035,BAL,96253416.72,96253416.72,55818416.72,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 24 2035,BAL,96227360.26,96227360.26,55792360.26,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 13 2035,BAL,96203475.17,96203475.17,55768475.17,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 02 2035,BAL,96179590.09,96179590.09,55744590.09,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 22 2035,BAL,96155705.00,96155705.00,55720705.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 10 2035,BAL,96124633.58,96124633.58,55689633.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 27 2035,BAL,96096151.45,96096151.45,55661151.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 16 2035,BAL,96067669.31,96067669.31,55632669.31,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 05 2035,BAL,96039187.18,96039187.18,55604187.18,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 25 2035,BAL,96010705.04,96010705.04,55575705.04,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 13 2035,BAL,95979633.62,95979633.62,55544633.62,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 02 2035,BAL,95951151.49,95951151.49,55516151.49,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 22 2034,BAL,95922669.36,95922669.36,55487669.36,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 11 2034,BAL,95894187.22,95894187.22,55459187.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 29 2034,BAL,95863115.80,95863115.80,55428115.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 18 2034,BAL,95834633.67,95834633.67,55399633.67,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 07 2034,BAL,95806151.53,95806151.53,55371151.53,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 27 2034,BAL,95777669.40,95777669.40,55342669.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 16 2034,BAL,95749187.27,95749187.27,55314187.27,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 04 2034,BAL,95718115.85,95718115.85,55283115.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 23 2034,BAL,95689633.71,95689633.71,55254633.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 12 2034,BAL,95661151.58,95661151.58,55226151.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 01 2034,BAL,95632669.44,95632669.44,55197669.44,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 20 2034,BAL,95601598.02,95601598.02,55166598.02,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 09 2034,BAL,95573115.89,95573115.89,55138115.89,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 29 2034,BAL,95544633.76,95544633.76,55109633.76,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 18 2034,BAL,95516151.62,95516151.62,55081151.62,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jul 07 2034,BAL,95487669.49,95487669.49,55052669.49,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 25 2034,BAL,95456598.07,95456598.07,55021598.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 14 2034,BAL,95428115.93,95428115.93,54993115.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 03 2034,BAL,95399633.80,95399633.80,54964633.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 23 2034,BAL,95371151.67,95371151.67,54936151.67,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
May 11 2034,BAL,95340080.25,95340080.25,54905080.25,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 30 2034,BAL,95311598.11,95311598.11,54876598.11,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 19 2034,BAL,95283115.98,95283115.98,54848115.98,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 08 2034,BAL,95254633.84,95254633.84,54819633.84,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 28 2034,BAL,95226151.71,95226151.71,54791151.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 16 2034,BAL,95192140.82,95192140.82,54757140.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 05 2034,BAL,95158269.65,95158269.65,54723269.65,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 22 2034,BAL,95124398.48,95124398.48,54689398.48,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 11 2034,BAL,95090527.31,95090527.31,54655527.31,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 30 2034,BAL,95053576.94,95053576.94,54618576.94,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 19 2034,BAL,95019705.77,95019705.77,54584705.77,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 08 2034,BAL,94985834.60,94985834.60,54550834.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 28 2033,BAL,94951963.43,94951963.43,54516963.43,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 17 2033,BAL,94918092.26,94918092.26,54483092.26,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 05 2033,BAL,94881141.89,94881141.89,54446141.89,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 24 2033,BAL,94847270.72,94847270.72,54412270.72,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 13 2033,BAL,94813399.55,94813399.55,54378399.55,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 02 2033,BAL,94779528.38,94779528.38,54344528.38,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 21 2033,BAL,94742578.02,94742578.02,54307578.02,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Oct 10 2033,BAL,94708706.85,94708706.85,54273706.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 29 2033,BAL,94674835.68,94674835.68,54239835.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 18 2033,BAL,94640964.51,94640964.51,54205964.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Sep 07 2033,BAL,94607093.34,94607093.34,54172093.34,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 26 2033,BAL,94570142.97,94570142.97,54135142.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Aug 15 2033,BAL,94536271.80,94536271.80,54101271.80,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
