Date,Symbol,Price,Available Supply,Unlocked Supply,Block Rewards,Interchain Foundation,Seed Contributors,Public Fund Raisers,All in Bits Inc (Tendermint Inc.),Strategic and Early Adopters
Jun 10 2030,ATOM,0,708613760.13,708613760.13,472414802.13,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 09 2030,ATOM,0,708425456.76,708425456.76,472226498.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 08 2030,ATOM,0,708237153.39,708237153.39,472038195.39,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 07 2030,ATOM,0,708048850.02,708048850.02,471849892.02,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 06 2030,ATOM,0,707860546.65,707860546.65,471661588.65,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 06 2030,ATOM,0,707860546.65,707860546.65,471661588.65,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 05 2030,ATOM,0,707672243.28,707672243.28,471473285.28,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 04 2030,ATOM,0,707483939.91,707483939.91,471284981.91,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 03 2030,ATOM,0,707295636.54,707295636.54,471096678.54,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 02 2030,ATOM,0,707107333.17,707107333.17,470908375.17,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jun 01 2030,ATOM,0,706919029.80,706919029.80,470720071.80,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 31 2030,ATOM,0,706730726.43,706730726.43,470531768.43,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 30 2030,ATOM,0,706542423.06,706542423.06,470343465.06,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 29 2030,ATOM,0,706354119.69,706354119.69,470155161.69,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 28 2030,ATOM,0,706165816.32,706165816.32,469966858.32,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 27 2030,ATOM,0,705977512.95,705977512.95,469778554.95,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 26 2030,ATOM,0,705789209.58,705789209.58,469590251.58,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 25 2030,ATOM,0,705600906.21,705600906.21,469401948.21,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 24 2030,ATOM,0,705412602.84,705412602.84,469213644.84,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 23 2030,ATOM,0,705224299.47,705224299.47,469025341.47,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 22 2030,ATOM,0,705035996.10,705035996.10,468837038.10,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 22 2030,ATOM,0,705035996.10,705035996.10,468837038.10,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 21 2030,ATOM,0,704847692.73,704847692.73,468648734.73,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 20 2030,ATOM,0,704659389.36,704659389.36,468460431.36,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 19 2030,ATOM,0,704471085.99,704471085.99,468272127.99,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 18 2030,ATOM,0,704282782.62,704282782.62,468083824.62,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 17 2030,ATOM,0,704094479.25,704094479.25,467895521.25,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 16 2030,ATOM,0,703906175.88,703906175.88,467707217.88,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 15 2030,ATOM,0,703717872.51,703717872.51,467518914.51,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 14 2030,ATOM,0,703529569.14,703529569.14,467330611.14,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 13 2030,ATOM,0,703341265.77,703341265.77,467142307.77,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 12 2030,ATOM,0,703152962.40,703152962.40,466954004.40,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 11 2030,ATOM,0,702964659.03,702964659.03,466765701.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 10 2030,ATOM,0,702776355.66,702776355.66,466577397.66,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 09 2030,ATOM,0,702588052.29,702588052.29,466389094.29,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 08 2030,ATOM,0,702399748.92,702399748.92,466200790.92,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 07 2030,ATOM,0,702211445.55,702211445.55,466012487.55,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 07 2030,ATOM,0,702211445.55,702211445.55,466012487.55,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 06 2030,ATOM,0,702023142.18,702023142.18,465824184.18,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 05 2030,ATOM,0,701834838.81,701834838.81,465635880.81,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 04 2030,ATOM,0,701646535.44,701646535.44,465447577.44,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 03 2030,ATOM,0,701458232.07,701458232.07,465259274.07,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 02 2030,ATOM,0,701269928.70,701269928.70,465070970.70,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
May 01 2030,ATOM,0,701081625.33,701081625.33,464882667.33,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 30 2030,ATOM,0,700893321.96,700893321.96,464694363.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 29 2030,ATOM,0,700705018.59,700705018.59,464506060.59,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 28 2030,ATOM,0,700516715.22,700516715.22,464317757.22,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 27 2030,ATOM,0,700328411.85,700328411.85,464129453.85,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 26 2030,ATOM,0,700140108.48,700140108.48,463941150.48,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 25 2030,ATOM,0,699951805.11,699951805.11,463752847.11,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 24 2030,ATOM,0,699763501.74,699763501.74,463564543.74,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 23 2030,ATOM,0,699575198.37,699575198.37,463376240.37,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 22 2030,ATOM,0,699386895.00,699386895.00,463187937.00,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 21 2030,ATOM,0,699198591.63,699198591.63,462999633.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 21 2030,ATOM,0,699198591.63,699198591.63,462999633.63,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 20 2030,ATOM,0,699010288.26,699010288.26,462811330.26,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 19 2030,ATOM,0,698821984.89,698821984.89,462623026.89,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 18 2030,ATOM,0,698633681.52,698633681.52,462434723.52,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 17 2030,ATOM,0,698445378.15,698445378.15,462246420.15,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 16 2030,ATOM,0,698257074.78,698257074.78,462058116.78,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 15 2030,ATOM,0,698068771.41,698068771.41,461869813.41,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 14 2030,ATOM,0,697880468.04,697880468.04,461681510.04,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 13 2030,ATOM,0,697692164.67,697692164.67,461493206.67,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 12 2030,ATOM,0,697503861.30,697503861.30,461304903.30,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 11 2030,ATOM,0,697315557.93,697315557.93,461116599.93,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 10 2030,ATOM,0,697127254.56,697127254.56,460928296.56,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 09 2030,ATOM,0,696938951.19,696938951.19,460739993.19,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 08 2030,ATOM,0,696750647.82,696750647.82,460551689.82,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 07 2030,ATOM,0,696562344.45,696562344.45,460363386.45,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 06 2030,ATOM,0,696374041.08,696374041.08,460175083.08,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 06 2030,ATOM,0,696374041.08,696374041.08,460175083.08,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 05 2030,ATOM,0,696185737.71,696185737.71,459986779.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 04 2030,ATOM,0,695997434.34,695997434.34,459798476.34,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 03 2030,ATOM,0,695809130.97,695809130.97,459610172.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 02 2030,ATOM,0,695652211.49,695652211.49,459453253.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Apr 01 2030,ATOM,0,695450070.96,695450070.96,459251112.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 31 2030,ATOM,0,695276807.64,695276807.64,459077849.64,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 30 2030,ATOM,0,695103544.32,695103544.32,458904586.32,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 29 2030,ATOM,0,694930281.01,694930281.01,458731323.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 28 2030,ATOM,0,694757017.69,694757017.69,458558059.69,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 27 2030,ATOM,0,694583754.38,694583754.38,458384796.38,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 26 2030,ATOM,0,694410491.06,694410491.06,458211533.06,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 25 2030,ATOM,0,694237227.75,694237227.75,458038269.75,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 24 2030,ATOM,0,694063964.43,694063964.43,457865006.43,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 23 2030,ATOM,0,693890701.12,693890701.12,457691743.12,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 22 2030,ATOM,0,693717437.80,693717437.80,457518479.80,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 21 2030,ATOM,0,693544174.49,693544174.49,457345216.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 21 2030,ATOM,0,693544174.49,693544174.49,457345216.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 20 2030,ATOM,0,693370911.17,693370911.17,457171953.17,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 19 2030,ATOM,0,693197647.85,693197647.85,456998689.85,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 18 2030,ATOM,0,693024384.54,693024384.54,456825426.54,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 17 2030,ATOM,0,692851121.22,692851121.22,456652163.22,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 16 2030,ATOM,0,692677857.91,692677857.91,456478899.91,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 15 2030,ATOM,0,692504594.59,692504594.59,456305636.59,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 14 2030,ATOM,0,692331331.28,692331331.28,456132373.28,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 13 2030,ATOM,0,692158067.96,692158067.96,455959109.96,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 12 2030,ATOM,0,691984804.65,691984804.65,455785846.65,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 11 2030,ATOM,0,691811541.33,691811541.33,455612583.33,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 10 2030,ATOM,0,691638278.01,691638278.01,455439320.01,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 09 2030,ATOM,0,691465014.70,691465014.70,455266056.70,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 08 2030,ATOM,0,691291751.38,691291751.38,455092793.38,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 07 2030,ATOM,0,691118488.07,691118488.07,454919530.07,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 06 2030,ATOM,0,690945224.75,690945224.75,454746266.75,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 06 2030,ATOM,0,690945224.75,690945224.75,454746266.75,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 05 2030,ATOM,0,690771961.44,690771961.44,454573003.44,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 04 2030,ATOM,0,690598698.12,690598698.12,454399740.12,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 03 2030,ATOM,0,690425434.81,690425434.81,454226476.81,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 02 2030,ATOM,0,690252171.49,690252171.49,454053213.49,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Mar 01 2030,ATOM,0,690078908.18,690078908.18,453879950.18,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 28 2030,ATOM,0,689905644.86,689905644.86,453706686.86,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 27 2030,ATOM,0,689732381.54,689732381.54,453533423.54,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 26 2030,ATOM,0,689559118.23,689559118.23,453360160.23,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 25 2030,ATOM,0,689385854.91,689385854.91,453186896.91,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 24 2030,ATOM,0,689212591.60,689212591.60,453013633.60,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 23 2030,ATOM,0,689039328.28,689039328.28,452840370.28,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 22 2030,ATOM,0,688866064.97,688866064.97,452667106.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 21 2030,ATOM,0,688692801.65,688692801.65,452493843.65,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 20 2030,ATOM,0,688519538.34,688519538.34,452320580.34,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 19 2030,ATOM,0,688346275.02,688346275.02,452147317.02,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 19 2030,ATOM,0,688346275.02,688346275.02,452147317.02,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 18 2030,ATOM,0,688173011.71,688173011.71,451974053.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 17 2030,ATOM,0,687999748.39,687999748.39,451800790.39,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 16 2030,ATOM,0,687826485.07,687826485.07,451627527.07,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 15 2030,ATOM,0,687653221.76,687653221.76,451454263.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 14 2030,ATOM,0,687479958.44,687479958.44,451281000.44,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 13 2030,ATOM,0,687306695.13,687306695.13,451107737.13,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 12 2030,ATOM,0,687133431.81,687133431.81,450934473.81,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 11 2030,ATOM,0,686960168.50,686960168.50,450761210.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 10 2030,ATOM,0,686786905.18,686786905.18,450587947.18,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 09 2030,ATOM,0,686613641.87,686613641.87,450414683.87,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 08 2030,ATOM,0,686440378.55,686440378.55,450241420.55,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 07 2030,ATOM,0,686267115.23,686267115.23,450068157.23,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 06 2030,ATOM,0,686093851.92,686093851.92,449894893.92,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 05 2030,ATOM,0,685920588.60,685920588.60,449721630.60,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 04 2030,ATOM,0,685747325.29,685747325.29,449548367.29,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 03 2030,ATOM,0,685574061.97,685574061.97,449375103.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 03 2030,ATOM,0,685574061.97,685574061.97,449375103.97,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 02 2030,ATOM,0,685400798.66,685400798.66,449201840.66,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Feb 01 2030,ATOM,0,685227535.34,685227535.34,449028577.34,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 31 2030,ATOM,0,685054272.03,685054272.03,448855314.03,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 30 2030,ATOM,0,684881008.71,684881008.71,448682050.71,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 29 2030,ATOM,0,684707745.40,684707745.40,448508787.40,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 28 2030,ATOM,0,684534482.08,684534482.08,448335524.08,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 27 2030,ATOM,0,684361218.76,684361218.76,448162260.76,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 26 2030,ATOM,0,684187955.45,684187955.45,447988997.45,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 25 2030,ATOM,0,684014692.13,684014692.13,447815734.13,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 24 2030,ATOM,0,683841428.82,683841428.82,447642470.82,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 23 2030,ATOM,0,683668165.50,683668165.50,447469207.50,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 22 2030,ATOM,0,683494902.19,683494902.19,447295944.19,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 21 2030,ATOM,0,683321638.87,683321638.87,447122680.87,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 20 2030,ATOM,0,683148375.56,683148375.56,446949417.56,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 19 2030,ATOM,0,682975112.24,682975112.24,446776154.24,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 19 2030,ATOM,0,682975112.24,682975112.24,446776154.24,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 18 2030,ATOM,0,682801848.93,682801848.93,446602890.93,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 17 2030,ATOM,0,682628585.61,682628585.61,446429627.61,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 16 2030,ATOM,0,682455322.29,682455322.29,446256364.29,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
Jan 15 2030,ATOM,0,682282058.98,682282058.98,446083100.98,23619896.00,11998907.00,160284613.00,23690755.00,16604787.00
