Date,Symbol,Price,Available Supply,Unlocked Supply,Annual Inflation,Public Presale,Team,Foundation,Pre-Seed,Seed,Early Community,Public
Jun 15 2023,AZERO,$0.92,0,265898938.99,34016666.57,55000000.00,9564681.72,22317590.69,50000000.00,50000000.00,15000000.00,30000000.00
Jun 14 2023,AZERO,$0.95,0,265762016.11,33934500.71,55000000.00,9548254.62,22279260.78,50000000.00,50000000.00,15000000.00,30000000.00
Jun 13 2023,AZERO,$0.93,0,265625093.24,33852334.85,55000000.00,9531827.52,22240930.87,50000000.00,50000000.00,15000000.00,30000000.00
Jun 13 2023,AZERO,$0.93,0,265625093.24,33852334.85,55000000.00,9531827.52,22240930.87,50000000.00,50000000.00,15000000.00,30000000.00
Jun 12 2023,AZERO,$0.94,0,265488170.36,33770168.99,55000000.00,9515400.41,22202600.96,50000000.00,50000000.00,15000000.00,30000000.00
Jun 12 2023,AZERO,$0.94,0,265488170.36,33770168.99,55000000.00,9515400.41,22202600.96,50000000.00,50000000.00,15000000.00,30000000.00
Jun 11 2023,AZERO,$0.91,0,265351247.48,33688003.13,55000000.00,9498973.31,22164271.05,50000000.00,50000000.00,15000000.00,30000000.00
Jun 10 2023,AZERO,$0.96,0,265214324.61,33605837.27,55000000.00,9482546.20,22125941.14,50000000.00,50000000.00,15000000.00,30000000.00
Jun 10 2023,AZERO,$0.96,0,265214324.61,33605837.27,55000000.00,9482546.20,22125941.14,50000000.00,50000000.00,15000000.00,30000000.00
Jun 09 2023,AZERO,$0.99,0,265077401.73,33523671.41,55000000.00,9466119.10,22087611.23,50000000.00,50000000.00,15000000.00,30000000.00
Jun 08 2023,AZERO,$0.98,0,264940478.85,33441505.55,55000000.00,9449691.99,22049281.31,50000000.00,50000000.00,15000000.00,30000000.00
Jun 08 2023,AZERO,$0.98,0,264940478.85,33441505.55,55000000.00,9449691.99,22049281.31,50000000.00,50000000.00,15000000.00,30000000.00
Jun 07 2023,AZERO,$1.04,0,264803555.97,33359339.68,55000000.00,9433264.89,22010951.40,50000000.00,50000000.00,15000000.00,30000000.00
Jun 07 2023,AZERO,$1.04,0,264803555.97,33359339.68,55000000.00,9433264.89,22010951.40,50000000.00,50000000.00,15000000.00,30000000.00
Jun 06 2023,AZERO,$1.02,0,264666633.10,33277173.82,55000000.00,9416837.78,21972621.49,50000000.00,50000000.00,15000000.00,30000000.00
Jun 05 2023,AZERO,$1.05,0,264529710.22,33195007.96,55000000.00,9400410.68,21934291.58,50000000.00,50000000.00,15000000.00,30000000.00
Jun 05 2023,AZERO,$1.05,0,264529710.22,33195007.96,55000000.00,9400410.68,21934291.58,50000000.00,50000000.00,15000000.00,30000000.00
Jun 04 2023,AZERO,$1.05,0,264392787.34,33112842.10,55000000.00,9383983.57,21895961.67,50000000.00,50000000.00,15000000.00,30000000.00
Jun 03 2023,AZERO,$1.06,0,264255864.47,33030676.24,55000000.00,9367556.47,21857631.76,50000000.00,50000000.00,15000000.00,30000000.00
Jun 03 2023,AZERO,$1.06,0,264255864.47,33030676.24,55000000.00,9367556.47,21857631.76,50000000.00,50000000.00,15000000.00,30000000.00
Jun 02 2023,AZERO,$1.06,0,264118941.59,32948510.38,55000000.00,9351129.36,21819301.85,50000000.00,50000000.00,15000000.00,30000000.00
Jun 02 2023,AZERO,$1.06,0,264118941.59,32948510.38,55000000.00,9351129.36,21819301.85,50000000.00,50000000.00,15000000.00,30000000.00
Jun 01 2023,AZERO,$1.07,0,263982018.71,32866344.52,55000000.00,9334702.26,21780971.94,50000000.00,50000000.00,15000000.00,30000000.00
May 31 2023,AZERO,$1.12,0,263845095.83,32784178.65,55000000.00,9318275.15,21742642.03,50000000.00,50000000.00,15000000.00,30000000.00
May 31 2023,AZERO,$1.12,0,263845095.83,32784178.65,55000000.00,9318275.15,21742642.03,50000000.00,50000000.00,15000000.00,30000000.00
May 30 2023,AZERO,$1.12,0,263708172.96,32702012.79,55000000.00,9301848.05,21704312.11,50000000.00,50000000.00,15000000.00,30000000.00
May 29 2023,AZERO,$1.14,0,263571250.08,32619846.93,55000000.00,9285420.94,21665982.20,50000000.00,50000000.00,15000000.00,30000000.00
May 29 2023,AZERO,$1.14,0,263571250.08,32619846.93,55000000.00,9285420.94,21665982.20,50000000.00,50000000.00,15000000.00,30000000.00
May 28 2023,AZERO,$1.09,0,263434327.20,32537681.07,55000000.00,9268993.84,21627652.29,50000000.00,50000000.00,15000000.00,30000000.00
May 28 2023,AZERO,$1.09,0,263434327.20,32537681.07,55000000.00,9268993.84,21627652.29,50000000.00,50000000.00,15000000.00,30000000.00
May 27 2023,AZERO,$1.09,0,263297404.33,32455515.21,55000000.00,9252566.74,21589322.38,50000000.00,50000000.00,15000000.00,30000000.00
May 26 2023,AZERO,$1.07,0,263160481.45,32373349.35,55000000.00,9236139.63,21550992.47,50000000.00,50000000.00,15000000.00,30000000.00
May 26 2023,AZERO,$1.07,0,263160481.45,32373349.35,55000000.00,9236139.63,21550992.47,50000000.00,50000000.00,15000000.00,30000000.00
May 25 2023,AZERO,$1.07,0,263023558.57,32291183.49,55000000.00,9219712.53,21512662.56,50000000.00,50000000.00,15000000.00,30000000.00
May 24 2023,AZERO,$1.09,0,262886635.70,32209017.63,55000000.00,9203285.42,21474332.65,50000000.00,50000000.00,15000000.00,30000000.00
May 24 2023,AZERO,$1.09,0,262886635.70,32209017.63,55000000.00,9203285.42,21474332.65,50000000.00,50000000.00,15000000.00,30000000.00
May 23 2023,AZERO,$1.04,0,262749712.82,32126851.76,55000000.00,9186858.32,21436002.74,50000000.00,50000000.00,15000000.00,30000000.00
May 23 2023,AZERO,$1.04,0,262749712.82,32126851.76,55000000.00,9186858.32,21436002.74,50000000.00,50000000.00,15000000.00,30000000.00
May 22 2023,AZERO,$1.07,0,262612789.94,32044685.90,55000000.00,9170431.21,21397672.83,50000000.00,50000000.00,15000000.00,30000000.00
May 21 2023,AZERO,$1.10,0,262475867.06,31962520.04,55000000.00,9154004.11,21359342.92,50000000.00,50000000.00,15000000.00,30000000.00
May 21 2023,AZERO,$1.10,0,262475867.06,31962520.04,55000000.00,9154004.11,21359342.92,50000000.00,50000000.00,15000000.00,30000000.00
May 20 2023,AZERO,$1.05,0,262338944.19,31880354.18,55000000.00,9137577.00,21321013.00,50000000.00,50000000.00,15000000.00,30000000.00
May 19 2023,AZERO,$1.10,0,262202021.31,31798188.32,55000000.00,9121149.90,21282683.09,50000000.00,50000000.00,15000000.00,30000000.00
May 19 2023,AZERO,$1.10,0,262202021.31,31798188.32,55000000.00,9121149.90,21282683.09,50000000.00,50000000.00,15000000.00,30000000.00
May 18 2023,AZERO,$1.14,0,262065098.43,31716022.46,55000000.00,9104722.79,21244353.18,50000000.00,50000000.00,15000000.00,30000000.00
May 18 2023,AZERO,$1.14,0,262065098.43,31716022.46,55000000.00,9104722.79,21244353.18,50000000.00,50000000.00,15000000.00,30000000.00
May 17 2023,AZERO,$1.15,0,261928175.56,31633856.60,55000000.00,9088295.69,21206023.27,50000000.00,50000000.00,15000000.00,30000000.00
May 16 2023,AZERO,$1.22,0,261791252.68,31551690.74,55000000.00,9071868.58,21167693.36,50000000.00,50000000.00,15000000.00,30000000.00
May 16 2023,AZERO,$1.22,0,261791252.68,31551690.74,55000000.00,9071868.58,21167693.36,50000000.00,50000000.00,15000000.00,30000000.00
May 15 2023,AZERO,$1.21,0,261654329.80,31469524.87,55000000.00,9055441.48,21129363.45,50000000.00,50000000.00,15000000.00,30000000.00
May 14 2023,AZERO,$1.21,0,261517406.93,31387359.01,55000000.00,9039014.37,21091033.54,50000000.00,50000000.00,15000000.00,30000000.00
May 14 2023,AZERO,$1.21,0,261517406.93,31387359.01,55000000.00,9039014.37,21091033.54,50000000.00,50000000.00,15000000.00,30000000.00
May 13 2023,AZERO,$1.13,0,261380484.05,31305193.15,55000000.00,9022587.27,21052703.63,50000000.00,50000000.00,15000000.00,30000000.00
May 13 2023,AZERO,$1.13,0,261380484.05,31305193.15,55000000.00,9022587.27,21052703.63,50000000.00,50000000.00,15000000.00,30000000.00
May 12 2023,AZERO,$1.12,0,261243561.17,31223027.29,55000000.00,9006160.16,21014373.72,50000000.00,50000000.00,15000000.00,30000000.00
May 11 2023,AZERO,$1.18,0,261106638.29,31140861.43,55000000.00,8989733.06,20976043.81,50000000.00,50000000.00,15000000.00,30000000.00
May 11 2023,AZERO,$1.18,0,261106638.29,31140861.43,55000000.00,8989733.06,20976043.81,50000000.00,50000000.00,15000000.00,30000000.00
May 10 2023,AZERO,$1.17,0,260969715.42,31058695.57,55000000.00,8973305.95,20937713.89,50000000.00,50000000.00,15000000.00,30000000.00
May 09 2023,AZERO,$1.09,0,260832792.54,30976529.71,55000000.00,8956878.85,20899383.98,50000000.00,50000000.00,15000000.00,30000000.00
May 09 2023,AZERO,$1.09,0,260832792.54,30976529.71,55000000.00,8956878.85,20899383.98,50000000.00,50000000.00,15000000.00,30000000.00
May 08 2023,AZERO,$1.19,0,260695869.66,30894363.85,55000000.00,8940451.75,20861054.07,50000000.00,50000000.00,15000000.00,30000000.00
May 08 2023,AZERO,$1.19,0,260695869.66,30894363.85,55000000.00,8940451.75,20861054.07,50000000.00,50000000.00,15000000.00,30000000.00
May 07 2023,AZERO,$1.21,0,260558946.79,30812197.98,55000000.00,8924024.64,20822724.16,50000000.00,50000000.00,15000000.00,30000000.00
May 06 2023,AZERO,$1.24,0,260422023.91,30730032.12,55000000.00,8907597.54,20784394.25,50000000.00,50000000.00,15000000.00,30000000.00
May 06 2023,AZERO,$1.24,0,260422023.91,30730032.12,55000000.00,8907597.54,20784394.25,50000000.00,50000000.00,15000000.00,30000000.00
May 05 2023,AZERO,$1.21,0,260285101.03,30647866.26,55000000.00,8891170.43,20746064.34,50000000.00,50000000.00,15000000.00,30000000.00
May 04 2023,AZERO,$1.26,0,260148178.15,30565700.40,55000000.00,8874743.33,20707734.43,50000000.00,50000000.00,15000000.00,30000000.00
May 04 2023,AZERO,$1.26,0,260148178.15,30565700.40,55000000.00,8874743.33,20707734.43,50000000.00,50000000.00,15000000.00,30000000.00
May 03 2023,AZERO,$1.25,0,260011255.28,30483534.54,55000000.00,8858316.22,20669404.52,50000000.00,50000000.00,15000000.00,30000000.00
May 03 2023,AZERO,$1.25,0,260011255.28,30483534.54,55000000.00,8858316.22,20669404.52,50000000.00,50000000.00,15000000.00,30000000.00
May 02 2023,AZERO,$1.26,0,259874332.40,30401368.68,55000000.00,8841889.12,20631074.61,50000000.00,50000000.00,15000000.00,30000000.00
May 01 2023,AZERO,$1.34,0,259737409.52,30319202.82,55000000.00,8825462.01,20592744.70,50000000.00,50000000.00,15000000.00,30000000.00
May 01 2023,AZERO,$1.34,0,259737409.52,30319202.82,55000000.00,8825462.01,20592744.70,50000000.00,50000000.00,15000000.00,30000000.00
Apr 30 2023,AZERO,$1.33,0,259600486.65,30237036.95,55000000.00,8809034.91,20554414.78,50000000.00,50000000.00,15000000.00,30000000.00
Apr 29 2023,AZERO,$1.34,0,259463563.77,30154871.09,55000000.00,8792607.80,20516084.87,50000000.00,50000000.00,15000000.00,30000000.00
Apr 29 2023,AZERO,$1.34,0,259463563.77,30154871.09,55000000.00,8792607.80,20516084.87,50000000.00,50000000.00,15000000.00,30000000.00
Apr 28 2023,AZERO,$1.36,0,259326640.89,30072705.23,55000000.00,8776180.70,20477754.96,50000000.00,50000000.00,15000000.00,30000000.00
Apr 28 2023,AZERO,$1.36,0,259326640.89,30072705.23,55000000.00,8776180.70,20477754.96,50000000.00,50000000.00,15000000.00,30000000.00
Apr 27 2023,AZERO,$1.31,0,259189718.02,29990539.37,55000000.00,8759753.59,20439425.05,50000000.00,50000000.00,15000000.00,30000000.00
Apr 26 2023,AZERO,$1.31,0,259052795.14,29908373.51,55000000.00,8743326.49,20401095.14,50000000.00,50000000.00,15000000.00,30000000.00
Apr 26 2023,AZERO,$1.31,0,259052795.14,29908373.51,55000000.00,8743326.49,20401095.14,50000000.00,50000000.00,15000000.00,30000000.00
Apr 25 2023,AZERO,$1.29,0,258915872.26,29826207.65,55000000.00,8726899.38,20362765.23,50000000.00,50000000.00,15000000.00,30000000.00
Apr 24 2023,AZERO,$1.31,0,258778949.38,29744041.79,55000000.00,8710472.28,20324435.32,50000000.00,50000000.00,15000000.00,30000000.00
Apr 24 2023,AZERO,$1.31,0,258778949.38,29744041.79,55000000.00,8710472.28,20324435.32,50000000.00,50000000.00,15000000.00,30000000.00
Apr 23 2023,AZERO,$1.34,0,258642026.51,29661875.93,55000000.00,8694045.17,20286105.41,50000000.00,50000000.00,15000000.00,30000000.00
Apr 23 2023,AZERO,$1.34,0,258642026.51,29661875.93,55000000.00,8694045.17,20286105.41,50000000.00,50000000.00,15000000.00,30000000.00
Apr 22 2023,AZERO,$1.31,0,258505103.63,29579710.06,55000000.00,8677618.07,20247775.50,50000000.00,50000000.00,15000000.00,30000000.00
Apr 21 2023,AZERO,$1.35,0,258368180.75,29497544.20,55000000.00,8661190.97,20209445.59,50000000.00,50000000.00,15000000.00,30000000.00
Apr 21 2023,AZERO,$1.35,0,258368180.75,29497544.20,55000000.00,8661190.97,20209445.59,50000000.00,50000000.00,15000000.00,30000000.00
Apr 20 2023,AZERO,$1.42,0,258231257.88,29415378.34,55000000.00,8644763.86,20171115.67,50000000.00,50000000.00,15000000.00,30000000.00
Apr 19 2023,AZERO,$1.51,0,258094335.00,29333212.48,55000000.00,8628336.76,20132785.76,50000000.00,50000000.00,15000000.00,30000000.00
Apr 19 2023,AZERO,$1.51,0,258094335.00,29333212.48,55000000.00,8628336.76,20132785.76,50000000.00,50000000.00,15000000.00,30000000.00
Apr 18 2023,AZERO,$1.53,0,257957412.12,29251046.62,55000000.00,8611909.65,20094455.85,50000000.00,50000000.00,15000000.00,30000000.00
Apr 18 2023,AZERO,$1.53,0,257957412.12,29251046.62,55000000.00,8611909.65,20094455.85,50000000.00,50000000.00,15000000.00,30000000.00
Apr 17 2023,AZERO,$1.48,0,257820489.25,29168880.76,55000000.00,8595482.55,20056125.94,50000000.00,50000000.00,15000000.00,30000000.00
Apr 16 2023,AZERO,$1.41,0,257683566.37,29086714.90,55000000.00,8579055.44,20017796.03,50000000.00,50000000.00,15000000.00,30000000.00
Apr 16 2023,AZERO,$1.41,0,257683566.37,29086714.90,55000000.00,8579055.44,20017796.03,50000000.00,50000000.00,15000000.00,30000000.00
Apr 15 2023,AZERO,$1.45,0,257546643.49,29004549.04,55000000.00,8562628.34,19979466.12,50000000.00,50000000.00,15000000.00,30000000.00
Apr 14 2023,AZERO,$1.43,0,257409720.61,28922383.17,55000000.00,8546201.23,19941136.21,50000000.00,50000000.00,15000000.00,30000000.00
Apr 14 2023,AZERO,$1.43,0,257409720.61,28922383.17,55000000.00,8546201.23,19941136.21,50000000.00,50000000.00,15000000.00,30000000.00
Apr 13 2023,AZERO,$1.38,0,257272797.74,28840217.31,55000000.00,8529774.13,19902806.30,50000000.00,50000000.00,15000000.00,30000000.00
Apr 13 2023,AZERO,$1.38,0,257272797.74,28840217.31,55000000.00,8529774.13,19902806.30,50000000.00,50000000.00,15000000.00,30000000.00
Apr 12 2023,AZERO,$1.42,0,257135874.86,28758051.45,55000000.00,8513347.02,19864476.39,50000000.00,50000000.00,15000000.00,30000000.00
Apr 11 2023,AZERO,$1.41,0,256998951.98,28675885.59,55000000.00,8496919.92,19826146.48,50000000.00,50000000.00,15000000.00,30000000.00
Apr 11 2023,AZERO,$1.41,0,256998951.98,28675885.59,55000000.00,8496919.92,19826146.48,50000000.00,50000000.00,15000000.00,30000000.00
Apr 10 2023,AZERO,$1.38,0,256862029.11,28593719.73,55000000.00,8480492.81,19787816.56,50000000.00,50000000.00,15000000.00,30000000.00
Apr 09 2023,AZERO,$1.33,0,256725106.23,28511553.87,55000000.00,8464065.71,19749486.65,50000000.00,50000000.00,15000000.00,30000000.00
Apr 09 2023,AZERO,$1.33,0,256725106.23,28511553.87,55000000.00,8464065.71,19749486.65,50000000.00,50000000.00,15000000.00,30000000.00
Apr 08 2023,AZERO,$1.34,0,256588183.35,28429388.01,55000000.00,8447638.60,19711156.74,50000000.00,50000000.00,15000000.00,30000000.00
Apr 08 2023,AZERO,$1.34,0,256588183.35,28429388.01,55000000.00,8447638.60,19711156.74,50000000.00,50000000.00,15000000.00,30000000.00
Apr 07 2023,AZERO,$1.35,0,256451260.48,28347222.15,55000000.00,8431211.50,19672826.83,50000000.00,50000000.00,15000000.00,30000000.00
Apr 06 2023,AZERO,$1.38,0,256314337.60,28265056.28,55000000.00,8414784.39,19634496.92,50000000.00,50000000.00,15000000.00,30000000.00
Apr 06 2023,AZERO,$1.38,0,256314337.60,28265056.28,55000000.00,8414784.39,19634496.92,50000000.00,50000000.00,15000000.00,30000000.00
Apr 05 2023,AZERO,$1.42,0,256177414.72,28182890.42,55000000.00,8398357.29,19596167.01,50000000.00,50000000.00,15000000.00,30000000.00
Apr 04 2023,AZERO,$1.38,0,256040491.84,28100724.56,55000000.00,8381930.18,19557837.10,50000000.00,50000000.00,15000000.00,30000000.00
Apr 04 2023,AZERO,$1.38,0,256040491.84,28100724.56,55000000.00,8381930.18,19557837.10,50000000.00,50000000.00,15000000.00,30000000.00
Apr 03 2023,AZERO,$1.44,0,255903568.97,28018558.70,55000000.00,8365503.08,19519507.19,50000000.00,50000000.00,15000000.00,30000000.00
Apr 03 2023,AZERO,$1.44,0,255903568.97,28018558.70,55000000.00,8365503.08,19519507.19,50000000.00,50000000.00,15000000.00,30000000.00
Apr 02 2023,AZERO,$1.51,0,255766646.09,27936392.84,55000000.00,8349075.98,19481177.28,50000000.00,50000000.00,15000000.00,30000000.00
Apr 01 2023,AZERO,$1.54,0,255629723.21,27854226.98,55000000.00,8332648.87,19442847.36,50000000.00,50000000.00,15000000.00,30000000.00
Apr 01 2023,AZERO,$1.54,0,255629723.21,27854226.98,55000000.00,8332648.87,19442847.36,50000000.00,50000000.00,15000000.00,30000000.00
Mar 31 2023,AZERO,$1.52,0,255492800.34,27772061.12,55000000.00,8316221.77,19404517.45,50000000.00,50000000.00,15000000.00,30000000.00
Mar 30 2023,AZERO,$1.58,0,255355877.46,27689895.25,55000000.00,8299794.66,19366187.54,50000000.00,50000000.00,15000000.00,30000000.00
Mar 30 2023,AZERO,$1.58,0,255355877.46,27689895.25,55000000.00,8299794.66,19366187.54,50000000.00,50000000.00,15000000.00,30000000.00
Mar 29 2023,AZERO,$1.47,0,255218954.58,27607729.39,55000000.00,8283367.56,19327857.63,50000000.00,50000000.00,15000000.00,30000000.00
Mar 29 2023,AZERO,$1.47,0,255218954.58,27607729.39,55000000.00,8283367.56,19327857.63,50000000.00,50000000.00,15000000.00,30000000.00
Mar 28 2023,AZERO,$1.43,0,255082031.70,27525563.53,55000000.00,8266940.45,19289527.72,50000000.00,50000000.00,15000000.00,30000000.00
Mar 27 2023,AZERO,$1.51,0,254945108.83,27443397.67,55000000.00,8250513.35,19251197.81,50000000.00,50000000.00,15000000.00,30000000.00
Mar 27 2023,AZERO,$1.51,0,254945108.83,27443397.67,55000000.00,8250513.35,19251197.81,50000000.00,50000000.00,15000000.00,30000000.00
Mar 26 2023,AZERO,$1.46,0,254808185.95,27361231.81,55000000.00,8234086.24,19212867.90,50000000.00,50000000.00,15000000.00,30000000.00
Mar 25 2023,AZERO,$1.44,0,254671263.07,27279065.95,55000000.00,8217659.14,19174537.99,50000000.00,50000000.00,15000000.00,30000000.00
Mar 25 2023,AZERO,$1.44,0,254671263.07,27279065.95,55000000.00,8217659.14,19174537.99,50000000.00,50000000.00,15000000.00,30000000.00
Mar 24 2023,AZERO,$1.54,0,254534340.20,27196900.09,55000000.00,8201232.03,19136208.08,50000000.00,50000000.00,15000000.00,30000000.00
Mar 24 2023,AZERO,$1.54,0,254534340.20,27196900.09,55000000.00,8201232.03,19136208.08,50000000.00,50000000.00,15000000.00,30000000.00
Mar 23 2023,AZERO,$1.53,0,254397417.32,27114734.23,55000000.00,8184804.93,19097878.17,50000000.00,50000000.00,15000000.00,30000000.00
Mar 22 2023,AZERO,$1.43,0,254260494.44,27032568.36,55000000.00,8168377.82,19059548.25,50000000.00,50000000.00,15000000.00,30000000.00
Mar 22 2023,AZERO,$1.43,0,254260494.44,27032568.36,55000000.00,8168377.82,19059548.25,50000000.00,50000000.00,15000000.00,30000000.00
Mar 21 2023,AZERO,$1.43,0,254123571.57,26950402.50,55000000.00,8151950.72,19021218.34,50000000.00,50000000.00,15000000.00,30000000.00
Mar 20 2023,AZERO,$1.48,0,253986648.69,26868236.64,55000000.00,8135523.61,18982888.43,50000000.00,50000000.00,15000000.00,30000000.00
Mar 20 2023,AZERO,$1.48,0,253986648.69,26868236.64,55000000.00,8135523.61,18982888.43,50000000.00,50000000.00,15000000.00,30000000.00
Mar 19 2023,AZERO,$1.43,0,253849725.81,26786070.78,55000000.00,8119096.51,18944558.52,50000000.00,50000000.00,15000000.00,30000000.00
Mar 19 2023,AZERO,$1.43,0,253849725.81,26786070.78,55000000.00,8119096.51,18944558.52,50000000.00,50000000.00,15000000.00,30000000.00
Mar 18 2023,AZERO,$1.53,0,253712802.93,26703904.92,55000000.00,8102669.40,18906228.61,50000000.00,50000000.00,15000000.00,30000000.00
Mar 17 2023,AZERO,$1.45,0,253575880.06,26621739.06,55000000.00,8086242.30,18867898.70,50000000.00,50000000.00,15000000.00,30000000.00
Mar 17 2023,AZERO,$1.45,0,253575880.06,26621739.06,55000000.00,8086242.30,18867898.70,50000000.00,50000000.00,15000000.00,30000000.00
Mar 16 2023,AZERO,$1.41,0,253438957.18,26539573.20,55000000.00,8069815.20,18829568.79,50000000.00,50000000.00,15000000.00,30000000.00
Mar 15 2023,AZERO,$1.47,0,253302034.30,26457407.34,55000000.00,8053388.09,18791238.88,50000000.00,50000000.00,15000000.00,30000000.00
Mar 15 2023,AZERO,$1.47,0,253302034.30,26457407.34,55000000.00,8053388.09,18791238.88,50000000.00,50000000.00,15000000.00,30000000.00
Mar 14 2023,AZERO,$1.42,0,253165111.43,26375241.47,55000000.00,8036960.99,18752908.97,50000000.00,50000000.00,15000000.00,30000000.00
Mar 14 2023,AZERO,$1.42,0,253165111.43,26375241.47,55000000.00,8036960.99,18752908.97,50000000.00,50000000.00,15000000.00,30000000.00
Mar 13 2023,AZERO,$1.28,0,253028188.55,26293075.61,55000000.00,8020533.88,18714579.06,50000000.00,50000000.00,15000000.00,30000000.00
Mar 12 2023,AZERO,$1.22,0,252891265.67,26210909.75,55000000.00,8004106.78,18676249.14,50000000.00,50000000.00,15000000.00,30000000.00
Mar 12 2023,AZERO,$1.22,0,252891265.67,26210909.75,55000000.00,8004106.78,18676249.14,50000000.00,50000000.00,15000000.00,30000000.00
Mar 11 2023,AZERO,$1.24,0,252754342.80,26128743.89,55000000.00,7987679.67,18637919.23,50000000.00,50000000.00,15000000.00,30000000.00
Mar 10 2023,AZERO,$1.24,0,252617419.92,26046578.03,55000000.00,7971252.57,18599589.32,50000000.00,50000000.00,15000000.00,30000000.00
Mar 10 2023,AZERO,$1.24,0,252617419.92,26046578.03,55000000.00,7971252.57,18599589.32,50000000.00,50000000.00,15000000.00,30000000.00
Mar 09 2023,AZERO,$1.32,0,252480497.04,25964412.17,55000000.00,7954825.46,18561259.41,50000000.00,50000000.00,15000000.00,30000000.00
Mar 09 2023,AZERO,$1.32,0,252480497.04,25964412.17,55000000.00,7954825.46,18561259.41,50000000.00,50000000.00,15000000.00,30000000.00
Mar 08 2023,AZERO,$1.39,0,252343574.16,25882246.31,55000000.00,7938398.36,18522929.50,50000000.00,50000000.00,15000000.00,30000000.00
Mar 07 2023,AZERO,$1.43,0,252206651.29,25800080.45,55000000.00,7921971.25,18484599.59,50000000.00,50000000.00,15000000.00,30000000.00
Mar 07 2023,AZERO,$1.43,0,252206651.29,25800080.45,55000000.00,7921971.25,18484599.59,50000000.00,50000000.00,15000000.00,30000000.00
Mar 06 2023,AZERO,$1.45,0,252069728.41,25717914.58,55000000.00,7905544.15,18446269.68,50000000.00,50000000.00,15000000.00,30000000.00
Mar 05 2023,AZERO,$1.42,0,251932805.53,25635748.72,55000000.00,7889117.04,18407939.77,50000000.00,50000000.00,15000000.00,30000000.00
Mar 05 2023,AZERO,$1.42,0,251932805.53,25635748.72,55000000.00,7889117.04,18407939.77,50000000.00,50000000.00,15000000.00,30000000.00
Mar 04 2023,AZERO,$1.40,0,251795882.66,25553582.86,55000000.00,7872689.94,18369609.86,50000000.00,50000000.00,15000000.00,30000000.00
Mar 04 2023,AZERO,$1.40,0,251795882.66,25553582.86,55000000.00,7872689.94,18369609.86,50000000.00,50000000.00,15000000.00,30000000.00
Mar 03 2023,AZERO,$1.47,0,251658959.78,25471417.00,55000000.00,7856262.83,18331279.95,50000000.00,50000000.00,15000000.00,30000000.00
Mar 02 2023,AZERO,$1.51,0,251522036.90,25389251.14,55000000.00,7839835.73,18292950.03,50000000.00,50000000.00,15000000.00,30000000.00
Mar 02 2023,AZERO,$1.51,0,251522036.90,25389251.14,55000000.00,7839835.73,18292950.03,50000000.00,50000000.00,15000000.00,30000000.00
Mar 01 2023,AZERO,$1.49,0,251385114.02,25307085.28,55000000.00,7823408.62,18254620.12,50000000.00,50000000.00,15000000.00,30000000.00
Feb 28 2023,AZERO,$1.53,0,251248191.15,25224919.42,55000000.00,7806981.52,18216290.21,50000000.00,50000000.00,15000000.00,30000000.00
Feb 28 2023,AZERO,$1.53,0,251248191.15,25224919.42,55000000.00,7806981.52,18216290.21,50000000.00,50000000.00,15000000.00,30000000.00
Feb 27 2023,AZERO,$1.61,0,251111268.27,25142753.55,55000000.00,7790554.41,18177960.30,50000000.00,50000000.00,15000000.00,30000000.00
Feb 27 2023,AZERO,$1.61,0,251111268.27,25142753.55,55000000.00,7790554.41,18177960.30,50000000.00,50000000.00,15000000.00,30000000.00
Feb 26 2023,AZERO,$1.50,0,250974345.39,25060587.69,55000000.00,7774127.31,18139630.39,50000000.00,50000000.00,15000000.00,30000000.00
Feb 25 2023,AZERO,$1.50,0,250837422.52,24978421.83,55000000.00,7757700.21,18101300.48,50000000.00,50000000.00,15000000.00,30000000.00
Feb 25 2023,AZERO,$1.50,0,250837422.52,24978421.83,55000000.00,7757700.21,18101300.48,50000000.00,50000000.00,15000000.00,30000000.00
Feb 24 2023,AZERO,$1.61,0,250700499.64,24896255.97,55000000.00,7741273.10,18062970.57,50000000.00,50000000.00,15000000.00,30000000.00
Feb 24 2023,AZERO,$1.61,0,250700499.64,24896255.97,55000000.00,7741273.10,18062970.57,50000000.00,50000000.00,15000000.00,30000000.00
Feb 23 2023,AZERO,$1.64,0,250563576.76,24814090.11,55000000.00,7724846.00,18024640.66,50000000.00,50000000.00,15000000.00,30000000.00
Feb 22 2023,AZERO,$1.66,0,250426653.89,24731924.25,55000000.00,7708418.89,17986310.75,50000000.00,50000000.00,15000000.00,30000000.00
Feb 22 2023,AZERO,$1.66,0,250426653.89,24731924.25,55000000.00,7708418.89,17986310.75,50000000.00,50000000.00,15000000.00,30000000.00
Feb 21 2023,AZERO,$1.76,0,250289731.01,24649758.39,55000000.00,7691991.79,17947980.84,50000000.00,50000000.00,15000000.00,30000000.00
Feb 20 2023,AZERO,$1.78,0,250152808.13,24567592.53,55000000.00,7675564.68,17909650.92,50000000.00,50000000.00,15000000.00,30000000.00
Feb 20 2023,AZERO,$1.78,0,250152808.13,24567592.53,55000000.00,7675564.68,17909650.92,50000000.00,50000000.00,15000000.00,30000000.00
Feb 19 2023,AZERO,$1.86,0,250015885.25,24485426.66,55000000.00,7659137.58,17871321.01,50000000.00,50000000.00,15000000.00,30000000.00
Feb 19 2023,AZERO,$1.86,0,250015885.25,24485426.66,55000000.00,7659137.58,17871321.01,50000000.00,50000000.00,15000000.00,30000000.00
