Date,Symbol,Price,Available Supply,Unlocked Supply,Community Pool,Staking Rewards,Developer Vesting,Liquidity Mining Incentives,Airdrop,Strategic Reserve
Jan 15 2025,OSMO,0,705386630.70,705386630.70,78002333.80,177556703.37,151346657.66,198480935.88,50000000.00,50000000.00
Jan 14 2025,OSMO,0,705203982.30,705203982.30,77993201.37,177465379.17,151300995.56,198444406.20,50000000.00,50000000.00
Jan 13 2025,OSMO,0,705021333.90,705021333.90,77984068.95,177374054.97,151255333.46,198407876.52,50000000.00,50000000.00
Jan 12 2025,OSMO,0,704838685.49,704838685.49,77974936.53,177282730.77,151209671.35,198371346.84,50000000.00,50000000.00
Jan 11 2025,OSMO,0,704656037.09,704656037.09,77965804.11,177191406.57,151164009.25,198334817.16,50000000.00,50000000.00
Jan 09 2025,OSMO,0,704290740.29,704290740.29,77947539.27,177008758.16,151072685.05,198261757.80,50000000.00,50000000.00
Jan 08 2025,OSMO,0,704108091.89,704108091.89,77938406.85,176917433.96,151027022.95,198225228.12,50000000.00,50000000.00
Jan 07 2025,OSMO,0,703925443.48,703925443.48,77929274.43,176826109.76,150981360.85,198188698.44,50000000.00,50000000.00
Jan 06 2025,OSMO,0,703742795.08,703742795.08,77920142.01,176734785.56,150935698.75,198152168.75,50000000.00,50000000.00
Jan 05 2025,OSMO,0,703560146.68,703560146.68,77911009.59,176643461.36,150890036.65,198115639.07,50000000.00,50000000.00
Jan 04 2025,OSMO,0,703377498.28,703377498.28,77901877.17,176552137.16,150844374.55,198079109.39,50000000.00,50000000.00
Jan 03 2025,OSMO,0,703194849.88,703194849.88,77892744.75,176460812.96,150798712.45,198042579.71,50000000.00,50000000.00
Jan 02 2025,OSMO,0,703012201.48,703012201.48,77883612.33,176369488.76,150753050.35,198006050.03,50000000.00,50000000.00
Jan 01 2025,OSMO,0,702829553.07,702829553.07,77874479.91,176278164.56,150707388.25,197969520.35,50000000.00,50000000.00
Dec 30 2024,OSMO,0,702464256.27,702464256.27,77856215.07,176095516.16,150616064.05,197896460.99,50000000.00,50000000.00
Dec 29 2024,OSMO,0,702281607.87,702281607.87,77847082.65,176004191.95,150570401.95,197859931.31,50000000.00,50000000.00
Dec 28 2024,OSMO,0,702098959.47,702098959.47,77837950.23,175912867.75,150524739.85,197823401.63,50000000.00,50000000.00
Dec 27 2024,OSMO,0,701916311.07,701916311.07,77828817.81,175821543.55,150479077.75,197786871.95,50000000.00,50000000.00
Dec 26 2024,OSMO,0,701733662.66,701733662.66,77819685.39,175730219.35,150433415.65,197750342.27,50000000.00,50000000.00
Dec 25 2024,OSMO,0,701551014.26,701551014.26,77810552.97,175638895.15,150387753.55,197713812.59,50000000.00,50000000.00
Dec 24 2024,OSMO,0,701368365.86,701368365.86,77801420.55,175547570.95,150342091.45,197677282.91,50000000.00,50000000.00
Dec 23 2024,OSMO,0,701185717.46,701185717.46,77792288.13,175456246.75,150296429.35,197640753.23,50000000.00,50000000.00
Dec 22 2024,OSMO,0,701003069.06,701003069.06,77783155.71,175364922.55,150250767.25,197604223.55,50000000.00,50000000.00
Dec 20 2024,OSMO,0,700637772.25,700637772.25,77764890.87,175182274.15,150159443.05,197531164.19,50000000.00,50000000.00
Dec 19 2024,OSMO,0,700455123.85,700455123.85,77755758.45,175090949.94,150113780.94,197494634.51,50000000.00,50000000.00
Dec 18 2024,OSMO,0,700272475.45,700272475.45,77746626.03,174999625.74,150068118.84,197458104.83,50000000.00,50000000.00
Dec 17 2024,OSMO,0,700089827.05,700089827.05,77737493.61,174908301.54,150022456.74,197421575.15,50000000.00,50000000.00
Dec 16 2024,OSMO,0,699907178.65,699907178.65,77728361.19,174816977.34,149976794.64,197385045.47,50000000.00,50000000.00
Dec 15 2024,OSMO,0,699724530.24,699724530.24,77719228.77,174725653.14,149931132.54,197348515.79,50000000.00,50000000.00
Dec 14 2024,OSMO,0,699541881.84,699541881.84,77710096.35,174634328.94,149885470.44,197311986.11,50000000.00,50000000.00
Dec 13 2024,OSMO,0,699359233.44,699359233.44,77700963.93,174543004.74,149839808.34,197275456.43,50000000.00,50000000.00
Dec 11 2024,OSMO,0,698993936.64,698993936.64,77682699.09,174360356.34,149748484.14,197202397.07,50000000.00,50000000.00
Dec 10 2024,OSMO,0,698811288.24,698811288.24,77673566.67,174269032.14,149702822.04,197165867.39,50000000.00,50000000.00
Dec 09 2024,OSMO,0,698628639.83,698628639.83,77664434.25,174177707.93,149657159.94,197129337.71,50000000.00,50000000.00
Dec 08 2024,OSMO,0,698445991.43,698445991.43,77655301.83,174086383.73,149611497.84,197092808.03,50000000.00,50000000.00
Dec 07 2024,OSMO,0,698263343.03,698263343.03,77646169.41,173995059.53,149565835.74,197056278.35,50000000.00,50000000.00
Dec 06 2024,OSMO,0,698080694.63,698080694.63,77637036.99,173903735.33,149520173.64,197019748.67,50000000.00,50000000.00
Jan 14 2024,OSMO,$1.79,0,638354667.26,74650735.62,144040721.62,134588666.81,185074543.22,50000000.00,50000000.00
Jan 14 2024,OSMO,$1.79,0,638354667.26,74650735.62,144040721.62,134588666.81,185074543.22,50000000.00,50000000.00
Jan 12 2024,OSMO,$1.89,0,637989370.46,74632470.78,143858073.22,134497342.60,185001483.86,50000000.00,50000000.00
Jan 11 2024,OSMO,$1.87,0,637806722.05,74623338.36,143766749.02,134451680.50,184964954.18,50000000.00,50000000.00
Jan 10 2024,OSMO,$1.77,0,637624073.65,74614205.94,143675424.81,134406018.40,184928424.50,50000000.00,50000000.00
Jan 09 2024,OSMO,$1.88,0,637441425.25,74605073.52,143584100.61,134360356.30,184891894.82,50000000.00,50000000.00
Jan 08 2024,OSMO,$1.80,0,637258776.85,74595941.10,143492776.41,134314694.20,184855365.14,50000000.00,50000000.00
Jan 07 2024,OSMO,$1.78,0,637076128.45,74586808.68,143401452.21,134269032.10,184818835.45,50000000.00,50000000.00
Jan 06 2024,OSMO,$1.75,0,636893480.05,74577676.26,143310128.01,134223370.00,184782305.77,50000000.00,50000000.00
Jan 05 2024,OSMO,$1.77,0,636710831.64,74568543.84,143218803.81,134177707.90,184745776.09,50000000.00,50000000.00
Jan 04 2024,OSMO,$1.52,0,636528183.24,74559411.42,143127479.61,134132045.80,184709246.41,50000000.00,50000000.00
Jan 02 2024,OSMO,$1.55,0,636162886.44,74541146.58,142944831.21,134040721.60,184636187.05,50000000.00,50000000.00
Jan 01 2024,OSMO,$1.52,0,635980238.04,74532014.16,142853507.01,133995059.50,184599657.37,50000000.00,50000000.00
Dec 31 2023,OSMO,$1.52,0,635797589.64,74522881.74,142762182.81,133949397.40,184563127.69,50000000.00,50000000.00
Dec 30 2023,OSMO,$1.54,0,635614941.23,74513749.32,142670858.60,133903735.30,184526598.01,50000000.00,50000000.00
Dec 29 2023,OSMO,$1.63,0,635432292.83,74504616.90,142579534.40,133858073.20,184490068.33,50000000.00,50000000.00
Dec 28 2023,OSMO,$1.73,0,635249644.43,74495484.48,142488210.20,133812411.10,184453538.65,50000000.00,50000000.00
Dec 27 2023,OSMO,$1.70,0,635066996.03,74486352.06,142396886.00,133766749.00,184417008.97,50000000.00,50000000.00
Dec 26 2023,OSMO,$1.56,0,634884347.63,74477219.64,142305561.80,133721086.90,184380479.29,50000000.00,50000000.00
Dec 24 2023,OSMO,$1.50,0,634519050.82,74458954.80,142122913.40,133629762.70,184307419.93,50000000.00,50000000.00
Dec 23 2023,OSMO,$1.51,0,634336402.42,74449822.38,142031589.20,133584100.60,184270890.25,50000000.00,50000000.00
Dec 22 2023,OSMO,$1.52,0,634153754.02,74440689.96,141940265.00,133538438.50,184234360.57,50000000.00,50000000.00
Dec 21 2023,OSMO,$1.42,0,633971105.62,74431557.54,141848940.80,133492776.40,184197830.89,50000000.00,50000000.00
Dec 20 2023,OSMO,$1.35,0,633788457.22,74422425.12,141757616.59,133447114.29,184161301.21,50000000.00,50000000.00
Dec 19 2023,OSMO,$1.47,0,633605808.81,74413292.70,141666292.39,133401452.19,184124771.53,50000000.00,50000000.00
Dec 18 2023,OSMO,$1.38,0,633423160.41,74404160.28,141574968.19,133355790.09,184088241.85,50000000.00,50000000.00
Dec 17 2023,OSMO,$1.54,0,633240512.01,74395027.86,141483643.99,133310127.99,184051712.17,50000000.00,50000000.00
Dec 16 2023,OSMO,$1.39,0,633057863.61,74385895.44,141392319.79,133264465.89,184015182.49,50000000.00,50000000.00
Dec 14 2023,OSMO,$1.07,0,632692566.81,74367630.60,141209671.39,133173141.69,183942123.13,50000000.00,50000000.00
Dec 13 2023,OSMO,$1.07,0,632509918.40,74358498.18,141118347.19,133127479.59,183905593.45,50000000.00,50000000.00
Dec 12 2023,OSMO,$0.84,0,632327270.00,74349365.76,141027022.99,133081817.49,183869063.77,50000000.00,50000000.00
Dec 11 2023,OSMO,$0.82,0,632144621.60,74340233.34,140935698.79,133036155.39,183832534.09,50000000.00,50000000.00
Dec 10 2023,OSMO,$0.80,0,631961973.20,74331100.92,140844374.58,132990493.29,183796004.41,50000000.00,50000000.00
Dec 09 2023,OSMO,$0.78,0,631779324.80,74321968.50,140753050.38,132944831.19,183759474.73,50000000.00,50000000.00
Dec 08 2023,OSMO,$0.75,0,631596676.40,74312836.08,140661726.18,132899169.09,183722945.05,50000000.00,50000000.00
Dec 07 2023,OSMO,$0.74,0,631414027.99,74303703.66,140570401.98,132853506.99,183686415.37,50000000.00,50000000.00
Dec 06 2023,OSMO,$0.75,0,631231379.59,74294571.24,140479077.78,132807844.89,183649885.69,50000000.00,50000000.00
Dec 04 2023,OSMO,$0.73,0,630866082.79,74276306.40,140296429.38,132716520.69,183576826.33,50000000.00,50000000.00
Dec 03 2023,OSMO,$0.71,0,630683434.39,74267173.98,140205105.18,132670858.59,183540296.65,50000000.00,50000000.00
Dec 02 2023,OSMO,$0.69,0,630500785.99,74258041.56,140113780.98,132625196.49,183503766.96,50000000.00,50000000.00
Dec 01 2023,OSMO,$0.69,0,630318137.58,74248909.14,140022456.78,132579534.39,183467237.28,50000000.00,50000000.00
Nov 30 2023,OSMO,$0.70,0,630135489.18,74239776.72,139931132.58,132533872.29,183430707.60,50000000.00,50000000.00
Nov 29 2023,OSMO,$0.64,0,629952840.78,74230644.30,139839808.37,132488210.19,183394177.92,50000000.00,50000000.00
Nov 28 2023,OSMO,$0.63,0,629770192.38,74221511.88,139748484.17,132442548.09,183357648.24,50000000.00,50000000.00
Nov 27 2023,OSMO,$0.67,0,629587543.98,74212379.46,139657159.97,132396885.99,183321118.56,50000000.00,50000000.00
Nov 25 2023,OSMO,$0.65,0,629222247.17,74194114.62,139474511.57,132305561.78,183248059.20,50000000.00,50000000.00
Nov 24 2023,OSMO,$0.63,0,629039598.77,74184982.19,139383187.37,132259899.68,183211529.52,50000000.00,50000000.00
Nov 23 2023,OSMO,$0.63,0,628856950.37,74175849.77,139291863.17,132214237.58,183174999.84,50000000.00,50000000.00
Nov 22 2023,OSMO,$0.59,0,628674301.97,74166717.35,139200538.97,132168575.48,183138470.16,50000000.00,50000000.00
Nov 21 2023,OSMO,$0.64,0,628491653.57,74157584.93,139109214.77,132122913.38,183101940.48,50000000.00,50000000.00
Nov 20 2023,OSMO,$0.66,0,628309005.16,74148452.51,139017890.57,132077251.28,183065410.80,50000000.00,50000000.00
Nov 19 2023,OSMO,$0.68,0,628126356.76,74139320.09,138926566.36,132031589.18,183028881.12,50000000.00,50000000.00
Nov 18 2023,OSMO,$0.66,0,627943708.36,74130187.67,138835242.16,131985927.08,182992351.44,50000000.00,50000000.00
Nov 17 2023,OSMO,$0.68,0,627761059.96,74121055.25,138743917.96,131940264.98,182955821.76,50000000.00,50000000.00
Nov 15 2023,OSMO,$0.61,0,627395763.16,74102790.41,138561269.56,131848940.78,182882762.40,50000000.00,50000000.00
Nov 14 2023,OSMO,$0.65,0,627213114.75,74093657.99,138469945.36,131803278.68,182846232.72,50000000.00,50000000.00
Nov 13 2023,OSMO,$0.62,0,627030466.35,74084525.57,138378621.16,131757616.58,182809703.04,50000000.00,50000000.00
Nov 12 2023,OSMO,$0.63,0,626847817.95,74075393.15,138287296.96,131711954.48,182773173.36,50000000.00,50000000.00
Nov 11 2023,OSMO,$0.54,0,626665169.55,74066260.73,138195972.76,131666292.38,182736643.68,50000000.00,50000000.00
Nov 10 2023,OSMO,$0.52,0,626482521.15,74057128.31,138104648.56,131620630.28,182700114.00,50000000.00,50000000.00
Nov 09 2023,OSMO,$0.52,0,626299872.75,74047995.89,138013324.36,131574968.18,182663584.32,50000000.00,50000000.00
Nov 08 2023,OSMO,$0.50,0,626117224.34,74038863.47,137922000.15,131529306.08,182627054.64,50000000.00,50000000.00
Nov 06 2023,OSMO,$0.48,0,625751927.54,74020598.63,137739351.75,131437981.88,182553995.28,50000000.00,50000000.00
Nov 05 2023,OSMO,$0.44,0,625569279.14,74011466.21,137648027.55,131392319.78,182517465.60,50000000.00,50000000.00
Nov 04 2023,OSMO,$0.43,0,625386630.74,74002333.79,137556703.35,131346657.68,182480935.92,50000000.00,50000000.00
Nov 03 2023,OSMO,$0.47,0,625203982.33,73993201.37,137465379.15,131300995.58,182444406.24,50000000.00,50000000.00
Nov 02 2023,OSMO,$0.35,0,625021333.93,73984068.95,137374054.95,131255333.48,182407876.56,50000000.00,50000000.00
Nov 01 2023,OSMO,$0.36,0,624838685.53,73974936.53,137282730.75,131209671.37,182371346.88,50000000.00,50000000.00
Oct 31 2023,OSMO,$0.36,0,624656037.13,73965804.11,137191406.55,131164009.27,182334817.20,50000000.00,50000000.00
Oct 30 2023,OSMO,$0.30,0,624473388.73,73956671.69,137100082.35,131118347.17,182298287.52,50000000.00,50000000.00
Oct 29 2023,OSMO,$0.28,0,624290740.33,73947539.27,137008758.14,131072685.07,182261757.84,50000000.00,50000000.00
Oct 27 2023,OSMO,$0.27,0,623925443.52,73929274.43,136826109.74,130981360.87,182188698.48,50000000.00,50000000.00
Oct 26 2023,OSMO,$0.26,0,623742795.12,73920142.01,136734785.54,130935698.77,182152168.79,50000000.00,50000000.00
Oct 25 2023,OSMO,$0.25,0,623560146.72,73911009.59,136643461.34,130890036.67,182115639.11,50000000.00,50000000.00
Oct 24 2023,OSMO,$0.25,0,623377498.32,73901877.17,136552137.14,130844374.57,182079109.43,50000000.00,50000000.00
Oct 23 2023,OSMO,$0.24,0,623194849.92,73892744.75,136460812.94,130798712.47,182042579.75,50000000.00,50000000.00
Oct 22 2023,OSMO,$0.23,0,623012201.51,73883612.33,136369488.74,130753050.37,182006050.07,50000000.00,50000000.00
Oct 21 2023,OSMO,$0.23,0,622829553.11,73874479.91,136278164.54,130707388.27,181969520.39,50000000.00,50000000.00
Oct 20 2023,OSMO,$0.22,0,622646904.71,73865347.49,136186840.34,130661726.17,181932990.71,50000000.00,50000000.00
Oct 19 2023,OSMO,$0.23,0,622464256.31,73856215.07,136095516.14,130616064.07,181896461.03,50000000.00,50000000.00
Oct 17 2023,OSMO,$0.25,0,622098959.51,73837950.23,135912867.73,130524739.87,181823401.67,50000000.00,50000000.00
Oct 16 2023,OSMO,$0.26,0,621916311.10,73828817.81,135821543.53,130479077.77,181786871.99,50000000.00,50000000.00
Oct 15 2023,OSMO,$0.25,0,621733662.70,73819685.39,135730219.33,130433415.67,181750342.31,50000000.00,50000000.00
Oct 14 2023,OSMO,$0.25,0,621551014.30,73810552.97,135638895.13,130387753.57,181713812.63,50000000.00,50000000.00
Oct 13 2023,OSMO,$0.25,0,621368365.90,73801420.55,135547570.93,130342091.47,181677282.95,50000000.00,50000000.00
Oct 12 2023,OSMO,$0.26,0,621185717.50,73792288.13,135456246.73,130296429.37,181640753.27,50000000.00,50000000.00
Oct 11 2023,OSMO,$0.26,0,621003069.09,73783155.71,135364922.53,130250767.27,181604223.59,50000000.00,50000000.00
Oct 10 2023,OSMO,$0.27,0,620820420.69,73774023.29,135273598.33,130205105.17,181567693.91,50000000.00,50000000.00
Oct 08 2023,OSMO,$0.29,0,620455123.89,73755758.45,135090949.92,130113780.96,181494634.55,50000000.00,50000000.00
Oct 07 2023,OSMO,$0.29,0,620272475.49,73746626.03,134999625.72,130068118.86,181458104.87,50000000.00,50000000.00
Oct 06 2023,OSMO,$0.29,0,620089827.09,73737493.61,134908301.52,130022456.76,181421575.19,50000000.00,50000000.00
Oct 05 2023,OSMO,$0.30,0,619907178.68,73728361.19,134816977.32,129976794.66,181385045.51,50000000.00,50000000.00
Oct 04 2023,OSMO,$0.30,0,619724530.28,73719228.77,134725653.12,129931132.56,181348515.83,50000000.00,50000000.00
Oct 03 2023,OSMO,$0.30,0,619541881.88,73710096.35,134634328.92,129885470.46,181311986.15,50000000.00,50000000.00
Oct 02 2023,OSMO,$0.32,0,619359233.48,73700963.93,134543004.72,129839808.36,181275456.47,50000000.00,50000000.00
Oct 01 2023,OSMO,$0.31,0,619176585.08,73691831.51,134451680.52,129794146.26,181238926.79,50000000.00,50000000.00
Sep 30 2023,OSMO,$0.31,0,618993936.68,73682699.09,134360356.32,129748484.16,181202397.11,50000000.00,50000000.00
Sep 28 2023,OSMO,$0.30,0,618628639.87,73664434.25,134177707.91,129657159.96,181129337.75,50000000.00,50000000.00
Sep 27 2023,OSMO,$0.31,0,618445991.47,73655301.83,134086383.71,129611497.86,181092808.07,50000000.00,50000000.00
Sep 26 2023,OSMO,$0.31,0,618263343.07,73646169.41,133995059.51,129565835.76,181056278.39,50000000.00,50000000.00
Sep 25 2023,OSMO,$0.32,0,618080694.67,73637036.99,133903735.31,129520173.66,181019748.71,50000000.00,50000000.00
Sep 24 2023,OSMO,$0.32,0,617898046.27,73627904.57,133812411.11,129474511.56,180983219.03,50000000.00,50000000.00
Sep 23 2023,OSMO,$0.32,0,617715397.86,73618772.15,133721086.91,129428849.46,180946689.35,50000000.00,50000000.00
Sep 22 2023,OSMO,$0.32,0,617532749.46,73609639.73,133629762.71,129383187.36,180910159.67,50000000.00,50000000.00
Sep 21 2023,OSMO,$0.33,0,617350101.06,73600507.31,133538438.51,129337525.26,180873629.99,50000000.00,50000000.00
Sep 20 2023,OSMO,$0.34,0,617167452.66,73591374.89,133447114.31,129291863.16,180837100.30,50000000.00,50000000.00
Sep 18 2023,OSMO,$0.33,0,616802155.85,73573110.05,133264465.91,129200538.96,180764040.94,50000000.00,50000000.00
Sep 17 2023,OSMO,$0.33,0,616619507.45,73563977.63,133173141.70,129154876.86,180727511.26,50000000.00,50000000.00
Sep 16 2023,OSMO,$0.33,0,616436859.05,73554845.21,133081817.50,129109214.76,180690981.58,50000000.00,50000000.00
Sep 15 2023,OSMO,$0.33,0,616254210.65,73545712.79,132990493.30,129063552.66,180654451.90,50000000.00,50000000.00
Sep 14 2023,OSMO,$0.32,0,616071562.25,73536580.37,132899169.10,129017890.55,180617922.22,50000000.00,50000000.00
Sep 13 2023,OSMO,$0.32,0,615888913.85,73527447.95,132807844.90,128972228.45,180581392.54,50000000.00,50000000.00
Sep 12 2023,OSMO,$0.31,0,615706265.44,73518315.53,132716520.70,128926566.35,180544862.86,50000000.00,50000000.00
Sep 11 2023,OSMO,$0.33,0,615523617.04,73509183.11,132625196.50,128880904.25,180508333.18,50000000.00,50000000.00
Sep 09 2023,OSMO,$0.35,0,615158320.24,73490918.27,132442548.10,128789580.05,180435273.82,50000000.00,50000000.00
Sep 08 2023,OSMO,$0.35,0,614975671.84,73481785.85,132351223.90,128743917.95,180398744.14,50000000.00,50000000.00
Sep 07 2023,OSMO,$0.35,0,614793023.44,73472653.43,132259899.69,128698255.85,180362214.46,50000000.00,50000000.00
Sep 06 2023,OSMO,$0.35,0,614610375.03,73463521.01,132168575.49,128652593.75,180325684.78,50000000.00,50000000.00
Sep 05 2023,OSMO,$0.35,0,614427726.63,73454388.59,132077251.29,128606931.65,180289155.10,50000000.00,50000000.00
Sep 04 2023,OSMO,$0.35,0,614245078.23,73445256.17,131985927.09,128561269.55,180252625.42,50000000.00,50000000.00
Sep 03 2023,OSMO,$0.35,0,614062429.83,73436123.75,131894602.89,128515607.45,180216095.74,50000000.00,50000000.00
Sep 02 2023,OSMO,$0.35,0,613879781.43,73426991.33,131803278.69,128469945.35,180179566.06,50000000.00,50000000.00
Sep 01 2023,OSMO,$0.36,0,613697133.03,73417858.91,131711954.49,128424283.25,180143036.38,50000000.00,50000000.00
Aug 30 2023,OSMO,$0.38,0,613331836.22,73399594.07,131529306.09,128332959.05,180069977.02,50000000.00,50000000.00
Aug 29 2023,OSMO,$0.37,0,613149187.82,73390461.65,131437981.89,128287296.95,180033447.34,50000000.00,50000000.00
Aug 28 2023,OSMO,$0.37,0,612966539.42,73381329.23,131346657.69,128241634.85,179996917.66,50000000.00,50000000.00
Aug 27 2023,OSMO,$0.38,0,612783891.02,73372196.81,131255333.48,128195972.75,179960387.98,50000000.00,50000000.00
Aug 26 2023,OSMO,$0.39,0,612601242.61,73363064.39,131164009.28,128150310.65,179923858.30,50000000.00,50000000.00
Aug 25 2023,OSMO,$0.40,0,612418594.21,73353931.97,131072685.08,128104648.55,179887328.62,50000000.00,50000000.00
Aug 24 2023,OSMO,$0.41,0,612235945.81,73344799.55,130981360.88,128058986.45,179850798.94,50000000.00,50000000.00
Aug 23 2023,OSMO,$0.40,0,612053297.41,73335667.13,130890036.68,128013324.35,179814269.26,50000000.00,50000000.00
Aug 21 2023,OSMO,$0.43,0,611688000.61,73317402.29,130707388.28,127922000.15,179741209.90,50000000.00,50000000.00
Aug 20 2023,OSMO,$0.43,0,611505352.20,73308269.87,130616064.08,127876338.04,179704680.22,50000000.00,50000000.00
Aug 19 2023,OSMO,$0.44,0,611322703.80,73299137.45,130524739.88,127830675.94,179668150.54,50000000.00,50000000.00
Aug 18 2023,OSMO,$0.44,0,611140055.40,73290005.03,130433415.68,127785013.84,179631620.86,50000000.00,50000000.00
Aug 17 2023,OSMO,$0.42,0,610957407.00,73280872.61,130342091.47,127739351.74,179595091.18,50000000.00,50000000.00
Aug 16 2023,OSMO,$0.44,0,610774758.60,73271740.19,130250767.27,127693689.64,179558561.50,50000000.00,50000000.00
Aug 15 2023,OSMO,$0.45,0,610592110.20,73262607.77,130159443.07,127648027.54,179522031.82,50000000.00,50000000.00
Aug 14 2023,OSMO,$0.45,0,610409461.79,73253475.35,130068118.87,127602365.44,179485502.13,50000000.00,50000000.00
Aug 13 2023,OSMO,$0.45,0,610226813.39,73244342.93,129976794.67,127556703.34,179448972.45,50000000.00,50000000.00
Aug 11 2023,OSMO,$0.45,0,609861516.59,73226078.08,129794146.27,127465379.14,179375913.09,50000000.00,50000000.00
Aug 10 2023,OSMO,$0.45,0,609678868.19,73216945.66,129702822.07,127419717.04,179339383.41,50000000.00,50000000.00
Aug 09 2023,OSMO,$0.45,0,609496219.79,73207813.24,129611497.87,127374054.94,179302853.73,50000000.00,50000000.00
Aug 08 2023,OSMO,$0.45,0,609313571.38,73198680.82,129520173.67,127328392.84,179266324.05,50000000.00,50000000.00
Aug 07 2023,OSMO,$0.45,0,609130922.98,73189548.40,129428849.47,127282730.74,179229794.37,50000000.00,50000000.00
Aug 06 2023,OSMO,$0.46,0,608948274.58,73180415.98,129337525.26,127237068.64,179193264.69,50000000.00,50000000.00
Aug 05 2023,OSMO,$0.45,0,608765626.18,73171283.56,129246201.06,127191406.54,179156735.01,50000000.00,50000000.00
Aug 04 2023,OSMO,$0.46,0,608582977.78,73162151.14,129154876.86,127145744.44,179120205.33,50000000.00,50000000.00
Aug 03 2023,OSMO,$0.47,0,608400329.37,73153018.72,129063552.66,127100082.34,179083675.65,50000000.00,50000000.00
Aug 01 2023,OSMO,$0.48,0,608035032.57,73134753.88,128880904.26,127008758.14,179010616.29,50000000.00,50000000.00
Jul 31 2023,OSMO,$0.48,0,607852384.17,73125621.46,128789580.06,126963096.04,178974086.61,50000000.00,50000000.00
Jul 30 2023,OSMO,$0.49,0,607669735.77,73116489.04,128698255.86,126917433.94,178937556.93,50000000.00,50000000.00
Jul 29 2023,OSMO,$0.49,0,607487087.37,73107356.62,128606931.66,126871771.84,178901027.25,50000000.00,50000000.00
Jul 28 2023,OSMO,$0.49,0,607304438.96,73098224.20,128515607.46,126826109.74,178864497.57,50000000.00,50000000.00
Jul 27 2023,OSMO,$0.49,0,607121790.56,73089091.78,128424283.25,126780447.63,178827967.89,50000000.00,50000000.00
Jul 26 2023,OSMO,$0.49,0,606939142.16,73079959.36,128332959.05,126734785.53,178791438.21,50000000.00,50000000.00
Jul 25 2023,OSMO,$0.49,0,606756493.76,73070826.94,128241634.85,126689123.43,178754908.53,50000000.00,50000000.00
Jul 23 2023,OSMO,$0.51,0,606391196.96,73052562.10,128058986.45,126597799.23,178681849.17,50000000.00,50000000.00
Jul 22 2023,OSMO,$0.52,0,606208548.55,73043429.68,127967662.25,126552137.13,178645319.49,50000000.00,50000000.00
Jul 21 2023,OSMO,$0.51,0,606025900.15,73034297.26,127876338.05,126506475.03,178608789.81,50000000.00,50000000.00
Jul 20 2023,OSMO,$0.51,0,605843251.75,73025164.84,127785013.85,126460812.93,178572260.13,50000000.00,50000000.00
Jul 19 2023,OSMO,$0.51,0,605660603.35,73016032.42,127693689.65,126415150.83,178535730.45,50000000.00,50000000.00
Jul 18 2023,OSMO,$0.51,0,605477954.95,73006900.00,127602365.45,126369488.73,178499200.77,50000000.00,50000000.00
Jul 17 2023,OSMO,$0.52,0,605295306.55,72997767.58,127511041.24,126323826.63,178462671.09,50000000.00,50000000.00
Jul 16 2023,OSMO,$0.53,0,605112658.14,72988635.16,127419717.04,126278164.53,178426141.41,50000000.00,50000000.00
Jul 15 2023,OSMO,$0.55,0,604930009.74,72979502.74,127328392.84,126232502.43,178389611.73,50000000.00,50000000.00
Jul 13 2023,OSMO,$0.48,0,604564712.94,72961237.90,127145744.44,126141178.23,178316552.37,50000000.00,50000000.00
Jul 12 2023,OSMO,$0.48,0,604382064.54,72952105.48,127054420.24,126095516.13,178280022.69,50000000.00,50000000.00
Jul 11 2023,OSMO,$0.49,0,604199416.13,72942973.06,126963096.04,126049854.03,178243493.01,50000000.00,50000000.00
Jul 10 2023,OSMO,$0.49,0,604016767.73,72933840.64,126871771.84,126004191.93,178206963.33,50000000.00,50000000.00
Jul 09 2023,OSMO,$0.49,0,603834119.33,72924708.22,126780447.64,125958529.83,178170433.64,50000000.00,50000000.00
Jul 08 2023,OSMO,$0.49,0,603651470.93,72915575.80,126689123.44,125912867.73,178133903.96,50000000.00,50000000.00
Jul 07 2023,OSMO,$0.49,0,603468822.53,72906443.38,126597799.24,125867205.63,178097374.28,50000000.00,50000000.00
Jul 06 2023,OSMO,$0.48,0,603286174.13,72897310.96,126506475.03,125821543.53,178060844.60,50000000.00,50000000.00
Jul 05 2023,OSMO,$0.50,0,603103525.72,72888178.54,126415150.83,125775881.43,178024314.92,50000000.00,50000000.00
Jul 03 2023,OSMO,$0.49,0,602738228.92,72869913.70,126232502.43,125684557.22,177951255.56,50000000.00,50000000.00
Jul 02 2023,OSMO,$0.50,0,602555580.52,72860781.28,126141178.23,125638895.12,177914725.88,50000000.00,50000000.00
Jul 01 2023,OSMO,$0.49,0,602372932.12,72851648.86,126049854.03,125593233.02,177878196.20,50000000.00,50000000.00
Jun 30 2023,OSMO,$0.48,0,602190283.72,72842516.44,125958529.83,125547570.92,177841666.52,50000000.00,50000000.00
Jun 29 2023,OSMO,$0.48,0,602007635.31,72833384.02,125867205.63,125501908.82,177805136.84,50000000.00,50000000.00
Jun 28 2023,OSMO,$0.50,0,601824986.91,72824251.60,125775881.43,125456246.72,177768607.16,50000000.00,50000000.00
Jun 27 2023,OSMO,$0.49,0,601642338.51,72815119.18,125684557.23,125410584.62,177732077.48,50000000.00,50000000.00
Jun 26 2023,OSMO,$0.51,0,601459690.11,72805986.76,125593233.02,125364922.52,177695547.80,50000000.00,50000000.00
