Date,Symbol,Price,Available Supply,Unlocked Supply,Community Growth (TBD),Ecosystem Development,Investors,Core Contributors,Community Growth
Jun 06 2024,JTO,0,368840581.25,125983438.25,242857143.00,31028975.59,0,0,94954462.66
Jun 05 2024,JTO,0,368642143.17,125785000.17,242857143.00,30857859.91,0,0,94927140.26
Jun 05 2024,JTO,0,368642143.17,125785000.17,242857143.00,30857859.91,0,0,94927140.26
Jun 05 2024,JTO,0,368642143.17,125785000.17,242857143.00,30857859.91,0,0,94927140.26
Jun 05 2024,JTO,0,368642143.17,125785000.17,242857143.00,30857859.91,0,0,94927140.26
Jun 04 2024,JTO,0,368443705.09,125586562.09,242857143.00,30686744.24,0,0,94899817.85
Jun 04 2024,JTO,0,368443705.09,125586562.09,242857143.00,30686744.24,0,0,94899817.85
Jun 04 2024,JTO,0,368443705.09,125586562.09,242857143.00,30686744.24,0,0,94899817.85
Jun 03 2024,JTO,0,368245267.01,125388124.01,242857143.00,30515628.56,0,0,94872495.45
Jun 03 2024,JTO,0,368245267.01,125388124.01,242857143.00,30515628.56,0,0,94872495.45
Jun 03 2024,JTO,0,368245267.01,125388124.01,242857143.00,30515628.56,0,0,94872495.45
Jun 03 2024,JTO,0,368245267.01,125388124.01,242857143.00,30515628.56,0,0,94872495.45
Jun 02 2024,JTO,0,368046828.93,125189685.93,242857143.00,30344512.89,0,0,94845173.04
Jun 02 2024,JTO,0,368046828.93,125189685.93,242857143.00,30344512.89,0,0,94845173.04
Jun 02 2024,JTO,0,368046828.93,125189685.93,242857143.00,30344512.89,0,0,94845173.04
Jun 02 2024,JTO,0,368046828.93,125189685.93,242857143.00,30344512.89,0,0,94845173.04
Jun 01 2024,JTO,0,367848390.85,124991247.85,242857143.00,30173397.22,0,0,94817850.64
Jun 01 2024,JTO,0,367848390.85,124991247.85,242857143.00,30173397.22,0,0,94817850.64
Jun 01 2024,JTO,0,367848390.85,124991247.85,242857143.00,30173397.22,0,0,94817850.64
Jun 01 2024,JTO,0,367848390.85,124991247.85,242857143.00,30173397.22,0,0,94817850.64
May 31 2024,JTO,0,367649952.78,124792809.78,242857143.00,30002281.54,0,0,94790528.23
May 31 2024,JTO,0,367649952.78,124792809.78,242857143.00,30002281.54,0,0,94790528.23
May 31 2024,JTO,0,367649952.78,124792809.78,242857143.00,30002281.54,0,0,94790528.23
May 31 2024,JTO,0,367649952.78,124792809.78,242857143.00,30002281.54,0,0,94790528.23
May 30 2024,JTO,0,367451514.70,124594371.70,242857143.00,29831165.87,0,0,94763205.83
May 30 2024,JTO,0,367451514.70,124594371.70,242857143.00,29831165.87,0,0,94763205.83
May 30 2024,JTO,0,367451514.70,124594371.70,242857143.00,29831165.87,0,0,94763205.83
May 29 2024,JTO,0,367253076.62,124395933.62,242857143.00,29660050.19,0,0,94735883.42
May 29 2024,JTO,0,367253076.62,124395933.62,242857143.00,29660050.19,0,0,94735883.42
May 29 2024,JTO,0,367253076.62,124395933.62,242857143.00,29660050.19,0,0,94735883.42
May 29 2024,JTO,0,367253076.62,124395933.62,242857143.00,29660050.19,0,0,94735883.42
May 28 2024,JTO,0,367054638.54,124197495.54,242857143.00,29488934.52,0,0,94708561.02
May 28 2024,JTO,0,367054638.54,124197495.54,242857143.00,29488934.52,0,0,94708561.02
May 28 2024,JTO,0,367054638.54,124197495.54,242857143.00,29488934.52,0,0,94708561.02
May 28 2024,JTO,0,367054638.54,124197495.54,242857143.00,29488934.52,0,0,94708561.02
May 27 2024,JTO,0,366856200.46,123999057.46,242857143.00,29317818.85,0,0,94681238.62
May 27 2024,JTO,0,366856200.46,123999057.46,242857143.00,29317818.85,0,0,94681238.62
May 27 2024,JTO,0,366856200.46,123999057.46,242857143.00,29317818.85,0,0,94681238.62
May 27 2024,JTO,0,366856200.46,123999057.46,242857143.00,29317818.85,0,0,94681238.62
May 26 2024,JTO,0,366657762.38,123800619.38,242857143.00,29146703.17,0,0,94653916.21
May 26 2024,JTO,0,366657762.38,123800619.38,242857143.00,29146703.17,0,0,94653916.21
May 26 2024,JTO,0,366657762.38,123800619.38,242857143.00,29146703.17,0,0,94653916.21
May 26 2024,JTO,0,366657762.38,123800619.38,242857143.00,29146703.17,0,0,94653916.21
May 25 2024,JTO,0,366459324.30,123602181.30,242857143.00,28975587.50,0,0,94626593.81
May 25 2024,JTO,0,366459324.30,123602181.30,242857143.00,28975587.50,0,0,94626593.81
May 25 2024,JTO,0,366459324.30,123602181.30,242857143.00,28975587.50,0,0,94626593.81
May 24 2024,JTO,0,366260886.23,123403743.23,242857143.00,28804471.82,0,0,94599271.40
May 24 2024,JTO,0,366260886.23,123403743.23,242857143.00,28804471.82,0,0,94599271.40
May 24 2024,JTO,0,366260886.23,123403743.23,242857143.00,28804471.82,0,0,94599271.40
May 24 2024,JTO,0,366260886.23,123403743.23,242857143.00,28804471.82,0,0,94599271.40
May 23 2024,JTO,0,366062448.15,123205305.15,242857143.00,28633356.15,0,0,94571949.00
May 23 2024,JTO,0,366062448.15,123205305.15,242857143.00,28633356.15,0,0,94571949.00
May 23 2024,JTO,0,366062448.15,123205305.15,242857143.00,28633356.15,0,0,94571949.00
May 23 2024,JTO,0,366062448.15,123205305.15,242857143.00,28633356.15,0,0,94571949.00
May 22 2024,JTO,0,365864010.07,123006867.07,242857143.00,28462240.47,0,0,94544626.59
May 22 2024,JTO,0,365864010.07,123006867.07,242857143.00,28462240.47,0,0,94544626.59
May 22 2024,JTO,0,365864010.07,123006867.07,242857143.00,28462240.47,0,0,94544626.59
May 22 2024,JTO,0,365864010.07,123006867.07,242857143.00,28462240.47,0,0,94544626.59
May 21 2024,JTO,0,365665571.99,122808428.99,242857143.00,28291124.80,0,0,94517304.19
May 21 2024,JTO,0,365665571.99,122808428.99,242857143.00,28291124.80,0,0,94517304.19
May 21 2024,JTO,0,365665571.99,122808428.99,242857143.00,28291124.80,0,0,94517304.19
May 21 2024,JTO,0,365665571.99,122808428.99,242857143.00,28291124.80,0,0,94517304.19
May 20 2024,JTO,0,365467133.91,122609990.91,242857143.00,28120009.13,0,0,94489981.79
May 20 2024,JTO,0,365467133.91,122609990.91,242857143.00,28120009.13,0,0,94489981.79
May 20 2024,JTO,0,365467133.91,122609990.91,242857143.00,28120009.13,0,0,94489981.79
May 19 2024,JTO,0,365268695.83,122411552.83,242857143.00,27948893.45,0,0,94462659.38
May 19 2024,JTO,0,365268695.83,122411552.83,242857143.00,27948893.45,0,0,94462659.38
May 19 2024,JTO,0,365268695.83,122411552.83,242857143.00,27948893.45,0,0,94462659.38
May 19 2024,JTO,0,365268695.83,122411552.83,242857143.00,27948893.45,0,0,94462659.38
May 18 2024,JTO,0,365070257.75,122213114.75,242857143.00,27777777.78,0,0,94435336.98
May 18 2024,JTO,0,365070257.75,122213114.75,242857143.00,27777777.78,0,0,94435336.98
May 18 2024,JTO,0,365070257.75,122213114.75,242857143.00,27777777.78,0,0,94435336.98
May 18 2024,JTO,0,365070257.75,122213114.75,242857143.00,27777777.78,0,0,94435336.98
May 17 2024,JTO,0,364871819.68,122014676.68,242857143.00,27606662.10,0,0,94408014.57
May 17 2024,JTO,0,364871819.68,122014676.68,242857143.00,27606662.10,0,0,94408014.57
May 17 2024,JTO,0,364871819.68,122014676.68,242857143.00,27606662.10,0,0,94408014.57
May 17 2024,JTO,0,364871819.68,122014676.68,242857143.00,27606662.10,0,0,94408014.57
May 16 2024,JTO,0,364673381.60,121816238.60,242857143.00,27435546.43,0,0,94380692.17
May 16 2024,JTO,0,364673381.60,121816238.60,242857143.00,27435546.43,0,0,94380692.17
May 16 2024,JTO,0,364673381.60,121816238.60,242857143.00,27435546.43,0,0,94380692.17
May 16 2024,JTO,0,364673381.60,121816238.60,242857143.00,27435546.43,0,0,94380692.17
May 15 2024,JTO,0,364474943.52,121617800.52,242857143.00,27264430.76,0,0,94353369.76
May 15 2024,JTO,0,364474943.52,121617800.52,242857143.00,27264430.76,0,0,94353369.76
May 15 2024,JTO,0,364474943.52,121617800.52,242857143.00,27264430.76,0,0,94353369.76
May 14 2024,JTO,0,364276505.44,121419362.44,242857143.00,27093315.08,0,0,94326047.36
May 14 2024,JTO,0,364276505.44,121419362.44,242857143.00,27093315.08,0,0,94326047.36
May 14 2024,JTO,0,364276505.44,121419362.44,242857143.00,27093315.08,0,0,94326047.36
May 14 2024,JTO,0,364276505.44,121419362.44,242857143.00,27093315.08,0,0,94326047.36
May 13 2024,JTO,0,364078067.36,121220924.36,242857143.00,26922199.41,0,0,94298724.95
May 13 2024,JTO,0,364078067.36,121220924.36,242857143.00,26922199.41,0,0,94298724.95
May 13 2024,JTO,0,364078067.36,121220924.36,242857143.00,26922199.41,0,0,94298724.95
May 13 2024,JTO,0,364078067.36,121220924.36,242857143.00,26922199.41,0,0,94298724.95
May 12 2024,JTO,0,363879629.28,121022486.28,242857143.00,26751083.73,0,0,94271402.55
May 12 2024,JTO,0,363879629.28,121022486.28,242857143.00,26751083.73,0,0,94271402.55
May 12 2024,JTO,0,363879629.28,121022486.28,242857143.00,26751083.73,0,0,94271402.55
May 12 2024,JTO,0,363879629.28,121022486.28,242857143.00,26751083.73,0,0,94271402.55
May 11 2024,JTO,0,363681191.20,120824048.20,242857143.00,26579968.06,0,0,94244080.15
May 11 2024,JTO,0,363681191.20,120824048.20,242857143.00,26579968.06,0,0,94244080.15
May 11 2024,JTO,0,363681191.20,120824048.20,242857143.00,26579968.06,0,0,94244080.15
May 11 2024,JTO,0,363681191.20,120824048.20,242857143.00,26579968.06,0,0,94244080.15
May 10 2024,JTO,0,363482753.13,120625610.13,242857143.00,26408852.38,0,0,94216757.74
May 10 2024,JTO,0,363482753.13,120625610.13,242857143.00,26408852.38,0,0,94216757.74
May 10 2024,JTO,0,363482753.13,120625610.13,242857143.00,26408852.38,0,0,94216757.74
May 09 2024,JTO,0,363284315.05,120427172.05,242857143.00,26237736.71,0,0,94189435.34
May 09 2024,JTO,0,363284315.05,120427172.05,242857143.00,26237736.71,0,0,94189435.34
May 09 2024,JTO,0,363284315.05,120427172.05,242857143.00,26237736.71,0,0,94189435.34
May 09 2024,JTO,0,363284315.05,120427172.05,242857143.00,26237736.71,0,0,94189435.34
May 08 2024,JTO,0,363085876.97,120228733.97,242857143.00,26066621.04,0,0,94162112.93
May 08 2024,JTO,0,363085876.97,120228733.97,242857143.00,26066621.04,0,0,94162112.93
May 08 2024,JTO,0,363085876.97,120228733.97,242857143.00,26066621.04,0,0,94162112.93
May 08 2024,JTO,0,363085876.97,120228733.97,242857143.00,26066621.04,0,0,94162112.93
May 07 2024,JTO,0,362887438.89,120030295.89,242857143.00,25895505.36,0,0,94134790.53
May 07 2024,JTO,0,362887438.89,120030295.89,242857143.00,25895505.36,0,0,94134790.53
May 07 2024,JTO,0,362887438.89,120030295.89,242857143.00,25895505.36,0,0,94134790.53
May 07 2024,JTO,0,362887438.89,120030295.89,242857143.00,25895505.36,0,0,94134790.53
May 06 2024,JTO,0,362689000.81,119831857.81,242857143.00,25724389.69,0,0,94107468.12
May 06 2024,JTO,0,362689000.81,119831857.81,242857143.00,25724389.69,0,0,94107468.12
May 06 2024,JTO,0,362689000.81,119831857.81,242857143.00,25724389.69,0,0,94107468.12
May 06 2024,JTO,0,362689000.81,119831857.81,242857143.00,25724389.69,0,0,94107468.12
May 05 2024,JTO,0,362490562.73,119633419.73,242857143.00,25553274.01,0,0,94080145.72
May 05 2024,JTO,0,362490562.73,119633419.73,242857143.00,25553274.01,0,0,94080145.72
May 05 2024,JTO,0,362490562.73,119633419.73,242857143.00,25553274.01,0,0,94080145.72
May 04 2024,JTO,0,362292124.65,119434981.65,242857143.00,25382158.34,0,0,94052823.32
May 04 2024,JTO,0,362292124.65,119434981.65,242857143.00,25382158.34,0,0,94052823.32
May 04 2024,JTO,0,362292124.65,119434981.65,242857143.00,25382158.34,0,0,94052823.32
May 04 2024,JTO,0,362292124.65,119434981.65,242857143.00,25382158.34,0,0,94052823.32
May 03 2024,JTO,0,362093686.58,119236543.58,242857143.00,25211042.66,0,0,94025500.91
May 03 2024,JTO,0,362093686.58,119236543.58,242857143.00,25211042.66,0,0,94025500.91
May 03 2024,JTO,0,362093686.58,119236543.58,242857143.00,25211042.66,0,0,94025500.91
May 03 2024,JTO,0,362093686.58,119236543.58,242857143.00,25211042.66,0,0,94025500.91
May 02 2024,JTO,0,361895248.50,119038105.50,242857143.00,25039926.99,0,0,93998178.51
May 02 2024,JTO,0,361895248.50,119038105.50,242857143.00,25039926.99,0,0,93998178.51
May 02 2024,JTO,0,361895248.50,119038105.50,242857143.00,25039926.99,0,0,93998178.51
May 02 2024,JTO,0,361895248.50,119038105.50,242857143.00,25039926.99,0,0,93998178.51
May 01 2024,JTO,0,361696810.42,118839667.42,242857143.00,24868811.32,0,0,93970856.10
May 01 2024,JTO,0,361696810.42,118839667.42,242857143.00,24868811.32,0,0,93970856.10
May 01 2024,JTO,0,361696810.42,118839667.42,242857143.00,24868811.32,0,0,93970856.10
May 01 2024,JTO,0,361696810.42,118839667.42,242857143.00,24868811.32,0,0,93970856.10
Apr 30 2024,JTO,0,361498372.34,118641229.34,242857143.00,24697695.64,0,0,93943533.70
Apr 30 2024,JTO,0,361498372.34,118641229.34,242857143.00,24697695.64,0,0,93943533.70
Apr 30 2024,JTO,0,361498372.34,118641229.34,242857143.00,24697695.64,0,0,93943533.70
Apr 29 2024,JTO,0,361299934.26,118442791.26,242857143.00,24526579.97,0,0,93916211.29
Apr 29 2024,JTO,0,361299934.26,118442791.26,242857143.00,24526579.97,0,0,93916211.29
Apr 29 2024,JTO,0,361299934.26,118442791.26,242857143.00,24526579.97,0,0,93916211.29
Apr 29 2024,JTO,0,361299934.26,118442791.26,242857143.00,24526579.97,0,0,93916211.29
Apr 28 2024,JTO,0,361101496.18,118244353.18,242857143.00,24355464.29,0,0,93888888.89
Apr 28 2024,JTO,0,361101496.18,118244353.18,242857143.00,24355464.29,0,0,93888888.89
Apr 28 2024,JTO,0,361101496.18,118244353.18,242857143.00,24355464.29,0,0,93888888.89
Apr 28 2024,JTO,0,361101496.18,118244353.18,242857143.00,24355464.29,0,0,93888888.89
Apr 27 2024,JTO,0,360903058.10,118045915.10,242857143.00,24184348.62,0,0,93861566.48
Apr 27 2024,JTO,0,360903058.10,118045915.10,242857143.00,24184348.62,0,0,93861566.48
Apr 27 2024,JTO,0,360903058.10,118045915.10,242857143.00,24184348.62,0,0,93861566.48
Apr 27 2024,JTO,0,360903058.10,118045915.10,242857143.00,24184348.62,0,0,93861566.48
Apr 26 2024,JTO,0,360704620.03,117847477.03,242857143.00,24013232.95,0,0,93834244.08
Apr 26 2024,JTO,0,360704620.03,117847477.03,242857143.00,24013232.95,0,0,93834244.08
Apr 26 2024,JTO,0,360704620.03,117847477.03,242857143.00,24013232.95,0,0,93834244.08
Apr 26 2024,JTO,0,360704620.03,117847477.03,242857143.00,24013232.95,0,0,93834244.08
Apr 25 2024,JTO,0,360506181.95,117649038.95,242857143.00,23842117.27,0,0,93806921.68
Apr 25 2024,JTO,0,360506181.95,117649038.95,242857143.00,23842117.27,0,0,93806921.68
Apr 25 2024,JTO,0,360506181.95,117649038.95,242857143.00,23842117.27,0,0,93806921.68
Apr 24 2024,JTO,0,360307743.87,117450600.87,242857143.00,23671001.60,0,0,93779599.27
Apr 24 2024,JTO,0,360307743.87,117450600.87,242857143.00,23671001.60,0,0,93779599.27
Apr 24 2024,JTO,0,360307743.87,117450600.87,242857143.00,23671001.60,0,0,93779599.27
Apr 24 2024,JTO,0,360307743.87,117450600.87,242857143.00,23671001.60,0,0,93779599.27
Apr 23 2024,JTO,0,360109305.79,117252162.79,242857143.00,23499885.92,0,0,93752276.87
Apr 23 2024,JTO,0,360109305.79,117252162.79,242857143.00,23499885.92,0,0,93752276.87
Apr 23 2024,JTO,0,360109305.79,117252162.79,242857143.00,23499885.92,0,0,93752276.87
Apr 23 2024,JTO,0,360109305.79,117252162.79,242857143.00,23499885.92,0,0,93752276.87
Apr 22 2024,JTO,0,359910867.71,117053724.71,242857143.00,23328770.25,0,0,93724954.46
Apr 22 2024,JTO,0,359910867.71,117053724.71,242857143.00,23328770.25,0,0,93724954.46
Apr 22 2024,JTO,0,359910867.71,117053724.71,242857143.00,23328770.25,0,0,93724954.46
Apr 22 2024,JTO,0,359910867.71,117053724.71,242857143.00,23328770.25,0,0,93724954.46
Apr 21 2024,JTO,0,359712429.63,116855286.63,242857143.00,23157654.57,0,0,93697632.06
Apr 21 2024,JTO,0,359712429.63,116855286.63,242857143.00,23157654.57,0,0,93697632.06
Apr 21 2024,JTO,0,359712429.63,116855286.63,242857143.00,23157654.57,0,0,93697632.06
Apr 21 2024,JTO,0,359712429.63,116855286.63,242857143.00,23157654.57,0,0,93697632.06
Apr 20 2024,JTO,0,359513991.55,116656848.55,242857143.00,22986538.90,0,0,93670309.65
Apr 20 2024,JTO,0,359513991.55,116656848.55,242857143.00,22986538.90,0,0,93670309.65
Apr 20 2024,JTO,0,359513991.55,116656848.55,242857143.00,22986538.90,0,0,93670309.65
Apr 19 2024,JTO,0,359315553.48,116458410.48,242857143.00,22815423.23,0,0,93642987.25
Apr 19 2024,JTO,0,359315553.48,116458410.48,242857143.00,22815423.23,0,0,93642987.25
Apr 19 2024,JTO,0,359315553.48,116458410.48,242857143.00,22815423.23,0,0,93642987.25
Apr 19 2024,JTO,0,359315553.48,116458410.48,242857143.00,22815423.23,0,0,93642987.25
Apr 18 2024,JTO,0,359117115.40,116259972.40,242857143.00,22644307.55,0,0,93615664.85
Apr 18 2024,JTO,0,359117115.40,116259972.40,242857143.00,22644307.55,0,0,93615664.85
Apr 18 2024,JTO,0,359117115.40,116259972.40,242857143.00,22644307.55,0,0,93615664.85
Apr 18 2024,JTO,0,359117115.40,116259972.40,242857143.00,22644307.55,0,0,93615664.85
Apr 17 2024,JTO,0,358918677.32,116061534.32,242857143.00,22473191.88,0,0,93588342.44
Apr 17 2024,JTO,0,358918677.32,116061534.32,242857143.00,22473191.88,0,0,93588342.44
Apr 17 2024,JTO,0,358918677.32,116061534.32,242857143.00,22473191.88,0,0,93588342.44
Apr 17 2024,JTO,0,358918677.32,116061534.32,242857143.00,22473191.88,0,0,93588342.44
Apr 16 2024,JTO,0,358720239.24,115863096.24,242857143.00,22302076.20,0,0,93561020.04
Apr 16 2024,JTO,0,358720239.24,115863096.24,242857143.00,22302076.20,0,0,93561020.04
Apr 16 2024,JTO,0,358720239.24,115863096.24,242857143.00,22302076.20,0,0,93561020.04
Apr 16 2024,JTO,0,358720239.24,115863096.24,242857143.00,22302076.20,0,0,93561020.04
Apr 15 2024,JTO,0,358521801.16,115664658.16,242857143.00,22130960.53,0,0,93533697.63
Apr 15 2024,JTO,0,358521801.16,115664658.16,242857143.00,22130960.53,0,0,93533697.63
Apr 15 2024,JTO,0,358521801.16,115664658.16,242857143.00,22130960.53,0,0,93533697.63
Apr 14 2024,JTO,0,358323363.08,115466220.08,242857143.00,21959844.86,0,0,93506375.23
Apr 14 2024,JTO,0,358323363.08,115466220.08,242857143.00,21959844.86,0,0,93506375.23
Apr 14 2024,JTO,0,358323363.08,115466220.08,242857143.00,21959844.86,0,0,93506375.23
Apr 14 2024,JTO,0,358323363.08,115466220.08,242857143.00,21959844.86,0,0,93506375.23
Apr 13 2024,JTO,0,358124925.00,115267782.00,242857143.00,21788729.18,0,0,93479052.82
Apr 13 2024,JTO,0,358124925.00,115267782.00,242857143.00,21788729.18,0,0,93479052.82
Apr 13 2024,JTO,0,358124925.00,115267782.00,242857143.00,21788729.18,0,0,93479052.82
Apr 13 2024,JTO,0,358124925.00,115267782.00,242857143.00,21788729.18,0,0,93479052.82
Apr 12 2024,JTO,0,357926486.93,115069343.93,242857143.00,21617613.51,0,0,93451730.42
Apr 12 2024,JTO,0,357926486.93,115069343.93,242857143.00,21617613.51,0,0,93451730.42
Apr 12 2024,JTO,0,357926486.93,115069343.93,242857143.00,21617613.51,0,0,93451730.42
Apr 12 2024,JTO,0,357926486.93,115069343.93,242857143.00,21617613.51,0,0,93451730.42
Apr 11 2024,JTO,0,357728048.85,114870905.85,242857143.00,21446497.83,0,0,93424408.01
Apr 11 2024,JTO,0,357728048.85,114870905.85,242857143.00,21446497.83,0,0,93424408.01
Apr 11 2024,JTO,0,357728048.85,114870905.85,242857143.00,21446497.83,0,0,93424408.01
Apr 11 2024,JTO,0,357728048.85,114870905.85,242857143.00,21446497.83,0,0,93424408.01
Apr 10 2024,JTO,0,357529610.77,114672467.77,242857143.00,21275382.16,0,0,93397085.61
Apr 10 2024,JTO,0,357529610.77,114672467.77,242857143.00,21275382.16,0,0,93397085.61
Apr 10 2024,JTO,0,357529610.77,114672467.77,242857143.00,21275382.16,0,0,93397085.61
Apr 09 2024,JTO,0,357331172.69,114474029.69,242857143.00,21104266.48,0,0,93369763.21
Apr 09 2024,JTO,0,357331172.69,114474029.69,242857143.00,21104266.48,0,0,93369763.21
Apr 09 2024,JTO,0,357331172.69,114474029.69,242857143.00,21104266.48,0,0,93369763.21
Apr 09 2024,JTO,0,357331172.69,114474029.69,242857143.00,21104266.48,0,0,93369763.21
Apr 08 2024,JTO,0,357132734.61,114275591.61,242857143.00,20933150.81,0,0,93342440.80
Apr 08 2024,JTO,0,357132734.61,114275591.61,242857143.00,20933150.81,0,0,93342440.80
Apr 08 2024,JTO,0,357132734.61,114275591.61,242857143.00,20933150.81,0,0,93342440.80
Apr 08 2024,JTO,0,357132734.61,114275591.61,242857143.00,20933150.81,0,0,93342440.80
Apr 07 2024,JTO,0,356934296.53,114077153.53,242857143.00,20762035.14,0,0,93315118.40
Apr 07 2024,JTO,0,356934296.53,114077153.53,242857143.00,20762035.14,0,0,93315118.40
Apr 07 2024,JTO,0,356934296.53,114077153.53,242857143.00,20762035.14,0,0,93315118.40
Apr 07 2024,JTO,0,356934296.53,114077153.53,242857143.00,20762035.14,0,0,93315118.40
Apr 06 2024,JTO,$3.94,0,113878715.45,242857143.00,20590919.46,0,0,93287795.99
Apr 06 2024,JTO,$3.94,0,113878715.45,242857143.00,20590919.46,0,0,93287795.99
Apr 06 2024,JTO,$3.94,0,113878715.45,242857143.00,20590919.46,0,0,93287795.99
Apr 06 2024,JTO,$3.94,0,113878715.45,242857143.00,20590919.46,0,0,93287795.99
Apr 05 2024,JTO,$4.35,0,113680277.38,0,20419803.79,0,0,93260473.59
Apr 05 2024,JTO,$4.35,0,113680277.38,0,20419803.79,0,0,93260473.59
Apr 05 2024,JTO,$4.35,0,113680277.38,0,20419803.79,0,0,93260473.59
Apr 04 2024,JTO,$5.07,0,113481839.30,0,20248688.11,0,0,93233151.18
Apr 04 2024,JTO,$5.07,0,113481839.30,0,20248688.11,0,0,93233151.18
Apr 04 2024,JTO,$5.07,0,113481839.30,0,20248688.11,0,0,93233151.18
Apr 04 2024,JTO,$5.07,0,113481839.30,0,20248688.11,0,0,93233151.18
Apr 03 2024,JTO,$4.10,0,113283401.22,0,20077572.44,0,0,93205828.78
Apr 03 2024,JTO,$4.10,0,113283401.22,0,20077572.44,0,0,93205828.78
Apr 03 2024,JTO,$4.10,0,113283401.22,0,20077572.44,0,0,93205828.78
Apr 03 2024,JTO,$4.10,0,113283401.22,0,20077572.44,0,0,93205828.78
Apr 02 2024,JTO,$4.51,0,113084963.14,0,19906456.76,0,0,93178506.38
Apr 02 2024,JTO,$4.51,0,113084963.14,0,19906456.76,0,0,93178506.38
Apr 02 2024,JTO,$4.51,0,113084963.14,0,19906456.76,0,0,93178506.38
Apr 02 2024,JTO,$4.51,0,113084963.14,0,19906456.76,0,0,93178506.38
Apr 01 2024,JTO,$4.01,0,112886525.06,0,19735341.09,0,0,93151183.97
Apr 01 2024,JTO,$4.01,0,112886525.06,0,19735341.09,0,0,93151183.97
Apr 01 2024,JTO,$4.01,0,112886525.06,0,19735341.09,0,0,93151183.97
Apr 01 2024,JTO,$4.01,0,112886525.06,0,19735341.09,0,0,93151183.97
Mar 31 2024,JTO,$3.20,0,112688086.98,0,19564225.42,0,0,93123861.57
Mar 31 2024,JTO,$3.20,0,112688086.98,0,19564225.42,0,0,93123861.57
Mar 31 2024,JTO,$3.20,0,112688086.98,0,19564225.42,0,0,93123861.57
Mar 30 2024,JTO,$3.24,0,112489648.90,0,19393109.74,0,0,93096539.16
Mar 30 2024,JTO,$3.24,0,112489648.90,0,19393109.74,0,0,93096539.16
Mar 30 2024,JTO,$3.24,0,112489648.90,0,19393109.74,0,0,93096539.16
Mar 30 2024,JTO,$3.24,0,112489648.90,0,19393109.74,0,0,93096539.16
Mar 29 2024,JTO,$3.12,0,112291210.83,0,19221994.07,0,0,93069216.76
Mar 29 2024,JTO,$3.12,0,112291210.83,0,19221994.07,0,0,93069216.76
Mar 29 2024,JTO,$3.12,0,112291210.83,0,19221994.07,0,0,93069216.76
Mar 29 2024,JTO,$3.12,0,112291210.83,0,19221994.07,0,0,93069216.76
Mar 28 2024,JTO,$3.03,0,112092772.75,0,19050878.39,0,0,93041894.35
Mar 28 2024,JTO,$3.03,0,112092772.75,0,19050878.39,0,0,93041894.35
Mar 28 2024,JTO,$3.03,0,112092772.75,0,19050878.39,0,0,93041894.35
Mar 28 2024,JTO,$3.03,0,112092772.75,0,19050878.39,0,0,93041894.35
Mar 27 2024,JTO,$3.18,0,111894334.67,0,18879762.72,0,0,93014571.95
Mar 27 2024,JTO,$3.18,0,111894334.67,0,18879762.72,0,0,93014571.95
Mar 27 2024,JTO,$3.18,0,111894334.67,0,18879762.72,0,0,93014571.95
Mar 27 2024,JTO,$3.18,0,111894334.67,0,18879762.72,0,0,93014571.95
Mar 27 2024,JTO,$3.18,0,111894334.67,0,18879762.72,0,0,93014571.95
Mar 26 2024,JTO,$3.16,0,111695896.59,0,18708647.05,0,0,92987249.54
Mar 26 2024,JTO,$3.16,0,111695896.59,0,18708647.05,0,0,92987249.54
Mar 26 2024,JTO,$3.16,0,111695896.59,0,18708647.05,0,0,92987249.54
Mar 25 2024,JTO,$3.02,0,111497458.51,0,18537531.37,0,0,92959927.14
Mar 25 2024,JTO,$3.02,0,111497458.51,0,18537531.37,0,0,92959927.14
Mar 25 2024,JTO,$3.02,0,111497458.51,0,18537531.37,0,0,92959927.14
Mar 25 2024,JTO,$3.02,0,111497458.51,0,18537531.37,0,0,92959927.14
Mar 24 2024,JTO,$2.85,0,111299020.43,0,18366415.70,0,0,92932604.74
Mar 24 2024,JTO,$2.85,0,111299020.43,0,18366415.70,0,0,92932604.74
Mar 24 2024,JTO,$2.85,0,111299020.43,0,18366415.70,0,0,92932604.74
Mar 24 2024,JTO,$2.85,0,111299020.43,0,18366415.70,0,0,92932604.74
Mar 23 2024,JTO,$2.80,0,111100582.35,0,18195300.02,0,0,92905282.33
Mar 23 2024,JTO,$2.80,0,111100582.35,0,18195300.02,0,0,92905282.33
Mar 23 2024,JTO,$2.80,0,111100582.35,0,18195300.02,0,0,92905282.33
Mar 23 2024,JTO,$2.80,0,111100582.35,0,18195300.02,0,0,92905282.33
Mar 22 2024,JTO,$2.98,0,110902144.28,0,18024184.35,0,0,92877959.93
Mar 22 2024,JTO,$2.98,0,110902144.28,0,18024184.35,0,0,92877959.93
Mar 22 2024,JTO,$2.98,0,110902144.28,0,18024184.35,0,0,92877959.93
Mar 22 2024,JTO,$2.98,0,110902144.28,0,18024184.35,0,0,92877959.93
Mar 21 2024,JTO,$3.27,0,110703706.20,0,17853068.67,0,0,92850637.52
Mar 21 2024,JTO,$3.27,0,110703706.20,0,17853068.67,0,0,92850637.52
Mar 21 2024,JTO,$3.27,0,110703706.20,0,17853068.67,0,0,92850637.52
Mar 20 2024,JTO,$3.15,0,110505268.12,0,17681953.00,0,0,92823315.12
