Date,Symbol,Price,Available Supply,Unlocked Supply,Mining Reserve (TBD),Simple Minting,Baseline Minting,Protocol Labs Team and Contributors,Filecoin Foundation,Protocol Labs,Fundraising 36 months,Fundraising 24 months,Fundraising 12 months,Fundraising 6 months
Jan 26 2029,FIL,0,1422197275.76,1122197275.76,300000000.00,203340328.47,318856947.30,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 25 2029,FIL,0,1422053091.14,1122053091.14,300000000.00,203301551.09,318751540.04,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 24 2029,FIL,0,1421908906.51,1121908906.51,300000000.00,203262773.72,318646132.79,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 24 2029,FIL,0,1421908906.51,1121908906.51,300000000.00,203262773.72,318646132.79,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 23 2029,FIL,0,1421764721.88,1121764721.88,300000000.00,203223996.35,318540725.53,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 22 2029,FIL,0,1421620537.25,1121620537.25,300000000.00,203185218.98,318435318.28,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 21 2029,FIL,0,1421476352.63,1121476352.63,300000000.00,203146441.61,318329911.02,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 21 2029,FIL,0,1421476352.63,1121476352.63,300000000.00,203146441.61,318329911.02,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 20 2029,FIL,0,1421332168.00,1121332168.00,300000000.00,203107664.23,318224503.76,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 19 2029,FIL,0,1421187983.37,1121187983.37,300000000.00,203068886.86,318119096.51,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 18 2029,FIL,0,1421043798.74,1121043798.74,300000000.00,203030109.49,318013689.25,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 18 2029,FIL,0,1421043798.74,1121043798.74,300000000.00,203030109.49,318013689.25,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 17 2029,FIL,0,1420899614.12,1120899614.12,300000000.00,202991332.12,317908282.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 16 2029,FIL,0,1420755429.49,1120755429.49,300000000.00,202952554.74,317802874.74,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 15 2029,FIL,0,1420611244.86,1120611244.86,300000000.00,202913777.37,317697467.49,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 15 2029,FIL,0,1420611244.86,1120611244.86,300000000.00,202913777.37,317697467.49,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 14 2029,FIL,0,1420467060.23,1120467060.23,300000000.00,202875000.00,317592060.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 13 2029,FIL,0,1420322875.61,1120322875.61,300000000.00,202836222.63,317486652.98,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 12 2029,FIL,0,1420178690.98,1120178690.98,300000000.00,202797445.26,317381245.72,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 12 2029,FIL,0,1420178690.98,1120178690.98,300000000.00,202797445.26,317381245.72,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 11 2029,FIL,0,1420034506.35,1120034506.35,300000000.00,202758667.88,317275838.47,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 10 2029,FIL,0,1419890321.72,1119890321.72,300000000.00,202719890.51,317170431.21,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 09 2029,FIL,0,1419746137.09,1119746137.09,300000000.00,202681113.14,317065023.96,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 09 2029,FIL,0,1419746137.09,1119746137.09,300000000.00,202681113.14,317065023.96,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 08 2029,FIL,0,1419601952.47,1119601952.47,300000000.00,202642335.77,316959616.70,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 07 2029,FIL,0,1419457767.84,1119457767.84,300000000.00,202603558.39,316854209.45,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 06 2029,FIL,0,1419313583.21,1119313583.21,300000000.00,202564781.02,316748802.19,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 06 2029,FIL,0,1419313583.21,1119313583.21,300000000.00,202564781.02,316748802.19,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 05 2029,FIL,0,1419169398.58,1119169398.58,300000000.00,202526003.65,316643394.93,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 04 2029,FIL,0,1419025213.96,1119025213.96,300000000.00,202487226.28,316537987.68,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 03 2029,FIL,0,1418881029.33,1118881029.33,300000000.00,202448448.91,316432580.42,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 03 2029,FIL,0,1418881029.33,1118881029.33,300000000.00,202448448.91,316432580.42,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 02 2029,FIL,0,1418736844.70,1118736844.70,300000000.00,202409671.53,316327173.17,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 01 2029,FIL,0,1418592660.07,1118592660.07,300000000.00,202370894.16,316221765.91,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jan 01 2029,FIL,0,1418592660.07,1118592660.07,300000000.00,202370894.16,316221765.91,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 31 2028,FIL,0,1418448475.45,1118448475.45,300000000.00,202332116.79,316116358.66,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 30 2028,FIL,0,1418304290.82,1118304290.82,300000000.00,202293339.42,316010951.40,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 29 2028,FIL,0,1418160106.19,1118160106.19,300000000.00,202254562.04,315905544.15,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 29 2028,FIL,0,1418160106.19,1118160106.19,300000000.00,202254562.04,315905544.15,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 28 2028,FIL,0,1418015921.56,1118015921.56,300000000.00,202215784.67,315800136.89,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 27 2028,FIL,0,1417871736.94,1117871736.94,300000000.00,202177007.30,315694729.64,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 26 2028,FIL,0,1417727552.31,1117727552.31,300000000.00,202138229.93,315589322.38,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 26 2028,FIL,0,1417727552.31,1117727552.31,300000000.00,202138229.93,315589322.38,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 25 2028,FIL,0,1417583367.68,1117583367.68,300000000.00,202099452.55,315483915.13,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 24 2028,FIL,0,1417439183.05,1117439183.05,300000000.00,202060675.18,315378507.87,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 23 2028,FIL,0,1417294998.43,1117294998.43,300000000.00,202021897.81,315273100.62,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 23 2028,FIL,0,1417294998.43,1117294998.43,300000000.00,202021897.81,315273100.62,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 22 2028,FIL,0,1417150813.80,1117150813.80,300000000.00,201983120.44,315167693.36,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 21 2028,FIL,0,1417006629.17,1117006629.17,300000000.00,201944343.07,315062286.11,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 20 2028,FIL,0,1416862444.54,1116862444.54,300000000.00,201905565.69,314956878.85,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 20 2028,FIL,0,1416862444.54,1116862444.54,300000000.00,201905565.69,314956878.85,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 19 2028,FIL,0,1416718259.92,1116718259.92,300000000.00,201866788.32,314851471.59,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 18 2028,FIL,0,1416574075.29,1116574075.29,300000000.00,201828010.95,314746064.34,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 17 2028,FIL,0,1416429890.66,1116429890.66,300000000.00,201789233.58,314640657.08,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 17 2028,FIL,0,1416429890.66,1116429890.66,300000000.00,201789233.58,314640657.08,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 16 2028,FIL,0,1416285706.03,1116285706.03,300000000.00,201750456.20,314535249.83,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 15 2028,FIL,0,1416141521.41,1116141521.41,300000000.00,201711678.83,314429842.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 14 2028,FIL,0,1415997336.78,1115997336.78,300000000.00,201672901.46,314324435.32,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 14 2028,FIL,0,1415997336.78,1115997336.78,300000000.00,201672901.46,314324435.32,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 13 2028,FIL,0,1415853152.15,1115853152.15,300000000.00,201634124.09,314219028.06,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 12 2028,FIL,0,1415708967.52,1115708967.52,300000000.00,201595346.72,314113620.81,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 11 2028,FIL,0,1415564782.90,1115564782.90,300000000.00,201556569.34,314008213.55,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 11 2028,FIL,0,1415564782.90,1115564782.90,300000000.00,201556569.34,314008213.55,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 10 2028,FIL,0,1415420598.27,1115420598.27,300000000.00,201517791.97,313902806.30,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 09 2028,FIL,0,1415276413.64,1115276413.64,300000000.00,201479014.60,313797399.04,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 08 2028,FIL,0,1415132229.01,1115132229.01,300000000.00,201440237.23,313691991.79,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 08 2028,FIL,0,1415132229.01,1115132229.01,300000000.00,201440237.23,313691991.79,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 07 2028,FIL,0,1414988044.39,1114988044.39,300000000.00,201401459.85,313586584.53,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 06 2028,FIL,0,1414843859.76,1114843859.76,300000000.00,201362682.48,313481177.28,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 05 2028,FIL,0,1414699675.13,1114699675.13,300000000.00,201323905.11,313375770.02,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 05 2028,FIL,0,1414699675.13,1114699675.13,300000000.00,201323905.11,313375770.02,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 04 2028,FIL,0,1414555490.50,1114555490.50,300000000.00,201285127.74,313270362.77,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 03 2028,FIL,0,1414411305.87,1114411305.87,300000000.00,201246350.36,313164955.51,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 02 2028,FIL,0,1414267121.25,1114267121.25,300000000.00,201207572.99,313059548.25,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 02 2028,FIL,0,1414267121.25,1114267121.25,300000000.00,201207572.99,313059548.25,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Dec 01 2028,FIL,0,1414122936.62,1114122936.62,300000000.00,201168795.62,312954141.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 30 2028,FIL,0,1413978751.99,1113978751.99,300000000.00,201130018.25,312848733.74,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 29 2028,FIL,0,1413834567.36,1113834567.36,300000000.00,201091240.88,312743326.49,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 29 2028,FIL,0,1413834567.36,1113834567.36,300000000.00,201091240.88,312743326.49,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 28 2028,FIL,0,1413690382.74,1113690382.74,300000000.00,201052463.50,312637919.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 27 2028,FIL,0,1413546198.11,1113546198.11,300000000.00,201013686.13,312532511.98,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 27 2028,FIL,0,1413546198.11,1113546198.11,300000000.00,201013686.13,312532511.98,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 26 2028,FIL,0,1413402013.48,1113402013.48,300000000.00,200974908.76,312427104.72,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 25 2028,FIL,0,1413257828.85,1113257828.85,300000000.00,200936131.39,312321697.47,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 24 2028,FIL,0,1413113644.23,1113113644.23,300000000.00,200897354.01,312216290.21,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 24 2028,FIL,0,1413113644.23,1113113644.23,300000000.00,200897354.01,312216290.21,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 23 2028,FIL,0,1412969459.60,1112969459.60,300000000.00,200858576.64,312110882.96,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 22 2028,FIL,0,1412825274.97,1112825274.97,300000000.00,200819799.27,312005475.70,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 21 2028,FIL,0,1412681090.34,1112681090.34,300000000.00,200781021.90,311900068.45,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 21 2028,FIL,0,1412681090.34,1112681090.34,300000000.00,200781021.90,311900068.45,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 20 2028,FIL,0,1412536905.72,1112536905.72,300000000.00,200742244.53,311794661.19,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 19 2028,FIL,0,1412392721.09,1112392721.09,300000000.00,200703467.15,311689253.94,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 18 2028,FIL,0,1412248536.46,1112248536.46,300000000.00,200664689.78,311583846.68,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 18 2028,FIL,0,1412248536.46,1112248536.46,300000000.00,200664689.78,311583846.68,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 17 2028,FIL,0,1412104351.83,1112104351.83,300000000.00,200625912.41,311478439.43,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 16 2028,FIL,0,1411960167.21,1111960167.21,300000000.00,200587135.04,311373032.17,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 15 2028,FIL,0,1411815982.58,1111815982.58,300000000.00,200548357.66,311267624.91,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 15 2028,FIL,0,1411815982.58,1111815982.58,300000000.00,200548357.66,311267624.91,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 14 2028,FIL,0,1411671797.95,1111671797.95,300000000.00,200509580.29,311162217.66,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 13 2028,FIL,0,1411527613.32,1111527613.32,300000000.00,200470802.92,311056810.40,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 12 2028,FIL,0,1411383428.70,1111383428.70,300000000.00,200432025.55,310951403.15,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 12 2028,FIL,0,1411383428.70,1111383428.70,300000000.00,200432025.55,310951403.15,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 11 2028,FIL,0,1411239244.07,1111239244.07,300000000.00,200393248.18,310845995.89,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 10 2028,FIL,0,1411095059.44,1111095059.44,300000000.00,200354470.80,310740588.64,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 09 2028,FIL,0,1410950874.81,1110950874.81,300000000.00,200315693.43,310635181.38,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 09 2028,FIL,0,1410950874.81,1110950874.81,300000000.00,200315693.43,310635181.38,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 08 2028,FIL,0,1410806690.19,1110806690.19,300000000.00,200276916.06,310529774.13,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 07 2028,FIL,0,1410662505.56,1110662505.56,300000000.00,200238138.69,310424366.87,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 06 2028,FIL,0,1410518320.93,1110518320.93,300000000.00,200199361.31,310318959.62,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 06 2028,FIL,0,1410518320.93,1110518320.93,300000000.00,200199361.31,310318959.62,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 05 2028,FIL,0,1410374136.30,1110374136.30,300000000.00,200160583.94,310213552.36,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 04 2028,FIL,0,1410229951.68,1110229951.68,300000000.00,200121806.57,310108145.11,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 03 2028,FIL,0,1410085767.05,1110085767.05,300000000.00,200083029.20,310002737.85,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 03 2028,FIL,0,1410085767.05,1110085767.05,300000000.00,200083029.20,310002737.85,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 02 2028,FIL,0,1409941582.42,1109941582.42,300000000.00,200044251.82,309897330.60,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Nov 01 2028,FIL,0,1409797397.79,1109797397.79,300000000.00,200005474.45,309791923.34,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 31 2028,FIL,0,1409653213.17,1109653213.17,300000000.00,199966697.08,309686516.08,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 31 2028,FIL,0,1409653213.17,1109653213.17,300000000.00,199966697.08,309686516.08,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 30 2028,FIL,0,1409509028.54,1109509028.54,300000000.00,199927919.71,309581108.83,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 29 2028,FIL,0,1409364843.91,1109364843.91,300000000.00,199889142.34,309475701.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 28 2028,FIL,0,1409220659.28,1109220659.28,300000000.00,199850364.96,309370294.32,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 28 2028,FIL,0,1409220659.28,1109220659.28,300000000.00,199850364.96,309370294.32,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 27 2028,FIL,0,1409076474.65,1109076474.65,300000000.00,199811587.59,309264887.06,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 26 2028,FIL,0,1408932290.03,1108932290.03,300000000.00,199772810.22,309159479.81,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 25 2028,FIL,0,1408788105.40,1108788105.40,300000000.00,199734032.85,309054072.55,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 25 2028,FIL,0,1408788105.40,1108788105.40,300000000.00,199734032.85,309054072.55,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 24 2028,FIL,0,1408643920.77,1108643920.77,300000000.00,199695255.47,308948665.30,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 23 2028,FIL,0,1408499736.14,1108499736.14,300000000.00,199656478.10,308843258.04,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 23 2028,FIL,0,1408499736.14,1108499736.14,300000000.00,199656478.10,308843258.04,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 22 2028,FIL,0,1408355551.52,1108355551.52,300000000.00,199617700.73,308737850.79,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 21 2028,FIL,0,1408211366.89,1108211366.89,300000000.00,199578923.36,308632443.53,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 20 2028,FIL,0,1408067182.26,1108067182.26,300000000.00,199540145.99,308527036.28,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 20 2028,FIL,0,1408067182.26,1108067182.26,300000000.00,199540145.99,308527036.28,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 19 2028,FIL,0,1407922997.63,1107922997.63,300000000.00,199501368.61,308421629.02,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 18 2028,FIL,0,1407778813.01,1107778813.01,300000000.00,199462591.24,308316221.77,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 17 2028,FIL,0,1407634628.38,1107634628.38,300000000.00,199423813.87,308210814.51,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 17 2028,FIL,0,1407634628.38,1107634628.38,300000000.00,199423813.87,308210814.51,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 16 2028,FIL,0,1407490443.75,1107490443.75,300000000.00,199385036.50,308105407.26,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Feb 04 2026,FIL,0,1220891766.49,920891766.49,300000000.00,151254221.82,204279260.78,79607485.17,100000000.00,185750798.72,116000000.00,10000000.00,30000000.00,44000000.00
Feb 04 2026,FIL,0,1220891766.49,920891766.49,300000000.00,151254221.82,204279260.78,79607485.17,100000000.00,185750798.72,116000000.00,10000000.00,30000000.00,44000000.00
Feb 03 2026,FIL,0,1220571388.90,920571388.90,300000000.00,151176175.26,204173853.52,79566408.03,100000000.00,185654952.08,116000000.00,10000000.00,30000000.00,44000000.00
Feb 02 2026,FIL,0,1220251011.31,920251011.31,300000000.00,151098128.71,204068446.27,79525330.90,100000000.00,185559105.43,116000000.00,10000000.00,30000000.00,44000000.00
Feb 01 2026,FIL,0,1219930633.72,919930633.72,300000000.00,151020082.15,203963039.01,79484253.77,100000000.00,185463258.79,116000000.00,10000000.00,30000000.00,44000000.00
Feb 01 2026,FIL,0,1219930633.72,919930633.72,300000000.00,151020082.15,203963039.01,79484253.77,100000000.00,185463258.79,116000000.00,10000000.00,30000000.00,44000000.00
Jan 31 2026,FIL,0,1219610256.13,919610256.13,300000000.00,150942035.60,203857631.76,79443176.63,100000000.00,185367412.14,116000000.00,10000000.00,30000000.00,44000000.00
Jan 30 2026,FIL,0,1219289878.54,919289878.54,300000000.00,150863989.05,203752224.50,79402099.50,100000000.00,185271565.50,116000000.00,10000000.00,30000000.00,44000000.00
Jan 29 2026,FIL,0,1218969500.95,918969500.95,300000000.00,150785942.49,203646817.25,79361022.36,100000000.00,185175718.85,116000000.00,10000000.00,30000000.00,44000000.00
Jan 29 2026,FIL,0,1218969500.95,918969500.95,300000000.00,150785942.49,203646817.25,79361022.36,100000000.00,185175718.85,116000000.00,10000000.00,30000000.00,44000000.00
Jan 28 2026,FIL,0,1218649123.37,918649123.37,300000000.00,150707895.94,203541409.99,79319945.23,100000000.00,185079872.20,116000000.00,10000000.00,30000000.00,44000000.00
Jan 27 2026,FIL,0,1218328745.78,918328745.78,300000000.00,150629849.38,203436002.74,79278868.10,100000000.00,184984025.56,116000000.00,10000000.00,30000000.00,44000000.00
Jan 26 2026,FIL,0,1218008368.19,918008368.19,300000000.00,150551802.83,203330595.48,79237790.96,100000000.00,184888178.91,116000000.00,10000000.00,30000000.00,44000000.00
Jan 26 2026,FIL,0,1218008368.19,918008368.19,300000000.00,150551802.83,203330595.48,79237790.96,100000000.00,184888178.91,116000000.00,10000000.00,30000000.00,44000000.00
Jan 25 2026,FIL,0,1217687990.60,917687990.60,300000000.00,150473756.28,203225188.23,79196713.83,100000000.00,184792332.27,116000000.00,10000000.00,30000000.00,44000000.00
Jan 24 2026,FIL,0,1217367613.01,917367613.01,300000000.00,150395709.72,203119780.97,79155636.70,100000000.00,184696485.62,116000000.00,10000000.00,30000000.00,44000000.00
Jan 23 2026,FIL,0,1217047235.42,917047235.42,300000000.00,150317663.17,203014373.72,79114559.56,100000000.00,184600638.98,116000000.00,10000000.00,30000000.00,44000000.00
Jan 23 2026,FIL,0,1217047235.42,917047235.42,300000000.00,150317663.17,203014373.72,79114559.56,100000000.00,184600638.98,116000000.00,10000000.00,30000000.00,44000000.00
