Date,Symbol,Price,Available Supply,Unlocked Supply,Inflation,Team,Strategic Round,Validator Round,Founding Round,Seed Round,Foundation,Grant Pool,Community,Coinlist Auction
Jun 27 2030,SOL,0,730842643.64,730842643.64,230842643.64,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 27 2030,SOL,0,730842643.64,730842643.64,230842643.64,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 26 2030,SOL,0,730808948.36,730808948.36,230808948.36,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 25 2030,SOL,0,730775253.09,730775253.09,230775253.09,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 24 2030,SOL,0,730741557.82,730741557.82,230741557.82,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 24 2030,SOL,0,730741557.82,730741557.82,230741557.82,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 23 2030,SOL,0,730707862.55,730707862.55,230707862.55,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 22 2030,SOL,0,730674167.28,730674167.28,230674167.28,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 21 2030,SOL,0,730640472.01,730640472.01,230640472.01,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 20 2030,SOL,0,730606776.74,730606776.74,230606776.74,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 20 2030,SOL,0,730606776.74,730606776.74,230606776.74,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 19 2030,SOL,0,730573081.47,730573081.47,230573081.47,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 18 2030,SOL,0,730539386.19,730539386.19,230539386.19,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 17 2030,SOL,0,730505690.92,730505690.92,230505690.92,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 17 2030,SOL,0,730505690.92,730505690.92,230505690.92,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 16 2030,SOL,0,730471995.65,730471995.65,230471995.65,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 15 2030,SOL,0,730438300.38,730438300.38,230438300.38,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 14 2030,SOL,0,730404605.11,730404605.11,230404605.11,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 14 2030,SOL,0,730404605.11,730404605.11,230404605.11,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 13 2030,SOL,0,730370909.84,730370909.84,230370909.84,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 12 2030,SOL,0,730337214.57,730337214.57,230337214.57,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 11 2030,SOL,0,730303519.30,730303519.30,230303519.30,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 10 2030,SOL,0,730269824.02,730269824.02,230269824.02,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 10 2030,SOL,0,730269824.02,730269824.02,230269824.02,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 09 2030,SOL,0,730236128.75,730236128.75,230236128.75,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 08 2030,SOL,0,730202433.48,730202433.48,230202433.48,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 07 2030,SOL,0,730168738.21,730168738.21,230168738.21,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 07 2030,SOL,0,730168738.21,730168738.21,230168738.21,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 06 2030,SOL,0,730135042.94,730135042.94,230135042.94,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 05 2030,SOL,0,730101347.67,730101347.67,230101347.67,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 04 2030,SOL,0,730067652.40,730067652.40,230067652.40,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 04 2030,SOL,0,730067652.40,730067652.40,230067652.40,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 03 2030,SOL,0,730033957.13,730033957.13,230033957.13,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 02 2030,SOL,0,730000261.85,730000261.85,230000261.85,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 01 2030,SOL,0,729966566.58,729966566.58,229966566.58,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 31 2030,SOL,0,729932871.31,729932871.31,229932871.31,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 31 2030,SOL,0,729932871.31,729932871.31,229932871.31,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 30 2030,SOL,0,729899176.04,729899176.04,229899176.04,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 29 2030,SOL,0,729865480.77,729865480.77,229865480.77,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 28 2030,SOL,0,729831785.50,729831785.50,229831785.50,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 28 2030,SOL,0,729831785.50,729831785.50,229831785.50,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 27 2030,SOL,0,729798090.23,729798090.23,229798090.23,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 26 2030,SOL,0,729764394.96,729764394.96,229764394.96,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 25 2030,SOL,0,729730699.68,729730699.68,229730699.68,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 25 2030,SOL,0,729730699.68,729730699.68,229730699.68,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 24 2030,SOL,0,729697004.41,729697004.41,229697004.41,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 23 2030,SOL,0,729663309.14,729663309.14,229663309.14,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 22 2030,SOL,0,729629613.87,729629613.87,229629613.87,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 21 2030,SOL,0,729595918.60,729595918.60,229595918.60,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 21 2030,SOL,0,729595918.60,729595918.60,229595918.60,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 20 2030,SOL,0,729562223.33,729562223.33,229562223.33,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 19 2030,SOL,0,729528528.06,729528528.06,229528528.06,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 18 2030,SOL,0,729494832.79,729494832.79,229494832.79,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 18 2030,SOL,0,729494832.79,729494832.79,229494832.79,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 17 2030,SOL,0,729461137.52,729461137.52,229461137.52,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 16 2030,SOL,0,729427442.24,729427442.24,229427442.24,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 15 2030,SOL,0,729393746.97,729393746.97,229393746.97,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 14 2030,SOL,0,729360051.70,729360051.70,229360051.70,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 14 2030,SOL,0,729360051.70,729360051.70,229360051.70,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 13 2030,SOL,0,729326356.43,729326356.43,229326356.43,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 12 2030,SOL,0,729292661.16,729292661.16,229292661.16,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 11 2030,SOL,0,729258965.89,729258965.89,229258965.89,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 11 2030,SOL,0,729258965.89,729258965.89,229258965.89,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 10 2030,SOL,0,729225270.62,729225270.62,229225270.62,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 09 2030,SOL,0,729191575.35,729191575.35,229191575.35,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 08 2030,SOL,0,729157880.07,729157880.07,229157880.07,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 08 2030,SOL,0,729157880.07,729157880.07,229157880.07,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 07 2030,SOL,0,729124184.80,729124184.80,229124184.80,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 06 2030,SOL,0,729090489.53,729090489.53,229090489.53,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 05 2030,SOL,0,729056794.26,729056794.26,229056794.26,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 04 2030,SOL,0,729023098.99,729023098.99,229023098.99,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 04 2030,SOL,0,729023098.99,729023098.99,229023098.99,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 03 2030,SOL,0,728989403.72,728989403.72,228989403.72,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 02 2030,SOL,0,728955708.45,728955708.45,228955708.45,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 01 2030,SOL,0,728922013.18,728922013.18,228922013.18,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
May 01 2030,SOL,0,728922013.18,728922013.18,228922013.18,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 30 2030,SOL,0,728888317.90,728888317.90,228888317.90,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 29 2030,SOL,0,728854622.63,728854622.63,228854622.63,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 28 2030,SOL,0,728820927.36,728820927.36,228820927.36,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 28 2030,SOL,0,728820927.36,728820927.36,228820927.36,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 27 2030,SOL,0,728787232.09,728787232.09,228787232.09,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 26 2030,SOL,0,728753536.82,728753536.82,228753536.82,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 25 2030,SOL,0,728719841.55,728719841.55,228719841.55,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 24 2030,SOL,0,728686146.28,728686146.28,228686146.28,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 24 2030,SOL,0,728686146.28,728686146.28,228686146.28,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 23 2030,SOL,0,728652451.01,728652451.01,228652451.01,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 22 2030,SOL,0,728618755.73,728618755.73,228618755.73,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 21 2030,SOL,0,728585060.46,728585060.46,228585060.46,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 21 2030,SOL,0,728585060.46,728585060.46,228585060.46,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 20 2030,SOL,0,728551365.19,728551365.19,228551365.19,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 19 2030,SOL,0,728517669.92,728517669.92,228517669.92,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 18 2030,SOL,0,728483974.65,728483974.65,228483974.65,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 18 2030,SOL,0,728483974.65,728483974.65,228483974.65,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 17 2030,SOL,0,728450279.38,728450279.38,228450279.38,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 16 2030,SOL,0,728416584.11,728416584.11,228416584.11,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 15 2030,SOL,0,728382888.84,728382888.84,228382888.84,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 14 2030,SOL,0,728349193.56,728349193.56,228349193.56,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 14 2030,SOL,0,728349193.56,728349193.56,228349193.56,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 13 2030,SOL,0,728315498.29,728315498.29,228315498.29,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 12 2030,SOL,0,728281803.02,728281803.02,228281803.02,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 11 2030,SOL,0,728248107.75,728248107.75,228248107.75,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 11 2030,SOL,0,728248107.75,728248107.75,228248107.75,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 10 2030,SOL,0,728214412.48,728214412.48,228214412.48,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 09 2030,SOL,0,728180717.21,728180717.21,228180717.21,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 08 2030,SOL,0,728147021.94,728147021.94,228147021.94,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 07 2030,SOL,0,728113326.67,728113326.67,228113326.67,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 07 2030,SOL,0,728113326.67,728113326.67,228113326.67,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 06 2030,SOL,0,728079631.39,728079631.39,228079631.39,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 05 2030,SOL,0,728045936.12,728045936.12,228045936.12,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 04 2030,SOL,0,728012240.85,728012240.85,228012240.85,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 04 2030,SOL,0,728012240.85,728012240.85,228012240.85,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 03 2030,SOL,0,727978545.58,727978545.58,227978545.58,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Apr 02 2030,SOL,0,727944850.31,727944850.31,227944850.31,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
