Date,Symbol,Price,Available Supply,Unlocked Supply,Liquidity Mining,Founder advisors investor,Initial Liquidity Mining,Options,Ecosystem,Fundraising
Apr 29 2033,BAL,0,94203718.50,94203718.50,53768718.50,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 28 2033,BAL,0,94200639.30,94200639.30,53765639.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 27 2033,BAL,0,94197560.10,94197560.10,53762560.10,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 26 2033,BAL,0,94194480.90,94194480.90,53759480.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 25 2033,BAL,0,94191401.71,94191401.71,53756401.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 24 2033,BAL,0,94188322.51,94188322.51,53753322.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 23 2033,BAL,0,94185243.31,94185243.31,53750243.31,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 22 2033,BAL,0,94182164.12,94182164.12,53747164.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 21 2033,BAL,0,94179084.92,94179084.92,53744084.92,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 20 2033,BAL,0,94176005.72,94176005.72,53741005.72,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 20 2033,BAL,0,94176005.72,94176005.72,53741005.72,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 19 2033,BAL,0,94172926.52,94172926.52,53737926.52,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 18 2033,BAL,0,94169847.33,94169847.33,53734847.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 17 2033,BAL,0,94166768.13,94166768.13,53731768.13,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 16 2033,BAL,0,94163688.93,94163688.93,53728688.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 15 2033,BAL,0,94160609.73,94160609.73,53725609.73,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 14 2033,BAL,0,94157530.54,94157530.54,53722530.54,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 13 2033,BAL,0,94154451.34,94154451.34,53719451.34,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 12 2033,BAL,0,94151372.14,94151372.14,53716372.14,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 11 2033,BAL,0,94148292.95,94148292.95,53713292.95,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 10 2033,BAL,0,94145213.75,94145213.75,53710213.75,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 10 2033,BAL,0,94145213.75,94145213.75,53710213.75,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 09 2033,BAL,0,94142134.55,94142134.55,53707134.55,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 08 2033,BAL,0,94139055.35,94139055.35,53704055.35,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 07 2033,BAL,0,94135976.16,94135976.16,53700976.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 06 2033,BAL,0,94132896.96,94132896.96,53697896.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 05 2033,BAL,0,94129817.76,94129817.76,53694817.76,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 04 2033,BAL,0,94126738.56,94126738.56,53691738.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 03 2033,BAL,0,94123659.37,94123659.37,53688659.37,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 02 2033,BAL,0,94120580.17,94120580.17,53685580.17,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 01 2033,BAL,0,94117500.97,94117500.97,53682500.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 31 2033,BAL,0,94114421.78,94114421.78,53679421.78,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 30 2033,BAL,0,94111342.58,94111342.58,53676342.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 30 2033,BAL,0,94111342.58,94111342.58,53676342.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 29 2033,BAL,0,94108263.38,94108263.38,53673263.38,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 28 2033,BAL,0,94105184.18,94105184.18,53670184.18,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 27 2033,BAL,0,94102104.99,94102104.99,53667104.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 26 2033,BAL,0,94099025.79,94099025.79,53664025.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 25 2033,BAL,0,94095946.59,94095946.59,53660946.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 24 2033,BAL,0,94092867.39,94092867.39,53657867.39,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 23 2033,BAL,0,94089788.20,94089788.20,53654788.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 22 2033,BAL,0,94086709.00,94086709.00,53651709.00,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 21 2033,BAL,0,94083047.20,94083047.20,53648047.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 20 2033,BAL,0,94079385.39,94079385.39,53644385.39,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 20 2033,BAL,0,94079385.39,94079385.39,53644385.39,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 19 2033,BAL,0,94075723.59,94075723.59,53640723.59,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 18 2033,BAL,0,94072061.79,94072061.79,53637061.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 17 2033,BAL,0,94068399.99,94068399.99,53633399.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 16 2033,BAL,0,94064738.18,94064738.18,53629738.18,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 15 2033,BAL,0,94061076.38,94061076.38,53626076.38,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 14 2033,BAL,0,94057414.58,94057414.58,53622414.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 13 2033,BAL,0,94053752.78,94053752.78,53618752.78,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 12 2033,BAL,0,94050090.97,94050090.97,53615090.97,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 11 2033,BAL,0,94046429.17,94046429.17,53611429.17,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 10 2033,BAL,0,94042767.37,94042767.37,53607767.37,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 09 2033,BAL,0,94039105.56,94039105.56,53604105.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 09 2033,BAL,0,94039105.56,94039105.56,53604105.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 08 2033,BAL,0,94035443.76,94035443.76,53600443.76,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 07 2033,BAL,0,94031781.96,94031781.96,53596781.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 06 2033,BAL,0,94028120.16,94028120.16,53593120.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 05 2033,BAL,0,94024458.35,94024458.35,53589458.35,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 04 2033,BAL,0,94020796.55,94020796.55,53585796.55,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 03 2033,BAL,0,94017134.75,94017134.75,53582134.75,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 02 2033,BAL,0,94013472.95,94013472.95,53578472.95,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Mar 01 2033,BAL,0,94009811.14,94009811.14,53574811.14,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 28 2033,BAL,0,94006149.34,94006149.34,53571149.34,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 27 2033,BAL,0,94002487.54,94002487.54,53567487.54,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 27 2033,BAL,0,94002487.54,94002487.54,53567487.54,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 26 2033,BAL,0,93998825.73,93998825.73,53563825.73,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 25 2033,BAL,0,93995163.93,93995163.93,53560163.93,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 24 2033,BAL,0,93991502.13,93991502.13,53556502.13,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 23 2033,BAL,0,93987840.33,93987840.33,53552840.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 22 2033,BAL,0,93984178.52,93984178.52,53549178.52,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 21 2033,BAL,0,93980516.72,93980516.72,53545516.72,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 20 2033,BAL,0,93976854.92,93976854.92,53541854.92,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 19 2033,BAL,0,93973193.12,93973193.12,53538193.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 18 2033,BAL,0,93969531.31,93969531.31,53534531.31,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 17 2033,BAL,0,93965869.51,93965869.51,53530869.51,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 16 2033,BAL,0,93962207.71,93962207.71,53527207.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 16 2033,BAL,0,93962207.71,93962207.71,53527207.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 15 2033,BAL,0,93958545.90,93958545.90,53523545.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 14 2033,BAL,0,93954884.10,93954884.10,53519884.10,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 13 2033,BAL,0,93951222.30,93951222.30,53516222.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 12 2033,BAL,0,93947560.50,93947560.50,53512560.50,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 11 2033,BAL,0,93943898.69,93943898.69,53508898.69,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 10 2033,BAL,0,93940236.89,93940236.89,53505236.89,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 09 2033,BAL,0,93936575.09,93936575.09,53501575.09,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 08 2033,BAL,0,93932913.28,93932913.28,53497913.28,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 07 2033,BAL,0,93929251.48,93929251.48,53494251.48,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 06 2033,BAL,0,93925589.68,93925589.68,53490589.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 06 2033,BAL,0,93925589.68,93925589.68,53490589.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 05 2033,BAL,0,93921927.88,93921927.88,53486927.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 04 2033,BAL,0,93918266.07,93918266.07,53483266.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 03 2033,BAL,0,93914604.27,93914604.27,53479604.27,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 02 2033,BAL,0,93910942.47,93910942.47,53475942.47,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Feb 01 2033,BAL,0,93907280.67,93907280.67,53472280.67,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 31 2033,BAL,0,93903618.86,93903618.86,53468618.86,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 30 2033,BAL,0,93899957.06,93899957.06,53464957.06,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 29 2033,BAL,0,93896295.26,93896295.26,53461295.26,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 28 2033,BAL,0,93892633.45,93892633.45,53457633.45,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 27 2033,BAL,0,93888971.65,93888971.65,53453971.65,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 26 2033,BAL,0,93885309.85,93885309.85,53450309.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 26 2033,BAL,0,93885309.85,93885309.85,53450309.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 25 2033,BAL,0,93881648.05,93881648.05,53446648.05,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 24 2033,BAL,0,93877986.24,93877986.24,53442986.24,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 23 2033,BAL,0,93874324.44,93874324.44,53439324.44,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 22 2033,BAL,0,93870662.64,93870662.64,53435662.64,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 21 2033,BAL,0,93867000.84,93867000.84,53432000.84,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 20 2033,BAL,0,93863339.03,93863339.03,53428339.03,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 19 2033,BAL,0,93859677.23,93859677.23,53424677.23,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 18 2033,BAL,0,93856015.43,93856015.43,53421015.43,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 17 2033,BAL,0,93852353.62,93852353.62,53417353.62,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 16 2033,BAL,0,93848691.82,93848691.82,53413691.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 16 2033,BAL,0,93848691.82,93848691.82,53413691.82,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 15 2033,BAL,0,93845030.02,93845030.02,53410030.02,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 14 2033,BAL,0,93841368.22,93841368.22,53406368.22,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 13 2033,BAL,0,93837706.41,93837706.41,53402706.41,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 12 2033,BAL,0,93834044.61,93834044.61,53399044.61,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 11 2033,BAL,0,93830382.81,93830382.81,53395382.81,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 10 2033,BAL,0,93826721.01,93826721.01,53391721.01,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 09 2033,BAL,0,93823059.20,93823059.20,53388059.20,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 08 2033,BAL,0,93819397.40,93819397.40,53384397.40,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 07 2033,BAL,0,93815735.60,93815735.60,53380735.60,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 06 2033,BAL,0,93812073.79,93812073.79,53377073.79,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 05 2033,BAL,0,93808411.99,93808411.99,53373411.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 05 2033,BAL,0,93808411.99,93808411.99,53373411.99,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 04 2033,BAL,0,93804750.19,93804750.19,53369750.19,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 03 2033,BAL,0,93801088.39,93801088.39,53366088.39,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 02 2033,BAL,0,93797426.58,93797426.58,53362426.58,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 01 2033,BAL,0,93793764.78,93793764.78,53358764.78,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 31 2032,BAL,0,93790102.98,93790102.98,53355102.98,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 30 2032,BAL,0,93786441.18,93786441.18,53351441.18,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 29 2032,BAL,0,93782779.37,93782779.37,53347779.37,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 28 2032,BAL,0,93779117.57,93779117.57,53344117.57,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 27 2032,BAL,0,93775455.77,93775455.77,53340455.77,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 26 2032,BAL,0,93771793.96,93771793.96,53336793.96,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 25 2032,BAL,0,93768132.16,93768132.16,53333132.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 25 2032,BAL,0,93768132.16,93768132.16,53333132.16,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 24 2032,BAL,0,93764470.36,93764470.36,53329470.36,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 23 2032,BAL,0,93760808.56,93760808.56,53325808.56,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 22 2032,BAL,0,93757146.75,93757146.75,53322146.75,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 21 2032,BAL,0,93753484.95,93753484.95,53318484.95,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 20 2032,BAL,0,93749823.15,93749823.15,53314823.15,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 19 2032,BAL,0,93746161.35,93746161.35,53311161.35,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 18 2032,BAL,0,93742499.54,93742499.54,53307499.54,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 17 2032,BAL,0,93738837.74,93738837.74,53303837.74,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 16 2032,BAL,0,93735175.94,93735175.94,53300175.94,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 15 2032,BAL,0,93731514.13,93731514.13,53296514.13,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 15 2032,BAL,0,93731514.13,93731514.13,53296514.13,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 14 2032,BAL,0,93727852.33,93727852.33,53292852.33,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 13 2032,BAL,0,93724190.53,93724190.53,53289190.53,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 12 2032,BAL,0,93720528.73,93720528.73,53285528.73,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 11 2032,BAL,0,93716866.92,93716866.92,53281866.92,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 10 2032,BAL,0,93713205.12,93713205.12,53278205.12,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 09 2032,BAL,0,93709543.32,93709543.32,53274543.32,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 08 2032,BAL,0,93705881.52,93705881.52,53270881.52,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 07 2032,BAL,0,93702219.71,93702219.71,53267219.71,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 06 2032,BAL,0,93698557.91,93698557.91,53263557.91,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 05 2032,BAL,0,93694896.11,93694896.11,53259896.11,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 04 2032,BAL,0,93691234.30,93691234.30,53256234.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 04 2032,BAL,0,93691234.30,93691234.30,53256234.30,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 03 2032,BAL,0,93687572.50,93687572.50,53252572.50,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 02 2032,BAL,0,93683910.70,93683910.70,53248910.70,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Dec 01 2032,BAL,0,93680248.90,93680248.90,53245248.90,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 30 2032,BAL,0,93676587.09,93676587.09,53241587.09,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 29 2032,BAL,0,93672925.29,93672925.29,53237925.29,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 28 2032,BAL,0,93669263.49,93669263.49,53234263.49,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 27 2032,BAL,0,93665601.68,93665601.68,53230601.68,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 26 2032,BAL,0,93661939.88,93661939.88,53226939.88,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 25 2032,BAL,0,93658278.08,93658278.08,53223278.08,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 24 2032,BAL,0,93654616.28,93654616.28,53219616.28,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 24 2032,BAL,0,93654616.28,93654616.28,53219616.28,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 23 2032,BAL,0,93650954.47,93650954.47,53215954.47,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 22 2032,BAL,0,93647292.67,93647292.67,53212292.67,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 21 2032,BAL,0,93643630.87,93643630.87,53208630.87,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 20 2032,BAL,0,93639969.07,93639969.07,53204969.07,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 19 2032,BAL,0,93636307.26,93636307.26,53201307.26,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 18 2032,BAL,0,93632645.46,93632645.46,53197645.46,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 17 2032,BAL,0,93628983.66,93628983.66,53193983.66,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 16 2032,BAL,0,93625321.85,93625321.85,53190321.85,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
Nov 15 2032,BAL,0,93621660.05,93621660.05,53186660.05,22500000.00,435000.00,2500000.00,5000000.00,10000000.00
